#"+ESI Neutral Loss:1 (rt: 13.049-13.362 min, 10 scans) Frag=166.0V CID@22.0 -[355.2] LD_NL-MUFA_FAD173-5XFAD-M1-liverLD_100x.d "
#Point,X(Thomsons),Y(Counts)
166,716.6,94.7040023803711
167,716.7,27.03200340271
168,716.8,26.511999130249
169,716.9,330.918029785156
170,717.0,912.780090332031
171,717.1,1174.49206542969
172,717.2,841.302062988281
173,717.3,260.575988769531
174,717.4,26.9300022125244
175,717.5,25.3460025787354
176,717.6,44.8900032043457
177,717.7,124.650009155273
178,717.8,167.296020507813
179,717.9,155.014007568359
180,718.0,91.8340072631836
181,718.1,33.0800018310547
182,718.2,16.3480014801025
183,718.3,111.39200592041
184,718.4,390.286041259766
185,718.5,661.236083984375
186,718.6,647.849975585938
187,718.7,362.899963378906
188,718.8,109.890014648438
189,718.9,38.4240036010742
190,719.0,98.5840072631836
191,719.1,121.822006225586
192,719.2,100.824020385742
193,719.3,58.1900100708008
194,719.4,35.5980033874512
195,719.5,19.8480014801025
196,719.6,23.8680000305176
197,719.7,25.3260021209717
198,719.8,296.356018066406
199,719.9,883.351928710938
200,720.0,1182.77612304688
201,720.1,872.384094238281
202,720.2,284.205993652344
203,720.3,23.318000793457
204,720.4,28.8980045318604
205,720.5,47.4980049133301
206,720.6,71.9260101318359
207,720.7,62.8860054016113
208,720.8,51.5000076293945
209,720.9,44.0560035705566
210,721.0,77.7820053100586
211,721.1,146.254013061523
212,721.2,177.192016601563
213,721.3,124.360008239746
214,721.4,42.6680068969727
215,721.5,21.4540004730225
216,721.6,110.160011291504
217,721.7,251.779998779297
218,721.8,418.210021972656
219,721.9,1096.41186523438
220,722.0,2222.76220703125
221,722.1,2973.2421875
222,722.2,2891.67602539063
223,722.3,2636.69604492188
224,722.4,2433.35424804688
225,722.5,1957.86010742188
226,722.6,899.206176757813
227,722.7,109.032005310059
228,722.8,37.1980056762695
229,722.9,30.3960018157959
230,723.0,30.6599998474121
231,723.1,37.1740036010742
232,723.2,33.2580032348633
233,723.3,33.0900039672852
234,723.4,35.0519981384277
235,723.5,142.636016845703
236,723.6,366.090026855469
237,723.7,525.138061523438
238,723.8,470.242004394531
239,723.9,278.152038574219
240,724.0,161.662017822266
241,724.1,154.966018676758
242,724.2,171.244003295898
243,724.3,186.626007080078
244,724.4,294.3740234375
245,724.5,527.01806640625
246,724.6,659.666076660156
247,724.7,579.834106445313
248,724.8,365.296020507813
249,724.9,220.294021606445
250,725.0,159.588012695313
251,725.1,108.782005310059
252,725.2,100.070007324219
253,725.3,106.908004760742
254,725.4,134.010009765625
255,725.5,142.722015380859
256,725.6,1058.71008300781
257,725.7,3148.81811523438
258,725.8,5078.2724609375
259,725.9,5404.86376953125
260,726.0,4323.474609375
261,726.1,3096.37622070313
262,726.2,2345.87646484375
263,726.3,2502.01806640625
264,726.4,3653.86791992188
265,726.5,5035.1640625
266,726.6,5017.30419921875
267,726.7,3081.47021484375
268,726.8,771.750061035156
269,726.9,46.9080009460449
270,727.0,440.566009521484
271,727.1,817.824096679688
272,727.2,805.822082519531
273,727.3,618.248046875
274,727.4,676.668090820313
275,727.5,856.646118164063
276,727.6,822.220092773438
277,727.7,604.7880859375
278,727.8,672.360046386719
279,727.9,1289.83410644531
280,728.0,2308.55810546875
281,728.1,3002.404296875
282,728.2,3078.18017578125
283,728.3,3111.2822265625
284,728.4,3092.00415039063
285,728.5,2756.73022460938
286,728.6,2142.94189453125
287,728.7,1410.08422851563
288,728.8,889.020141601563
289,728.9,437.608001708984
290,729.0,177.23600769043
291,729.1,111.604019165039
292,729.2,63.2480049133301
293,729.3,50.5840034484863
294,729.4,222.442016601563
295,729.5,529.072082519531
296,729.6,659.809997558594
297,729.7,472.640045166016
298,729.8,185.076019287109
299,729.9,97.0580062866211
300,730.0,177.380020141602
301,730.1,262.314025878906
302,730.2,273.984008789063
303,730.3,189.006011962891
304,730.4,112.880004882813
305,730.5,224.816009521484
306,730.6,460.866027832031
307,730.7,520.068054199219
308,730.8,347.184020996094
309,730.9,107.750015258789
310,731.0,122.878005981445
311,731.1,340.736022949219
312,731.2,448.344055175781
313,731.3,340.420013427734
314,731.4,135.774017333984
315,731.5,56.6440048217773
316,731.6,69.8420028686523
317,731.7,67.2859954833984
318,731.8,60.1700019836426
319,731.9,46.370002746582
320,732.0,41.786003112793
321,732.1,42.5520057678223
322,732.2,43.3640060424805
323,732.3,43.1860008239746
324,732.4,34.3720016479492
325,732.5,32.0640029907227
326,732.6,28.7740058898926
327,732.7,75.7560119628906
328,732.8,312.473999023438
329,732.9,625.012084960938
330,733.0,827.52197265625
331,733.1,787.182006835938
332,733.2,522.22998046875
333,733.3,209.716033935547
334,733.4,71.2220001220703
335,733.5,25.976001739502
336,733.6,27.9400024414063
337,733.7,39.5900001525879
338,733.8,41.7340049743652
339,733.9,39.9160003662109
340,734.0,35.7859992980957
341,734.1,37.2960014343262
342,734.2,42.5000038146973
343,734.3,89.9260101318359
344,734.4,136.100006103516
345,734.5,167.251998901367
346,734.6,210.774017333984
347,734.7,462.412017822266
348,734.8,884.980102539063
349,734.9,999.97607421875
350,735.0,653.160034179688
351,735.1,195.830001831055
352,735.2,22.278003692627
353,735.3,26.9420013427734
354,735.4,29.3080024719238
355,735.5,31.6080017089844
356,735.6,28.9720001220703
357,735.7,58.2780075073242
358,735.8,135.892013549805
359,735.9,187.670013427734
360,736.0,372.856048583984
361,736.1,763.960083007813
362,736.2,1056.05200195313
363,736.3,998.050170898438
364,736.4,706.010070800781
365,736.5,568.161987304688
366,736.6,718.842041015625
367,736.7,846.75
368,736.8,620.921997070313
369,736.9,207.894012451172
370,737.0,124.454002380371
371,737.1,507.3740234375
372,737.2,990.500122070313
373,737.3,996.056274414063
374,737.4,610.986083984375
375,737.5,375.938018798828
376,737.6,506.774078369141
377,737.7,590.898071289063
378,737.8,415.180023193359
379,737.9,282.906036376953
380,738.0,509.608062744141
381,738.1,1187.05590820313
382,738.2,1748.75415039063
383,738.3,1619.10424804688
384,738.4,947.158081054688
385,738.5,242.636016845703
386,738.6,173.600006103516
387,738.7,506.172058105469
388,738.8,651.333984375
389,738.9,473.046051025391
390,739.0,282.212005615234
391,739.1,387.448028564453
392,739.2,498.972076416016
393,739.3,364.526000976563
394,739.4,161.170013427734
395,739.5,392.798034667969
396,739.6,725.360046386719
397,739.7,1122.166015625
398,739.8,1534.51000976563
399,739.9,2727.10205078125
400,740.0,4569.7080078125
401,740.1,5749.3359375
402,740.2,5864.05078125
403,740.3,5585.7861328125
404,740.4,5198.64794921875
405,740.5,4006.55615234375
406,740.6,2077.47827148438
407,740.7,626.386047363281
408,740.8,485.496032714844
409,740.9,780.300048828125
410,741.0,720.370056152344
411,741.1,407.415985107422
412,741.2,217.476028442383
413,741.3,288.981994628906
414,741.4,428.778076171875
415,741.5,424.736022949219
416,741.6,259.532012939453
417,741.7,92.3660125732422
418,741.8,23.7180023193359
419,741.9,121.040016174316
420,742.0,554.2880859375
421,742.1,1396.96020507813
422,742.2,2061.98608398438
423,742.3,1917.158203125
424,742.4,1102.94006347656
425,742.5,278.980010986328
426,742.6,27.0780029296875
427,742.7,51.7580070495605
428,742.8,57.7160034179688
429,742.9,104.396011352539
430,743.0,125.040000915527
431,743.1,100.664016723633
432,743.2,55.6980056762695
433,743.3,77.0919952392578
434,743.4,167.166000366211
435,743.5,214.02001953125
436,743.6,166.838012695313
437,743.7,110.863998413086
438,743.8,311.106048583984
439,743.9,611.294067382813
440,744.0,774.820007324219
441,744.1,884.93212890625
442,744.2,968.264038085938
443,744.3,865.020141601563
444,744.4,473.5400390625
445,744.5,146.266021728516
446,744.6,174.322021484375
447,744.7,500.988037109375
448,744.8,650.047973632813
449,744.9,469.213958740234
450,745.0,155.38200378418
451,745.1,29.2140007019043
452,745.2,28.5420017242432
453,745.3,32.060001373291
454,745.4,42.3000030517578
455,745.5,42.0900039672852
456,745.6,33.7980003356934
457,745.7,35.2600021362305
458,745.8,38.3600044250488
459,745.9,171.962005615234
460,746.0,458.597991943359
461,746.1,603.182006835938
462,746.2,449.772064208984
463,746.3,161.630020141602
464,746.4,34.1879997253418
465,746.5,34.2900009155273
466,746.6,34.1840019226074
467,746.7,42.5160026550293
468,746.8,42.2700042724609
469,746.9,42.1940040588379
470,747.0,42.1080017089844
471,747.1,41.9320068359375
472,747.2,41.9860038757324
473,747.3,42.4420051574707
474,747.4,42.8680038452148
475,747.5,42.278003692627
476,747.6,30.7500038146973
477,747.7,25.5080013275146
478,747.8,19.6920013427734
479,747.9,202.328002929688
480,748.0,593.356079101563
481,748.1,871.776062011719
482,748.2,834.703979492188
483,748.3,652.910034179688
484,748.4,624.068054199219
485,748.5,586.446044921875
486,748.6,385.970031738281
487,748.7,169.592010498047
488,748.8,81.9340057373047
489,748.9,71.1260070800781
490,749.0,43.1180038452148
491,749.1,36.7060012817383
492,749.2,37.7679977416992
493,749.3,42.9340057373047
494,749.4,44.870002746582
495,749.5,43.7140045166016
496,749.6,39.9220008850098
497,749.7,27.9420051574707
498,749.8,25.362003326416
499,749.9,33.4880027770996
500,750.0,284.418029785156
501,750.1,756.1640625
502,750.2,964.99609375
503,750.3,680.146057128906
504,750.4,211.946014404297
505,750.5,83.7620086669922
506,750.6,206.290008544922
507,750.7,317.906005859375
508,750.8,340.592010498047
509,750.9,268.356018066406
510,751.0,197.342010498047
511,751.1,295.604034423828
512,751.2,744.074096679688
513,751.3,1199.15405273438
514,751.4,1191.37609863281
515,751.5,726.448120117188
516,751.6,494.268005371094
517,751.7,651.494018554688
518,751.8,1197.59606933594
519,751.9,1909.2880859375
520,752.0,2455.1923828125
521,752.1,2758.88012695313
522,752.2,2914.89819335938
523,752.3,3729.15234375
524,752.4,5060.6884765625
525,752.5,5875.4560546875
526,752.6,5069.0947265625
527,752.7,2953.3623046875
528,752.8,856.148071289063
529,752.9,134.294006347656
530,753.0,36.9720001220703
531,753.1,8.09800148010254
532,753.2,28.5720024108887
533,753.3,64.7960052490234
534,753.4,367.032043457031
535,753.5,686.8720703125
536,753.6,866.688110351563
537,753.7,1167.26196289063
538,753.8,1461.92224121094
539,753.9,1613.40405273438
540,754.0,1631.27014160156
541,754.1,1707.63208007813
542,754.2,1862.11010742188
543,754.3,1710.15600585938
544,754.4,1147.76806640625
545,754.5,405.132019042969
546,754.6,50.4379997253418
547,754.7,175.234008789063
548,754.8,285.705993652344
549,754.9,274.530029296875
550,755.0,183.615997314453
551,755.1,125.055992126465
552,755.2,122.436012268066
553,755.3,124.898025512695
554,755.4,126.342018127441
555,755.5,128.926010131836
556,755.6,100.918014526367
557,755.7,62.5040054321289
558,755.8,237.982009887695
559,755.9,592.015991210938
560,756.0,951.528015136719
561,756.1,1203.51806640625
562,756.2,1239.16809082031
563,756.3,1098.21020507813
564,756.4,885.492065429688
565,756.5,535.658020019531
566,756.6,203.762008666992
567,756.7,44.088005065918
568,756.8,24.068000793457
569,756.9,48.4320068359375
570,757.0,68.0500030517578
571,757.1,63.9240036010742
572,757.2,48.9980087280273
573,757.3,39.5740051269531
574,757.4,38.9059982299805
575,757.5,40.9820022583008
576,757.6,41.4580001831055
577,757.7,32.9160041809082
578,757.8,33.0620040893555
579,757.9,33.4600028991699
580,758.0,153.418014526367
581,758.1,543.864013671875
582,758.2,839.02001953125
583,758.3,746.556030273438
584,758.4,380.016021728516
585,758.5,121.040000915527
586,758.6,149.654022216797
587,758.7,140.692001342773
588,758.8,87.1660003662109
589,758.9,75.60400390625
590,759.0,127.608009338379
591,759.1,157.910003662109
592,759.2,121.264015197754
593,759.3,59.9939994812012
594,759.4,27.878002166748
595,759.5,118.138000488281
596,759.6,303.416015625
597,759.7,388.890045166016
598,759.8,288.802032470703
599,759.9,188.488006591797
600,760.0,492.920013427734
601,760.1,1070.11206054688
602,760.2,1263.09606933594
603,760.3,878.562133789063
604,760.4,317.960021972656
605,760.5,49.8520050048828
606,760.6,17.9200019836426
607,760.7,18.3640022277832
608,760.8,30.6140022277832
609,760.9,434.568023681641
610,761.0,1294.76416015625
611,761.1,1723.4580078125
612,761.2,1255.77001953125
613,761.3,431.486022949219
614,761.4,149.805999755859
615,761.5,191.426010131836
616,761.6,147.192016601563
617,761.7,76.6259994506836
618,761.8,49.1000022888184
619,761.9,69.5760040283203
620,762.0,233.404022216797
621,762.1,532.834045410156
622,762.2,672.190063476563
623,762.3,492.454040527344
624,762.4,217.760009765625
625,762.5,206.753997802734
626,762.6,300.518005371094
627,762.7,305.003997802734
628,762.8,368.262023925781
629,762.9,566.096069335938
630,763.0,698.464050292969
631,763.1,528.080017089844
632,763.2,184.734008789063
633,763.3,37.0700035095215
634,763.4,35.3940048217773
635,763.5,30.8800048828125
636,763.6,29.0540008544922
637,763.7,72.5380020141602
638,763.8,186.156005859375
639,763.9,332.288024902344
640,764.0,409.454040527344
641,764.1,344.468017578125
642,764.2,185.646026611328
643,764.3,59.8920059204102
644,764.4,100.346008300781
645,764.5,245.830032348633
646,764.6,346.018005371094
647,764.7,306.870025634766
648,764.8,172.012008666992
649,764.9,73.3899993896484
650,765.0,35.3060035705566
651,765.1,80.922004699707
652,765.2,241.36198425293
653,765.3,359.022033691406
654,765.4,313.462005615234
655,765.5,277.026000976563
656,765.6,515.742065429688
657,765.7,858.739929199219
658,765.8,918.762023925781
659,765.9,640.393981933594
660,766.0,303.876037597656
661,766.1,133.054016113281
662,766.2,29.2820014953613
663,766.3,301.452026367188
664,766.4,878.626098632813
665,766.5,1162.20007324219
666,766.6,870.896118164063
667,766.7,332.982025146484
668,766.8,99.3100128173828
669,766.9,79.1240081787109
670,767.0,52.3960075378418
671,767.1,43.9060020446777
672,767.2,26.8480014801025
673,767.3,42.3740043640137
674,767.4,81.4920043945313
675,767.5,268.488037109375
676,767.6,583.130004882813
677,767.7,676.256103515625
678,767.8,386.43603515625
679,767.9,105.823997497559
680,768.0,720.648071289063
681,768.1,2447.35595703125
682,768.2,4262.0283203125
683,768.3,4835.3642578125
684,768.4,3986.94653320313
685,768.5,2589.3642578125
686,768.6,1487.52807617188
687,768.7,630.080017089844
688,768.8,88.1479949951172
689,768.9,309.764007568359
690,769.0,1048.17407226563
691,769.1,1428.90808105469
692,769.2,1054.69812011719
693,769.3,696.302001953125
694,769.4,1263.70190429688
695,769.5,1811.57397460938
696,769.6,1666.02014160156
697,769.7,1281.73620605469
698,769.8,1167.54614257813
699,769.9,1191.11218261719
700,770.0,977.894165039063
701,770.1,582.606079101563
702,770.2,346.850006103516
703,770.3,593.782043457031
704,770.4,911.75
705,770.5,933.592102050781
706,770.6,626.968078613281
707,770.7,398.982025146484
708,770.8,694.26806640625
709,770.9,1079.11596679688
710,771.0,991.710144042969
711,771.1,567.976013183594
712,771.2,283.650024414063
713,771.3,282.910003662109
714,771.4,228.894012451172
715,771.5,154.08203125
716,771.6,188.472015380859
717,771.7,317.049987792969
718,771.8,699.774047851563
719,771.9,1113.88208007813
720,772.0,1278.45239257813
721,772.1,1020.46209716797
722,772.2,619.820007324219
723,772.3,298.940002441406
724,772.4,505.932037353516
725,772.5,706.982055664063
726,772.6,534.068054199219
727,772.7,189.588027954102
728,772.8,29.1600036621094
729,772.9,29.4900016784668
730,773.0,29.8560028076172
731,773.1,64.3780059814453
732,773.2,104.470016479492
733,773.3,125.060012817383
734,773.4,103.49600982666
735,773.5,130.522003173828
736,773.6,213.416015625
737,773.7,254.54801940918
738,773.8,249.294036865234
739,773.9,256.562042236328
740,774.0,471.403991699219
741,774.1,885.283996582031
742,774.2,1115.94409179688
743,774.3,945.674133300781
744,774.4,507.566070556641
745,774.5,171.137985229492
746,774.6,112.02799987793
747,774.7,148.300018310547
748,774.8,206.810012817383
749,774.9,366.544036865234
750,775.0,565.580078125
751,775.1,573.474060058594
752,775.2,337.309997558594
753,775.3,93.6880035400391
754,775.4,23.3400020599365
755,775.5,70.6900100708008
756,775.6,163.592010498047
757,775.7,207.542022705078
758,775.8,158.246017456055
759,775.9,80.0240020751953
760,776.0,50.922004699707
761,776.1,61.5560073852539
762,776.2,64.1040115356445
763,776.3,53.830005645752
764,776.4,42.3480033874512
765,776.5,39.4560050964355
766,776.6,40.8220024108887
767,776.7,41.7260055541992
768,776.8,37.7840042114258
769,776.9,36.9500007629395
770,777.0,37.0580024719238
771,777.1,71.8860015869141
772,777.2,129.542022705078
773,777.3,155.662017822266
774,777.4,124.606002807617
775,777.5,412.012023925781
776,777.6,1223.63208007813
777,777.7,2022.91015625
778,777.8,2481.71240234375
779,777.9,2595.53002929688
780,778.0,2463.63427734375
781,778.1,1883.82006835938
782,778.2,1188.59802246094
783,778.3,1029.34606933594
784,778.4,1092.14807128906
785,778.5,1126.69799804688
786,778.6,721.134033203125
787,778.7,187.452026367188
788,778.8,27.189998626709
789,778.9,19.1680011749268
790,779.0,23.2960014343262
791,779.1,39.6440048217773
792,779.2,37.8020095825195
793,779.3,67.588005065918
794,779.4,132.579986572266
795,779.5,158.728012084961
796,779.6,179.178009033203
797,779.7,289.727996826172
798,779.8,523.5400390625
799,779.9,790.636047363281
800,780.0,965.804016113281
801,780.1,1090.44018554688
802,780.2,1200.68212890625
803,780.3,1655.19018554688
804,780.4,2562.52026367188
805,780.5,3076.53833007813
806,780.6,2490.23803710938
807,780.7,1065.81005859375
808,780.8,98.656005859375
809,780.9,126.682006835938
810,781.0,234.440017700195
811,781.1,841.426086425781
812,781.2,1350.30200195313
813,781.3,1297.1201171875
814,781.4,716.320068359375
815,781.5,119.776016235352
816,781.6,19.2960014343262
817,781.7,36.6980056762695
818,781.8,100.402008056641
819,781.9,192.47200012207
820,782.0,201.872009277344
821,782.1,116.896011352539
822,782.2,41.2620010375977
823,782.3,116.734008789063
824,782.4,321.092041015625
825,782.5,662.43798828125
826,782.6,1134.23400878906
827,782.7,1298.50817871094
828,782.8,969.146118164063
829,782.9,388.14599609375
830,783.0,56.8480033874512
831,783.1,108.542015075684
832,783.2,248.18000793457
833,783.3,321.962036132813
834,783.4,247.666015625
835,783.5,84.3660049438477
836,783.6,24.2000026702881
837,783.7,25.4060020446777
838,783.8,164.444000244141
839,783.9,822.334106445313
840,784.0,1615.576171875
841,784.1,1830.75415039063
842,784.2,1329.48803710938
843,784.3,613.72607421875
844,784.4,234.817993164063
845,784.5,60.9600105285645
846,784.6,23.8800010681152
847,784.7,36.2940063476563
848,784.8,66.2099990844727
849,784.9,79.8360061645508
850,785.0,68.3339996337891
851,785.1,52.7300033569336
852,785.2,105.406005859375
853,785.3,201.176010131836
854,785.4,241.130035400391
855,785.5,180.708023071289
856,785.6,138.716018676758
857,785.7,196.670013427734
858,785.8,242.824020385742
859,785.9,184.118011474609
860,786.0,152.438018798828
861,786.1,271.425994873047
862,786.2,365.538024902344
863,786.3,346.380035400391
864,786.4,304.070007324219
865,786.5,265.890045166016
866,786.6,193.176010131836
867,786.7,86.5400009155273
868,786.8,28.2000007629395
869,786.9,22.6879997253418
870,787.0,31.5260009765625
871,787.1,75.8000030517578
872,787.2,255.123992919922
873,787.3,494.096038818359
874,787.4,548.884094238281
875,787.5,367.884063720703
876,787.6,127.800010681152
877,787.7,127.688011169434
878,787.8,339.169982910156
879,787.9,447.81005859375
880,788.0,382.474029541016
881,788.1,262.126007080078
882,788.2,224.696014404297
883,788.3,184.768035888672
884,788.4,93.9099960327148
885,788.5,44.4039993286133
886,788.6,36.1900024414063
887,788.7,33.181999206543
888,788.8,33.9400024414063
889,788.9,35.7500038146973
890,789.0,46.2900009155273
891,789.1,140.110015869141
892,789.2,259.434020996094
893,789.3,292.550018310547
894,789.4,203.178009033203
895,789.5,80.5500106811523
896,789.6,34.9420051574707
897,789.7,26.9040031433105
898,789.8,29.0040035247803
899,789.9,39.7080001831055
900,790.0,147.53401184082
901,790.1,321.856018066406
902,790.2,389.814025878906
903,790.3,285.676055908203
904,790.4,238.712005615234
905,790.5,422.007995605469
906,790.6,566.032043457031
907,790.7,437.9580078125
908,790.8,169.160018920898
909,790.9,30.1319999694824
910,791.0,26.3360023498535
911,791.1,30.802001953125
912,791.2,39.3960037231445
913,791.3,34.6000022888184
914,791.4,39.068000793457
915,791.5,47.0340042114258
916,791.6,131.552001953125
917,791.7,252.004028320313
918,791.8,326.529998779297
919,791.9,315.710021972656
920,792.0,238.720016479492
921,792.1,317.296051025391
922,792.2,484.06005859375
923,792.3,533.400024414063
924,792.4,363.432037353516
925,792.5,311.72802734375
926,792.6,556.757995605469
927,792.7,689.220092773438
928,792.8,539.024047851563
929,792.9,339.248016357422
930,793.0,299.880035400391
931,793.1,254.95002746582
932,793.2,250.804000854492
933,793.3,237.052032470703
934,793.4,157.800003051758
935,793.5,230.70002746582
936,793.6,634.505981445313
937,793.7,960.258117675781
938,793.8,846.76611328125
939,793.9,448.906005859375
940,794.0,283.668029785156
941,794.1,523.272033691406
942,794.2,751.340087890625
943,794.3,1155.11804199219
944,794.4,1445.96411132813
945,794.5,1371.70007324219
946,794.6,981.416137695313
947,794.7,632.036071777344
948,794.8,562.572021484375
949,794.9,441.112060546875
950,795.0,298.272033691406
951,795.1,356.22802734375
952,795.2,393.544067382813
953,795.3,420.822082519531
954,795.4,541.116027832031
955,795.5,596.192016601563
956,795.6,442.148040771484
957,795.7,376.257995605469
958,795.8,815.22802734375
959,795.9,1481.251953125
960,796.0,1843.60607910156
961,796.1,1849.54431152344
962,796.2,1777.14025878906
963,796.3,1487.05810546875
964,796.4,943.298034667969
965,796.5,495.246032714844
966,796.6,418.156066894531
967,796.7,613.807983398438
968,796.8,652.5400390625
969,796.9,430.882019042969
970,797.0,135.550003051758
971,797.1,274.466033935547
972,797.2,793.484008789063
973,797.3,1117.078125
974,797.4,948.39208984375
975,797.5,440.856018066406
976,797.6,117.494003295898
977,797.7,41.8340034484863
978,797.8,96.9440078735352
979,797.9,413.336029052734
980,798.0,822.526062011719
981,798.1,957.088012695313
982,798.2,764.236145019531
983,798.3,463.549987792969
984,798.4,252.476028442383
985,798.5,126.646011352539
986,798.6,32.8800010681152
987,798.7,15.2320003509521
988,798.8,27.9020023345947
989,798.9,36.8759994506836
990,799.0,65.8220062255859
991,799.1,126.792007446289
992,799.2,160.440017700195
993,799.3,126.314010620117
994,799.4,66.2120056152344
995,799.5,73.2040023803711
996,799.6,155.400024414063
997,799.7,256.550018310547
998,799.8,258.148040771484
999,799.9,504.756011962891
1000,800.0,1104.83801269531
1001,800.1,1631.77014160156
1002,800.2,1671.05004882813
1003,800.3,1166.55810546875
1004,800.4,604.814086914063
1005,800.5,209.071990966797
1006,800.6,51.8400039672852
1007,800.7,59.010009765625
1008,800.8,43.3860054016113
1009,800.9,40.0540046691895
1010,801.0,39.1100044250488
1011,801.1,42.1300048828125
1012,801.2,44.0980033874512
1013,801.3,43.3680000305176
1014,801.4,42.1640014648438
1015,801.5,46.4480056762695
1016,801.6,56.2340087890625
1017,801.7,54.406005859375
1018,801.8,49.2700042724609
1019,801.9,40.0480041503906
1020,802.0,101.28401184082
1021,802.1,330.418029785156
1022,802.2,527.684020996094
1023,802.3,530.046020507813
1024,802.4,367.730041503906
1025,802.5,201.076019287109
