#"+ESI Neutral Loss:4 (rt: 13.075-13.388 min, 10 scans) Frag=166.0V CID@22.0 -[299.2] LD_NL-MUFA_FAD173-5XFAD-M1-liverLD_100x.d "
#Point,X(Thomsons),Y(Counts)
88,708.8,73.2819976806641
89,708.9,152.481994628906
90,709.0,201.314010620117
91,709.1,172.446014404297
92,709.2,192.814010620117
93,709.3,260.526031494141
94,709.4,277.632019042969
95,709.5,176.778015136719
96,709.6,109.251998901367
97,709.7,253.31201171875
98,709.8,588.782043457031
99,709.9,1140.66809082031
100,710.0,1331.67602539063
101,710.1,1132.02001953125
102,710.2,1069.77404785156
103,710.3,1445.87194824219
104,710.4,1731.68005371094
105,710.5,1353.62817382813
106,710.6,545.27197265625
107,710.7,78.9840087890625
108,710.8,18.3880023956299
109,710.9,318.234039306641
110,711.0,1284.46411132813
111,711.1,2289.18408203125
112,711.2,2469.01611328125
113,711.3,1686.17810058594
114,711.4,944.5400390625
115,711.5,1163.18212890625
116,711.6,2335.60034179688
117,711.7,3856.51635742188
118,711.8,4796.31591796875
119,711.9,4528.4443359375
120,712.0,4222.41796875
121,712.1,5831.66015625
122,712.2,9643.8291015625
123,712.3,13222.0986328125
124,712.4,13900.810546875
125,712.5,11426.94140625
126,712.6,7549.6064453125
127,712.7,4296.1279296875
128,712.8,2518.93017578125
129,712.9,2126.5302734375
130,713.0,2048.65600585938
131,713.1,2323.16625976563
132,713.2,3325.63818359375
133,713.3,5105.38818359375
134,713.4,6986.22021484375
135,713.5,7284.9287109375
136,713.6,5580.7841796875
137,713.7,3337.73828125
138,713.8,2322.24829101563
139,713.9,2437.82397460938
140,714.0,2675.14599609375
141,714.1,2233.47802734375
142,714.2,1620.35803222656
143,714.3,1710.96215820313
144,714.4,2288.61401367188
145,714.5,2712.986328125
146,714.6,2305.31811523438
147,714.7,1216.45617675781
148,714.8,416.260009765625
149,714.9,608.973999023438
150,715.0,1224.05810546875
151,715.1,1341.61401367188
152,715.2,842.186157226563
153,715.3,307.784027099609
154,715.4,268.049987792969
155,715.5,588.730041503906
156,715.6,741.174072265625
157,715.7,535.100036621094
158,715.8,179.462005615234
159,715.9,31.314001083374
160,716.0,32.1340065002441
161,716.1,32.3400001525879
162,716.2,44.9220008850098
163,716.3,53.882007598877
164,716.4,62.5200004577637
165,716.5,64.8440017700195
166,716.6,59.4620056152344
167,716.7,50.7120094299316
168,716.8,44.5780067443848
169,716.9,43.6259994506836
170,717.0,45.5559997558594
171,717.1,39.8480033874512
172,717.2,24.8580017089844
173,717.3,21.7860012054443
174,717.4,65.1780014038086
175,717.5,537.3740234375
176,717.6,1377.52209472656
177,717.7,1767.572265625
178,717.8,1305.25805664063
179,717.9,497.150054931641
180,718.0,371.608032226563
181,718.1,938.0341796875
182,718.2,1484.41809082031
183,718.3,1476.22216796875
184,718.4,1054.67211914063
185,718.5,800.924011230469
186,718.6,756.156066894531
187,718.7,568.252075195313
188,718.8,214.414031982422
189,718.9,39.2440032958984
190,719.0,28.4440040588379
191,719.1,29.0940036773682
192,719.2,45.5019989013672
193,719.3,61.1760063171387
194,719.4,67.1660003662109
195,719.5,51.931999206543
196,719.6,38.3880043029785
197,719.7,30.185998916626
198,719.8,76.1080093383789
199,719.9,328.014007568359
200,720.0,682.35205078125
201,720.1,1188.50415039063
202,720.2,1755.45629882813
203,720.3,1795.26403808594
204,720.4,1158.8759765625
205,720.5,409.698059082031
206,720.6,56.7600021362305
207,720.7,15.5980024337769
208,720.8,26.2779998779297
209,720.9,36.5720024108887
210,721.0,34.568000793457
211,721.1,35.4720001220703
212,721.2,36.028003692627
213,721.3,110.083999633789
214,721.4,297.788024902344
215,721.5,429.824066162109
216,721.6,442.056060791016
217,721.7,338.594024658203
218,721.8,686.932006835938
219,721.9,1703.40405273438
220,722.0,2298.83813476563
221,722.1,1808.44006347656
222,722.2,797.952026367188
223,722.3,577.258056640625
224,722.4,1428.498046875
225,722.5,2344.71215820313
226,722.6,2447.21435546875
227,722.7,1570.74609375
228,722.8,504.818054199219
229,722.9,239.246017456055
230,723.0,626.538024902344
231,723.1,1036.34606933594
232,723.2,985.678039550781
233,723.3,622.034057617188
234,723.4,520.388000488281
235,723.5,678.537963867188
236,723.6,637.070007324219
237,723.7,490.484039306641
238,723.8,681.260070800781
239,723.9,1193.17211914063
240,724.0,1682.51013183594
241,724.1,1815.3720703125
242,724.2,1580.27612304688
243,724.3,1400.26208496094
244,724.4,1503.36010742188
245,724.5,1819.23828125
246,724.6,2266.79833984375
247,724.7,2136.88012695313
248,724.8,1359.4140625
249,724.9,486.6240234375
250,725.0,165.139999389648
251,725.1,258.118011474609
252,725.2,256.726013183594
253,725.3,324.977966308594
254,725.4,493.341979980469
255,725.5,528.002014160156
256,725.6,328.008026123047
257,725.7,73.370002746582
258,725.8,39.6820030212402
259,725.9,183.584014892578
260,726.0,582.828002929688
261,726.1,961.294128417969
262,726.2,1077.77612304688
263,726.3,924.672058105469
264,726.4,640.098022460938
265,726.5,460.676086425781
266,726.6,428.052062988281
267,726.7,453.60400390625
268,726.8,305.474060058594
269,726.9,91.9560089111328
270,727.0,74.0680084228516
271,727.1,249.158004760742
272,727.2,442.572021484375
273,727.3,472.704040527344
274,727.4,306.643981933594
275,727.5,104.92000579834
276,727.6,30.3800048828125
277,727.7,34.3260040283203
278,727.8,142.194000244141
279,727.9,482.698059082031
280,728.0,800.586059570313
281,728.1,1212.52014160156
282,728.2,1777.62622070313
283,728.3,1837.1923828125
284,728.4,1168.09814453125
285,728.5,352.64404296875
286,728.6,25.3720035552979
287,728.7,25.6060028076172
288,728.8,34.3140029907227
289,728.9,38.2779998779297
290,729.0,32.5580024719238
291,729.1,32.794002532959
292,729.2,81.1760025024414
293,729.3,172.258026123047
294,729.4,205.29801940918
295,729.5,119.936012268066
296,729.6,36.2999992370605
297,729.7,148.914001464844
298,729.8,434.384033203125
299,729.9,608.863952636719
300,730.0,484.601989746094
301,730.1,203.950012207031
302,730.2,42.4780044555664
303,730.3,25.5580024719238
304,730.4,25.4620018005371
305,730.5,34.6020011901855
306,730.6,49.028003692627
307,730.7,75.7460174560547
308,730.8,95.9420013427734
309,730.9,89.8960113525391
310,731.0,64.0440063476563
311,731.1,42.5559997558594
312,731.2,37.3980026245117
313,731.3,38.5820007324219
314,731.4,25.5100002288818
315,731.5,26.2100028991699
316,731.6,28.1540031433105
317,731.7,447.130035400391
318,731.8,1380.86206054688
319,731.9,2162.23803710938
320,732.0,2318.23413085938
321,732.1,1918.89001464844
322,732.2,1411.98413085938
323,732.3,725.401977539063
324,732.4,520.388000488281
325,732.5,1016.65002441406
326,732.6,1278.82202148438
327,732.7,909.698120117188
328,732.8,285.054016113281
329,732.9,76.8080062866211
330,733.0,173.570007324219
331,733.1,222.814041137695
332,733.2,184.600006103516
333,733.3,90.3600006103516
334,733.4,31.1140041351318
335,733.5,28.6680030822754
336,733.6,36.9240036010742
337,733.7,54.1360054016113
338,733.8,67.8620071411133
339,733.9,70.9039993286133
340,734.0,62.7740058898926
341,734.1,53.1340026855469
342,734.2,48.0860061645508
343,734.3,38.6340065002441
344,734.4,37.7740020751953
345,734.5,37.4540023803711
346,734.6,99.1080093383789
347,734.7,238.290008544922
348,734.8,313.786041259766
349,734.9,248.001998901367
350,735.0,112.030006408691
351,735.1,44.2320022583008
352,735.2,36.742000579834
353,735.3,41.0139999389648
354,735.4,60.3140068054199
355,735.5,72.2420043945313
356,735.6,83.7280044555664
357,735.7,115.626014709473
358,735.8,159.968017578125
359,735.9,169.150009155273
360,736.0,118.874008178711
361,736.1,44.2099990844727
362,736.2,24.9580039978027
363,736.3,10.3700008392334
364,736.4,11.6520004272461
365,736.5,589.202026367188
366,736.6,1760.1982421875
367,736.7,3501.76220703125
368,736.8,5170.2099609375
369,736.9,5987.6025390625
370,737.0,5550.73193359375
371,737.1,3987.87231445313
372,737.2,2412.96630859375
373,737.3,2289.826171875
374,737.4,4072.69409179688
375,737.5,5944.51220703125
376,737.6,5618.56494140625
377,737.7,3284.09619140625
378,737.8,1048.39611816406
379,737.9,473.510070800781
380,738.0,444.376037597656
381,738.1,1465.22009277344
382,738.2,2821.3681640625
383,738.3,3428.13598632813
384,738.4,3067.47607421875
385,738.5,2431.60009765625
386,738.6,2227.91015625
387,738.7,2441.2001953125
388,738.8,2258.87231445313
389,738.9,1693.65234375
390,739.0,1222.33801269531
391,739.1,1148.72619628906
392,739.2,805.382080078125
393,739.3,318.976013183594
394,739.4,430.574035644531
395,739.5,737.134033203125
396,739.6,1038.75415039063
397,739.7,1263.56213378906
398,739.8,1638.26208496094
399,739.9,2067.71826171875
400,740.0,2583.82421875
401,740.1,3263.90795898438
402,740.2,4127.08056640625
403,740.3,4806.638671875
404,740.4,4887.30615234375
405,740.5,4409.06005859375
406,740.6,3669.404296875
407,740.7,2870.08447265625
408,740.8,2123.68408203125
409,740.9,1540.21215820313
410,741.0,1462.58215332031
411,741.1,1336.74609375
412,741.2,1350.28796386719
413,741.3,1356.9921875
414,741.4,1080.86791992188
415,741.5,497.422027587891
416,741.6,138.476013183594
417,741.7,199.192016601563
418,741.8,243.436004638672
419,741.9,220.9580078125
420,742.0,131.110015869141
421,742.1,146.876007080078
422,742.2,273.406005859375
423,742.3,346.974029541016
424,742.4,280.722015380859
425,742.5,122.32600402832
426,742.6,27.2240028381348
427,742.7,19.8080005645752
428,742.8,81.9380035400391
429,742.9,206.531982421875
430,743.0,259.674011230469
431,743.1,199.734008789063
432,743.2,86.2639999389648
433,743.3,170.604019165039
434,743.4,461.914001464844
435,743.5,600.862060546875
436,743.6,685.552062988281
437,743.7,932.292114257813
438,743.8,1075.46606445313
439,743.9,943.178100585938
440,744.0,979.662109375
441,744.1,1222.73010253906
442,744.2,1301.6201171875
443,744.3,940.2919921875
444,744.4,460.320007324219
445,744.5,198.852005004883
446,744.6,57.5220031738281
447,744.7,23.4400024414063
448,744.8,36.9940032958984
449,744.9,36.7080001831055
450,745.0,42.7120018005371
451,745.1,49.2300033569336
452,745.2,57.378002166748
453,745.3,60.015998840332
454,745.4,55.5400009155273
455,745.5,49.4899978637695
456,745.6,46.1800003051758
457,745.7,44.5220031738281
458,745.8,42.6020011901855
459,745.9,40.9960021972656
460,746.0,40.6980056762695
461,746.1,41.4380035400391
462,746.2,42.4620018005371
463,746.3,43.1920051574707
464,746.4,43.2100028991699
465,746.5,34.2680053710938
466,746.6,34.2440071105957
467,746.7,34.2240028381348
468,746.8,248.942047119141
469,746.9,735.388061523438
470,747.0,984.578002929688
471,747.1,727.006042480469
472,747.2,241.695999145508
473,747.3,24.4920024871826
474,747.4,34.128002166748
475,747.5,44.680004119873
476,747.6,355.416015625
477,747.7,998.386108398438
478,747.8,1325.76208496094
479,747.9,975.822082519531
480,748.0,314.680023193359
481,748.1,27.2000007629395
482,748.2,17.8400001525879
483,748.3,31.8340034484863
484,748.4,59.0880012512207
485,748.5,196.768005371094
486,748.6,507.656005859375
487,748.7,667.559997558594
488,748.8,498.329986572266
489,748.9,176.498016357422
490,749.0,34.1860008239746
491,749.1,34.2639999389648
492,749.2,33.9720077514648
493,749.3,41.8060073852539
494,749.4,41.6820030212402
495,749.5,33.9260025024414
496,749.6,28.7220039367676
497,749.7,21.6980018615723
498,749.8,54.3520011901855
499,749.9,271.944030761719
500,750.0,866.144165039063
501,750.1,1616.07202148438
502,750.2,1854.58813476563
503,750.3,1342.72387695313
504,750.4,550.358032226563
505,750.5,107.964012145996
506,750.6,47.1259994506836
507,750.7,22.9400024414063
508,750.8,29.5920009613037
509,750.9,71.3780059814453
510,751.0,165.394012451172
511,751.1,212.328033447266
512,751.2,429.980041503906
513,751.3,1347.80004882813
514,751.4,2361.71411132813
515,751.5,2557.65234375
516,751.6,1863.154296875
517,751.7,1090.92614746094
518,751.8,644.072082519531
519,751.9,372.486022949219
520,752.0,184.880004882813
521,752.1,271.040008544922
522,752.2,607.834106445313
523,752.3,1070.06420898438
524,752.4,1557.43615722656
525,752.5,2036.92016601563
526,752.6,2021.67639160156
527,752.7,1288.97216796875
528,752.8,504.856048583984
529,752.9,51.8680038452148
530,753.0,150.006011962891
531,753.1,240.922027587891
532,753.2,211.838012695313
533,753.3,110.74600982666
534,753.4,36.4820022583008
535,753.5,174.954010009766
536,753.6,511.590026855469
537,753.7,675.942016601563
538,753.8,491.552062988281
539,753.9,158.102005004883
540,754.0,187.732009887695
541,754.1,929.548034667969
542,754.2,1876.80822753906
543,754.3,2176.84399414063
544,754.4,1677.72424316406
545,754.5,1034.36608886719
546,754.6,766.440063476563
547,754.7,715.244018554688
548,754.8,487.890045166016
549,754.9,180.586029052734
550,755.0,37.1160049438477
551,755.1,19.2040023803711
552,755.2,16.5900001525879
553,755.3,25.3180027008057
554,755.4,378.790008544922
555,755.5,1096.01196289063
556,755.6,1450.11791992188
557,755.7,1064.830078125
558,755.8,349.606018066406
559,755.9,26.9520015716553
560,756.0,19.8540000915527
561,756.1,18.0000019073486
562,756.2,120.334007263184
563,756.3,398.924011230469
564,756.4,831.238098144531
565,756.5,1043.99597167969
566,756.6,846.22802734375
567,756.7,446.955993652344
568,756.8,118.024024963379
569,756.9,32.4260025024414
570,757.0,42.2440032958984
571,757.1,35.1119995117188
572,757.2,44.2100028991699
573,757.3,36.528003692627
574,757.4,79.3059997558594
575,757.5,457.118011474609
576,757.6,887.390014648438
577,757.7,1288.99609375
578,757.8,1543.29223632813
579,757.9,1361.06616210938
580,758.0,850.3740234375
581,758.1,363.205993652344
582,758.2,311.799987792969
583,758.3,760.056091308594
584,758.4,1190.11010742188
585,758.5,1122.27209472656
586,758.6,644.876037597656
587,758.7,170.148010253906
588,758.8,16.4200019836426
589,758.9,23.2080001831055
590,759.0,21.5060005187988
591,759.1,32.0420036315918
592,759.2,28.5359992980957
593,759.3,148.996017456055
594,759.4,420.572021484375
595,759.5,590.410095214844
596,759.6,557.810119628906
597,759.7,446.182037353516
598,759.8,482.744049072266
599,759.9,593.586059570313
600,760.0,537.966064453125
601,760.1,303.123992919922
602,760.2,39.3560028076172
603,760.3,29.7840023040771
604,760.4,260.810028076172
605,760.5,744.429992675781
606,760.6,993.544128417969
607,760.7,777.424133300781
608,760.8,347.846038818359
609,760.9,148.542022705078
610,761.0,128.232009887695
611,761.1,99.7140121459961
612,761.2,59.1840019226074
613,761.3,34.5120010375977
614,761.4,32.5480003356934
615,761.5,26.0380039215088
616,761.6,35.7520027160645
617,761.7,58.4600028991699
618,761.8,109.336013793945
619,761.9,252.836013793945
620,762.0,427.808013916016
621,762.1,961.258117675781
622,762.2,1771.09411621094
623,762.3,2069.92407226563
624,762.4,1660.96215820313
625,762.5,1085.81616210938
626,762.6,876.712097167969
627,762.7,849.5
628,762.8,914.670104980469
629,762.9,866.903991699219
630,763.0,597.473999023438
631,763.1,185.434005737305
632,763.2,44.6980056762695
633,763.3,81.9799957275391
634,763.4,105.318008422852
635,763.5,120.998023986816
636,763.6,97.0480117797852
637,763.7,200.072006225586
638,763.8,514.130004882813
639,763.9,694.428039550781
640,764.0,524.646057128906
641,764.1,271.726013183594
642,764.2,458.012054443359
643,764.3,755.978088378906
644,764.4,876.18408203125
645,764.5,1008.10205078125
646,764.6,1241.55004882813
647,764.7,1253.22998046875
648,764.8,789.026000976563
649,764.9,276.47802734375
650,765.0,87.7020111083984
651,765.1,144.276031494141
652,765.2,275.648010253906
653,765.3,250.29801940918
654,765.4,189.384017944336
655,765.5,171.664016723633
656,765.6,338.650024414063
657,765.7,890.10400390625
658,765.8,1561.53820800781
659,765.9,2267.05615234375
660,766.0,3277.50048828125
661,766.1,4489.75634765625
662,766.2,5304.8681640625
663,766.3,4879.8564453125
664,766.4,3835.740234375
665,766.5,3240.72216796875
666,766.6,3315.50439453125
667,766.7,3079.30810546875
668,766.8,1974.39416503906
669,766.9,747.180053710938
670,767.0,165.480010986328
671,767.1,49.2000045776367
672,767.2,26.5120029449463
673,767.3,106.698013305664
674,767.4,515.85400390625
675,767.5,1355.29418945313
676,767.6,1973.26794433594
677,767.7,1934.97619628906
678,767.8,1402.28405761719
679,767.9,833.522155761719
680,768.0,613.882019042969
681,768.1,457.160064697266
682,768.2,398.244049072266
683,768.3,812.418090820313
684,768.4,1620.03625488281
685,768.5,1869.4541015625
686,768.6,1360.00415039063
687,768.7,701.794067382813
688,768.8,468.516021728516
689,768.9,364.727996826172
690,769.0,136.934005737305
691,769.1,42.3100051879883
692,769.2,37.4700012207031
693,769.3,57.4540100097656
694,769.4,163.176010131836
695,769.5,269.600036621094
696,769.6,274.890014648438
697,769.7,241.234039306641
698,769.8,333.130035400391
699,769.9,462.872009277344
700,770.0,409.899993896484
701,770.1,309.782043457031
702,770.2,359.502014160156
703,770.3,466.588073730469
704,770.4,357.253997802734
705,770.5,138.984024047852
706,770.6,33.6480026245117
707,770.7,38.3440017700195
708,770.8,64.7460021972656
709,770.9,108.613998413086
710,771.0,148.728012084961
711,771.1,163.59001159668
712,771.2,150.362014770508
713,771.3,121.494018554688
714,771.4,83.4660034179688
715,771.5,47.4720039367676
716,771.6,29.992000579834
717,771.7,54.2400093078613
718,771.8,275.206024169922
719,771.9,548.93603515625
720,772.0,880.60400390625
721,772.1,1330.55017089844
722,772.2,1654.46411132813
723,772.3,1492.97216796875
724,772.4,874.862121582031
725,772.5,502.594055175781
726,772.6,427.710021972656
727,772.7,454.058044433594
728,772.8,528.932006835938
729,772.9,565.2080078125
730,773.0,409.312072753906
731,773.1,156.753997802734
732,773.2,81.9540100097656
733,773.3,94.494010925293
734,773.4,77.5580062866211
735,773.5,56.0820007324219
736,773.6,43.3520050048828
737,773.7,51.3320083618164
738,773.8,61.7880020141602
739,773.9,63.028003692627
740,774.0,55.5060005187988
741,774.1,40.4620018005371
742,774.2,29.4560050964355
743,774.3,24.0540008544922
744,774.4,89.9440078735352
745,774.5,243.128005981445
746,774.6,353.81201171875
747,774.7,307.994049072266
748,774.8,164.748016357422
749,774.9,96.7140045166016
750,775.0,137.050003051758
751,775.1,174.356033325195
752,775.2,143.250030517578
753,775.3,61.5380020141602
754,775.4,24.4960021972656
755,775.5,18.6580009460449
756,775.6,72.6260070800781
757,775.7,714.445983886719
758,775.8,1571.60620117188
759,775.9,1894.35607910156
760,776.0,1350.57202148438
761,776.1,439.471984863281
762,776.2,79.5820083618164
763,776.3,133.630020141602
764,776.4,437.594055175781
765,776.5,613.300048828125
766,776.6,460.662017822266
767,776.7,161.588012695313
768,776.8,29.6180019378662
769,776.9,100.64200592041
770,777.0,254.640045166016
771,777.1,341.554016113281
772,777.2,255.662017822266
773,777.3,99.2140045166016
774,777.4,33.5960006713867
775,777.5,83.984001159668
776,777.6,160.716003417969
777,777.7,200.442016601563
778,777.8,165.59602355957
779,777.9,100.496002197266
780,778.0,63.8080062866211
781,778.1,46.4900016784668
782,778.2,37.2440032958984
783,778.3,33.3220024108887
784,778.4,111.662002563477
785,778.5,262.851989746094
786,778.6,335.415985107422
787,778.7,249.934036254883
788,778.8,104.449996948242
789,778.9,58.0740051269531
790,779.0,91.1280059814453
791,779.1,100.24600982666
792,779.2,48.422004699707
793,779.3,12.8780012130737
794,779.4,0.88400000333786
795,779.5,490.914001464844
796,779.6,1627.57006835938
797,779.7,3107.48193359375
798,779.8,4888.34228515625
799,779.9,5988.05224609375
800,780.0,6077.71826171875
801,780.1,5560.484375
802,780.2,4927.31396484375
803,780.3,4134.05419921875
804,780.4,3610.94018554688
805,780.5,3480.76611328125
806,780.6,3392.10620117188
807,780.7,2619.88427734375
808,780.8,1676.14416503906
809,780.9,1371.80212402344
810,781.0,1636.01220703125
811,781.1,1447.77612304688
812,781.2,956.81396484375
813,781.3,903.160034179688
814,781.4,1186.79418945313
815,781.5,1646.02221679688
816,781.6,1985.60217285156
817,781.7,1888.08618164063
818,781.8,1386.71020507813
819,781.9,1171.54809570313
820,782.0,1457.59204101563
821,782.1,2128.39013671875
822,782.2,2739.41430664063
823,782.3,3118.61401367188
824,782.4,3047.96020507813
825,782.5,2359.37231445313
826,782.6,1454.662109375
827,782.7,836.678039550781
828,782.8,667.356018066406
829,782.9,641.911987304688
830,783.0,525.958068847656
831,783.1,335.658020019531
832,783.2,438.700042724609
833,783.3,723.85205078125
834,783.4,810.39404296875
835,783.5,632.30810546875
836,783.6,370.366027832031
837,783.7,507.784027099609
838,783.8,893.148071289063
839,783.9,1348.0341796875
840,784.0,1567.244140625
841,784.1,1615.35620117188
842,784.2,1673.61206054688
843,784.3,1719.09411621094
844,784.4,1770.93615722656
845,784.5,1767.77404785156
846,784.6,1642.17211914063
847,784.7,1081.658203125
848,784.8,339.141998291016
849,784.9,26.9160041809082
850,785.0,23.826000213623
851,785.1,20.826000213623
852,785.2,32.786003112793
853,785.3,56.3400077819824
854,785.4,87.3160018920898
855,785.5,103.81600189209
856,785.6,83.3420028686523
857,785.7,48.7260055541992
858,785.8,26.0620021820068
859,785.9,51.3360061645508
860,786.0,201.384017944336
861,786.1,434.309997558594
862,786.2,691.408081054688
863,786.3,941.799987792969
864,786.4,1058.64611816406
865,786.5,1034.28002929688
866,786.6,849.618041992188
867,786.7,597.718078613281
868,786.8,329.084014892578
869,786.9,85.7980041503906
870,787.0,69.4380035400391
871,787.1,165.904006958008
872,787.2,219.93603515625
873,787.3,191.18000793457
874,787.4,96.0800018310547
875,787.5,313.470031738281
876,787.6,913.81201171875
877,787.7,1253.75
878,787.8,968.980163574219
879,787.9,683.97607421875
880,788.0,783.81396484375
881,788.1,849.692077636719
882,788.2,572.424072265625
883,788.3,188.865997314453
884,788.4,38.4880027770996
885,788.5,31.6080017089844
886,788.6,119.428001403809
887,788.7,424.612060546875
888,788.8,692.522094726563
889,788.9,667.992065429688
890,789.0,368.752014160156
891,789.1,66.9720001220703
892,789.2,94.5180053710938
893,789.3,267.634033203125
894,789.4,460.392028808594
895,789.5,596.572021484375
896,789.6,608.334045410156
897,789.7,484.628021240234
898,789.8,306.226043701172
899,789.9,167.548004150391
900,790.0,108.732009887695
901,790.1,79.7460021972656
902,790.2,37.4460029602051
903,790.3,33.6360015869141
904,790.4,72.5559997558594
905,790.5,136.944000244141
906,790.6,162.566009521484
907,790.7,144.386016845703
908,790.8,236.316009521484
909,790.9,370.496032714844
910,791.0,384.666015625
911,791.1,235.725997924805
912,791.2,119.376014709473
913,791.3,182.956024169922
914,791.4,242.394012451172
915,791.5,233.858001708984
916,791.6,827.446105957031
917,791.7,2011.54418945313
918,791.8,3121.34814453125
919,791.9,4017.33447265625
920,792.0,4161.5986328125
921,792.1,3608.11059570313
922,792.2,3515.29443359375
923,792.3,4201.56201171875
924,792.4,4940.0458984375
925,792.5,5110.16845703125
926,792.6,4478.6787109375
927,792.7,3407.89794921875
928,792.8,2055.751953125
929,792.9,805.770080566406
930,793.0,272.826019287109
931,793.1,77.8780059814453
932,793.2,448.624084472656
933,793.3,1355.82409667969
934,793.4,2049.35620117188
935,793.5,2187.61206054688
936,793.6,1947.17614746094
937,793.7,1937.99633789063
938,793.8,2359.18603515625
939,793.9,2816.29614257813
940,794.0,3846.60229492188
941,794.1,5414.99072265625
942,794.2,6499.84033203125
943,794.3,6367.29443359375
944,794.4,5133.15869140625
945,794.5,4090.083984375
946,794.6,4226.0439453125
947,794.7,4935.3359375
948,794.8,4702.2783203125
949,794.9,3077.66650390625
950,795.0,1527.15014648438
951,795.1,1487.90600585938
952,795.2,2550.92431640625
953,795.3,3309.33251953125
954,795.4,3098.59008789063
955,795.5,2232.69213867188
956,795.6,1206.73400878906
957,795.7,482.18603515625
958,795.8,158.444000244141
959,795.9,165.876007080078
960,796.0,458.39404296875
961,796.1,1000.494140625
962,796.2,1235.51403808594
963,796.3,882.466003417969
964,796.4,343.640014648438
965,796.5,190.682022094727
966,796.6,221.814010620117
967,796.7,158.114013671875
968,796.8,62.0499992370605
969,796.9,24.4080009460449
970,797.0,13.9540004730225
971,797.1,107.512008666992
972,797.2,474.858001708984
973,797.3,1079.248046875
974,797.4,1828.994140625
975,797.5,2212.4501953125
976,797.6,1867.2724609375
977,797.7,1061.41418457031
978,797.8,354.472015380859
979,797.9,182.918014526367
980,798.0,359.278015136719
981,798.1,461.880035400391
982,798.2,340.757995605469
983,798.3,133.342010498047
984,798.4,41.5120010375977
985,798.5,58.971996307373
986,798.6,95.8680038452148
987,798.7,241.22802734375
988,798.8,410.510070800781
989,798.9,458.312072753906
990,799.0,347.93798828125
991,799.1,194.860015869141
992,799.2,128.77001953125
993,799.3,89.5300064086914
994,799.4,43.9680023193359
995,799.5,46.0420036315918
996,799.6,73.6160125732422
997,799.7,83.2180023193359
998,799.8,59.882007598877
999,799.9,36.9900016784668
1000,800.0,87.6620101928711
1001,800.1,408.164001464844
1002,800.2,717.242065429688
1003,800.3,728.036071777344
1004,800.4,436.341979980469
1005,800.5,262.076019287109
1006,800.6,413.934020996094
1007,800.7,540.274047851563
1008,800.8,385.866027832031
1009,800.9,118.532005310059
1010,801.0,130.336013793945
1011,801.1,369.910003662109
1012,801.2,495.652038574219
1013,801.3,367.472015380859
1014,801.4,162.34001159668
1015,801.5,137.344024658203
1016,801.6,222.540008544922
1017,801.7,243.496017456055
1018,801.8,189.918014526367
