Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Biology,Genotype,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,Mouse,SLBG_group
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,824.7,607.5,18.58,1140.0,liver,5xFAD,FA18:1,"TG(54:1), TG(55:8)",171,1140.0,18.576800000000002,0.03319999999999723,203.0,197.0,10.81,FAD131_M1,39
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.59,19742.0,liver,5xFAD,FA18:1,"TG(54:1), TG(55:8)",176,19742.0,18.585316666666667,0.024683333333332058,2301.0,2130.0,10.81,FAD131_M1,39
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,824.7,607.5,18.49,1388.0,liver,5xFAD,FA18:1,"TG(54:1), TG(55:8)",172,1388.0,18.487983333333336,0.12201666666666355,179.0,167.0,18.01,FAD131_M2,40
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.59,28746.0,liver,5xFAD,FA18:1,"TG(54:1), TG(55:8)",177,28746.0,18.585316666666667,0.024683333333332058,3726.0,3008.0,18.01,FAD131_M2,40
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.54,1373.0,liver,5xFAD,FA18:1,"TG(54:1), TG(55:8)",178,1373.0,18.540916666666668,0.06908333333333161,147.0,137.0,,FAD131_M4,41
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,824.7,607.5,18.62,401.0,liver,5xFAD,FA18:1,"TG(54:1), TG(55:8)",174,401.0,18.62121666666667,0.01121666666666954,87.0,39.0,23.59,FAD173_M1,42
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.54,8592.0,liver,5xFAD,FA18:1,"TG(54:1), TG(55:8)",179,8592.0,18.540933333333335,0.06906666666666439,1036.0,920.0,23.59,FAD173_M1,42
"[TG(55:9),TG(54:2)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.38,3522.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",190,3522.0,17.3784,0.12160000000000082,401.0,391.0,22.72,DOD73_M2,43
"[TG(55:9),TG(54:2)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,66742.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",195,66742.0,17.431033333333335,0.06896666666666462,9097.0,8885.0,22.72,DOD73_M2,43
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.42,5809.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",191,5809.0,17.422816666666666,0.07718333333333405,373.0,361.0,42.41,FAD131_M1,44
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,102335.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",196,102335.0,17.431033333333335,0.06896666666666462,16183.0,15310.0,42.41,FAD131_M1,44
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,780.7,605.5,17.52,436.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",182,436.0,17.523683333333334,0.02368333333333439,51.0,26.0,14.75,FAD131_M2,45
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.33,8698.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",192,8698.0,17.334016666666667,0.16598333333333315,1388.0,1322.0,14.75,FAD131_M2,45
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,129769.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",197,129769.0,17.431050000000003,0.0689499999999974,19900.0,19497.0,14.75,FAD131_M2,45
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.33,1655.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",193,1655.0,17.334016666666667,0.16598333333333315,208.0,225.0,15.0,FAD131_M4,46
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,24157.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",198,24157.0,17.431050000000003,0.0689499999999974,3529.0,3374.0,15.0,FAD131_M4,46
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.33,2791.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",194,2791.0,17.334033333333334,0.16596666666666593,382.0,374.0,23.28,FAD173_M1,47
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,68341.0,liver,5xFAD,FA18:1,"TG(54:2), TG(55:9)",199,68341.0,17.431050000000003,0.0689499999999974,8849.0,8705.0,23.28,FAD173_M1,47
"[TG(56:10),TG(55:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.85,1399.0,liver,5xFAD,FA18:1,"TG(55:3), TG(56:10)",215,1399.0,16.849316666666667,0.05931666666666757,226.0,215.0,,DOD73_M2,48
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.75,938.0,liver,5xFAD,FA18:1,"TG(55:3), TG(56:10)",211,938.0,16.75401666666667,0.03598333333333059,146.0,106.0,5.46,FAD131_M1,49
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.76,5210.0,liver,5xFAD,FA18:1,"TG(55:3), TG(56:10)",216,5210.0,16.760516666666668,0.02948333333333153,727.0,579.0,5.46,FAD131_M1,49
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.71,940.0,liver,5xFAD,FA18:1,"TG(55:3), TG(56:10)",212,1349.0,16.665216666666666,0.12478333333333325,78.0,46.0,24.13,FAD131_M2,50
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.76,6846.0,liver,5xFAD,FA18:1,"TG(55:3), TG(56:10)",217,6846.0,16.760533333333335,0.02946666666666431,1200.0,1110.0,24.13,FAD131_M2,50
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.76,844.0,liver,5xFAD,FA18:1,"TG(55:3), TG(56:10)",218,844.0,16.760533333333335,0.02946666666666431,171.0,157.0,,FAD131_M4,51
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.72,1920.0,liver,5xFAD,FA18:1,"TG(55:3), TG(56:10)",219,1920.0,16.716133333333335,0.07386666666666386,330.0,261.0,,FAD173_M1,52
"[TG(56:11),TG(55:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,666.0,liver,5xFAD,FA18:1,"TG(55:4), TG(56:11)",235,666.0,15.606533333333335,0.07346666666666479,83.0,121.0,,DOD73_M2,53
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,832.7,615.5,15.64,448.0,liver,5xFAD,FA18:1,"TG(55:4), TG(56:11)",231,448.0,15.644150000000002,0.03584999999999816,71.0,37.0,9.49,FAD131_M1,54
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,1675.0,liver,5xFAD,FA18:1,"TG(55:4), TG(56:11)",236,1675.0,15.60655,0.07344999999999935,276.0,351.0,9.49,FAD131_M1,54
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,832.7,615.5,15.6,417.0,liver,5xFAD,FA18:1,"TG(55:4), TG(56:11)",232,417.0,15.59975,0.08024999999999949,44.0,15.0,22.6,FAD131_M2,55
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,3138.0,liver,5xFAD,FA18:1,"TG(55:4), TG(56:11)",237,3138.0,15.60655,0.07344999999999935,401.0,339.0,22.6,FAD131_M2,55
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.56,778.0,liver,5xFAD,FA18:1,"TG(55:4), TG(56:11)",238,778.0,15.562133333333334,0.11786666666666612,108.0,128.0,,FAD131_M4,56
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,1114.0,liver,5xFAD,FA18:1,"TG(55:4), TG(56:11)",239,1114.0,15.606566666666668,0.07343333333333213,167.0,176.0,,FAD173_M1,57
[TG(56:6)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.32,5046.0,liver,5xFAD,FA18:1,TG(56:6),255,5046.0,14.316650000000001,0.11334999999999873,838.0,841.0,,DOD73_M2,58
[TG(56:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.31,674.0,liver,5xFAD,FA18:1,TG(56:6),251,773.0,14.265783333333333,0.16421666666666646,106.0,78.0,22.74,FAD131_M1,59
[TG(56:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.41,8201.0,liver,5xFAD,FA18:1,TG(56:6),256,8201.0,14.405483333333335,0.024516666666665188,1745.0,1774.0,22.74,FAD131_M1,59
[TG(56:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.27,1494.0,liver,5xFAD,FA18:1,TG(56:6),252,1494.0,14.2658,0.16419999999999924,218.0,200.0,9.96,FAD131_M2,60
[TG(56:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.36,10139.0,liver,5xFAD,FA18:1,TG(56:6),257,10139.0,14.361083333333333,0.06891666666666652,1985.0,1992.0,9.96,FAD131_M2,60
[TG(56:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.35,653.0,liver,5xFAD,FA18:1,TG(56:6),253,653.0,14.354616666666667,0.07538333333333291,85.0,67.0,8.06,FAD131_M4,61
[TG(56:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.41,2710.0,liver,5xFAD,FA18:1,TG(56:6),258,2710.0,14.405483333333335,0.024516666666665188,508.0,540.0,8.06,FAD131_M4,61
[TG(56:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.35,394.0,liver,5xFAD,FA18:1,TG(56:6),254,517.0,14.265816666666668,0.16418333333333202,43.0,15.0,84.13,FAD173_M1,62
[TG(56:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.32,5795.0,liver,5xFAD,FA18:1,TG(56:6),259,5795.0,14.316683333333334,0.11331666666666607,1248.0,1262.0,84.13,FAD173_M1,62
"[TG(56:7),]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.73,512.0,liver,5xFAD,FA18:1,TG(56:7),290,512.0,13.73375,0.07624999999999993,53.0,28.0,16.04,DOD73_M2,68
"[TG(56:7),]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,5109.0,liver,5xFAD,FA18:1,TG(56:7),295,5109.0,13.73995,0.07005000000000017,468.0,449.0,16.04,DOD73_M2,68
"[TG(56:7),]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.69,671.0,liver,5xFAD,FA18:1,TG(56:7),291,671.0,13.689350000000001,0.12064999999999948,73.0,39.0,15.26,FAD131_M1,69
"[TG(56:7),]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.78,6617.0,liver,5xFAD,FA18:1,TG(56:7),296,6617.0,13.784366666666667,0.025633333333333397,737.0,595.0,15.26,FAD131_M1,69
"[TG(56:7),]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,8607.0,liver,5xFAD,FA18:1,TG(56:7),297,8607.0,13.739983333333335,0.07001666666666573,796.0,731.0,,FAD131_M2,70
"[TG(56:7),]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,1854.0,liver,5xFAD,FA18:1,TG(56:7),298,1854.0,13.739966666666668,0.07003333333333295,238.0,228.0,,FAD131_M4,71
"[TG(56:7),]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.69,550.0,liver,5xFAD,FA18:1,TG(56:7),294,550.0,13.689383333333334,0.12061666666666682,53.0,35.0,18.17,FAD173_M1,72
"[TG(56:7),]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,5887.0,liver,5xFAD,FA18:1,TG(56:7),299,5887.0,13.739983333333335,0.07001666666666573,635.0,636.0,18.17,FAD173_M1,72
"[TG(57:10),TG(56:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.15,711.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",310,711.0,17.15045,0.12955000000000183,143.0,149.0,7.85,DOD73_M2,73
"[TG(57:10),TG(56:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,11653.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",315,11653.0,17.245483333333333,0.03451666666666853,1401.0,1170.0,7.85,DOD73_M2,73
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.19,5438.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",311,5438.0,17.194866666666666,0.08513333333333506,800.0,752.0,7.35,FAD131_M1,74
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.29,48679.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",316,48679.0,17.2899,0.009899999999998244,6105.0,5529.0,7.35,FAD131_M1,74
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.19,7002.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",312,7002.0,17.194866666666666,0.08513333333333506,956.0,925.0,8.5,FAD131_M2,75
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,58396.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",317,58396.0,17.2455,0.03450000000000131,8576.0,7862.0,8.5,FAD131_M2,75
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,5382.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",318,5382.0,17.2455,0.03450000000000131,600.0,533.0,,FAD131_M4,76
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.19,1102.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",314,1102.0,17.194883333333333,0.08511666666666784,196.0,154.0,12.04,FAD173_M1,77
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,17373.0,liver,5xFAD,FA18:1,"TG(56:3), TG(57:10)",319,17373.0,17.2455,0.03450000000000131,2202.0,1854.0,12.04,FAD173_M1,77
"[TG(57:11),TG(56:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.04,1822.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",330,1822.0,16.04116666666667,0.1288333333333327,153.0,143.0,10.01,DOD73_M2,78
"[TG(57:11),TG(56:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.14,11524.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",335,11524.0,16.1359,0.03410000000000224,1416.0,1431.0,10.01,DOD73_M2,78
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.09,5846.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",331,5846.0,16.085583333333336,0.08441666666666592,575.0,590.0,5.41,FAD131_M1,79
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.09,21789.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",336,21789.0,16.0915,0.07850000000000179,3312.0,3190.0,5.41,FAD131_M1,79
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.04,7550.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",332,7550.0,16.041183333333333,0.12881666666666902,778.0,805.0,4.17,FAD131_M2,80
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.09,23065.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",337,23065.0,16.0915,0.07850000000000179,3406.0,3358.0,4.17,FAD131_M2,80
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.13,417.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",333,417.0,16.13,0.0400000000000027,51.0,37.0,14.89,FAD131_M4,81
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.14,4900.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",338,4900.0,16.135916666666667,0.03408333333333502,555.0,551.0,14.89,FAD131_M4,81
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.04,2459.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",334,2459.0,16.0412,0.1288000000000018,257.0,233.0,8.48,FAD173_M1,82
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.09,16123.0,liver,5xFAD,FA18:1,"TG(56:4), TG(57:11)",339,16123.0,16.091783333333336,0.07821666666666616,2018.0,1977.0,8.48,FAD173_M1,82
"[TG(57:12),TG(56:5)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,816.7,627.5,15.05,2237.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",355,2237.0,15.070983333333334,0.10098333333333365,328.0,390.0,,DOD73_M2,83
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.93,2148.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",351,2148.0,14.931316666666667,0.03868333333333318,283.0,347.0,2.25,FAD131_M1,84
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.94,6629.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",356,6629.0,14.937783333333334,0.03221666666666678,841.0,781.0,2.25,FAD131_M1,84
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.89,1967.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",352,1967.0,14.886916666666668,0.08308333333333273,250.0,429.0,3.69,FAD131_M2,85
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,816.7,627.5,15.05,5627.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",357,5627.0,15.115416666666668,0.14541666666666764,1050.0,1581.0,3.69,FAD131_M2,85
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.94,2874.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",358,2874.0,14.937783333333334,0.03221666666666678,433.0,515.0,,FAD131_M4,86
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.84,669.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",354,669.0,14.842516666666667,0.12748333333333406,61.0,34.0,15.24,FAD173_M1,87
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.94,4468.0,liver,5xFAD,FA18:1,"TG(56:5), TG(57:12)",359,4468.0,14.937800000000001,0.03219999999999956,571.0,518.0,15.24,FAD173_M1,87
"[TG(57:9),TG(56:2)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,6926.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",375,6926.0,18.44386666666667,0.026133333333330455,1094.0,918.0,,DOD73_M2,88
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.44,1663.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",371,1663.0,18.437966666666668,0.032033333333330916,223.0,213.0,17.98,FAD131_M1,89
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,23010.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",376,23010.0,18.443883333333336,0.026116666666663235,4069.0,3829.0,17.98,FAD131_M1,89
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.39,2656.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",372,2656.0,18.39355,0.07644999999999769,353.0,341.0,14.93,FAD131_M2,90
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,29542.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",377,29542.0,18.443883333333336,0.026116666666663235,5246.0,5092.0,14.93,FAD131_M2,90
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,1127.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",378,1127.0,18.443883333333336,0.026116666666663235,196.0,182.0,,FAD131_M4,91
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.3,798.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",374,798.0,18.304750000000002,0.1652499999999968,117.0,86.0,17.44,FAD173_M1,92
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,9515.0,liver,5xFAD,FA18:1,"TG(56:2), TG(57:9)",379,9515.0,18.4439,0.026099999999999568,1529.0,1500.0,17.44,FAD173_M1,92
"[TG(58:7),]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.22,808.0,liver,5xFAD,FA18:1,TG(58:7),395,808.0,14.221966666666667,0.07803333333333384,137.0,170.0,,DOD73_M2,93
"[TG(58:7),]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.27,2162.0,liver,5xFAD,FA18:1,TG(58:7),396,2162.0,14.266383333333334,0.03361666666666707,281.0,326.0,,FAD131_M1,94
"[TG(58:7),]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.22,2006.0,liver,5xFAD,FA18:1,TG(58:7),397,2006.0,14.221983333333334,0.07801666666666662,308.0,325.0,,FAD131_M2,95
"[TG(58:7),]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.18,885.0,liver,5xFAD,FA18:1,TG(58:7),398,885.0,14.177833333333334,0.12216666666666676,119.0,147.0,,FAD131_M4,96
"[TG(58:7),]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.22,1044.0,liver,5xFAD,FA18:1,TG(58:7),399,1044.0,14.222266666666668,0.07773333333333277,154.0,172.0,,FAD173_M1,97
"[TG(59:11),TG(58:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.15,1534.0,liver,5xFAD,FA18:1,"TG(58:4), TG(59:11)",415,1534.0,17.150750000000002,0.07924999999999827,236.0,233.0,,DOD73_M2,98
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,874.8,657.6,17.19,1079.0,liver,5xFAD,FA18:1,"TG(58:4), TG(59:11)",411,1079.0,17.19216666666667,0.03783333333333161,117.0,109.0,6.11,FAD131_M1,99
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.24,3587.0,liver,5xFAD,FA18:1,"TG(58:4), TG(59:11)",416,3587.0,17.239583333333336,0.009583333333335275,593.0,666.0,6.11,FAD131_M1,99
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,874.8,657.6,17.1,778.0,liver,5xFAD,FA18:1,"TG(58:4), TG(59:11)",412,778.0,17.103350000000002,0.12664999999999793,99.0,52.0,12.85,FAD131_M2,100
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.2,3767.0,liver,5xFAD,FA18:1,"TG(58:4), TG(59:11)",417,3767.0,17.19516666666667,0.034833333333331495,622.0,668.0,12.85,FAD131_M2,100
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.15,261.0,liver,5xFAD,FA18:1,"TG(58:4), TG(59:11)",418,261.0,,,46.0,46.0,,FAD131_M4,101
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.2,3132.0,liver,5xFAD,FA18:1,"TG(58:4), TG(59:11)",419,3132.0,17.195183333333333,0.03481666666666783,574.0,576.0,,FAD173_M1,102
