Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Biology,Genotype,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,Mouse,SLBG_group
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,760.7,599.5,12.33,2195.0,cortex,5xFAD,FA16:1,TG(52:5),178,2195.0,12.333916666666667,0.06608333333333327,329.0,264.0,0.06,FAD189_M1,30
[TG(52:5)]_FA16:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.24,586.0,dienc,5xFAD,FA16:1,TG(52:5),156,586.0,12.237483333333333,0.16251666666666686,77.0,78.0,0.0,DOD93_F4,20
[TG(52:5)]_FA16:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.24,906.0,dienc,5xFAD,FA16:1,TG(52:5),158,906.0,12.237216666666667,0.1627833333333335,100.0,119.0,0.0,FAD185_M1,25
[TG(52:5)]_FA16:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.02,18752.0,dienc,5xFAD,FA16:1,TG(52:5),159,18752.0,,,1147.0,1158.0,0.0,FAD185_M3,28
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.33,5355.0,dienc,5xFAD,FA16:1,TG(52:5),160,5355.0,12.326316666666667,0.07368333333333332,529.0,528.0,0.07,FAD189_M1,31
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,760.7,599.5,12.38,640.0,dienc,5xFAD,FA16:1,TG(52:5),184,640.0,12.378366666666667,0.021633333333333837,58.0,39.0,0.07,FAD189_M1,31
[TG(52:5)]_FA16:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.19,539.0,dienc,5xFAD,FA16:1,TG(52:5),161,539.0,12.193100000000001,0.2068999999999992,37.0,46.0,0.0,FAD189_M2,34
[TG(52:5)]_FA16:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-7,788.7,599.5,12.33,603.0,hippo,5xFAD,FA16:1,TG(52:5),164,603.0,12.326316666666667,0.07368333333333332,58.0,102.0,0.0,FAD185_M1,26
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-7,788.7,599.5,12.33,934.0,hippo,5xFAD,FA16:1,TG(52:5),166,934.0,12.326033333333333,0.07396666666666718,146.0,144.0,0.0,FAD189_M1,32
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.49,2048.0,cereb,5xFAD,FA18:1,TG(50:3),73,2048.0,13.58205,0.1479499999999998,569.0,552.0,,DOD94_F4,3
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.49,695.0,cereb,5xFAD,FA18:1,TG(50:3),74,695.0,13.937283333333333,0.20728333333333282,106.0,153.0,,FAD185_M1,7
[TG(50:3)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-10,722.7,547.5,13.58,408.0,cereb,5xFAD,FA18:1,TG(50:3),3,408.0,13.583216666666667,0.1467833333333335,77.0,60.0,,FAD185_M3,11
[TG(50:3)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.4,3761.0,cereb,5xFAD,FA18:1,TG(50:3),75,3761.0,13.537616666666667,0.1923833333333338,698.0,690.0,,FAD185_M3,11
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.67,3350.0,cereb,5xFAD,FA18:1,TG(50:3),76,3350.0,13.670850000000002,0.059149999999998926,797.0,859.0,,FAD189_M1,13
[TG(50:3)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.32,3982.0,cereb,5xFAD,FA18:1,TG(50:3),77,3982.0,13.626433333333335,0.1035666666666657,834.0,860.0,,FAD189_M2,17
[TG(50:3)]_FA18:1,11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.8,967.0,cortex,5xFAD,FA18:1,TG(50:3),78,967.0,13.804066666666667,0.07406666666666695,239.0,304.0,,DOD93_F4,0
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.58,1122.0,cortex,5xFAD,FA18:1,TG(50:3),79,1122.0,13.582016666666668,0.14798333333333247,242.0,248.0,,DOD94_F4,4
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.58,851.0,cortex,5xFAD,FA18:1,TG(50:3),80,851.0,13.58205,0.1479499999999998,194.0,194.0,,FAD185_M1,8
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,764.7,547.5,13.49,406.0,cortex,5xFAD,FA18:1,TG(50:3),58,406.0,13.4876,0.24239999999999995,63.0,53.0,18.04,FAD189_M1,14
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.63,4647.0,cortex,5xFAD,FA18:1,TG(50:3),82,4647.0,13.626416666666668,0.10358333333333292,949.0,956.0,18.04,FAD189_M1,14
[TG(50:3)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.27,746.0,dienc,5xFAD,FA18:1,TG(50:3),84,746.0,13.537616666666667,0.1923833333333338,271.0,273.0,,DOD93_F4,1
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.76,505.0,dienc,5xFAD,FA18:1,TG(50:3),85,505.0,13.75965,0.029650000000000176,145.0,213.0,,DOD94_F4,5
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.58,676.0,dienc,5xFAD,FA18:1,TG(50:3),86,676.0,13.582033333333333,0.14796666666666702,154.0,180.0,,FAD185_M1,9
[TG(50:3)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.4,2396.0,dienc,5xFAD,FA18:1,TG(50:3),87,2396.0,13.848483333333334,0.11848333333333372,374.0,396.0,,FAD185_M3,12
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.63,1179.0,dienc,5xFAD,FA18:1,TG(50:3),88,1179.0,13.62645,0.10355000000000025,223.0,248.0,,FAD189_M1,15
[TG(50:3)]_FA18:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.36,825.0,dienc,5xFAD,FA18:1,TG(50:3),89,825.0,13.715266666666666,0.014733333333333931,244.0,272.0,,FAD189_M2,18
[TG(50:3)]_FA18:1,11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.8,679.0,hippo,5xFAD,FA18:1,TG(50:3),90,679.0,13.804066666666667,0.07406666666666695,144.0,191.0,,DOD93_F4,2
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.8,468.0,hippo,5xFAD,FA18:1,TG(50:3),91,468.0,13.804066666666667,0.07406666666666695,83.0,105.0,,DOD94_F4,6
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.76,717.0,hippo,5xFAD,FA18:1,TG(50:3),92,717.0,13.759683333333333,0.02968333333333284,138.0,168.0,,FAD185_M1,10
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.9,539.0,hippo,5xFAD,FA18:1,TG(50:3),94,539.0,13.848466666666667,0.1184666666666665,114.0,126.0,,FAD189_M1,16
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,967.0,cereb,5xFAD,FA18:1,TG(54:5),360,967.0,13.480633333333333,0.1593666666666671,104.0,111.0,,DOD93_F4,35
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,3508.0,cereb,5xFAD,FA18:1,TG(54:5),361,3508.0,13.480633333333333,0.1593666666666671,478.0,498.0,,DOD94_F4,39
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,1967.0,cereb,5xFAD,FA18:1,TG(54:5),362,1967.0,13.480616666666668,0.15938333333333254,273.0,282.0,,FAD185_M1,43
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,877.0,cereb,5xFAD,FA18:1,TG(54:5),363,1339.0,13.436466666666668,0.20353333333333268,91.0,75.0,,FAD185_M3,47
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,816.7,599.5,13.47,1746.0,cereb,5xFAD,FA18:1,TG(54:5),340,1746.0,13.47235,0.16765000000000008,167.0,157.0,20.18,FAD189_M1,49
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.53,24908.0,cereb,5xFAD,FA18:1,TG(54:5),364,24908.0,13.525033333333335,0.11496666666666577,3190.0,3169.0,20.18,FAD189_M1,49
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,1097.0,cereb,5xFAD,FA18:1,TG(54:5),365,1097.0,13.480883333333335,0.1591166666666659,120.0,136.0,,FAD189_M2,53
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.53,1047.0,cortex,5xFAD,FA18:1,TG(54:5),366,1047.0,13.525300000000001,0.11469999999999914,152.0,169.0,,DOD93_F4,36
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,1140.0,cortex,5xFAD,FA18:1,TG(54:5),367,1140.0,13.480866666666667,0.15913333333333313,149.0,164.0,,DOD94_F4,40
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,4133.0,cortex,5xFAD,FA18:1,TG(54:5),368,4133.0,13.480633333333333,0.1593666666666671,414.0,372.0,,FAD185_M1,44
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,816.7,599.5,13.47,1563.0,cortex,5xFAD,FA18:1,TG(54:5),346,1563.0,13.472333333333333,0.1676666666666673,168.0,163.0,17.91,FAD189_M1,50
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.52,25526.0,cortex,5xFAD,FA18:1,TG(54:5),370,25526.0,13.525,0.11500000000000021,2979.0,2919.0,17.91,FAD189_M1,50
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.61,219.0,cortex,5xFAD,FA18:1,TG(54:5),371,439.0,13.436466666666668,0.20353333333333268,28.0,26.0,,FAD189_M2,54
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,1571.0,dienc,5xFAD,FA18:1,TG(54:5),372,1571.0,13.480616666666668,0.15938333333333254,149.0,169.0,,DOD93_F4,37
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.66,640.0,dienc,5xFAD,FA18:1,TG(54:5),373,640.0,13.6585,0.018499999999999517,85.0,112.0,,DOD94_F4,41
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,2224.0,dienc,5xFAD,FA18:1,TG(54:5),374,2224.0,13.480883333333335,0.1591166666666659,236.0,248.0,,FAD185_M1,45
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,806.0,dienc,5xFAD,FA18:1,TG(54:5),375,806.0,13.4809,0.15910000000000046,58.0,46.0,,FAD185_M3,48
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,816.7,599.5,13.47,761.0,dienc,5xFAD,FA18:1,TG(54:5),352,761.0,13.516783333333334,0.12321666666666609,88.0,90.0,7.02,FAD189_M1,51
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.53,5131.0,dienc,5xFAD,FA18:1,TG(54:5),376,5131.0,13.52505,0.11495000000000033,614.0,632.0,7.02,FAD189_M1,51
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.39,735.0,dienc,5xFAD,FA18:1,TG(54:5),377,735.0,13.391816666666667,0.24818333333333342,63.0,116.0,,FAD189_M2,55
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.66,483.0,hippo,5xFAD,FA18:1,TG(54:5),378,483.0,13.658516666666667,0.018516666666666737,89.0,121.0,,DOD93_F4,38
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.57,623.0,hippo,5xFAD,FA18:1,TG(54:5),379,623.0,13.569433333333334,0.07056666666666622,83.0,120.0,,DOD94_F4,42
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,920.0,hippo,5xFAD,FA18:1,TG(54:5),380,920.0,13.4809,0.15910000000000046,117.0,119.0,,FAD185_M1,46
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.53,1241.0,hippo,5xFAD,FA18:1,TG(54:5),382,1241.0,13.525016666666668,0.114983333333333,170.0,218.0,,FAD189_M1,52
[TG(54:6)]_FA18:1,11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.46,260.0,cereb,5xFAD,FA18:1,TG(54:6),456,260.0,,,30.0,9.0,,DOD93_F4,56
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.28,406.0,cereb,5xFAD,FA18:1,TG(54:6),459,406.0,12.282183333333334,0.24781666666666524,32.0,13.0,,FAD185_M3,57
[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.46,3179.0,cereb,5xFAD,FA18:1,TG(54:6),460,3179.0,12.459833333333334,0.07016666666666538,427.0,449.0,,FAD189_M1,58
[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,786.7,597.5,12.46,2368.0,cortex,5xFAD,FA18:1,TG(54:6),466,2368.0,12.459800000000001,0.07019999999999804,324.0,313.0,,FAD189_M1,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,9306.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",552,9306.0,15.877116666666668,0.11288333333333256,2249.0,2185.0,,DOD93_F4,60
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.79,15770.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",553,15770.0,15.832716666666668,0.1572833333333321,3720.0,3783.0,,DOD94_F4,64
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,7610.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",554,7610.0,15.8327,0.15729999999999933,2433.0,2381.0,,FAD185_M1,68
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.74,19144.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",555,19144.0,15.743883333333335,0.24611666666666565,1446.0,1409.0,,FAD185_M3,72
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.91,862.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",532,1054.0,15.8689,0.12110000000000021,84.0,72.0,66.81,FAD189_M1,75
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,38887.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",556,38887.0,15.877116666666668,0.11288333333333256,5056.0,4810.0,66.81,FAD189_M1,75
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,3287.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",557,5308.0,15.788300000000001,0.20169999999999888,396.0,482.0,,FAD189_M2,79
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.74,654.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",534,654.0,15.868883333333335,0.12111666666666565,102.0,69.0,36.9,DOD93_F4,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,8602.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",558,8602.0,15.8771,0.11289999999999978,2449.0,2546.0,36.9,DOD93_F4,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,10862.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",559,10862.0,15.877083333333333,0.112916666666667,1771.0,1704.0,,DOD94_F4,65
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,10892.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",560,10892.0,15.8327,0.15729999999999933,2509.0,2604.0,,FAD185_M1,69
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.91,628.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",538,628.0,15.913283333333334,0.0767166666666661,67.0,67.0,94.04,FAD189_M1,76
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,41162.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",562,41162.0,15.832683333333334,0.15731666666666655,6945.0,6301.0,94.04,FAD189_M1,76
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.66,10348.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",563,10348.0,16.23235,0.24235000000000007,2204.0,2156.0,,FAD189_M2,80
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.82,1197.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",540,1197.0,15.824466666666668,0.16553333333333242,109.0,122.0,19.84,DOD93_F4,62
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,10458.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",564,10458.0,15.832683333333334,0.15731666666666655,2499.0,2421.0,19.84,DOD93_F4,62
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.79,7363.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",565,7363.0,16.18795,0.19795000000000051,2498.0,2404.0,,DOD94_F4,66
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,9956.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",566,9956.0,15.832683333333334,0.15731666666666655,2338.0,2305.0,,FAD185_M1,70
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,3309.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",567,3309.0,15.877116666666668,0.11288333333333256,562.0,444.0,,FAD185_M3,73
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.92,8434.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",568,8434.0,15.921533333333334,0.06846666666666579,2225.0,2301.0,,FAD189_M1,77
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,820.7,603.5,16.09,191.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",545,422.0,15.735683333333334,0.2543166666666661,24.0,0.0,,FAD189_M2,81
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,2100.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",569,2100.0,15.832716666666668,0.1572833333333321,292.0,287.0,,FAD189_M2,81
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.88,8914.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",570,8914.0,15.8771,0.11289999999999978,2937.0,3194.0,,DOD93_F4,63
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7821.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",571,7821.0,15.965916666666667,0.024083333333333456,2009.0,2386.0,,DOD94_F4,67
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,8270.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",572,8270.0,15.832716666666668,0.1572833333333321,2475.0,2405.0,,FAD185_M1,71
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,2921.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",573,2921.0,15.8327,0.15729999999999933,481.0,457.0,,FAD185_M3,74
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-7,820.7,603.5,16.09,489.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",550,489.0,16.09091666666667,0.10091666666666832,54.0,36.0,60.83,FAD189_M1,78
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.92,6433.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",574,6433.0,15.9215,0.06850000000000023,2235.0,2190.0,60.83,FAD189_M1,78
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.66,3265.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",575,3265.0,15.832683333333334,0.15731666666666655,1032.0,1049.0,,FAD189_M2,82
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,1445.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",648,1445.0,14.678733333333334,0.16126666666666623,317.0,290.0,,DOD93_F4,83
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,940.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",625,940.0,14.670766666666667,0.16923333333333268,53.0,27.0,46.93,DOD94_F4,87
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,10918.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",649,10918.0,14.678733333333334,0.16126666666666623,1270.0,1267.0,46.93,DOD94_F4,87
