Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,FAC,TG,Group,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
[TG(50:3)]_FA18:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.72,689.0,526,12.12,1469.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,TG(50:3),34,13.72,0.16999999999999993,93.0,0.0,,7
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,967.0,1464,13.48,967.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,TG(54:5),137,13.48,0.019999999999999574,79.0,73.0,,14
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,816.7,599.5,13.38,423.0,2092,13.38,423.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,TG(54:5),115,13.38,0.08000000000000007,28.0,15.0,27.87,18
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,3508.0,1468,13.48,3508.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,TG(54:5),138,13.48,0.019999999999999574,421.0,418.0,27.87,18
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,1967.0,1472,13.48,1967.0,FAD185,FAD185_M1,5xFAD,cereb,FA18:1,TG(54:5),139,13.48,0.019999999999999574,245.0,194.0,,21
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.44,1339.0,1476,13.26,33090.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,TG(54:5),140,13.44,0.02000000000000135,130.0,127.0,,25
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,816.7,599.5,13.43,1792.0,2104,13.43,1792.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,TG(54:5),118,13.43,0.030000000000001137,260.0,209.0,13.36,28
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.53,24908.0,1480,12.28,27260.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,TG(54:5),141,13.53,0.06999999999999851,3002.0,2793.0,13.36,28
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,816.7,599.5,13.43,259.0,2108,13.16,2979.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,TG(54:5),119,13.43,0.030000000000001137,28.0,52.0,8.25,32
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.35,4461.0,1484,11.97,28614.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,TG(54:5),142,13.35,0.11000000000000121,438.0,429.0,8.25,32
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.53,1047.0,1465,13.53,1047.0,DOD93,DOD93_F4,5xFAD,cortex,FA18:1,TG(54:5),143,13.53,0.06999999999999851,98.0,162.0,,15
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,1140.0,1469,13.48,1140.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,TG(54:5),144,13.48,0.019999999999999574,115.0,114.0,,19
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,4133.0,1473,13.48,4133.0,FAD185,FAD185_M1,5xFAD,cortex,FA18:1,TG(54:5),145,13.48,0.019999999999999574,289.0,374.0,,22
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,816.7,599.5,13.47,1563.0,2105,14.63,2450.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,TG(54:5),123,13.47,0.009999999999999787,267.0,233.0,14.92,29
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.52,25526.0,1481,12.28,30704.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,TG(54:5),146,13.52,0.05999999999999872,3616.0,3477.0,14.92,29
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.44,439.0,1485,13.26,6331.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,TG(54:5),147,13.44,0.02000000000000135,32.0,53.0,,33
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,1571.0,1466,13.48,1571.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,TG(54:5),148,13.48,0.019999999999999574,188.0,183.0,,16
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,2224.0,1474,13.48,2224.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,TG(54:5),150,13.48,0.019999999999999574,191.0,189.0,,23
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.44,1102.0,1478,13.26,25065.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,TG(54:5),151,13.44,0.02000000000000135,75.0,121.0,,26
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,816.7,599.5,13.47,761.0,2106,13.47,761.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,TG(54:5),129,13.47,0.009999999999999787,84.0,69.0,8.2,30
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.53,5131.0,1482,12.33,5355.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,TG(54:5),152,13.53,0.06999999999999851,584.0,566.0,8.2,30
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.44,503.0,1486,13.26,10992.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,TG(54:5),153,13.44,0.02000000000000135,38.0,89.0,,34
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.66,483.0,1467,13.66,483.0,DOD93,DOD93_F4,5xFAD,hippo,FA18:1,TG(54:5),154,13.66,0.1999999999999993,77.0,97.0,,17
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.57,623.0,1471,21.21,730.0,DOD94,DOD94_F4,5xFAD,hippo,FA18:1,TG(54:5),155,13.57,0.10999999999999943,48.0,49.0,,20
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,920.0,1475,13.48,920.0,FAD185,FAD185_M1,5xFAD,hippo,FA18:1,TG(54:5),156,13.48,0.019999999999999574,143.0,132.0,,24
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.44,340.0,1479,13.26,8419.0,FAD185,FAD185_M3,5xFAD,hippo,FA18:1,TG(54:5),157,13.44,0.02000000000000135,34.0,47.0,,27
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.53,1241.0,1483,13.53,1241.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,TG(54:5),158,13.53,0.06999999999999851,147.0,125.0,,31
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.26,815.0,1487,13.26,815.0,FAD189,FAD189_M2,5xFAD,hippo,FA18:1,TG(54:5),159,13.26,0.20000000000000107,73.0,65.0,,35
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-7,814.7,597.5,12.1,518.0,2052,12.1,518.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,TG(54:6),170,12.1,0.030000000000001137,56.0,20.0,9.55,36
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.15,2634.0,1452,12.15,2634.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,TG(54:6),175,12.15,0.019999999999999574,208.0,191.0,9.55,36
[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.24,176.0,1456,12.46,3179.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,TG(54:6),176,12.24,0.10999999999999943,19.0,0.0,,38
[TG(54:6)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,786.7,597.5,12.15,1109.0,1461,12.15,1109.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,TG(54:6),178,12.15,0.019999999999999574,82.0,63.0,,39
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,786.7,597.5,12.19,1487.0,1454,12.19,1487.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,TG(54:6),179,12.19,0.05999999999999872,141.0,126.0,,37
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,442.0,2184,15.78,442.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",226,15.78,0.08000000000000007,36.0,12.0,102.08,40
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,9306.0,1584,15.88,9306.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",249,15.88,0.02000000000000135,1537.0,1225.0,102.08,40
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1092.0,2188,15.78,1092.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",227,15.78,0.08000000000000007,83.0,72.0,28.25,44
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.79,15770.0,1588,15.79,15770.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",250,15.79,0.07000000000000028,2807.0,2034.0,28.25,44
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,495.0,2192,15.78,495.0,FAD185,FAD185_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",228,15.78,0.08000000000000007,73.0,60.0,19.68,48
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,7610.0,1592,15.83,7610.0,FAD185,FAD185_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",251,15.83,0.02999999999999936,1501.0,1181.0,19.68,48
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,4918.0,1596,15.66,96035.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",252,15.83,0.02999999999999936,575.0,606.0,,52
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1724.0,2200,15.78,1724.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",230,15.78,0.08000000000000007,254.0,239.0,17.58,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,38887.0,1600,15.88,38887.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",253,15.88,0.02000000000000135,4449.0,4201.0,17.58,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,384.0,2204,15.56,6397.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",231,15.78,0.08000000000000007,42.0,25.0,56.12,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.7,23400.0,1604,15.61,70668.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",254,15.7,0.16000000000000014,1372.0,1403.0,56.12,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.74,654.0,2185,15.74,654.0,DOD93,DOD93_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",232,15.74,0.11999999999999922,88.0,70.0,20.33,41
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,8602.0,1585,15.88,8602.0,DOD93,DOD93_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",255,15.88,0.02000000000000135,1705.0,1423.0,20.33,41
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.78,398.0,2189,15.74,426.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",233,15.78,0.08000000000000007,20.0,0.0,,45
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,10862.0,1589,15.88,10862.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",256,15.88,0.02000000000000135,1785.0,1590.0,,45
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,10892.0,1593,15.83,10892.0,FAD185,FAD185_M1,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",257,15.83,0.02999999999999936,1838.0,1531.0,,49
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.78,1908.0,2201,15.78,1908.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",235,15.78,0.08000000000000007,204.0,229.0,25.41,56
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,41162.0,1601,15.83,41162.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",258,15.83,0.02999999999999936,5923.0,5818.0,25.41,56
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.92,1318.0,1605,15.66,10348.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",259,15.92,0.0600000000000005,258.0,246.0,,60
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.82,1197.0,2186,15.82,1197.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",237,15.82,0.03999999999999915,143.0,164.0,7.55,42
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,10458.0,1586,15.83,10458.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",260,15.83,0.02999999999999936,1409.0,1239.0,7.55,42
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.79,7363.0,1590,15.79,7363.0,DOD94,DOD94_F4,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",261,15.79,0.07000000000000028,1449.0,1149.0,,46
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.69,551.0,2194,15.69,551.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",239,15.69,0.16999999999999993,51.0,53.0,19.51,50
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,9956.0,1594,15.83,9956.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",262,15.83,0.02999999999999936,1613.0,1034.0,19.51,50
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-12,750.6,603.5,15.98,143.0,710,14.69,402.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",217,15.98,0.120000000000001,20.0,0.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.91,220.0,2198,15.6,4966.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",240,15.91,0.05000000000000071,24.0,0.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,3309.0,1598,15.66,57486.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",263,15.88,0.02000000000000135,370.0,286.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,4331.0,1602,15.92,8434.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",264,15.83,0.02999999999999936,296.0,344.0,,57
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,820.7,603.5,16.09,191.0,2206,15.6,1176.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",242,16.09,0.23000000000000043,19.0,0.0,,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,1388.0,1606,15.66,19172.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",265,15.88,0.02000000000000135,183.0,204.0,,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.88,8914.0,1587,15.88,8914.0,DOD93,DOD93_F4,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",266,15.88,0.02000000000000135,1647.0,1395.0,,43
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7821.0,1591,15.97,7821.0,DOD94,DOD94_F4,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",267,15.97,0.11000000000000121,1246.0,1075.0,,47
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,8270.0,1595,15.83,8270.0,FAD185,FAD185_M1,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",268,15.83,0.02999999999999936,1316.0,1177.0,,51
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,2921.0,1599,15.66,14396.0,FAD185,FAD185_M3,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",269,15.83,0.02999999999999936,426.0,469.0,,54
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-7,820.7,603.5,15.96,170.0,2203,16.09,489.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",247,15.96,0.10000000000000142,24.0,0.0,,58
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.92,6433.0,1603,15.92,6433.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",270,15.92,0.0600000000000005,1410.0,1312.0,,58
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,1493.0,1607,15.66,3265.0,FAD189,FAD189_M2,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",271,15.83,0.02999999999999936,244.0,293.0,,62
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,1445.0,1512,14.63,1445.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",345,14.63,0.02999999999999936,220.0,155.0,,64
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,940.0,2140,14.67,940.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:4), TG(55:11)",323,14.67,0.009999999999999787,114.0,94.0,11.6,68
