Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Cage,Mouse,Genotype,Biology,Group_Sample,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.53,24908.0,1480,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,TG(54:5),144,24908.0,13.525033333333335,0.06503333333333394,2923.0,2903.0,15.2,29
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,816.7,599.5,13.38,359.0,2108,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,TG(54:5),121,2979.0,13.339133333333335,0.12086666666666623,36.0,49.0,5.55,33
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.39,3512.0,1484,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,TG(54:5),145,22698.0,13.392066666666667,0.06793333333333429,279.0,272.0,5.55,33
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.53,1047.0,1465,DOD93,DOD93_F4,5xFAD,cortex,-1,FA18:1,TG(54:5),146,1140.0,13.525300000000001,0.06530000000000058,104.0,134.0,,15
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,1140.0,1469,DOD94,DOD94_F4,5xFAD,cortex,-1,FA18:1,TG(54:5),147,1140.0,13.480866666666667,0.02086666666666659,89.0,86.0,,19
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-7,816.7,599.5,13.47,263.0,2097,FAD185,FAD185_M1,5xFAD,cortex,-1,FA18:1,TG(54:5),124,1563.0,13.472366666666668,0.012366666666666859,39.0,21.0,14.05,23
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,4133.0,1473,FAD185,FAD185_M1,5xFAD,cortex,-1,FA18:1,TG(54:5),148,25526.0,13.480633333333333,0.020633333333332615,340.0,295.0,14.05,23
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,816.7,599.5,13.47,1563.0,2105,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,TG(54:5),126,1563.0,13.472333333333333,0.012333333333332419,137.0,119.0,21.68,30
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.52,25526.0,1481,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,TG(54:5),150,25526.0,13.525,0.0649999999999995,2702.0,2580.0,21.68,30
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.61,219.0,1485,FAD189,FAD189_M2,5xFAD,cortex,-1,FA18:1,TG(54:5),151,6331.0,13.436466666666668,0.023533333333332962,20.0,26.0,,34
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,1571.0,1466,DOD93,DOD93_F4,5xFAD,dienc,-1,FA18:1,TG(54:5),152,1571.0,13.480616666666668,0.02061666666666717,112.0,88.0,,16
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.44,338.0,1470,DOD94,DOD94_F4,5xFAD,dienc,-1,FA18:1,TG(54:5),153,1571.0,13.436466666666668,0.023533333333332962,40.0,25.0,,20
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,2224.0,1474,FAD185,FAD185_M1,5xFAD,dienc,-1,FA18:1,TG(54:5),154,5131.0,13.480883333333335,0.02088333333333381,157.0,147.0,,24
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,806.0,1478,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,TG(54:5),155,25065.0,13.436216666666667,0.023783333333334156,40.0,94.0,,27
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,816.7,599.5,13.47,761.0,2106,FAD189,FAD189_M1,5xFAD,dienc,-1,FA18:1,TG(54:5),132,761.0,13.472366666666668,0.012366666666666859,83.0,69.0,8.42,31
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.53,5131.0,1482,FAD189,FAD189_M1,5xFAD,dienc,-1,FA18:1,TG(54:5),156,5131.0,13.52505,0.06504999999999939,525.0,581.0,8.42,31
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.26,279.0,1467,DOD93,DOD93_F4,5xFAD,hippo,-1,FA18:1,TG(54:5),158,623.0,13.480616666666668,0.02061666666666717,31.0,36.0,,17
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.57,623.0,1471,DOD94,DOD94_F4,5xFAD,hippo,-1,FA18:1,TG(54:5),159,623.0,13.569433333333334,0.1094333333333335,36.0,30.0,,21
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,920.0,1475,FAD185,FAD185_M1,5xFAD,hippo,-1,FA18:1,TG(54:5),160,1241.0,13.4809,0.020899999999999253,128.0,135.0,,25
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,182.0,1479,FAD185,FAD185_M3,5xFAD,hippo,-1,FA18:1,TG(54:5),161,8419.0,13.4809,0.020899999999999253,26.0,37.0,,28
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.53,1241.0,1483,FAD189,FAD189_M1,5xFAD,hippo,-1,FA18:1,TG(54:5),162,1241.0,13.525016666666668,0.06501666666666672,119.0,108.0,,32
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,172.0,1487,FAD189,FAD189_M2,5xFAD,hippo,-1,FA18:1,TG(54:5),163,815.0,13.4806,0.02059999999999995,14.0,0.0,,35
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-7,814.7,597.5,12.1,518.0,2052,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,TG(54:6),174,518.0,12.096316666666667,0.033683333333334176,53.0,22.0,3.27,36
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.15,2634.0,1452,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,TG(54:6),179,2634.0,12.148966666666666,0.018966666666665688,91.0,72.0,3.27,36
[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.24,176.0,1456,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,TG(54:6),180,3179.0,12.2378,0.10779999999999923,18.0,0.0,,38
[TG(54:6)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,786.7,597.5,12.15,1109.0,1461,FAD189,FAD189_M2,5xFAD,cortex,-1,FA18:1,TG(54:6),182,1109.0,12.148966666666666,0.018966666666665688,82.0,63.0,,39
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,786.7,597.5,12.19,1487.0,1454,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,TG(54:6),183,1487.0,12.193383333333333,0.06338333333333246,122.0,116.0,,37
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,442.0,2184,DOD93,DOD93_F4,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",232,1092.0,15.780083333333334,0.07991666666666575,29.0,14.0,61.43,40
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,9306.0,1584,DOD93,DOD93_F4,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",256,15770.0,15.877116666666668,0.017116666666668223,980.0,860.0,61.43,40
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1092.0,2188,DOD94,DOD94_F4,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",233,1092.0,15.780083333333334,0.07991666666666575,101.0,81.0,25.02,44
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.79,15770.0,1588,DOD94,DOD94_F4,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",257,15770.0,15.788300000000001,0.0716999999999981,2537.0,2027.0,25.02,44
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,495.0,2192,FAD185,FAD185_M1,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",234,1724.0,15.780083333333334,0.07991666666666575,78.0,61.0,18.49,48
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,7610.0,1592,FAD185,FAD185_M1,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",258,38887.0,15.8327,0.027299999999998548,1604.0,1128.0,18.49,48
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.92,2059.0,1596,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",259,96035.0,15.8771,0.017100000000001003,216.0,179.0,,52
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1724.0,2200,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",236,1724.0,15.780083333333334,0.07991666666666575,256.0,195.0,21.14,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,38887.0,1600,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",260,38887.0,15.877116666666668,0.017116666666668223,4319.0,4122.0,21.14,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,384.0,2204,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",237,6397.0,15.780083333333334,0.07991666666666575,41.0,25.0,11.84,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,3287.0,1604,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,"TG(54:3), TG(55:10)",261,70668.0,15.788300000000001,0.0716999999999981,232.0,296.0,11.84,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.74,654.0,2185,DOD93,DOD93_F4,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",238,654.0,15.735666666666667,0.12433333333333252,82.0,69.0,11.86,41
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,8602.0,1585,DOD93,DOD93_F4,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",262,10862.0,15.8771,0.017100000000001003,924.0,818.0,11.86,41
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.78,398.0,2189,DOD94,DOD94_F4,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",239,654.0,15.780050000000001,0.07994999999999841,19.0,0.0,,45
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,10862.0,1589,DOD94,DOD94_F4,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",263,10862.0,15.877083333333333,0.017083333333333783,1311.0,1102.0,,45
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,10892.0,1593,FAD185,FAD185_M1,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",264,41162.0,15.8327,0.027299999999998548,1716.0,1318.0,,49
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.78,1908.0,2201,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",242,1908.0,15.780050000000001,0.07994999999999841,269.0,225.0,23.59,56
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,41162.0,1601,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",266,41162.0,15.832683333333334,0.027316666666665768,6295.0,5308.0,23.59,56
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,1895.0,1605,FAD189,FAD189_M2,5xFAD,cortex,-1,FA18:1,"TG(54:3), TG(55:10)",267,10348.0,15.832683333333334,0.027316666666665768,284.0,292.0,,60
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.82,1197.0,2186,DOD93,DOD93_F4,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",244,1197.0,15.824466666666668,0.03553333333333164,145.0,165.0,5.78,42
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,10458.0,1586,DOD93,DOD93_F4,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",268,10458.0,15.832683333333334,0.027316666666665768,1096.0,953.0,5.78,42
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.79,7363.0,1590,DOD94,DOD94_F4,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",269,10458.0,15.788283333333334,0.07171666666666532,995.0,861.0,,46
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.91,173.0,2194,FAD185,FAD185_M1,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",246,551.0,15.913300000000001,0.0533000000000019,27.0,22.0,38.73,50
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,9956.0,1594,FAD185,FAD185_M1,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",270,9956.0,15.832683333333334,0.027316666666665768,930.0,852.0,38.73,50
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.91,220.0,2198,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",247,4966.0,15.913316666666667,0.053316666666667345,17.0,0.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,3309.0,1598,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",271,57486.0,15.877116666666668,0.017116666666668223,490.0,391.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.74,164.0,2202,FAD189,FAD189_M1,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",248,551.0,15.780083333333334,0.07991666666666575,12.0,0.0,,57
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.92,8434.0,1602,FAD189,FAD189_M1,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",272,9956.0,15.921533333333334,0.061533333333334994,1187.0,1108.0,,57
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,820.7,603.5,16.09,191.0,2206,FAD189,FAD189_M2,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",249,1176.0,16.090933333333336,0.23093333333333632,24.0,0.0,,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,2100.0,1606,FAD189,FAD189_M2,5xFAD,dienc,-1,FA18:1,"TG(54:3), TG(55:10)",273,19172.0,15.832716666666668,0.027283333333331328,241.0,202.0,,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.88,8914.0,1587,DOD93,DOD93_F4,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",274,8914.0,15.8771,0.017100000000001003,1172.0,1001.0,,43
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7821.0,1591,DOD94,DOD94_F4,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",275,8914.0,15.965916666666667,0.10591666666666733,1063.0,871.0,,47
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-7,820.7,603.5,15.78,273.0,2195,FAD185,FAD185_M1,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",252,489.0,15.735683333333334,0.1243166666666653,21.0,0.0,,51
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,8270.0,1595,FAD185,FAD185_M1,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",276,8270.0,15.832716666666668,0.027283333333331328,1566.0,1241.0,,51
