Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Cage,Mouse,Genotype,Biology,Group_Sample,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
[TG(52:5)]_FA16:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,760.7,599.5,12.69,6253.0,183,FAD131,FAD131_M4,5xFAD,liver,-1,FA16:1,TG(52:5),38,6253.0,12.689183333333334,0.06918333333333493,807.0,863.0,0.2,8
[TG(52:5)]_FA16:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-10,746.6,599.5,12.85,461.0,134,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,TG(52:5),24,954.0,12.42575,0.19424999999999848,32.0,44.0,0.3,9
[TG(52:5)]_FA16:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,788.7,599.5,12.64,50976.0,309,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,TG(52:5),34,50976.0,12.636916666666668,0.01691666666666869,7332.0,7508.0,0.3,9
[TG(52:5)]_FA16:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,760.7,599.5,12.69,16993.0,184,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,TG(52:5),39,16993.0,12.689216666666667,0.06921666666666759,2360.0,2250.0,0.3,9
"[TG(55:11),TG(54:4)]_FA16:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,818.7,629.5,14.98,6641.0,450,DOD73,DOD73_M2,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",134,10225.0,14.981583333333335,0.011583333333334167,790.0,789.0,0.0,26
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,818.7,629.5,14.94,12478.0,451,FAD131,FAD131_M1,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",135,12478.0,14.936916666666667,0.0330833333333338,1661.0,1687.0,0.19,27
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,790.7,629.5,15.12,1752.0,321,FAD131,FAD131_M1,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",140,1752.0,15.078366666666668,0.10836666666666694,280.0,325.0,0.19,27
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,818.7,629.5,14.94,10225.0,452,FAD131,FAD131_M2,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",136,10225.0,14.936933333333334,0.03306666666666658,1569.0,1563.0,0.15,28
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,790.7,629.5,15.08,2796.0,322,FAD131,FAD131_M2,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",141,2796.0,15.033966666666668,0.0639666666666674,268.0,227.0,0.15,28
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,818.7,629.5,14.94,4048.0,453,FAD131,FAD131_M4,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",137,4048.0,14.937183333333333,0.03281666666666716,458.0,462.0,0.0,29
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,818.7,629.5,14.94,9752.0,454,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",138,12478.0,14.936950000000001,0.03304999999999936,1246.0,1236.0,0.0,30
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,790.7,629.5,15.03,185.0,324,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",143,1752.0,15.033983333333333,0.06398333333333284,14.0,0.0,0.0,30
"[TG(56:7),]_FA16:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,840.8,651.6,13.02,836.0,520,DOD73,DOD73_M2,5xFAD,liver,-1,FA16:1,TG(56:7),274,1568.0,13.022966666666667,0.012966666666667237,65.0,85.0,0.0,59
"[TG(56:7),]_FA16:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,840.8,651.6,12.93,1283.0,521,FAD131,FAD131_M1,5xFAD,liver,-1,FA16:1,TG(56:7),275,1283.0,12.934183333333333,0.07581666666666642,118.0,140.0,0.17,60
"[TG(56:7),]_FA16:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,812.8,651.6,13.03,808.0,421,FAD131,FAD131_M1,5xFAD,liver,-1,FA16:1,TG(56:7),280,808.0,13.02945,0.019450000000000855,34.0,24.0,0.17,60
"[TG(56:7),]_FA16:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,840.8,651.6,13.07,1568.0,522,FAD131,FAD131_M2,5xFAD,liver,-1,FA16:1,TG(56:7),276,1568.0,13.067683333333333,0.05768333333333331,306.0,366.0,0.0,61
"[TG(56:7),]_FA16:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,840.8,651.6,12.98,577.0,523,FAD131,FAD131_M4,5xFAD,liver,-1,FA16:1,TG(56:7),277,577.0,12.978583333333335,0.031416666666665094,26.0,26.0,0.0,62
"[TG(56:7),]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,840.8,651.6,13.07,748.0,524,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,TG(56:7),278,1283.0,12.978616666666667,0.03138333333333243,53.0,62.0,0.37,63
"[TG(56:7),]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,812.8,651.6,12.99,689.0,424,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,TG(56:7),283,808.0,12.985066666666667,0.024933333333333252,34.0,23.0,0.37,63
[TG(50:3)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.93,777.0,195,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(50:3),10,4463.0,13.887266666666667,0.0627333333333322,27.0,0.0,,0
[TG(50:3)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.98,9107.0,105,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(50:3),15,44610.0,13.937266666666668,0.012733333333331487,329.0,0.0,,0
[TG(50:3)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,722.7,547.5,14.03,472.0,86,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(50:3),1,472.0,14.027283333333335,0.07728333333333559,24.0,16.0,11.54,1
[TG(50:3)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.93,2417.0,196,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(50:3),11,2417.0,13.931683333333334,0.018316666666665427,280.0,204.0,11.54,1
[TG(50:3)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.98,32075.0,106,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(50:3),16,32075.0,13.981683333333335,0.031683333333335284,2950.0,2355.0,11.54,1
[TG(50:3)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.93,4463.0,197,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(50:3),12,4463.0,13.931700000000001,0.018299999999998207,473.0,193.0,0.0,2
[TG(50:3)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.98,44610.0,107,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(50:3),17,44610.0,13.9817,0.03170000000000073,1442.0,0.0,0.0,2
[TG(50:3)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.93,881.0,198,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(50:3),13,1084.0,13.887283333333334,0.06271666666666498,41.0,29.0,19.17,3
[TG(50:3)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.98,7339.0,108,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(50:3),18,7339.0,13.981683333333335,0.031683333333335284,740.0,556.0,19.17,3
[TG(50:3)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.89,1142.0,199,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(50:3),14,2417.0,13.887300000000002,0.06269999999999776,97.0,130.0,7.51,4
[TG(50:3)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.94,15215.0,109,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(50:3),19,32075.0,13.9373,0.012699999999998823,1446.0,976.0,7.51,4
"[TG(52:7),]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,756.7,567.5,17.0,952.0,162,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(52:7),63,952.0,16.997566666666668,0.022433333333331973,64.0,86.0,,10
[TG(54:5)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-10,774.6,599.5,13.84,202.0,230,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:5),64,588.0,13.840516666666668,0.019483333333331743,18.0,0.0,13.34,11
[TG(54:5)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.78,5788.0,435,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:5),74,12026.0,13.783183333333334,0.07681666666666587,382.0,324.0,13.34,11
[TG(54:5)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.84,38262.0,305,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:5),79,58631.0,13.836116666666667,0.023883333333332146,4176.0,4322.0,13.34,11
[TG(54:5)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.83,9143.0,436,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:5),75,9143.0,13.8276,0.032399999999999096,886.0,686.0,3.31,12
[TG(54:5)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.88,52768.0,306,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:5),80,52768.0,13.880266666666667,0.020266666666667987,2272.0,2271.0,3.31,12
[TG(54:5)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,774.6,599.5,13.88,588.0,232,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:5),66,588.0,13.88495,0.024950000000000472,38.0,21.0,35.83,13
[TG(54:5)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.96,2135.0,437,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:5),76,12026.0,13.916433333333334,0.056433333333334446,188.0,154.0,35.83,13
[TG(54:5)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.88,58631.0,307,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:5),81,58631.0,13.880283333333335,0.020283333333335207,6881.0,5518.0,35.83,13
[TG(54:5)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-10,774.6,599.5,13.88,486.0,233,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:5),67,486.0,13.884933333333334,0.024933333333335028,33.0,14.0,6.35,14
[TG(54:5)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.78,5135.0,438,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:5),77,5135.0,13.7832,0.07679999999999865,339.0,292.0,6.35,14
[TG(54:5)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.88,30665.0,308,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:5),82,30665.0,13.880533333333334,0.020533333333334625,1856.0,1854.0,6.35,14
[TG(54:5)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.78,8106.0,439,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:5),78,9143.0,13.783216666666668,0.07678333333333143,464.0,399.0,7.54,15
[TG(54:5)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.84,45432.0,309,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:5),83,52768.0,13.8359,0.0240999999999989,2915.0,3007.0,7.54,15
[TG(54:6)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.76,597.0,425,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:6),94,1439.0,12.762400000000001,0.012400000000001299,68.0,50.0,14.8,16
[TG(54:6)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.77,10734.0,300,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:6),99,10734.0,12.77065,0.020649999999999835,1082.0,740.0,14.8,16
[TG(54:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.72,1291.0,426,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:6),95,1291.0,12.718016666666667,0.03198333333333281,40.0,0.0,,17
[TG(54:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.82,10041.0,301,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:6),100,10041.0,12.815083333333334,0.06508333333333383,783.0,431.0,,17
[TG(54:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.76,1439.0,427,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:6),96,1439.0,12.762433333333334,0.012433333333333962,133.0,53.0,5.57,18
[TG(54:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.77,7895.0,302,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:6),101,10734.0,12.770683333333334,0.020683333333334275,481.0,295.0,5.57,18
[TG(54:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.9,241.0,428,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:6),97,709.0,12.806833333333334,0.05683333333333351,19.0,9.0,0.0,19
[TG(54:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.73,4295.0,303,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:6),102,4295.0,12.726266666666668,0.023733333333332496,101.0,0.0,0.0,19
[TG(54:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.67,1020.0,429,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:6),98,1291.0,12.673633333333333,0.07636666666666692,79.0,62.0,9.27,20
[TG(54:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.77,7405.0,304,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:6),103,10041.0,12.770700000000001,0.020700000000001495,736.0,575.0,9.27,20
"[TG(55:10),TG(54:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.18,8648.0,455,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",114,75285.0,16.135316666666668,0.07468333333333277,469.0,305.0,31.29,21
"[TG(55:10),TG(54:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,130171.0,330,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",119,505075.0,16.187933333333334,0.022066666666667345,12803.0,9544.0,31.29,21
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.24,1124.0,261,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",105,1124.0,16.23646666666667,0.02646666666666775,117.0,86.0,14.16,22
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.18,43154.0,456,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",115,43154.0,16.179733333333335,0.030266666666665998,2255.0,1490.0,14.16,22
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.23,275678.0,331,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",120,275678.0,16.23235,0.022349999999999426,28100.0,21092.0,14.16,22
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.24,1642.0,262,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",106,1642.0,16.23646666666667,0.02646666666666775,104.0,98.0,168.78,23
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.31,3606.0,457,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",116,75285.0,16.26855,0.058550000000000324,270.0,153.0,168.78,23
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,505075.0,332,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",121,505075.0,16.18795,0.022050000000000125,28204.0,25824.0,168.78,23
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.24,559.0,263,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",107,559.0,16.236483333333336,0.02648333333333497,52.0,38.0,139.94,24
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.31,1153.0,458,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",117,11964.0,16.26855,0.058550000000000324,60.0,51.0,139.94,24
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,95284.0,333,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",122,95284.0,16.187966666666668,0.022033333333332905,9936.0,7137.0,139.94,24
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.24,303.0,264,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",108,1124.0,16.280883333333335,0.07088333333333452,17.0,20.0,36.07,25
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.22,6537.0,459,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",118,43154.0,16.179750000000002,0.030249999999998778,305.0,274.0,36.07,25
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,132593.0,334,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",123,275678.0,16.187966666666668,0.022033333333332905,13606.0,9884.0,36.07,25
"[TG(55:11),TG(54:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,19768.0,445,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",154,57289.0,14.981583333333335,0.02841666666666498,1123.0,1068.0,4.43,31
"[TG(55:11),TG(54:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,117046.0,315,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",159,344147.0,15.03395,0.023950000000001026,8595.0,4736.0,4.43,31
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.04,360.0,246,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",145,1045.0,15.083033333333335,0.07303333333333484,21.0,0.0,14.83,32
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,818.7,601.5,15.07,18196.0,446,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",155,44031.0,15.026000000000002,0.01600000000000179,879.0,608.0,14.83,32
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.08,222834.0,316,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",160,222834.0,15.078366666666668,0.0683666666666678,14281.0,9015.0,14.83,32
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,2074.0,247,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",146,2074.0,15.08305,0.07305000000000028,181.0,140.0,,33
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,57289.0,447,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",156,57289.0,14.9816,0.028399999999999537,2023.0,0.0,,33
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,790.7,601.5,14.99,193244.0,317,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",161,344147.0,15.033966666666668,0.023966666666668246,6805.0,5493.0,,33
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,450.0,248,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",147,450.0,15.083033333333335,0.07303333333333484,27.0,22.0,32.42,34
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,818.7,601.5,15.07,3490.0,448,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",157,18153.0,15.026000000000002,0.01600000000000179,169.0,118.0,32.42,34
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,88763.0,318,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",162,88763.0,15.033966666666668,0.023966666666668246,6560.0,3826.0,32.42,34
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,281.0,249,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",148,1045.0,15.08305,0.07305000000000028,29.0,0.0,11.4,35
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,24578.0,449,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",158,44031.0,14.981616666666667,0.028383333333332317,1066.0,763.0,11.4,35
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,130088.0,319,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",163,222834.0,15.033983333333333,0.02398333333333369,10078.0,8698.0,11.4,35
