Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,FAC,TG,Group,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
[TG(50:3)]_FA18:1,11282023_FAD184_F3_WT_dienc_O3on_01,n-9,736.7,547.5,13.18,686.0,426,13.18,686.0,FAD184,FAD184_F3,WT,dienc,FA18:1,TG(50:3),30,13.18,0.10999999999999943,104.0,85.0,,4
[TG(50:3)]_FA18:1,11282023_FAD185_M4_WT_hippo_O3on_01,n-9,736.7,547.5,13.45,578.0,435,21.49,713.0,FAD185,FAD185_M4,WT,hippo,FA18:1,TG(50:3),31,13.45,0.16000000000000014,102.0,106.0,,7
[TG(54:5)]_FA18:1,11282023_DOD94_F3_WT_cereb_O3on_01,n-9,788.7,599.5,13.3,778.0,1220,13.3,778.0,DOD94,DOD94_F3,WT,cereb,FA18:1,TG(54:5),103,13.3,0.02000000000000135,70.0,42.0,,13
[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_cereb_O3on_01,n-9,788.7,599.5,13.26,987.0,1224,13.26,987.0,FAD184,FAD184_F3,WT,cereb,FA18:1,TG(54:5),104,13.26,0.019999999999999574,76.0,78.0,,15
[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cereb_O3on_01,n-7,816.7,599.5,13.38,217.0,1752,13.16,9256.0,FAD185,FAD185_M4,WT,cereb,FA18:1,TG(54:5),92,13.38,0.10000000000000142,35.0,18.0,160.0,20
[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cereb_O3on_01,n-9,788.7,599.5,13.26,26171.0,1232,12.02,26428.0,FAD185,FAD185_M4,WT,cereb,FA18:1,TG(54:5),105,13.26,0.019999999999999574,2908.0,2880.0,160.0,20
[TG(54:5)]_FA18:1,11282023_DOD94_F3_WT_cortex_O3on_01,n-9,788.7,599.5,13.26,1414.0,1221,13.26,1414.0,DOD94,DOD94_F3,WT,cortex,FA18:1,TG(54:5),106,13.26,0.019999999999999574,118.0,101.0,,14
[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_cortex_O3on_01,n-7,816.7,599.5,13.21,1406.0,1745,13.21,1406.0,FAD184,FAD184_F3,WT,cortex,FA18:1,TG(54:5),94,13.21,0.06999999999999851,117.0,100.0,5.36,16
[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_cortex_O3on_01,n-9,788.7,599.5,13.26,7540.0,1225,13.26,7540.0,FAD184,FAD184_F3,WT,cortex,FA18:1,TG(54:5),107,13.26,0.019999999999999574,546.0,536.0,5.36,16
[TG(54:5)]_FA18:1,11282023_FAD184_F4_WT_cortex_O3on_01,n-9,788.7,599.5,13.3,813.0,1229,13.3,813.0,FAD184,FAD184_F4,WT,cortex,FA18:1,TG(54:5),108,13.3,0.02000000000000135,47.0,22.0,,18
[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cortex_O3on_01,n-7,816.7,599.5,13.38,168.0,1753,13.16,2219.0,FAD185,FAD185_M4,WT,cortex,FA18:1,TG(54:5),96,13.38,0.10000000000000142,19.0,0.0,,21
[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cortex_O3on_01,n-9,788.7,599.5,13.26,19727.0,1233,13.26,19727.0,FAD185,FAD185_M4,WT,cortex,FA18:1,TG(54:5),109,13.26,0.019999999999999574,1631.0,1616.0,,21
[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_dienc_O3on_01,n-9,788.7,599.5,13.26,727.0,1226,13.26,727.0,FAD184,FAD184_F3,WT,dienc,FA18:1,TG(54:5),110,13.26,0.019999999999999574,71.0,63.0,,17
[TG(54:5)]_FA18:1,11282023_FAD184_F4_WT_dienc_O3on_01,n-9,788.7,599.5,13.26,617.0,1230,13.26,617.0,FAD184,FAD184_F4,WT,dienc,FA18:1,TG(54:5),111,13.26,0.019999999999999574,38.0,29.0,,19
[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_dienc_O3on_01,n-7,816.7,599.5,13.21,583.0,1754,13.21,583.0,FAD185,FAD185_M4,WT,dienc,FA18:1,TG(54:5),99,13.21,0.06999999999999851,51.0,23.0,7.7,22
[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_dienc_O3on_01,n-9,788.7,599.5,13.26,3594.0,1234,13.26,3594.0,FAD185,FAD185_M4,WT,dienc,FA18:1,TG(54:5),112,13.26,0.019999999999999574,209.0,177.0,7.7,22
[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_hippo_O3on_01,n-9,788.7,599.5,13.26,1702.0,1235,13.26,1702.0,FAD185,FAD185_M4,WT,hippo,FA18:1,TG(54:5),115,13.26,0.019999999999999574,135.0,163.0,,23
[TG(54:6)]_FA18:1,11282023_FAD185_M4_WT_cereb_O3on_01,n-9,786.7,597.5,12.15,3069.0,1212,12.15,3069.0,FAD185,FAD185_M4,WT,cereb,FA18:1,TG(54:6),125,12.15,0.019999999999999574,337.0,330.0,,25
[TG(54:6)]_FA18:1,11282023_FAD184_F3_WT_cortex_O3on_01,n-9,786.7,597.5,12.15,279.0,1205,10.86,503.0,FAD184,FAD184_F3,WT,cortex,FA18:1,TG(54:6),126,12.15,0.019999999999999574,24.0,9.0,,24
[TG(54:6)]_FA18:1,11282023_FAD185_M4_WT_cortex_O3on_01,n-9,786.7,597.5,12.1,1377.0,1213,12.1,1377.0,FAD185,FAD185_M4,WT,cortex,FA18:1,TG(54:6),127,12.1,0.030000000000001137,116.0,69.0,,26
"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-7,820.7,603.5,15.6,577.0,1820,15.6,577.0,DOD94,DOD94_F3,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",168,15.6,0.08000000000000007,68.0,53.0,20.49,27
"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,792.7,603.5,15.7,8248.0,1320,15.7,8248.0,DOD94,DOD94_F3,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",188,15.7,0.019999999999999574,1364.0,1086.0,20.49,27
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-7,820.7,603.5,15.56,1076.0,1824,15.56,1076.0,FAD184,FAD184_F3,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",169,15.56,0.11999999999999922,178.0,170.0,8.16,31
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,11069.0,1324,15.66,11069.0,FAD184,FAD184_F3,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",189,15.66,0.019999999999999574,1665.0,1388.0,8.16,31
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-7,820.7,603.5,15.56,673.0,1828,15.56,673.0,FAD184,FAD184_F4,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",170,15.56,0.11999999999999922,79.0,67.0,18.81,35
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,12847.0,1328,15.66,12847.0,FAD184,FAD184_F4,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",190,15.66,0.019999999999999574,1509.0,1260.0,18.81,35
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,820.7,603.5,15.56,21692.0,1832,15.56,21692.0,FAD185,FAD185_M4,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",171,15.56,0.11999999999999922,2177.0,2074.0,9.07,39
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,177357.0,1332,15.66,177357.0,FAD185,FAD185_M4,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",191,15.66,0.019999999999999574,19907.0,18801.0,9.07,39
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-7,820.7,603.5,15.65,1551.0,1836,15.65,1551.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",172,15.65,0.02999999999999936,256.0,265.0,11.38,43
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,30522.0,1336,15.66,30522.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:3), TG(55:10)",192,15.66,0.019999999999999574,3205.0,3017.0,11.38,43
"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,792.7,603.5,15.66,10377.0,1321,15.66,10377.0,DOD94,DOD94_F3,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",193,15.66,0.019999999999999574,1272.0,1139.0,,28
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,820.7,603.5,15.56,2337.0,1825,15.56,2337.0,FAD184,FAD184_F3,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",174,15.56,0.11999999999999922,172.0,150.0,24.41,32
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,792.7,603.5,15.61,33073.0,1325,15.61,33073.0,FAD184,FAD184_F3,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",194,15.61,0.07000000000000028,4102.0,3662.0,24.41,32
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,792.7,603.5,15.66,3957.0,1329,15.66,3957.0,FAD184,FAD184_F4,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",195,15.66,0.019999999999999574,745.0,541.0,,36
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-7,820.7,603.5,15.56,3272.0,1833,15.56,3272.0,FAD185,FAD185_M4,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",176,15.56,0.11999999999999922,372.0,336.0,14.02,40
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,792.7,603.5,15.61,42833.0,1333,15.61,42833.0,FAD185,FAD185_M4,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",196,15.61,0.07000000000000028,5394.0,4710.0,14.02,40
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,820.7,603.5,15.6,3716.0,1837,15.6,3716.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",177,15.6,0.08000000000000007,366.0,316.0,24.09,44
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,792.7,603.5,15.66,72652.0,1337,15.66,72652.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:3), TG(55:10)",197,15.66,0.019999999999999574,8087.0,7612.0,24.09,44
"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-7,820.7,603.5,15.65,1241.0,1822,15.65,1241.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",178,15.65,0.02999999999999936,148.0,93.0,26.69,29
"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,792.7,603.5,15.7,23010.0,1322,15.7,23010.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",198,15.7,0.019999999999999574,2900.0,2482.0,26.69,29
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,820.7,603.5,15.56,648.0,1826,15.56,648.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",179,15.56,0.11999999999999922,92.0,77.0,14.14,33
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,792.7,603.5,15.66,9687.0,1326,15.66,9687.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",199,15.66,0.019999999999999574,1258.0,1089.0,14.14,33
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,792.7,603.5,15.66,8381.0,1330,15.66,8381.0,FAD184,FAD184_F4,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",200,15.66,0.019999999999999574,1238.0,954.0,,37
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-7,820.7,603.5,15.6,842.0,1834,15.6,842.0,FAD185,FAD185_M4,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",181,15.6,0.08000000000000007,76.0,27.0,48.96,41
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,792.7,603.5,15.66,12118.0,1334,15.66,12118.0,FAD185,FAD185_M4,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",201,15.66,0.019999999999999574,1567.0,1322.0,48.96,41
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,820.7,603.5,15.56,1762.0,1838,15.56,1762.0,FAD189,FAD189_M3,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",182,15.56,0.11999999999999922,166.0,158.0,18.44,45
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,792.7,603.5,15.61,24021.0,1338,15.61,24021.0,FAD189,FAD189_M3,WT,dienc,FA18:1,"TG(54:3), TG(55:10)",202,15.61,0.07000000000000028,3254.0,2913.0,18.44,45
"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-7,820.7,603.5,15.74,709.0,1823,15.74,709.0,DOD94,DOD94_F3,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",183,15.74,0.0600000000000005,66.0,69.0,11.68,30
"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,792.7,603.5,15.57,3148.0,1323,15.79,8977.0,DOD94,DOD94_F3,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",203,15.57,0.10999999999999943,865.0,806.0,11.68,30
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-7,820.7,603.5,15.56,728.0,1827,15.56,728.0,FAD184,FAD184_F3,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",184,15.56,0.11999999999999922,95.0,53.0,20.77,34
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,792.7,603.5,15.66,9171.0,1327,15.66,9171.0,FAD184,FAD184_F3,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",204,15.66,0.019999999999999574,1340.0,1101.0,20.77,34
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_hippo_O3on_01,n-9,792.7,603.5,15.61,4193.0,1331,15.61,4193.0,FAD184,FAD184_F4,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",205,15.61,0.07000000000000028,799.0,721.0,,38
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-7,820.7,603.5,15.56,480.0,1835,15.56,480.0,FAD185,FAD185_M4,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",186,15.56,0.11999999999999922,60.0,34.0,53.76,42
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,792.7,603.5,15.66,9855.0,1335,15.66,9855.0,FAD185,FAD185_M4,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",206,15.66,0.019999999999999574,1636.0,1828.0,53.76,42
"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,792.7,603.5,15.66,3514.0,1339,15.66,3514.0,FAD189,FAD189_M3,WT,hippo,FA18:1,"TG(54:3), TG(55:10)",207,15.66,0.019999999999999574,609.0,689.0,,46
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,3356.0,1260,14.46,3356.0,DOD94,DOD94_F3,WT,cereb,FA18:1,"TG(54:4), TG(55:11)",272,14.46,0.019999999999999574,396.0,344.0,,48
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,4175.0,1264,14.46,4175.0,FAD184,FAD184_F3,WT,cereb,FA18:1,"TG(54:4), TG(55:11)",273,14.46,0.019999999999999574,347.0,386.0,,52
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,790.7,601.5,14.5,3439.0,1268,14.5,3439.0,FAD184,FAD184_F4,WT,cereb,FA18:1,"TG(54:4), TG(55:11)",274,14.5,0.019999999999999574,447.0,372.0,,56
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,818.7,601.5,14.4,22476.0,1792,14.4,22476.0,FAD185,FAD185_M4,WT,cereb,FA18:1,"TG(54:4), TG(55:11)",255,14.4,0.08000000000000007,1665.0,1643.0,6.72,60
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,102138.0,1272,14.46,102138.0,FAD185,FAD185_M4,WT,cereb,FA18:1,"TG(54:4), TG(55:11)",275,14.46,0.019999999999999574,11225.0,11034.0,6.72,60
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-7,818.7,601.5,14.4,2300.0,1796,14.4,2300.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:4), TG(55:11)",256,14.4,0.08000000000000007,174.0,164.0,10.09,64
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,17600.0,1276,14.46,17600.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:4), TG(55:11)",276,14.46,0.019999999999999574,1751.0,1655.0,10.09,64
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,5919.0,1261,14.46,5919.0,DOD94,DOD94_F3,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",277,14.46,0.019999999999999574,603.0,587.0,,49
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,818.7,601.5,14.4,2441.0,1785,14.4,2441.0,FAD184,FAD184_F3,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",258,14.4,0.08000000000000007,227.0,200.0,14.29,53
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,34940.0,1265,14.46,34940.0,FAD184,FAD184_F3,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",278,14.46,0.019999999999999574,2882.0,2858.0,14.29,53
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,790.7,601.5,14.5,1457.0,1269,14.5,1457.0,FAD184,FAD184_F4,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",279,14.5,0.019999999999999574,170.0,171.0,,57
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-7,818.7,601.5,14.4,7481.0,1793,14.4,7481.0,FAD185,FAD185_M4,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",260,14.4,0.08000000000000007,577.0,496.0,10.33,61
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,67236.0,1273,14.46,67236.0,FAD185,FAD185_M4,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",280,14.46,0.019999999999999574,5258.0,5122.0,10.33,61
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,818.7,601.5,14.36,5009.0,1797,14.36,5009.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",261,14.36,0.120000000000001,414.0,368.0,10.73,65
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,35027.0,1277,13.26,37244.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",281,14.46,0.019999999999999574,4124.0,3949.0,10.73,65
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-7,818.7,601.5,14.45,469.0,1782,14.45,469.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",262,14.45,0.030000000000001137,65.0,70.0,15.49,50
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.55,9925.0,1262,14.55,9925.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",282,14.55,0.07000000000000028,1165.0,1084.0,15.49,50
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,428.0,1786,14.4,428.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",263,14.4,0.08000000000000007,40.0,17.0,23.35,54
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,3275.0,1266,14.46,3275.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",283,14.46,0.019999999999999574,410.0,397.0,23.35,54
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,1715.0,1270,14.46,1715.0,FAD184,FAD184_F4,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",284,14.46,0.019999999999999574,231.0,171.0,,58
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,1655.0,1794,14.4,1655.0,FAD185,FAD185_M4,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",265,14.4,0.08000000000000007,149.0,123.0,9.94,62
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,14844.0,1274,14.46,14844.0,FAD185,FAD185_M4,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",285,14.46,0.019999999999999574,1356.0,1223.0,9.94,62
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,1071.0,1798,14.4,1071.0,FAD189,FAD189_M3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",266,14.4,0.08000000000000007,127.0,82.0,18.3,66
