Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Cage,Mouse,Genotype,Biology,Group_Sample,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,818.7,629.5,14.94,9752.0,454,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",138,12478.0,14.936950000000001,0.03304999999999936,1214.0,1124.0,0.04,30
"[TG(55:11),TG(54:4)]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,790.7,629.5,15.21,250.0,324,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,"TG(54:4), TG(55:11)",143,1752.0,15.211616666666668,0.24161666666666726,44.0,44.0,0.04,30
"[TG(56:7),]_FA16:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,840.8,651.6,12.89,1356.0,520,DOD73,DOD73_M2,5xFAD,liver,-1,FA16:1,TG(56:7),274,1568.0,12.890016666666668,0.119983333333332,196.0,231.0,0.0,60
"[TG(56:7),]_FA16:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,840.8,651.6,12.93,1283.0,521,FAD131,FAD131_M1,5xFAD,liver,-1,FA16:1,TG(56:7),275,1283.0,12.934183333333333,0.07581666666666642,279.0,271.0,0.42,61
"[TG(56:7),]_FA16:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,812.8,651.6,13.03,808.0,421,FAD131,FAD131_M1,5xFAD,liver,-1,FA16:1,TG(56:7),280,808.0,13.02945,0.019450000000000855,125.0,113.0,0.42,61
"[TG(56:7),]_FA16:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,840.8,651.6,13.07,1568.0,522,FAD131,FAD131_M2,5xFAD,liver,-1,FA16:1,TG(56:7),276,1568.0,13.067683333333333,0.05768333333333331,306.0,342.0,0.4,62
"[TG(56:7),]_FA16:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,812.8,651.6,13.12,1275.0,422,FAD131,FAD131_M2,5xFAD,liver,-1,FA16:1,TG(56:7),281,1275.0,13.118283333333334,0.1082833333333344,155.0,137.0,0.4,62
"[TG(56:7),]_FA16:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,840.8,651.6,12.98,577.0,523,FAD131,FAD131_M4,5xFAD,liver,-1,FA16:1,TG(56:7),277,577.0,12.978583333333335,0.031416666666665094,95.0,129.0,0.0,63
"[TG(56:7),]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,840.8,651.6,12.98,1008.0,524,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,TG(56:7),278,1283.0,12.845383333333334,0.16461666666666552,134.0,180.0,0.33,64
"[TG(56:7),]_FA16:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,812.8,651.6,12.99,689.0,424,FAD173,FAD173_M1,5xFAD,liver,-1,FA16:1,TG(56:7),283,808.0,12.985066666666667,0.024933333333333252,60.0,59.0,0.33,64
[TG(50:3)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.89,1214.0,195,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(50:3),10,4463.0,13.887266666666667,0.0627333333333322,211.0,188.0,10.58,0
[TG(50:3)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.94,13197.0,105,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(50:3),15,44610.0,13.937266666666668,0.012733333333331487,2208.0,1989.0,10.58,0
[TG(50:3)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,722.7,547.5,14.03,472.0,86,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(50:3),1,472.0,14.027283333333335,0.07728333333333559,49.0,16.0,9.32,1
[TG(50:3)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.93,2417.0,196,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(50:3),11,2417.0,13.931683333333334,0.018316666666665427,567.0,528.0,9.32,1
[TG(50:3)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.98,32075.0,106,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(50:3),16,32075.0,13.981683333333335,0.031683333333335284,4996.0,4919.0,9.32,1
[TG(50:3)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.93,4463.0,197,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(50:3),12,4463.0,13.931700000000001,0.018299999999998207,827.0,816.0,9.17,2
[TG(50:3)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.98,44610.0,107,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(50:3),17,44610.0,13.9817,0.03170000000000073,7909.0,7480.0,9.17,2
[TG(50:3)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.89,1084.0,198,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(50:3),13,1084.0,13.887283333333334,0.06271666666666498,166.0,178.0,6.17,3
[TG(50:3)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.98,7339.0,108,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(50:3),18,7339.0,13.981683333333335,0.031683333333335284,1218.0,1099.0,6.17,3
[TG(50:3)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,764.7,547.5,13.89,1142.0,199,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(50:3),14,2417.0,13.887300000000002,0.06269999999999776,226.0,208.0,10.34,4
[TG(50:3)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,736.7,547.5,13.94,15215.0,109,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(50:3),19,32075.0,13.9373,0.012699999999998823,2458.0,2150.0,10.34,4
"[TG(52:7),]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,756.7,567.5,17.0,952.0,162,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(52:7),63,952.0,16.997566666666668,0.022433333333331973,127.0,128.0,,10
[TG(54:5)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-10,774.6,599.5,13.84,202.0,230,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:5),64,588.0,13.840516666666668,0.019483333333331743,36.0,25.0,6.49,11
[TG(54:5)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.78,5788.0,435,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:5),74,12026.0,13.783183333333334,0.07681666666666587,673.0,705.0,6.49,11
[TG(54:5)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.84,38262.0,305,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:5),79,58631.0,13.836116666666667,0.023883333333332146,4727.0,4573.0,6.49,11
[TG(54:5)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.83,9143.0,436,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:5),75,9143.0,13.8276,0.032399999999999096,1435.0,1256.0,5.64,12
[TG(54:5)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.88,52768.0,306,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:5),80,52768.0,13.880266666666667,0.020266666666667987,7612.0,7085.0,5.64,12
[TG(54:5)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,774.6,599.5,13.88,588.0,232,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:5),66,588.0,13.88495,0.024950000000000472,58.0,21.0,4.86,13
[TG(54:5)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.78,12026.0,437,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:5),76,12026.0,13.7832,0.07679999999999865,1612.0,1448.0,4.86,13
[TG(54:5)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.88,58631.0,307,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:5),81,58631.0,13.880283333333335,0.020283333333335207,8397.0,7031.0,4.86,13
[TG(54:5)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-10,774.6,599.5,13.88,486.0,233,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:5),67,486.0,13.884933333333334,0.024933333333335028,46.0,14.0,6.02,14
[TG(54:5)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.78,5135.0,438,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:5),77,5135.0,13.7832,0.07679999999999865,554.0,606.0,6.02,14
[TG(54:5)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.88,30665.0,308,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:5),82,30665.0,13.880533333333334,0.020533333333334625,3836.0,3646.0,6.02,14
[TG(54:5)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,816.7,599.5,13.78,8106.0,439,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:5),78,9143.0,13.783216666666668,0.07678333333333143,902.0,876.0,6.56,15
[TG(54:5)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,788.7,599.5,13.84,45432.0,309,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:5),83,52768.0,13.8359,0.0240999999999989,5766.0,5745.0,6.56,15
[TG(54:6)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.76,597.0,425,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:6),94,1439.0,12.762400000000001,0.012400000000001299,111.0,86.0,16.51,16
[TG(54:6)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.77,10734.0,300,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,TG(54:6),99,10734.0,12.77065,0.020649999999999835,1424.0,1420.0,16.51,16
[TG(54:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.72,1291.0,426,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:6),95,1291.0,12.718016666666667,0.03198333333333281,215.0,170.0,10.5,17
[TG(54:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.82,10041.0,301,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,TG(54:6),100,10041.0,12.815083333333334,0.06508333333333383,1774.0,1785.0,10.5,17
[TG(54:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.76,1439.0,427,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:6),96,1439.0,12.762433333333334,0.012433333333333962,233.0,205.0,7.12,18
[TG(54:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.77,7895.0,302,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,TG(54:6),101,10734.0,12.770683333333334,0.020683333333334275,1324.0,1460.0,7.12,18
[TG(54:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.67,709.0,428,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:6),97,709.0,12.673616666666668,0.07638333333333236,120.0,106.0,5.27,19
[TG(54:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.73,4295.0,303,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,TG(54:6),102,4295.0,12.726266666666668,0.023733333333332496,691.0,559.0,5.27,19
[TG(54:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.67,1020.0,429,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:6),98,1291.0,12.673633333333333,0.07636666666666692,156.0,115.0,11.2,20
[TG(54:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.77,7405.0,304,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,TG(54:6),103,10041.0,12.770700000000001,0.020700000000001495,1240.0,1288.0,11.2,20
"[TG(55:10),TG(54:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.01,153.0,260,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",104,1642.0,16.01441666666667,0.19558333333333167,40.0,0.0,9.56,21
"[TG(55:10),TG(54:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.14,16109.0,455,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",114,75285.0,16.135316666666668,0.07468333333333277,1991.0,1900.0,9.56,21
"[TG(55:10),TG(54:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,130171.0,330,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",119,505075.0,16.187933333333334,0.022066666666667345,18600.0,18173.0,9.56,21
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.24,1124.0,261,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",105,1124.0,16.23646666666667,0.02646666666666775,170.0,148.0,5.92,22
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.18,43154.0,456,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",115,43154.0,16.179733333333335,0.030266666666665998,6871.0,6717.0,5.92,22
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.23,275678.0,331,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",120,275678.0,16.23235,0.022349999999999426,42896.0,39738.0,5.92,22
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.24,1642.0,262,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",106,1642.0,16.23646666666667,0.02646666666666775,224.0,239.0,7.08,23
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.14,75285.0,457,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",116,75285.0,16.135316666666668,0.07468333333333277,10613.0,10130.0,7.08,23
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,505075.0,332,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",121,505075.0,16.18795,0.022050000000000125,72271.0,71748.0,7.08,23
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.24,559.0,263,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",107,559.0,16.236483333333336,0.02648333333333497,85.0,56.0,8.27,24
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.14,11964.0,458,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",117,11964.0,16.135333333333335,0.07466666666666555,1693.0,1642.0,8.27,24
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,95284.0,333,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",122,95284.0,16.187966666666668,0.022033333333332905,13852.0,13582.0,8.27,24
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-10,778.6,603.5,16.28,339.0,264,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",108,1124.0,16.280883333333335,0.07088333333333452,53.0,34.0,8.38,25
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,820.7,603.5,16.14,17900.0,459,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",118,43154.0,16.135333333333335,0.07466666666666555,2385.0,2268.0,8.38,25
"[TG(55:10),TG(54:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,792.7,603.5,16.19,132593.0,334,FAD173,FAD173_M1,5xFAD,liver,-1,FA18:1,"TG(54:3), TG(55:10)",123,275678.0,16.187966666666668,0.022033333333332905,19501.0,19003.0,8.38,25
"[TG(55:11),TG(54:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,167.0,245,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",144,2074.0,15.083016666666667,0.07301666666666762,37.0,22.0,6.63,31
"[TG(55:11),TG(54:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,19768.0,445,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",154,57289.0,14.981583333333335,0.02841666666666498,2376.0,2241.0,6.63,31
"[TG(55:11),TG(54:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,117046.0,315,DOD73,DOD73_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",159,344147.0,15.03395,0.023950000000001026,15594.0,14856.0,6.63,31
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,1045.0,246,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",145,1045.0,15.083033333333335,0.07303333333333484,179.0,172.0,5.14,32
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,44031.0,446,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",155,44031.0,14.9816,0.028399999999999537,6016.0,5845.0,5.14,32
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.08,222834.0,316,FAD131,FAD131_M1,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",160,222834.0,15.078366666666668,0.0683666666666678,31706.0,30037.0,5.14,32
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,2074.0,247,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",146,2074.0,15.08305,0.07305000000000028,256.0,314.0,5.26,33
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,57289.0,447,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",156,57289.0,14.9816,0.028399999999999537,8782.0,8251.0,5.26,33
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,344147.0,317,FAD131,FAD131_M2,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",161,344147.0,15.033966666666668,0.023966666666668246,45635.0,43407.0,5.26,33
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,450.0,248,FAD131,FAD131_M4,5xFAD,liver,-1,FA18:1,"TG(54:4), TG(55:11)",147,450.0,15.083033333333335,0.07303333333333484,57.0,35.0,5.95,34
