Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,FAC,TG,Group,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,818.7,601.5,14.36,5009.0,1797,14.36,5009.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",261,14.36,0.120000000000001,527.0,481.0,8.21,65
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,35027.0,1277,13.26,37244.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:4), TG(55:11)",281,14.46,0.019999999999999574,4201.0,3949.0,8.21,65
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-7,818.7,601.5,14.45,469.0,1782,14.45,469.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",262,14.45,0.030000000000001137,67.0,58.0,18.69,50
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.55,9925.0,1262,14.55,9925.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",282,14.55,0.07000000000000028,1165.0,1084.0,18.69,50
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,428.0,1786,14.4,428.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",263,14.4,0.08000000000000007,42.0,17.0,23.35,54
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,3275.0,1266,14.46,3275.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",283,14.46,0.019999999999999574,434.0,397.0,23.35,54
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,1715.0,1270,14.46,1715.0,FAD184,FAD184_F4,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",284,14.46,0.019999999999999574,205.0,146.0,,58
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,1655.0,1794,14.4,1655.0,FAD185,FAD185_M4,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",265,14.4,0.08000000000000007,149.0,123.0,10.87,62
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,14844.0,1274,14.46,14844.0,FAD185,FAD185_M4,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",285,14.46,0.019999999999999574,1364.0,1337.0,10.87,62
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,1071.0,1798,14.4,1071.0,FAD189,FAD189_M3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",266,14.4,0.08000000000000007,106.0,82.0,19.55,66
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,14776.0,1278,14.46,14776.0,FAD189,FAD189_M3,WT,dienc,FA18:1,"TG(54:4), TG(55:11)",286,14.46,0.019999999999999574,1682.0,1603.0,19.55,66
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.59,2112.0,1263,14.59,2112.0,DOD94,DOD94_F3,WT,hippo,FA18:1,"TG(54:4), TG(55:11)",287,14.59,0.10999999999999943,197.0,124.0,,51
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.41,1672.0,1267,14.41,1672.0,FAD184,FAD184_F3,WT,hippo,FA18:1,"TG(54:4), TG(55:11)",288,14.41,0.07000000000000028,264.0,217.0,,55
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_hippo_O3on_01,n-9,790.7,601.5,14.46,509.0,1271,14.46,509.0,FAD184,FAD184_F4,WT,hippo,FA18:1,"TG(54:4), TG(55:11)",289,14.46,0.019999999999999574,87.0,44.0,,59
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,790.7,601.5,14.5,6223.0,1275,14.5,6223.0,FAD185,FAD185_M4,WT,hippo,FA18:1,"TG(54:4), TG(55:11)",290,14.5,0.019999999999999574,622.0,565.0,,63
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,790.7,601.5,14.5,981.0,1279,14.5,981.0,FAD189,FAD189_M3,WT,hippo,FA18:1,"TG(54:4), TG(55:11)",291,14.5,0.019999999999999574,159.0,140.0,,67
"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,796.7,607.5,18.05,703.0,1364,18.05,703.0,FAD184,FAD184_F3,WT,cereb,FA18:1,"TG(54:1), TG(55:8)",298,18.05,0.019999999999999574,71.0,46.0,,68
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-7,822.7,605.5,16.89,601.0,1860,16.89,601.0,DOD94,DOD94_F3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",338,16.89,0.010000000000001563,68.0,42.0,9.86,69
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,4860.0,1340,16.9,4860.0,DOD94,DOD94_F3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",357,16.9,0.019999999999999574,471.0,414.0,9.86,69
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-7,822.7,605.5,16.85,922.0,1864,16.85,922.0,FAD184,FAD184_F3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",339,16.85,0.029999999999997584,90.0,71.0,5.62,73
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,4539.0,1344,16.9,4539.0,FAD184,FAD184_F3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",358,16.9,0.019999999999999574,534.0,399.0,5.62,73
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-7,822.7,605.5,16.8,731.0,1868,16.8,731.0,FAD184,FAD184_F4,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",340,16.8,0.0799999999999983,84.0,55.0,5.69,77
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,3208.0,1348,16.9,3208.0,FAD184,FAD184_F4,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",359,16.9,0.019999999999999574,445.0,313.0,5.69,77
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-10,780.7,605.5,16.9,609.0,1096,16.9,609.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",303,16.9,0.019999999999999574,59.0,39.0,18.04,83
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-12,752.6,605.5,16.95,197.0,616,15.98,423.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",322,16.95,0.07000000000000028,14.0,0.0,18.04,83
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-7,822.7,605.5,16.85,1003.0,1876,16.85,1003.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",341,16.85,0.029999999999997584,104.0,49.0,18.04,83
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,6888.0,1356,16.9,6888.0,FAD189,FAD189_M3,WT,cereb,FA18:1,"TG(54:2), TG(55:9)",360,16.9,0.019999999999999574,902.0,884.0,18.04,83
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-10,780.7,605.5,16.95,406.0,1081,16.95,406.0,DOD94,DOD94_F3,WT,cortex,FA18:1,"TG(54:2), TG(55:9)",304,16.95,0.07000000000000028,35.0,15.0,,70
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,794.7,605.5,16.9,3377.0,1341,16.9,3377.0,DOD94,DOD94_F3,WT,cortex,FA18:1,"TG(54:2), TG(55:9)",361,16.9,0.019999999999999574,313.0,276.0,,70
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,822.7,605.5,16.85,653.0,1865,16.85,653.0,FAD184,FAD184_F3,WT,cortex,FA18:1,"TG(54:2), TG(55:9)",343,16.85,0.029999999999997584,92.0,51.0,14.96,74
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,794.7,605.5,16.85,7909.0,1345,16.85,7909.0,FAD184,FAD184_F3,WT,cortex,FA18:1,"TG(54:2), TG(55:9)",362,16.85,0.029999999999997584,808.0,763.0,14.96,74
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,794.7,605.5,16.94,1741.0,1349,16.94,1741.0,FAD184,FAD184_F4,WT,cortex,FA18:1,"TG(54:2), TG(55:9)",363,16.94,0.060000000000002274,212.0,102.0,,78
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,822.7,605.5,16.76,842.0,1877,16.76,842.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:2), TG(55:9)",346,16.76,0.11999999999999744,80.0,59.0,17.03,84
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,794.7,605.5,16.85,9039.0,1357,16.85,9039.0,FAD189,FAD189_M3,WT,cortex,FA18:1,"TG(54:2), TG(55:9)",365,16.85,0.029999999999997584,1101.0,1005.0,17.03,84
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-7,822.7,605.5,16.93,347.0,1862,15.74,409.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",347,16.93,0.05000000000000071,41.0,25.0,26.68,71
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,794.7,605.5,16.94,6196.0,1342,16.94,6196.0,DOD94,DOD94_F3,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",366,16.94,0.060000000000002274,742.0,667.0,26.68,71
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,876.0,1866,16.8,876.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",348,16.8,0.0799999999999983,86.0,59.0,7.71,75
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,794.7,605.5,16.85,3978.0,1346,16.85,3978.0,FAD184,FAD184_F3,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",367,16.85,0.029999999999997584,461.0,455.0,7.71,75
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,497.0,1870,16.8,497.0,FAD184,FAD184_F4,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",349,16.8,0.0799999999999983,61.0,44.0,8.3,79
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,794.7,605.5,16.9,4158.0,1350,16.9,4158.0,FAD184,FAD184_F4,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",368,16.9,0.019999999999999574,507.0,365.0,8.3,79
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,794.7,605.5,16.9,1924.0,1354,16.9,1924.0,FAD185,FAD185_M4,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",369,16.9,0.019999999999999574,245.0,199.0,,81
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,940.0,1878,16.8,940.0,FAD189,FAD189_M3,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",351,16.8,0.0799999999999983,75.0,59.0,11.49,85
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,794.7,605.5,16.85,5813.0,1358,16.85,5813.0,FAD189,FAD189_M3,WT,dienc,FA18:1,"TG(54:2), TG(55:9)",370,16.85,0.029999999999997584,771.0,678.0,11.49,85
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,794.7,605.5,16.81,2110.0,1343,17.03,3317.0,DOD94,DOD94_F3,WT,hippo,FA18:1,"TG(54:2), TG(55:9)",371,16.81,0.07000000000000028,284.0,262.0,,72
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-10,780.7,605.5,16.95,407.0,1087,16.95,407.0,FAD184,FAD184_F3,WT,hippo,FA18:1,"TG(54:2), TG(55:9)",315,16.95,0.07000000000000028,52.0,35.0,11.17,76
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-7,822.7,605.5,16.76,449.0,1867,16.76,449.0,FAD184,FAD184_F3,WT,hippo,FA18:1,"TG(54:2), TG(55:9)",353,16.76,0.11999999999999744,61.0,42.0,11.17,76
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,4789.0,1347,16.9,4789.0,FAD184,FAD184_F3,WT,hippo,FA18:1,"TG(54:2), TG(55:9)",372,16.9,0.019999999999999574,650.0,469.0,11.17,76
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,1140.0,1351,16.9,1140.0,FAD184,FAD184_F4,WT,hippo,FA18:1,"TG(54:2), TG(55:9)",373,16.9,0.019999999999999574,146.0,125.0,,80
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,3010.0,1355,16.9,3010.0,FAD185,FAD185_M4,WT,hippo,FA18:1,"TG(54:2), TG(55:9)",374,16.9,0.019999999999999574,435.0,367.0,,82
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,1576.0,1359,16.9,1576.0,FAD189,FAD189_M3,WT,hippo,FA18:1,"TG(54:2), TG(55:9)",375,16.9,0.019999999999999574,188.0,183.0,,86
"[TG(56:7),]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,812.8,623.6,13.16,424.0,1664,13.16,424.0,FAD184,FAD184_F3,WT,cereb,FA18:1,TG(56:7),399,13.16,0.02999999999999936,44.0,38.0,,87
"[TG(56:7),]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,840.8,623.6,13.11,437.0,2065,21.42,1101.0,FAD184,FAD184_F3,WT,cortex,FA18:1,TG(56:7),396,13.11,0.08000000000000007,47.0,30.0,0.0,88
"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,818.7,629.5,15.87,457.0,1812,15.56,5517.0,FAD185,FAD185_M4,WT,cereb,FA18:1,"TG(56:4), TG(57:11)",417,15.87,0.05999999999999872,30.0,16.0,,89
"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,822.8,633.6,17.91,436.0,1884,17.91,436.0,FAD184,FAD184_F3,WT,cereb,FA18:1,"TG(56:2), TG(57:9)",445,17.91,0.030000000000001137,67.0,33.0,,91
"[TG(57:9),TG(56:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,822.8,633.6,17.91,679.0,1881,17.91,679.0,DOD94,DOD94_F3,WT,cortex,FA18:1,"TG(56:2), TG(57:9)",446,17.91,0.030000000000001137,82.0,86.0,,90
"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,822.8,633.6,17.91,511.0,1885,17.91,511.0,FAD184,FAD184_F3,WT,cortex,FA18:1,"TG(56:2), TG(57:9)",447,17.91,0.030000000000001137,56.0,34.0,,92
