Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,FAC,TG,Group,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.44,439.0,1485,13.26,6331.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,TG(54:5),147,13.44,0.02000000000000135,34.0,53.0,,33
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,1571.0,1466,13.48,1571.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,TG(54:5),148,13.48,0.019999999999999574,160.0,157.0,,16
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,2224.0,1474,13.48,2224.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,TG(54:5),150,13.48,0.019999999999999574,186.0,179.0,,23
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.44,1102.0,1478,13.26,25065.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,TG(54:5),151,13.44,0.02000000000000135,71.0,117.0,,26
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,816.7,599.5,13.47,761.0,2106,13.47,761.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,TG(54:5),129,13.47,0.009999999999999787,80.0,69.0,7.57,30
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.53,5131.0,1482,12.33,5355.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,TG(54:5),152,13.53,0.06999999999999851,550.0,522.0,7.57,30
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.26,10992.0,1486,13.26,10992.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,TG(54:5),153,13.26,0.20000000000000107,940.0,882.0,,34
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.66,483.0,1467,13.66,483.0,DOD93,DOD93_F4,5xFAD,hippo,FA18:1,TG(54:5),154,13.66,0.1999999999999993,82.0,85.0,,17
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.57,623.0,1471,21.21,730.0,DOD94,DOD94_F4,5xFAD,hippo,FA18:1,TG(54:5),155,13.57,0.10999999999999943,47.0,49.0,,20
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,920.0,1475,13.48,920.0,FAD185,FAD185_M1,5xFAD,hippo,FA18:1,TG(54:5),156,13.48,0.019999999999999574,128.0,134.0,,24
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.44,340.0,1479,13.26,8419.0,FAD185,FAD185_M3,5xFAD,hippo,FA18:1,TG(54:5),157,13.44,0.02000000000000135,34.0,47.0,,27
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,898.0,1483,13.53,1241.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,TG(54:5),158,13.48,0.019999999999999574,57.0,120.0,,31
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.44,286.0,1487,13.26,815.0,FAD189,FAD189_M2,5xFAD,hippo,FA18:1,TG(54:5),159,13.44,0.02000000000000135,25.0,9.0,,35
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-7,814.7,597.5,12.1,518.0,2052,12.1,518.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,TG(54:6),170,12.1,0.030000000000001137,54.0,20.0,10.35,36
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.15,2634.0,1452,12.15,2634.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,TG(54:6),175,12.15,0.019999999999999574,222.0,207.0,10.35,36
[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.28,179.0,1456,12.46,3179.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,TG(54:6),176,12.28,0.14999999999999858,26.0,7.0,,38
[TG(54:6)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,786.7,597.5,12.15,1109.0,1461,12.15,1109.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,TG(54:6),178,12.15,0.019999999999999574,82.0,63.0,,39
[TG(54:6)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,786.7,597.5,12.19,1487.0,1454,12.19,1487.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,TG(54:6),179,12.19,0.05999999999999872,133.0,126.0,,37
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,442.0,2184,15.78,442.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",226,15.78,0.08000000000000007,30.0,12.0,118.42,40
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,9306.0,1584,15.88,9306.0,DOD93,DOD93_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",249,15.88,0.02000000000000135,1733.0,1421.0,118.42,40
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1092.0,2188,15.78,1092.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",227,15.78,0.08000000000000007,102.0,59.0,34.47,44
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.79,15770.0,1588,15.79,15770.0,DOD94,DOD94_F4,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",250,15.79,0.07000000000000028,2807.0,2034.0,34.47,44
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,495.0,2192,15.78,495.0,FAD185,FAD185_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",228,15.78,0.08000000000000007,62.0,60.0,18.95,48
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,7610.0,1592,15.83,7610.0,FAD185,FAD185_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",251,15.83,0.02999999999999936,1614.0,1137.0,18.95,48
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-12,750.6,603.5,15.8,194.0,708,14.73,589.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",206,15.8,0.05999999999999872,18.0,0.0,,52
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,3129.0,1596,15.66,96035.0,FAD185,FAD185_M3,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",252,15.88,0.02000000000000135,374.0,405.0,,52
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1724.0,2200,15.78,1724.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",230,15.78,0.08000000000000007,254.0,239.0,14.34,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,38887.0,1600,15.88,38887.0,FAD189,FAD189_M1,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",253,15.88,0.02000000000000135,3452.0,3427.0,14.34,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.74,469.0,2204,15.56,6397.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",231,15.74,0.11999999999999922,59.0,42.0,11.24,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.79,5308.0,1604,15.61,70668.0,FAD189,FAD189_M2,5xFAD,cereb,FA18:1,"TG(54:3), TG(55:10)",254,15.79,0.07000000000000028,442.0,472.0,11.24,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.74,654.0,2185,15.74,654.0,DOD93,DOD93_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",232,15.74,0.11999999999999922,88.0,70.0,17.77,41
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,8602.0,1585,15.88,8602.0,DOD93,DOD93_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",255,15.88,0.02000000000000135,1430.0,1244.0,17.77,41
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.74,426.0,2189,15.74,426.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",233,15.74,0.11999999999999922,33.0,16.0,99.38,45
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,10862.0,1589,15.88,10862.0,DOD94,DOD94_F4,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",256,15.88,0.02000000000000135,1785.0,1590.0,99.38,45
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,10892.0,1593,15.83,10892.0,FAD185,FAD185_M1,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",257,15.83,0.02999999999999936,1710.0,1704.0,,49
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.78,1908.0,2201,15.78,1908.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",235,15.78,0.08000000000000007,265.0,213.0,25.3,56
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,41162.0,1601,15.83,41162.0,FAD189,FAD189_M1,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",258,15.83,0.02999999999999936,5818.0,5389.0,25.3,56
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.79,3496.0,1605,15.66,10348.0,FAD189,FAD189_M2,5xFAD,cortex,FA18:1,"TG(54:3), TG(55:10)",259,15.79,0.07000000000000028,434.0,498.0,,60
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.82,1197.0,2186,15.82,1197.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",237,15.82,0.03999999999999915,143.0,164.0,9.21,42
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,10458.0,1586,15.83,10458.0,DOD93,DOD93_F4,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",260,15.83,0.02999999999999936,1680.0,1511.0,9.21,42
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.79,7363.0,1590,15.79,7363.0,DOD94,DOD94_F4,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",261,15.79,0.07000000000000028,1449.0,1149.0,,46
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.69,551.0,2194,15.69,551.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",239,15.69,0.16999999999999993,51.0,53.0,19.51,50
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,9956.0,1594,15.83,9956.0,FAD185,FAD185_M1,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",262,15.83,0.02999999999999936,1613.0,1034.0,19.51,50
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-12,750.6,603.5,15.98,143.0,710,14.69,402.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",217,15.98,0.120000000000001,23.0,0.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.91,220.0,2198,15.6,4966.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",240,15.91,0.05000000000000071,26.0,0.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,3309.0,1598,15.66,57486.0,FAD185,FAD185_M3,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",263,15.88,0.02000000000000135,370.0,286.0,,53
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.92,8434.0,1602,15.92,8434.0,FAD189,FAD189_M1,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",264,15.92,0.0600000000000005,1814.0,1560.0,,57
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,820.7,603.5,16.09,191.0,2206,15.6,1176.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",242,16.09,0.23000000000000043,21.0,0.0,,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,1388.0,1606,15.66,19172.0,FAD189,FAD189_M2,5xFAD,dienc,FA18:1,"TG(54:3), TG(55:10)",265,15.88,0.02000000000000135,183.0,204.0,,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.88,8914.0,1587,15.88,8914.0,DOD93,DOD93_F4,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",266,15.88,0.02000000000000135,1647.0,1395.0,,43
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7821.0,1591,15.97,7821.0,DOD94,DOD94_F4,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",267,15.97,0.11000000000000121,1246.0,1075.0,,47
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,8270.0,1595,15.83,8270.0,FAD185,FAD185_M1,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",268,15.83,0.02999999999999936,1648.0,1509.0,,51
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.79,3619.0,1599,15.66,14396.0,FAD185,FAD185_M3,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",269,15.79,0.07000000000000028,556.0,600.0,,54
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-7,820.7,603.5,16.09,489.0,2203,16.09,489.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",247,16.09,0.23000000000000043,44.0,34.0,30.97,58
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.92,6433.0,1603,15.92,6433.0,FAD189,FAD189_M1,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",270,15.92,0.0600000000000005,1381.0,1053.0,30.97,58
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,1493.0,1607,15.66,3265.0,FAD189,FAD189_M2,5xFAD,hippo,FA18:1,"TG(54:3), TG(55:10)",271,15.83,0.02999999999999936,244.0,293.0,,62
