Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
,20571.863189697266,,605.5,299.5,Equisplash_Lipidomix_Std_Rep2,605.5 -> 299.5
,6658.2031326293945,,605.5,299.5,Equisplash_Lipidomix_Std_Rep2,605.5 -> 299.5
,36761.25695037842,,711.6,570.5,Equisplash_Lipidomix_Std_Rep2,711.6 -> 570.5
,37803.90896606445,,711.6,570.5,Equisplash_Lipidomix_Std_Rep2,711.6 -> 570.5
,37754.81625366211,,711.6,570.5,Equisplash_Lipidomix_Std_Rep2,711.6 -> 570.5
,36142.703605651855,,711.6,570.5,Equisplash_Lipidomix_Std_Rep2,711.6 -> 570.5
,30427.446571350098,,711.6,570.5,Equisplash_Lipidomix_Std_Rep2,711.6 -> 570.5
,192566.04373931885,,753.6,184.1,Equisplash_Lipidomix_Std_Rep2,753.6 -> 184.1
,200076.54722595215,,753.6,184.1,Equisplash_Lipidomix_Std_Rep2,753.6 -> 184.1
,204966.32027435303,,753.6,184.1,Equisplash_Lipidomix_Std_Rep2,753.6 -> 184.1
,213307.19100952148,,753.6,184.1,Equisplash_Lipidomix_Std_Rep2,753.6 -> 184.1
,215712.78986358643,,753.6,184.1,Equisplash_Lipidomix_Std_Rep2,753.6 -> 184.1
,26984.098838806152,,755.5,570.5,Equisplash_Lipidomix_Std_Rep2,755.5 -> 570.5
,27219.5369720459,,755.5,570.5,Equisplash_Lipidomix_Std_Rep2,755.5 -> 570.5
,27439.17179107666,,755.5,570.5,Equisplash_Lipidomix_Std_Rep2,755.5 -> 570.5
,25528.27983856201,,755.5,570.5,Equisplash_Lipidomix_Std_Rep2,755.5 -> 570.5
,21450.9031829834,,755.5,570.5,Equisplash_Lipidomix_Std_Rep2,755.5 -> 570.5
,27067.82558441162,,759.6,570.6,Equisplash_Lipidomix_Std_Rep2,759.6 -> 570.6
,24832.799964904785,,759.6,570.6,Equisplash_Lipidomix_Std_Rep2,759.6 -> 570.6
,18865.435050964355,,759.6,570.6,Equisplash_Lipidomix_Std_Rep2,759.6 -> 570.6
,10061.368751525879,,759.6,570.6,Equisplash_Lipidomix_Std_Rep2,759.6 -> 570.6
,3727.736717224121,,759.6,570.6,Equisplash_Lipidomix_Std_Rep2,759.6 -> 570.6
,129854.512840271,,829.8,523.5,Equisplash_Lipidomix_Std_Rep2,829.8 -> 523.5
,132824.52617645264,,829.8,523.5,Equisplash_Lipidomix_Std_Rep2,829.8 -> 523.5
,136677.5528793335,,829.8,523.5,Equisplash_Lipidomix_Std_Rep2,829.8 -> 523.5
,137243.0040435791,,829.8,523.5,Equisplash_Lipidomix_Std_Rep2,829.8 -> 523.5
,129714.32677459717,,829.8,523.5,Equisplash_Lipidomix_Std_Rep2,829.8 -> 523.5
,15390.45004272461,,847.6,570.6,Equisplash_Lipidomix_Std_Rep2,847.6 -> 570.6
,15141.963218688965,,847.6,570.6,Equisplash_Lipidomix_Std_Rep2,847.6 -> 570.6
,12948.71410369873,,847.6,570.6,Equisplash_Lipidomix_Std_Rep2,847.6 -> 570.6
,8154.161018371582,,847.6,570.6,Equisplash_Lipidomix_Std_Rep2,847.6 -> 570.6
,3820.805107116699,,847.6,570.6,Equisplash_Lipidomix_Std_Rep2,847.6 -> 570.6
,487.9956359863281,,364.2,272.2,Equisplash_Lipidomix_Std_Rep3,364.2 -> 272.2
,3410.477752685547,,487.3,346.3,Equisplash_Lipidomix_Std_Rep3,487.3 -> 346.3
,30860.57122039795,,529.4,184.1,Equisplash_Lipidomix_Std_Rep3,529.4 -> 184.1
,5154.029327392578,,605.5,299.5,Equisplash_Lipidomix_Std_Rep3,605.5 -> 299.5
,3741.256034851074,,711.6,570.5,Equisplash_Lipidomix_Std_Rep3,711.6 -> 570.5
,19635.22060394287,,753.6,184.1,Equisplash_Lipidomix_Std_Rep3,753.6 -> 184.1
,2931.8342361450195,,755.5,570.5,Equisplash_Lipidomix_Std_Rep3,755.5 -> 570.5
,2677.533172607422,,759.6,570.6,Equisplash_Lipidomix_Std_Rep3,759.6 -> 570.6
,13342.060508728027,,829.8,523.5,Equisplash_Lipidomix_Std_Rep3,829.8 -> 523.5
,1799.8582763671875,,847.6,570.6,Equisplash_Lipidomix_Std_Rep3,847.6 -> 570.6
