lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:5,0.5112513446835619,5.24964694876644,2.026065643621223,0.1546204275262845,0.7514459632941568,TAG,111040.98818969728,93350.54678344728,71729.52526855469,79161.64544677734,72710.46560668945,29459.982055664062
[TG(48:4)]_FA18:3,-0.5229134833346536,7.516441754995216,2.021118761836987,0.15512481342562826,0.7527635683075224,TAG,294332.4025878906,356720.86572265625,631526.384765625,229852.134765625,608133.96044921875,131016.14916992188
[TG(64:17)|TG(63:10)|TG(62:3)]_FA14:0,0.5100515788726022,3.653818032716385,2.0158253204986067,0.15566660408372807,0.7542584555228085,TAG,35993.822341918945,27136.78205871582,17825.761322021484,28008.022003173828,23245.40173339844,15646.621032714844
DG(34:5)_C16:0,0.5095517134145067,5.165370450474206,2.0124766426682186,0.1560104550362193,0.7547912119968211,DAG,87368.76654052734,88380.88684082031,76083.74560546875,65549.9044303894,49750.52336502075,52276.98394775391
[TG(57:12)|TG(56:5)]_FA18:2,-0.5213420557546131,7.471095436719037,2.009194776619552,0.156348282792936,0.7552932763065935,TAG,280421.6361694336,390303.39025878906,663654.440246582,415274.2276611328,408651.07177734375,49453.223205566406
[TG(50:3)]_FA14:0,-0.5191184403349726,7.502266500660856,1.9923798532763612,0.1580922670732747,0.762270652215892,TAG,251838.17938232425,444015.2307739258,722931.8659667969,428163.0671386719,379568.805847168,38698.122619628906
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,0.5067832484765892,6.266746484584786,1.9907253682358714,0.15826505639437485,0.762270652215892,TAG,229484.4555053711,189568.0954589844,130237.6693725586,161505.77087402344,168980.13235473633,51021.52337646485
[TG(48:3)]_FA18:2,-0.5181645485499898,7.06471002973179,1.985158742958447,0.15884799718752876,0.7628073841278423,TAG,218450.17712402344,255875.19775390625,466073.1101074219,171946.47229003906,429294.0102539063,100720.38708496094
[TG(55:9)|TG(54:2)]_FA18:0,-0.5181525053354655,10.202870165610776,1.9851467090047663,0.15884926003529906,0.7628073841278423,TAG,2025038.326171875,2327750.0478515625,5918211.8486328125,1831947.828125,1973981.6337890625,511983.2807617188
[TG(56:6)]_FA20:4,-0.513357776167341,10.578761446033225,1.9491805932484567,0.16267517697408881,0.7779346103199601,TAG,2477650.58984375,3104548.41015625,7634578.829101562,2167995.859863281,2614170.3627929688,855493.60546875
[TG(62:10)|TG(61:3)]_FA22:6,0.5014521330098346,5.940767611951691,1.948740765824141,0.16272260984380946,0.7779346103199601,TAG,167554.27307128906,149654.3098449707,107118.5870666504,110489.34771728516,132744.18881225586,64343.50457763672
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,0.5019752972260638,5.255226550862138,1.9527115702535414,0.16229495262821778,0.7779346103199601,TAG,104000.68701171876,87071.18710327148,63004.08435058594,76193.0057220459,71157.36505126953,48117.26346588135
[TG(65:12)|TG(64:5)]_FA22:5,0.4999108229787525,4.9786515332652534,1.9365233168900886,0.16404652466400363,0.7819917963605317,TAG,85962.88619995117,77273.46524047852,48401.88330078125,61591.66455078125,70169.944580078125,32367.88214111328
PS(P-39:0),0.499862357142717,7.31397932999261,1.9364370389557735,0.1640559176126681,0.7819917963605317,PS,449957.2690429688,385305.52734375,320979.9431152344,406852.3107910156,183483.7528762817,146094.3699951172
[TG(54:7)|TG(53:0)]_FA18:0,0.4971488419933403,8.839526828158816,1.9153789055108066,0.16636698326661892,0.791608588865205,TAG,1221629.462890625,1421127.80078125,987498.76708984375,976626.16259765625,934351.78955078125,116795.029296875
PE(32:3)|PE(P-33:2),-0.508582884042572,7.23716866668845,1.9135986407563905,0.16656406316686526,0.791608588865205,PE,192870.51403808597,290841.96228027344,441357.6105957031,271366.6223144531,352050.4627685547,231095.45568847656
[TG(63:13)|TG(62:6)]_FA22:5,0.4954152758237274,5.476105936350503,1.9017280584384937,0.1678850218077452,0.7955432678026341,TAG,123104.84771728516,109790.5283203125,66710.82458496094,88431.265869140625,102807.08728027344,41731.00305175781
LPE(24:6),-0.5071000935936131,5.467039739032613,1.9024473198605845,0.16780464171946952,0.7955432678026341,PE,66258.6245727539,81691.825439453125,121801.92864990234,95755.98681640624,108561.02856445312,53673.48394775391
[TG(64:13)|TG(63:6)]_FA22:5,0.49241532653024545,5.6838107472959045,1.8786552024905632,0.17048707148649883,0.8065903500078909,TAG,151071.79077148438,128064.04904174805,104134.84692382812,96539.66717529295,109860.20849609376,33197.52230834961
PI(32:2)|PI(O-33:2)|PI(P-33:1),-0.5035660033251739,7.2978509363715185,1.8766427709670097,0.17071620980954122,0.8065903500078909,PI,232201.71606445312,307299.0212402344,541480.04443359375,230425.595703125,421598.5905761719,167421.7119140625
[TG(65:12)|TG(64:5)]_FA14:0,0.49012572324234693,3.829485134190246,1.860513053392424,0.1725655982270261,0.8105810560096262,TAG,41473.38325500488,29685.80212402344,17798.901306152344,37032.762603759766,23772.401748657227,17044.561141967773
DG(37:7)|DG(36:0)_C16:0,0.4905253404175902,6.393112238324209,1.8641926475625041,0.17214168750559128,0.8105810560096262,DAG,176023.3524169922,144425.32974243164,132300.44953918457,99690.12631607056,126094.388381958,242113.876159668
DG(42:9)|DG(41:2)_C16:0,0.4902128997774621,5.869787653451765,1.8616582721448367,0.1724335338352778,0.8105810560096262,DAG,99362.78692626952,77261.42539978027,71111.58491516113,66210.62466430664,59242.26421737671,232436.27490234372
LPG(18:4),0.4914417407974352,0.22022965976069575,1.8609642872605148,0.1725135489385084,0.8105810560096262,PG,2122.4201431274414,3361.7202339172363,2054.2801551818848,1946.3801307678225,1998.120128631592,2030.740135192871
PC(50:0),-0.5005954147550983,5.156688782090485,1.854695651476732,0.17323824849037683,0.8125578893582065,PC,63970.783752441406,69501.12508392334,132564.15015411377,87179.72605133057,73327.30490112305,13756.000942230225
PE(37:7)|PE(P-38:6)|PE(36:0)|PE(O-37:0),-0.5001736687337773,7.315041909858096,1.851845379645965,0.17356891824083134,0.8129272847070577,PE,239933.2388916016,307909.2004394531,443399.27197265625,391570.4482421875,361633.0046386719,166460.51171875
[TG(66:17)|TG(65:10)|TG(64:3)]_FA14:0,0.486324565612334,3.5274637235558837,1.831421486283034,0.1759597388544754,0.8229305467875249,TAG,34671.88217163086,24578.42179870605,16193.76114654541,28632.922119140625,21012.1815032959,11555.320960998535
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.485271528373759,5.1011267101555955,1.8240388976082615,0.17683326692287854,0.8258190338062649,DAG,79217.44568252563,81648.80578231812,73835.8648147583,58166.88416290283,46266.78337097168,58103.82432556152
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.485271528373759,5.1011267101555955,1.8240388976082615,0.17683326692287854,0.8258190338062649,TAG,51689.34390258789,55595.28384399414,54276.22427368164,47981.94351196289,53807.18426513672,24337.921661376957
[TG(57:10)|TG(56:3)]_FA18:0,-0.49455409500614356,7.36586369098327,1.8111250276633655,0.17837333115095355,0.8318074272024958,TAG,255501.9771728516,378215.46520996094,613320.8469238281,402701.30670166016,359602.74475097656,43386.563079833984
[TG(52:8)|TG(51:1)]_FA20:4,0.4832314137107465,5.041098241970238,1.8086552233903888,0.17866963270846478,0.8319581401689272,TAG,88624.4264831543,82731.04504394531,64718.62423706055,61452.52395629883,64979.60433959961,31374.92193603516
[TG(57:9)|TG(56:2)]_FA22:6,0.4829353816770454,5.818604284564782,1.8065613998660413,0.17892127340478323,0.8319581401689272,TAG,146836.66967773438,152145.8735961914,89397.10559082031,132670.62899780273,108609.86659240724,47576.44351196289
[TG(42:4)]_FA18:3,-0.4934368516035464,9.256906723902684,1.8031242825090885,0.17933524281415955,0.8326832065630114,TAG,958439.49072265625,1443803.7287597656,2684253.710571289,1259595.5968017578,1281549.865234375,59124.18420410156
PE(52:4),-0.4920412407050441,4.9593165067932,1.7927248232617785,0.1805945225737939,0.8361241382290286,PE,39331.082946777344,59353.46417236328,75082.525146484375,61365.083984375,78017.625244140625,51432.543518066406
PG(28:2),0.4812538005826568,7.072298559636825,1.7938908857013298,0.1804528151467071,0.8361241382290286,PG,163675.1719970703,91801.5267944336,92902.56640625,84921.94598388672,112187.28839111328,740931.1334228516
[TG(52:7)|TG(51:0)]_FA16:0,0.4799734137891527,8.555930894799026,1.784480537701711,0.18160010333489893,0.8383741537363645,TAG,1019104.755859375,1112144.0869140625,800700.21728515625,776996.9147949219,794123.7412109375,127778.15014648438
[TG(59:12)|TG(58:5)]_FA22:5,0.48001774611135106,7.111880772022566,1.7847651614506506,0.18156527906267275,0.8383741537363645,TAG,367432.90490722656,378367.7418823242,218369.89364624023,260555.9766235352,355357.4034423828,97316.64739990234
PG(40:7)|PG(39:0)|PG(O-40:0),-0.490498878769806,7.930388000517263,1.7820203560302161,0.1819014339396384,0.8385656104617331,PG,415567.66796875,443587.5500488281,687817.3271484375,589756.84033203125,597962.1220703125,213398.37524414065
[TG(42:2)]_FA18:1,-0.4874695986263982,8.985543541241944,1.7604403052246207,0.18456960536805458,0.8496520920438119,TAG,768333.8565673828,1228213.595703125,2246088.239868164,1085549.2174072266,981456.7811279296,53799.88366699219
[TG(51:9)|TG(50:2)]_FA20:4,-0.4869076739036031,5.210732036458026,1.7561770146635354,0.18510207619943192,0.8508894585406934,TAG,53478.22375488281,77253.52526855469,123047.80847167967,79919.98538208008,79864.76531982422,34312.14239501953
[TG(54:7)|TG(53:0)]_FA22:6,0.4751744161289242,6.845393438685812,1.748683099864138,0.18604237073126373,0.8526821620368495,TAG,308546.6793823242,319270.6398925781,259032.137878418,176730.65240478516,271154.72106933594,68682.12454223633
[TG(66:6)]_FA14:0,0.47547176905392263,3.3425566545955085,1.7498812343708323,0.18589166355537026,0.8526821620368495,TAG,27927.60195159912,20769.96156311035,15209.461074829102,20942.341598510742,18537.92146301269,14763.520950317385
PG(38:6),-0.48555408517555065,6.8463224682198796,1.7467584395108133,0.18628476115152742,0.8526821620368495,PG,173552.8525390625,184473.0926513672,248510.65698242188,235214.896484375,297377.6611328125,200211.01293945312
[TG(47:2)]_FA16:1,-0.482726433020551,6.495349561663719,1.7267740007082457,0.1888234123385395,0.8621973479872573,TAG,132209.16918945312,200040.87475585935,199146.67462158203,131933.8680419922,395520.0479736328,57472.62396240234
[TG(66:7)]_FA16:1,0.4722155809633814,3.815684935228805,1.7261923535329515,0.1888979005351692,0.8621973479872573,TAG,42823.683349609375,29573.222229003903,20241.56137084961,32514.942443847656,28824.88195800781,13470.840911865234
PS(P-35:0),0.4716868805371503,7.465317953941465,1.7229664248770868,0.1893116483579578,0.862865380298206,PS,483377.134765625,422461.7504882813,472370.5529785156,359018.74462890625,181936.3519973755,180347.47338867188
[TG(55:7)|TG(54:0)]_FA22:6,0.46983806429610214,6.768589616957993,1.7093430528138924,0.1910706282236673,0.8681490928651251,TAG,222540.91583251956,238476.8760986328,165863.35116577148,143431.91009521484,210598.29528808597,250819.05709838867
[TG(61:12)|TG(60:5)]_FA22:5,0.46962742292150134,5.878226772925294,1.7077468317629607,0.19127796870997954,0.8681490928651251,TAG,170583.53131103516,140526.28903198242,96883.26724243164,115054.34796142578,139965.11016845703,45626.92337036133
LPS(20:4),0.47001238778736243,4.09790097580746,1.7100737398718593,0.19097580340839784,0.8681490928651251,PS,35084.16261291504,44003.02331542969,27608.30209350586,32559.782146453857,27822.021842956543,30552.182189941406
PC(54:12),-0.47948157592338925,7.01023070156904,1.7040247062468556,0.19176247332651924,0.8691257042481427,PC,187612.49225616452,323822.8423995972,453599.2511978149,339186.422290802,300723.6230773926,12016.36081314087
[TG(42:3)]_FA18:2,-0.4790895351132157,9.030327014308227,1.7013354262162466,0.19211342506121099,0.8694951229628721,TAG,808514.5040283203,1256163.2009887695,2394627.220825196,1038187.004638672,1010560.8591308594,58494.303955078125
[TG(66:6)]_FA18:0,-0.4786894786003864,3.840840415517344,1.69781185445072,0.19257438761561377,0.8703607126548818,TAG,21846.60131835937,27259.34213256836,45871.7839050293,31174.122589111328,28865.52191925049,16314.761070251465
PG(43:4),-0.4782012348924627,6.466220318939299,1.6950105180640094,0.19294178737721981,0.8708016054073963,PG,121725.98931884766,149640.7313232422,232976.27575683597,175937.03302001953,176616.7315673828,165594.8305053711
[TG(52:6)]_FA16:1,-0.4773021240518126,5.765863940573865,1.6886914200695173,0.19377355865095797,0.8716483750011167,TAG,80759.02557373047,120315.0692138672,203095.89483642575,109415.66802978516,120152.60864257812,34136.28253173828
FA(32:1),-0.47726432945669994,5.116008002416477,1.6883272699008098,0.19382161864397776,0.8716483750011167,FA,62079.68502807617,66830.28440856934,56827.284408569336,96892.96750640868,125432.78784179688,18008.06126022339
PG(43:2),-0.47711856173289263,6.0733842967667435,1.6874327318701035,0.19393973760483477,0.8716483750011167,PG,98663.54672241212,128093.38858032228,194504.8546142578,151276.73025512695,141953.05053710938,85783.62609863281
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:6,0.4663507322012049,5.313453800082834,1.6837632488184227,0.19442515484206396,0.872614707476134,TAG,109516.08782958984,98711.38778686523,80126.92590332031,81592.46524047852,72868.38488769531,34112.42204284668
PE(42:9)|PE(41:2)|PE(O-42:2)|PE(P-42:1),-0.4762573966395997,6.0026346731388,1.6814303986539014,0.19473449457133873,0.8727891860857084,PE,92143.76708984376,124231.36962890624,171652.0126953125,143397.12890625,150108.65173339844,81321.36560058594
[TG(56:8)|TG(55:1)]_FA18:3,-0.47480257900885114,7.97819803819767,1.6714561769749707,0.1960636050493394,0.8738912341080363,TAG,382309.60791015625,591561.4588623047,953843.6364746094,587068.7966308594,543668.3848876953,76574.96600341797
[TG(66:9)|TG(65:2)]_FA16:1,0.4651136771654659,4.162290310225004,1.6744702389419217,0.1956608510727353,0.8738912341080363,TAG,52455.46342468262,38318.80296325684,31725.34246826172,38108.88238525391,32926.14224243164,18785.38140106201
LPC(17:1)|LPC(O-18:1)|LPC(P-18:0),-0.4748794201537709,6.3875012283664745,1.6719090984643117,0.19600302148690416,0.8738912341080363,PC,139171.16967773438,169260.6307373047,215557.45336914065,264774.86096191406,178419.1319580078,51907.023193359375
PC(42:4),-0.4749404317919292,10.925767709780192,1.6724437810480597,0.1959315296332403,0.8738912341080363,PC,2614722.80859375,3774400.1684570312,5317433.580078125,4422570.026855469,3930114.7768554688,2857712.2143554688
[TG(56:10)|TG(55:3)]_FA22:5,0.464082120875786,5.6204114205693765,1.6673670981551822,0.19661156137650151,0.8751248393958212,TAG,149942.95077514648,114826.62884521484,90854.7066040039,108485.36712646484,100572.38735961914,30331.282165527344
[TG(48:5)]_FA18:1,0.46343078383272945,4.446623017618373,1.6623958934462735,0.19728014539880173,0.8768912247960512,TAG,60511.22421264648,50206.94342041016,38471.44241333008,42509.22311401367,44510.52337646485,23048.981674194336
[TG(59:13)|TG(58:6)]_FA22:6,0.46284210251666363,7.244378866527814,1.658538126037456,0.19780081877547992,0.8779962065866213,TAG,399114.0478515625,414138.3087158203,251776.8365478516,284793.18048095703,383840.7503662109,105849.52697753906
[TG(49:8)|TG(48:1)]_FA22:6,0.46018470514278054,5.52081446532603,1.6392798206920816,0.20042430823395596,0.8835645391679999,TAG,124947.80966186523,115956.58752441406,80368.58508300781,96033.78634643556,96193.7261352539,38204.86296081543
[TG(54:5)]_FA18:3,-0.47060939840374205,10.816319915373782,1.6425282854470424,0.19997892998608183,0.8835645391679999,TAG,3342135.0439453125,3480998.25390625,9120615.2783203125,2349270.6494140625,3358846.0712890625,720653.3662109375
[TG(57:12)|TG(56:5)]_FA18:0,-0.47098862571605615,7.825152169441466,1.6451024452471756,0.19962682742800664,0.8835645391679999,TAG,341905.84552001953,546167.1014404297,859169.6387939453,550023.2958984375,483705.9294433594,48617.743591308594
[TG(60:8)|TG(59:1)]_FA20:4,0.46054112407349895,5.7077028732658155,1.6418616942009978,0.20007022755347506,0.8835645391679999,TAG,141753.45111083984,131716.12927246094,102640.22735595705,88624.26483154297,119894.26916503906,44606.08319091797
[TG(63:13)|TG(62:6)]_FA16:1,0.4604424019841669,3.98693887540246,1.640721957125606,0.20022644152238525,0.8835645391679999,TAG,52094.38409423828,28243.50213623047,30701.56187438965,28398.62208557129,33330.22247314453,15689.821090698242
DG(43:6)_C16:0,0.45988183806154725,5.817223240901137,1.6371293937700102,0.20071978214592676,0.8836599413163788,DAG,131599.3692779541,136728.10926055908,129386.08869171144,97937.22690963744,75212.34543991089,86496.34564208984
PI(36:7)|PI(35:0)|PI(O-36:0),0.4592441390610168,8.67531390728929,1.6327250778995221,0.20132654594932617,0.8839194065013274,PI,1096311.6279296875,1177980.7133789062,931715.3791503906,814387.66064453125,823506.13818359375,170410.3330078125
PS(P-38:0),0.4593211017042681,6.151905764621071,1.6331591203015705,0.20126665406700509,0.8839194065013274,PS,193128.17431640625,163871.17211914062,156881.4913330078,162972.8709716797,82051.46577072144,80394.7255859375
FA(10:4),-0.4688735751031343,8.40220826438235,1.630585345934378,0.20162210610465509,0.8840143157604918,FA,587327.9636230469,531031.4967041016,752510.126953125,736898.95263671875,932320.5869140624,461133.791015625
[TG(49:7)|TG(48:0)]_FA22:5,0.45705237643337066,5.4101882818382405,1.616879101047971,0.20352750206186154,0.8905188977584055,TAG,120785.02877807616,101580.38702392578,70471.085205078125,93471.50573730467,88519.16683959961,35300.36250305176
[TG(55:11)|TG(54:4)]_FA22:6,0.4569249255409527,5.2759640898040185,1.6159490572608772,0.2036575601319192,0.8905188977584055,TAG,104736.7477722168,97288.12664794922,65599.864501953125,88274.14599609375,74503.56506347656,33697.382232666016
DG(32:0)_C16:0,0.45567561102636017,5.313981643249383,1.607032381704812,0.20490945997236096,0.8947805511918929,DAG,84658.98620605469,91834.74700927734,84442.84622192383,65891.42441177368,48899.72365570068,78810.72518920898
[TG(51:6)]_FA22:5,0.45526183899438694,6.925687736889866,1.6042454231082957,0.20530260854551438,0.8952858348329391,TAG,207073.09478759769,178231.47314453125,119483.4482421875,168452.05242919922,149211.5721435547,452683.09173583984
[TG(56:11)|TG(55:4)]_FA22:6,0.45367088906223246,5.792456155048188,1.5929435625403128,0.20690608449478906,0.9010606405731232,TAG,161023.29202270508,136249.189453125,106736.40701293944,118976.84857177734,112825.72735595705,35110.3424987793
[TG(55:10)|TG(54:3)]_FA22:5,0.45260124091843734,5.164330639089628,1.585297284606895,0.20799930945118864,0.9033832726769659,TAG,94337.48748779295,92888.0265197754,58597.06378173828,80841.30554199219,72706.7651977539,30830.962188720703
PE(42:3),-0.4623354055773746,6.718869866569393,1.586004625395617,0.20789789140275144,0.9033832726769659,PE,131826.068359375,202013.7344970703,279440.93688964844,201784.63330078125,228476.71557617188,184532.83276367188
[TG(50:9)|TG(49:2)]_FA16:1,-0.4619160521924698,7.088045324033453,1.5832013576946338,0.20830016576824584,0.9034739716856576,TAG,194436.2127685547,281279.4208984375,298275.8840332031,171744.35192871094,557627.8391113281,146894.5498046875
[TG(59:10)|TG(58:3)]_FA20:4,-0.4602088598996994,7.327875449344822,1.5716980663446518,0.2099605846004033,0.9094534315510087,TAG,215133.51361083984,341173.28497314453,396565.3307189941,303024.9034423828,485715.4543762207,188007.2918701172
PC(52:4),-0.459349710076359,5.30729922658102,1.5657572567820353,0.21082423423541594,0.9119702464848354,PC,73717.52449417114,78340.066162109375,154118.5107421875,97398.1683883667,72838.34484481812,13041.280754089355
[TG(58:7)|TG(57:0)]_FA18:0,0.44728062875709745,7.756395316966483,1.5482178310485324,0.21339873022028932,0.9206386396000985,TAG,591644.2214355469,611031.6220703125,440461.8308105469,411056.8676757813,524210.31396484375,81399.46569824219
[TG(60:12)|TG(59:5)]_FA22:6,0.4473666240748411,7.57143506541647,1.5488114900181247,0.21331098292097916,0.9206386396000985,TAG,524849.7535400391,523072.8819580078,392722.085357666,292151.7185974121,521580.4147949219,84368.56564331055
FA(26:3),0.4465460367643366,7.087210483769531,1.5430809304234572,0.21415979682061576,0.9226884704140548,FA,460591.6998901367,295899.9790649414,154578.08978271484,438507.9896850586,268369.4405517578,37790.74255371094
PS(O-39:0),0.44579640629855805,6.618197287560665,1.5378399910459857,0.21493960471600562,0.9248134725580669,PS,272530.14025878906,229341.07690429688,249145.53564453125,222989.3974609375,98399.5467453003,95314.246826171875
DG(29:1)_C16:0,0.4450721491166058,4.923505019995145,1.532565104029345,0.2157278762417238,0.9251998918470751,DAG,67197.464599609375,67831.16494750977,55670.24368286133,57029.06430053711,40774.20286941528,58503.26425170898
PS(P-33:1),0.44506159974342224,6.870450495801387,1.532756941788648,0.21569914806983528,0.9251998918470751,PS,329892.76721191406,269874.6804199219,310829.0187988281,268048.6965332031,103281.44762802124,109860.90783691406
PS(P-36:0),0.4448806516139163,6.600331064839592,1.5314861864924296,0.2158895316271607,0.9251998918470751,PS,263943.5383300781,228752.77709960935,253286.55615234372,204226.4943847656,103805.22770690918,98662.927001953125
[TG(48:8)|TG(47:1)]_FA16:0,-0.45330412440104245,6.350626216793651,1.5254958254322437,0.2167897017619406,0.9256041058891843,TAG,125894.84912109376,172703.0926513672,188715.353515625,109921.92712402344,343079.9792480469,62813.98400878906
[TG(56:6)]_FA16:0,-0.4529554773304301,7.6172288546069105,1.5232311568533987,0.21713117699352727,0.9256041058891843,TAG,216998.81494140625,314728.6018066406,426450.3051757813,352808.68353271484,342370.94470214844,530680.4533081055
[TG(64:6)]_FA22:6,0.44395132120810293,5.044551203651997,1.5248722671358335,0.21688366035381187,0.9256041058891843,TAG,84023.2064819336,82930.52578735352,54206.06359863281,64663.504486083984,72207.4455871582,35157.02217102051
[TG(66:9)|TG(65:2)]_FA14:0,0.4438747842050218,3.581420947785894,1.5238468007164556,0.21703828451387716,0.9256041058891843,TAG,31367.221954345703,28173.14195251465,17786.14129638672,28597.04219055176,21402.04141235352,13965.881072998049
[TG(46:1)]_FA16:0,-0.4517450397429502,6.6692475406976275,1.5151867237982515,0.21834934105533382,0.9283442998492255,TAG,176436.7735595703,185836.99462890625,301120.64111328125,128631.77026367188,351766.62548828125,94347.30627441406
PE(33:2)|PE(O-34:2)|PE(P-34:1),-0.45193141308096946,6.472787860992212,1.516406975034215,0.21816403579723845,0.9283442998492255,PE,140030.08984375,179379.57397460938,233635.4794921875,189368.41381835935,255527.05822753903,78927.52545166016
[TG(52:8)|TG(51:1)]_FA16:1,0.44161745955720916,8.46532558486647,1.5090280868389527,0.2192874516099637,0.9300521320398201,TAG,936633.744140625,1054724.8793945312,692018.3098144531,747697.052734375,836233.56005859375,97855.50646972656
PC(4:0)|LPC(5:0),0.4416060507531035,5.548632303378347,1.5087662167161402,0.2193274473140078,0.9300521320398201,PC,130188.30908203124,88179.22619628906,62144.303955078125,82685.486572265625,108487.0870361328,72521.76513671875
DG(44:11)|DG(43:4)_C16:0,0.44091250346983035,5.9237375447136325,1.504045669516926,0.22004991740638866,0.9318911856567141,DAG,141941.69078063965,139399.74955749512,169813.63223266602,88071.60611343384,64733.524295806885,100368.22715759276
[TG(48:6)]_FA22:6,0.4385831636323258,5.630827037800079,1.4880716750310228,0.22251589152887144,0.9361913715302062,TAG,122311.36791992188,123420.2081298828,84460.02624511719,98913.12692260742,98259.40673828124,59236.50411987305
[TG(53:7)|TG(52:0)]_FA18:2,-0.44789090586386676,8.983316414690675,1.4898726518295011,0.22223621968124083,0.9361913715302062,TAG,704190.7496948242,1345801.8821411133,1816324.9043579104,1244092.021850586,1224713.8658447266,32808.362396240234
[TG(54:10)|TG(53:3)]_FA18:3,0.4389215228739895,9.023484410078161,1.4905500414024573,0.22213113743069607,0.9361913715302062,TAG,1350341.5009765625,1580513.0625,1099862.1821289062,1076780.177734375,1176185.1206054688,145847.0704345703
[TG(64:13)|TG(63:6)]_FA14:0,0.4388707955415835,3.71395356068747,1.4895194267264742,0.22229103846705037,0.9361913715302062,TAG,37070.682693481445,26745.98197937012,18333.101196289062,30217.022171020508,24864.701766967773,16690.261184692383
LPE(18:2)|LPE(P-19:1),-0.4485165462549496,5.3694038609687205,1.4937652009043632,0.22163318540903365,0.9361913715302062,PE,50664.90344238281,90696.06677246094,91163.48596191406,96582.18701171876,108236.30792236328,54362.52392578125
[TG(59:9)|TG(58:2)]_FA14:0,0.43662788416055204,4.043099671721193,1.4743712777705011,0.22465726898321844,0.942759427297439,TAG,45318.5228881836,33556.0823059082,29029.30187988281,28587.242065429688,33938.36264038086,22791.30157470703
[TG(62:12)|TG(61:5)]_FA22:6,0.43655189597589295,7.456851147681375,1.4743456659243748,0.22466129519421463,0.942759427297439,TAG,351802.44177246094,310522.24029541016,238168.05615234372,225695.7764892578,303082.0612792969,500200.0968322754
[TG(52:5)]_FA16:0,-0.4436693078040819,5.710963835677999,1.4621543709508846,0.22658764867106831,0.9447007005963015,TAG,81027.28601074219,113986.26776123048,198820.8555908203,101215.04708862305,110606.10757446288,35542.66250610352
[TG(54:6)]_FA22:5,0.4349409036366996,6.781697011623829,1.4634073647562216,0.22638875060921407,0.9447007005963015,TAG,294611.26385498047,297808.4817504883,230876.176940918,174452.41302490234,281320.4979248047,64635.42422485352
[TG(56:6)]_FA18:3,-0.4445290938410423,7.621359647058755,1.467870606446013,0.22568196476360705,0.9447007005963015,TAG,317370.40368652344,443107.2315673828,713123.1589355469,446051.1340942383,439929.8487548828,77564.0658569336
[TG(66:11)|TG(65:4)]_FA20:4,-0.443927722621952,4.317878518509285,1.4635494490371457,0.22636620963707915,0.9447007005963015,TAG,30400.26236343384,40644.46266555786,64786.163692474365,40490.86337661743,44398.7827835083,19781.161407470703
PE(30:3),-0.44402517232076366,5.057539528521552,1.4643326731124091,0.22624200335945158,0.9447007005963015,PE,49813.483459472656,56316.223571777344,67751.7451171875,54774.28436279297,103547.56646728516,57308.3642578125
[TG(51:6)]_FA22:6,0.43371055784493656,6.351340089458977,1.4550578975704411,0.22771810083566346,0.9481887888989498,TAG,205249.51470947263,219950.17608642575,153302.09161376953,168279.27044677734,166756.95239257812,68924.44467163086
PC(31:3)|PC(O-32:3),-0.44222468847851404,9.240679441725149,1.4529264288958077,0.22805896212207535,0.9483843695463108,PC,841995.6468505859,1435267.3923339844,1816522.4987792969,1434945.4035644531,1503324.984375,385224.4067993164
PI(35:4)|PI(O-36:4)|PI(P-36:3),-0.44033564490885246,6.136871158697628,1.4406072035426405,0.23004110699445762,0.9553959488688735,PI,107552.00643920898,166007.31219482422,229881.25569152832,163615.39135742188,178938.71212768555,26581.941925048828
DG(39:5)_C18:0,-0.44058072142303684,1.81360027340618,1.4378484517004608,0.2304878252580481,0.9560208381847315,DAG,4378.740322113037,2583.54020690918,2584.4201736450195,3221.780242919922,9334.5206298828125,14428.081039428713
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.42595509911420765,5.369629704995331,1.4030457292510619,0.2362142812706359,0.9647836153455005,DAG,90736.82599639893,103318.48682403564,98978.56573867798,79910.825756073,43685.02300262451,64479.08459472656
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.42595509911420765,5.369629704995331,1.4030457292510619,0.2362142812706359,0.9647836153455005,TAG,55536.18405151367,67595.94464111328,71418.14459228516,61350.044036865234,81947.1650390625,28787.042419433597
[TG(45:5)]_FA14:0,0.4283820547140652,4.539424097032848,1.4190356306212384,0.23356219875804918,0.9647836153455005,TAG,73389.16452026367,41878.84292602539,46368.12350463867,43911.36291503906,44874.20278930664,24922.921661376957
[TG(47:5)]_FA22:5,0.4283993440469776,6.653978666990226,1.4194360913352284,0.2334962419626996,0.9647836153455005,TAG,244624.25720214844,285751.30017089844,155763.5506591797,222890.7550048828,231085.6143798828,76877.92596435547
