Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex _x,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex _x,FAD184_F4_Female_WT_cortex _x,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex _x,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex _x,DOD94_F3_Female_WT_cortex _y,FAD184_F3_Female_WT_cortex _y,FAD184_F4_Female_WT_cortex _y,FAD185_M4_Male_WT_cortex _y,FAD189_M3_Male_WT_cortex _y,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
DG(39:4)_C18:0,DAG,2588.700183868408,2590.000186920166,7250.780502319336,8785.680591583252,8106.120548248291,33201.682415008545,10756.780780792236,13468.500911712646,13337.88097000122,72928.98441314697,10035.140796661375,2590.000186920166,8785.680591583252,8106.120548248291,13468.500911712646,10035.140796661375,5479.060409545898,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:4)_C18:1,DAG,25837.681941986084,25516.241722106934,24445.421703338623,28232.561908721924,27272.78202819824,30691.52214050293,31888.04225921631,23816.5817489624,29096.62199783325,29332.58212280273,28864.662113189697,25516.241722106934,28232.561908721924,27272.78202819824,23816.5817489624,28864.662113189697,23448.26173400879,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:4)_C18:2,DAG,36395.36268615723,38350.68277359009,41108.40284347534,39830.42287063599,37726.6224899292,37855.60288619995,38295.32273483277,37827.48301696777,39991.022720336914,41445.54319763184,39106.52272415161,38350.68277359009,39830.42287063599,37726.6224899292,37827.48301696777,39106.52272415161,61803.1247253418,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C16:0,DAG,109184.24792480467,91024.14639282228,82186.62600708008,47821.02333831787,71084.5652999878,114016.72772216795,111681.68756103516,84645.22662353516,56894.02352142334,127275.3286743164,91837.82690429688,91024.14639282228,47821.02333831787,71084.5652999878,84645.22662353516,91837.82690429688,124050.96835327148,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C16:1,DAG,84128.50605773926,67928.00494384766,62619.96477508545,43300.86308670044,40054.962882995605,102150.68783569336,94177.38635253906,84236.38540649414,51520.78352737427,239833.45629882807,43438.66325759888,67928.00494384766,43300.86308670044,40054.962882995605,84236.38540649414,43438.66325759888,69255.54495239258,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C18:0,DAG,2588.920177459717,3347.460250854492,2588.320205688477,4702.0203285217285,2591.220188140869,15895.661220550535,9918.700675964355,4517.860317230225,9429.380687713625,18125.341243743896,2591.220188140869,3347.460250854492,4702.0203285217285,2591.220188140869,4517.860317230225,2591.220188140869,14428.081039428713,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C18:1,DAG,28900.70207595825,26640.42194366455,27820.141960144043,33842.50240325928,33288.222396850586,36243.36260604858,34551.98231506348,28652.26208114624,31378.382301330566,32674.8024597168,32941.5823097229,26640.42194366455,33842.50240325928,33288.222396850586,28652.26208114624,32941.5823097229,26168.481819152832,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C18:2,DAG,35763.862533569336,34888.12232589722,39187.1227645874,35322.48257827759,35611.18255233765,37323.822803497314,36199.88268661499,35026.64244842529,34038.96240234375,36932.68280792236,36801.94277572632,34888.12232589722,35322.48257827759,35611.18255233765,35026.64244842529,36801.94277572632,41061.46292114258,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C16:0,DAG,249899.53790283203,181563.31134033203,181426.7928466797,64097.64489746094,150234.57028198242,303258.2007446289,299562.1605834961,206303.09423828125,93745.50666427612,331945.6623535156,205991.57489013672,181563.31134033203,64097.64489746094,150234.57028198242,206303.09423828125,205991.57489013672,92743.06671142578,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C16:1,DAG,97084.70697402954,91189.80616760254,77413.8652420044,50445.92375564575,49945.48358917236,126448.4896850586,108346.74713134766,97234.44729614258,59879.22420883179,144723.83001708984,58754.92403411865,91189.80616760254,50445.92375564575,49945.48358917236,97234.44729614258,58754.92403411865,141159.38967895508,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C18:0,DAG,2590.060199737549,29284.34208297729,2588.020191192627,7143.780544281006,2590.360195159912,22289.001586914062,7627.660514831543,2666.5001945495605,2871.6001930236816,2604.9401779174805,2590.420192718506,29284.34208297729,7143.780544281006,2590.360195159912,2666.5001945495605,2590.420192718506,69420.62530517578,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C18:1,DAG,23705.341751098636,25357.14176940918,24984.421752929688,29128.622158050537,30185.862133026123,36551.70240020752,36776.94268035889,30247.10213470459,29001.26212310791,29795.822078704838,30423.16205596924,25357.14176940918,29128.622158050537,30185.862133026123,30247.10213470459,30423.16205596924,27044.781745910645,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C18:2,DAG,37680.54267120361,36846.24273300171,40588.40295028687,41238.86281204224,41196.26288986206,35880.98257064819,38950.28253555298,39608.70268249512,38484.262577056885,43629.66295623779,40789.40288925171,36846.24273300171,41238.86281204224,41196.26288986206,39608.70268249512,40789.40288925171,42747.34341430664,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:0,DAG,140271.50997924805,124920.32873535156,122299.12878417967,66359.84449768066,115716.0280380249,199132.59448242188,174750.8321533203,148723.43035888672,86012.86611557007,666510.2689819336,471034.5943603516,124920.32873535156,66359.84449768066,115716.0280380249,148723.43035888672,471034.5943603516,80801.2056274414,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:1,DAG,179166.81490707395,153114.37130737305,128194.48820877077,60091.90404129028,57569.76397323608,293079.92041015625,265205.73986816406,203656.5528564453,77461.88605117798,343781.30627441406,69516.42499923706,153114.37130737305,60091.90404129028,57569.76397323608,203656.5528564453,69516.42499923706,83172.62533569336,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:0,DAG,35038.62218093872,32607.002166748047,2587.2001991271973,11232.560749053957,2589.8401947021484,2598.980178833008,5730.060398101807,2611.960189819336,2609.940185546875,2604.920196533203,2589.6201934814453,32607.002166748047,11232.560749053957,2589.8401947021484,2611.960189819336,2589.6201934814453,83052.00598144531,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,36846.40280532837,43867.82311630249,45850.3833694458,60069.64447021485,62353.04443740845,67972.16483306885,64069.80447387695,54499.7437171936,62669.984340667725,63431.72459411621,58202.024211883545,43867.82311630249,60069.64447021485,62353.04443740845,54499.7437171936,58202.024211883545,45307.563331604,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:2,DAG,29658.522010803223,30057.9422454834,32484.44214248657,32105.262351989742,31097.60220336914,32519.642211914062,31477.78225708008,31381.522144317627,33950.082302093506,33859.02240753174,31978.122226715088,30057.9422454834,32105.262351989742,31097.60220336914,31381.522144317627,31978.122226715088,39789.14269256592,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:0,DAG,155245.79064941406,136416.89001464844,181576.53198242188,135382.53005599976,152718.7512512207,240409.01806640625,221596.79650878903,220747.45581054688,190723.49472045896,269088.7989501953,202245.0751953125,136416.89001464844,135382.53005599976,152718.7512512207,220747.45581054688,202245.0751953125,134995.08947753906,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:1,DAG,138873.24978256226,121791.04809570312,101813.70794677734,69701.86503219604,71623.02498245239,193675.35333251956,163503.81268310547,155639.75115966797,88254.74551773071,827400.6384887695,106941.60817337036,121791.04809570312,69701.86503219604,71623.02498245239,155639.75115966797,106941.60817337036,89573.64685058594,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:0,DAG,47717.70327377319,52355.06392288208,9636.46070098877,22178.761501312256,13211.901023864746,2599.5601921081543,17425.621128082275,4130.780307769775,2609.660179138184,2743.28018951416,3238.2402114868164,52355.06392288208,22178.761501312256,13211.901023864746,4130.780307769775,3238.2402114868164,62609.46417236328,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:1,DAG,27218.041954040527,27525.34177017212,27821.92200088501,46866.203227996826,51403.46364593506,57489.72421264648,53147.48360443115,40723.68266296387,51118.9436416626,49429.06344604492,43931.523220062256,27525.34177017212,46866.203227996826,51403.46364593506,40723.68266296387,43931.523220062256,37767.76270675659,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:2,DAG,80693.36582946777,81799.10550689697,84039.26638412476,86147.70595550537,80991.26597976685,81410.02568435669,85547.78632354736,83592.20634841919,85553.50595092773,84849.24610900879,85621.56569290161,81799.10550689697,86147.70595550537,80991.26597976685,83592.20634841919,85621.56569290161,122029.42864990234,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C16:0,DAG,115748.12841796876,114939.08786010742,107345.98809814452,71281.02529907227,99235.86650848389,168078.0521850586,141701.15008544922,141829.56903076172,81079.38506317139,173084.3529663086,132980.62884521484,114939.08786010742,71281.02529907227,99235.86650848389,141829.56903076172,132980.62884521484,79404.12561035156,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C16:1,DAG,137393.1493988037,133974.4888572693,128821.3291015625,115867.508354187,106509.0279045105,198129.0943603516,171285.53326416016,155685.0908203125,123986.84824752808,234221.99755859372,119960.02852249146,133974.4888572693,115867.508354187,106509.0279045105,155685.0908203125,119960.02852249146,115384.4677734375,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C18:0,DAG,40914.68312072754,35399.1621055603,36042.06234359741,34688.02263259888,33936.52233123779,55449.06420516968,38800.54295349121,34266.82225036621,43437.18280029297,140636.8091697693,34457.96242141724,35399.1621055603,34688.02263259888,33936.52233123779,34266.82225036621,34457.96242141724,45460.22329711914,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C18:1,DAG,77486.60576629639,74504.58527755737,75070.26525115967,79347.68577575684,78224.98540878296,79802.64566421509,78479.7858581543,76027.98527908325,77294.14538192749,72176.20456695557,80847.26564788818,74504.58527755737,79347.68577575684,78224.98540878296,76027.98527908325,80847.26564788818,84822.34619140625,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C16:0,DAG,77314.62524414062,69272.28485107422,69983.98486328125,46363.7234954834,63287.28448486328,100098.80682373048,86641.6265258789,82208.74542236328,53391.56385803223,115039.42785644533,80697.86547851562,69272.28485107422,46363.7234954834,63287.28448486328,82208.74542236328,80697.86547851562,53464.80352783203,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C16:1,DAG,112702.3476600647,126742.56857299805,107277.18780899048,82873.20615768433,81430.64596176147,154006.5704345703,165239.49157714844,249222.57788085935,118447.94798278809,209893.31658935547,89505.50615310669,126742.56857299805,82873.20615768433,81430.64596176147,249222.57788085935,89505.50615310669,88166.28607177734,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C18:0,DAG,4340.680313110352,2589.300205230713,12429.50089263916,11740.800819396973,10730.2007522583,162299.21299362183,14495.061027526855,14801.721046447754,16362.201206207275,1000045.3145713806,11472.880821228027,2589.300205230713,11740.800819396973,10730.2007522583,14801.721046447754,11472.880821228027,3224.120246887207,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C18:1,DAG,27552.38208770752,28886.062015533447,28178.762062072758,32403.46236038208,34202.26251220703,36051.72263336182,34234.062549591064,32297.522289276123,32332.54217529297,30970.34220123291,31589.122203826904,28886.062015533447,32403.46236038208,34202.26251220703,32297.522289276123,31589.122203826904,40660.7428894043,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C18:2,DAG,63159.14482116699,60602.18451309204,63913.14468383789,59321.84427642822,60599.56401062012,62354.92457962036,54150.983837127686,61451.44496536255,59014.82419204712,64695.82444763184,58289.38425064087,60602.18451309204,59321.84427642822,60599.56401062012,61451.44496536255,58289.38425064087,76717.20587158203,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C16:0,DAG,82513.00524902344,66920.70504760742,65547.34434509277,38034.18285369873,58745.784172058105,93045.36694335938,88805.44543457031,87208.70669555664,46213.003005981445,124181.92831420898,87543.28588867188,66920.70504760742,38034.18285369873,58745.784172058105,87208.70669555664,87543.28588867188,44765.923263549805,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C16:1,DAG,97677.96672058104,111781.48763656616,91364.78676605225,68588.20458984375,70682.14482879639,168509.51055908203,134208.48828125,156616.17120361328,83831.42557525635,169490.93090820312,78490.18564987183,111781.48763656616,68588.20458984375,70682.14482879639,156616.17120361328,78490.18564987183,84970.68634033203,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C18:0,DAG,26150.8018951416,23114.16148376465,25141.321800231934,25042.26161575317,21169.141521453857,43759.78356170654,25440.001735687256,28334.981998443604,27175.001991271973,96040.34659957886,24767.36169052124,23114.16148376465,25042.26161575317,21169.141521453857,28334.981998443604,24767.36169052124,28217.882110595703,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C18:1,DAG,44718.30319213867,46845.16311264038,44537.08306121826,46310.02331924439,48741.823375701904,50527.28356933594,43949.06311035156,43267.62316894531,42784.28331756592,44628.243465423584,43536.48283386231,46845.16311264038,46310.02331924439,48741.823375701904,43267.62316894531,43536.48283386231,47715.043395996094,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C18:2,DAG,87428.04624557495,83347.48566818237,89490.60622787476,82268.36614990234,91089.22654342651,86133.42583465576,90810.5661239624,85747.7463798523,88319.32597732544,90847.02643585204,85155.02579879761,83347.48566818237,82268.36614990234,91089.22654342651,85747.7463798523,85155.02579879761,110096.72729492188,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C16:0,DAG,190129.27319335935,159566.03118896484,183588.2739868164,57762.18436431885,136923.70920181274,223913.45599365237,185685.11346435547,177143.71154785156,84914.18611907959,220564.93572998047,149214.81088256836,159566.03118896484,57762.18436431885,136923.70920181274,177143.71154785156,149214.81088256836,105302.16809082033,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C16:1,DAG,74293.7255935669,67706.84530258179,64771.404193878174,41535.40269088745,41935.92316055298,102471.14776611328,84717.38534545898,96119.56658935548,49778.26357650757,137419.40908813477,46906.26345062256,67706.84530258179,41535.40269088745,41935.92316055298,96119.56658935548,46906.26345062256,48319.2433013916,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C18:0,DAG,20256.56157684326,20062.881340026852,22799.241497039795,21280.20145797729,20130.121284484863,35929.64237976074,21986.14154434204,22494.101570129395,22565.32152557373,73134.76558685303,21480.46167755127,20062.881340026852,21280.20145797729,20130.121284484863,22494.101570129395,21480.46167755127,22316.74155426025,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C18:1,DAG,37381.94275665283,32002.66222381592,35881.48266983032,36047.12247467041,36187.62260055542,36745.04267501831,34849.982555389404,33049.522453308105,35036.762619018555,33426.5022277832,32272.242427825928,32002.66222381592,36047.12247467041,36187.62260055542,33049.522453308105,32272.242427825928,33459.64236450195,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C18:2,DAG,51079.52355194092,53980.08381271362,53027.00387954712,51341.32371902466,50879.12367630005,51559.26375961304,50210.84355926514,51313.04357528687,54841.88408279419,56422.00393676758,51182.96369552612,53980.08381271362,51341.32371902466,50879.12367630005,51313.04357528687,51182.96369552612,60051.944244384766,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C16:0,DAG,236954.55685424805,153881.27056884766,115150.1085205078,38519.70241165161,153145.31033325195,197187.15505981445,154739.75201416016,132103.9102783203,59518.10439300537,189465.1742401123,237104.69729614255,153881.27056884766,38519.70241165161,153145.31033325195,132103.9102783203,237104.69729614255,431925.8089904785,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C16:1,DAG,157126.33103179932,147919.95040512085,142841.43054962158,63118.6641960144,59274.74448776245,231758.7951660156,174192.57391357422,193779.8143005371,87358.20634841919,234944.03704833984,67419.44469451904,147919.95040512085,63118.6641960144,59274.74448776245,193779.8143005371,67419.44469451904,103761.70715332033,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C18:0,DAG,19847.021434783936,19366.301261901852,22533.48156738281,22789.84162902832,20800.44150543213,36710.96249389648,22297.281574249268,22849.121616363525,24308.94166946411,67731.56480026245,23835.18175506592,19366.301261901852,22789.84162902832,20800.44150543213,22849.121616363525,23835.18175506592,21377.061401367188,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C18:1,DAG,26587.62190246582,28213.061931610107,30146.202239990234,26659.121967315677,29823.50214004517,29193.58194732666,29465.242179870605,28474.361907958984,29393.30208969116,27929.4820022583,27822.622032165527,28213.061931610107,26659.121967315677,29823.50214004517,28474.361907958984,27822.622032165527,31442.742294311523,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C18:2,DAG,41155.08303833008,40034.56272888184,41172.70291137695,42406.562915802,41613.88274383545,41397.142906188965,38643.482597351074,39979.60279083252,43521.9631729126,44564.88331222534,40601.68268585205,40034.56272888184,42406.562915802,41613.88274383545,39979.60279083252,40601.68268585205,43262.382904052734,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C16:0,DAG,2299347.286254883,1474821.7762451172,996963.7930908204,96373.74713897704,2509351.5225143437,2382113.098510742,1490761.2365722656,1487106.2044677734,261112.8177909851,2092905.6505126955,4127691.553955078,1474821.7762451172,96373.74713897704,2509351.5225143437,1487106.2044677734,4127691.553955078,1741810.3216552734,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C16:1,DAG,172318.23196411133,132624.48947143555,80216.30593109131,43242.58299255371,41348.862869262695,199852.4937744141,151535.27046203613,146761.10977172852,61216.60461044312,197873.4950256348,56797.60395812988,132624.48947143555,43242.58299255371,41348.862869262695,146761.10977172852,56797.60395812988,500211.4739990234,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C18:0,DAG,24541.64164352417,20762.24140548706,22808.10152053833,23826.641750335693,21727.761337280277,49640.84303665161,24153.62170791626,24115.021808624268,25249.501972198486,117727.34902954102,23113.74157333374,20762.24140548706,23826.641750335693,21727.761337280277,24115.021808624268,23113.74157333374,25974.80177307129,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C18:1,DAG,26242.72194671631,28942.36217880249,27600.441982269287,28109.70203781128,31057.622119903564,28104.52210998535,31272.30213546753,27880.06187438965,29046.14214324951,28435.581981658936,28342.282012939453,28942.36217880249,28109.70203781128,31057.622119903564,27880.06187438965,28342.282012939453,29045.50202178955,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C18:2,DAG,31820.3422164917,35265.80252838135,33433.86241149902,31843.982421875,33948.44239425659,37435.802631378174,32357.84230041504,33681.7822265625,33236.00245666504,35223.262561798096,35519.88261413574,35265.80252838135,31843.982421875,33948.44239425659,33681.7822265625,35519.88261413574,38127.762634277344,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C16:0,DAG,122061.14868164062,113265.82696533205,106210.82775878906,73143.26542663574,105445.44738388062,188151.07360839844,182458.73260498047,120365.36822509766,83668.96577453613,182652.07348632807,131181.08935546875,113265.82696533205,73143.26542663574,105445.44738388062,120365.36822509766,131181.08935546875,125697.7084350586,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C16:1,DAG,1288028.8235092163,1050397.9740600586,518829.5135307312,90838.1066055298,87380.02545547485,2144071.111694336,1188401.316040039,1354290.9180908203,202829.05237579343,1922033.5041503904,412866.7157173157,1050397.9740600586,90838.1066055298,87380.02545547485,1354290.9180908203,412866.7157173157,1100294.9600830078,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C18:0,DAG,35218.70255661011,32382.322257995605,35768.9623298645,41275.74309921265,36180.36269760132,86459.88621520996,41698.06311416626,39641.40256500244,44395.84323883057,216933.31657409668,39528.702980041504,32382.322257995605,41275.74309921265,36180.36269760132,39641.40256500244,39528.702980041504,43090.48323059082,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C18:1,DAG,27923.24224090576,30954.862171173096,28974.782070159912,28890.662105560303,28808.661853790283,30918.7822265625,31814.52210998535,26941.421710968018,28042.901943206787,29742.14217376709,31464.262119293213,30954.862171173096,28890.662105560303,28808.661853790283,26941.421710968018,31464.262119293213,29399.98211669922,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
