lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C18:1,-0.39182342017317945,4.002039015845271,1.9403687922431914,0.16362849681529681,0.5331737680582255,DAG,26025.00204467773,29810.28214263916,34544.82247543335,32097.08238220215,31570.38218688965,30911.122024536133,27641.802005767822,30363.9221534729,33857.88224029541,31747.02198410034,32142.142337799072,40660.7428894043
DG(40:10)|DG(39:3)_C18:2,-0.3865854822572793,4.980200344602966,1.889070900590241,0.16930675208008777,0.5331737680582255,DAG,61334.20439147949,58860.80435180664,61776.74417114258,61948.444538116455,64431.82475280762,57831.984199523926,61925.1446647644,62880.34438705444,62236.16495132446,59906.64430999756,62096.78449630737,76717.20587158203
DG(40:2)_C18:1,-0.3806146812945296,4.482759873443085,1.8309983632869944,0.17600966930076603,0.5331737680582255,DAG,44372.48325347901,44625.20320510864,44759.183029174805,46305.12308883667,42021.84302902222,43558.7428855896,42091.54292297363,46326.00331497192,45522.283222198486,44341.803230285645,45881.44338607788,47715.043395996094
DG(40:3)_C16:0,0.38951215630576175,6.3309047754148375,1.8869998894283526,0.16954069279833514,0.5331737680582255,DAG,215133.03497314453,156104.5916748047,252040.49975585935,261131.2795410156,214398.1762084961,227097.3553466797,106816.94832611084,174052.0709915161,162317.41137695312,144546.86938476562,57154.16377258301,105302.16809082033
DG(40:3)_C18:2,-0.3856237300122943,4.7606315275562325,1.8796304428262829,0.17037615626276129,0.5331737680582255,DAG,54553.4839553833,53107.08395767212,51106.54373550415,54097.16362762451,55306.003856658936,51238.20385360718,56096.76375198364,51443.08346557617,54968.90398788452,50546.96369171143,56551.00416564941,60051.944244384766
DG(40:4)_C18:1,-0.3835676716002165,3.843541055746654,1.859329533918924,0.17270220160285668,0.5331737680582255,DAG,26869.56195831299,26312.38191986084,29438.842197418213,30292.74206161499,28526.222133636475,29431.86211776733,26999.002075195312,30385.702236175537,30532.642150878903,26150.60193634033,29336.80209732056,31442.742294311523
DG(40:7)|DG(39:0)_C18:2,-0.4099378385028748,4.255695125191739,2.1242389902544687,0.1449847760969163,0.5331737680582255,DAG,37145.84274291992,37876.562980651855,34177.96239852905,38126.32274246216,37187.78252029419,39610.98292541504,38868.42274856568,37519.66271972656,38131.9428062439,37201.72265625,40880.4828414917,41299.88284301758
DG(40:9)|DG(39:2)_C18:2,-0.3947027287511542,6.836846876284385,1.9695390916999713,0.16049679327744085,0.5331737680582255,DAG,212477.65605926517,212408.53477478027,216900.17517089844,213297.33457946777,208740.8141708374,209548.8945465088,214130.0555152893,214921.33520507807,221454.7949104309,216942.133972168,215309.93491363525,325401.08557128906
DG(41:7)|DG(40:0)_C18:1,-0.40785343394432644,4.740844731375526,2.1028081840590858,0.1470288879137502,0.5331737680582255,DAG,48701.62371444702,48396.96340560913,52875.48392105103,52163.22352218628,50636.70336914063,50586.08343887329,49778.46373748779,51727.10358428955,51609.58362197876,53943.90371322632,52394.22375869751,70201.0651550293
DG(42:1)_C16:0,0.3798562727721005,5.721166520287704,1.7951697054995748,0.18029755258770647,0.5331737680582255,DAG,131935.14936828613,111497.4076538086,176686.4921875,166695.71057128906,131631.5489501953,145899.61093139648,72980.6248626709,104210.76805114746,94730.84631347656,102569.18756103516,49486.60342025757,69144.02529907227
DG(42:1)_C18:1,-0.38526815356526095,5.453918581671973,1.8762932228163436,0.17075604589423027,0.5331737680582255,DAG,83779.84603118896,87086.00635910034,94292.94668197632,86424.74570465088,88923.86647033691,86227.88636398315,86265.22624206543,87762.74614334106,89243.8066444397,92943.70640563963,87927.40621566772,87798.96612548828
DG(42:10)|DG(41:3)_C18:1,-0.3994733826261504,4.885439903476124,2.017250719969695,0.15552050152917155,0.5331737680582255,DAG,56059.66408538818,54760.96391296387,60238.62453842163,61961.8041343689,58673.08401107788,58734.90409088135,57546.70372009277,60709.78393173218,59019.80421066284,59514.42417907715,60869.28466033936,63570.424713134766
DG(42:11)|DG(41:4)_C18:1,-0.40659338841505904,4.582158135763134,2.089703219620219,0.1482948762101355,0.5331737680582255,DAG,35045.86245727539,37973.682636260986,42978.66305541992,39368.08268737793,40961.46311950684,35549.30256652832,36947.18254089356,45537.50313949585,40979.84275054932,35995.86249923706,39141.00299453735,104707.40788269044
DG(42:11)|DG(41:4)_C18:2,-0.401921436885798,5.158415131534561,2.042127373267249,0.1529955474396154,0.5331737680582255,DAG,74659.46555328369,69523.18447113037,67824.4045715332,67045.40449905396,64878.92471694946,69629.40475845337,73189.26483917236,68104.50487136841,72691.88534164429,68550.7649307251,71876.08498764038,82420.42517089844
DG(42:2)_C18:1,-0.378892163242138,4.68457728951352,1.8144946482295836,0.17796999380003406,0.5331737680582255,DAG,48852.02328109741,47216.36325454712,51216.42366790772,54482.163791656494,54074.70391845703,50284.68364715576,47812.00341033936,53149.123584747314,52443.963607788086,50586.82330703735,52156.64378738403,56766.40426635742
DG(42:2)_C18:2,-0.38886855155415623,5.696116431188801,1.9115933760574535,0.16678637125187226,0.5331737680582255,DAG,108500.70714187622,100289.3469543457,102208.36679840088,101680.06774902344,100562.96676635742,99017.20755386353,103164.80725479126,104900.08764266968,100453.26737213136,103186.98761367798,108161.10786819458,111876.568359375
DG(42:3)_C18:1,-0.3788260900237522,4.154342786121556,1.8137177680245031,0.17806289142633672,0.5331737680582255,DAG,33895.80248260498,33875.502407073975,36347.122631073,39345.96283340454,36586.70267868042,34992.14232254028,35371.462520599365,35365.02257156372,35220.862380981445,36684.54249191284,37172.78243637085,36006.32258605957
DG(42:5)_C18:1,-0.40763108184472857,4.4947848930339545,2.100414668874435,0.14725919695515183,0.5331737680582255,DAG,38074.28255081177,41347.36297988892,42989.20316314697,40163.94287109375,39767.92296981812,37983.64266967773,35588.70247268677,56317.46347427368,38474.56257247925,40111.50259399414,37812.10279846192,74268.72512817383
DG(42:8)|DG(41:1)_C18:1,-0.3824764677553689,6.144241250588652,1.8492471428444333,0.1738709814957677,0.5331737680582255,DAG,135090.00898742676,134237.78955459595,149510.31093597412,146823.0901222229,148406.03108596802,141235.24962234497,136054.34922027588,143758.05038452148,148033.1706008911,145961.65050506592,143585.30993652344,140359.35009765625
DG(42:9)|DG(41:2)_C18:1,-0.37738042030157093,5.357926561832978,1.800157609724465,0.1796934417998835,0.5331737680582255,DAG,81151.72549057007,79843.72573852539,81680.98558807373,84115.0460395813,87314.5059928894,83981.14595031738,80412.34592819214,87177.34613418579,85684.00616455078,80111.06549072266,84162.86581802368,78971.9058227539
DG(44:10)|DG(43:3)_C18:2,-0.40330210905913794,5.688447947758591,2.056288113908977,0.15157901777690233,0.5331737680582255,DAG,107157.7275505066,99057.50699996948,103187.34713363647,100062.74739837646,104652.76752853394,103580.44720458984,105576.5675048828,108376.38721466064,104151.64743423462,102907.9468269348,107617.58801651,100199.70756530762
DG(44:4)_C18:1,-0.3865883382917789,4.46443069232936,1.888982634689171,0.16931671500869802,0.5331737680582255,DAG,41196.24282455444,42886.92280197144,45438.18312454224,44661.34327316284,47739.16339492798,40276.28284835816,40885.30274581909,46036.583152771,45214.26327896118,42931.32307815552,46230.72339630127,47810.92339706421
DG(44:4)_C18:2,-0.3793615654841622,4.362947433974527,1.8189115144594439,0.1774428968058297,0.5331737680582255,DAG,42810.28300857544,41905.46313095093,37743.982692718506,40503.12298583984,42291.64302825928,37612.32267761231,43013.32312774658,39379.56269073486,41682.08297729492,40729.56282424927,39921.06275177002,44858.66313171387
DG(44:6)_C18:0,-0.3821321996057377,5.274317518393124,1.8458054320977908,0.17427203659566037,0.5331737680582255,DAG,75851.12572860718,73131.84492492676,80267.44576263428,75385.56522369385,75420.40553665161,69369.42458343506,77238.18523788452,77221.60510253906,72015.24520492554,79962.9656715393,72299.98484802246,93655.70664978027
DG(44:7)|DG(43:0)_C18:1,-0.38609401462984555,5.527168265355276,1.8843637780132667,0.16983900368487348,0.5331737680582255,DAG,88980.56611251831,86296.7460861206,91147.26634216309,98012.50681304932,98083.24660491943,89609.0463180542,89782.88608551025,96276.66666793825,92970.60669708252,92753.08674621582,92821.8862800598,96493.9673614502
DG(44:7)|DG(43:0)_C18:2,-0.40395468779872007,4.637775637197769,2.0627444735666813,0.15093810727330723,0.5331737680582255,DAG,52188.203620910645,46496.1434135437,49154.3037109375,45742.06318283081,49644.76347351074,48839.823234558105,53158.26391220093,47502.40343856812,48933.64336395264,50574.84380722046,49504.90354537964,54348.66394805908
DG(44:9)|DG(43:2)_C18:1,-0.3844640116324504,5.459524143890623,1.86846245437755,0.17165128043653644,0.5331737680582255,DAG,86004.2064781189,90254.64644622804,86512.64597702026,92894.56691741943,88195.04644012451,87911.18637084961,86632.96584320068,90447.0065574646,87550.56621551514,97026.627197265625,87441.36616134644,84435.98596191406
DG(44:9)|DG(43:2)_C18:2,-0.38146064356157977,6.477457981595789,1.8394511306433967,0.17501529171431224,0.5331737680582255,DAG,189911.25281906128,175355.1724128723,175375.97206497192,178540.51252746582,175497.6319618225,172334.4119606018,173028.5924835205,165909.9516029358,185925.11145401,180169.67279052731,194847.33283233643,179690.4322013855
DG(dO-38:9)|DG(35:2)_C18:1,-0.3828930395735571,4.767867305649782,1.8530798769501189,0.17342561092696115,0.5331737680582255,DAG,53758.32374191284,55521.46392440796,56487.20420837402,52974.143436431885,52861.4838256836,51448.1236114502,54708.90377807617,57141.9839515686,54741.643756866455,52746.82372283936,53942.52373504639,57985.12417602539
DG(O-38:8)|DG(36:1)_C18:0,-0.40079959116936265,4.594202727537936,2.030562578227886,0.15416353246102396,0.5331737680582255,DAG,43208.18297576904,45824.60326385498,42295.42276763916,39977.68272399902,43381.82317733765,41913.02310562134,51288.34363937378,44776.10300064087,39256.50297546387,43649.06299209595,40944.542751312256,79878.74598693848
DG(O-40:9)|DG(38:2)_C18:1,-0.3787968356910501,4.478093055378624,1.813598553851989,0.1780771517496398,0.5331737680582255,DAG,2913.500202178955,26143.421867370605,76739.28553771973,75813.2853050232,78986.9656791687,70230.7851486206,11039.820793151855,65290.84437942505,63983.42464065552,55570.88375473023,66678.28440093994,4015.200294494629
FA(10:0) | FA(10:0),-0.39202040717757,5.186148659091598,1.9426747313955275,0.16337841002550663,0.5331737680582255,FA,88590.02618408203,107142.06811523438,69752.42486572266,57791.34356689453,54423.14367675781,65060.98425292969,108520.36730957033,72240.68438720703,64125.10382080078,67220.96472167969,75340.42498779297,48580.46325683594
FA(20:4),0.3824055323183971,6.511043041142365,1.819245772290742,0.1774030807705639,0.5331737680582255,FA,277741.3200683594,600203.3309326172,122860.77014160156,101627.80963134766,141120.86688232422,137817.47290039062,340877.126159668,82560.56640625,90283.065673828125,103475.2880859375,121465.38854980467,74704.64587402344
FA(22:1),-0.40087298969325696,6.60913273756261,2.031659873879107,0.15405227819151088,0.5331737680582255,FA,339543.5687866211,368648.43505859375,132763.38836669922,105600.44592285156,73678.38430786133,168264.9507446289,393274.0106201172,101334.96746826172,159639.8868408203,179708.3119506836,244494.03479003903,66904.96472167969
FA(28:2),-0.4071871014600102,5.395352981584668,2.096100277241934,0.14767536587406138,0.5331737680582255,FA,110685.3448486328,168979.03253173828,60684.64492797852,56558.80325317383,44171.28244018555,68654.54452514648,142790.84811401367,43049.80267333984,95411.08689880373,73782.28366851807,105297.38940429688,36202.50262451172
FA(29:2),-0.38560354237246636,6.838258603148441,1.879694670333265,0.1703688545011879,0.5331737680582255,FA,246083.27655029297,668343.0711364746,133790.42944335938,104248.8258972168,97246.68753051758,143532.4535522461,479088.2749938965,114897.34991455078,207216.19763183597,136621.40788269043,350070.2496032715,40158.66345214844
FA(33:0),-0.396272792223959,4.86809674942418,1.9850482518240824,0.1588595925992422,0.5331737680582255,FA,77623.98468017578,118999.22721099854,44375.9634552002,39651.68311309815,37365.18248748779,53097.68338775635,107702.60794067384,38794.50357818604,68258.02373123169,53092.44302368164,63044.52466583252,9500.760627746582
FA(34:0),-0.3956783940408745,4.884946525366415,1.979093606938477,0.15948592596480982,0.5331737680582255,FA,95447.24711608888,101443.14668273926,46199.16313171387,44414.52346801758,36333.32304382324,50368.36408996582,102409.8063430786,39608.18259429932,66035.44366455078,48682.86282348633,75751.38412475586,13632.401084899902
FA(35:0),-0.4078500532424551,4.541427943451141,2.1027675595885285,0.1470327934930781,0.5331737680582255,FA,64865.96383666992,83741.745849609375,33816.20252990723,35221.02303314209,30150.76210784912,44991.98401641846,88422.78652954102,34853.56285858154,48696.64316558838,40846.46340179443,48376.32333374024,12657.021057128906
FA(36:5),-0.3786604946648007,5.628424675248744,1.8124535852275585,0.17821417934494468,0.5331737680582255,FA,113625.8857421875,188576.03406524655,89240.4462890625,73127.4048461914,68579.7444229126,108665.9503479004,182057.5757598877,79556.4061050415,110873.0692138672,94099.54852294922,90950.32585144044,17221.82130432129
FA(8:1),-0.41039312377202414,2.4970222207196415,2.127751634799722,0.1446527981398918,0.5331737680582255,FA,13257.401016235352,15586.721145629885,9285.140655517578,9360.040641784668,9648.680725097656,10756.080726623535,14837.480926513672,9344.200607299805,14062.681045532228,10722.320755004885,10492.420692443848,8337.040550231934
LPC(16:1)|LPC(P-17:0),0.38280891558159974,6.367281655841936,1.823057054463788,0.17694981770236012,0.5331737680582255,PC,232153.4196166992,205833.55401611328,204728.1958618164,290568.177734375,305112.4192504883,179219.43258666992,134339.3500366211,172063.1336669922,119998.728515625,141016.97039794922,132141.30926513672,52141.70385742188
LPC(17:1)|LPC(O-18:1)|LPC(P-18:0),0.4132003594528863,6.54187626968756,2.1216837745960215,0.1452268073498609,0.5331737680582255,PC,262157.7174682617,228856.6776123047,224059.75354003903,328317.81842041016,375020.54846191406,207737.8768310547,151424.07037353516,196547.4927978516,128208.4481201172,149823.7901611328,158650.83074951172,51907.023193359375
LPS(20:2),-0.3981157966680677,6.753407902009077,2.0037969682616676,0.1569057299573318,0.5331737680582255,PS,233246.53699111936,167426.53302001953,207885.7162475586,336505.54637146,293096.1827392578,255427.17929458615,178308.75354766846,479439.8403320313,209984.5336341858,231573.2589111328,170829.67150878906,41663.323123931885
LPS(22:2),0.39183577478554554,5.086665664359962,1.9092705717398535,0.167044307239187,0.5331737680582255,PS,68880.425048828125,52849.88360595703,121558.1481628418,107697.80853271484,97243.46719360352,120290.92840576172,47694.72348022461,64276.3444519043,55950.244140625,51680.38415527344,51880.443645477295,45866.30322265625
omega-linoleoyloxy-Cer(d18:0/26:0),-0.3905213974782365,4.586428985493894,1.927282586059999,0.16505605049047967,0.5331737680582255,Cer,23368.181674957275,22919.741539001465,23941.161712646484,21515.001499176025,22241.44146347046,23979.88148498535,24028.681785583496,24452.6817779541,24469.601718902588,20072.821506500244,24138.62160873413,203341.87295532227
omega-linoleoyloxy-Cer(d18:0/30:0),-0.3947955672286547,2.2557048230364525,1.9683991151253508,0.16061788943147273,0.5331737680582255,Cer,9608.780681610107,10371.040771484377,7198.540477752686,7853.880561828613,8061.140563964844,8180.000560760498,9406.040676116943,8668.06065750122,8723.840591430664,8446.080612182617,9076.440643310549,14667.620876312256
omega-linoleoyloxy-Cer(d18:1/29:0),-0.40112518420028737,1.3563716785388846,2.030243832186557,0.1541958670442593,0.5331737680582255,Cer,5694.260341644287,4215.600296020508,4208.460296630859,4696.860328674316,4716.580341339111,4586.760307312012,4814.180328369141,5360.02033996582,5206.680366516113,4637.880302429199,4068.040294647217,7571.480571746826
omega-linoleoyloxy-Cer(d18:1/34:0),-0.3865947262221614,1.0956094788741388,1.885088409497925,0.1697569420661086,0.5331737680582255,Cer,5180.460372924805,3763.560276031494,3848.020290374756,3742.220272064209,4095.340297698975,3871.620258331299,4727.040393829346,3708.5802612304688,4431.4603271484375,4624.940341949463,3227.7202186584477,5265.760425567627
omega-linoleoyloxy-Cer(d20:1/34:0),-0.3908333983367696,3.3525883877964007,1.9302282803080288,0.1647334720469008,0.5331737680582255,Cer,20110.14134979248,18954.221363067627,20187.64150238037,20063.821479797363,18665.081272125244,19494.76141357422,18875.50136947632,20337.24138259888,19959.641468048096,20411.8614654541,20110.281448364258,25501.64182281494
omega-linoleoyloxy-Cer(d21:0/33:0),-0.38088230442480514,1.6084013260469388,1.830827892040887,0.17602979030250485,0.5331737680582255,Cer,5207.92032623291,5641.540390014648,5760.940406799316,5514.060443878174,5758.400375366211,5279.860370635986,5395.280376434326,5751.060405731201,5962.840419769287,4921.140350341797,5888.380382537842,9729.600570678713
PC(31:0)|PC(O-32:0),0.388583775560051,9.231246502427936,1.8781733218056615,0.1705419069381547,0.5331737680582255,PC,1417398.9608154297,1585470.73828125,1417232.1447753906,2367871.966064453,2512056.75,1250833.563232422,1233930.9888916016,1185088.3916015625,841280.5534667969,950457.678100586,911608.638305664,268657.6011352539
PC(31:1)|PC(O-32:1)|PC(P-32:0),0.39587919780662945,9.164199540799196,1.9488440957502462,0.16271146488434687,0.5331737680582255,PC,1349464.0499267578,1506556.7772216797,1366367.6251220703,2304834.816040039,2391534.696655273,1182749.8992919922,1182704.4404296875,1126840.1918945312,790452.8522949219,907219.0615234376,868763.509765625,254074.6586303711
PC(52:4),0.4038697986334045,5.071630321498808,2.027469555837797,0.1544776232954359,0.5331737680582255,PC,128604.88666915894,106127.72804260254,66892.12503814697,115603.146900177,94477.9467163086,62345.50431442261,72014.86590576172,65900.36459350586,37460.08247375488,55487.00339126587,55505.30397415161,13041.280754089355
PC(56:8),-0.39059350987916935,6.220795927588265,1.9286772327063773,0.16490323495493575,0.5331737680582255,PC,123564.56801986694,227161.29766845703,103999.72706604004,148656.17114257812,134594.41012573242,258181.25970458984,209180.6154937744,176313.373046875,151461.69186401367,171961.3923034668,143530.23001098633,30116.94219970703
PE(41:6)|PE(O-42:6),0.3914493830652862,6.4588682972143445,1.905694139343723,0.16744234608374076,0.5331737680582255,PE,188143.6746826172,145533.73107910156,249325.3583984375,326744.7233886719,325563.8641357422,250748.59729003903,121908.74926757812,169788.0333251953,138111.16931152344,139634.7296142578,140647.68981933594,108592.3680419922
PG(O-37:2)|PG(P-37:1),0.40109996217504623,9.471062304471102,2.0002080716658384,0.157277615707892,0.5331737680582255,PG,1611730.8359375,1670823.4404296875,1900860.677734375,3278758.908203125,2565901.05078125,1440763.3642578125,855264.86181640625,1486454.3154296875,1017207.33203125,1068884.8330078125,1598106.173828125,414833.3088378906
PI(29:2)|PI(P-30:1),-0.4083966881558377,9.20875274760866,2.1087457537360024,0.14645931495921788,0.5331737680582255,PI,270583.85888671875,190783.65234375,594535.5037841797,326160.48455810547,269243.0968017578,189115.7737121582,647404.8453979492,467597.17578125,140226.77056884766,180485.4736328125,103332.50735473631,6661615.031005859
PI(30:1)|PI(O-31:1)|PI(P-31:0),0.40491389680872997,6.953760731762548,2.038081991917352,0.15340296561955802,0.5331737680582255,PI,283496.08068847656,168871.3116455078,439318.21252441406,415122.0240478516,328955.92321777344,500844.400390625,206414.7744140625,271325.16174316406,160254.25134277344,173704.31286621094,201661.3544921875,127435.62915039062
PI(31:1)|PI(O-32:1)|PI(P-32:0),0.39683582717227445,6.876354366200588,1.9581479135604236,0.16171153434580607,0.5331737680582255,PI,268089.939453125,170102.19140625,401615.25103759766,370764.4458618164,371025.6485595703,488604.67053222656,149387.37017822266,258334.3553466797,161599.5512084961,179813.73193359375,242441.1956787109,82196.28594970703
PI(38:9)|PI(37:2)|PI(O-38:2)|PI(P-38:1),0.39087725127958195,5.440213712578233,1.9000691117676074,0.16807058343407044,0.5331737680582255,PI,86376.26669311523,64485.28466796875,123412.1104736328,184823.9747314453,150774.29040527344,141972.27111816406,62681.764709472656,88727.30645751953,65132.944580078125,75177.38522338867,65158.88485717773,43804.44345092773
PS(38:5),0.38664819505921544,6.672866446998439,1.8595694555838236,0.17267449948247557,0.5331737680582255,PS,219163.65576171875,219755.1561279297,235186.57739257807,440038.7314453125,410389.50927734375,207221.25634765625,147940.22973632812,230442.37768554688,143252.2908935547,168646.09350585938,149556.57093429565,107966.0281982422
PS(O-42:0),0.3922584930358598,6.093124798177518,1.9134961156805734,0.16657542109252227,0.5331737680582255,PS,153382.8114013672,119228.66870117188,171103.21240234375,304757.0202636719,248040.33740234372,161506.69140625,98324.24755859376,139995.05004882812,99917.6671142578,121710.1883544922,94069.38674926758,79995.68591308594
PS(P-36:5),0.3821744262583206,5.965724880830839,1.817025537843847,0.17766774343861227,0.5331737680582255,PS,121889.02880859376,98823.62683105467,223432.69555664065,214164.55432128903,193992.93432617188,214344.39416503903,95058.80651855467,117305.20751953124,97553.20715332033,105908.6474609375,95058.58667755128,68099.3646850586
PS(P-42:2),0.40350654998623714,6.0930625874119455,2.0239818669474516,0.1548326629677157,0.5331737680582255,PS,144916.64880371094,127223.3292236328,157486.35131835938,296555.1208496094,298055.7998046875,141368.82958984375,98204.107177734375,145849.75024414062,97172.10705566406,123154.30920410156,88978.74641036987,77746.74542236328
SM(d16:0/14:0),-0.4068911509724446,4.6279958126074145,2.0927264313041865,0.14800173432372202,0.5331737680582255,SM,39588.58270263672,36202.642402648926,34276.02251434326,35769.40283203125,33924.08243560791,33938.84238052368,40620.2028503418,37465.90256881714,34015.02229309082,37266.84228515625,34774.522426605225,132465.57006835938
SM(d16:0/16:0),-0.3964398320950415,5.288431292467805,1.9866412199453412,0.15869251284339547,0.5331737680582255,SM,53589.28369140625,50540.56317138672,45124.12310791016,48677.323486328125,48959.60314941406,49129.60330200195,52185.12335205078,55011.10363769531,48984.80364990234,48837.56350708008,48562.36346435547,254640.7589111328
SM(d16:0/20:0),-0.39138290771761924,4.581212727852164,1.935998452064467,0.16410367540866164,0.5331737680582255,SM,30060.122024536133,27128.122009277344,35687.74235534668,29481.52197265625,29941.42205810547,30889.222076416016,31950.462326049805,30931.38195800781,31368.84219360352,27030.40198898315,33173.36225891113,156391.41021728516
SM(d16:0/23:0),-0.38942734464727097,4.820978297279729,1.9167788829837495,0.16621218959563852,0.5331737680582255,SM,35788.52231216431,39223.32272720337,34459.00259780884,38147.22288513184,36207.14259338379,35434.58239364624,38780.42279815674,38425.4228515625,39113.14272689819,36955.5025138855,32804.082080841064,179749.85235595703
SM(d16:0/24:0),-0.3867623531068888,5.085145950179876,1.8906634048717024,0.16912711514719678,0.5331737680582255,SM,43623.04314041138,42472.70296096802,38635.26258850098,44298.50308990479,38999.96266937256,40005.22287750244,43251.82323074341,44536.2232093811,40374.94285964966,40720.0432434082,41828.42300415039,231929.6138916016
SM(d16:0/25:0),-0.39183867326843164,5.101106823358169,1.9406916026534873,0.16359346064586208,0.5331737680582255,SM,46095.20318222046,44082.82314300537,42272.5630531311,40129.60279464722,43232.90295410156,42453.76330947876,48463.74337387085,43414.10289764404,41971.10319519043,44409.403327941895,41586.20307922363,225879.13806152344
SM(d16:1/18:0),-0.3985950946990627,5.033608891648168,2.0080942761350116,0.1564617517750936,0.5331737680582255,SM,32766.98226928711,30606.90217590332,29962.80206298828,31988.84226989746,29360.84197998047,30495.142196655277,32772.10205078125,35638.282653808594,29736.06191253662,29521.46221923828,30947.862075805664,279586.8795776367
SM(d16:1/22:1),-0.3954320851515106,4.788119552654069,1.9763423568510632,0.15977626273818396,0.5331737680582255,SM,35520.9227104187,32119.842124938965,33512.10208892822,31778.742389678955,29298.22206878662,30827.72239303589,35608.82228851318,34199.3625869751,31342.24214553833,32142.16258621216,31726.302227020264,197034.0920410156
SM(d16:1/24:0),-0.4025477074469815,5.076107807090696,2.048315549822405,0.15237469433010464,0.5331737680582255,SM,44787.90322113037,41084.30307769776,41344.24279785156,39263.00285720825,41501.96284866333,39268.90293884277,42485.46293640137,45857.38342285156,43184.04301452637,42053.06271362305,38785.76266860962,228127.1362915039
SM(d17:0/27:0),-0.3889231685997806,7.798674623982963,1.9121669709766138,0.16672274658428202,0.5331737680582255,SM,136548.1291923523,131830.45013046265,128230.04900741576,120455.2887802124,130113.81002807616,120872.98826980592,131219.60828399658,134777.28945541382,134408.3095817566,127828.24989318848,125371.74839782716,2413118.829589844
SM(d17:1/26:1),-0.37916419308056226,4.074509540587723,1.8167459419126715,0.1777011049241,0.5331737680582255,SM,25673.94195175171,24112.04158782959,24725.541870117188,25015.74183654785,23790.88180923462,24820.401611328125,24243.701725006104,27466.38180923462,23678.22168731689,24980.14157485962,24676.68173980713,89938.4467163086
SM(d18:0/24:0),-0.3914218912395075,4.334653523812233,1.9363693056440638,0.16406329206677372,0.5331737680582255,SM,30698.522247314453,29209.70190811157,30403.20225906372,29869.142181396484,28342.94186019897,29741.302227020264,31087.36212539673,29346.40205001831,31930.202114105225,29821.582229614258,28862.94205474853,105951.06567382812
SM(d18:0/26:1(17Z)),-0.3767433467134326,7.711773505299235,1.7941474279832619,0.18042165574056754,0.5331737680582255,SM,132377.3896560669,129700.44942855836,127975.30871582033,112958.6880645752,124648.48929977416,121698.54837799072,132139.18991088867,129709.00939178468,123954.86894989014,123767.88822174072,123142.28901290894,2247619.958251953
SM(d18:2/14:0),-0.39022694467761626,5.241173205181068,1.9248087874557314,0.16532751039104332,0.5331737680582255,SM,54865.22344970703,54147.22360229492,45929.622997283936,48576.543395996094,52826.94421386719,49872.3434753418,55795.46356201172,52852.40350341797,52384.36376953125,47619.70343017578,52372.70385742188,225997.27587890625
SM(d18:2/15:0),-0.3874787128969191,5.1126119630033955,1.897714274429745,0.16833438772914924,0.5331737680582255,SM,48112.48394775391,43730.243560791016,43949.923248291016,45020.94348144531,43187.04275512695,44756.12335205078,47481.50347900391,47532.44323730469,44780.94332885742,43480.80310058594,44585.18328857422,220162.15649414065
SM(d18:2/20:1),-0.4019305668923597,4.893543068991583,2.0419540592630483,0.1530129770635322,0.5331737680582255,SM,38674.2029838562,36921.26268768311,32124.782474517822,32673.02236557007,35085.58243560791,35685.60276412964,38971.76274108887,36127.72230529785,37498.1025428772,35990.32263183594,32750.86239624023,207325.0698852539
CAR(10:1)_QUAL,-0.3764348947487379,9.173236952317762,1.7913288038325845,0.18076434522838658,0.5336136765421532,CAR,1211028.4854125977,1209521.085735321,1166871.539199829,1152066.73777771,1125648.4397773745,1163263.6423950195,1129619.7618408203,1225619.9038009644,1212440.6102485657,1188577.2490234375,1172517.3888130188,1046036.49609375
CAR(20:2)_QUAL,-0.3762594681817711,9.943078572021033,1.7896636117984601,0.1809671538505444,0.5336368935716832,CAR,2013143.6574287412,1997006.5096931455,1960372.5642242432,1961801.5781326292,1988470.6656303408,1952663.5864143367,1935930.8571166992,2040162.4516448972,2017946.761100769,1998069.8691482544,1996353.573757172,1927371.623046875
DG(39:4)_C16:0,0.3791544573195031,5.244738238151929,1.788524460299243,0.1811060461449097,0.5336368935716832,DAG,82212.36610412598,57915.8041381836,108161.4469909668,106886.7681274414,119811.78857421876,151924.92965698242,54739.38347625733,73910.04524993896,74907.94567871094,60228.62435913086,37513.82257461548,54527.50387573242
CAR(10:2),-0.37523747639950467,7.941169690412204,1.7799162389819685,0.18215961214405882,0.5362470350134033,CAR,468795.7157020569,465215.4316825866,469187.1918334961,474116.2724838257,466608.2280311585,471062.3940734863,459875.91410446167,479465.876625061,478198.3722686768,478029.55585098267,465915.6570625305,642041.1708984375
