lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
FA(38:6),-0.8613156774679315,4.148530318652995,6.199580917145795,0.012778056482878483,0.09391137143853451,FA,27937.401741027832,47718.32405090332,70492.72455596924,46870.08401489258,34843.34175109863,44802.92306518555,82521.98580169678,66041.80462646484,80992.50483703613,54116.66349029541,36868.32249450684,11091.360710144045
[TG(64:7)|TG(63:0)]_FA18:1,-0.8601264557274877,4.189540482965812,6.182570929938266,0.01290146858980024,0.09460090615043891,TAG,32527.822387695312,49840.58377075195,50474.82308959961,41021.923248291016,46490.42304992676,49125.06391906738,104878.79071044922,51276.08316040039,48650.34352111816,78529.22399902344,43799.88334655762,18804.1612701416
[TG(59:11)|TG(58:4)]_FA22:5,0.8746149181910449,6.04938131252436,6.165981667716551,0.013023008466311041,0.09527358825353867,TAG,189972.53326416016,158465.33032226562,474851.95321655273,311311.3054199219,356698.60260009766,325648.54235839844,80891.12594604492,103851.60772705078,136329.42922973633,138246.39123535156,187184.2545166016,54561.42428588867
[TG(57:12)|TG(56:5)]_FA18:1,0.8727124671512396,10.513007215874275,6.140002599711583,0.01321571190959622,0.09646262779675596,TAG,1131841.284423828,2227764.1947021484,8844199.712768555,10136271.994628906,17134510.439941406,5323507.374267578,4189321.411132813,3012525.8966064453,2040417.5321655276,2533661.8232421875,2642135.135864258,56143.94445800781
FA(5:2),-0.8559775322425135,6.484476540219509,6.123946051060557,0.013336277238404647,0.09712090736031813,FA,175668.09204101562,164656.25170898438,298334.9819335937,189390.0126953125,158571.01123046875,169388.99194335938,474970.23193359375,236378.35546875,325666.88330078125,173153.79125976562,164605.1923828125,302270.66259765625
[TG(64:8)|TG(63:1)]_FA18:2,-0.8556417829822698,4.230783112996029,6.118654423002455,0.013376258294010759,0.0971906767408009,TAG,26958.22201538086,49317.62362670898,56442.0438079834,48133.28356933594,48923.16400146485,53354.74349975586,99237.54904174805,57449.18263244629,53372.08270263672,76357.52653503418,49496.40295410156,20043.261459350582
FA(37:0),-0.8543706712857663,4.257335649439106,6.100613089643788,0.013513499039337405,0.09796520732145507,FA,33415.642349243164,49205.6236114502,75585.72574996948,48537.88306808472,44121.46249389648,44580.14258956909,87087.646068573,74197.16638946533,81099.04627990723,66004.12525939941,38037.90294647217,10432.00072479248
DG(36:7)|DG(35:0)_C16:0,0.8691857230467648,10.76390900822839,6.09160564719059,0.013582559961673617,0.09824308641961664,DAG,5263434.057006836,1363326.7835235596,3254173.058166504,357169.2051124573,1248185.9158325195,5987836.217910767,1180206.6948547363,1176899.2557106018,1682973.9999313354,1243300.4282226562,1592000.1146240234,19974577.3984375
[TG(54:6)]_FA16:1,0.8687468449442447,8.289284906802102,6.0855758177203825,0.013628993978848513,0.09835641930108059,TAG,265041.37872314453,509055.4093017578,2190363.083129883,2053824.1697998047,3230732.9377441406,1262967.2216796875,841332.8674926758,617672.1240844727,463985.03411865234,557727.4439697266,610091.5788574219,41776.86294555664
[TG(55:8)|TG(54:1)]_FA18:2,0.8676696038198347,6.3903654334395945,6.070719150364312,0.013744099008301282,0.09882863271329262,TAG,164508.27197265625,139666.63012695312,535486.0570068359,906347.4105224608,279095.4592285156,304455.6021728516,134763.26977539062,125581.30908203124,191930.01306152344,139543.7696533203,205507.7951660156,97657.58728027344
[TG(56:9)|TG(55:2)]_FA18:2,0.8675502571746212,7.168967442430783,6.069157875355813,0.013756253224089838,0.09882863271329262,TAG,294877.55908203125,325253.50244140625,799236.4094238281,682207.6729736328,950612.6350097656,1068131.5201416016,259123.0584716797,245803.5986328125,325212.78259277344,222916.8143310547,367565.322265625,63094.684143066406
[TG(52:5)]_FA20:4,0.8665868181448932,9.352218493968468,6.056065140495775,0.01385861370128297,0.09921292934851722,TAG,665693.10107421875,818850.18017578125,3094035.333984375,6574926.402832031,5457643.896484375,3053103.5234375,2268271.404785156,586891.34375,957348.5505371094,1389221.2568359375,1282036.2983398438,187618.8330078125
[TG(57:12)|TG(56:5)]_FA16:1,0.8664795901491641,5.83744983595123,6.0543843566711075,0.01387181089108139,0.09921292934851722,TAG,99235.16760253906,127463.12951660156,323134.8046875,369609.4682006836,420626.9682617188,250338.91735839844,108226.9878540039,95420.50765991212,119226.70880126952,101221.62701416016,117343.40768432616,60011.24449920654
[TG(57:11)|TG(56:4)]_FA16:0,0.864475659367176,5.650257450003009,6.027017910911127,0.014088515421902356,0.10053791027638802,TAG,94205.02670288086,108126.4878540039,296014.7422485352,302563.1198730469,372510.65045166016,219608.6370849609,102621.54693603516,85079.82550048828,97810.16873168944,88329.6859741211,101332.78771972656,53375.82334899902
[TG(64:6)]_FA18:0,-0.8482975956301497,4.120324330163809,6.014575140107127,0.01418819399887779,0.10102373321695388,TAG,31894.142417907715,46132.12371826172,53843.04330444336,40928.3830871582,42029.08316040039,43912.12316894531,95523.70735168456,53881.384185791016,45490.00338745117,70620.14337158203,45577.4432220459,17913.061416625977
[TG(51:7)|TG(50:0)]_FA22:5,0.8602821757579455,7.356604030527348,5.970065331216572,0.014550741724114172,0.10264062772577132,TAG,307085.4596557617,164443.55114746094,174247.67303466797,158059.13290405273,211130.5340576172,664633.0110168457,96263.86624145508,127415.40966796876,121207.4673461914,148772.67156982422,132958.9496459961,1924728.5419311523
[TG(52:8)|TG(51:1)]_FA18:2,-0.8448784451765992,6.48398970986301,5.9670307672313365,0.01457580387472636,0.10264062772577132,TAG,203676.6954345703,312600.4440307617,217279.4165649414,196686.7543334961,166127.43133544922,208481.79541015625,395528.24627685547,280277.1188354492,321896.2033691406,389396.5476074219,263548.64001464844,47031.223083496094
LPE(19:1)|LPE(P-20:0),-0.8459395489708675,3.900135473483757,5.9811014022880045,0.01445996934044032,0.10264062772577132,PE,43197.00308227539,47047.64331054688,4838.520351409912,4394.700309753418,20656.34160232544,61368.74443054199,56084.943908691406,41008.2428894043,50147.04364013672,46132.1830444336,52532.2033996582,39778.52243041992
PE(39:6)|PE(O-40:6)|PE(P-40:5),0.8605545496669463,8.502791160941147,5.973932850920393,0.014518864558061301,0.10264062772577132,PE,336455.841796875,544159.1981201172,2511311.374023437,2338542.373291016,3389066.9555664062,1586786.7786865234,803763.0129394531,690350.9345703125,648416.447265625,671427.02001953125,688997.2092285156,231214.3924560547
PI(38:2)|PI(P-39:1),0.8603915103459385,6.163317128637455,5.971577948941103,0.014538265741205479,0.10264062772577132,PI,109462.64874267578,157304.07067871094,489347.6319885254,478908.7459716797,480440.69354248047,358019.0656738281,134868.09020996094,112611.38751220705,140390.96975708008,157083.03182983398,162004.46994018555,35227.02261352539
[TG(52:5)]_FA18:1,0.8590710501386056,6.233363445577038,5.953686561500945,0.014686540759668177,0.10280680506839361,TAG,80537.50546264648,119675.72857666016,178299.83319091797,726461.9274291992,823938.3405151367,291416.96087646484,187680.21505737305,98503.626708984375,106381.00802612305,226526.45635986328,121339.02905273438,30298.922149658203
[TG(56:7)|TG(55:0)]_FA18:3,0.8591852634868148,10.579703439638761,5.955392055036874,0.014672339584086843,0.10280680506839361,TAG,1172873.3225097656,2257043.1293945312,10189570.560302734,10532811.07006836,16826172.106445312,5850503.4296875,4351115.589111328,3081025.8696289062,2279235.164794922,2685612.4986572266,2799002.2080078125,82315.86602783203
[TG(62:13)|TG(61:6)]_FA18:1,0.8590070108704773,4.954144152186216,5.952566580415124,0.014695874230921451,0.10280680506839361,TAG,57928.78396606445,74443.22494506836,264815.86068725586,196635.2564086914,145584.79177856445,131842.45071411133,54843.404052734375,47695.16345214844,67942.70509338379,60399.76416015625,69486.88488769531,25006.72177124023
PE(40:6)|PE(dO-40:0),0.8581770378321852,11.767226236182744,5.941743100551438,0.014786388040570881,0.10321415407359193,PE,2464579.5412597656,3999898.4475097656,20998189.86352539,23289500.712646484,45621845.92529297,10970590.370605469,9112066.356933594,8330207.062011719,4544906.374511719,6299502.760253906,6225681.818847656,183418.73315429688
[TG(61:14)|TG(60:7)|TG(59:0)]_FA20:4,0.8574295305025559,5.36618491376978,5.931318973335692,0.014874104836750971,0.10360024654268597,TAG,69737.32534790039,84664.245849609375,202124.47589111328,311724.6619873047,302320.1233520508,184293.91473388672,72729.94543457031,65776.484619140625,81222.66549682617,85062.70516967773,92229.28643798828,39428.54293823242
[TG(56:13)|TG(55:6)]_FA16:0,0.8556729402828088,5.454149419514374,5.907598118528313,0.015075713384660334,0.10463532214042481,TAG,57751.1640625,70188.76467895508,357886.92822265625,223585.7561340332,227582.57806396484,272528.3405151367,75598.20495605469,61785.58428955078,89874.84603881836,72266.86553955078,110715.74765014648,70473.325927734375
FA(12:1),-0.8405710510646757,4.3630460668720925,5.906143084472205,0.015088171256407832,0.10463532214042481,FA,27702.34210205078,30093.281951904297,102039.0668334961,64037.68475341797,34521.62271118164,34796.84216308594,78133.845703125,57817.22473144531,124266.26904296876,30634.48223876953,31410.262481689453,58439.744140625
[TG(59:12)|TG(58:5)]_FA18:3,0.8537584095251383,5.963075225536913,5.881886625149491,0.015297421798431023,0.10585683439303892,TAG,78858.145751953125,100531.48754882812,423622.9752807617,485120.6881713867,358879.3840332031,374958.4680175781,132443.26950073242,72657.40441894531,122983.8900756836,102078.12774658205,196244.19464111328,37640.34274291992
[TG(57:11)|TG(56:4)]_FA18:0,0.8529998197415423,10.437374809064208,5.8718626453589415,0.015384765294491358,0.10623130593194141,TAG,1043689.0246582032,2088537.4118652344,9039348.142578123,9830232.830322266,15215556.348876951,5136080.017333984,4075898.265625,2914081.6080322266,2000269.7681884768,2334406.313293457,2448387.9416503906,70663.724853515625
[TG(56:7)|TG(55:0)]_FA18:0,0.8526678074313351,7.0644457410766774,5.86730828738746,0.015424619059704743,0.1062769550299053,TAG,287819.95947265625,316611.50158691406,740574.3737792969,641404.5244140625,857824.3013916016,953619.2958984376,248398.9576416016,244094.61657714844,308564.32470703125,205342.9951171875,315098.3239746094,60471.68432617188
[TG(52:6)]_FA18:2,0.8523325903886477,6.378579941599837,5.862744184858457,0.015464664801929881,0.10632372768122544,TAG,79753.58679199219,119212.18975830078,205191.0139160156,817505.6549072266,851649.6907958984,392284.00256347656,211172.21603393555,115961.5484008789,128740.50900268556,223081.25512695312,141436.60974121094,33825.68228149414
[TG(57:9)|TG(56:2)]_FA16:0,0.8516033602937015,5.118789428645907,5.85273012935977,0.015552904559419052,0.10659870632268663,TAG,43726.4430847168,63232.68438720703,284038.66033935547,225817.27615356445,163339.43096923828,227586.89752197263,69050.144775390625,49096.50384521485,68526.66445922852,59342.24450683594,98592.58728027344,24062.341674804688
FA(10:0) | FA(10:0),-0.836037557575987,4.8213607947702455,5.843124427869952,0.01563803355187364,0.10659870632268663,FA,50622.123596191406,76121.82513427734,90855.38635253906,71544.024658203125,58882.78399658203,56227.904296875,136728.07037353516,96852.06591796876,114687.82781982422,63538.30389404297,67371.06475830078,48580.46325683594
FA(20:3),-0.8364175934042061,7.46624670284507,5.848796966187368,0.0155877037141101,0.10659870632268663,FA,688592.0836181641,310478.24060058594,438316.6127929688,271876.58251953125,496946.77978515625,312554.2813720703,384956.3231201172,618487.5111083984,1550272.4541015625,328949.76013183594,210279.19482421875,136383.86962890625
FA(22:0),-0.836061139948866,9.50492492812254,5.8438943474320695,0.01563119259882203,0.10659870632268663,FA,2235265.670410156,1909903.5737304688,3098695.3569335938,885925.33642578125,1107246.5037841797,1631187.6658935547,4728424.523925781,1321083.887451172,4143666.791992188,1232367.7735595703,2061931.0625,158888.591796875
FA(26:2),-0.8345192036721383,5.377896099032318,5.822191506642412,0.01582521547371333,0.10764513589247131,FA,90418.04833984376,87137.92626953125,264885.80322647095,4854.560371398926,78246.36608886719,113214.1280822754,203133.47793579104,128678.28900146484,195935.43298339844,127048.8110961914,81652.96520996094,36913.302490234375
[TG(52:7)|TG(51:0)]_FA18:1,-0.8305597744031457,6.320146792798403,5.76748745542136,0.016325359245941782,0.11081140872457723,TAG,182084.11401367188,317067.2604980469,175795.6333618164,149357.05154418945,150500.67150878906,177640.81225585938,348628.4832763672,251382.6382446289,258824.3006591797,369276.0047607422,245148.1578369141,40519.50286865234
FA(34:0),-0.8288434567003026,4.3598792293733535,5.743368680101639,0.016551019442181947,0.11210510414545696,FA,38074.5825881958,47457.78355407715,89005.20545196533,55129.2233505249,42161.50298309326,48722.24210357666,91141.2271270752,83608.86753082275,94189.12878417967,57981.84498596192,38248.94332885742,13632.401084899902
PC(20:1)|PC(O-21:1),0.8407290341050166,10.47898001158297,5.707793385363502,0.01688975665921777,0.11415761530553745,PC,12483239.83569336,3081043.022460937,3774433.938232422,3454220.912353516,3124206.384765625,8547477.300292969,2230494.0505371094,3369241.4102783203,2840631.9697265625,2782321.712036133,3103624.9091796875,185995.37353515625
[TG(64:7)|TG(63:0)]_FA16:0,-0.8255972155303422,3.9874484590045554,5.698508301477887,0.016979337587948895,0.11452097525036417,TAG,29287.301696777344,39286.822982788086,47324.54341125488,39879.862884521484,43316.842849731445,41769.52328491211,94243.6252746582,47104.04359436035,36202.30276489258,62261.16501617432,43622.723236083984,15416.581130981443
PI(40:7)|PI(39:0)|PI(O-40:0)|PI(dO-41:0),0.8382814487863385,7.366671188326661,5.675267389953659,0.017205717254442397,0.11580353276305756,PI,427606.0700683594,420608.4912109375,1161959.7055664062,627612.24951171875,878605.64501953125,1081581.815673828,337898.1848144531,296746.9025878906,358332.4645996094,263003.5795898437,379408.7282714844,81820.8056640625
PG(40:4),0.8373674914858737,9.483173312699286,5.663225151547522,0.017324238003595407,0.11635627919641706,PG,904882.490234375,984446.3095703124,3598152.3017578125,3306268.26953125,9492076.8740234375,2548983.5229492188,1730628.1870117188,1392990.9794921875,1149233.2080078125,1460840.5737304688,1223268.7109375,462435.61083984375
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:0,0.836991763095869,7.953395632305329,5.658223361489945,0.01737371337172601,0.11644394475766888,TAG,331326.4064941406,421661.123046875,1781591.2728271484,1216027.6297607422,1610700.868347168,1814981.6105957031,321960.3868408203,343993.2609863281,597840.916015625,443586.2770385742,793446.6516113281,163004.0919189453
[TG(52:7)|TG(51:0)]_FA18:3,0.8354445854717383,6.41226749000736,5.63768518701545,0.017578400906057768,0.11707947436805559,TAG,83478.42584228516,116319.26916503906,232353.7192993164,806990.1816101074,854773.0811767578,421420.6534423828,213905.77520751956,123858.80822753906,126700.02880859376,230037.4766235352,152775.08966064453,35813.00262451172
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,0.8355758157735388,6.03573722023416,5.63936509958512,0.017561565491097525,0.11707947436805559,TAG,386648.9097900391,139306.6293334961,196709.8740234375,235684.39581298828,428160.2893371582,263812.17889404297,79324.885498046875,116950.46887207033,135819.49072265625,141307.0093383789,178884.7928466797,48041.18322753906
PC(20:4)|LPC(21:4),0.835625146597998,10.328463111568245,5.640196240459392,0.017553242282258345,0.11707947436805559,PC,11295864.099609377,2759454.922363281,3335715.259033203,3096271.7807617188,2796017.947265625,7692823.095458984,2021168.0319824216,3045887.206298828,2588386.041015625,2474430.3786621094,2805950.9995117188,167524.0714111328
[TG(54:5)]_FA16:1,0.8346010762949274,10.66248655984529,5.626683198659187,0.01768907102021984,0.11718904955105845,TAG,1029566.7285766602,2399574.039550781,10016322.458496094,10132751.092041016,19977583.37451172,5945974.956542969,4575887.343261719,3536055.461547852,2394222.8837890625,2835326.082397461,2919864.883972168,50920.82379150391
[TG(56:10)|TG(55:3)]_FA18:3,0.834487938898949,7.296015577720533,5.625123287529276,0.017704820435771422,0.11718904955105845,TAG,326457.9440917969,359330.00341796875,883724.44091796875,733847.2474365234,978508.1683349608,1171447.97265625,290329.72009277344,259397.41796875,369685.7646484375,244914.8787841797,411345.9494628906,72522.68505859375
PI(37:7)|PI(P-38:6)|PI(36:0)|PI(O-37:0),0.8350091915497417,7.0867998007672615,5.631985418069235,0.017635645961079277,0.11718904955105845,PI,238990.51538085935,260645.158203125,821244.5017089844,1325826.5329589844,445345.0471191406,626969.8610839844,242393.296875,191788.3923339844,275827.66064453125,237821.97607421875,364552.72509765625,174424.33276367188
FA(24:2),-0.8193485937658482,5.279681380110434,5.613421809985994,0.01782342518769018,0.11773035191125104,FA,78619.54528808594,75919.5048828125,188006.9546508789,103377.92590332033,73816.7861328125,75222.2663269043,162556.50939941406,117319.04821777344,195826.7177734375,120358.22717285156,81165.06463623047,44184.74328613281
FA(22:4),-0.8185353160906975,4.992485069307957,5.60225698123395,0.0179373552447126,0.11823860766463129,FA,35523.22253417969,47128.32360839844,217540.11767578125,78832.2250366211,53771.70349121094,50337.18310546875,165990.6104736328,83432.06634521484,159519.75024414062,54017.984375,50954.383728027344,73046.98486328125
[TG(59:12)|TG(58:5)]_FA18:2,0.8312067659039561,5.38806210113486,5.581709755195334,0.018148996020745364,0.11914238250168979,TAG,72374.50491333008,82338.34588623047,199660.3733520508,336081.8223876953,291814.2619628906,193465.93292236328,76662.7855834961,66551.14562988281,86999.12561035156,81648.8056640625,100282.28717041016,34046.92236328125
PS(40:4),0.8312621269697789,8.991562657682481,5.582702738087388,0.018138709033191196,0.11914238250168979,PS,1009416.1962890624,960352.54931640625,2364728.615234375,583106.3236045837,6953842.552734375,2438929.967285156,1363431.33984375,1011761.7875976562,326170.2430076599,1253570.4868164062,1037128.8745117188,383398.1474609375
LPC(10:0)|PC(O-10:0),-0.8157816547621843,4.999174600912072,5.564788448765283,0.018325224441079778,0.12005275110272962,PC,94065.88641357422,117657.44921875,59052.14434814453,54425.24407958984,56627.50369262695,47517.68353271485,121255.0283203125,103888.78747558594,110721.5655517578,131071.08856201172,93738.12713623048,41544.88305664063
[TG(63:12)|TG(62:5)]_FA22:5,0.8285238373889524,11.69863947242983,5.5467910826920885,0.01851459995780601,0.12104534982639226,TAG,4721994.546875,4053338.994628906,18835187.34423828,22214023.177246097,25667999.60839844,21933419.72998047,2450179.6689453125,3968795.28515625,11404658.623535156,7596951.549316406,8035926.5361328125,1611737.7868652344
[TG(59:10)|TG(58:3)]_FA18:0,0.8273279254827836,5.193564261556673,5.530801826674178,0.018684540867399634,0.12190709623076863,TAG,66160.085205078125,73510.7446899414,172257.15435791016,286649.8797607422,256752.75811767575,164073.17352294922,74731.06549072266,57688.00369262695,72637.76458740234,69944.56481933594,83519.86639404297,32205.882263183597
[TG(52:9)|TG(51:2)]_FA18:0,0.8265961167075988,5.784013426170579,5.52134973489774,0.01878575893892942,0.12206925066617348,TAG,60954.684020996094,78643.7456665039,179603.95275878906,548349.0547485352,442353.657043457,285685.5044555664,105100.72631835938,63162.705322265625,103738.58721923828,106238.86767578124,183591.2521972656,36647.80255126953
FA(24:1),-0.812713545863678,5.328834049052291,5.52330487197105,0.018764775914187088,0.12206925066617348,FA,79823.32571411133,84020.76724243164,185948.1727294922,99568.96740722656,70504.684814453125,95675.2449645996,196245.6936035156,107451.58618164062,199067.41436767575,100766.66903686523,99324.905029296875,45426.24346923828
FA(36:0),-0.8121595254740932,4.434064313148209,5.515579639119097,0.018847826516119055,0.12222414071406211,FA,36213.22282791138,48105.6626739502,96086.228931427,67712.42557144165,49387.00410461426,47574.462326049805,94930.22784423828,90533.425491333,95449.22719573976,64312.78520965576,38052.98267364502,13235.52099609375
[TG(52:9)|TG(51:2)]_FA18:3,-0.8106082401231344,6.64373249249533,5.495027835502696,0.019070624184590122,0.12340136321220874,TAG,227573.89782714844,358668.6418457031,245782.1188964844,203508.41534423828,192890.61193847656,239999.037109375,437030.7302246094,304668.28088378906,357430.10876464844,435116.0719604492,280650.70178222656,62521.50415039063
PC(20:0)|LPC(21:0)|PC(O-21:0),0.8243131151614895,10.493510109625849,5.491736142340137,0.019106560772612864,0.12340136321220874,PC,12441740.508544922,3122821.2260742188,3850308.329833984,3457725.442138672,3235844.797363281,8658261.0234375,2292960.5727539062,3371825.2955322266,2887340.354736328,2849070.467773437,3198248.262451172,186638.75646972656
[TG(50:3)]_FA16:1,0.8216648747087967,9.432165367408922,5.457244940975212,0.01948734934138974,0.12406568316518828,TAG,601702.9816894531,681153.8154296875,3203361.7846679688,7671169.908203125,5325252.14453125,3323341.5009765625,2666483.154785156,531588.30224609375,865272.52880859375,1559667.7490234375,1420730.813232422,157774.49194335938
[TG(50:4)]_FA18:2,0.8227641015169994,8.438511224563962,5.4715302137774415,0.01932869479399356,0.12406568316518828,TAG,303080.1611328125,362515.427734375,1099208.5341796875,3601143.6376953125,3298447.467773437,1574240.7426757812,1094264.977294922,322593.0234375,567822.46142578125,644120.51025390625,874385.13134765625,187771.9123535156
[TG(51:9)|TG(50:2)]_FA16:0,0.8221016064138386,9.295238444160312,5.462923426486668,0.01942412258295169,0.12406568316518828,TAG,582388.7236328125,611481.2451171875,2888500.66015625,6767177.516845703,4874593.509765625,3145204.985839844,2546333.8361816406,457960.3754882813,759817.8876953125,1323331.0087890625,1305181.5551757812,164916.07250976562
[TG(54:8)|TG(53:1)]_FA18:0,0.8222623242611047,6.893970256724677,5.4649350339932425,0.01940177535544748,0.12406568316518828,TAG,195206.93493652344,238720.1964111328,536550.4534912109,915649.6475830078,756557.9147949219,742801.65234375,236607.1376953125,167472.9122314453,240342.076171875,216279.93688964844,344602.56640625,67169.36486816406
[TG(59:10)|TG(58:3)]_FA18:1,0.8215578255298558,5.630181889733784,5.455638708020043,0.019505272418070554,0.12406568316518828,TAG,58536.56393432617,91526.88632202148,301261.02032470703,377101.5032348633,309235.68359375,292825.9224243164,105903.76708984376,59004.64459228516,92405.1863708496,84798.16619873047,164565.2300415039,29908.762084960938
FA(22:1),-0.8075959076937177,6.269191587624919,5.454415374348173,0.019518934361423625,0.12406568316518828,FA,179999.45501708984,136354.78900146484,413080.6564941406,144857.2680053711,110659.09014892578,217520.77026367188,420351.673034668,169852.19122314453,438699.3074951172,175935.62786865234,153460.63381958008,66904.96472167969
FA(28:4),-0.8075979654167132,5.467787548138662,5.454331227959305,0.019519874454829434,0.12406568316518828,FA,81020.42669677734,114288.45099258424,210073.9962158203,105053.18612670898,87890.06607055664,84491.76626586914,338770.02365112305,102537.76629638672,229520.5352935791,18915.98127746582,81460.56640625,39330.06262207031
FA(6:0),-0.8091276699198549,5.13748250068929,5.474844476704673,0.019292077233368433,0.12406568316518828,FA,69103.1049194336,79724.86602783203,162451.1322631836,86829.04583740234,59841.92443847656,69969.30505371094,145389.35052490234,126252.90991210938,185310.6922607422,59306.06408691406,84980.84606933594,48914.98370361328
[TG(63:13)|TG(62:6)]_FA22:6,0.8199658885310207,11.8567806338836,5.435188717439534,0.019734958115481475,0.12493596256474115,TAG,5144100.59375,4424065.248535156,20532846.544433597,24389634.03955078,30342692.70751953,24027503.06689453,2826503.2524414062,4502342.1796875,12781196.473144531,8624770.42578125,8769281.330566406,1656073.8100585938
LPI(20:0),0.8200876299045391,5.840669528459332,5.436549757936517,0.019719584974213125,0.12493596256474115,PI,124612.72912597656,117078.74822235107,580062.535949707,217857.0351867676,170291.0524673462,274818.6188964844,106081.56732177734,81382.54559326172,114326.82824707033,91128.74574279784,137832.2904663086,115784.28930664062
[TG(56:8)|TG(55:1)]_FA18:1,0.8192321674393062,7.08773286033044,5.425587194786658,0.019843761298085884,0.12534365112773335,TAG,305403.6403808594,338209.64294433594,716387.72705078125,636449.4803466797,858067.0794677734,968971.801513672,257829.0563964844,239641.91772460935,306204.4020996094,218109.27490234372,356010.9240722656,52553.44378662109
FA(26:5),-0.8052334344595018,5.535239339441163,5.422597190296985,0.019877770135051865,0.12534365112773335,FA,60564.68383789063,88995.74597167969,222738.15827560425,183594.08827209476,91320.20709228516,90928.7857055664,293431.2987060547,128158.94696044922,195770.91424560547,86780.26599121094,98217.5064086914,53558.24353027344
LPC(22:6),0.816115511928949,10.513364404603944,5.385318369939235,0.020306882462174783,0.12779744730624562,PC,12554822.184570312,3185962.5791015625,3916993.943359375,3533643.096069336,3324095.4838867188,8637279.059082031,2303356.9814453125,3453906.354614258,2973840.8198242188,2868771.634277344,3237424.578125,215034.1138916016
LPC(22:4),0.8153274213481159,10.523249032669325,5.375139715864432,0.020425705003783937,0.1282926893852598,PC,12487843.293457031,3192891.6044921875,4018583.5493164062,3617153.0546875,3385450.58984375,8763462.9462890625,2364068.7470703125,3463670.180175781,2975873.078857422,2896322.766113281,3225420.860839844,241431.71850585935
FA(21:0),-0.8012128249517456,10.152042734086852,5.369046698207967,0.02049717697541745,0.12848916625570508,FA,3153816.559814453,2711439.8525390625,6909860.368652344,1416393.5947265625,1724769.9096679688,1923494.4306640625,7958634.403808594,1923658.4091796875,6307006.260253906,1546279.7590332031,3184403.553466797,227035.07763671875
[TG(50:5)]_FA22:5,-0.7999994707881448,6.695765326576128,5.3527678456248395,0.020689402146747565,0.12855368410762053,TAG,247710.5962524414,426666.0523376465,228867.5173339844,172057.77313232422,231668.99713134769,207180.93603515625,117841.18811035156,533177.9731750488,244676.60125732425,640610.6741943359,381974.80877685547,40883.10287475586
[TG(54:7)|TG(53:0)]_FA16:0,0.8132127757708326,6.731236799810789,5.347774879826801,0.02074873350001007,0.12855368410762053,TAG,242910.65649414065,248699.9775390625,576206.32080078125,481608.8892211914,684071.6109619141,740652.2287597656,202614.91455078125,183095.9913330078,237456.03466796875,170013.7724609375,282821.94189453125,49678.98333740234
DG(35:5)_C16:0,0.8140966835471893,0.5122534975617783,5.350158248008142,0.02072039003329987,0.12855368410762053,DAG,2627.4601860046387,11245.600883483889,2624.8001823425293,2634.3401794433594,2629.560173034668,10666.580825805664,2629.18017578125,2628.400173187256,2626.340190887451,2628.8601837158203,2653.7601776123047,2623.7001914978027
FA(38:0),-0.7999116765944433,4.583878506165162,5.351247586497607,0.02070744875646484,0.12855368410762053,FA,38973.722999572754,62051.82566452026,89084.68783569336,75064.20648956299,57894.68370056152,55725.56370925903,113870.30925750732,97300.62854385376,89471.64546203613,81129.28422164917,41594.06285858154,16096.041069030762
LPC(22:5),0.8136702267102218,10.521229469721366,5.353765140308589,0.02067757235510305,0.12855368410762053,PC,12583488.9140625,3161231.908203125,4006776.941162109,3587706.509033203,3253909.751953125,8749408.373046875,2368812.5600585938,3490466.760986328,2964885.317138672,2870104.00390625,3219982.242675781,235799.1552734375
PC(44:6),-0.7996443053215163,8.129271255480418,5.348108831531135,0.02074475966736065,0.12855368410762053,PC,246790.2186279297,627921.1994628906,1004266.2149658204,979998.609375,1490731.4882202148,408166.4725952149,1944313.405548096,1135864.629699707,607111.0748901367,925329.5258483888,453306.09130859375,53587.54406738281
[TG(59:13)|TG(58:6)]_FA18:3,0.8112848548652293,5.502478560663456,5.322825392148843,0.021047857138155997,0.1301547374674753,TAG,78996.925048828125,89064.96615600586,222615.8346557617,350165.99798583984,308141.3628540039,213239.6533203125,81966.9460144043,66000.30474853516,98702.98553466795,93152.54638671876,109977.22723388672,39568.08279418945
[TG(50:6)]_FA22:6,-0.7974736420665546,6.859627021703989,5.319177124518319,0.02109196940966083,0.13017572626001095,TAG,263128.6387939453,501033.3605651856,242153.2573852539,190655.6337585449,262097.7001953125,236513.35675048828,132007.74920654297,586445.3788757324,243435.5200805664,766434.0212402344,423051.6618041992,45257.64306640625
