lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(54:6)]_FA18:3,2.1825099484254786,12.582606550086929,34.99070417327046,3.3128311677445304e-9,3.6863814407971034e-7,TAG,1441539.787109375,1440793.6787109375,15093711.045898438,99262982.341796875,84445126.546875,36463069.52734375,8153654.6640625,1665585.8408203125,1484112.1333007812,13936615.99609375,5807384.080078125,382035.806640625
[TG(54:7)|TG(53:0)]_FA20:4,2.184237635791221,9.852208827462778,35.040789180551656,3.2287061140188574e-9,3.6863814407971034e-7,TAG,202905.09368896484,208297.994140625,1894797.4822998047,14320514.748046877,12703928.581054688,6549974.25,1414798.1797485352,269803.81982421875,223807.2133178711,1910821.3884277344,827833.5006713867,66943.44445800781
DG(42:9)|DG(41:2)_C16:1,-2.023983732482608,7.618869696687409,32.930652859991824,9.550546875680359e-9,1.0273204922606838e-6,DAG,93422.46670150755,94634.4868812561,864935.7601966858,81167.96599197388,430558.98988342285,382365.8692626953,96941.12656784058,87015.68595504761,83252.94578552246,2355639.39453125,2659441.164428711,97521.02673339844
[TG(53:10)|TG(52:3)]_FA18:0,2.103693889649795,9.34070334002045,32.729026731220074,1.0594326878651524e-8,1.102835252819628e-6,TAG,161297.11071777344,171764.7322998047,1339491.1066894531,10409286.658691406,8424964.297485352,4385832.16796875,1071768.555053711,239948.9969482422,192886.51220703125,1232391.573852539,679286.0576171875,57188.86389160156
[TG(56:6)]_FA22:5,2.0899091307479036,9.988297727650794,32.33930924044692,1.2946754810064819e-8,1.305599305377474e-6,TAG,1808526.870361328,1715692.6701660156,13262900.022216797,8557706.965576172,4996982.425537109,4788876.229736328,1018721.4407958984,751046.39599609375,1377417.992919922,905491.1536865234,872445.4836425781,1283660.1729736328
[TG(56:7)|TG(55:0)]_FA22:6,2.0753305893783445,10.04540806085152,31.92901420572816,1.5991066785725254e-8,1.5637325005313754e-6,TAG,1919733.7651367188,1851075.1806640625,13322937.991088867,8914077.662353516,5316626.635498047,5236031.092285156,1069191.7630004885,777432.98046875,1404313.7290039062,1016296.2353515624,929873.0845947266,1257402.919128418
FA(18:2),-1.9267736497370176,7.122757515223711,29.99215411692058,4.3379798506238496e-8,4.117253228812695e-6,FA,68492.28454589844,128841.29150390624,786349.7210693359,258129.59197998047,61142.38470458984,108449.7490234375,715470.573059082,252698.4376220703,1704104.0600585938,318123.65911865234,143460.2904663086,92326.447265625
FA(27:3),-1.8944185003739624,7.060478890388082,29.039573506481247,7.091474568944465e-8,6.538339552566797e-6,FA,68174.68487548828,549745.0646057129,308529.5653266907,147833.66981506348,46484.56294250488,19262.461376190186,856750.9492797852,778493.7564697266,849477.7581176758,491733.38049316406,9997.940647125244,45375.02368164063
[TG(56:6)]_FA20:4,1.9530848489446206,12.268659423562424,28.56739438739902,9.049322843386752e-8,8.11171244878029e-6,TAG,2477650.58984375,3104548.41015625,14076399.078125,80844417.96875,53732889.3671875,29231120.17578125,7634578.829101562,2167995.859863281,2614170.3627929688,10083637.212890623,5716249.962890625,855493.60546875
[TG(58:9)|TG(57:2)]_FA22:6,1.9315243277703247,8.43086287474251,27.989251017053903,1.219911991648578e-7,1.063961080283773e-5,TAG,549119.9901123047,380598.10247802734,1212081.3287963867,4386463.037963867,3830376.834472656,2090926.7958984373,350254.0643310547,269657.8424682617,236036.97723388672,680581.3310546875,461050.3158569336,65577.12463378906
DG(37:4)_C16:1,1.9287349888977736,9.016076759315455,27.914899539318867,1.2676983031833654e-7,1.076542743255979e-5,DAG,38325.96268081665,39209.00267410278,3474479.632537842,35378.94260406494,2508539.922626496,13712745.507247925,38204.083015441895,36273.48268890381,35847.98250198364,1667738.173614502,1505399.6058654785,43886.56324768066
[TG(54:6)]_FA20:4,1.9242074488874477,11.6692076499181,27.794371909083708,1.3491802384844542e-7,1.1163601614331625e-5,TAG,1073539.5356445312,1167793.650390625,7209395.051269531,51856425.2265625,42965502.7109375,17849353.150390625,6031050.530761719,1165413.03125,1144703.8466796875,7577147.212890625,2987670.273925781,240371.81713867188
[TG(58:8)|TG(57:1)]_FA22:5,1.9199220598564348,8.270650057264277,27.680125987764765,1.4312561150583174e-7,1.1546658708232976e-5,TAG,467508.1688232422,339900.8842773437,1127911.9031982422,4018195.4786376953,3335192.1372680664,1866207.271728516,293226.9401245117,259154.2781677246,226508.2974243164,578197.6359863281,448379.7933959961,52418.30358886719
[TG(52:4)]_FA18:1,1.9016253373429948,9.714444305729753,27.19554192846408,1.8388219033005153e-7,1.4472873858416494e-5,TAG,227543.95556640625,242541.337890625,1636097.7728271484,12514096.646972656,11595023.20703125,5273957.392089844,1574313.7059326172,285204.0983886719,255407.0377807617,1984406.1142578125,863661.2342529297,58547.94396972656
[TG(54:5)]_FA22:5,1.8901257978213235,8.888584701999712,26.8925355786705,2.1508798906433042e-7,1.6525927159776053e-5,TAG,970947.8671875,907023.5446777344,6782787.50793457,3881942.098022461,2094431.7218933103,2283121.952026367,510149.6125488281,402881.8661499024,789179.83349609375,463713.4298095703,598627.30029296875,69431.66455078125
[TG(53:9)|TG(52:2)]_FA18:0,1.8842315139315104,11.098339454136097,26.737838644992266,2.3301361133657788e-7,1.7486858692631088e-5,TAG,822806.02734375,873015.75732421875,4949001.652832031,37320333.271484375,27700802.23291016,9900169.21875,4338139.93359375,937861.28564453125,899098.5029296875,4516843.114746094,2322502.220703125,202028.53369140625
[TG(54:6)]_FA22:6,1.8816066130135816,9.027006125485768,26.668982862624816,2.414667557904258e-7,1.7709391384902365e-5,TAG,1076494.3388671875,1006651.4383544922,7262789.594238281,4282408.730102539,2397234.921875,2569649.387084961,583212.2171630859,432788.00872802734,835689.5459594727,536736.2991943359,677551.3884887695,70666.42468261719
[TG(52:5)]_FA18:2,1.8765027416542428,9.87872737848,26.5354557436076,2.587453794880763e-7,1.8151550861043964e-5,TAG,249099.4356689453,232261.39916992188,1948333.160888672,14852258.51171875,12101982.08984375,5784666.233520508,1963778.7292480469,324111.8039550781,318147.8034667969,1979994.9267578125,1049752.4370117188,78901.92565917969
FA(30:2),-1.808270338598603,6.641683519976504,26.567100744810887,2.545415940477843e-7,1.8151550861043964e-5,FA,26495.101806640625,307535.9791412353,241719.5955810547,131703.6284790039,161430.73471069336,108990.64642333984,711996.759185791,383293.50521850586,549462.1534423828,407428.0531616211,210784.51428222656,38128.70245361328
[TG(57:11)|TG(56:4)]_FA18:2,1.8420839471831754,8.026705669308257,25.64132331058318,4.111399638154325e-7,2.8228694962391506e-5,TAG,255922.3571166992,292230.7609863281,1310881.4432373047,3502541.3828125,2682525.8408203125,1373933.6539916992,316715.801940918,175957.61419677734,287992.54260253906,406535.2286376953,402002.8051757813,51036.283752441406
[TG(57:9)|TG(56:2)]_FA18:0,1.8247351166864094,7.817295098963221,25.19529973174213,5.180830844650218e-7,3.48302940326797e-5,TAG,240032.8365478516,285339.8395996094,1188641.5225830078,2980041.9189453125,2352660.5584106445,1052739.1328125,276994.12017822266,172794.3324584961,252235.5555419922,335720.7028808594,346791.3031616211,43043.86297607422
[TG(52:6)]_FA18:3,1.8148947788273497,9.909965027347608,24.94393496727571,5.902191311320294e-7,3.887014563598079e-5,TAG,271885.41760253906,274250.82067871094,2202447.7857666016,14099722.978027344,12418957.298828123,6348699.351074219,2065839.6737060547,348493.3444824219,342020.7634277344,2073301.8115234373,1132844.6987304688,91084.34631347656
[TG(52:6)]_FA22:5,1.8045383319794617,8.31998975801489,24.680102065882238,6.767933080019957e-7,4.368024009844881e-5,TAG,4605061.143859863,669193.8102416992,255986.55722045896,242029.1964111328,1665434.4082641602,782335.81298828125,116526.54931640624,489546.51330566406,183918.95449829104,718956.3630981445,460036.2887573242,74801.38491821289
[TG(58:8)|TG(57:1)]_FA20:4,1.8025051097231084,7.938247232177548,24.62841668473266,6.951900336913819e-7,4.398780860239391e-5,TAG,312836.10150146484,371413.4839477539,1708581.5137329102,2657172.9342041016,2290189.227783203,1413576.9924316406,336291.92376708984,227881.09704589844,333707.962890625,346773.24475097656,245390.3953857422,37151.32266235352
[TG(55:9)|TG(54:2)]_FA18:0,1.7963304948225913,11.697539368210027,24.472112145054744,7.539324030503278e-7,4.6787305089296306e-5,TAG,2025038.326171875,2327750.0478515625,10897411.421875,57749567.3203125,30752217.77050781,16983914.890625,5918211.8486328125,1831947.828125,1973981.6337890625,6518961.537109375,4528823.998046875,511983.2807617188
FA(17:2),-1.716429670824003,7.637312663918384,24.036187652032822,9.454202136652807e-7,5.756360433014831e-5,FA,146007.62896728516,126342.54852294922,1440158.8702392578,169826.35131835938,118885.2094116211,286464.3591308594,1265070.9034423828,278741.7575683594,2386183.751464844,245365.31463623047,134867.4708251953,116827.54858398438
[TG(57:10)|TG(56:3)]_FA18:1,1.772061512574183,7.917824312006383,23.8604581023028,1.0357762477966972e-6,6.189722132666559e-5,TAG,270719.6584472656,302016.1411743164,1153755.5366210938,3112014.184936523,2613663.984863281,1159069.5668945312,296877.96112060547,176788.83197021484,261485.51922607425,410461.2081298828,388751.3073730469,45031.72344970703
[TG(57:12)|TG(56:5)]_FA18:3,1.754578387821351,8.140552893643484,23.42390102810168,1.2995384849463188e-6,7.624746710766856e-5,TAG,305603.4621582031,340233.00354003906,1462046.788330078,3595000.4487304688,2923269.1791992188,1397563.9431152344,350586.0040283203,213224.5570678711,322488.9237060547,460937.4327392578,454779.32946777344,62687.90417480469
[TG(51:9)|TG(50:2)]_FA22:6,1.744661744891023,9.440693981199777,23.177593396589145,1.4770839270545003e-6,8.489660107833096e-5,TAG,1276060.8858642578,291334.3444213867,406518.73083496094,382488.0241088867,547982.9563598633,2931800.041809082,192423.61450195312,179895.07208251953,306261.11993408203,247090.11853027344,256100.1591796875,9681670.674682615
[TG(55:11)|TG(54:4)]_FA18:2,1.7434761282741205,12.204961464395465,23.14854266623273,1.4995681008567909e-6,8.489660107833096e-5,TAG,3151159.169921875,3100865.0634765625,17258326.552734375,73999389.046875,47583899.3125,25500714.728515625,8819074.50390625,2268618.998046875,3101833.4892578125,10033104.984375,6156983.380859375,661027.271484375
[TG(59:13)|TG(58:6)]_FA20:4,1.7408557323551184,8.109447955732355,23.083496891154482,1.5511638137176482e-6,8.630354529080778e-5,TAG,216736.47354125977,349023.3028564453,1176706.655517578,3561067.4975585938,3036244.9418945312,1509237.7260742188,316308.4045410156,232109.25830078125,327916.84375,499000.1796875,392782.7057495117,51030.26315307617
FA(21:3),-1.6761277349242407,5.883692589513772,22.959672374616275,1.6543570643646774e-6,9.048491943567481e-5,FA,45025.46276855469,72622.5043334961,258047.27709960935,110658.3685913086,71077.00546264648,77034.74572753906,277173.60119628906,143146.51306152344,651942.1915283203,91734.88659667967,53585.1435546875,78551.68566894531
[TG(51:4)]_FA14:0,-1.6730070630532248,8.260388806136005,22.877935898084615,1.7262204957839442e-6,9.149105896339536e-5,TAG,753848.82666015625,1383185.262664795,117844.72747802734,99326.88732910156,99680.28631591795,76457.48529052734,1855686.754699707,1272530.4231567385,1139243.806274414,1981017.0781860352,610275.0083618164,82697.70608520508
[TG(53:7)|TG(52:0)]_FA18:2,-1.670931947956404,8.229712893244919,22.823209357607993,1.776078573417738e-6,9.149105896339536e-5,TAG,704190.7496948242,1345801.8821411133,145006.17120361328,134619.36779785156,117874.2080078125,95468.10729980467,1816324.9043579104,1244092.021850586,1224713.8658447266,1821234.3555297847,670443.1457519531,32808.362396240234
[TG(57:12)|TG(56:5)]_FA18:2,1.7298625399892138,8.710089441149455,22.812331524051842,1.7861595025391718e-6,9.149105896339536e-5,TAG,280421.6361694336,390303.39025878906,1952659.9949951167,5242910.946044922,5251584.755859375,1969789.5361328125,663654.440246582,415274.2276611328,408651.07177734375,648965.6031494141,546881.0783691406,49453.223205566406
[TG(61:12)|TG(60:5)]_FA22:6,1.730085778683654,9.870818138967,22.817901304690167,1.78099061141419e-6,9.149105896339536e-5,TAG,451376.7706298828,662705.6813964844,8796687.660522461,7166602.84765625,9230918.74206543,7835429.426208496,578811.2820129395,532005.81640625,2332149.3065490723,1287853.7005615234,1268226.2894592285,153794.44931030273
[TG(61:11)|TG(60:4)]_FA22:5,1.7270789321148006,9.710448661671403,22.743925402151945,1.8508829165193587e-6,9.332498705637454e-5,TAG,409717.6266479492,569627.1946411133,8114273.977661133,6722609.540527344,7759892.356414795,6978831.315551758,531580.7412719727,470737.8890991211,2133033.045288086,1114821.9307250977,1120308.3896484375,137564.6700744629
[TG(43:4)]_FA14:0,1.7257989891336083,4.875721773808675,22.710421960079202,1.883435785712136e-6,9.340775504893647e-5,TAG,445725.4569625855,41004.462890625,42195.02296447754,36102.54284667969,101235.16668701172,45905.90295410156,26912.501922607426,33308.04235839844,30875.48175048828,47104.58322143555,46301.583068847656,20904.101501464844
[TG(55:10)|TG(54:3)]_FA18:1,1.7222636385482348,12.079914446800533,22.625731680689526,1.968307202766557e-6,9.340775504893647e-5,TAG,3018289.732421875,3261062.091796875,14899053.809570312,67976102.9765625,46036114,20457025.31640625,7935249.62109375,2203328.951171875,2680393.280273437,9611188.2734375,5802124.306640625,573113.1435546875
FA(16:2),-1.6636427640898737,5.579533628132712,22.630431482830318,1.9634983619799636e-6,9.340775504893647e-5,FA,29211.581718444824,80565.4057006836,187360.6134033203,92096.4253540039,35792.08256530762,31438.60234069824,287682.7788085937,295335.6794433594,220760.3532714844,41341.84295654297,32287.32232666016,141914.6102294922
FA(40:6),1.72405896738174,9.54828234128277,22.66971812758129,1.9237584799382067e-6,9.340775504893647e-5,FA,10212013.435913086,1443341.0762557983,89617.28675842285,142826.68924331665,6586470.926647186,1260101.501865387,98405.02820587158,1635131.960521698,199110.4778251648,2298842.236755371,498991.2465820313,13028.760856628418
[TG(51:6)]_FA16:1,-1.6495431516606387,9.041236388114939,22.262574474261783,2.3779641823845612e-6,1.1121290458775331e-4,TAG,1323807.096069336,2538360.205932617,172532.13250732422,138761.81018066406,107613.30712890624,100200.18768310548,3139000.044067383,2171144.057373047,2141164.031677246,3389315.184692383,995255.1878051758,41019.22302246094
[TG(54:5)]_FA18:3,1.7025022285300027,12.221885382483332,22.143066251230778,2.530683305379003e-6,1.1666450037797204e-4,TAG,3342135.0439453125,3480998.25390625,19196420.65234375,72305130.765625,48681706.8203125,24288603.046875,9120615.2783203125,2349270.6494140625,3358846.0712890625,10091001.6484375,6521340.521484375,720653.3662109375
[TG(52:5)]_FA16:1,1.6920857927608224,9.9606621157899,21.890312646496817,2.8868760349292395e-6,1.2522547636253752e-4,TAG,435152.3568725586,734443.79443359375,2812605.356201172,13118733.21484375,13869488.4453125,4966075.661621094,1761280.443359375,874450.8079833984,705024.6236572266,2101236.0590820312,1070923.3186035156,94951.92645263672
[TG(52:7)|TG(51:0)]_FA22:6,1.6954684352328562,8.180237223031517,21.97210172083578,2.7664262109238583e-6,1.2522547636253752e-4,TAG,3993991.215698242,678522.8654785156,265202.12118530273,254359.05743408203,1479703.823791504,715964.2399597168,118927.7890625,431782.7353515625,181257.81146240237,739645.3942871094,428766.6372680664,70798.38507080078
[TG(53:8)|TG(52:1)]_FA18:3,-1.6363603534184643,8.60673119046494,21.920009178855253,2.8425456292235825e-6,1.2522547636253752e-4,TAG,966392.9443359376,1793001.0830688477,181652.83142089844,147479.34893798828,129976.0692138672,112296.96783447266,2447243.609436035,1555246.9947509766,1567829.4393920898,2401105.703460694,761810.2095947266,35997.24267578125
[TG(56:6)]_FA18:0,1.6914486678600151,7.966248031777733,21.874729235696574,2.9104154717044667e-6,1.2522547636253752e-4,TAG,385076.16796875,407389.1297607422,3017659.3651123047,1999521.4364013672,1679905.2990722656,1205230.9982910156,347446.8035888672,289420.1827392578,374155.6608886719,275488.4176635742,316481.7639160156,83477.88592529297
DG(36:8)|DG(35:1)_C16:1,1.692457030606348,11.373719353560592,21.898959082773217,2.8738977008539497e-6,1.2522547636253752e-4,DAG,1905404.0719184875,1481716.6491775513,2927.500198364258,9304.880458831787,3550.7402381896973,3436.740257263184,777048.2832336426,2921.0202102661133,2925.180202484131,172521.23169326782,2926.340209960937,47492099.30102539
[TG(58:9)|TG(57:2)]_FA20:4,1.6873193105862296,7.253514852735817,21.774772260974714,3.066052790056771e-6,1.3018621517780525e-4,TAG,215273.9539489746,235160.1759033203,1205128.6381225586,1465797.7307739258,1290740.8389892578,904724.42236328125,240956.55560302731,131911.8101196289,201442.65286254883,240439.9373779297,173091.69189453125,38908.4423828125
[TG(58:10)|TG(57:3)]_FA20:4,1.6857458249093435,7.54334379432261,21.736847272055456,3.1272654120729287e-6,1.3106085045142002e-4,TAG,301280.181640625,328042.52239990234,2248492.8059692383,1500911.1768798828,1118253.166381836,978850.8314208984,312784.6198120117,174130.6915283203,288943.7223510742,228749.11669921875,192253.83416748047,52285.90335083008
[TG(51:5)]_FA16:0,-1.626319869379968,8.878765324853104,21.660724785295315,3.25385634299747e-6,1.3461787716477993e-4,TAG,1217572.9246826172,2281598.5595092773,166181.71142578125,111385.56838989258,93078.70654296876,81872.58630371094,2945299.695373535,1868717.6813354488,1836448.1845703125,2950756.5749206543,938144.8584594728,39190.08248901367
[TG(56:7)|TG(55:0)]_FA18:1,1.6727662011335784,8.036513608117442,21.4246172266985,3.6801568137496405e-6,1.4862473856127575e-4,TAG,417757.4678955078,456430.0130615234,2973032.782897949,2104775.819580078,1816729.1674804688,1303606.857788086,366695.2817382813,305868.4797973633,371219.0075073242,316636.9998779297,344584.5858154297,85913.88653564453
