"lipid","logFC","logCPM","LR","PValue","FDR"
"C24:1",-0.436475846695494,4.42654891990292,1.83010664893848,0.176114949163535,0.999174117365416
"Lyso_PE(19:0)",0.447013913836425,6.2795024872388,1.81977979648576,0.177339490412995,0.999174117365416
"TAG(54:6)_FA 16:1",-0.434437505794608,8.65976475690522,1.81347503965298,0.178091927830349,0.999174117365416
"PE (38:6)",-0.428567957852756,9.9538829403503,1.76435799897081,0.184081865211301,0.999174117365416
"PC (32:4)",-0.428385221462567,10.4543060393605,1.76284286897862,0.184270316419569,0.999174117365416
"PC (34:4)",-0.42731000037395,12.3097716423482,1.75392629850285,0.185383902350645,0.999174117365416
"Lyso_PI(16:1) | PI (16:1)",-0.425759591585434,6.2131852524818,1.74093600450215,0.18702027247983,0.999174117365416
"TAG(54:5)_FA 16:0",-0.420399142655788,8.69320225184726,1.69709836451329,0.19266788534911,0.999174117365416
"PI (42:3)",0.425588116566172,6.52808414507799,1.65219819750882,0.198660008551243,0.999174117365416
"TAG(56:5)_FA 18:0",-0.414807096082898,8.25760397174357,1.65182166603608,0.198711173863064,0.999174117365416
"PCp(32:4)",-0.410673930389131,11.2968837285365,1.6187959857416,0.203259751927131,0.999174117365416
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",-0.410319399666124,9.55013152301574,1.61596494832338,0.203655337090796,0.999174117365416
"PCo(34:3)",-0.409394021572771,11.3437336520659,1.60862770581661,0.204684811687866,0.999174117365416
"PCo(34:1)",-0.409042426422114,11.3190093794029,1.60584003994518,0.205077551532799,0.999174117365416
"Lyso_PI(20:4) | PI (20:4)",0.417625933809092,6.88519510528115,1.59193778734698,0.207049496421823,0.999174117365416
"Lyso_PI(22:0) | PI (22:0)",0.417140994162601,7.78857308118657,1.58834973968442,0.20756206849882,0.999174117365416
"PC (32:1)",-0.405208248236383,11.2988179067543,1.57560021143581,0.209395587529634,0.999174117365416
"SM (d18:1/18:0)",-0.40363591853321,11.2953257688674,1.56328375584781,0.211185062292846,0.999174117365416
"TAG(54:4)_FA 18:0",-0.402007859719945,8.65685905689738,1.55055968293891,0.213052835538564,0.999174117365416
"PC (34:5)",-0.401467317201413,11.8691759371252,1.54637846980768,0.21367087413228,0.999174117365416
"Lyso_PS(19:0)",0.410691259728499,6.49731098132615,1.54025594695054,0.21457971199317,0.999174117365416
"TAG(58:7)_FA 20:0",-0.398073998694988,7.11383962755012,1.52003597758903,0.217614048846454,0.999174117365416
"Lyso_PI(22:0) | PI (22:0)_2",0.406995370386004,7.79722235213598,1.51317020629176,0.218655977605818,0.999174117365416
"PCo(34:2)",-0.393684676085237,11.3442407248342,1.48647086987342,0.222764832646826,0.999174117365416
"Lyso_PS(19:1)",0.403344802443189,5.77922186558374,1.48637271579128,0.222780107428412,0.999174117365416
"Lyso_PI(16:1) | PI (16:1)_2",-0.393472851795368,6.22918657344701,1.48472039693115,0.223037430366905,0.999174117365416
"PC (34:3)",-0.390250938491981,12.2840121892415,1.46042360355932,0.226862733027667,0.999174117365416
"PSo (40:3)",-0.390087346738536,8.4581290163645,1.4591617854494,0.227063536537858,0.999174117365416
"PCo(34:0)",-0.389299820062468,11.3366142304686,1.45324765840632,0.228007552330173,0.999174117365416
"TAG(54:3)_FA 16:0",-0.388825894876647,7.84606526696971,1.449639632041,0.228585785392312,0.999174117365416
"TAG(54:5)_FA 18:1",-0.387380207983033,8.74659438814822,1.43880332324079,0.230333086935491,0.999174117365416
"SM (d18:0/18:0)",-0.385425969237045,11.3204900237334,1.42421321701841,0.232711171181816,0.999174117365416
"PC (32:0)",-0.385382847386976,11.3243984155237,1.42389170661772,0.232763907892316,0.999174117365416
"C32:0",0.394025733405784,7.32732256516807,1.41961376908876,0.233466985239232,0.999174117365416
"SM (d18:2/20:1)",-0.383661028227705,12.2842280881546,1.41108548166449,0.234876280683446,0.999174117365416
"PSp (40:2)",-0.382346412842235,8.04946346729562,1.40131123458559,0.236504150589754,0.999174117365416
"PCo(34:4)",-0.379928800341927,11.3188768275258,1.38352233392652,0.239502075776528,0.999174117365416
"PC (34:6)",-0.378593382844094,11.3764066112652,1.3737278599292,0.241172417024201,0.999174117365416
"TAG(60:8)_FA 20:0",-0.378333844728062,5.82881768793355,1.37165235667547,0.24152818875903,0.999174117365416
"(5Z,8Z)-tetradecadienoylcarnitine",0.385688016153844,16.342801941041,1.3610715988465,0.243351850487861,0.999174117365416
"PC (36:7)",-0.374871417825336,11.7363878866664,1.3466162018376,0.245870549168859,0.999174117365416
"PC (32:3)",-0.373987455836458,11.2546994604855,1.3402162407001,0.246995837335563,0.999174117365416
"PC (32:2)",-0.372185388399062,11.2882704238497,1.32721930207927,0.249300509887011,0.999174117365416
"PCo(36:3)",-0.367100715590666,11.5183760808333,1.29089410411325,0.255883244035178,0.999174117365416
"SM (d18:1/18:1)9Z))",-0.366343771553603,11.3043334613029,1.28552960692105,0.256873424513328,0.999174117365416
"SM (d18:2/18:1)",-0.363659731114068,11.0855454930959,1.26660018074836,0.260405453927423,0.999174117365416
"Lyso_PE(18:3)",0.371777899938328,6.38309933506858,1.2658424651483,0.260548082004823,0.999174117365416
"C16:0",0.370705629100771,13.7871571812183,1.25876621393485,0.261884758705212,0.999174117365416
"PCo(36:4)",-0.362013902878811,11.5113535901865,1.25506465746912,0.262587355192383,0.999174117365416
"PG (40:10)",-0.353876816105922,9.18401368424565,1.19880219396509,0.273561212604915,0.999174117365416
"PS (34:6)",0.359513892438209,6.53150563225994,1.18477856610207,0.276385317188671,0.999174117365416
"PCo(36:5)",-0.350183051817513,11.5109471375116,1.1737105873799,0.278640124430197,0.999174117365416
"PCo(36:0)",-0.346824073987422,11.7454517043943,1.15111700064699,0.28331544431844,0.999174117365416
"PEp (20:0)",0.354093350989531,6.53405700032006,1.14977154145426,0.283596979092556,0.999174117365416
"PSp (20:0)",0.352796167670644,5.73219247620219,1.14138761088824,0.285359309210868,0.999174117365416
"C22:5",0.352555637378092,9.94358091443351,1.14002307793999,0.285647451086397,0.999174117365416
"PE (40:4)",-0.343847614079009,8.6102293109632,1.13126388997853,0.28750590938912,0.999174117365416
"Lyso_PS(22:0 | PS (22:0)_2",0.350644844206252,7.15843122958857,1.12780320725267,0.288244404233206,0.999174117365416
"C16:1",0.349739917389245,10.1183224814436,1.12211633048719,0.289463209242723,0.999174117365416
"Lyso_PI(18:4) | PI (18:4)_2",0.348831305859851,6.71205443736203,1.11629115160989,0.290718468827891,0.999174117365416
"TAG(54:4)_FA 16:1",-0.341054276784226,7.81450255040617,1.11279416209663,0.29147536528725,0.999174117365416
"Lyso_PI(16:0) | PI (16:0)",-0.340683542620169,5.65338368119033,1.11023453499911,0.292030971520275,0.999174117365416
"TAG(56:7)_FA 18:2",-0.336594920945732,7.98430639691387,1.0836546943658,0.297881412252607,0.999174117365416
"Lyso_PI(22:4) | PI (22:4)_2",0.342915152913181,6.86433063440605,1.07922063495516,0.298871970696562,0.999174117365416
"PE (22:6)",-0.335261140139669,8.50786642810373,1.07502275374281,0.29981367434763,0.999174117365416
"PCp(36:5)",-0.335139522049451,11.5149599214514,1.07425505772699,0.299986303132651,0.999174117365416
"PCo(36:2)",-0.334483317888356,11.4993848155169,1.07001833675895,0.300941304000353,0.999174117365416
"Lyso_PI(20:4) | PI (20:4)_2",0.334006162885763,6.91019819630116,1.02453233384131,0.31144633397824,0.999174117365416
"PG (40:6)",0.333429727700928,10.6574250949275,1.02110213434207,0.312257722381053,0.999174117365416
"Lyso_PI(20:5) | PI (20:5)",0.332127074574671,6.88297985912421,1.01317156055325,0.314144228383106,0.999174117365416
"C34:0",0.331419643019417,7.64839070109969,1.00894087593042,0.315156706105213,0.999174117365416
"Lyso_PI(20:3) | PI (20:3)_2",0.331157056781331,6.68859682178249,1.00732368944148,0.315544854983657,0.999174117365416
"Lyso_PI(18:4) | PI (18:4)",0.328013058581576,6.72211489765855,0.988511821705288,0.32010637046133,0.999174117365416
"Lyso_PI(16:0) | PI (16:0)_2",-0.320165950405496,5.65680480250368,0.979556233960466,0.322308389406472,0.999174117365416
"PC (34:1)",-0.319885882791736,11.5067024978535,0.977965135629347,0.32270169825437,0.999174117365416
"SM (d18:2/22:1)",-0.319171081765813,12.2619465607958,0.973566198714252,0.323792386803036,0.999174117365416
"PGo (40:9)",-0.317940869008596,8.75698850632155,0.966003117149626,0.325679016865327,0.999174117365416
"SM (d16:1/22:1)",-0.316850277263305,11.8998518245031,0.959349680790183,0.327350779642888,0.999174117365416
"PC (36:5)",-0.316138668385989,12.015910024456,0.955012068499853,0.328446791231207,0.999174117365416
"Lyso_PI(20:3) | PI (20:3)",0.322023647383591,6.72408680630086,0.95315268963293,0.328918103519087,0.999174117365416
"TAG(54:6)_FA 18:2",-0.314166817978486,8.53492633952368,0.94302799320576,0.331500333999009,0.999174117365416
"TAG(60:12)_FA 20:4",-0.314068738746656,5.68875780816989,0.942317498002865,0.331682552290095,0.999174117365416
"C18:0",0.320117260397066,13.8769141281519,0.942098108749747,0.331738845270606,0.999174117365416
"PCo(36:1)",-0.311746410155741,11.6063174085178,0.928458180966118,0.335263886518061,0.999174117365416
"C20:5",0.317153427460233,10.3390373604265,0.92492448783014,0.336185276014354,0.999174117365416
"Lyso_PI(22:4) | PI (22:4)",0.316433158534143,6.86081245364952,0.920721149322162,0.337285693228928,0.999174117365416
"Lyso_PI(20:2) | PI (20:2)_2",0.316216716516195,9.94861448265577,0.919529176253491,0.337598625576311,0.999174117365416
"PC (36:6)",-0.309811847388371,11.8040181018122,0.91688338764652,0.338294625722078,0.999174117365416
"C24:0",-0.309606608588485,4.43008489717319,0.915347369045236,0.338699574040133,0.999174117365416
"PG (36:1)",0.31472767691502,8.96104038699241,0.910979475491331,0.339854668568146,0.999174117365416
"Lyso_PE(17:1)",0.31440296195625,5.97865574542575,0.909030213951496,0.340371862479502,0.999174117365416
"Lyso_PI(18:1) | PI (18:1)_2",0.314246481743903,6.54583748756314,0.908164516466059,0.340601895984877,0.999174117365416
"TAG(56:6)_FA 18:1",-0.307980253205248,7.98432338320356,0.905969072184234,0.341186209523032,0.999174117365416
"PC (34:2)",-0.307342836693652,11.6210216065664,0.902217203514738,0.342187892319772,0.999174117365416
"PC (34:0)",-0.300460494417639,11.4999248140746,0.861968146025902,0.353188505449264,0.999174117365416
"SM (d18:1/20:0)",-0.299620588987135,11.5190868334853,0.857119995169342,0.35454589742825,0.999174117365416
"PC (36:8)",-0.295519427144833,11.6047996334089,0.833645881066332,0.361220398710839,0.999174117365416
"Lyso_PI(20:2) | PI (20:2)",0.300423998230397,9.95027712816749,0.830909485443044,0.362009673602899,0.999174117365416
"PE (40:5)",-0.294841141870823,8.87958521455477,0.829784849469888,0.362334749395766,0.999174117365416
"Lyso_PC(20:0)",-0.294147802556131,7.52393165437374,0.825837415891328,0.363478951946287,0.999174117365416
"1-O-stearoyl-Cer(d18:1/16:0)",0.298943411222508,6.49047586005603,0.822763619307807,0.364373385648724,0.999174117365416
"PEo (36:3)",0.297107356337508,7.43114962391347,0.812826791466023,0.367285826552102,0.999174117365416
"SM (d18:0/22:0)",-0.288068041449653,10.2484989266671,0.791837511347694,0.373545080159658,0.999174117365416
"PCo(38:0)",-0.287951214832186,11.4262828445709,0.791193245677277,0.373739557950642,0.999174117365416
"CerP(d18:1/12:0)",-0.287059709450633,8.57864539711429,0.786253914175176,0.375235268653565,0.999174117365416
"PS (40:0) | PSp (42:6)",0.291162673130636,8.70538327894963,0.780971631036664,0.37684414513279,0.999174117365416
"C15:1",0.288234462719021,10.3572446969821,0.765511515957769,0.381609192471944,0.999174117365416
"20:0 Campesteryl ester",-0.281542699605243,9.97735026946245,0.756120571249994,0.384545313335131,0.999174117365416
"PC (36:0); PCp(38:6)_2",-0.280367884232481,10.2208364005629,0.749780088059651,0.386545865121922,0.999174117365416
"TAG(56:3)_FA 18:0",-0.278396252349207,7.43091688452901,0.739172345864631,0.389926134284959,0.999174117365416
"22:5 Cholesteryl ester",-0.278163423297656,10.0144597099875,0.737952564933039,0.390317534946098,0.999174117365416
"Lyso_PI(20:5) | PI (20:5)_2",0.282675870077172,6.89551896097612,0.736514982605513,0.390779545595443,0.999174117365416
"22:6 Cholesteryl ester",-0.277728144937949,9.98938082241336,0.735628542361155,0.391064820476137,0.999174117365416
"PC (36:4)",-0.276309284112235,12.1914522227198,0.728083197627711,0.393505205175066,0.999174117365416
"PEo (20:0)",0.279642220392965,6.03495523851112,0.720904259017402,0.395847455917933,0.999174117365416
"C18:2",-0.272962893064662,9.07242459005823,0.710424970573513,0.399302768062914,0.999174117365416
"Lyso_PI(17:0)",0.274715894101117,9.20392063930415,0.696045678807423,0.404115602060597,0.999174117365416
"SM (d18:0/20:0)",-0.267255591298409,11.4938876247715,0.680837240353867,0.409298572457674,0.999174117365416
"Cholesteryl nitrolinoleate",-0.266838962847156,9.95938318482228,0.678698367366451,0.410035297239454,0.999174117365416
"Lyso_PE(20:5)",0.270515443312133,6.94282849633755,0.675085984266843,0.411284001150969,0.999174117365416
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",-0.266080018661733,10.0730008833574,0.674817358583823,0.411377081364353,0.999174117365416
"20:1 Campesteryl ester",-0.264537717470831,9.94383465731673,0.666964063713294,0.414112079183125,0.999174117365416
"C28:0",0.266733905319621,8.85579540711478,0.656550063016766,0.417780549332258,0.999174117365416
"PCo(38:1)",-0.261180809975116,11.3117663104269,0.650035649792699,0.420099934109714,0.999174117365416
"PS (28:0)",0.265277940705606,9.74766615180396,0.649472256085573,0.420301424960348,0.999174117365416
"PCo(38:4)",-0.260718337825267,10.6735483173335,0.647719318745771,0.42092926464948,0.999174117365416
"PI (30:3)",0.262461691372307,6.15670566000978,0.635816023630014,0.425229949087764,0.999174117365416
"PC (36:1)",-0.257225041118238,10.2691055273618,0.630364443437429,0.427221665178067,0.999174117365416
"PIp (42:2)",0.261285941597533,5.6537871040174,0.630157935457191,0.427297388062096,0.999174117365416
"PC (32:5)",-0.256979424031616,9.50272300985111,0.629150716875301,0.427667007713904,0.999174117365416
"PC (38:7)",-0.256962540222304,11.3922166375777,0.629071929528436,0.427695940682996,0.999174117365416
"Lyso_PS(20:4) | PS (20:4)_2",0.260596639828955,5.84265805736556,0.62687401550977,0.428504269288289,0.999174117365416
"PCo(38:3)",-0.256194320343321,11.0257223948705,0.625291013660899,0.429087880658108,0.999174117365416
"1-O-eicosanoyl-Cer(d18:1/16:0)",0.259076401625929,6.21848542878041,0.619672578344989,0.431168983901894,0.999174117365416
"PS (40:0) | PSp (42:6)_2",0.257679720352835,8.61455487915186,0.613117582128325,0.433616394285341,0.999174117365416
"Lyso_PI(17:2)",0.256973935363569,7.08104185391152,0.609771805367018,0.434873742386834,0.999174117365416
"TAG(56:5)_FA 18:2",-0.252850443474812,7.23243350099772,0.608943430997897,0.435185904584084,0.999174117365416
"Lyso_PI(18:1) | PI (18:1)",0.255700136322613,6.58592200783312,0.603780364768681,0.437139270022002,0.999174117365416
"PIo (42:6)",0.254631416241035,6.64708051238576,0.598791425437867,0.439039523904673,0.999174117365416
"PCo(38:6)",-0.249560870786599,10.2318786528938,0.59312546556248,0.441213059206961,0.999174117365416
"CerP(d18:1/16:0)",0.252579901621809,9.44515720848884,0.58930398785742,0.442688388563322,0.999174117365416
"Cer(d18:2/22:0)",0.252186881655579,13.6569213161928,0.587494012716604,0.443389807823484,0.999174117365416
"Lyso_PS(18:2) | PS (18:2)_2",0.252118737033697,5.95208744878845,0.587101828527921,0.443542016987583,0.999174117365416
"PEo (38:6)",-0.247134722438869,7.84168936429948,0.581561529843839,0.445700901201983,0.999174117365416
"PSo (28:0)",0.250326832873587,6.47458547626297,0.578884320626457,0.44674996418055,0.999174117365416
"Lyso_PS(20:0) | PS (20:0)_2",0.2502449729489,6.53517455351067,0.578509462394777,0.446897157845343,0.999174117365416
"PS (42:11)",0.250027283424387,8.11576158601905,0.577542605757117,0.447277156227478,0.999174117365416
"PEo (36:2)",0.249596397873812,7.35335513432229,0.57556347365778,0.44805657085602,0.999174117365416
"Cer(d18:1/22:0)",0.248995919262916,9.39958956206792,0.572840980108595,0.449132189979817,0.999174117365416
"PC (38:8)",-0.244817385620621,11.316831296069,0.570653850321833,0.449999210624078,0.999174117365416
"cis-5-Tetradecenoylcarnitine",0.24819221184998,11.8236132353306,0.569185780186672,0.450582647143654,0.999174117365416
"PIo (34:4), PIp (34:3)",0.247969418013377,6.10177318948854,0.568111299819741,0.451010413078464,0.999174117365416
"PG (36:2)",0.247344211474597,8.49326590033095,0.565325704075804,0.452122358799861,0.999174117365416
"SM (d16:1/24:1)",-0.242948095571302,11.0449478616369,0.561917890618133,0.453488525848312,0.999174117365416
"PG (38:3)",0.245425726471793,7.12966983495286,0.556645659683227,0.455614923304984,0.999174117365416
"PSo (20:0)",0.244372171710133,6.32753907584229,0.551887363452579,0.457547542329435,0.999174117365416
"Lyso_PI(17:1) | PIp (18:0)_2",0.244125294959165,6.50293929378979,0.550793877185242,0.457993497689001,0.999174117365416
"Lyso_PI(22:2) | PI (22:2)",0.243129429464615,6.45444900329861,0.546346250508577,0.459814469288149,0.999174117365416
"C22:4",0.241479127247892,7.71444900612636,0.539043908400345,0.462829232087291,0.999174117365416
"C12:0",0.241307251998556,8.93801658870577,0.538294172947644,0.463140537482917,0.999174117365416
"PC (38:9)",-0.236800075706239,11.1638661505216,0.533667387971946,0.465069081234968,0.999174117365416
"Lyso_PI(18:0) | PI (18:0)_2",0.239598748832387,6.65011183845425,0.5307258172312,0.466301870633353,0.999174117365416
"PC (36:3)",-0.235207266845789,11.6328653701872,0.526468901100088,0.468095201730411,0.999174117365416
"Cer(d18:1/24:1(15Z))",0.238049511466185,9.82649590623379,0.523979349693945,0.469149123319464,0.999174117365416
"C26:1",-0.234460506542431,7.4776363374433,0.52309116286051,0.469526050321043,0.999174117365416
"Cer(d18:1/18:1(9Z))",-0.233815343234184,8.26099974949997,0.520207416692756,0.470753217350803,0.999174117365416
"Lyso_PS(18:3) | PS (18:3)",0.236809854085956,7.18037182343654,0.518553596621132,0.471459329453011,0.999174117365416
"PIp (34:4)",0.236657721138274,6.03541463921552,0.51786416810819,0.471754191777978,0.999174117365416
"PG (40:7)",0.235189040180879,7.41584695251236,0.511545159634807,0.474470732266186,0.999174117365416
"PEo (38:3)",0.234991973198838,7.08290842062798,0.51068916653503,0.474840673269361,0.999174117365416
"C15:0",0.233798744060959,9.53712336763854,0.50558041757904,0.477058343916582,0.999174117365416
"Lyso_PS(16:0) | PS (16:0)_2",-0.230038949289024,6.27233124911627,0.503405472351005,0.478007596852689,0.999174117365416
"Lyso_PI(22:2) | PI (22:2)_2",0.232906773199566,6.41974236534686,0.501720668069085,0.478745049721926,0.999174117365416
"PI (40:6)",0.231274312562672,7.69913290195837,0.494793639524914,0.481796728496207,0.999174117365416
"SM (d16:1/24:0)",-0.227151162833545,10.3218597127627,0.49081352228859,0.483564635078733,0.999174117365416
"PI (34:5)",0.23012027678393,7.08270473566247,0.489898132491362,0.483972748722934,0.999174117365416
"Lyso_PI(13:0)",0.229643093027966,7.231919891807,0.487886444349897,0.484871631045413,0.999174117365416
"Lyso_PI(22:6) | PI (22:6)_2",0.229215292206251,7.06161870543034,0.486082148752416,0.485680192887038,0.999174117365416
"CerP(d18:1/18:0)",0.22907864101089,9.8039522101842,0.485530789970199,0.485927719104617,0.999174117365416
"PCo(38:5)",-0.225747489604822,10.2505649359978,0.484730442281943,0.486287397784817,0.999174117365416
"Lyso_PI(12:0) | PI (12:0)",0.228203067428152,6.70483478453223,0.481824172925286,0.487597201084519,0.999174117365416
"PI (44:6)",0.228076043744357,5.35577738222612,0.481236959216858,0.487862558553251,0.999174117365416
"PC (38:6)",-0.224841848519074,11.4988812295423,0.480827692419552,0.48804764500041,0.999174117365416
"C20:1",0.227839001311165,8.78405557010132,0.480326965240238,0.48827425213081,0.999174117365416
"PI (34:4)",0.226658359373774,6.22486215565605,0.475360339650706,0.49053144251303,0.999174117365416
"PE (44:12)",0.226194709396319,6.67443518769356,0.47344512856148,0.491406503223428,0.999174117365416
"Lyso_PS(18:4)_2",0.22576105662506,6.12022187491302,0.471626480712075,0.492239861497531,0.999174117365416
"PI (44:8)",0.225757245852523,5.50015146636499,0.471585501224581,0.492258666742367,0.999174117365416
"C17:0",0.224472277390869,10.8004959486246,0.466349994414486,0.49467115161271,0.999174117365416
"PGp (20:0)",0.224477025416906,5.99833047458263,0.466313373750381,0.49468809601217,0.999174117365416
"PGo (40:0)",0.223873544304677,7.36617392069564,0.4638655912172,0.495822903674896,0.999174117365416
"Lyso_PS(22:1) | PS (22:1)",0.223201111561402,5.80970234802577,0.461059076322954,0.497129428011373,0.999174117365416
"PI (32:3)",0.223027721985705,6.36330635440176,0.460372362876569,0.497450000313478,0.999174117365416
"PG (38:1)",0.222901839941175,7.59928886075315,0.459881325838296,0.497679440918051,0.999174117365416
"PS (32:2)",-0.219800161562715,8.37147750929514,0.459375217310935,0.497916111002158,0.999174117365416
"PSp (36:5)",0.222613334597041,6.61408177764183,0.458682179668699,0.498240503048722,0.999174117365416
"PI (30:4)",0.222303182840684,6.34702973578224,0.457408314751774,0.498837698010247,0.999174117365416
"Lyso_PI(17:1) | PIp (18:0)",0.222223604897246,6.51967006277301,0.457086641775277,0.498988691758071,0.999174117365416
"Lyso_PS(22:2) | PS (22:2)",0.222189589286596,6.16573850420467,0.456936570408288,0.499059161954541,0.999174117365416
"Lyso_PI(14:0) | PI (14:0)",0.22206663665029,6.90650009124555,0.456455862685971,0.499285005225457,0.999174117365416
"Lyso_PI(22:6) | PI (22:6)",0.22170205505839,7.05407656031033,0.45497274854813,0.499982886270783,0.999174117365416
"PG (40:5)",0.221290297359464,8.10428385883319,0.453310544486158,0.500767007810106,0.999174117365416
"Cer(d18:1/24:0)",0.221141865925181,9.84325733852387,0.452715956646444,0.501048003779673,0.999174117365416
"PE (36:4)",-0.218206823873231,8.41823089464712,0.45270144816277,0.50105486368661,0.999174117365416
"PI (42:5)",0.220686494042651,5.89216520630292,0.450813526981165,0.501948876364899,0.999174117365416
"PI (32:5)",0.218674116952422,6.69466703164464,0.442714934541527,0.505814974526604,0.999174117365416
"Lyso_PI(12:0) | PI (12:0)_3",0.218193719779634,6.70847690951647,0.440785886106369,0.506743385331762,0.999174117365416
"PSo (42:4)",0.218020096141005,7.57065507844063,0.440101492915346,0.507073473123654,0.999174117365416
"TAG(56:4)_FA 18:1",-0.214913461336937,7.23232259721482,0.439051447743736,0.507580636771351,0.999174117365416
"PCo(38:2)",-0.214593280094858,11.1550608820864,0.437755995561929,0.508207533983668,0.999174117365416
"Lyso_PS(20:3) | PS (20:3)",0.217269211039779,6.12259924022347,0.437066839323052,0.508541575205617,0.999174117365416
"Lyso_PI(12:0) | PI (12:0)_2",0.217022654556497,6.7163206839076,0.436102172019673,0.509009795716121,0.999174117365416
"PC (36:0); PCp(38:6)",-0.213833325519012,10.2372870797247,0.434642286166309,0.509719796670472,0.999174117365416
"PG (38:4)",0.2165444798165,7.67845243177362,0.434212312514774,0.509929236214302,0.999174117365416
"PS (22:7)",0.216007656483782,6.53587776630693,0.432057486406848,0.51098109420654,0.999174117365416
"PSo (40:6)",0.21577687668699,7.03470391590776,0.431151588501962,0.511424421701015,0.999174117365416
"PI (40:5)",0.215557939608402,6.70254923430603,0.430277078088693,0.51185302157122,0.999174117365416
"PI (40:9)",0.215515696350968,6.04852420664463,0.430093183399549,0.51194322811523,0.999174117365416
"PI (28:2)",0.215414497509554,6.06633174395246,0.429692181533483,0.512140028724718,0.999174117365416
"PGo (40:1)",0.215091717187941,7.07019760860988,0.428440147501306,0.512755338319792,0.999174117365416
"PI (38:2)",0.215056969675948,6.47738483182193,0.428290637644752,0.512828900457477,0.999174117365416
"PI (42:4)",0.214964406926872,5.43846252849786,0.427885034338942,0.513028558602527,0.999174117365416
"PE (20:5)",0.214900895910179,10.2517699488224,0.427706655989823,0.513116408091723,0.999174117365416
