#"+ESI Neutral Loss:3 (rt: 13.066-13.379 min, 10 scans) Frag=166.0V CID@22.0 -[327.2] LD_NL-MUFA_FAD173-5XFAD-M1-liverLD_100x.d "
#Point,X(Thomsons),Y(Counts)
93,709.3,1914.09802246094
94,709.4,996.8701171875
95,709.5,216.974029541016
96,709.6,9.57200050354004
97,709.7,86.8320007324219
98,709.8,361.244018554688
99,709.9,609.067993164063
100,710.0,1171.98413085938
101,710.1,1849.18395996094
102,710.2,2087.22827148438
103,710.3,1854.31018066406
104,710.4,1496.99609375
105,710.5,1287.04223632813
106,710.6,925.06201171875
107,710.7,395.938049316406
108,710.8,111.926002502441
109,710.9,24.9240016937256
110,711.0,23.5220012664795
111,711.1,24.4220027923584
112,711.2,23.2020015716553
113,711.3,18.0580005645752
114,711.4,113.828002929688
115,711.5,425.737976074219
116,711.6,830.779968261719
117,711.7,1400.27014160156
118,711.8,1955.76208496094
119,711.9,2423.70825195313
120,712.0,2748.70043945313
121,712.1,2751.98413085938
122,712.2,3000.51220703125
123,712.3,3505.08251953125
124,712.4,4316.67041015625
125,712.5,4460.63818359375
126,712.6,3224.98388671875
127,712.7,1385.52001953125
128,712.8,173.318008422852
129,712.9,42.5620040893555
130,713.0,298.358001708984
131,713.1,846.776000976563
132,713.2,1005.31219482422
133,713.3,677.566040039063
134,713.4,225.818023681641
135,713.5,33.4500045776367
136,713.6,30.1180000305176
137,713.7,44.9020042419434
138,713.8,221.216018676758
139,713.9,880.918090820313
140,714.0,1500.19616699219
141,714.1,1526.078125
142,714.2,954.232055664063
143,714.3,455.122009277344
144,714.4,1016.03009033203
145,714.5,1795.53002929688
146,714.6,1852.56408691406
147,714.7,1097.75207519531
148,714.8,286.410003662109
149,714.9,129.224014282227
150,715.0,141.701995849609
151,715.1,107.85400390625
152,715.2,204.016021728516
153,715.3,475.726013183594
154,715.4,609.208129882813
155,715.5,458.856018066406
156,715.6,193.224014282227
157,715.7,164.344024658203
158,715.8,316.47802734375
159,715.9,372.283996582031
160,716.0,265.448028564453
161,716.1,379.238006591797
162,716.2,977.774108886719
163,716.3,1386.46813964844
164,716.4,1352.32409667969
165,716.5,1059.7060546875
166,716.6,835.43798828125
167,716.7,543.720031738281
168,716.8,152.22200012207
169,716.9,31.0980033874512
170,717.0,34.5160026550293
171,717.1,34.0120010375977
172,717.2,42.6560020446777
173,717.3,44.3200035095215
174,717.4,49.3920059204102
175,717.5,52.5180053710938
176,717.6,50.0640029907227
177,717.7,45.0480079650879
178,717.8,41.8760032653809
179,717.9,33.330005645752
180,718.0,30.540002822876
181,718.1,28.0160007476807
182,718.2,243.246017456055
183,718.3,717.694091796875
184,718.4,962.026184082031
185,718.5,723.996032714844
186,718.6,290.962005615234
187,718.7,75.9020004272461
188,718.8,96.1020050048828
189,718.9,120.128005981445
190,719.0,71.068000793457
191,719.1,33.5780029296875
192,719.2,33.9560012817383
193,719.3,36.4900016784668
194,719.4,29.1340026855469
195,719.5,20.8579998016357
196,719.6,21.1140022277832
197,719.7,342.084045410156
198,719.8,1054.35803222656
199,719.9,1579.48205566406
200,720.0,1362.40209960938
201,720.1,627.7900390625
202,720.2,135.43000793457
203,720.3,50.4060020446777
204,720.4,114.556015014648
205,720.5,158.962005615234
206,720.6,128.31201171875
207,720.7,64.9240036010742
208,720.8,34.0439987182617
209,720.9,33.9179992675781
210,721.0,38.7719993591309
211,721.1,41.4939994812012
212,721.2,35.1580009460449
213,721.3,33.5640029907227
214,721.4,33.0100021362305
215,721.5,101.893997192383
216,721.6,249.592010498047
217,721.7,307.033996582031
218,721.8,237.316009521484
219,721.9,194.055999755859
220,722.0,673.8720703125
221,722.1,1816.71411132813
222,722.2,2629.75439453125
223,722.3,2272.39599609375
224,722.4,1426.62414550781
225,722.5,1203.96606445313
226,722.6,1381.46215820313
227,722.7,999.948059082031
228,722.8,308.032043457031
229,722.9,19.6420021057129
230,723.0,15.6200008392334
231,723.1,23.1660041809082
232,723.2,87.3760070800781
233,723.3,267.652038574219
234,723.4,582.608032226563
235,723.5,683.33203125
236,723.6,603.133972167969
237,723.7,851.108032226563
238,723.8,1859.42016601563
239,723.9,3034.96435546875
240,724.0,3623.48046875
241,724.1,3706.35229492188
242,724.2,3627.50244140625
243,724.3,3281.21997070313
244,724.4,2252.07836914063
245,724.5,1082.37414550781
246,724.6,787.876098632813
247,724.7,1229.92810058594
248,724.8,1602.22814941406
249,724.9,1389.34802246094
250,725.0,735.758056640625
251,725.1,138.406005859375
252,725.2,18.6860008239746
253,725.3,27.3300018310547
254,725.4,36.302001953125
255,725.5,158.984024047852
256,725.6,236.598052978516
257,725.7,381.094055175781
258,725.8,1141.92797851563
259,725.9,2201.25024414063
260,726.0,3587.88208007813
261,726.1,4626.20458984375
262,726.2,4666.91259765625
263,726.3,3374.31201171875
264,726.4,2269.62426757813
265,726.5,2293.41625976563
266,726.6,2512.01000976563
267,726.7,1816.47229003906
268,726.8,538.636047363281
269,726.9,133.490020751953
270,727.0,502.212066650391
271,727.1,1093.7099609375
272,727.2,1238.03198242188
273,727.3,880.292114257813
274,727.4,405.214019775391
275,727.5,61.9500045776367
276,727.6,20.1880016326904
277,727.7,31.4860019683838
278,727.8,246.908004760742
279,727.9,643.968017578125
280,728.0,976.528015136719
281,728.1,1233.1181640625
282,728.2,1373.50012207031
283,728.3,1222.20812988281
284,728.4,717.130065917969
285,728.5,179.432006835938
286,728.6,28.6440029144287
287,728.7,26.4260005950928
288,728.8,29.7040042877197
289,728.9,33.8220024108887
290,729.0,95.6100006103516
291,729.1,176.128005981445
292,729.2,260.884002685547
293,729.3,332.880004882813
294,729.4,371.786010742188
295,729.5,373.101989746094
296,729.6,291.740020751953
297,729.7,171.366012573242
298,729.8,75.4140014648438
299,729.9,28.4560031890869
300,730.0,53.9920043945313
301,730.1,103.294006347656
302,730.2,128.684020996094
303,730.3,110.27799987793
304,730.4,75.6980133056641
305,730.5,62.5060043334961
306,730.6,74.890007019043
307,730.7,84.3339996337891
308,730.8,72.2099990844727
309,730.9,50.1020011901855
310,731.0,37.5160026550293
311,731.1,37.5340042114258
312,731.2,40.8800048828125
313,731.3,42.0400009155273
314,731.4,41.4300003051758
315,731.5,30.1100044250488
316,731.6,18.8759994506836
317,731.7,12.8999996185303
318,731.8,138.380004882813
319,731.9,584.982055664063
320,732.0,1137.30004882813
321,732.1,1412.21997070313
322,732.2,1146.05395507813
323,732.3,587.648071289063
324,732.4,172.844009399414
325,732.5,49.4520034790039
326,732.6,31.60400390625
327,732.7,28.2740020751953
328,732.8,38.1020011901855
329,732.9,41.0080032348633
330,733.0,42.2360038757324
331,733.1,42.4020042419434
332,733.2,26.6600036621094
333,733.3,15.1660022735596
334,733.4,5.44200038909912
335,733.5,335.608032226563
336,733.6,1205.84008789063
337,733.7,1958.82397460938
338,733.8,2378.68798828125
339,733.9,2460.41381835938
340,734.0,2245.21606445313
341,734.1,1701.09216308594
342,734.2,1055.86608886719
343,734.3,735.498107910156
344,734.4,784.390014648438
345,734.5,1135.18615722656
346,734.6,1218.62805175781
347,734.7,857.552062988281
348,734.8,300.800018310547
349,734.9,24.1300010681152
350,735.0,29.9720039367676
351,735.1,29.9980010986328
352,735.2,40.5479965209961
353,735.3,44.1660041809082
354,735.4,38.7580032348633
355,735.5,30.4600028991699
356,735.6,30.7000007629395
357,735.7,87.8800048828125
358,735.8,218.428024291992
359,735.9,294.934020996094
360,736.0,380.242034912109
361,736.1,553.074035644531
362,736.2,631.056030273438
363,736.3,467.608001708984
364,736.4,167.472015380859
365,736.5,29.5320014953613
366,736.6,28.1580009460449
367,736.7,30.278003692627
368,736.8,46.3840026855469
369,736.9,56.5780029296875
370,737.0,65.7900085449219
371,737.1,65.4920043945313
372,737.2,58.2140007019043
373,737.3,45.1780014038086
374,737.4,44.2500038146973
375,737.5,38.8160057067871
376,737.6,157.134017944336
377,737.7,417.124084472656
378,737.8,552.416076660156
379,737.9,516.830017089844
380,738.0,402.798034667969
381,738.1,371.676025390625
382,738.2,406.868011474609
383,738.3,543.858032226563
384,738.4,624.237976074219
385,738.5,520.404113769531
386,738.6,313.038055419922
387,738.7,188.938018798828
388,738.8,130.003997802734
389,738.9,72.8740081787109
390,739.0,159.448013305664
391,739.1,412.474029541016
392,739.2,569.972045898438
393,739.3,477.426086425781
394,739.4,268.552032470703
395,739.5,164.49201965332
396,739.6,194.836013793945
397,739.7,247.093994140625
398,739.8,332.886047363281
399,739.9,706.675964355469
400,740.0,1091.41613769531
401,740.1,1022.84606933594
402,740.2,582.800109863281
403,740.3,238.744018554688
404,740.4,596.130004882813
405,740.5,1069.05822753906
406,740.6,1094.28405761719
407,740.7,630.352111816406
408,740.8,125.835998535156
409,740.9,43.5560073852539
410,741.0,65.6800079345703
411,741.1,68.8660049438477
412,741.2,67.5640106201172
413,741.3,48.7520027160645
414,741.4,317.122039794922
415,741.5,928.291870117188
416,741.6,1236.86791992188
417,741.7,979.13818359375
418,741.8,686.406066894531
419,741.9,849.0380859375
420,742.0,1184.30004882813
421,742.1,1173.82006835938
422,742.2,895.257995605469
423,742.3,795.268005371094
424,742.4,994.243957519531
425,742.5,1208.15014648438
426,742.6,1088.79626464844
427,742.7,635.276000976563
428,742.8,147.078002929688
429,742.9,80.2980041503906
430,743.0,227.2919921875
431,743.1,323.032043457031
432,743.2,487.210052490234
433,743.3,769.432067871094
434,743.4,914.310180664063
435,743.5,658.490051269531
436,743.6,306.808013916016
437,743.7,381.044006347656
438,743.8,800.01806640625
439,743.9,1230.46215820313
440,744.0,1260.38403320313
441,744.1,803.564086914063
442,744.2,236.602020263672
443,744.3,29.4659996032715
444,744.4,39.846004486084
445,744.5,48.1000022888184
446,744.6,61.5999984741211
447,744.7,112.518005371094
448,744.8,210.862014770508
449,744.9,260.343994140625
450,745.0,188.658004760742
451,745.1,64.7100067138672
452,745.2,25.9740028381348
453,745.3,144.899993896484
454,745.4,404.278045654297
455,745.5,520.992065429688
456,745.6,571.552062988281
457,745.7,745.178100585938
458,745.8,856.572082519531
459,745.9,742.6201171875
460,746.0,570.428039550781
461,746.1,930.098022460938
462,746.2,1989.63403320313
463,746.3,2748.08813476563
464,746.4,2394.9560546875
465,746.5,1249.55212402344
466,746.6,377.165985107422
467,746.7,122.344009399414
468,746.8,16.310001373291
469,746.9,19.7580013275146
470,747.0,22.1520023345947
471,747.1,27.257999420166
472,747.2,279.802032470703
473,747.3,840.098022460938
474,747.4,1133.15209960938
475,747.5,850.528137207031
476,747.6,299.944030761719
477,747.7,64.4400100708008
478,747.8,56.4560050964355
479,747.9,68.1160049438477
480,748.0,145.320007324219
481,748.1,175.77001953125
482,748.2,150.618011474609
483,748.3,89.5580139160156
484,748.4,59.6539993286133
485,748.5,112.748008728027
486,748.6,222.80403137207
487,748.7,293.5419921875
488,748.8,254.486038208008
489,748.9,143.169998168945
490,749.0,57.1520004272461
491,749.1,51.7480049133301
492,749.2,58.1940078735352
493,749.3,51.1259994506836
494,749.4,209.152008056641
495,749.5,576.146118164063
496,749.6,777.846069335938
497,749.7,663.428039550781
498,749.8,441.354064941406
499,749.9,364.724029541016
500,750.0,306.054016113281
501,750.1,231.726028442383
502,750.2,349.494018554688
503,750.3,874.950012207031
504,750.4,1605.55993652344
505,750.5,1808.84802246094
506,750.6,1232.88403320313
507,750.7,369.682037353516
508,750.8,20.9500007629395
509,750.9,24.5020027160645
510,751.0,21.4700031280518
511,751.1,29.9640045166016
512,751.2,36.5320053100586
513,751.3,55.8100051879883
514,751.4,157.936004638672
515,751.5,511.410003662109
516,751.6,834.508117675781
517,751.7,807.58203125
518,751.8,440.898040771484
519,751.9,79.9980087280273
520,752.0,10.6660003662109
521,752.1,355.804046630859
522,752.2,1264.47814941406
523,752.3,1966.96215820313
524,752.4,1866.27026367188
525,752.5,1360.57995605469
526,752.6,1069.20007324219
527,752.7,960.767944335938
528,752.8,629.076049804688
529,752.9,303.110015869141
530,753.0,354.048034667969
531,753.1,437.22802734375
532,753.2,334.838012695313
533,753.3,321.286041259766
534,753.4,527.425964355469
535,753.5,685.114013671875
536,753.6,618.030029296875
537,753.7,436.908050537109
538,753.8,325.762054443359
539,753.9,220.63801574707
540,754.0,76.5419998168945
541,754.1,52.474006652832
542,754.2,105.309997558594
543,754.3,148.308013916016
544,754.4,122.740005493164
545,754.5,62.6620063781738
546,754.6,29.4020023345947
547,754.7,47.9680061340332
548,754.8,95.8160018920898
549,754.9,124.662010192871
550,755.0,108.10400390625
551,755.1,66.4260025024414
552,755.2,38.1660003662109
553,755.3,38.8120040893555
554,755.4,41.7280044555664
555,755.5,31.1840019226074
556,755.6,31.7240028381348
557,755.7,39.0699996948242
558,755.8,290.804016113281
559,755.9,762.482055664063
560,756.0,982.030090332031
561,756.1,767.192016601563
562,756.2,597.93408203125
563,756.3,762.146118164063
564,756.4,874.568054199219
565,756.5,584.084045410156
566,756.6,180.782012939453
567,756.7,42.5900039672852
568,756.8,32.0120010375977
569,756.9,30.4460029602051
570,757.0,40.2920036315918
571,757.1,41.7760047912598
572,757.2,45.4980010986328
573,757.3,50.5080032348633
574,757.4,52.4200057983398
575,757.5,49.4780044555664
576,757.6,44.9160079956055
577,757.7,42.6240043640137
578,757.8,43.023998260498
579,757.9,44.1680068969727
580,758.0,44.5080032348633
581,758.1,43.7540054321289
582,758.2,42.4600028991699
583,758.3,41.5320053100586
584,758.4,41.4200019836426
585,758.5,42.0180053710938
586,758.6,43.1620025634766
587,758.7,44.5980033874512
588,758.8,45.9240036010742
589,758.9,44.2920036315918
590,759.0,37.7180061340332
591,759.1,30.2040004730225
592,759.2,55.028003692627
593,759.3,99.1360092163086
594,759.4,465.224029541016
595,759.5,1256.53198242188
596,759.6,1708.42810058594
597,759.7,1553.9560546875
598,759.8,1322.63818359375
599,759.9,1304.21215820313
600,760.0,1240.95202636719
601,760.1,1208.21618652344
602,760.2,1396.97827148438
603,760.3,1423.2900390625
604,760.4,1285.34814453125
605,760.5,1295.72607421875
606,760.6,1331.39208984375
607,760.7,937.992004394531
608,760.8,302.642028808594
609,760.9,41.7280006408691
610,761.0,28.044002532959
611,761.1,28.2059993743896
612,761.2,41.0680084228516
613,761.3,42.9680023193359
614,761.4,43.0620040893555
615,761.5,34.4040031433105
616,761.6,29.6000022888184
617,761.7,29.5920009613037
618,761.8,93.0580062866211
619,761.9,507.662017822266
620,762.0,981.784057617188
621,762.1,1023.00402832031
622,762.2,548.522033691406
623,762.3,144.894012451172
624,762.4,269.252014160156
625,762.5,1010.41809082031
626,762.6,1416.97607421875
627,762.7,1052.49206542969
628,762.8,330.783996582031
629,762.9,20.9020023345947
630,763.0,35.3940048217773
631,763.1,217.768020629883
632,763.2,464.128021240234
633,763.3,517.601989746094
634,763.4,337.222015380859
635,763.5,98.10400390625
636,763.6,82.0880126953125
637,763.7,211.660003662109
638,763.8,287.816009521484
639,763.9,274.820007324219
640,764.0,346.480041503906
641,764.1,511.234039306641
642,764.2,574.747985839844
643,764.3,415.596008300781
644,764.4,186.868011474609
645,764.5,41.4180068969727
646,764.6,13.5460004806519
647,764.7,29.092004776001
648,764.8,74.1200103759766
649,764.9,100.938003540039
650,765.0,68.2540054321289
651,765.1,167.804000854492
652,765.2,648.948059082031
653,765.3,1247.88208007813
654,765.4,1621.14416503906
655,765.5,1883.47595214844
656,765.6,2021.42407226563
657,765.7,1730.68200683594
658,765.8,935.448059082031
659,765.9,291.982025146484
660,766.0,267.308013916016
661,766.1,489.854064941406
662,766.2,903.046081542969
663,766.3,1104.49206542969
664,766.4,885.64599609375
665,766.5,413.127990722656
666,766.6,62.4720039367676
667,766.7,10.9460010528564
668,766.8,128.800018310547
669,766.9,396.302032470703
670,767.0,549.298034667969
671,767.1,412.35400390625
672,767.2,173.212005615234
673,767.3,201.370025634766
674,767.4,640.298034667969
675,767.5,1029.52807617188
676,767.6,919.49609375
677,767.7,472.226013183594
678,767.8,335.446014404297
679,767.9,1491.37414550781
680,768.0,2998.36010742188
681,768.1,3583.91259765625
682,768.2,2877.54052734375
683,768.3,1673.55822753906
684,768.4,1106.29418945313
685,768.5,1308.06811523438
686,768.6,1729.23205566406
687,768.7,1548.12817382813
688,768.8,1247.93798828125
689,768.9,1502.39807128906
690,769.0,1788.9921875
691,769.1,1479.99609375
692,769.2,1145.47412109375
693,769.3,1214.22412109375
694,769.4,1296.34399414063
695,769.5,897.140014648438
696,769.6,502.512023925781
697,769.7,419.58203125
698,769.8,455.792083740234
699,769.9,337.210021972656
700,770.0,182.898025512695
701,770.1,172.914001464844
702,770.2,194.204010009766
703,770.3,154.042007446289
704,770.4,96.0600051879883
705,770.5,51.5600051879883
706,770.6,37.439998626709
707,770.7,39.7100067138672
708,770.8,38.9340057373047
709,770.9,34.7000045776367
710,771.0,34.5180053710938
711,771.1,70.1179962158203
712,771.2,140.613998413086
713,771.3,185.484024047852
714,771.4,191.030014038086
715,771.5,174.280014038086
716,771.6,144.936004638672
717,771.7,207.856033325195
718,771.8,360.996032714844
719,771.9,449.428070068359
720,772.0,356.084045410156
721,772.1,171.682022094727
722,772.2,232.404006958008
723,772.3,607.896057128906
724,772.4,904.966003417969
725,772.5,810.034057617188
726,772.6,402.748046875
727,772.7,85.3800048828125
728,772.8,38.044002532959
729,772.9,72.838005065918
730,773.0,101.932006835938
731,773.1,78.4100036621094
732,773.2,44.4260025024414
733,773.3,31.4620018005371
734,773.4,28.0540008544922
735,773.5,46.9680023193359
736,773.6,212.404006958008
737,773.7,402.404022216797
738,773.8,418.72802734375
739,773.9,260.480041503906
740,774.0,125.49600982666
741,774.1,535.788024902344
742,774.2,1369.66418457031
743,774.3,1766.40197753906
744,774.4,1387.80407714844
745,774.5,691.500122070313
746,774.6,330.382019042969
747,774.7,241.24201965332
748,774.8,79.1020050048828
749,774.9,30.3380012512207
750,775.0,90.432014465332
751,775.1,214.008026123047
752,775.2,269.994049072266
753,775.3,206.370025634766
754,775.4,117.024024963379
755,775.5,109.616004943848
756,775.6,150.904022216797
757,775.7,146.115997314453
758,775.8,92.5800018310547
759,775.9,44.6920013427734
760,776.0,31.8400020599365
761,776.1,36.1640014648438
762,776.2,41.7919998168945
763,776.3,44.2980041503906
764,776.4,45.2540054321289
765,776.5,44.8420028686523
766,776.6,41.7900047302246
767,776.7,36.8820037841797
768,776.8,38.4400024414063
769,776.9,61.0220108032227
770,777.0,96.6140060424805
771,777.1,113.674011230469
772,777.2,88.4960174560547
773,777.3,49.6960029602051
774,777.4,27.5460014343262
775,777.5,105.146011352539
776,777.6,339.204040527344
777,777.7,608.742065429688
778,777.8,717.809997558594
779,777.9,584.990051269531
780,778.0,350.554016113281
781,778.1,164.402008056641
782,778.2,125.968002319336
783,778.3,114.872009277344
784,778.4,80.3560028076172
785,778.5,55.5760078430176
786,778.6,41.1500015258789
787,778.7,37.2200050354004
788,778.8,38.8620071411133
789,778.9,41.2120056152344
790,779.0,42.430004119873
791,779.1,42.5080032348633
792,779.2,41.9960021972656
793,779.3,41.3940048217773
794,779.4,40.4820022583008
795,779.5,32.3740005493164
796,779.6,26.874002456665
797,779.7,25.2580032348633
798,779.8,159.866012573242
799,779.9,486.158050537109
800,780.0,713.378051757813
801,780.1,632.938110351563
802,780.2,349.444030761719
803,780.3,146.358001708984
804,780.4,88.0559997558594
805,780.5,47.1539993286133
806,780.6,39.7220077514648
807,780.7,48.1760063171387
808,780.8,52.2260055541992
809,780.9,49.5420036315918
810,781.0,43.8559989929199
811,781.1,39.7660026550293
812,781.2,38.5960006713867
813,781.3,36.7480010986328
814,781.4,52.5960006713867
815,781.5,72.5560150146484
816,781.6,260.656036376953
817,781.7,726.304077148438
818,781.8,1086.74401855469
819,781.9,972.848022460938
820,782.0,514.164123535156
821,782.1,296.054016113281
822,782.2,422.204040527344
823,782.3,648.074035644531
824,782.4,755.383972167969
825,782.5,673.166015625
826,782.6,456.884033203125
827,782.7,179.068023681641
828,782.8,44.484001159668
829,782.9,49.6940040588379
830,783.0,49.4059982299805
831,783.1,52.0180053710938
832,783.2,31.4580020904541
833,783.3,32.1080017089844
834,783.4,31.6020011901855
835,783.5,227.92399597168
836,783.6,629.547973632813
837,783.7,816.223999023438
838,783.8,596.705993652344
839,783.9,202.280014038086
840,784.0,245.334014892578
841,784.1,720.884033203125
842,784.2,976.182006835938
843,784.3,748.316040039063
844,784.4,271.032043457031
845,784.5,41.3600044250488
846,784.6,31.2560005187988
847,784.7,31.5460014343262
848,784.8,38.7100067138672
849,784.9,33.7500038146973
850,785.0,24.1540031433105
851,785.1,58.1599960327148
852,785.2,122.266006469727
853,785.3,444.554016113281
854,785.4,1099.21801757813
855,785.5,1460.06799316406
856,785.6,1258.72607421875
857,785.7,687.704040527344
858,785.8,528.876098632813
859,785.9,1096.88403320313
860,786.0,1653.43005371094
861,786.1,1495.81420898438
862,786.2,716.488098144531
863,786.3,104.868003845215
864,786.4,51.6780014038086
865,786.5,287.47802734375
866,786.6,863.695983886719
867,786.7,1118.71008300781
868,786.8,808.698059082031
869,786.9,286.590026855469
870,787.0,93.4360046386719
871,787.1,118.162010192871
872,787.2,97.5480041503906
873,787.3,48.0180053710938
874,787.4,126.60400390625
875,787.5,345.584014892578
876,787.6,532.60205078125
877,787.7,490.504058837891
878,787.8,265.753997802734
879,787.9,87.4520111083984
880,788.0,36.346004486084
881,788.1,34.2200012207031
882,788.2,39.0640029907227
883,788.3,40.3240051269531
884,788.4,37.2720031738281
885,788.5,39.0979995727539
886,788.6,54.656005859375
887,788.7,75.5980072021484
888,788.8,87.5680084228516
889,788.9,73.4120101928711
890,789.0,122.852005004883
891,789.1,267.722015380859
892,789.2,351.408020019531
893,789.3,265.1240234375
894,789.4,153.740020751953
895,789.5,204.037994384766
896,789.6,262.872009277344
897,789.7,239.914016723633
898,789.8,273.626037597656
899,789.9,507.932037353516
900,790.0,993.514038085938
901,790.1,1568.90808105469
902,790.2,2001.6640625
903,790.3,2114.17407226563
904,790.4,1863.912109375
905,790.5,1445.96215820313
906,790.6,1172.58215332031
907,790.7,1075.578125
908,790.8,724.000061035156
909,790.9,247.475997924805
910,791.0,89.4880065917969
911,791.1,291.036041259766
912,791.2,843.22802734375
913,791.3,1247.96008300781
914,791.4,1155.2099609375
915,791.5,764.614013671875
916,791.6,1009.67608642578
917,791.7,2593.10791015625
918,791.8,4180.74658203125
919,791.9,4459.50244140625
920,792.0,3062.18017578125
921,792.1,1120.55615234375
922,792.2,283.944030761719
923,792.3,253.226028442383
924,792.4,982.840026855469
925,792.5,1458.70812988281
926,792.6,1409.998046875
927,792.7,1021.84619140625
928,792.8,604.306030273438
929,792.9,236.570037841797
930,793.0,49.2519989013672
931,793.1,12.2680006027222
932,793.2,103.210006713867
933,793.3,406.640075683594
934,793.4,648.572021484375
935,793.5,657.010009765625
936,793.6,482.048034667969
937,793.7,286.234039306641
938,793.8,204.216018676758
939,793.9,90.3740081787109
940,794.0,36.8779983520508
941,794.1,39.2140007019043
942,794.2,34.6180038452148
943,794.3,52.976001739502
944,794.4,84.4140167236328
945,794.5,101.738014221191
946,794.6,86.3660049438477
947,794.7,55.9160041809082
948,794.8,38.0279998779297
949,794.9,37.2000007629395
950,795.0,40.9140014648438
951,795.1,42.1080055236816
952,795.2,41.9960021972656
953,795.3,41.85400390625
954,795.4,41.7540054321289
955,795.5,41.8120040893555
956,795.6,41.9440002441406
957,795.7,42.1160049438477
958,795.8,42.0020027160645
959,795.9,40.2600021362305
960,796.0,35.2880020141602
961,796.1,25.7140007019043
962,796.2,36.8520011901855
963,796.3,153.436004638672
964,796.4,479.738037109375
965,796.5,883.6201171875
966,796.6,947.346069335938
967,796.7,590.402038574219
968,796.8,169.714019775391
969,796.9,19.3420009613037
970,797.0,32.8240013122559
971,797.1,58.7160034179688
972,797.2,219.84602355957
973,797.3,463.220031738281
974,797.4,583.692016601563
975,797.5,451.72802734375
976,797.6,190.154006958008
977,797.7,49.6740036010742
978,797.8,22.0400009155273
979,797.9,28.3680019378662
980,798.0,44.7560043334961
981,798.1,292.820007324219
982,798.2,845.571960449219
983,798.3,1132.15808105469
984,798.4,838.632019042969
985,798.5,277.302032470703
986,798.6,24.3959999084473
987,798.7,12.6720008850098
988,798.8,11.9060001373291
989,798.9,181.654006958008
990,799.0,593.880004882813
991,799.1,976.932006835938
992,799.2,1044.17810058594
993,799.3,883.408020019531
994,799.4,824.179992675781
995,799.5,877.43408203125
996,799.6,856.891967773438
997,799.7,664.524047851563
998,799.8,370.040008544922
999,799.9,92.7740020751953
1000,800.0,12.7040004730225
1001,800.1,11.8260011672974
1002,800.2,53.0340042114258
1003,800.3,177.238006591797
1004,800.4,442.447998046875
1005,800.5,777.320007324219
1006,800.6,859.409973144531
1007,800.7,584.673950195313
1008,800.8,185.59602355957
1009,800.9,22.4140033721924
1010,801.0,25.476001739502
1011,801.1,44.3020057678223
1012,801.2,106.356002807617
1013,801.3,135.842010498047
1014,801.4,91.4080123901367
1015,801.5,46.6480026245117
1016,801.6,36.9880027770996
1017,801.7,298.182037353516
1018,801.8,884.554077148438
