lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA20:4,-0.11815538836457748,6.561278935091956,0.06903249828792468,0.7927507043269152,0.9997332664466998,TAG,206756.07373046875,205864.77392578125,186858.1136474609,200234.234375,231788.35668945312,116196.68811035156
[TG(44:5)]_FA14:0,-0.31896158714460265,3.9983424473983398,0.49751916225466175,0.4805922136427969,0.9997332664466998,TAG,28284.401947021484,34333.04260253906,35081.20248413086,34998.122131347656,36883.64260864258,22419.14144897461
[TG(44:5)]_FA16:0,-0.19893287897438533,4.789626296812662,0.19484653760605397,0.6589131298238585,0.9997332664466998,TAG,61390.56399536133,57365.1838684082,61109.4641418457,71077.2045288086,54271.40368652344,30436.282012939453
[TG(44:5)]_FA16:1,0.03441586965651269,4.714516865650342,0.005899094343817524,0.9387782260289459,0.9997332664466998,TAG,58539.30358886719,67220.70449829102,57587.24420166016,48920.14324951172,62876.66407775879,28239.72196960449
[TG(44:5)]_FA18:0,-0.06298008010847127,4.205370511023278,0.01966387214952192,0.8884799055471102,0.9997332664466998,TAG,40815.14273071289,42002.36282348633,41012.783111572266,37799.802307128906,40295.6032409668,22382.641525268555
[TG(44:5)]_FA18:1,-0.06872494663301008,5.45214988640865,0.023411206087530445,0.8783925900647908,0.9997332664466998,TAG,103952.6473388672,104640.1669921875,100925.78704833984,97251.52673339844,103202.14715576172,34505.38250732422
[TG(44:5)]_FA18:2,0.07301854120184345,4.452110468593025,0.026598543107525074,0.8704471025122374,0.9997332664466998,TAG,46023.66271972656,53728.36380004883,44005.52297973633,41187.60264587402,44942.72290039063,32948.562255859375
[TG(44:5)]_FA18:3,-0.11667687130346308,5.7276727735619835,0.06731897975078027,0.795281101821694,0.9997332664466998,TAG,114225.74841308594,139503.0301513672,139391.4910888672,107853.78790283205,130756.1297607422,34525.94227600098
[TG(44:5)]_FA20:4,-0.15212680607544668,9.167289732314408,0.11423989716786309,0.7353677615406431,0.9997332664466998,TAG,1462192.1826171875,1432298.3125,1310658.024353027,1814067.2619628904,1254636.2025146484,66933.42498779297
[TG(44:5)]_FA22:5,-0.02711185174873203,5.566738456869226,0.003650754687441804,0.9518199550206204,0.9997332664466998,TAG,116052.08782958984,109347.8872680664,106898.90682983398,116994.34790039062,90319.56698608398,43087.56350708008
[TG(45:0)]_FA14:0,-0.10545537383143679,6.464863348380482,0.05502522429742385,0.8145389566692799,0.9997332664466998,TAG,209199.8369140625,206089.81713867188,146095.98986816406,135315.2286376953,352336.666015625,67804.78485107422
[TG(45:0)]_FA16:0,-0.27284211519410023,7.176076821881403,0.36508311950819916,0.5456966644639041,0.9997332664466998,TAG,341055.84423828125,278476.59716796875,222004.43225097656,156102.57299804688,705759.1932373047,125099.70886230467
[TG(45:0)]_FA18:0,-0.13367903988784813,5.618690894061635,0.08829080815667112,0.7663613888967895,0.9997332664466998,TAG,111698.08795166016,108470.6078491211,92890.0859375,80910.40594482422,166165.3701171875,49745.84332275391
[TG(45:1)]_FA14:0,-0.5750369005863766,6.035825617838894,1.5918708519066058,0.20705904481028667,0.9997332664466998,TAG,106899.10681152344,125829.60900878906,106825.72729492188,103180.04711914062,279865.3610839844,83296.16589355469
[TG(45:1)]_FA16:0,0.27081391565920077,7.422860990659062,0.36881012665708113,0.5436535664454911,0.9997332664466998,TAG,236601.7984619141,259133.8572998047,159148.61401367188,84816.60681152344,341892.10455322266,703391.3502197266
[TG(45:1)]_FA16:1,-0.2688553903990468,7.193589243683529,0.3545714552310528,0.5515366780722004,0.9997332664466998,TAG,328883.6434326172,312043.7227783203,215527.6336669922,171366.3719482422,725253.6043701172,110904.48706054688
[TG(45:1)]_FA18:0,-0.23520843909054212,5.056518061513737,0.271859080808099,0.6020874028971035,0.9997332664466998,TAG,68889.20440673828,75003.8052368164,73235.3056640625,63749.54479980469,98378.4871520996,32528.94229125977
[TG(45:1)]_FA18:1,-0.1224360887578395,5.693468755235572,0.0741069757114019,0.785448278721398,0.9997332664466998,TAG,116642.98834228516,124583.6083984375,109835.98724365234,83921.885986328125,174557.77124023438,41094.02313232422
[TG(45:2)]_FA14:0,-0.37647136120653063,4.33510382405019,0.690805102625518,0.4058906704164803,0.9997332664466998,TAG,35897.002990722656,43196.64337158203,37515.522705078125,38347.222747802734,67064.72518920898,24840.701751708984
[TG(45:2)]_FA18:0,0.08090546623766921,5.043237121599544,0.03266789053742514,0.8565696127607675,0.9997332664466998,TAG,69462.9453125,79045.705810546875,82762.8648071289,52035.92367553711,58028.844177246094,52559.503326416016
[TG(45:2)]_FA18:1,-0.12074517596545337,5.181972348146923,0.07207813697209531,0.7883347029243214,0.9997332664466998,TAG,81884.70617675781,84387.66537475586,80436.926513671875,61669.44436645508,110567.26788330078,33150.68225097656
[TG(45:2)]_FA18:2,-0.15960032615662997,5.76218904701103,0.12568369085511222,0.7229499997681503,0.9997332664466998,TAG,117261.20864868164,127270.34985351562,106754.78839111328,90842.8660888672,185361.37231445312,50049.823486328125
[TG(45:3)]_FA14:0,-0.22520153015812078,4.086188106321994,0.24932458322342652,0.6175510611441746,0.9997332664466998,TAG,33363.70249938965,35381.022216796875,34754.242431640625,35317.54232788086,40736.58285522461,24389.421661376957
[TG(45:3)]_FA18:1,0.1406866026998971,5.183873020221927,0.0990304696892963,0.752996224961022,0.9997332664466998,TAG,80212.42547607422,95086.4469909668,99047.36614990234,58695.38430786133,59852.98373413086,48043.86328125
[TG(45:3)]_FA18:2,-0.10777926842447898,5.188784576304888,0.05746694848573952,0.8105452754013206,0.9997332664466998,TAG,77452.62591552734,88791.60638427734,76096.34475708008,61894.7650756836,111687.78768920898,36739.90274047852
[TG(45:3)]_FA18:3,-0.27212610418487515,6.17524304516313,0.36317504671023926,0.5467481617982483,0.9997332664466998,TAG,155662.5506591797,156895.31091308594,140142.68981933594,116734.2276611328,276018.0988769531,61154.24444580078
[TG(45:4)]_FA14:0,-0.020345619335246597,4.427453344476839,0.002056375338725047,0.9638305062686725,0.9997332664466998,TAG,48197.44268798828,51562.92379760742,44251.762939453125,51224.92370605469,42673.56311035156,24249.761932373047
[TG(45:4)]_FA16:0,-0.002412857758714483,4.412603508569693,2.894524777730112e-5,0.9957073389069461,0.9997332664466998,TAG,43320.36294555664,45460.043548583984,49978.30374145508,35421.40252685547,36839.04251098633,39191.04278564453
[TG(45:4)]_FA18:0,-0.12473414511164276,4.23332172278294,0.07689570097022624,0.78154919061461,0.9997332664466998,TAG,42393.903259277344,39624.82272338867,40402.84289550781,43387.602630615234,39111.44274902344,22786.34161376953
[TG(45:4)]_FA18:2,0.19528894420256263,5.301238749663982,0.19123365705445405,0.661891832842058,0.9997332664466998,TAG,80640.12643432617,102779.3874206543,91445.48599243164,61685.483795166016,65880.64431762695,66961.52572631836
[TG(45:4)]_FA18:3,-0.18255827649748324,5.554133028174424,0.16424286408488342,0.6852798798318891,0.9997332664466998,TAG,100833.76712036131,108511.0277709961,103160.58605957033,80914.24578857422,147770.09063720703,43613.28314208984
[TG(45:4)]_FA20:4,-0.06292626154375348,6.1555114775481385,0.019633371804957278,0.8885658627256772,0.9997332664466998,TAG,178282.11199951172,161881.4718017578,138966.1498413086,191105.33184814453,157328.3514404297,55060.10394287109
[TG(45:5)]_FA14:0,-0.03603774561875767,4.503567209239795,0.006447007141105132,0.9360040209284909,0.9997332664466998,TAG,46514.54333496094,58959.22421264648,56262.48400878906,47949.46331787109,43001.46347045898,24922.921661376957
[TG(45:5)]_FA16:0,0.04083117295473195,4.786833882945528,0.008305763626594853,0.9273845577384021,0.9997332664466998,TAG,66035.42559814453,67459.74377441406,56747.002838134766,64230.44418334961,56773.984375,27721.54211425781
[TG(45:5)]_FA16:1,0.2082656823285091,4.49196007669351,0.21758464427237817,0.6408864931573218,0.9997332664466998,TAG,46448.86306762695,58999.22467041016,47885.763244628906,38228.422927856445,38511.92282104492,37879.4630279541
[TG(45:5)]_FA18:0,-0.1501680401644488,4.435168583801338,0.1113095101413819,0.7386581742775562,0.9997332664466998,TAG,52121.84396362305,42438.06317138672,46704.603088378906,58538.384185791016,38277.30258178711,23679.70166015625
[TG(45:5)]_FA18:1,-0.17104046030525258,4.279900986767269,0.14424279914976523,0.7040990043291374,0.9997332664466998,TAG,44973.22344970703,39075.88275146485,39458.24311828613,46097.78266906738,45106.20306396485,21671.42153930664
[TG(45:5)]_FA18:3,0.17870575320000867,5.5343177586468535,0.16003303716524897,0.6891261020968033,0.9997332664466998,TAG,96100.926513671875,109654.82739257812,101527.10711669922,69319.80517578125,78958.50555419922,88870.58674621582
[TG(45:5)]_FA20:4,-0.1386064713469132,4.923094771716731,0.09489082097019974,0.7580492039150504,0.9997332664466998,TAG,62833.804779052734,68832.90469360352,66171.04473876953,61026.58428955078,72614.12448120117,37508.68273925781
[TG(45:5)]_FA22:5,0.09769376898363767,6.791829212966472,0.04767061385791749,0.8271673181989327,0.9997332664466998,TAG,233197.4574279785,366660.00646972656,415359.4931640625,215825.45635986328,120547.0092163086,51619.96340942383
[TG(46:0)]_FA14:0,-0.023700660087558296,6.98275741526983,0.0027904629678232595,0.9578714753506468,0.9997332664466998,TAG,235261.0968017578,382938.689453125,193640.8337402344,175884.5721435547,511230.9174804688,107006.84753417967
[TG(46:0)]_FA16:0,-0.12188333003305007,8.256845316678248,0.07344560101046227,0.7863845033716125,0.9997332664466998,TAG,587692.119140625,881888.4365234375,441600.611328125,351103.96435546875,1477486.4350585938,200909.2126464844
[TG(46:0)]_FA18:0,-0.029014832316973153,6.337418239094531,0.004180993557383772,0.94844423153894,0.9997332664466998,TAG,171048.41259765625,215781.71716308597,129776.05029296876,113599.74841308594,312962.4821777344,74839.04504394531
[TG(46:1)]_FA14:0,-0.23657653007094515,6.56426621837621,0.2750306373636704,0.5999769675506631,0.9997332664466998,TAG,143562.3302001953,297379.40075683594,146086.25048828125,109829.20849609376,474894.8994140625,55370.08392333984
[TG(46:1)]_FA16:0,-0.4397054771455205,7.312804635980184,0.9389015342294442,0.3325604991317566,0.9997332664466998,TAG,240271.3165283203,431807.2108154297,192795.3935546875,162710.87109375,944128.4610595704,94347.30627441406
[TG(46:1)]_FA16:1,-0.037681637770440375,8.340923463624378,0.007049120351439342,0.9330889982999361,0.9997332664466998,TAG,631765.36669921875,1009929.677734375,479627.994140625,385499.79052734375,1518067.4208984375,178526.59326171875
[TG(46:1)]_FA18:0,-0.20526406871969166,5.733924218726621,0.20738967334000336,0.6488210898713852,0.9997332664466998,TAG,100764.54663085938,130442.5693359375,95090.4071044922,84547.04553222656,193570.59448242188,57026.864685058594
[TG(46:1)]_FA18:1,0.00995506881448362,6.428350401380731,4.930798677378334e-4,0.982284108665341,0.9997332664466998,TAG,192222.89306640625,231191.39770507807,129030.48876953124,124077.18823242188,340874.9460449219,72230.30517578125
[TG(46:2)]_FA14:0,-0.19703350895660154,5.9110090238407125,0.1911778830763069,0.6619380785451854,0.9997332664466998,TAG,107053.26794433594,169226.00915527344,114802.36779785156,102914.60717773438,222188.99603271484,45592.503173828125
[TG(46:2)]_FA16:0,-0.07761203182104467,6.004172535990658,0.02984514302079333,0.8628420692830634,0.9997332664466998,TAG,134451.48803710938,145575.15032958984,113721.82833862305,71037.48529052734,234910.9351806641,87895.6064453125
[TG(46:2)]_FA16:1,-0.29084145291983693,7.418272630606056,0.41442200272285845,0.5197335615722388,0.9997332664466998,TAG,277187.2000732422,505363.1999511719,193153.79260253903,174260.59411621094,997164.714111328,88298.826904296875
[TG(46:2)]_FA18:0,0.02027808515828956,5.077844704510529,0.0020467191582156374,0.9639154692010453,0.9997332664466998,TAG,74598.925537109375,87911.146484375,71303.54434204102,66553.36389160156,82849.02432250977,34152.662200927734
[TG(46:2)]_FA18:1,-0.1662613878557781,5.864393471996884,0.13634685398187685,0.711940086993539,0.9997332664466998,TAG,112484.30859375,148874.7117919922,101800.80737304688,89642.30645751953,219796.7960205078,56740.00402832031
[TG(46:2)]_FA18:2,-0.11537210020244973,6.646602631366586,0.06582808508210292,0.7975108565163089,0.9997332664466998,TAG,201534.8532714844,261771.1563720703,157602.09118652344,141429.42993164062,409013.4489746094,91476.46630859376
[TG(46:3)]_FA14:0,-0.33115387159187243,4.650688229921477,0.5359561428826964,0.4641134807969806,0.9997332664466998,TAG,47740.763427734375,57212.20431518555,56797.08432006836,68685.86526489258,53842.86389160156,23569.641662597656
[TG(46:3)]_FA16:0,-0.066502517479059,4.615643540335525,0.021921827363826196,0.8822952468878279,0.9997332664466998,TAG,46649.34307861328,49109.72341918945,48770.02337646485,38192.28248596192,51929.04345703125,50590.92315673828
[TG(46:3)]_FA16:1,0.20624092347916556,6.053586657658373,0.2133841287713949,0.644127790638134,0.9997332664466998,TAG,157373.67083740234,170721.6319580078,100571.82604980467,71135.5648803711,232496.8778076172,87453.08645629883
[TG(46:3)]_FA18:0,0.1903897239748264,4.628027664498747,0.18171049381817278,0.669907371495201,0.9997332664466998,TAG,50655.00357055664,53746.34378051758,49042.463134765625,36389.28244018555,40527.42297363281,54855.98419189453
[TG(46:3)]_FA18:1,0.1448446188810195,5.09619288287945,0.10498832753864915,0.74592363192298206,0.9997332664466998,TAG,77133.5258178711,95030.82794189452,67427.08474731445,61979.30404663086,85437.66586303711,36208.3224029541
[TG(46:3)]_FA18:2,-0.17213300783586316,6.231327752755349,0.1461041384739019,0.7022865359605491,0.9997332664466998,TAG,142237.28967285156,186785.033203125,133243.14892578125,119661.92724609376,265401.76013183594,83974.86608886719
[TG(46:3)]_FA18:3,-0.1915181010395384,7.376628322435231,0.18068443153242697,0.6707857095475267,0.9997332664466998,TAG,334091.9040527344,408977.4331054688,277876.8193359375,228854.83544921875,693565.3493652344,150336.63134765625
[TG(46:4)]_FA14:0,0.5903838558208857,5.733287835586538,1.7693659535125335,0.18346056674836786,0.9997332664466998,TAG,147418.10815429688,195945.29891967773,94984.885986328125,153644.59188842773,53705.543395996094,26334.401763916016
[TG(46:4)]_FA16:0,-0.14527458770547405,4.283034264187888,0.10419746811658118,0.7468494955751017,0.9997332664466998,TAG,42661.50296020508,41619.50308227539,44312.52340698242,41833.20278930664,42195.16305541992,23549.921585083008
[TG(46:4)]_FA16:1,0.003880228786088632,4.677496271840114,7.488070627914567e-5,0.9930957007351153,0.9997332664466998,TAG,53870.02362060547,53629.663665771484,51975.84375,43362.62255859375,52977.84393310547,46061.403259277344
[TG(46:4)]_FA18:0,0.018475185969210925,4.606862217690087,0.0016987466108844274,0.9671238148452846,0.9997332664466998,TAG,55411.18344116211,62420.74423217773,55554.083892822266,50487.00289916992,53653.283752441406,23455.681671142574
[TG(46:4)]_FA18:1,0.33899341484291345,4.658152932305399,0.5791748487745281,0.4466359357273945,0.9997332664466998,TAG,58058.70388793945,60978.46420288086,50355.48336791992,37155.00280761719,42155.30310058594,48290.3430480957
[TG(46:4)]_FA18:2,0.1364609565346911,5.147699832179564,0.09315499402509886,0.7602039086573239,0.9997332664466998,TAG,74822.76522827148,104491.00622558594,70044.42541503906,66330.64465332031,87545.28512573242,36456.08303833008
[TG(46:4)]_FA18:3,-0.2211553014936975,6.643544611652447,0.2405455406515098,0.6238123739664451,0.9997332664466998,TAG,191328.69384765625,238230.27685546875,169693.55249023438,142454.3896484375,393777.26953125,109052.1884765625
[TG(46:4)]_FA20:4,-0.09213476080414543,6.314014395206997,0.04202965317699636,0.8375632582102941,0.9997332664466998,TAG,166802.11157226562,173308.69177246094,157806.45141601562,133678.2890625,213524.0357666016,115508.98828125
[TG(46:5)]_FA14:0,-0.22950123418973417,4.284692002271975,0.25888211984772624,0.6108891955373621,0.9997332664466998,TAG,35921.8229675293,41575.74291992188,38566.32269287109,41705.08316040039,44382.72283935547,30267.742095947266
[TG(46:5)]_FA16:0,-0.049129893273359294,4.846726742694323,0.011975097671893309,0.9128608139626188,0.9997332664466998,TAG,67416.90475463867,68158.76495361328,80623.76544189453,55776.864685058594,56501.46441650391,26592.601684570312
[TG(46:5)]_FA16:1,0.02116760573762501,4.277566028326662,0.00223011384559868,0.9623346349043281,0.9997332664466998,TAG,41670.382904052734,47761.9033203125,38814.22229003906,39056.603088378906,43203.10305786133,25023.12158203125
[TG(46:5)]_FA18:0,-0.054454785506852316,4.913150475802883,0.014707872048347781,0.9034724162703313,0.9997332664466998,TAG,70804.525390625,68608.86486816406,70656.02520751953,64107.42474365234,64611.04498291016,30836.42227172852
[TG(46:5)]_FA18:1,0.08926644739645377,4.5798274851099485,0.03978195642940818,0.8419075086987627,0.9997332664466998,TAG,56758.72424316406,64507.72473144531,55396.74407958984,44561.503662109375,57306.80456542969,20021.681350708008
[TG(46:5)]_FA18:2,0.4589605839710042,4.955021760454417,1.0655931926186213,0.3019429650096208,0.9997332664466998,TAG,70028.16513061523,71514.525146484375,53789.743591308594,41614.12283325195,46556.763092041016,72666.74557495117
[TG(46:5)]_FA18:3,0.16112273086859888,5.524096323687029,0.13000093171149274,0.7184310728821006,0.9997332664466998,TAG,97843.62744140624,128363.26858520508,90309.7056274414,74628.664794921875,114437.68957519533,58477.58435058594
[TG(46:5)]_FA20:4,-0.08625058741351381,6.291848300046023,0.03684334575700632,0.8477843436551504,0.9997332664466998,TAG,159868.53173828125,176009.83081054688,167457.2518310547,135396.08959960938,190937.45434570312,114478.82788085938
[TG(46:5)]_FA22:5,0.23518530321782136,9.068118992405184,0.27779845673239834,0.5981478300557346,0.9997332664466998,TAG,1448563.830444336,1751817.964416504,2078093.5559082031,1223306.6585388184,337813.7449951172,48261.743408203125
[TG(46:6)]_FA14:0,-0.24253231474264939,4.493813602798761,0.28892003734682703,0.5909134282562599,0.9997332664466998,TAG,45441.82373046875,48979.723693847656,47779.54333496094,46817.903259277344,59834.804107666016,26215.441955566406
[TG(46:6)]_FA16:0,-0.2055444748719335,5.059597061301868,0.20794417172419333,0.6483835350239295,0.9997332664466998,TAG,69284.64465332031,70559.6849975586,68946.72473144531,54594.42419433594,102278.02722167967,41872.12301635742
[TG(46:6)]_FA16:1,-0.05511171146306278,4.4148144531894395,0.015063597518548022,0.90231785942248,0.9997332664466998,TAG,48683.0234375,48268.1435546875,46199.96319580078,42367.76287841797,50746.5033569336,24438.561477661133
[TG(46:6)]_FA18:0,-0.15071825012903167,5.345996964381468,0.11213241811242369,0.737729347146663,0.9997332664466998,TAG,90031.80651855469,83405.605712890625,94777.94689941406,76422.425048828125,95940.947265625,52181.22375488281
[TG(46:6)]_FA18:1,-0.059062823323982244,4.988640200134934,0.017298648149790097,0.8953605448988579,0.9997332664466998,TAG,71426.62481689453,75423.34509277344,75870.0853881836,67162.24444580078,67023.32507324219,32727.76232910156
[TG(46:6)]_FA18:2,0.006381124805017531,4.650393148005976,2.0253776184375738e-4,0.9886452283506018,0.9997332664466998,TAG,54666.5241394043,64010.024658203125,55325.4833984375,48161.12405395508,59188.0244140625,27439.662078857426
[TG(46:6)]_FA18:3,0.5102934118711118,5.356711837726178,1.3191807467510444,0.2507391339544305,0.9997332664466998,TAG,90885.36651611328,89703.60729980469,64441.1442565918,49479.86334228516,61579.30419921875,107343.30657958984
[TG(46:6)]_FA20:4,0.08542857185883947,5.766498976686299,0.03643183131362088,0.8486264708875227,0.9997332664466998,TAG,125154.04876708984,156433.55221557617,143537.59088134766,102614.30700683594,117617.22778320312,38512.80276489258
[TG(46:6)]_FA22:5,0.30555366596664185,13.446711596137067,0.47009250516352274,0.49294461492666625,0.9997332664466998,TAG,32032990.049560547,37020118.01397705,40039792.097473145,28305410.237304688,6218410.073364258,55422.98370361328
[TG(46:6)]_FA22:6,0.2819213530220589,9.275441748619487,0.399855486692104,0.5271638989807432,0.9997332664466998,TAG,1658875.1347351074,2114808.801147461,2372235.1818847656,1389294.0991210938,386566.13146972656,48950.82318115234
[TG(47:2)]_FA14:0,-0.4973787974245994,4.963885652587762,1.196896619859217,0.27394282738070747,0.9997332664466998,TAG,53241.34368896485,67271.46463012695,56930.52410888672,56822.444580078125,124450.91027832033,30075.582305908203
[TG(47:2)]_FA16:0,-0.6045524017245961,5.339727363634356,1.7559671143450473,0.18512833807825946,0.9997332664466998,TAG,71440.24530029297,80875.22607421875,59602.10360717773,57278.084228515625,214123.013671875,31133.72201538086
[TG(47:2)]_FA18:0,-0.06866913279687277,4.795838805793297,0.02337199469462803,0.878493681179397,0.9997332664466998,TAG,61758.18420410156,62888.3444519043,58551.38482666016,49335.88348388672,73954.6851196289,33285.78259277344
[TG(47:2)]_FA18:1,-0.36142067244959575,5.732398231683248,0.6373234052002772,0.4246816960557552,0.9997332664466998,TAG,105160.22760009766,123300.78997802734,93342.28692626952,78400.36541748047,244421.17834472656,34074.44226074219
[TG(47:2)]_FA18:2,-0.0991391500304004,7.309119501529737,0.048647420335328206,0.8254338017822765,0.9997332664466998,TAG,411864.2498779297,352040.3444824219,230441.49584960935,198643.5128173828,749921.1373291016,92427.16748046876
[TG(47:3)]_FA14:0,-0.010267622459026104,4.855098162486974,5.239930516154345e-4,0.9817373036198616,0.9997332664466998,TAG,60469.1848449707,77321.72471618652,63528.7844543457,70679.284423828125,53768.98400878906,29354.662048339844
[TG(47:3)]_FA16:0,0.04696359089108194,4.622648682119852,0.010990826106080931,0.9165050382703788,0.9997332664466998,TAG,58176.16394042969,60882.78411865234,52091.40399169922,45452.243225097656,62205.06393432617,25391.902130126957
[TG(47:3)]_FA16:1,-0.49940751951477746,5.447679271703418,1.206567668577918,0.2720129532494469,0.9997332664466998,TAG,75521.884765625,96157.6865234375,58879.124420166016,60284.10388183594,226668.29583740237,36269.74237060547
[TG(47:3)]_FA18:0,0.2892680326846668,5.30080329265262,0.42103708217518937,0.5164200135649601,0.9997332664466998,TAG,99705.22674560548,99048.26721191406,84579.80694580078,67773.28503417969,71730.66564941406,54138.92404174805
[TG(47:3)]_FA18:1,0.08121617838535386,4.892048131655953,0.03291959527996369,0.8560241241128584,0.9997332664466998,TAG,73204.64489746094,69605.5849609375,59157.68365478516,53174.403717041016,75591.2251586914,33760.82247924805
[TG(47:3)]_FA18:2,-0.35970605100187003,6.089142582253041,0.6313635262486059,0.4268556042598765,0.9997332664466998,TAG,123910.25051879884,166665.59204101562,103125.92785644533,93211.68603515624,332685.00244140625,49353.00384521485
[TG(47:3)]_FA18:3,-0.27174975521716893,7.712498110977073,0.3621909285066067,0.5472919606135298,0.9997332664466998,TAG,517977.2177734375,426195.37353515625,299205.0212402344,240962.5576171875,1113175.7902832031,108794.28723144533
[TG(47:4)]_FA14:0,-0.1480713734949913,4.1583233700103275,0.10823017516054279,0.7421681229662026,0.9997332664466998,TAG,34749.88244628906,41372.70327758789,39288.00314331055,35173.06262207031,41479.70341491699,23968.66146850586
[TG(47:4)]_FA16:0,-0.22091449990258602,4.577884984978656,0.23999599735077481,0.6242090057051171,0.9997332664466998,TAG,51085.06393432617,50074.38311767578,51358.383697509766,60019.4846496582,50046.66326904297,27145.201873779297
[TG(47:4)]_FA16:1,-0.08060317928667593,4.64128518023613,0.03218241680212941,0.8576278836746702,0.9997332664466998,TAG,55524.50408935547,60054.34405517578,53467.624084472656,51033.40383911133,64365.10461425781,24079.88153076172
[TG(47:4)]_FA18:0,-0.006101846282033718,4.1159802810216375,1.850767653195362e-4,0.9891456801354032,0.9997332664466998,TAG,38334.62301635742,40608.242614746094,37359.70263671875,34787.802307128906,36884.90267944336,22255.701629638672
[TG(47:4)]_FA18:1,0.4071417014979046,5.409517335928948,0.8373235605163245,0.36016335742200606,0.9997332664466998,TAG,115319.72821044922,108824.40795898438,89301.42608642578,65698.26495361328,79049.68542480469,57756.14465332031
[TG(47:4)]_FA18:2,0.33046413751093623,5.247683438005953,0.5502761204452327,0.45820489342443355,0.9997332664466998,TAG,99000.32653808594,95030.5463256836,67337.084716796875,57458.30401611328,90604.60675048828,52618.50405883789
[TG(47:4)]_FA18:3,-0.4911912307272413,6.554548391599957,1.1678565617885397,0.2798420974192271,0.9997332664466998,TAG,177285.41052246094,202779.5968017578,144976.03021240234,113784.1474609375,507235.6955566406,60253.384338378906
[TG(47:4)]_FA20:4,-0.14737622349061194,5.733941952090568,0.10723597098755278,0.7433131570836636,0.9997332664466998,TAG,111483.34747314452,126373.76831054688,113590.72839355467,90494.885986328125,163161.8514404297,54431.30383300781
[TG(47:5)]_FA14:0,-0.21387934751861568,4.076052705057111,0.2250223402327265,0.6352395065976715,0.9997332664466998,TAG,32435.44204711914,35921.982666015625,35756.802185058594,34619.482360839844,38684.342346191406,24749.94171142578
[TG(47:5)]_FA16:0,-0.21479500816076005,4.600061484358309,0.22695915105850867,0.6337877966950566,0.9997332664466998,TAG,53688.063873291016,46810.80358886719,52571.383697509766,47555.42321777344,62264.52349853516,30917.122131347656
[TG(47:5)]_FA16:1,-0.13558126293443298,4.6667085343525425,0.09080610796490873,0.7631548468191609,0.9997332664466998,TAG,56061.4638671875,57720.564208984375,53226.42395019531,63757.10464477539,53962.28387451172,25925.581817626957
[TG(47:5)]_FA18:0,-0.044593922675529835,4.872863786560254,0.009868124544368584,0.9208695631005621,0.9997332664466998,TAG,66557.405029296875,73322.185791015625,75525.00509643555,67681.96469116211,53386.62390136719,25352.20181274414
[TG(47:5)]_FA18:1,-0.03237736324378994,4.1424322534670015,0.005204523471130873,0.9424885970649947,0.9997332664466998,TAG,39864.38305664063,41735.62298583984,39051.64279174805,35209.62226867676,40851.523040771484,19625.88133239746
[TG(47:5)]_FA18:3,0.6463187866046182,5.814417052535124,2.123122786381714,0.14509044751378727,0.9997332664466998,TAG,165703.9512939453,144064.56951904297,91301.0464477539,68052.54498291016,118417.04870605467,90365.66650390624
[TG(47:5)]_FA20:4,-0.13725454841644205,5.042437328302147,0.09305639767660523,0.760326953989519,0.9997332664466998,TAG,69540.7848815918,76405.64541625977,70866.48547363281,59722.88427734375,92381.8471069336,36475.442626953125
[TG(47:5)]_FA22:5,-0.16439248244885035,6.805504901864512,0.13331586171261733,0.7150185128620873,0.9997332664466998,TAG,248276.11688232425,272001.1789855957,289889.85876464844,323752.80078125,173057.93212890625,76877.92596435547
[TG(47:6)]_FA14:0,-0.14652950301744613,4.864728011540227,0.10600586759164798,0.7447380426106013,0.9997332664466998,TAG,55182.60394287109,74970.84451293945,58287.224060058594,53083.40393066406,87950.466064453125,31061.08203125
[TG(47:6)]_FA16:0,-0.07590689541394849,5.5962634113526075,0.028550163245199656,0.8658218624421816,0.9997332664466998,TAG,101799.0873413086,128908.64892578124,102847.30688476562,72632.04504394531,164512.07177734375,39222.76287841797
[TG(47:6)]_FA16:1,-0.006096258709031972,4.7362205200502485,1.847529799761105e-4,0.9891551783333942,0.9997332664466998,TAG,61269.66467285156,63602.90423583984,54646.82421875,54546.064208984375,63918.76440429688,29060.34210205078
[TG(47:6)]_FA18:1,0.04421360372568306,4.925549359030772,0.009740476717752244,0.9213813492396996,0.9997332664466998,TAG,72538.88558959961,79780.2055053711,77082.0855102539,67308.92459106445,57316.96417236328,23798.62149047852
[TG(47:6)]_FA18:2,-0.038046148295358954,4.2908562170392885,0.007184733563491363,0.9324499622709991,0.9997332664466998,TAG,42068.78302001953,47601.48348999024,42220.90284729004,40396.22262573242,43834.06295776367,22874.74151611328
[TG(47:6)]_FA20:4,0.010436787696704223,4.981983153042621,5.419233989414352e-4,0.9814275247283268,0.9997332664466998,TAG,70978.88458251953,75032.92559814453,67585.04461669922,64299.98519897461,67436.10565185547,38941.44253540039
