Lipid,Class,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
CAR(10:1),CAR,311695.96044921875,309020.86181640625,335871.0625,310512.74267578125,377844.626953125,311695.96044921875,309020.86181640625,335871.0625,310512.74267578125,377844.626953125,358083.46533203125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(10:1)_QUAL,CAR,624516.8642578125,607166.5029296875,694343.373046875,642738.6435546875,852856.9765625,624516.8642578125,607166.5029296875,694343.373046875,642738.6435546875,852856.9765625,806085.0732421875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(10:2),CAR,311521.3212890625,307853.34130859375,341057.603515625,313915.24169921875,382638.9677734375,311521.3212890625,307853.34130859375,341057.603515625,313915.24169921875,382638.9677734375,364896.58740234375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(10:2)_QUAL,CAR,364927.3662109375,356818.90673828125,418373.849609375,398576.3466796875,467105.01220703125,364927.3662109375,356818.90673828125,418373.849609375,398576.3466796875,467105.01220703125,471053.9541015625,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(10:3),CAR,304746.640625,301772.322265625,340152.6455078125,311153.44287109375,374937.54833984375,304746.640625,301772.322265625,340152.6455078125,311153.44287109375,374937.54833984375,361972.748046875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(10:3)_QUAL,CAR,350002.94677734375,342037.263671875,386980.72705078125,375037.9072265625,442194.8916015625,350002.94677734375,342037.263671875,386980.72705078125,375037.9072265625,442194.8916015625,432150.40869140625,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(11:0),CAR,148350.41015625,140160.9285888672,163626.53100585938,148783.470703125,196836.634765625,148350.41015625,140160.9285888672,163626.53100585938,148783.470703125,196836.634765625,202906.31469726562,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(11:0)_QUAL,CAR,564138.4379882812,543426.2377929688,610370.3852539062,608709.84375,689102.66796875,564138.4379882812,543426.2377929688,610370.3852539062,608709.84375,689102.66796875,663687.1049804688,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(12:0),CAR,5245131.15625,5197491.59375,5626737.484375,5358382.90625,6196707.40625,5245131.15625,5197491.59375,5626737.484375,5358382.90625,6196707.40625,5960966.3203125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(12:0)_QUAL,CAR,891019.2470703125,879703.4033203125,965496.9697265625,916425.8984375,1055978.279296875,891019.2470703125,879703.4033203125,965496.9697265625,916425.8984375,1055978.279296875,1000388.671875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(14:0),CAR,247929.19799804688,243539.1787109375,268282.6376953125,249328.498046875,295928.37939453125,247929.19799804688,243539.1787109375,268282.6376953125,249328.498046875,295928.37939453125,277446.83935546875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(14:0)_QUAL,CAR,465210.51318359375,457179.9921875,496843.5146484375,508393.1318359375,586672.0400390625,465210.51318359375,457179.9921875,496843.5146484375,508393.1318359375,586672.0400390625,561188.6005859375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(14:1),CAR,241243.6572265625,231954.576171875,253258.03564453125,244597.95703125,280062.6591796875,241243.6572265625,231954.576171875,253258.03564453125,244597.95703125,280062.6591796875,265952.77783203125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(14:1)_QUAL,CAR,458563.27734375,440783.61181640625,500455.6748046875,500020.13671875,575667.400390625,458563.27734375,440783.61181640625,500455.6748046875,500020.13671875,575667.400390625,551728.80078125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(14:2),CAR,339255.2021484375,266274.33740234375,310373.0419921875,272216.9201660156,329208.5830078125,339255.2021484375,266274.33740234375,310373.0419921875,272216.9201660156,329208.5830078125,284662.72021484375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(14:2)_QUAL,CAR,455607.25439453125,442018.169921875,495418.01513671875,465300.99365234375,575553.2197265625,455607.25439453125,442018.169921875,495418.01513671875,465300.99365234375,575553.2197265625,544630.8203125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(16:0),CAR,186955.33374023438,181111.39233398438,204502.91455078125,183929.73364257812,230808.876953125,186955.33374023438,181111.39233398438,204502.91455078125,183929.73364257812,230808.876953125,212784.33471679688,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(16:0)_QUAL,CAR,572482.05859375,572074.4794921875,609695.1650390625,622023.6240234375,705555.6513671875,572482.05859375,572074.4794921875,609695.1650390625,622023.6240234375,705555.6513671875,686982.9677734375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(16:1),CAR,178248.45239257812,171398.95239257812,187777.2529296875,178034.07275390625,213471.9755859375,178248.45239257812,171398.95239257812,187777.2529296875,178034.07275390625,213471.9755859375,208605.2734375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(16:1)_QUAL,CAR,572663.1181640625,550359.1025390625,621976.76171875,619675.138671875,694861.689453125,572663.1181640625,550359.1025390625,621976.76171875,619675.138671875,694861.689453125,672423.5302734375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(16:2),CAR,173395.271484375,171719.25268554688,185115.91381835938,179216.03247070312,216482.55639648438,173395.271484375,171719.25268554688,185115.91381835938,179216.03247070312,216482.55639648438,196940.693359375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(16:2)_QUAL,CAR,532555.6357421875,530043.2001953125,602699.6044921875,603101.0,662936.384765625,532555.6357421875,530043.2001953125,602699.6044921875,603101.0,662936.384765625,646472.5048828125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(17:0),CAR,1152357.54296875,1170740.322265625,1251187.7265625,1192738.005859375,1485295.001953125,1152357.54296875,1170740.322265625,1251187.7265625,1192738.005859375,1485295.001953125,1345145.1572265625,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(17:0)_QUAL,CAR,433445.08984375,438320.14892578125,465689.8134765625,443671.15185546875,517732.1796875,433445.08984375,438320.14892578125,465689.8134765625,443671.15185546875,517732.1796875,515020.89453125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:0),CAR,1986488.38671875,1945987.927734375,2178149.1953125,2035685.748046875,2569833.62109375,1986488.38671875,1945987.927734375,2178149.1953125,2035685.748046875,2569833.62109375,2328431.80859375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:0)_QUAL,CAR,492644.474609375,485149.056640625,535449.439453125,502402.2939453125,598536.6611328125,492644.474609375,485149.056640625,535449.439453125,502402.2939453125,598536.6611328125,590638.1630859375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:1),CAR,1979574.865234375,1972617.470703125,2185124.79296875,2032419.55078125,2574827.34375,1979574.865234375,1972617.470703125,2185124.79296875,2032419.55078125,2574827.34375,2345177.5078125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:1)_QUAL,CAR,488579.35009765625,490226.01953125,527776.5166015625,499432.53662109375,601193.91796875,488579.35009765625,490226.01953125,527776.5166015625,499432.53662109375,601193.91796875,601668.0009765625,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:2),CAR,2037788.001953125,2006092.4375,2263617.05078125,2079956.345703125,2639114.6796875,2037788.001953125,2006092.4375,2263617.05078125,2079956.345703125,2639114.6796875,2416375.392578125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:2)_QUAL,CAR,490237.2158203125,480971.611328125,513250.517578125,502827.296875,608758.861328125,490237.2158203125,480971.611328125,513250.517578125,502827.296875,608758.861328125,592761.6015625,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:3),CAR,2035039.759765625,2003226.9453125,2233473.97265625,2086072.947265625,2637447.640625,2035039.759765625,2003226.9453125,2233473.97265625,2086072.947265625,2637447.640625,2399422.57421875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:3)_QUAL,CAR,542985.357421875,549722.4599609375,581250.822265625,573652.296875,665235.7880859375,542985.357421875,549722.4599609375,581250.822265625,573652.296875,665235.7880859375,655165.0830078125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:4),CAR,2027094.67578125,2023127.861328125,2217857.44140625,2083340.0546875,2643648.43359375,2027094.67578125,2023127.861328125,2217857.44140625,2083340.0546875,2643648.43359375,2414039.53515625,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(18:4)_QUAL,CAR,575988.3583984375,580189.521484375,605378.8828125,597619.0205078125,699294.349609375,575988.3583984375,580189.521484375,605378.8828125,597619.0205078125,699294.349609375,685099.669921875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:0),CAR,331735.22265625,325016.705078125,355353.60498046875,332265.26416015625,403509.2646484375,331735.22265625,325016.705078125,355353.60498046875,332265.26416015625,403509.2646484375,439075.671875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:0)_QUAL,CAR,1630744.05078125,1643109.29296875,1756160.125,1684842.19921875,2032074.8359375,1630744.05078125,1643109.29296875,1756160.125,1684842.19921875,2032074.8359375,1911815.669921875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:1),CAR,333833.80224609375,330179.2646484375,360457.18359375,340042.5224609375,405221.28759765625,333833.80224609375,330179.2646484375,360457.18359375,340042.5224609375,405221.28759765625,447168.9921875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:1)_QUAL,CAR,1662901.580078125,1656799.6015625,1798205.099609375,1717906.689453125,2044930.8203125,1662901.580078125,1656799.6015625,1798205.099609375,1717906.689453125,2044930.8203125,1923872.419921875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:2),CAR,323973.94287109375,312251.02392578125,344173.2451171875,322782.0625,393336.70947265625,323973.94287109375,312251.02392578125,344173.2451171875,322782.0625,393336.70947265625,435177.21435546875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:2)_QUAL,CAR,1616141.568359375,1612738.072265625,1735359.99609375,1657050.705078125,1994192.58984375,1616141.568359375,1612738.072265625,1735359.99609375,1657050.705078125,1994192.58984375,1889476.123046875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:4),CAR,359051.26611328125,348501.76611328125,384076.0673828125,360059.00390625,441488.2314453125,359051.26611328125,348501.76611328125,384076.0673828125,360059.00390625,441488.2314453125,469505.3173828125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(20:4)_QUAL,CAR,1449093.2421875,1445452.08203125,1565916.3671875,1499987.130859375,1808310.830078125,1449093.2421875,1445452.08203125,1565916.3671875,1499987.130859375,1808310.830078125,1714730.76171875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:0),CAR,179824.51150512695,181549.45281982422,197831.7540283203,194057.23443603516,224834.85488891602,179824.51150512695,181549.45281982422,197831.7540283203,194057.23443603516,224834.85488891602,215100.03482055664,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:0)_QUAL,CAR,1280913.1374511719,1217626.1181640625,1320030.9409179688,1275880.9287109375,1480061.384765625,1280913.1374511719,1217626.1181640625,1320030.9409179688,1275880.9287109375,1480061.384765625,1314991.771484375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:2),CAR,228522.23498535156,220136.9151611328,241193.7977294922,231012.71716308594,267345.19873046875,228522.23498535156,220136.9151611328,241193.7977294922,231012.71716308594,267345.19873046875,261170.6397705078,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:2)_QUAL,CAR,1293668.7314453125,1229404.2431640625,1312622.0,1287056.6806640625,1489010.48046875,1293668.7314453125,1229404.2431640625,1312622.0,1287056.6806640625,1489010.48046875,1317053.1220703125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:4),CAR,212029.17529296875,203605.61474609375,223207.55737304688,211958.2744140625,258782.97802734375,212029.17529296875,203605.61474609375,223207.55737304688,211958.2744140625,258782.97802734375,246472.37866210938,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:4)_QUAL,CAR,1328862.5087890625,1255199.5390625,1332891.1845703125,1307528.1083984375,1519849.009765625,1328862.5087890625,1255199.5390625,1332891.1845703125,1307528.1083984375,1519849.009765625,1343315.435546875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:5),CAR,198197.03442382812,197497.19409179688,213080.95361328125,200223.03344726562,243164.9384765625,198197.03442382812,197497.19409179688,213080.95361328125,200223.03344726562,243164.9384765625,227832.07470703125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:5)_QUAL,CAR,1318158.1962890625,1269130.1650390625,1357208.6376953125,1311498.4521484375,1547793.5537109375,1318158.1962890625,1269130.1650390625,1357208.6376953125,1311498.4521484375,1547793.5537109375,1360883.9453125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:6),CAR,205186.65600585938,200550.57446289062,213322.51489257812,204572.1142578125,252873.6591796875,205186.65600585938,200550.57446289062,213322.51489257812,204572.1142578125,252873.6591796875,242191.39892578125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(22:6)_QUAL,CAR,1091464.1025390625,1041396.556640625,1105487.669921875,1088648.1533203125,1242351.958984375,1091464.1025390625,1041396.556640625,1105487.669921875,1088648.1533203125,1242351.958984375,1096344.427734375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(26:0),CAR,245311.81958007812,241017.45825195312,262461.4982910156,240096.99780273438,286135.7590332031,245311.81958007812,241017.45825195312,262461.4982910156,240096.99780273438,286135.7590332031,275635.298828125,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(26:0)_QUAL,CAR,383831.0471191406,379352.14725112915,420289.45097351074,403400.9275817871,468130.0522918701,383831.0471191406,379352.14725112915,420289.45097351074,403400.9275817871,468130.0522918701,458723.93214416504,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(2:0),CAR,3777688.9609375,3787123.8984375,4243405.09765625,3860602.6328125,5094856.41796875,3777688.9609375,3787123.8984375,4243405.09765625,3860602.6328125,5094856.41796875,4737234.52734375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(2:0)_QUAL,CAR,137539.24951171875,138398.56884765625,144161.63061523438,140435.61010742188,163281.53149414062,137539.24951171875,138398.56884765625,144161.63061523438,140435.61010742188,163281.53149414062,155060.85009765625,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(3:0),CAR,276632.39990234375,275673.2001953125,311774.48193359375,277376.6796875,384099.48779296875,276632.39990234375,275673.2001953125,311774.48193359375,277376.6796875,384099.48779296875,353387.86474609375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(3:0)_QUAL,CAR,54405.143981933594,57602.16387939453,61038.044494628906,56919.84393310547,66627.60461425781,54405.143981933594,57602.16387939453,61038.044494628906,56919.84393310547,66627.60461425781,64663.624572753906,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(3:1),CAR,420215.6103515625,424252.22998046875,469415.49609375,424544.4697265625,596918.4599609375,420215.6103515625,424252.22998046875,469415.49609375,424544.4697265625,596918.4599609375,551953.8793945312,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(3:1)_QUAL,CAR,64106.544677734375,67500.22497558594,68830.40490722656,65049.704528808594,72950.58465576172,64106.544677734375,67500.22497558594,68830.40490722656,65049.704528808594,72950.58465576172,69059.94482421875,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(4:0),CAR,260996.11669921875,260377.25830078125,286819.41943359375,265195.01806640625,362140.30517578125,260996.11669921875,260377.25830078125,286819.41943359375,265195.01806640625,362140.30517578125,336502.38427734375,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
CAR(4:0)_QUAL,CAR,50438.36340332031,49054.86340332031,53528.503967285156,51795.96350097656,54833.76385498047,50438.36340332031,49054.86340332031,53528.503967285156,51795.96350097656,54833.76385498047,54932.06408691406,Sex: Male | Brain Region: Liver,Sex: Male | Brain Region: Liver,Sex: Male__Brain Region: Liver vs Sex: Male__Brain Region: Liver,5,5,blank_033123
