,Q1,Q3,Intensity,Transition,Lipid,Class
39,870.8,597.8,5522.120372772217,870.8 -> 597.8,TAG(52:5)_FA 16:0,
40,870.8,599.8,5905.700389862061,870.8 -> 599.8,TAG(52:5)_FA 16:1,
41,872.8,571.8,4036.0402755737305,872.8 -> 571.8,TAG(52:4)_FA 18:0,
42,872.8,573.8,5026.660400390625,872.8 -> 573.8,TAG(52:4)_FA 18:1,
43,872.8,599.8,6515.740417480469,872.8 -> 599.8,TAG(52:4)_FA 16:0,
44,872.8,601.8,6687.140449523926,872.8 -> 601.8,TAG(52:4)_FA 16:1,
45,874.8,573.8,5590.540390014648,874.8 -> 573.8, TAG(52:3)_FA 18:0,
46,874.8,575.8,8436.880630493164,874.8 -> 575.8, TAG(52:3)_FA 18:1,
47,874.8,601.8,5949.56037902832,874.8 -> 601.8,TAG(52:3)_FA 16:0,
48,874.8,603.8,9092.020603179932,874.8 -> 603.8,TAG(52:3)_FA 16:1,
49,876.8,575.8,7402.680450439453,876.8 -> 575.8,TAG(52:2)_FA 18:0,
50,876.8,577.8,20887.181579589844,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,9640.940696716309,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,8527.140670776367,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,14321.221084594727,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,38478.64288330078,878.8 -> 579.8,TAG(52:1)_FA 18:1,
55,878.8,605.8,8695.22061920166,878.8 -> 605.8,TAG(52:1)_FA 16:0,
56,878.8,607.8,14119.241027832031,878.8 -> 607.8,TAG(52:1)_FA 16:1,
57,880.8,579.8,22138.141632080078,880.8 -> 579.8,TAG(52:0)_FA 18:0,
58,880.8,581.8,9462.160629272461,880.8 -> 581.8,TAG(52:0)_FA 18:1,
59,880.8,607.8,13430.601043701172,880.8 -> 607.8,TAG(52:0)_FA 16:0,
60,880.8,609.8,6926.900535583496,880.8 -> 609.8,TAG(52:0)_FA 16:1,
61,892.7,591.7,6984.620452880859,892.7 -> 591.7,TAG(54:8)_FA 18:0,
62,892.7,593.7,11058.120811462402,892.7 -> 593.7,TAG(54:8)_FA 18:1,
63,892.7,619.7,6497.940505981445,892.7 -> 619.7,TAG(54:8)_FA 16:0,
64,892.7,621.7,8682.02067565918,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,8074.520622253418,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,6082.200443267822,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,7879.400604248047,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,6912.00048828125,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,5390.42036819458,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,5892.600410461426,896.8 -> 597.8,TAG(54:6)_FA 18:1,
71,896.8,623.8,6261.240406036377,896.8 -> 623.8,TAG(54:6)_FA 16:0,
72,896.8,625.8,5008.320369720459,896.8 -> 625.8,TAG(54:6)_FA 16:1,
73,898.8,597.8,4364.920295715332,898.8 -> 597.8,TAG(54:5)_FA 18:0,
74,898.8,599.8,6669.200496673584,898.8 -> 599.8,TAG(54:5)_FA 18:1,
75,898.8,625.8,5534.440380096436,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,6398.920471191406,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,6796.900501251221,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,9893.440795898438,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,5322.400360107422,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,5728.6604347229,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,8547.600631713867,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,15546.581298828125,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,5447.860389709473,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,5307.500324249268,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,14754.800964355469,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,12113.020874023438,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,5983.1203956604,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,5846.40043258667,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,9995.940628051758,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,22868.461822509766,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,5440.200347900391,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,7757.460517883301,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,18407.561401367188,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,7598.860542297363,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,8342.80062866211,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,5498.18034362793,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,7385.080562591553,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,5533.500377655029,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,8542.220603942871,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,7661.140579223633,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,9269.360656738281,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,7673.620567321777,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,5685.080402374268,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,7626.620529174805,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,6253.420425415039,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,5120.400363922119,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,5362.280353546143,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,5614.440315246582,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,5483.300434112549,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,4910.920337677002,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,6199.220428466797,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,4748.04035949707,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,5762.720355987549,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,5204.3603515625,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,5685.3404541015625,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,5733.420375823975,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,6323.960426330566,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,4784.440326690674,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,6255.08044052124,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,8219.560569763184,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,7507.200546264648,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,7800.580551147461,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,5948.500396728516,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,5089.200336456299,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,5308.520362854004,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,5535.460422515869,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,6487.100456237793,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,4613.480361938477,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,5241.040351867676,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,5702.520347595215,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,6338.680488586426,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,7160.84049987793,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,8978.560623168945,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,7748.940605163574,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,6147.3004722595215,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,6998.1805419921875,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,6243.500453948975,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,5244.340366363525,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,4990.700344085693,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,6140.700424194336,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,5991.120452880859,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,4834.020351409912,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,5009.500331878662,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,5484.820335388184,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,4522.320327758789,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,5449.000431060791,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,5155.980354309082,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,5235.740406036377,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,5553.200393676758,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,5669.400417327881,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,6056.380424499512,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,4750.1403160095215,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,5250.480400085449,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,7023.640472412109,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,5735.9804039001465,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,5034.740345001221,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,3714.440299987793,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,4704.380321502686,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,4171.120292663574,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,5193.640369415283,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,4784.34037399292,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,4971.940368652344,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,4397.280334472656,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,3956.2002449035645,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,4010.74027633667,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,3763.9202575683594,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,5245.820411682129,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,4554.280353546143,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,5390.200309753418,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,5000.440338134766,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,4900.940361022949,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,5650.860389709473,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,4361.760303497314,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,5304.720375061035,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,5135.400367736816,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,5215.540374755859,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,3838.9002838134766,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,4865.300323486328,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,4456.020286560059,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,4115.380271911621,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,4622.980327606201,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,4177.780288696289,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,4111.100303649902,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,4852.300373077393,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,4667.3203201293945,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,4180.300270080566,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,4782.080333709717,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,4363.380302429199,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,4654.600299835205,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,4875.740303039551,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,4448.800289154053,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,3878.2602767944336,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,4361.220314025879,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,4551.520332336426,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,3688.920253753662,992.9 -> 721.9,TAG(60:0)_FA 16:1,
