,Q1,Q3,Intensity,Transition,Lipid,Class
64,892.7,621.7,20774.54148864746,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,18932.261268615723,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,12686.640914916992,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,18168.761390686035,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,28969.342334747314,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,12206.560813903809,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,11934.480895996094,896.8 -> 597.8,TAG(54:6)_FA 18:1,
71,896.8,623.8,27633.262184143066,896.8 -> 623.8,TAG(54:6)_FA 16:0,
72,896.8,625.8,136626.28942108154,896.8 -> 625.8,TAG(54:6)_FA 16:1,
73,898.8,597.8,10391.260704040527,898.8 -> 597.8,TAG(54:5)_FA 18:0,
74,898.8,599.8,171116.63105773926,898.8 -> 599.8,TAG(54:5)_FA 18:1,
75,898.8,625.8,130150.01069641113,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,860671.6111831665,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,162449.2304840088,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,51590.30335998535,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,889733.3999557495,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,101472.76516723633,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,45070.32307434082,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,106987.38821411133,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,109237.98578643799,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,12876.480812072754,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,99504.2466583252,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,53761.58378601074,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,13001.100807189941,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,11925.660865783691,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,48894.9432220459,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,143219.39178466797,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,11627.360816955566,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,26648.78200531006,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,98261.10668945312,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,21042.761322021484,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,20902.44167327881,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,13872.920951843262,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,16566.42124938965,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,18929.80104827881,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,28941.182235717773,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,18836.821365356445,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,29320.161949157715,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,52526.84284210205,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,24520.401893615723,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,56180.66467285156,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,23305.281539916992,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,95673.20469665527,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,25862.70224761963,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,22187.721481323242,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,633070.0371170044,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,28884.562240600586,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,10127.600677490234,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,70767.26474761963,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,9748.76065826416,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,7719.940505981445,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,11376.600757598877,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,8685.080596923828,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,10739.660758972168,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,10941.240676879883,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,11047.50080871582,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,47605.543060302734,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,22836.921699523926,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,43658.362953186035,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,12404.940841674805,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,9577.040664672852,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,9076.000579833984,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,9263.120620727539,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,10316.200668334961,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,9131.840656280518,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,11696.480796813965,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,18338.52146911621,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,10647.180740356445,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,19376.96115875244,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,26337.041862487793,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,21334.04144668579,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,12336.800853729248,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,43144.80416870117,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,12010.56088256836,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,8443.340602874756,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,21272.66110610962,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,9081.500610351562,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,8278.34049987793,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,19573.641483306885,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,7890.64054107666,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,9272.800559997559,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,9982.100776672363,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,9887.020736694336,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,7399.720520019531,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,9028.900623321533,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,8037.76061630249,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,9108.30071258545,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,11370.640663146973,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,8601.540580749512,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,12008.620929718018,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,52007.76426696777,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,14740.060989379883,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,10395.660736083984,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,7569.500579833984,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,7266.560527801514,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,6640.1404457092285,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,7646.260601043701,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,6433.02042388916,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,5815.560398101807,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,7828.020553588867,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,6798.54056930542,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,6595.620441436768,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,6789.200428009033,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,6892.020526885986,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,7235.680419921875,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,10244.420799255371,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,8392.980583190918,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,9790.780639648438,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,16311.961135864258,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,12034.180809020996,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,9133.94066619873,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,10918.040740966797,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,8929.520656585693,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,7112.700485229492,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,7778.300525665283,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,8126.560493469238,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,6926.080535888672,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,7178.700443267822,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,6493.700458526611,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,6088.600433349609,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,9505.66067123413,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,7170.4605140686035,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,6930.340526580811,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,7047.8005447387695,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,5881.880397796631,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,6707.960445404053,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,8457.280605316162,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,6542.00048828125,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,6781.300464630127,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,11929.240882873535,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,6537.360454559326,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,6077.880424499512,992.9 -> 721.9,TAG(60:0)_FA 16:1,
