,Q1,Q3,Intensity,Transition,Lipid,Class
42,872.8,573.8,5431.000411987305,872.8 -> 573.8,TAG(52:4)_FA 18:1,
43,872.8,599.8,6118.180465698242,872.8 -> 599.8,TAG(52:4)_FA 16:0,
44,872.8,601.8,7205.0405349731445,872.8 -> 601.8,TAG(52:4)_FA 16:1,
45,874.8,573.8,5528.420391082764,874.8 -> 573.8, TAG(52:3)_FA 18:0,
46,874.8,575.8,8574.700630187988,874.8 -> 575.8, TAG(52:3)_FA 18:1,
47,874.8,601.8,7472.120574951172,874.8 -> 601.8,TAG(52:3)_FA 16:0,
48,874.8,603.8,8979.880599975586,874.8 -> 603.8,TAG(52:3)_FA 16:1,
49,876.8,575.8,7951.68058013916,876.8 -> 575.8,TAG(52:2)_FA 18:0,
50,876.8,577.8,20975.64144897461,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,7393.520545959473,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,9345.580680847168,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,13915.060897827148,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,38768.382720947266,878.8 -> 579.8,TAG(52:1)_FA 18:1,
55,878.8,605.8,7558.180610656738,878.8 -> 605.8,TAG(52:1)_FA 16:0,
56,878.8,607.8,16352.161117553711,878.8 -> 607.8,TAG(52:1)_FA 16:1,
57,880.8,579.8,21344.201629638672,880.8 -> 579.8,TAG(52:0)_FA 18:0,
58,880.8,581.8,8640.520614624023,880.8 -> 581.8,TAG(52:0)_FA 18:1,
59,880.8,607.8,12048.30078125,880.8 -> 607.8,TAG(52:0)_FA 16:0,
60,880.8,609.8,7104.160511016846,880.8 -> 609.8,TAG(52:0)_FA 16:1,
61,892.7,591.7,7814.060501098633,892.7 -> 591.7,TAG(54:8)_FA 18:0,
62,892.7,593.7,11047.74072265625,892.7 -> 593.7,TAG(54:8)_FA 18:1,
63,892.7,619.7,7493.620559692383,892.7 -> 619.7,TAG(54:8)_FA 16:0,
64,892.7,621.7,11077.760765075684,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,8396.400566101074,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,6368.780490875244,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,8061.760566711426,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,6135.900367736816,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,5540.580417633057,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,4712.640327453613,896.8 -> 597.8,TAG(54:6)_FA 18:1,
71,896.8,623.8,5720.9404220581055,896.8 -> 623.8,TAG(54:6)_FA 16:0,
72,896.8,625.8,5544.860382080078,896.8 -> 625.8,TAG(54:6)_FA 16:1,
73,898.8,597.8,5080.340377807617,898.8 -> 597.8,TAG(54:5)_FA 18:0,
74,898.8,599.8,7830.400581359863,898.8 -> 599.8,TAG(54:5)_FA 18:1,
75,898.8,625.8,5021.640335083008,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,7020.120487213135,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,6289.4604415893555,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,9873.500701904297,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,6056.160423278809,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,4967.580379486084,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,8639.600563049316,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,16453.92120361328,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,4930.880325317383,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,6849.780479431152,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,13510.801010131836,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,11707.240882873535,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,6196.0205078125,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,6652.340518951416,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,9995.860694885254,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,22950.881591796875,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,5799.160404205322,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,9224.620750427246,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,18694.241241455078,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,6119.480430603027,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,8539.840637207031,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,7034.620422363281,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,7036.140510559082,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,5402.4803466796875,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,8479.96060180664,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,7457.500457763672,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,8212.380569458008,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,6403.020481109619,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,6594.840461730957,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,6513.840476989746,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,5422.160369873047,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,5643.9204025268555,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,4808.320301055908,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,4861.3603591918945,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,5056.540336608887,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,5638.680416107178,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,5466.340412139893,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,4496.160320281982,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,5434.640361785889,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,4966.280353546143,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,5272.84033203125,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,4857.6203689575195,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,5696.220367431641,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,5304.920372009277,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,5819.200424194336,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,7693.520599365234,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,8197.740547180176,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,8137.500450134277,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,5493.820423126221,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,5269.600357055664,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,4882.040378570557,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,5824.520462036133,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,5346.180339813232,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,4884.280307769775,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,6124.7004318237305,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,6115.940399169922,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,6772.760498046875,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,6872.600456237793,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,8213.600608825684,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,7098.100448608398,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,5207.560371398926,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,6086.360420227051,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,5725.400375366211,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,4904.740348815918,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,5391.540412902832,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,4800.480327606201,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,4671.480327606201,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,4461.980308532715,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,3982.5403060913086,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,5315.38037109375,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,5198.860332489014,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,5665.3003578186035,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,4641.940299987793,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,5287.100353240967,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,4471.340301513672,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,4684.660339355469,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,6366.520503997803,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,4815.820358276367,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,5334.000377655029,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,8300.560562133789,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,6322.820476531982,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,4901.820362091064,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,5045.720348358154,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,4277.680309295654,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,4855.860328674316,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,5176.060386657715,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,5097.080390930176,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,4383.580307006836,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,4101.020248413086,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,4607.02033996582,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,4532.8403244018555,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,5248.20036315918,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,4886.960361480713,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,5565.94038772583,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,6649.780471801758,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,5165.240345001221,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,4648.440296173096,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,7749.200531005859,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,5710.300373077393,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,4410.200328826904,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,5570.120372772217,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,5183.180335998535,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,4813.600284576416,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,5776.380397796631,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,3923.560287475586,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,3998.86026763916,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,4578.720359802246,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,4227.160270690918,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,4624.960346221924,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,4101.460289001465,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,3960.0002670288086,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,5029.800365447998,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,4673.780326843262,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,3755.0202445983887,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,3610.1402626037598,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,4804.600288391113,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,3920.1002616882324,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,4619.540283203125,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,4445.460330963135,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,4737.240348815918,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,4082.9802589416504,992.9 -> 721.9,TAG(60:0)_FA 16:1,
