,Q1,Q3,Intensity,Transition,Lipid,Class
77,900.8,599.8,6291.000442504883,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,10232.540710449219,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,5909.260437011719,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,5838.98042678833,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,8197.10051727295,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,15416.981033325195,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,6210.920448303223,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,5001.580341339111,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,15316.521179199219,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,11792.420753479004,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,5424.180377960205,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,7432.780532836914,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,10032.92064666748,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,23950.901611328125,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,6398.480392456055,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,10873.58071899414,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,18000.901153564453,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,6891.700466156006,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,8296.140632629395,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,6166.500419616699,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,7409.300506591797,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,5262.980415344238,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,9201.560646057129,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,7671.56050491333,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,8815.340621948242,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,6711.70051574707,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,6364.380443572998,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,7369.180549621582,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,6002.3004150390625,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,5074.9803466796875,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,5879.640365600586,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,5621.740432739258,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,5049.760364532471,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,5471.740386962891,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,6346.360466003418,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,5435.400417327881,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,5072.920394897461,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,5507.000381469727,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,5443.120407104492,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,5643.920372009277,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,6148.780418395996,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,5710.340404510498,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,5569.860401153564,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,8175.980606079102,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,8416.160545349121,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,8800.320693969727,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,5911.920421600342,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,5230.38037109375,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,4516.140312194824,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,5549.940322875977,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,5307.840354919434,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,4462.020317077637,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,5469.620338439941,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,5526.160385131836,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,5505.480392456055,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,7877.9405517578125,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,7978.540554046631,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,7315.040496826172,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,6570.700500488281,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,6651.060440063477,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,5577.76037979126,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,5398.9804039001465,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,6043.720436096191,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,6387.88041305542,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,4752.100330352783,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,5616.940372467041,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,4564.7003173828125,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,6138.480392456055,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,4383.280303955078,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,5377.80037689209,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,5988.660415649414,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,5094.700340270996,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,5386.380405426025,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,5993.700458526611,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,5844.160446166992,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,5665.400405883789,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,5095.800338745117,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,7795.960578918457,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,5223.100414276123,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,4720.420303344727,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,4616.400295257568,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,5017.180366516113,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,4732.400375366211,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,4734.160350799561,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,4144.64030456543,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,5211.140335083008,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,4852.400333404541,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,4297.880268096924,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,3813.8202629089355,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,4807.1403160095215,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,4021.6402626037598,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,4902.140319824219,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,6139.880420684814,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,5028.740371704102,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,5090.36039352417,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,5929.300384521484,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,5370.020343780518,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,5243.360366821289,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,5034.680328369141,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,4962.200393676758,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,4191.320297241211,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,4750.200298309326,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,4394.0402908325195,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,3391.600273132324,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,4626.820316314697,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,4748.260353088379,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,4156.7802734375,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,4378.020320892334,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,4128.600288391113,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,3262.720226287842,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,4353.700302124023,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,4920.860355377197,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,4588.3203125,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,4873.66036605835,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,3827.680278778076,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,4382.020252227783,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,3868.8402824401855,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,4321.140300750732,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,4945.660354614258,992.9 -> 721.9,TAG(60:0)_FA 16:1,
