,Q1,Q3,Intensity,Transition,Lipid,Class
0,818.8,517.8,4059.0802574157715,818.8 -> 517.8,TAG(48:3)_FA 18:0,
1,818.8,519.8,4643.720355987549,818.8 -> 519.8,TAG(48:3)_FA 18:1,
2,818.8,545.8,4642.340335845947,818.8 -> 545.8,TAG(48:3)_FA 16:0,
3,818.8,547.8,7816.680519104004,818.8 -> 547.8,TAG(48:3)_FA 16:1,
4,820.8,519.8,4403.340263366699,820.8 -> 519.8,TAG(48:2)_F A18:0,
5,820.8,521.8,6934.820495605469,820.8 -> 521.8,TAG(48:2)_FA 18:1,
6,820.8,547.8,7762.620582580566,820.8 -> 547.8,TAG(48:2)_FA 16:0,
7,820.8,549.8,12773.720840454102,820.8 -> 549.8,TAG(48:2)_FA 16:1,
8,822.8,521.8,6777.660526275635,822.8 -> 521.8,TAG(48:1)_FA18:0,
9,822.8,523.8,22499.861419677734,822.8 -> 523.8,TAG(48:1)_FA 18:1,
10,822.8,549.8,11868.200759887695,822.8 -> 549.8,TAG(48:1)_FA 16:0,
11,822.8,551.8,69921.62548828125,822.8 -> 551.8,TAG(48:1)_FA 16:1,
12,824.8,523.8,18863.041442871094,824.8 -> 523.8,TAG(48:0)_FA 18:0,
13,824.8,525.8,6557.8604736328125,824.8 -> 525.8,TAG(48:0)_FA 18:1,
14,824.8,551.8,67926.24487304688,824.8 -> 551.8,TAG(48:0)_FA 16:0,
15,824.8,553.8,10766.260726928711,824.8 -> 553.8,TAG(48:0)_FA 16:1,
16,829.8,570.8,4994.520362854004,829.8 -> 570.8,STD_15:0-18:1(d7)-15:0 TAG,
17,846.8,545.8,4144.720283508301,846.8 -> 545.8,TAG(50:4)_FA 18:0,
18,846.8,547.8,5520.700378417969,846.8 -> 547.8,TAG(50:4)_FA 18:1,
19,846.8,573.8,6671.4604415893555,846.8 -> 573.8,TAG(50:4)_FA 16:0,
20,846.8,575.8,10065.800750732422,846.8 -> 575.8,TAG(50:4)_FA 16:1,
21,848.8,547.8,7189.340549468994,848.8 -> 547.8,TAG(50:3)_FA 18:0,
22,848.8,549.8,10177.740676879883,848.8 -> 549.8,TAG(50:3)_FA 18:1,
23,848.8,575.8,11015.500793457031,848.8 -> 575.8,TAG(50:3)_FA 16:0,
24,848.8,577.8,218644.3175048828,848.8 -> 577.8,TAG(50:3)_FA 16:1,
25,850.8,549.8,9740.200668334961,850.8 -> 549.8,TAG(50:2)_FA 18:0,
26,850.8,551.8,46781.323303222656,850.8 -> 551.8,TAG(50:2)_FA 18:1,
27,850.8,577.8,220359.44021606445,850.8 -> 577.8,TAG(50:2)_FA 16:0,
28,850.8,579.8,101835.2269897461,850.8 -> 579.8,TAG(50:2)_FA 16:1,
29,852.8,551.8,29791.662048339844,852.8 -> 551.8,TAG(50:1)_FA 18:0,
30,852.8,553.8,9398.080581665039,852.8 -> 553.8,TAG(50:1)_FA 18:1,
31,852.8,579.8,100211.18676757812,852.8 -> 579.8,TAG(50:0)_FA 16:0,
32,852.8,581.8,19762.46159362793,852.8 -> 581.8,TAG(50:0)_FA 16:1,
33,868.7,567.7,7484.620529174805,868.7 -> 567.7,TAG(52:6)_FA 18:0,
34,868.7,569.7,6170.000461578369,868.7 -> 569.7,TAG(52:6)_FA 18:1,
35,868.7,595.7,8058.860641479492,868.7 -> 595.7,TAG(52:6)_FA 16:0,
36,868.7,597.7,6242.220443725586,868.7 -> 597.7,TAG(52:6)_FA 16:1,
37,870.8,569.8,5250.300338745117,870.8 -> 569.8,TAG(52:5)_FA 18:0,
38,870.8,571.8,5079.1403732299805,870.8 -> 571.8,TAG(52:5)_FA 18:1,
39,870.8,597.8,5739.240352630615,870.8 -> 597.8,TAG(52:5)_FA 16:0,
40,870.8,599.8,7772.1405029296875,870.8 -> 599.8,TAG(52:5)_FA 16:1,
41,872.8,571.8,4051.6602897644043,872.8 -> 571.8,TAG(52:4)_FA 18:0,
