,Q1,Q3,Intensity,Transition,Lipid,Class
0,818.8,517.8,6185.480472564697,818.8 -> 517.8,TAG(48:3)_FA 18:0,
1,818.8,519.8,6897.600456237793,818.8 -> 519.8,TAG(48:3)_FA 18:1,
2,818.8,545.8,7350.080432891846,818.8 -> 545.8,TAG(48:3)_FA 16:0,
3,818.8,547.8,12984.080875396729,818.8 -> 547.8,TAG(48:3)_FA 16:1,
4,820.8,519.8,7279.460483551025,820.8 -> 519.8,TAG(48:2)_F A18:0,
5,820.8,521.8,12995.760948181152,820.8 -> 521.8,TAG(48:2)_FA 18:1,
6,820.8,547.8,14950.221237182617,820.8 -> 547.8,TAG(48:2)_FA 16:0,
7,820.8,549.8,31877.242248535156,820.8 -> 549.8,TAG(48:2)_FA 16:1,
8,822.8,521.8,12150.220840454102,822.8 -> 521.8,TAG(48:1)_FA18:0,
9,822.8,523.8,32705.362670898438,822.8 -> 523.8,TAG(48:1)_FA 18:1,
10,822.8,549.8,32723.142379760742,822.8 -> 549.8,TAG(48:1)_FA 16:0,
11,822.8,551.8,123442.30883789062,822.8 -> 551.8,TAG(48:1)_FA 16:1,
12,824.8,523.8,30619.60174560547,824.8 -> 523.8,TAG(48:0)_FA 18:0,
13,824.8,525.8,9113.700691223145,824.8 -> 525.8,TAG(48:0)_FA 18:1,
14,824.8,551.8,124631.02783203125,824.8 -> 551.8,TAG(48:0)_FA 16:0,
15,824.8,553.8,18800.201278686523,824.8 -> 553.8,TAG(48:0)_FA 16:1,
16,829.8,570.8,14317.760837554932,829.8 -> 570.8,STD_15:0-18:1(d7)-15:0 TAG,
17,846.8,545.8,6606.820533752441,846.8 -> 545.8,TAG(50:4)_FA 18:0,
18,846.8,547.8,10576.660652160645,846.8 -> 547.8,TAG(50:4)_FA 18:1,
19,846.8,573.8,9166.740585327148,846.8 -> 573.8,TAG(50:4)_FA 16:0,
20,846.8,575.8,18614.781311035156,846.8 -> 575.8,TAG(50:4)_FA 16:1,
21,848.8,547.8,9180.420623779297,848.8 -> 547.8,TAG(50:3)_FA 18:0,
22,848.8,549.8,22095.961627960205,848.8 -> 549.8,TAG(50:3)_FA 18:1,
23,848.8,575.8,19206.08137512207,848.8 -> 575.8,TAG(50:3)_FA 16:0,
24,848.8,577.8,45700.88360595703,848.8 -> 577.8,TAG(50:3)_FA 16:1,
25,850.8,549.8,20411.12126159668,850.8 -> 549.8,TAG(50:2)_FA 18:0,
26,850.8,551.8,79766.166015625,850.8 -> 551.8,TAG(50:2)_FA 18:1,
27,850.8,577.8,45282.68325805664,850.8 -> 577.8,TAG(50:2)_FA 16:0,
28,850.8,579.8,57647.023864746094,850.8 -> 579.8,TAG(50:2)_FA 16:1,
29,852.8,551.8,52880.9833984375,852.8 -> 551.8,TAG(50:1)_FA 18:0,
30,852.8,553.8,13938.140869140625,852.8 -> 553.8,TAG(50:1)_FA 18:1,
31,852.8,579.8,54595.12341308594,852.8 -> 579.8,TAG(50:0)_FA 16:0,
32,852.8,581.8,11990.900970458984,852.8 -> 581.8,TAG(50:0)_FA 16:1,
33,868.7,567.7,9251.760787963867,868.7 -> 567.7,TAG(52:6)_FA 18:0,
34,868.7,569.7,12598.881034851074,868.7 -> 569.7,TAG(52:6)_FA 18:1,
35,868.7,595.7,9115.620651245117,868.7 -> 595.7,TAG(52:6)_FA 16:0,
36,868.7,597.7,8774.540599822998,868.7 -> 597.7,TAG(52:6)_FA 16:1,
37,870.8,569.8,9756.580570220947,870.8 -> 569.8,TAG(52:5)_FA 18:0,
38,870.8,571.8,6157.900447845459,870.8 -> 571.8,TAG(52:5)_FA 18:1,
39,870.8,597.8,7083.700565338135,870.8 -> 597.8,TAG(52:5)_FA 16:0,
40,870.8,599.8,29143.162796020508,870.8 -> 599.8,TAG(52:5)_FA 16:1,
41,872.8,571.8,6223.080379486084,872.8 -> 571.8,TAG(52:4)_FA 18:0,
42,872.8,573.8,9404.800594329834,872.8 -> 573.8,TAG(52:4)_FA 18:1,
43,872.8,599.8,26569.162109375,872.8 -> 599.8,TAG(52:4)_FA 16:0,
44,872.8,601.8,16619.381309509277,872.8 -> 601.8,TAG(52:4)_FA 16:1,
45,874.8,573.8,7984.080467224121,874.8 -> 573.8, TAG(52:3)_FA 18:0,
46,874.8,575.8,23378.021911621094,874.8 -> 575.8, TAG(52:3)_FA 18:1,
47,874.8,601.8,17472.581214904785,874.8 -> 601.8,TAG(52:3)_FA 16:0,
48,874.8,603.8,24551.381896972656,874.8 -> 603.8,TAG(52:3)_FA 16:1,
49,876.8,575.8,17559.601371765137,876.8 -> 575.8,TAG(52:2)_FA 18:0,
50,876.8,577.8,58646.44396972656,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,23856.38168334961,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,19051.781036376953,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,38519.90312194824,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,78416.18542480469,878.8 -> 579.8,TAG(52:1)_FA 18:1,
