,Q1,Q3,Intensity,Transition,Lipid,Class
0,818.8,517.8,4662.920322418213,818.8 -> 517.8,TAG(48:3)_FA 18:0,
1,818.8,519.8,5257.460361480713,818.8 -> 519.8,TAG(48:3)_FA 18:1,
2,818.8,545.8,5262.000373840332,818.8 -> 545.8,TAG(48:3)_FA 16:0,
3,818.8,547.8,9392.560623168945,818.8 -> 547.8,TAG(48:3)_FA 16:1,
4,820.8,519.8,4580.500331878662,820.8 -> 519.8,TAG(48:2)_F A18:0,
5,820.8,521.8,7442.200580596924,820.8 -> 521.8,TAG(48:2)_FA 18:1,
6,820.8,547.8,7173.240531921387,820.8 -> 547.8,TAG(48:2)_FA 16:0,
7,820.8,549.8,12923.780975341797,820.8 -> 549.8,TAG(48:2)_FA 16:1,
8,822.8,521.8,7211.980499267578,822.8 -> 521.8,TAG(48:1)_FA18:0,
9,822.8,523.8,19550.241256713867,822.8 -> 523.8,TAG(48:1)_FA 18:1,
10,822.8,549.8,14032.340927124023,822.8 -> 549.8,TAG(48:1)_FA 16:0,
11,822.8,551.8,67387.34484863281,822.8 -> 551.8,TAG(48:1)_FA 16:1,
12,824.8,523.8,18999.841339111328,824.8 -> 523.8,TAG(48:0)_FA 18:0,
13,824.8,525.8,6801.420471191406,824.8 -> 525.8,TAG(48:0)_FA 18:1,
14,824.8,551.8,68227.525390625,824.8 -> 551.8,TAG(48:0)_FA 16:0,
15,824.8,553.8,11206.680839538574,824.8 -> 553.8,TAG(48:0)_FA 16:1,
16,829.8,570.8,5203.600387573242,829.8 -> 570.8,STD_15:0-18:1(d7)-15:0 TAG,
17,846.8,545.8,4912.3603439331055,846.8 -> 545.8,TAG(50:4)_FA 18:0,
18,846.8,547.8,6829.9804763793945,846.8 -> 547.8,TAG(50:4)_FA 18:1,
19,846.8,573.8,6150.400489807129,846.8 -> 573.8,TAG(50:4)_FA 16:0,
20,846.8,575.8,9379.140701293945,846.8 -> 575.8,TAG(50:4)_FA 16:1,
21,848.8,547.8,6231.760448455811,848.8 -> 547.8,TAG(50:3)_FA 18:0,
22,848.8,549.8,11552.02082824707,848.8 -> 549.8,TAG(50:3)_FA 18:1,
23,848.8,575.8,9285.960609436035,848.8 -> 575.8,TAG(50:3)_FA 16:0,
24,848.8,577.8,210913.15780639648,848.8 -> 577.8,TAG(50:3)_FA 16:1,
25,850.8,549.8,8650.620590209961,850.8 -> 549.8,TAG(50:2)_FA 18:0,
26,850.8,551.8,44119.62292480469,850.8 -> 551.8,TAG(50:2)_FA 18:1,
27,850.8,577.8,207781.39611816406,850.8 -> 577.8,TAG(50:2)_FA 16:0,
28,850.8,579.8,92075.927734375,850.8 -> 579.8,TAG(50:2)_FA 16:1,
29,852.8,551.8,29599.602294921875,852.8 -> 551.8,TAG(50:1)_FA 18:0,
30,852.8,553.8,7780.100532531738,852.8 -> 553.8,TAG(50:1)_FA 18:1,
31,852.8,579.8,95039.12725830078,852.8 -> 579.8,TAG(50:0)_FA 16:0,
32,852.8,581.8,18476.941123962402,852.8 -> 581.8,TAG(50:0)_FA 16:1,
33,868.7,567.7,6582.860412597656,868.7 -> 567.7,TAG(52:6)_FA 18:0,
34,868.7,569.7,4996.260353088379,868.7 -> 569.7,TAG(52:6)_FA 18:1,
35,868.7,595.7,8642.960594177246,868.7 -> 595.7,TAG(52:6)_FA 16:0,
36,868.7,597.7,6762.820533752441,868.7 -> 597.7,TAG(52:6)_FA 16:1,
37,870.8,569.8,5080.320350646973,870.8 -> 569.8,TAG(52:5)_FA 18:0,
38,870.8,571.8,5209.8803787231445,870.8 -> 571.8,TAG(52:5)_FA 18:1,
39,870.8,597.8,5813.720413208008,870.8 -> 597.8,TAG(52:5)_FA 16:0,
40,870.8,599.8,7873.720588684082,870.8 -> 599.8,TAG(52:5)_FA 16:1,
41,872.8,571.8,5599.420425415039,872.8 -> 571.8,TAG(52:4)_FA 18:0,
42,872.8,573.8,6661.740489959717,872.8 -> 573.8,TAG(52:4)_FA 18:1,
43,872.8,599.8,8302.320541381836,872.8 -> 599.8,TAG(52:4)_FA 16:0,
44,872.8,601.8,8069.500595092773,872.8 -> 601.8,TAG(52:4)_FA 16:1,
45,874.8,573.8,5662.260395050049,874.8 -> 573.8, TAG(52:3)_FA 18:0,
46,874.8,575.8,10930.140815734863,874.8 -> 575.8, TAG(52:3)_FA 18:1,
47,874.8,601.8,7894.260604858398,874.8 -> 601.8,TAG(52:3)_FA 16:0,
48,874.8,603.8,15578.441162109375,874.8 -> 603.8,TAG(52:3)_FA 16:1,
49,876.8,575.8,9158.040603637695,876.8 -> 575.8,TAG(52:2)_FA 18:0,
50,876.8,577.8,26301.321838378906,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,13901.18098449707,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,14298.841033935547,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,16478.36114501953,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,46580.72296142578,878.8 -> 579.8,TAG(52:1)_FA 18:1,
55,878.8,605.8,11735.160873413086,878.8 -> 605.8,TAG(52:1)_FA 16:0,
56,878.8,607.8,18838.36149597168,878.8 -> 607.8,TAG(52:1)_FA 16:1,
57,880.8,579.8,25792.54165649414,880.8 -> 579.8,TAG(52:0)_FA 18:0,
58,880.8,581.8,10630.580764770508,880.8 -> 581.8,TAG(52:0)_FA 18:1,
59,880.8,607.8,15417.541122436523,880.8 -> 607.8,TAG(52:0)_FA 16:0,
60,880.8,609.8,8013.9405517578125,880.8 -> 609.8,TAG(52:0)_FA 16:1,
61,892.7,591.7,8732.040592193604,892.7 -> 591.7,TAG(54:8)_FA 18:0,
62,892.7,593.7,13761.320907592773,892.7 -> 593.7,TAG(54:8)_FA 18:1,
63,892.7,619.7,7977.620574951172,892.7 -> 619.7,TAG(54:8)_FA 16:0,
64,892.7,621.7,9516.580665588379,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,9711.440788269043,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,7485.000473022461,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,7784.400573730469,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,7455.6406173706055,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,6167.7404708862305,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,6975.5604820251465,896.8 -> 597.8,TAG(54:6)_FA 18:1,
71,896.8,623.8,8012.980587005615,896.8 -> 623.8,TAG(54:6)_FA 16:0,
72,896.8,625.8,8045.280540466309,896.8 -> 625.8,TAG(54:6)_FA 16:1,
73,898.8,597.8,5092.040370941162,898.8 -> 597.8,TAG(54:5)_FA 18:0,
74,898.8,599.8,11275.000709533691,898.8 -> 599.8,TAG(54:5)_FA 18:1,
75,898.8,625.8,7200.320495605469,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,9359.860710144043,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,8801.380592346191,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,13336.000900268555,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,8782.080696105957,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,6572.960460662842,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,12960.68081665039,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,44404.24319458008,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,6730.340461730957,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,7605.280559539795,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,39559.14288330078,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,17248.88133239746,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,7242.720520019531,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,8429.28060913086,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,15562.721221923828,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,24032.301666259766,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,7746.420593261719,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,11097.020721435547,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,18081.80128479004,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,7686.560493469238,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,9321.100593566895,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,10017.92074584961,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,7700.400550842285,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,7422.860527038574,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,11206.300811767578,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,8809.580642700195,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,9809.180679321289,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,117908.80575561523,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,7088.780498504639,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,121895.00997924805,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,48307.584129333496,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,6948.380523681641,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,44522.96276473999,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,13713.300983428955,926.8 -> 655.8,TAG(56:5)_FA 16:1,
