,Q1,Q3,Intensity,Transition,Lipid,Class
0,818.8,517.8,4636.020294189453,818.8 -> 517.8,TAG(48:3)_FA 18:0,
1,818.8,519.8,4640.700378417969,818.8 -> 519.8,TAG(48:3)_FA 18:1,
2,818.8,545.8,5148.260360717773,818.8 -> 545.8,TAG(48:3)_FA 16:0,
3,818.8,547.8,7188.020484924316,818.8 -> 547.8,TAG(48:3)_FA 16:1,
4,820.8,519.8,5788.600433349609,820.8 -> 519.8,TAG(48:2)_F A18:0,
5,820.8,521.8,7613.280586242676,820.8 -> 521.8,TAG(48:2)_FA 18:1,
6,820.8,547.8,7369.880546569824,820.8 -> 547.8,TAG(48:2)_FA 16:0,
7,820.8,549.8,13025.760955810547,820.8 -> 549.8,TAG(48:2)_FA 16:1,
8,822.8,521.8,7380.740478515625,822.8 -> 521.8,TAG(48:1)_FA18:0,
9,822.8,523.8,19246.421447753906,822.8 -> 523.8,TAG(48:1)_FA 18:1,
10,822.8,549.8,14437.261047363281,822.8 -> 549.8,TAG(48:1)_FA 16:0,
11,822.8,551.8,72422.78491210938,822.8 -> 551.8,TAG(48:1)_FA 16:1,
12,824.8,523.8,19222.081436157227,824.8 -> 523.8,TAG(48:0)_FA 18:0,
13,824.8,525.8,6252.2604637146,824.8 -> 525.8,TAG(48:0)_FA 18:1,
14,824.8,551.8,67126.88452148438,824.8 -> 551.8,TAG(48:0)_FA 16:0,
15,824.8,553.8,10971.860786437988,824.8 -> 553.8,TAG(48:0)_FA 16:1,
16,829.8,570.8,5203.380382537842,829.8 -> 570.8,STD_15:0-18:1(d7)-15:0 TAG,
17,846.8,545.8,6547.820487976074,846.8 -> 545.8,TAG(50:4)_FA 18:0,
18,846.8,547.8,6123.900459289551,846.8 -> 547.8,TAG(50:4)_FA 18:1,
19,846.8,573.8,7595.8205490112305,846.8 -> 573.8,TAG(50:4)_FA 16:0,
20,846.8,575.8,10642.860763549805,846.8 -> 575.8,TAG(50:4)_FA 16:1,
21,848.8,547.8,6804.42045211792,848.8 -> 547.8,TAG(50:3)_FA 18:0,
22,848.8,549.8,11147.340698242188,848.8 -> 549.8,TAG(50:3)_FA 18:1,
23,848.8,575.8,9756.880695343018,848.8 -> 575.8,TAG(50:3)_FA 16:0,
24,848.8,577.8,215581.9792175293,848.8 -> 577.8,TAG(50:3)_FA 16:1,
25,850.8,549.8,10659.380783081055,850.8 -> 549.8,TAG(50:2)_FA 18:0,
26,850.8,551.8,46787.08312988281,850.8 -> 551.8,TAG(50:2)_FA 18:1,
27,850.8,577.8,226245.01977539062,850.8 -> 577.8,TAG(50:2)_FA 16:0,
28,850.8,579.8,99234.08758544922,850.8 -> 579.8,TAG(50:2)_FA 16:1,
29,852.8,551.8,31498.162231445312,852.8 -> 551.8,TAG(50:1)_FA 18:0,
30,852.8,553.8,9070.38062286377,852.8 -> 553.8,TAG(50:1)_FA 18:1,
31,852.8,579.8,101602.70751953125,852.8 -> 579.8,TAG(50:0)_FA 16:0,
32,852.8,581.8,21423.24137878418,852.8 -> 581.8,TAG(50:0)_FA 16:1,
33,868.7,567.7,6883.540493011475,868.7 -> 567.7,TAG(52:6)_FA 18:0,
34,868.7,569.7,6071.7803955078125,868.7 -> 569.7,TAG(52:6)_FA 18:1,
35,868.7,595.7,7417.200511932373,868.7 -> 595.7,TAG(52:6)_FA 16:0,
36,868.7,597.7,6319.940414428711,868.7 -> 597.7,TAG(52:6)_FA 16:1,
37,870.8,569.8,5030.620346069336,870.8 -> 569.8,TAG(52:5)_FA 18:0,
38,870.8,571.8,4508.5003089904785,870.8 -> 571.8,TAG(52:5)_FA 18:1,
39,870.8,597.8,6172.980388641357,870.8 -> 597.8,TAG(52:5)_FA 16:0,
40,870.8,599.8,7482.760513305664,870.8 -> 599.8,TAG(52:5)_FA 16:1,
41,872.8,571.8,4768.360328674316,872.8 -> 571.8,TAG(52:4)_FA 18:0,
42,872.8,573.8,6053.660404205322,872.8 -> 573.8,TAG(52:4)_FA 18:1,
43,872.8,599.8,6779.8005294799805,872.8 -> 599.8,TAG(52:4)_FA 16:0,
44,872.8,601.8,8368.480628967285,872.8 -> 601.8,TAG(52:4)_FA 16:1,
45,874.8,573.8,5938.800395965576,874.8 -> 573.8, TAG(52:3)_FA 18:0,
46,874.8,575.8,10351.140678405762,874.8 -> 575.8, TAG(52:3)_FA 18:1,
47,874.8,601.8,7661.960556030273,874.8 -> 601.8,TAG(52:3)_FA 16:0,
48,874.8,603.8,10549.240715026855,874.8 -> 603.8,TAG(52:3)_FA 16:1,
49,876.8,575.8,7643.300506591797,876.8 -> 575.8,TAG(52:2)_FA 18:0,
50,876.8,577.8,22519.641632080078,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,9931.360710144043,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,10396.560764312744,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,15341.0810546875,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,45019.40301513672,878.8 -> 579.8,TAG(52:1)_FA 18:1,
55,878.8,605.8,9490.300720214844,878.8 -> 605.8,TAG(52:1)_FA 16:0,
56,878.8,607.8,16956.321090698242,878.8 -> 607.8,TAG(52:1)_FA 16:1,
57,880.8,579.8,25395.98178100586,880.8 -> 579.8,TAG(52:0)_FA 18:0,
58,880.8,581.8,9202.920631408691,880.8 -> 581.8,TAG(52:0)_FA 18:1,
59,880.8,607.8,16631.321350097656,880.8 -> 607.8,TAG(52:0)_FA 16:0,
60,880.8,609.8,9342.780654907227,880.8 -> 609.8,TAG(52:0)_FA 16:1,
61,892.7,591.7,8134.540580749512,892.7 -> 591.7,TAG(54:8)_FA 18:0,
62,892.7,593.7,15194.061092376709,892.7 -> 593.7,TAG(54:8)_FA 18:1,
63,892.7,619.7,8410.220626831055,892.7 -> 619.7,TAG(54:8)_FA 16:0,
64,892.7,621.7,9477.060623168945,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,9600.620712280273,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,7073.5004959106445,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,8097.640533447266,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,7599.640556335449,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,6222.260395050049,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,6277.060417175293,896.8 -> 597.8,TAG(54:6)_FA 18:1,
