,Q1,Q3,Intensity,Transition,Lipid,Class
75,898.8,625.8,51597.044036865234,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,295794.1462020874,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,63958.98499298096,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,35349.34250640869,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,307501.9347457886,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,38365.222328186035,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,30587.862228393555,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,84208.98582458496,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,41109.36269378662,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,10981.640769958496,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,71466.80450439453,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,41096.463470458984,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,10913.280723571777,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,12364.140808105469,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,35752.16276550293,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,70690.16387939453,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,10005.720642089844,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,18122.60124206543,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,48517.58312988281,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,12521.100875854492,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,15448.961036682129,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,9391.300632476807,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,47617.083251953125,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,12043.940925598145,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,17964.501205444336,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,18431.801223754883,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,19523.141525268555,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,28165.6219329834,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,12788.960952758789,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,28793.20181274414,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,15083.441135406494,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,35275.242614746094,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,13186.460891723633,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,14206.521099090576,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,203821.1339111328,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,15613.641288757324,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,8381.260559082031,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,30151.20241546631,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,9038.420566558838,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,7530.1205406188965,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,9228.640647888184,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,8076.960632324219,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,9632.240699768066,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,10194.180679321289,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,10967.7407913208,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,27858.10186767578,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,16006.901000976562,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,28984.302154541016,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,9216.720680236816,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,8057.860641479492,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,8445.740657806396,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,6882.84049987793,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,8543.140678405762,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,8542.280628204346,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,9518.280654907227,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,12305.52082824707,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,10598.8208694458,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,14240.481140136719,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,16618.041046142578,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,15514.080894470215,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,8235.820545196533,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,23484.401741027832,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,9519.360553741455,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,7975.12056350708,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,14440.340911865234,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,8896.820671081543,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,6056.580410003662,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,10380.80071258545,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,6177.380393981934,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,9700.480651855469,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,8492.140701293945,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,8644.240592956543,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,7707.200511932373,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,6804.380481719971,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,7781.420505523682,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,9250.000549316406,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,9687.500602722168,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,7587.780544281006,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,10458.340755462646,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,31036.28207397461,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,10729.600685119629,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,9301.940673828125,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,6168.480449676514,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,6592.3604736328125,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,7082.420543670654,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,5787.260429382324,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,6538.62043762207,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,6111.500484466553,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,6394.700477600098,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,5885.440391540527,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,6251.120449066162,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,6653.880405426025,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,7144.560508728027,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,7962.920547485352,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,9501.160697937012,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,7205.520484924316,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,7005.720520019531,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,12099.880752563477,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,7160.6005210876465,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,6732.160453796387,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,7530.120475769043,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,6552.560527801514,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,6184.54040145874,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,7247.280464172363,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,6939.340545654297,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,7209.860469818115,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,6751.34041595459,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,6895.100490570068,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,6117.8604164123535,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,8712.30062866211,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,5850.68045425415,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,5418.5404052734375,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,6498.900405883789,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,6323.560459136963,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,7329.700523376465,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,9043.800720214844,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,6074.640426635742,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,5410.600399017334,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,8942.340629577637,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,5850.760398864746,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,5009.3003578186035,992.9 -> 721.9,TAG(60:0)_FA 16:1,
