,Q1,Q3,Intensity,Transition,Lipid,Class
33,868.7,567.7,5464.760368347168,868.7 -> 567.7,TAG(52:6)_FA 18:0,
34,868.7,569.7,7519.760501861572,868.7 -> 569.7,TAG(52:6)_FA 18:1,
35,868.7,595.7,9066.260665893555,868.7 -> 595.7,TAG(52:6)_FA 16:0,
36,868.7,597.7,6678.080455780029,868.7 -> 597.7,TAG(52:6)_FA 16:1,
37,870.8,569.8,5634.520458221436,870.8 -> 569.8,TAG(52:5)_FA 18:0,
38,870.8,571.8,4989.740341186523,870.8 -> 571.8,TAG(52:5)_FA 18:1,
39,870.8,597.8,5052.220363616943,870.8 -> 597.8,TAG(52:5)_FA 16:0,
40,870.8,599.8,7301.380531311035,870.8 -> 599.8,TAG(52:5)_FA 16:1,
41,872.8,571.8,4015.3802604675293,872.8 -> 571.8,TAG(52:4)_FA 18:0,
42,872.8,573.8,6296.880477905273,872.8 -> 573.8,TAG(52:4)_FA 18:1,
43,872.8,599.8,8338.640571594238,872.8 -> 599.8,TAG(52:4)_FA 16:0,
44,872.8,601.8,7986.260543823242,872.8 -> 601.8,TAG(52:4)_FA 16:1,
45,874.8,573.8,5946.360454559326,874.8 -> 573.8, TAG(52:3)_FA 18:0,
46,874.8,575.8,11623.780776977539,874.8 -> 575.8, TAG(52:3)_FA 18:1,
47,874.8,601.8,8437.980548858643,874.8 -> 601.8,TAG(52:3)_FA 16:0,
48,874.8,603.8,16310.281188964844,874.8 -> 603.8,TAG(52:3)_FA 16:1,
49,876.8,575.8,9072.340629577637,876.8 -> 575.8,TAG(52:2)_FA 18:0,
50,876.8,577.8,23401.161834716797,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,13286.0009765625,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,12734.340866088867,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,16461.76121520996,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,46776.58331298828,878.8 -> 579.8,TAG(52:1)_FA 18:1,
55,878.8,605.8,12435.060920715332,878.8 -> 605.8,TAG(52:1)_FA 16:0,
56,878.8,607.8,24069.08169555664,878.8 -> 607.8,TAG(52:1)_FA 16:1,
57,880.8,579.8,22466.221557617188,880.8 -> 579.8,TAG(52:0)_FA 18:0,
58,880.8,581.8,10272.980743408203,880.8 -> 581.8,TAG(52:0)_FA 18:1,
59,880.8,607.8,19826.741333007812,880.8 -> 607.8,TAG(52:0)_FA 16:0,
60,880.8,609.8,8573.90062713623,880.8 -> 609.8,TAG(52:0)_FA 16:1,
61,892.7,591.7,9419.120712280273,892.7 -> 591.7,TAG(54:8)_FA 18:0,
62,892.7,593.7,12557.26089477539,892.7 -> 593.7,TAG(54:8)_FA 18:1,
63,892.7,619.7,8413.760612487793,892.7 -> 619.7,TAG(54:8)_FA 16:0,
64,892.7,621.7,9358.720695495605,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,8989.90064239502,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,7110.220550537109,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,10822.440727233887,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,7175.020526885986,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,5822.100395202637,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,6941.2805252075195,896.8 -> 597.8,TAG(54:6)_FA 18:1,
71,896.8,623.8,7026.700508117676,896.8 -> 623.8,TAG(54:6)_FA 16:0,
72,896.8,625.8,7631.640571594238,896.8 -> 625.8,TAG(54:6)_FA 16:1,
73,898.8,597.8,5518.480377197266,898.8 -> 597.8,TAG(54:5)_FA 18:0,
74,898.8,599.8,9316.900634765625,898.8 -> 599.8,TAG(54:5)_FA 18:1,
75,898.8,625.8,6503.740455627441,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,8260.580604553223,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,9340.320602416992,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,15591.661148071289,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,7086.900497436523,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,5405.340419769287,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,13187.580940246582,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,38826.70233154297,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,6752.0205001831055,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,8134.840614318848,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,36479.342712402344,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,15158.121109008789,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,7891.520534515381,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,9163.420669555664,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,13505.140983581543,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,30326.62222290039,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,9154.340614318848,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,11819.560668945312,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,24134.94174194336,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,9817.820671081543,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,9587.380584716797,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,8090.060615539551,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,8821.960632324219,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,8530.320533752441,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,11844.640869140625,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,11701.760925292969,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,13767.40104675293,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,15244.060935974121,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,7896.320648193359,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,14989.161170959473,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,10452.700714111328,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,5743.980392456055,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,8902.360633850098,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,7700.160594940186,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,6389.900444030762,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,6468.9004554748535,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,7023.480484008789,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,6751.020545959473,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,7312.280479431152,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,6539.600433349609,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,7356.020503997803,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,6635.880420684814,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,7949.580589294434,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,6940.5004959106445,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,8734.700660705566,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,14800.740898132324,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,9732.420707702637,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,15510.281021118164,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,6837.320503234863,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,6589.580448150635,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,5779.540431976318,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,6053.6604080200195,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,7245.580490112305,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,6607.380500793457,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,6864.080436706543,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,9745.560752868652,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,6833.760467529297,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,9106.22057723999,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,14676.52116394043,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,8970.040710449219,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,7454.480575561523,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,8723.740608215332,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,6419.5205001831055,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,7304.3204345703125,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,7065.880477905273,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,7039.960590362549,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,4868.160312652588,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,5974.320415496826,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,6655.4005126953125,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,11255.640720367432,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,7042.300498962402,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,10810.640930175781,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,6620.840461730957,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,6597.520481109619,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,6903.4005126953125,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,7494.660514831543,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,8241.860572814941,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,6901.100509643555,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,8164.840530395508,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,13963.500846862793,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,8235.00064086914,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,6531.520458221436,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,5570.680419921875,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,6934.860466003418,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,5421.300392150879,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,5652.700355529785,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,6282.4004554748535,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,5514.920379638672,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,6181.440425872803,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,5316.060344696045,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,5453.420383453369,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,6069.220405578613,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,5753.620388031006,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,5945.400428771973,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,7498.5205001831055,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,6347.760406494141,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,7274.440479278564,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,9056.02066040039,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,6892.080513000488,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,5706.6804122924805,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,6042.880386352539,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,6132.760471343994,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,6686.100444793701,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,5813.160400390625,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,6715.900520324707,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,5539.900356292725,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,5547.240394592285,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,5091.180393218994,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,5664.960426330566,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,9291.600643157959,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,5227.540393829346,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,5490.620391845703,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,4979.020378112793,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,5988.360469818115,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,5749.140426635742,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,5599.000400543213,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,4917.080326080322,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,5802.800498962402,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,5552.56033706665,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,5298.620361328125,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,5435.680423736572,992.9 -> 721.9,TAG(60:0)_FA 16:1,
