,Q1,Q3,Intensity,Transition,Lipid,Class
39,870.8,597.8,8405.100673675537,870.8 -> 597.8,TAG(52:5)_FA 16:0,
40,870.8,599.8,140259.85248565674,870.8 -> 599.8,TAG(52:5)_FA 16:1,
41,872.8,571.8,7857.460609436035,872.8 -> 571.8,TAG(52:4)_FA 18:0,
42,872.8,573.8,10561.760749816895,872.8 -> 573.8,TAG(52:4)_FA 18:1,
43,872.8,599.8,144764.53421020508,872.8 -> 599.8,TAG(52:4)_FA 16:0,
44,872.8,601.8,32206.80192565918,872.8 -> 601.8,TAG(52:4)_FA 16:1,
45,874.8,573.8,9736.880760192871,874.8 -> 573.8, TAG(52:3)_FA 18:0,
46,874.8,575.8,34903.462898254395,874.8 -> 575.8, TAG(52:3)_FA 18:1,
47,874.8,601.8,31736.80229949951,874.8 -> 601.8,TAG(52:3)_FA 16:0,
48,874.8,603.8,43361.84353637695,874.8 -> 603.8,TAG(52:3)_FA 16:1,
49,876.8,575.8,27926.562019348145,876.8 -> 575.8,TAG(52:2)_FA 18:0,
50,876.8,577.8,86385.24703979492,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,44425.58288574219,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,30912.382431030273,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,59942.48406982422,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,130686.86877441406,878.8 -> 579.8,TAG(52:1)_FA 18:1,
55,878.8,605.8,29304.48226928711,878.8 -> 605.8,TAG(52:1)_FA 16:0,
56,878.8,607.8,45749.303466796875,878.8 -> 607.8,TAG(52:1)_FA 16:1,
57,880.8,579.8,74966.02633666992,880.8 -> 579.8,TAG(52:0)_FA 18:0,
58,880.8,581.8,19615.92124938965,880.8 -> 581.8,TAG(52:0)_FA 18:1,
59,880.8,607.8,41565.22283935547,880.8 -> 607.8,TAG(52:0)_FA 16:0,
60,880.8,609.8,13889.840942382812,880.8 -> 609.8,TAG(52:0)_FA 16:1,
61,892.7,591.7,15836.281311035156,892.7 -> 591.7,TAG(54:8)_FA 18:0,
62,892.7,593.7,26379.581771850586,892.7 -> 593.7,TAG(54:8)_FA 18:1,
63,892.7,619.7,12924.320831298828,892.7 -> 619.7,TAG(54:8)_FA 16:0,
64,892.7,621.7,16823.981033325195,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,15815.901245117188,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,12553.72095489502,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,14741.621139526367,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,21335.32127380371,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,9292.280670166016,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,10246.220756530762,896.8 -> 597.8,TAG(54:6)_FA 18:1,
71,896.8,623.8,21355.861572265625,896.8 -> 623.8,TAG(54:6)_FA 16:0,
72,896.8,625.8,73329.66441345215,896.8 -> 625.8,TAG(54:6)_FA 16:1,
73,898.8,597.8,8328.960552215576,898.8 -> 597.8,TAG(54:5)_FA 18:0,
74,898.8,599.8,102289.74864959717,898.8 -> 599.8,TAG(54:5)_FA 18:1,
75,898.8,625.8,75206.04544448853,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,458124.9517364502,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,97527.96663665771,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,47852.60398864746,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,481796.87939453125,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,55539.04291534424,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,39681.32300567627,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,115480.36813354492,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,53069.445137023926,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,12564.300918579102,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,100012.30709838867,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,44894.34259033203,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,11220.640968322754,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,11345.600883483887,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,41329.343032836914,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,99891.58654785156,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,11915.360748291016,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,21434.621868133545,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,65082.58383178711,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,15919.721153259277,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,17706.2811126709,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,12110.900749206543,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,14799.581001281738,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,16110.521018981934,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,22289.221618652344,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,15001.301212310791,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,20265.801345825195,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,37883.942237854004,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,18562.181198120117,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,38064.14242553711,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,16937.821319580078,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,51566.26364135742,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,16708.201164245605,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,18770.341682434082,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,295329.32595825195,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,18258.8812789917,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,9392.22063446045,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,38320.84287261963,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,9434.160720825195,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,9743.980651855469,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,10212.680709838867,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,8433.160652160645,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,10808.720703125,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,10649.64070892334,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,9874.980709075928,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,35294.46244812012,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,16486.741104125977,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,36942.08249664307,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,11328.460838317871,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,7644.200576782227,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,7942.70051574707,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,7589.920555114746,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,8485.48062133789,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,7630.700542449951,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,9477.520614624023,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,12993.980907440186,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,9957.840721130371,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,15110.780990600586,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,19079.86100769043,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,13985.201026916504,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,10012.840698242188,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,33459.622299194336,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,9537.920677185059,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,9173.140636444092,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,14742.800880432129,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,8681.34061050415,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,8873.660640716553,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,14152.440906524658,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,7258.140495300293,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,10159.940761566162,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,9541.780612945557,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,9866.480728149414,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,8683.160682678223,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,7731.120544433594,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,7791.940544128418,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,7947.66056060791,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,10461.52075958252,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,7346.7205238342285,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,11130.560707092285,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,36772.92253112793,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,9717.120681762695,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,9776.760581970215,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,6838.260517120361,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,7491.160499572754,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,7130.300506591797,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,6544.720470428467,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,6604.320487976074,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,6198.240447998047,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,7501.560546875,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,6963.600524902344,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,7477.160491943359,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,7994.5805587768555,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,7484.600570678711,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,6648.420520782471,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,9030.520690917969,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,6789.960472106934,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,8184.1005935668945,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,12054.0609664917,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,8588.0405960083,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,7216.5805587768555,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,8534.200679779053,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,7072.500503540039,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,6904.640518188477,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,8036.900661468506,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,6585.820404052734,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,6224.8604164123535,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,7282.640537261963,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,6249.180488586426,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,5917.960411071777,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,8809.120666503906,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,7199.760524749756,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,5948.560455322266,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,6826.780502319336,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,6872.660499572754,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,6822.700496673584,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,7193.740497589111,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,7186.160530090332,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,6088.6604080200195,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,9869.920742034912,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,6888.960453033447,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,6057.040420532227,992.9 -> 721.9,TAG(60:0)_FA 16:1,
