,Q1,Q3,Intensity,Transition,Lipid,Class
0,818.8,517.8,4191.600303649902,818.8 -> 517.8,TAG(48:3)_FA 18:0,
1,818.8,519.8,5586.320381164551,818.8 -> 519.8,TAG(48:3)_FA 18:1,
2,818.8,545.8,4631.440322875977,818.8 -> 545.8,TAG(48:3)_FA 16:0,
3,818.8,547.8,6822.880485534668,818.8 -> 547.8,TAG(48:3)_FA 16:1,
4,820.8,519.8,5235.100299835205,820.8 -> 519.8,TAG(48:2)_F A18:0,
5,820.8,521.8,7115.18049621582,820.8 -> 521.8,TAG(48:2)_FA 18:1,
6,820.8,547.8,7023.080493927002,820.8 -> 547.8,TAG(48:2)_FA 16:0,
7,820.8,549.8,13305.860900878906,820.8 -> 549.8,TAG(48:2)_FA 16:1,
8,822.8,521.8,6900.140571594238,822.8 -> 521.8,TAG(48:1)_FA18:0,
9,822.8,523.8,18708.68128967285,822.8 -> 523.8,TAG(48:1)_FA 18:1,
10,822.8,549.8,13614.000915527344,822.8 -> 549.8,TAG(48:1)_FA 16:0,
11,822.8,551.8,69838.66491699219,822.8 -> 551.8,TAG(48:1)_FA 16:1,
12,824.8,523.8,20649.741485595703,824.8 -> 523.8,TAG(48:0)_FA 18:0,
13,824.8,525.8,6394.1404457092285,824.8 -> 525.8,TAG(48:0)_FA 18:1,
14,824.8,551.8,69466.90490722656,824.8 -> 551.8,TAG(48:0)_FA 16:0,
15,824.8,553.8,11887.420867919922,824.8 -> 553.8,TAG(48:0)_FA 16:1,
16,829.8,570.8,5044.140323638916,829.8 -> 570.8,STD_15:0-18:1(d7)-15:0 TAG,
17,846.8,545.8,5728.600372314453,846.8 -> 545.8,TAG(50:4)_FA 18:0,
18,846.8,547.8,6819.420455932617,846.8 -> 547.8,TAG(50:4)_FA 18:1,
19,846.8,573.8,6837.1204833984375,846.8 -> 573.8,TAG(50:4)_FA 16:0,
20,846.8,575.8,10088.040756225586,846.8 -> 575.8,TAG(50:4)_FA 16:1,
21,848.8,547.8,5370.860366821289,848.8 -> 547.8,TAG(50:3)_FA 18:0,
22,848.8,549.8,10606.92074584961,848.8 -> 549.8,TAG(50:3)_FA 18:1,
23,848.8,575.8,10021.180694580078,848.8 -> 575.8,TAG(50:3)_FA 16:0,
24,848.8,577.8,220787.37420654297,848.8 -> 577.8,TAG(50:3)_FA 16:1,
25,850.8,549.8,10804.500762939453,850.8 -> 549.8,TAG(50:2)_FA 18:0,
26,850.8,551.8,46137.5029296875,850.8 -> 551.8,TAG(50:2)_FA 18:1,
27,850.8,577.8,229454.0948486328,850.8 -> 577.8,TAG(50:2)_FA 16:0,
28,850.8,579.8,94759.78643798828,850.8 -> 579.8,TAG(50:2)_FA 16:1,
29,852.8,551.8,28342.321807861328,852.8 -> 551.8,TAG(50:1)_FA 18:0,
30,852.8,553.8,9639.240676879883,852.8 -> 553.8,TAG(50:1)_FA 18:1,
31,852.8,579.8,100189.40655517578,852.8 -> 579.8,TAG(50:0)_FA 16:0,
32,852.8,581.8,19954.961402893066,852.8 -> 581.8,TAG(50:0)_FA 16:1,
33,868.7,567.7,7242.960510253906,868.7 -> 567.7,TAG(52:6)_FA 18:0,
34,868.7,569.7,5003.600402832031,868.7 -> 569.7,TAG(52:6)_FA 18:1,
35,868.7,595.7,8519.020645141602,868.7 -> 595.7,TAG(52:6)_FA 16:0,
36,868.7,597.7,5542.240329742432,868.7 -> 597.7,TAG(52:6)_FA 16:1,
