,Q1,Q3,Intensity,Transition,Lipid,Class
50,876.8,577.8,25299.561737060547,876.8 -> 577.8,TAG(52:2)_FA 18:1,
51,876.8,603.8,13775.101112365723,876.8 -> 603.8,TAG(52:2)_FA 16:0,
52,876.8,605.8,12003.141006469727,876.8 -> 605.8,TAG(52:2)_FA 16:1,
53,878.8,577.8,18551.38133239746,878.8 -> 577.8,TAG(52:1)_FA 18:0,
54,878.8,579.8,45561.02355957031,878.8 -> 579.8,TAG(52:1)_FA 18:1,
55,878.8,605.8,12848.900901794434,878.8 -> 605.8,TAG(52:1)_FA 16:0,
56,878.8,607.8,23585.941436767578,878.8 -> 607.8,TAG(52:1)_FA 16:1,
57,880.8,579.8,23396.981475830078,880.8 -> 579.8,TAG(52:0)_FA 18:0,
58,880.8,581.8,10055.020797729492,880.8 -> 581.8,TAG(52:0)_FA 18:1,
59,880.8,607.8,19749.981567382812,880.8 -> 607.8,TAG(52:0)_FA 16:0,
60,880.8,609.8,9325.860725402832,880.8 -> 609.8,TAG(52:0)_FA 16:1,
61,892.7,591.7,8937.940612792969,892.7 -> 591.7,TAG(54:8)_FA 18:0,
62,892.7,593.7,12685.340881347656,892.7 -> 593.7,TAG(54:8)_FA 18:1,
63,892.7,619.7,9010.740631103516,892.7 -> 619.7,TAG(54:8)_FA 16:0,
64,892.7,621.7,10984.68081665039,892.7 -> 621.7,TAG(54:8)_FA 16:1,
65,894.8,593.8,9031.700645446777,894.8 -> 593.8,TAG(54:7)_FA 18:0,
66,894.8,595.8,8385.320663452148,894.8 -> 595.8,TAG(54:7)_FA 18:1,
67,894.8,621.8,9972.04076385498,894.8 -> 621.8,TAG(54:7)_FA 16:0,
68,894.8,623.8,8339.320602416992,894.8 -> 623.8,TAG(54:7)_FA 16:1,
69,896.8,595.8,5163.040340423584,896.8 -> 595.8,TAG(54:6)_FA 18:0,
70,896.8,597.8,5954.700462341309,896.8 -> 597.8,TAG(54:6)_FA 18:1,
71,896.8,623.8,7534.920513153076,896.8 -> 623.8,TAG(54:6)_FA 16:0,
72,896.8,625.8,6803.760459899902,896.8 -> 625.8,TAG(54:6)_FA 16:1,
73,898.8,597.8,6065.9003982543945,898.8 -> 597.8,TAG(54:5)_FA 18:0,
74,898.8,599.8,10807.100746154785,898.8 -> 599.8,TAG(54:5)_FA 18:1,
75,898.8,625.8,6675.00048828125,898.8 -> 625.8,TAG(54:5)_FA 16:0,
76,898.8,627.8,6984.0405197143555,898.8 -> 627.8,TAG(54:5)_FA 16:1,
77,900.8,599.8,9355.32071685791,900.8 -> 599.8,TAG(54:4)_FA 18:0,
78,900.8,601.8,16475.181091308594,900.8 -> 601.8,TAG(54:4)_FA 18:1,
79,900.8,627.8,6271.700454711914,900.8 -> 627.8,TAG(54:4)_FA 16:0,
80,900.8,629.8,6608.600471496582,900.8 -> 629.8,TAG(54:4)_FA 16:1,
81,902.8,601.8,15338.701202392578,902.8 -> 601.8,TAG(54:3)_FA 18:0,
82,902.8,603.8,47659.92332458496,902.8 -> 603.8,TAG(54:3)_FA 18:1,
83,902.8,629.8,5848.220405578613,902.8 -> 629.8,TAG(54:3)_FA 16:0,
84,902.8,631.8,7296.800498962402,902.8 -> 631.8,TAG(54:3)_FA 16:1,
85,904.8,603.8,46053.74333190918,904.8 -> 603.8,TAG(54:2)_FA 18:0,
86,904.8,605.8,17035.56118774414,904.8 -> 605.8,TAG(54:2)_FA 18:1,
87,904.8,631.8,7632.580490112305,904.8 -> 631.8,TAG(54:2)_FA 16:0,
88,904.8,633.8,8635.48053741455,904.8 -> 633.8,TAG(54:2)_FA 16:1,
89,906.8,605.8,15082.58120727539,906.8 -> 605.8,TAG(54:1)_FA 18:0,
90,906.8,607.8,26672.661865234375,906.8 -> 607.8,TAG(54:1)_FA 18:1,
91,906.8,633.8,7245.440444946289,906.8 -> 633.8,TAG(54:1)_FA 16:0,
92,906.8,635.8,11038.840690612793,906.8 -> 635.8,TAG(54:1)_FA 16:1,
93,908.9,607.9,20988.621643066406,908.9 -> 607.9,TAG(54:0)_FA 18:0,
94,908.9,609.9,7791.46053314209,908.9 -> 609.9,TAG(54:0)_FA 18:1,
95,908.9,635.9,10583.38077545166,908.9 -> 635.9,TAG(54:0)_FA 16:0,
96,908.9,637.9,8112.700485229492,908.9 -> 637.9,TAG(54:0)_FA 16:1,
97,920.8,619.8,7998.120590209961,920.8 -> 619.8,TAG(56:8)_FA 18:0,
98,920.8,647.8,8491.980655670166,920.8 -> 647.8,TAG(56:8)_FA 16:0,
99,920.8,649.8,10828.12077331543,920.8 -> 649.8,TAG(56:8)_FA 16:1,
100,922.8,621.8,10502.700790405273,922.8 -> 621.8,TAG(56:7)_FA 18:0,
101,922.8,649.8,12616.360824584961,922.8 -> 649.8,TAG(56:7)_FA 16:0,
102,922.8,651.8,13942.0611038208,922.8 -> 651.8,TAG(56:7)_FA 16:1,
103,924.8,623.8,6788.820449829102,924.8 -> 623.8,TAG(56:6)_FA 18:0,
104,924.8,651.8,15463.92113494873,924.8 -> 651.8,TAG(56:6)_FA 16:0,
105,924.8,653.8,9553.020721435547,924.8 -> 653.8,TAG(56:6)_FA 16:1,
106,926.8,625.8,5683.820388793945,926.8 -> 625.8,TAG(56:5)_FA 18:0,
107,926.8,653.8,8794.98053741455,926.8 -> 653.8,TAG(56:5)_FA 16:0,
108,926.8,655.8,6769.6004638671875,926.8 -> 655.8,TAG(56:5)_FA 16:1,
109,928.8,627.8,6541.600479125977,928.8 -> 627.8,TAG(56:4)_FA 18:0,
110,928.8,655.8,7487.960544586182,928.8 -> 655.8,TAG(56:4)_FA 16:0,
111,928.8,657.8,6503.880477905273,928.8 -> 657.8,TAG(56:4)_FA 16:1,
112,930.8,629.8,5689.540378570557,930.8 -> 629.8,TAG(56:3)_FA 18:0,
113,930.8,657.8,6567.780467987061,930.8 -> 657.8,TAG(56:3)_FA 16:0,
114,930.8,659.8,6703.460460662842,930.8 -> 659.8,TAG(56:3)_FA 16:1,
115,932.9,631.9,7438.360496520996,932.9 -> 631.9,TAG(56:2)_FA 18:0,
116,932.9,659.9,6618.460472106934,932.9 -> 659.9,TAG(56:2)_FA 16:0,
117,932.9,661.9,7653.920581817627,932.9 -> 661.9,TAG(56:2)_FA 16:1,
118,934.9,633.9,6931.520492553711,934.9 -> 633.9,TAG(56:1)_FA 18:0,
119,934.9,661.9,7129.960552215576,934.9 -> 661.9,TAG(56:1)_FA 16:0,
120,934.9,663.9,13567.880920410156,934.9 -> 663.9,TAG(56:1)_FA 16:1,
121,936.9,635.9,8785.220596313477,936.9 -> 635.9,TAG(56:0)_FA 18:0,
122,936.9,663.9,14673.121276855469,936.9 -> 663.9,TAG(56:0)_FA 16:0,
123,936.9,665.9,5887.960403442383,936.9 -> 665.9,TAG(56:0)_FA 16:1,
124,944.8,643.8,6290.440460205078,944.8 -> 643.8,TAG(58:10)_FA 18:0,
125,944.8,671.8,5664.420398712158,944.8 -> 671.8,TAG(58:10)_FA 16:0,
126,944.8,673.8,5873.280429840088,944.8 -> 673.8,TAG(58:10)_FA 16:1,
127,946.8,645.8,7382.620513916016,946.8 -> 645.8,TAG(58:9)_FA 18:0,
128,946.8,673.8,6110.600425720215,946.8 -> 673.8,TAG(58:9)_FA 16:0,
129,946.8,675.8,7600.280605316162,946.8 -> 675.8,TAG(58:9)_FA 16:1,
130,948.8,647.8,8558.580684661865,948.8 -> 647.8,TAG(58:8)_FA 18:0,
131,948.8,675.8,7565.960556030273,948.8 -> 675.8,TAG(58:8)_FA 16:0,
132,948.8,677.8,8570.960639953613,948.8 -> 677.8,TAG(58:8)_FA 16:1,
133,950.8,649.8,13756.541076660156,950.8 -> 649.8,TAG(58:7)_FA 18:0,
134,950.8,677.8,8499.400588989258,950.8 -> 677.8,TAG(58:7)_FA 16:0,
135,950.8,679.8,6607.060520172119,950.8 -> 679.8,TAG(58:7)_FA 16:1,
136,952.8,651.8,9238.180679321289,952.8 -> 651.8,TAG(58:6)_FA 18:0,
137,952.8,679.8,6927.260547637939,952.8 -> 679.8,TAG(58:6)_FA 16:0,
138,952.8,681.8,7813.780517578125,952.8 -> 681.8,TAG(58:6)_FA 16:1,
139,954.8,653.8,6929.240482330322,954.8 -> 653.8,TAG(58:5)_FA 18:0,
140,954.8,681.8,6966.400520324707,954.8 -> 681.8,TAG(58:5)_FA 16:0,
141,954.8,683.8,6726.540477752686,954.8 -> 683.8,TAG(58:5)_FA 16:1,
142,956.9,655.9,5806.96040725708,956.9 -> 655.9,TAG(58:4)_FA 18:0,
143,956.9,683.9,6126.120380401611,956.9 -> 683.9,TAG(58:4)_FA 16:0,
144,956.9,685.9,12118.560829162598,956.9 -> 685.9,TAG(58:4)_FA 16:1,
145,958.9,657.9,6216.120441436768,958.9 -> 657.9,TAG(58:3)_FA 18:0,
146,958.9,685.9,11782.100776672363,958.9 -> 685.9,TAG(58:3)_FA 16:0,
147,958.9,687.9,5832.500457763672,958.9 -> 687.9,TAG(58:3)_FA 16:1,
148,960.9,659.9,6646.9604568481445,960.9 -> 659.9,TAG(58:2)_FA 18:0,
149,960.9,687.9,6353.600433349609,960.9 -> 687.9,TAG(58:2)_FA 16:0,
150,960.9,689.9,7348.720428466797,960.9 -> 689.9,TAG(58:2)_FA 16:1,
151,962.9,661.9,7669.940521240234,962.9 -> 661.9,TAG(58:1)_FA 18:0,
152,962.9,689.9,6385.320423126221,962.9 -> 689.9,TAG(58:1)_FA 16:0,
153,962.9,691.9,7066.940540313721,962.9 -> 691.9,TAG(58:1)_FA 16:1,
154,964.9,663.9,16507.741012573242,964.9 -> 663.9,TAG(58:0)_FA 18:0,
155,964.9,691.9,7345.300495147705,964.9 -> 691.9,TAG(58:0)_FA 16:0,
156,964.9,693.9,5736.980434417725,964.9 -> 693.9,TAG(58:0)_FA 16:1,
157,968.9,667.9,6142.100402832031,968.9 -> 667.9,TAG(60:12)_FA 18:0,
158,968.9,695.9,6719.620449066162,968.9 -> 695.9,TAG(60:12)_FA 16:0,
159,968.9,697.9,6298.380474090576,968.9 -> 697.9,TAG(60:12)_FA 16:1,
160,970.9,669.9,5879.860366821289,970.9 -> 669.9,TAG(60:11)_FA 18:0,
161,970.9,697.9,6118.42041015625,970.9 -> 697.9,TAG(60:11)_FA 16:0,
162,970.9,699.9,6007.900424957275,970.9 -> 699.9,TAG(60:11)_FA 16:1,
163,972.9,671.9,5601.580436706543,972.9 -> 671.9,TAG(60:10)_FA 18:0,
164,972.9,699.9,5261.760372161865,972.9 -> 699.9,TAG(60:10)_FA 16:0,
165,972.9,701.9,5847.860427856445,972.9 -> 701.9,TAG(60:10)_FA 16:1,
166,974.9,673.9,5468.500389099121,974.9 -> 673.9,TAG(60:9)_FA 18:0,
167,974.9,701.9,6051.3603439331055,974.9 -> 701.9,TAG(60:9)_FA 16:0,
168,974.9,703.9,6739.40051651001,974.9 -> 703.9,TAG(60:9)_FA 16:1,
169,976.9,675.9,6734.760459899902,976.9 -> 675.9,TAG(60:8)_FA 18:0,
170,976.9,703.9,8143.860580444336,976.9 -> 703.9,TAG(60:8)_FA 16:0,
171,976.9,705.9,9179.840579986572,976.9 -> 705.9,TAG(60:8)_FA 16:1,
172,978.9,677.9,9877.20068359375,978.9 -> 677.9,TAG(60:7)_FA 18:0,
173,978.9,705.9,9545.840812683105,978.9 -> 705.9,TAG(60:7)_FA 16:0,
174,978.9,707.9,7090.460487365723,978.9 -> 707.9,TAG(60:7)_FA 16:1,
175,980.9,679.9,7020.76053237915,980.9 -> 679.9,TAG(60:6)_FA 18:0,
176,980.9,707.9,6311.560443878174,980.9 -> 707.9,TAG(60:6)_FA 16:0,
177,980.9,709.9,8233.240581512451,980.9 -> 709.9,TAG(60:6)_FA 16:1,
178,982.9,681.9,6105.4204177856445,982.9 -> 681.9,TAG(60:5)_FA 18:0,
179,982.9,709.9,8988.06057357788,982.9 -> 709.9,TAG(60:5)_FA 16:0,
180,982.9,711.9,6209.860492706299,982.9 -> 711.9,TAG(60:5)_FA 16:1,
181,984.9,683.9,6485.820423126221,984.9 -> 683.9,TAG(60:4)_FA 18:0,
182,984.9,711.9,6020.660430908203,984.9 -> 711.9,TAG(60:4)_FA 16:0,
183,984.9,713.9,5642.800369262695,984.9 -> 713.9,TAG(60:4)_FA 16:1,
184,986.9,685.9,11841.660926818848,986.9 -> 685.9,TAG(60:3)_FA 18:0,
185,986.9,713.9,6218.000442504883,986.9 -> 713.9,TAG(60:3)_FA 16:0,
186,986.9,715.9,6223.160461425781,986.9 -> 715.9,TAG(60:3)_FA 16:1,
187,988.9,687.9,5848.760372161865,988.9 -> 687.9,TAG(60:2)_FA 18:0,
188,988.9,715.9,5430.32035446167,988.9 -> 715.9,TAG(60:2)_FA 16:0,
189,988.9,717.9,5727.480358123779,988.9 -> 717.9,TAG(60:2)_FA 16:1,
190,990.9,689.9,5313.340370178223,990.9 -> 689.9,TAG(60:1)_FA 18:0,
191,990.9,717.9,5632.600379943848,990.9 -> 717.9,TAG(60:1)_FA 16:0,
192,990.9,719.9,6056.520378112793,990.9 -> 719.9,TAG(60:1)_FA 16:1,
193,992.9,691.9,5573.820388793945,992.9 -> 691.9,TAG(60:0)_FA 18:0,
194,992.9,719.9,5636.30041885376,992.9 -> 719.9,TAG(60:0)_FA 16:0,
195,992.9,721.9,5722.2404708862305,992.9 -> 721.9,TAG(60:0)_FA 16:1,
