,Q1,Q3,Intensity,Transition,Lipid,Class
0,818.8,517.8,4265.800247192383,818.8 -> 517.8,TAG(48:3)_FA 18:0,
1,818.8,519.8,4999.860347747803,818.8 -> 519.8,TAG(48:3)_FA 18:1,
2,818.8,545.8,5017.000347137451,818.8 -> 545.8,TAG(48:3)_FA 16:0,
3,818.8,547.8,7275.220455169678,818.8 -> 547.8,TAG(48:3)_FA 16:1,
4,820.8,519.8,4897.500339508057,820.8 -> 519.8,TAG(48:2)_F A18:0,
5,820.8,521.8,7307.2605628967285,820.8 -> 521.8,TAG(48:2)_FA 18:1,
6,820.8,547.8,8097.500534057617,820.8 -> 547.8,TAG(48:2)_FA 16:0,
7,820.8,549.8,12275.960754394531,820.8 -> 549.8,TAG(48:2)_FA 16:1,
8,822.8,521.8,7851.320556640625,822.8 -> 521.8,TAG(48:1)_FA18:0,
9,822.8,523.8,20045.22134399414,822.8 -> 523.8,TAG(48:1)_FA 18:1,
10,822.8,549.8,11035.30071258545,822.8 -> 549.8,TAG(48:1)_FA 16:0,
11,822.8,551.8,63928.78479003906,822.8 -> 551.8,TAG(48:1)_FA 16:1,
12,824.8,523.8,18021.081268310547,824.8 -> 523.8,TAG(48:0)_FA 18:0,
13,824.8,525.8,6557.080505371094,824.8 -> 525.8,TAG(48:0)_FA 18:1,
14,824.8,551.8,64872.16516113281,824.8 -> 551.8,TAG(48:0)_FA 16:0,
15,824.8,553.8,12462.160934448242,824.8 -> 553.8,TAG(48:0)_FA 16:1,
16,829.8,570.8,4743.020320892334,829.8 -> 570.8,STD_15:0-18:1(d7)-15:0 TAG,
17,846.8,545.8,5226.540386199951,846.8 -> 545.8,TAG(50:4)_FA 18:0,
18,846.8,547.8,6322.360481262207,846.8 -> 547.8,TAG(50:4)_FA 18:1,
19,846.8,573.8,6106.960395812988,846.8 -> 573.8,TAG(50:4)_FA 16:0,
20,846.8,575.8,10108.340728759766,846.8 -> 575.8,TAG(50:4)_FA 16:1,
21,848.8,547.8,7068.120517730713,848.8 -> 547.8,TAG(50:3)_FA 18:0,
22,848.8,549.8,10871.480773925781,848.8 -> 549.8,TAG(50:3)_FA 18:1,
23,848.8,575.8,9667.980766296387,848.8 -> 575.8,TAG(50:3)_FA 16:0,
