,Q1,Q3,Intensity,Transition,Lipid,Class
0,818.8,517.8,4753.420314788818,818.8 -> 517.8,TAG(48:3)_FA 18:0,
1,818.8,519.8,5315.440357208252,818.8 -> 519.8,TAG(48:3)_FA 18:1,
2,818.8,545.8,5054.380348205566,818.8 -> 545.8,TAG(48:3)_FA 16:0,
3,818.8,547.8,7882.860565185547,818.8 -> 547.8,TAG(48:3)_FA 16:1,
4,820.8,519.8,5016.160327911377,820.8 -> 519.8,TAG(48:2)_F A18:0,
5,820.8,521.8,7726.600563049316,820.8 -> 521.8,TAG(48:2)_FA 18:1,
6,820.8,547.8,6656.620452880859,820.8 -> 547.8,TAG(48:2)_FA 16:0,
7,820.8,549.8,12552.180953979492,820.8 -> 549.8,TAG(48:2)_FA 16:1,
8,822.8,521.8,7214.180477142334,822.8 -> 521.8,TAG(48:1)_FA18:0,
9,822.8,523.8,19687.981506347656,822.8 -> 523.8,TAG(48:1)_FA 18:1,
10,822.8,549.8,12837.460861206055,822.8 -> 549.8,TAG(48:1)_FA 16:0,
11,822.8,551.8,71590.44494628906,822.8 -> 551.8,TAG(48:1)_FA 16:1,
12,824.8,523.8,19141.54132080078,824.8 -> 523.8,TAG(48:0)_FA 18:0,
13,824.8,525.8,6588.6604347229,824.8 -> 525.8,TAG(48:0)_FA 18:1,
14,824.8,551.8,68725.94482421875,824.8 -> 551.8,TAG(48:0)_FA 16:0,
15,824.8,553.8,11142.52074432373,824.8 -> 553.8,TAG(48:0)_FA 16:1,
16,829.8,570.8,4242.540325164795,829.8 -> 570.8,STD_15:0-18:1(d7)-15:0 TAG,
17,846.8,545.8,5383.900394439697,846.8 -> 545.8,TAG(50:4)_FA 18:0,
18,846.8,547.8,6333.320442199707,846.8 -> 547.8,TAG(50:4)_FA 18:1,
19,846.8,573.8,6112.260429382324,846.8 -> 573.8,TAG(50:4)_FA 16:0,
20,846.8,575.8,9252.78067779541,846.8 -> 575.8,TAG(50:4)_FA 16:1,
21,848.8,547.8,6322.440414428711,848.8 -> 547.8,TAG(50:3)_FA 18:0,
22,848.8,549.8,11814.420791625977,848.8 -> 549.8,TAG(50:3)_FA 18:1,
23,848.8,575.8,9634.900680541992,848.8 -> 575.8,TAG(50:3)_FA 16:0,
24,848.8,577.8,193697.49267578125,848.8 -> 577.8,TAG(50:3)_FA 16:1,
25,850.8,549.8,9995.340789794922,850.8 -> 549.8,TAG(50:2)_FA 18:0,
26,850.8,551.8,47437.263122558594,850.8 -> 551.8,TAG(50:2)_FA 18:1,
