lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,10xBlank_01202023
CerP(d18:1/26:0),-0.08846770964139528,6.548946555430932,0.022229835189136793,0.881477305359543,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,Cer,50795.7237701416,48844.94369125366,57405.48349380493,53192.20389175415,43240.883228302,54308.183574676514,53668.02383422852,50444.94370651245,58284.964336395264
CerP(d18:1/26:1(17Z)),-0.06397857872491439,6.539906624703756,0.011610486252720875,0.9141924462554073,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,Cer,52006.94332122803,48834.88298416138,57551.08400726318,50186.58321762085,41992.88306808472,52826.94425964356,50741.76348876953,50619.08413696289,60922.62433242798
CerP(d18:1/8:0),-0.16344078810910492,7.394542160863737,0.07617812029275228,0.782545116028427,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,Cer,211300.37481307983,45715.56356048584,85170.80661773682,48379.0632019043,51838.48345184326,137604.01025009155,52283.6637802124,119431.92895507812,49341.603076934814
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",0.18181044405378474,8.487039022469087,0.09239549875928788,0.7611535818049621,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CE,418094.6909484863,291328.83966064453,229211.5368499756,50162.80352783203,61692.403953552246,298767.4224395752,203995.51489257807,94036.04633712769,95162.20687866212
Cholesteryl nitrolinoleate,0.1509472242809539,9.604885396783033,0.06381446347540987,0.800565545983843,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CE,676317.4758300781,688197.0075683594,549666.6363525391,168850.0728149414,164718.53118896484,594039.0979003906,471232.4727783203,207450.61462402344,321258.66369628906
cis-5-Tetradecenoylcarnitine,-0.0412134606637665,12.110940665551151,0.004812066501472145,0.944695856024728,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CAR,4222295.603027344,2872139.59765625,2279614.2788085938,1401089.0153808594,1618377.1027832031,2996570.5178222656,2327061.6833496094,2498998.4096679688,1490543.8564453125
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",-0.2074056979243792,11.131431239522813,0.12295214972436946,0.7258544422338199,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CAR,1014312.66015625,1064424.775756836,1110499.5349121094,1231695.2462158203,1348945.6447753906,1130974.0258789062,1205638.7025146484,1487022.7548828125,1682056.3947753906
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.10622395852028374,8.98130274032176,0.03169000288608004,0.8587097338845266,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CE,509853.1942749024,395252.35021972656,341752.60235595703,94177.84733581544,93625.94639587402,409572.60858154297,315141.1229248047,127826.9700012207,186491.7528076172
Hexacosanoyl carnitine,-0.34484066498453136,11.471920061576254,0.3421127508227074,0.558612233435818,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CAR,1306819.7283477783,1469721.9734268188,1477280.5765838623,1601114.1556091309,1683242.4908447266,1567602.5316314695,1540132.809577942,2344674.869720459,1326842.521205902
"lanosteryl oleate, 20:2 Campesteryl ester",0.1101373432191769,9.701840462010288,0.034059911284202826,0.8535794374815927,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CE,700823.7470703125,718455.36572265625,577940.7408447266,177362.4921875,167681.01034545898,649134.8264160156,514292.0749511719,203395.21350097656,399176.990234375
"lanosteryl palmitoleate, 18:2 Campesteryl ester",-0.07215065019824814,8.299028710873268,0.014773237373447046,0.9032592099982629,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CE,180394.9728088379,267542.2985534668,230763.1785583496,63902.96446228027,62263.46486663818,237280.03591918945,235428.49569702148,57455.34413909912,234444.3158874512
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",0.08315141681497135,13.443748440314657,0.01944612994206263,0.8890950528948671,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,CAR,5187867.46875,8540479.9345703125,8147970.249023437,7258763.232421875,6417243.6640625,6427668.4609375,6523871.8017578125,6429227.993164063,2163848.6259765625
Lyso_C17 sphingosine-1-phosphocholine,-0.1580024138707954,6.937252774770037,0.07117180689317593,0.7896382098483554,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,SM,52986.60391235352,57440.58419799805,62417.06414794922,73641.38424682617,68976.42373657227,69984.40475463867,66522.703857421875,66307.1255493164,99362.04788208008
Lyso_PC(10:0),-0.018668249814803032,6.155009044134938,9.85993286150233e-4,0.9749501184583561,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,32828.462310791016,37395.782775878906,36815.56274414063,46392.54290771485,46797.0228881836,36329.762298583984,42434.70332336426,38280.82247924805,45013.38296508789
Lyso_PC(11:0),-0.11097795451512134,6.646684315299624,0.035024366170091525,0.8515446105819386,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,52298.5442199707,45589.02279663086,52335.30364990234,57822.98406982422,54605.50323486328,53397.66369628906,54590.344299316406,57148.38426208496,74863.08486938477
Lyso_PC(12:0),-0.08585247391821468,7.191825636238842,0.02093238934708097,0.8849632934297257,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,68740.86395263672,75311.544677734375,75648.06494140625,89628.94696044922,82573.4271850586,79859.64468383789,75837.82467651367,83757.32565307617,105582.94674682616
Lyso_PC(13:0),-0.11732175621979272,6.393965576658974,0.039155829895662464,0.843140266179175,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,38803.64297485352,37973.04277038574,39844.42317199707,52873.24341583252,45919.122955322266,43675.64349365234,48060.60305786133,43648.14323425293,72778.96501159668
Lyso_PC(14:0),-0.16544370607160686,8.525781370747405,0.07806596485215778,0.7799356673183475,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,158144.5704345703,159397.93005371094,183461.89453125,216827.87353515625,229734.08044433597,202316.1151123047,211498.97149658203,199179.37622070312,299713.3961791992
Lyso_PC(14:1),-0.08901600101796443,8.190850334107171,0.022507765050931994,0.8807441960467661,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,127281.67163085938,131028.42919921876,143160.2300415039,186188.04809570312,189966.0518798828,156261.908203125,160945.83239746094,157671.35119628906,226274.3167724609
Lyso_PC(15:0),-0.20429910780474209,9.028886846134778,0.11927690580068884,0.7298200704590402,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,226536.878616333,217689.9557800293,240429.79470825195,311517.0654449463,310490.0026245117,298806.32095336914,292091.32440185547,277070.5731506348,456309.5058441162
Lyso_PC(15:1),-0.19003554616003815,8.878627929208733,0.10312873856628357,0.7481068484266385,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,186503.56999206543,187515.7371826172,225681.2386474609,288096.2198791504,318642.9030456543,261408.84521484372,269029.9136657715,257679.71942138672,387608.7140960693
Lyso_PC(16:0),-0.130544962371077,8.774788568228084,0.04851644847053649,0.8256651687443445,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,183595.07577514648,260359.9955596924,221136.1763916016,244014.4180908203,236898.559753418,239863.6969604492,276419.07974243164,213644.1976013184,341258.92666625977
Lyso_PC(16:1),-0.17067837298114974,8.636254823184721,0.08310671894645338,0.7731306091243991,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,165961.6928100586,236137.43359375,189986.32803344727,224067.7159423828,217869.35614013672,221295.02075195312,253514.0367431641,200772.57232666016,305760.84201049805
Lyso_PC(16:1)_2,-0.1811293562833929,8.623338075965917,0.09364610062539214,0.7595920799440493,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,157331.0883178711,237032.3962402344,185290.3735961914,229274.2738037109,211318.89315795896,219244.1767578125,252219.7197265625,198258.15258789065,309537.7053833008
Lyso_PC(17:0),-0.14113921203306873,7.0264429497052125,0.05674062639707245,0.8117237201149693,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,58319.66467285156,78822.5244140625,66631.16394042969,66216.524658203125,65347.16412353516,72448.84536743164,78981.82550048828,64713.08441162109,105064.66651916504
Lyso_PC(17:1),-0.06074153350428352,7.342859372072917,0.010463715080049951,0.9185246652486002,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,69010.26428222656,134401.46755981445,77203.74609375,86904.44613647461,85666.00604248047,87532.68469238281,112535.1264038086,75947.705322265625,98923.50466918944
Lyso_PC(17:2),-0.013245906980756872,7.3003708574444435,4.962645989508019e-4,0.9822269979987248,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,63176.744049072266,137526.75009155273,74282.065185546875,87197.586181640625,82576.88522338867,81515.76544189453,112486.28619384766,68231.0248413086,99576.6662902832
Lyso_PC(18:0),0.024567693555871906,7.434418985124945,0.001703445981547702,0.9670783980973824,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,71206.04479980469,165427.35009765625,87419.087646484375,91038.68643188477,87329.926025390625,85851.186767578125,126577.8508605957,77110.28485107422,94221.82421875
Lyso_PC(18:1),-0.05292794621980461,7.377995034462411,0.007941379803924065,0.9289909777015993,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,66050.58395385742,155595.34814453125,81373.58599853516,88215.66705322266,79881.96746826172,79952.50616455078,125862.50830078124,80141.447265625,94584.084716796875
Lyso_PC(18:2),-0.03567829097154825,7.24890706739425,0.0036050551088919747,0.9521220953393471,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,56757.30426025391,144246.29000854492,74633.485107421875,80155.86434936523,76964.604248046875,73813.70523071289,113064.68884277344,71832.26412963867,88339.04705810547
Lyso_PC(18:3),-0.00787340685745833,7.097962067246139,1.7528285570733715e-4,0.9894367612866685,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,54805.52420043945,120562.84899902344,68145.94525146484,76510.32626342773,69051.163818359375,67000.32357788086,100859.98532104492,61119.50421142578,83306.4447631836
Lyso_PC(18:4),3.7363968770286665e-4,6.744347982391074,3.945644380110025e-7,0.9994988139171181,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,49765.56411743164,67411.00518798828,54752.3642578125,60825.56433105469,59868.94400024414,53213.10385131836,64248.66564941406,52957.243255615234,79343.0454711914
Lyso_PC(19:0),-0.048755070304989295,8.056456243892724,0.006737037291259185,0.9345835287895153,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,128490.34912109376,140378.61083984375,133586.16943359375,182244.5126953125,164165.07153320312,133058.2490234375,149937.21118164062,161593.51123046875,157374.3310546875
Lyso_PC(19:1),0.016623321028038096,8.173287674661713,7.802650054600235e-4,0.9777154098209645,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,129420.74877929688,209859.31665039065,139541.31030273438,187752.37548828125,166440.8115234375,134736.81079101562,173027.6533203125,165624.09204101562,164997.83056640625
Lyso_PC(19:2),-8.957027664628374e-4,8.236205158772554,2.2677086235489696e-6,0.9987984730313274,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,131067.3896484375,217381.416015625,144229.95068359375,199038.07373046875,180409.2946777344,143698.33056640625,184792.61303710935,172432.47314453125,167100.55078125
Lyso_PC(19:3),-0.005473924877373864,8.204476049186605,8.471512419561122e-5,0.9926563088178564,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,130253.2294921875,210616.69409179688,138164.80932617188,197804.59448242188,178467.05395507812,134963.66845703125,186356.93212890625,171837.13208007812,159312.2529296875
Lyso_PC(2:0),-0.09124829354135926,6.137772037900912,0.023652327385434546,0.8777728494473236,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,33852.34246826172,39532.8630065918,38088.52294921875,38086.94342041016,42160.02310180664,40137.80282592773,41128.80279541016,37558.702880859375,45205.82272338867
Lyso_PC(20:0),0.28152435044309776,7.482383299684596,0.22008411232582148,0.6389758364777383,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,53020.04333496094,89795.68692016602,63391.34393310547,258925.4586791992,124283.9112548828,68587.32489013672,82925.72552490234,110147.14776611328,89313.10461425781
Lyso_PC(20:1),-0.04816640791278894,7.7837520042245565,0.0065750896078498045,0.9353728227940272,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,99981.26770019533,133542.62768554688,112138.92700195312,134670.40966796875,130993.888671875,112775.58801269533,124897.18798828124,126172.74829101562,141904.9503173828
Lyso_PC(20:2),-0.03170895054685038,8.004751197788554,0.0028469240728554723,0.9574478041969444,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,116670.1484375,138711.33032226562,133168.44970703125,184387.03271484372,150847.39086914062,124694.98828125,140742.208984375,157275.0498046875,157906.43115234375
Lyso_PC(20:3),-0.05776139243348573,7.991694575928335,0.009460687669616163,0.9225151032943513,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,118320.86865234376,140549.70947265625,125571.88940429688,177373.11376953125,154151.15087890625,127053.86987304688,140288.21020507812,158510.59204101562,150656.23168945312
Lyso_PC(20:4),-0.0352834290758216,7.959279647036233,0.0035256665359497674,0.9526515744785046,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,111087.5284423828,130471.0086669922,123679.9267578125,179116.35229492188,158769.53247070312,125405.04907226562,133658.39013671875,151201.7509765625,152246.89013671875
Lyso_PC(20:5),-0.08179390824754691,7.998830881048857,0.018996160531287387,0.8903774931520394,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,112272.26806640624,130121.18920898438,130481.88989257812,179913.314453125,157750.53149414062,132291.2705078125,136441.76879882812,159401.79125976562,159828.591796875
Lyso_PC(21:0),-0.03995871576485641,11.964985383644441,0.004523201244410302,0.9463789004572685,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,2135508.345825196,3080358.211303711,2328771.8837890625,2557704.2806396484,2450041.228149414,2448513.725830078,2459627.7224121094,2546138.637084961,466071.697845459
Lyso_PC(21:4),-0.05662128025307168,11.905093811686019,0.009090495925192954,0.9240415216050571,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,2045877.7138671875,2933408.098754883,2311685.3897094727,2489929.4365844727,2287158.267700196,2409455.563110352,2350072.6596679688,2487231.534790039,326285.36322021484
Lyso_PC(22:0),-0.16601184093683816,9.702502631992758,0.0786060635782633,0.7791953929468172,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,402104.3272705078,591780.7458496094,421769.5837402344,476601.32189941406,479803.07189941406,510390.9329833984,556306.9787597656,479444.5811767578,329044.4461669922
Lyso_PC(22:1),-0.12811427779236112,9.704976659629457,0.04672084225785508,0.8288707907948175,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,412193.6673583984,597144.32861328125,420065.1723632813,486351.2375488281,492044.32421875,501695.8092041016,549451.8221435547,477169.67041015625,320231.9479980469
Lyso_PC(22:2),-0.1373911964506828,10.426901752101577,0.05375856848695548,0.8166475759313012,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,699060.3333740234,1052436.1103515625,744767.62890625,787112.09130859375,796816.47216796875,876453.9860839844,899871.3728027344,829656.7313232422,342298.45959472656
Lyso_PC(22:4),-0.08465342111681046,12.108015402916102,0.02035117210855364,0.8865606562700119,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,2334827.184814453,3282422.0932617188,2618563.2252807617,2794172.334472656,2641848.921020508,2751444.881591797,2832763.6282958984,2811222.005859375,532146.7904052734
Lyso_PC(22:5),-0.0706659412523464,11.983744068000613,0.014170555310556665,0.9052435534761516,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,2096277.120361328,3032590.598388672,2417187.346008301,2624155.2010498047,2443963.8299560547,2542578.0036621094,2543986.539428711,2565378.658813477,487090.3118286133
Lyso_PC(22:6),-0.046696733522599204,11.97312932369487,0.006179600153700449,0.9373424890031954,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,2091560.9787597656,3042154.1123046875,2424098.416015625,2589684.7756347656,2451819.653076172,2515328.8627929688,2506585.961303711,2499617.8338623047,482973.8822021485
Lyso_PC(24:0),-0.10504358854209096,10.968017164301235,0.03137039766443195,0.8594165644078411,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,905414.0150756836,1308010.9286499023,1414161.6682128906,1309800.9198608398,1256138.128540039,1310909.6707763672,1275861.0581054688,1252535.0736694336,249146.82150268555
Lyso_PC(24:1),-0.07907177654745162,10.968221506904586,0.017750476130458992,0.8940107638742854,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,928934.9002685548,1346795.9471435547,1380433.6245117188,1301702.474609375,1279635.0307006836,1331651.5457763672,1280722.564880371,1192603.1639404297,247757.91528320312
Lyso_PC(3:0),-0.18023067345351268,11.271858900317504,0.09271596246981062,0.7607523556667946,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,1124345.323638916,966770.605682373,1175649.0488739014,1728936.0067443848,1442466.5830993652,1378713.7521362305,1390633.641418457,1417834.058013916,1872528.8307800293
Lyso_PC(3:1),-0.16323880273286376,10.110321386661909,0.07599113027390558,0.7828054666135157,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,342455.3679962158,391694.5922546387,462022.2652893066,1056775.1565856934,782946.4729614258,514483.30114746094,572684.3642272949,781756.6647949219,770069.5003662109
Lyso_PC(4:0),-0.06577287663047963,6.8031571144160665,0.01227220442365251,0.9117908196401447,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,54400.62341308594,56082.72448730469,58961.98388671875,64726.70471191406,73741.14520263672,60304.72454833984,63232.78454589844,62904.52423095703,70449.044921875
Lyso_PC(5:0),-0.09455556655406172,6.8048102560461405,0.025403211865977937,0.8733664615372725,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,75979.125732421875,51544.48376464844,60532.9642944336,55331.1439819336,54267.083251953125,68514.30432128906,57459.34381103516,62717.72424316406,69228.88464355469
Lyso_PC(6:0),-0.0897380013888893,5.972532308172021,0.022873729024468048,0.8797858985484311,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,32364.74224853516,30575.88214111328,31730.502410888672,36951.78266906738,37648.20208740234,32761.942260742188,35535.06268310547,36259.36248779297,42570.74209594727
Lyso_PC(7:0),-0.1040280119177765,7.564227295098812,0.030764300548980827,0.8607672655567413,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,172097.3720703125,103071.6478881836,94148.36553955078,74479.54522705078,78695.1450805664,125303.5083618164,110001.16784667967,107863.72705078124,67993.1644897461
Lyso_PC(8:0),-0.13945297078320681,6.053232395387555,0.05538581028065437,0.81394337607348,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,29286.64205932617,33788.582946777344,33737.96250915527,40102.943359375,37619.74258422852,37417.36247253418,38545.4026184082,35196.942642211914,49902.683906555176
Lyso_PC(9:0),-0.0793313407839356,5.907229026254428,0.017865878501652332,0.8936688248699198,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PC,29398.52230834961,29474.40216064453,31710.582153320312,35239.42236328125,34842.96243286133,32410.382263183597,32072.662628173828,33763.52233886719,43231.78256225586
Lyso_PE(12:0) | PE (12:0),-0.06145339400994785,6.674098633049725,0.010710625259207518,0.9175723788679834,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,55170.36413574219,67723.36492919922,53471.78387451172,52572.96398925781,52260.06414794922,63236.06427001953,58667.92419433594,50384.72381591797,61092.42376708984
Lyso_PE(12:0) | PE (12:0)_2,-0.09195584430864022,6.7448032540381,0.024022127546516003,0.8768286224313757,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,58445.1244506836,69220.984375,54838.38330078125,58423.08477783203,54548.30346679688,66629.96435546875,67130.94500732422,51721.76336669922,60886.64373779297
Lyso_PE(13:0),-0.11969176815058191,5.806070948983617,0.040757801594509147,0.8400061479976526,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,26497.22213745117,28641.182067871097,26822.44187927246,34287.042739868164,35841.38235473633,30483.321716308597,33182.66198730469,31725.02279663086,36036.30244445801
Lyso_PE(14:0),-0.12755559015621612,7.437154570806399,0.046311679856785304,0.8296102319020996,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,70813.6245880127,92172.7063293457,87367.1450958252,96671.90615844728,108391.64865112305,92623.6259765625,97073.1453857422,96248.90744018556,134677.56942749023
Lyso_PE(14:1),0.09304057194082753,7.407094811718587,0.024331278112185828,0.8760449511601345,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,76413.66491699219,129481.44927978516,114945.54776000977,119637.89099121094,100315.06495666504,101463.24789428712,94894.80627441406,94647.7466430664,39678.1423034668
Lyso_PE(15:0),-0.2285409966632598,10.061634347345075,0.1494439621201309,0.6990672952477862,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,456959.5312194824,427876.7232513428,486251.75422668457,688492.4040527344,629314.9755401611,599341.5704956055,571195.5212860107,630722.2981719971,895332.0626068115
Lyso_PE(15:1),0.1530995432071484,8.262516709562277,0.06563777094561374,0.7977974168145957,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,145409.79092407227,246865.09548950195,229802.3373260498,218317.0517578125,179972.17320251465,177420.15368652344,174131.95416259766,176532.44889831543,31247.9818649292
Lyso_PE(16:0),-0.14171860469107098,9.515201916325953,0.05721096043635043,0.8109597082370447,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,1506.1200981140137,1464.3400955200195,2413.8801307678223,658741.6114501953,777494.8527526855,1487.660099029541,1488.120101928711,735794.0842285156,1477791.6302337646
Lyso_PE(16:1),0.1620511623408963,4.664315748414542,0.07347782603392261,0.7863387818394759,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,1444.8600959777832,1519.700096130371,13485.360820770264,24473.36166381836,25011.54166412353,1626.66011428833,1850.8601150512693,25771.32147216797,33066.92241668701
Lyso_PE(17:0),-0.27567168937715,6.227940679810741,0.21792231542895024,0.6406275902366748,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,45740.50302124024,40418.00282287598,26272.041877746586,65720.76510620117,43942.26295471192,63118.68492126465,53328.30303955078,39414.54248046875,8120.740547180176
Lyso_PE(17:1),-0.46418533257552824,5.653480607691183,0.6229946144590599,0.42993664057127995,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,37845.54318237305,38700.102600097656,7709.800525665283,29517.88215637207,26436.281982421875,52385.94375610352,35853.12247467041,26146.161987304688,1598.3600997924805
Lyso_PE(17:2),-0.18831138706486775,5.022622557031369,0.10124377756346803,0.750342127088267,0.9999477014863185,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,19917.881538391117,25572.642013549805,1449.260097503662,26170.34205627441,28562.222076416016,28755.2020111084,11433.720886230469,23867.821563720703,1422.240089416504
