Unnamed: 0,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
2272,,24158.481731414795,,742.6,567.5,11282023_FAD185_M4_WT_hippo_O3on_01,742.6 -> 567.5
2273,,24281.701766967773,,744.6,571.5,11282023_FAD185_M4_WT_hippo_O3on_01,744.6 -> 571.5
2274,,24292.68172454834,,744.6,583.4,11282023_FAD185_M4_WT_hippo_O3on_01,744.6 -> 583.4
2275,,24326.64171218872,,744.6,597.5,11282023_FAD185_M4_WT_hippo_O3on_01,744.6 -> 597.5
2276,,26300.22191238404,,746.6,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,746.6 -> 599.5
2277,,25750.641902923584,,746.6,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,746.6 -> 599.5
2278,,24387.321758270264,,748.6,601.5,11282023_FAD185_M4_WT_hippo_O3on_01,748.6 -> 601.5
2279,,24924.8617477417,,748.6,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,748.6 -> 629.5
2280,,24440.34175491333,,750.6,603.5,11282023_FAD185_M4_WT_hippo_O3on_01,750.6 -> 603.5
2281,,24529.381721496586,,752.6,605.5,11282023_FAD185_M4_WT_hippo_O3on_01,752.6 -> 605.5
2282,,24332.46172714233,,754.6,607.5,11282023_FAD185_M4_WT_hippo_O3on_01,754.6 -> 607.5
2283,,24467.30174255371,,756.7,567.5,11282023_FAD185_M4_WT_hippo_O3on_01,756.7 -> 567.5
2284,,27447.18197631836,,756.7,637.6,11282023_FAD185_M4_WT_hippo_O3on_01,756.7 -> 637.6
2285,,24196.121746063232,,758.6,583.5,11282023_FAD185_M4_WT_hippo_O3on_01,758.6 -> 583.5
2286,,24147.72169494629,,758.7,571.5,11282023_FAD185_M4_WT_hippo_O3on_01,758.7 -> 571.5
2287,,24487.841735839844,,760.7,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,760.7 -> 599.5
2288,,24313.401741027832,,762.6,615.5,11282023_FAD185_M4_WT_hippo_O3on_01,762.6 -> 615.5
2289,,24575.44172286988,,764.6,617.5,11282023_FAD185_M4_WT_hippo_O3on_01,764.6 -> 617.5
2290,,24349.801753997803,,764.7,547.5,11282023_FAD185_M4_WT_hippo_O3on_01,764.7 -> 547.5
2291,,24241.18173980713,,770.7,623.6,11282023_FAD185_M4_WT_hippo_O3on_01,770.7 -> 623.6
2292,,24348.101722717285,,770.7,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,770.7 -> 651.6
2293,,24175.601764678955,,772.6,583.4,11282023_FAD185_M4_WT_hippo_O3on_01,772.6 -> 583.4
2294,,24267.9217338562,,772.6,597.5,11282023_FAD185_M4_WT_hippo_O3on_01,772.6 -> 597.5
2295,,24207.72171020508,,772.6,625.5,11282023_FAD185_M4_WT_hippo_O3on_01,772.6 -> 625.5
2296,,24153.12173843384,,772.7,583.5,11282023_FAD185_M4_WT_hippo_O3on_01,772.7 -> 583.5
2297,,24551.16177749633,,774.6,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,774.6 -> 599.5
2298,,24643.58170700073,,774.6,627.5,11282023_FAD185_M4_WT_hippo_O3on_01,774.6 -> 627.5
2299,TAG,24616.5817527771,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD185_M4_WT_hippo_O3on_01,774.7 -> 503.4
2300,,24173.72172164917,,776.6,601.5,11282023_FAD185_M4_WT_hippo_O3on_01,776.6 -> 601.5
2301,,24169.12171173096,,776.6,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,776.6 -> 629.5
2302,,24144.90170288086,,776.6,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,776.6 -> 629.5
2303,TAG,24668.76173400879,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD185_M4_WT_hippo_O3on_01,776.7 -> 505.4
2304,,24199.221729278564,,778.6,603.5,11282023_FAD185_M4_WT_hippo_O3on_01,778.6 -> 603.5
2305,,24206.58169937133,,778.6,631.5,11282023_FAD185_M4_WT_hippo_O3on_01,778.6 -> 631.5
2306,,24573.78174972534,,780.7,605.5,11282023_FAD185_M4_WT_hippo_O3on_01,780.7 -> 605.5
2307,,24189.861698150635,,780.7,633.6,11282023_FAD185_M4_WT_hippo_O3on_01,780.7 -> 633.6
2308,,25498.161823272705,,782.6,607.5,11282023_FAD185_M4_WT_hippo_O3on_01,782.6 -> 607.5
2309,,24195.38174057007,,784.7,567.5,11282023_FAD185_M4_WT_hippo_O3on_01,784.7 -> 567.5
2310,,24236.761737823486,,784.7,637.6,11282023_FAD185_M4_WT_hippo_O3on_01,784.7 -> 637.6
2311,,24230.12173843384,,786.7,571.5,11282023_FAD185_M4_WT_hippo_O3on_01,786.7 -> 571.5
2312,,24438.001735687256,,786.7,597.5,11282023_FAD185_M4_WT_hippo_O3on_01,786.7 -> 597.5
2313,,30124.50214004517,,788.7,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,788.7 -> 599.5
2314,,30832.20221710205,,788.7,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,788.7 -> 599.5
2315,,24169.601726531982,,790.6,615.5,11282023_FAD185_M4_WT_hippo_O3on_01,790.6 -> 615.5
2316,,51640.32341766357,,790.7,601.5,11282023_FAD185_M4_WT_hippo_O3on_01,790.7 -> 601.5
2317,,24259.101696014404,,790.7,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,790.7 -> 629.5
2318,,24368.68175506592,,792.6,617.5,11282023_FAD185_M4_WT_hippo_O3on_01,792.6 -> 617.5
2319,,123657.3879585266,,792.7,603.5,11282023_FAD185_M4_WT_hippo_O3on_01,792.7 -> 603.5
2320,,51644.42364501953,,794.7,605.5,11282023_FAD185_M4_WT_hippo_O3on_01,794.7 -> 605.5
2321,,28052.941970825195,,796.7,607.5,11282023_FAD185_M4_WT_hippo_O3on_01,796.7 -> 607.5
2322,,24135.58176422119,,798.7,623.6,11282023_FAD185_M4_WT_hippo_O3on_01,798.7 -> 623.6
2323,,24139.62174987793,,798.7,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,798.7 -> 651.6
2324,,24117.12170791626,,798.7,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,798.7 -> 651.6
2325,,24251.1417388916,,798.8,637.6,11282023_FAD185_M4_WT_hippo_O3on_01,798.8 -> 637.6
2326,,24132.961757659912,,800.6,625.5,11282023_FAD185_M4_WT_hippo_O3on_01,800.6 -> 625.5
2327,,24166.16167068481,,800.6,653.5,11282023_FAD185_M4_WT_hippo_O3on_01,800.6 -> 653.5
2328,,24488.28176498413,,800.7,583.5,11282023_FAD185_M4_WT_hippo_O3on_01,800.7 -> 583.5
2329,,24145.461708068848,,802.6,627.5,11282023_FAD185_M4_WT_hippo_O3on_01,802.6 -> 627.5
2330,,24234.78170394897,,802.6,655.5,11282023_FAD185_M4_WT_hippo_O3on_01,802.6 -> 655.5
2331,,24177.64178085327,,804.6,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,804.6 -> 629.5
2332,,24364.68172454834,,804.7,615.5,11282023_FAD185_M4_WT_hippo_O3on_01,804.7 -> 615.5
2333,,24310.76173400879,,804.7,657.6,11282023_FAD185_M4_WT_hippo_O3on_01,804.7 -> 657.6
2334,,24172.621696472168,,806.6,631.5,11282023_FAD185_M4_WT_hippo_O3on_01,806.6 -> 631.5
2335,,24656.621826171875,,806.7,617.5,11282023_FAD185_M4_WT_hippo_O3on_01,806.7 -> 617.5
2336,,24184.72171020508,,808.7,633.6,11282023_FAD185_M4_WT_hippo_O3on_01,808.7 -> 633.6
2337,,24474.90173721313,,812.8,623.6,11282023_FAD185_M4_WT_hippo_O3on_01,812.8 -> 623.6
2338,,24233.721771240234,,812.8,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,812.8 -> 651.6
2339,,24220.72171401977,,814.7,597.5,11282023_FAD185_M4_WT_hippo_O3on_01,814.7 -> 597.5
2340,,24262.561710357662,,814.7,625.5,11282023_FAD185_M4_WT_hippo_O3on_01,814.7 -> 625.5
2341,,24435.961738586426,,816.7,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,816.7 -> 599.5
2342,,24339.1017036438,,816.7,627.5,11282023_FAD185_M4_WT_hippo_O3on_01,816.7 -> 627.5
2343,,25271.02183532715,,818.7,601.5,11282023_FAD185_M4_WT_hippo_O3on_01,818.7 -> 601.5
2344,,24433.64177322388,,818.7,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,818.7 -> 629.5
2345,,24476.76173019409,,818.7,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,818.7 -> 629.5
2346,,25797.38178253174,,820.7,603.5,11282023_FAD185_M4_WT_hippo_O3on_01,820.7 -> 603.5
2347,,24945.781776428223,,820.7,631.5,11282023_FAD185_M4_WT_hippo_O3on_01,820.7 -> 631.5
2348,,24515.861743927,,822.7,605.5,11282023_FAD185_M4_WT_hippo_O3on_01,822.7 -> 605.5
2349,,25533.20178604126,,822.8,633.6,11282023_FAD185_M4_WT_hippo_O3on_01,822.8 -> 633.6
2350,,24188.90171051025,,824.7,607.5,11282023_FAD185_M4_WT_hippo_O3on_01,824.7 -> 607.5
2351,,24207.22173309326,,826.7,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,826.7 -> 651.6
2352,,24585.5217628479,,826.8,637.6,11282023_FAD185_M4_WT_hippo_O3on_01,826.8 -> 637.6
2353,,24155.261753082275,,828.6,653.5,11282023_FAD185_M4_WT_hippo_O3on_01,828.6 -> 653.5
2354,,24115.0217666626,,830.6,655.5,11282023_FAD185_M4_WT_hippo_O3on_01,830.6 -> 655.5
2355,,24167.521728515625,,832.7,615.5,11282023_FAD185_M4_WT_hippo_O3on_01,832.7 -> 615.5
2356,,24169.901752471924,,832.7,657.6,11282023_FAD185_M4_WT_hippo_O3on_01,832.7 -> 657.6
2357,,24240.821758270264,,834.7,617.5,11282023_FAD185_M4_WT_hippo_O3on_01,834.7 -> 617.5
2358,,24330.52172088623,,840.8,623.6,11282023_FAD185_M4_WT_hippo_O3on_01,840.8 -> 623.6
2359,,24289.82172775269,,840.8,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,840.8 -> 651.6
2360,,24208.021755218502,,840.8,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,840.8 -> 651.6
2361,,24282.60167694092,,842.7,625.5,11282023_FAD185_M4_WT_hippo_O3on_01,842.7 -> 625.5
2362,,24128.4217376709,,842.7,653.5,11282023_FAD185_M4_WT_hippo_O3on_01,842.7 -> 653.5
2363,,24247.40171432495,,844.7,627.5,11282023_FAD185_M4_WT_hippo_O3on_01,844.7 -> 627.5
2364,,24272.741729736328,,844.7,655.5,11282023_FAD185_M4_WT_hippo_O3on_01,844.7 -> 655.5
2365,,24183.161792755127,,846.7,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,846.7 -> 629.5
2366,TAG,75651.10541915894,[TG(50:3)]_FA18:1,846.8,547.5,11282023_FAD185_M4_WT_hippo_O3on_01,846.8 -> 547.5
2367,,24247.421752929688,,846.8,657.6,11282023_FAD185_M4_WT_hippo_O3on_01,846.8 -> 657.6
2368,,24128.42171859741,,848.7,631.5,11282023_FAD185_M4_WT_hippo_O3on_01,848.7 -> 631.5
2369,,24231.681720733643,,850.8,633.6,11282023_FAD185_M4_WT_hippo_O3on_01,850.8 -> 633.6
2370,TAG,53250.84432220459,[TG(51:6)]_FA16:1,854.7,583.4,11282023_FAD185_M4_WT_hippo_O3on_01,854.7 -> 583.4
2371,TAG,24264.18172836304,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD185_M4_WT_hippo_O3on_01,866.8 -> 567.5
2372,TAG,24943.38177871704,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD185_M4_WT_hippo_O3on_01,868.8 -> 571.5
2373,,24095.1616897583,,868.8,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,868.8 -> 651.6
2374,,24198.50168991089,,870.7,653.5,11282023_FAD185_M4_WT_hippo_O3on_01,870.7 -> 653.5
2375,TAG,25328.741813659668,[TG(52:5)]_FA16:1,870.8,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,870.8 -> 599.5
2376,,24162.40176010132,,872.7,655.5,11282023_FAD185_M4_WT_hippo_O3on_01,872.7 -> 655.5
2377,,24111.68175888061,,874.8,657.6,11282023_FAD185_M4_WT_hippo_O3on_01,874.8 -> 657.6
2378,TAG,24202.98175430298,[TG(53:6)]_FA18:1,882.8,583.5,11282023_FAD185_M4_WT_hippo_O3on_01,882.8 -> 583.5
2379,TAG,24807.7417793274,[TG(54:6)]_FA18:1,896.8,597.5,11282023_FAD185_M4_WT_hippo_O3on_01,896.8 -> 597.5
2380,TAG,42530.44327926636,[TG(54:5)]_FA18:1,898.8,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,898.8 -> 599.5
2381,TAG,93090.42601394652,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_FAD185_M4_WT_hippo_O3on_01,900.8 -> 601.5
2382,TAG,24317.001735687256,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,900.8 -> 629.5
2383,TAG,309521.34100723267,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_FAD185_M4_WT_hippo_O3on_01,902.8 -> 603.5
2384,TAG,101886.8074569702,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_FAD185_M4_WT_hippo_O3on_01,904.8 -> 605.5
2385,TAG,30699.0622177124,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_FAD185_M4_WT_hippo_O3on_01,906.8 -> 607.5
2386,TAG,24154.781707763672,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_FAD185_M4_WT_hippo_O3on_01,908.9 -> 637.6
2387,TAG,24314.38181304932,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_FAD185_M4_WT_hippo_O3on_01,914.8 -> 615.5
2388,TAG,24731.601737976074,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_FAD185_M4_WT_hippo_O3on_01,916.8 -> 617.5
2389,TAG,24406.30170440674,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_FAD185_M4_WT_hippo_O3on_01,922.9 -> 623.6
2390,TAG,24280.741691589355,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,922.9 -> 651.6
2391,TAG,24274.321781158447,[TG(56:6)]_FA18:1,924.8,625.5,11282023_FAD185_M4_WT_hippo_O3on_01,924.8 -> 625.5
2392,TAG,25666.101890563965,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_FAD185_M4_WT_hippo_O3on_01,926.8 -> 627.5
2393,TAG,25530.12180709839,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_FAD185_M4_WT_hippo_O3on_01,928.8 -> 629.5
2394,TAG,25335.52180480957,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_FAD185_M4_WT_hippo_O3on_01,930.6 -> 631.5
2395,TAG,29859.94214248657,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_FAD185_M4_WT_hippo_O3on_01,932.9 -> 633.6
2396,TAG,24151.62170410156,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_FAD185_M4_WT_hippo_O3on_01,950.9 -> 651.6
2397,TAG,24163.56169891357,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_FAD185_M4_WT_hippo_O3on_01,952.8 -> 653.5
2398,TAG,24183.28172302246,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD185_M4_WT_hippo_O3on_01,954.8 -> 655.5
2399,TAG,24290.481719970703,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD185_M4_WT_hippo_O3on_01,956.9 -> 657.6
2400,,24124.74167251587,,584.4,437.3,11282023_FAD189_M3_WT_cereb_O3on_01,584.4 -> 437.3
2401,,27686.62197875977,,612.4,437.3,11282023_FAD189_M3_WT_cereb_O3on_01,612.4 -> 437.3
2402,,24841.42172241211,,622.5,503.4,11282023_FAD189_M3_WT_cereb_O3on_01,622.5 -> 503.4
2403,,24171.161659240723,,624.5,505.4,11282023_FAD189_M3_WT_cereb_O3on_01,624.5 -> 505.4
2404,,26500.001808166504,,626.5,437.3,11282023_FAD189_M3_WT_cereb_O3on_01,626.5 -> 437.3
2405,,24003.58169937133,,650.5,503.4,11282023_FAD189_M3_WT_cereb_O3on_01,650.5 -> 503.4
2406,,23936.98166656494,,652.5,505.4,11282023_FAD189_M3_WT_cereb_O3on_01,652.5 -> 505.4
2407,,25006.541820526123,,654.5,437.3,11282023_FAD189_M3_WT_cereb_O3on_01,654.5 -> 437.3
2408,,24337.42170715332,,664.6,503.4,11282023_FAD189_M3_WT_cereb_O3on_01,664.6 -> 503.4
2409,,24503.481742858887,,666.6,505.4,11282023_FAD189_M3_WT_cereb_O3on_01,666.6 -> 505.4
2410,,24069.82172012329,,692.6,503.4,11282023_FAD189_M3_WT_cereb_O3on_01,692.6 -> 503.4
2411,,33820.86240386963,,694.6,505.4,11282023_FAD189_M3_WT_cereb_O3on_01,694.6 -> 505.4
2412,,26477.841846466064,,694.6,547.5,11282023_FAD189_M3_WT_cereb_O3on_01,694.6 -> 547.5
2413,,24120.361698150635,,702.5,583.4,11282023_FAD189_M3_WT_cereb_O3on_01,702.5 -> 583.4
2414,,24018.341667175293,,714.6,567.5,11282023_FAD189_M3_WT_cereb_O3on_01,714.6 -> 567.5
2415,,23767.00164794922,,716.6,571.5,11282023_FAD189_M3_WT_cereb_O3on_01,716.6 -> 571.5
2416,,24432.961666107178,,718.6,599.5,11282023_FAD189_M3_WT_cereb_O3on_01,718.6 -> 599.5
2417,,25503.281757354736,,722.7,547.5,11282023_FAD189_M3_WT_cereb_O3on_01,722.7 -> 547.5
2418,,25055.20178604126,,730.5,583.4,11282023_FAD189_M3_WT_cereb_O3on_01,730.5 -> 583.4
2419,,25015.24174118042,,730.6,583.5,11282023_FAD189_M3_WT_cereb_O3on_01,730.6 -> 583.5
2420,TAG | DAG,34561.56229019165,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD189_M3_WT_cereb_O3on_01,736.6 -> 437.3
2421,,79003.38549041748,,736.7,547.5,11282023_FAD189_M3_WT_cereb_O3on_01,736.7 -> 547.5
2422,,24369.24171829224,,742.6,567.5,11282023_FAD189_M3_WT_cereb_O3on_01,742.6 -> 567.5
2423,,23738.38171005249,,744.6,571.5,11282023_FAD189_M3_WT_cereb_O3on_01,744.6 -> 571.5
