Unnamed: 0,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
1074,,24314.741703033447,,744.6,583.4,11282023_FAD184_F3_WT_hippo_O3on_01,744.6 -> 583.4
1075,,24159.381713867188,,744.6,597.5,11282023_FAD184_F3_WT_hippo_O3on_01,744.6 -> 597.5
1076,,26132.681972503666,,746.6,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,746.6 -> 599.5
1077,,27022.861846923828,,746.6,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,746.6 -> 599.5
1078,,24294.221752166748,,748.6,601.5,11282023_FAD184_F3_WT_hippo_O3on_01,748.6 -> 601.5
1079,,24203.94175720215,,748.6,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,748.6 -> 629.5
1080,,24862.44179534912,,750.6,603.5,11282023_FAD184_F3_WT_hippo_O3on_01,750.6 -> 603.5
1081,,24161.001697540283,,752.6,605.5,11282023_FAD184_F3_WT_hippo_O3on_01,752.6 -> 605.5
1082,,24736.181812286377,,754.6,607.5,11282023_FAD184_F3_WT_hippo_O3on_01,754.6 -> 607.5
1083,,24681.001754760742,,756.7,567.5,11282023_FAD184_F3_WT_hippo_O3on_01,756.7 -> 567.5
1084,,40612.30281829834,,756.7,637.6,11282023_FAD184_F3_WT_hippo_O3on_01,756.7 -> 637.6
1085,,24147.621696472168,,758.6,583.5,11282023_FAD184_F3_WT_hippo_O3on_01,758.6 -> 583.5
1086,,24081.161739349365,,758.7,571.5,11282023_FAD184_F3_WT_hippo_O3on_01,758.7 -> 571.5
1087,,24645.88178634644,,760.7,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,760.7 -> 599.5
1088,,24265.32173538208,,762.6,615.5,11282023_FAD184_F3_WT_hippo_O3on_01,762.6 -> 615.5
1089,,24483.221752166748,,764.6,617.5,11282023_FAD184_F3_WT_hippo_O3on_01,764.6 -> 617.5
1090,,24947.54182815552,,764.7,547.5,11282023_FAD184_F3_WT_hippo_O3on_01,764.7 -> 547.5
1091,,24041.62170791626,,770.7,623.6,11282023_FAD184_F3_WT_hippo_O3on_01,770.7 -> 623.6
1092,,24364.741764068604,,770.7,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,770.7 -> 651.6
1093,,24021.02174377441,,772.6,583.4,11282023_FAD184_F3_WT_hippo_O3on_01,772.6 -> 583.4
1094,,24004.641761779785,,772.6,597.5,11282023_FAD184_F3_WT_hippo_O3on_01,772.6 -> 597.5
1095,,24063.541721344,,772.6,625.5,11282023_FAD184_F3_WT_hippo_O3on_01,772.6 -> 625.5
1096,,24201.1417427063,,772.7,583.5,11282023_FAD184_F3_WT_hippo_O3on_01,772.7 -> 583.5
1097,,24039.861694335938,,774.6,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,774.6 -> 599.5
1098,,24086.26169204712,,774.6,627.5,11282023_FAD184_F3_WT_hippo_O3on_01,774.6 -> 627.5
1099,TAG,24719.94180297852,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD184_F3_WT_hippo_O3on_01,774.7 -> 503.4
1100,,24197.321743011475,,776.6,601.5,11282023_FAD184_F3_WT_hippo_O3on_01,776.6 -> 601.5
1101,,24189.52175140381,,776.6,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,776.6 -> 629.5
1102,,24071.46173477173,,776.6,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,776.6 -> 629.5
1103,TAG,24659.981746673584,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD184_F3_WT_hippo_O3on_01,776.7 -> 505.4
1104,,24474.56174850464,,778.6,603.5,11282023_FAD184_F3_WT_hippo_O3on_01,778.6 -> 603.5
1105,,23995.321743011475,,778.6,631.5,11282023_FAD184_F3_WT_hippo_O3on_01,778.6 -> 631.5
1106,,25340.801849365234,,780.7,605.5,11282023_FAD184_F3_WT_hippo_O3on_01,780.7 -> 605.5
1107,,25249.76181030273,,780.7,633.6,11282023_FAD184_F3_WT_hippo_O3on_01,780.7 -> 633.6
1108,,27907.581943511963,,782.6,607.5,11282023_FAD184_F3_WT_hippo_O3on_01,782.6 -> 607.5
1109,,24094.401748657227,,784.7,567.5,11282023_FAD184_F3_WT_hippo_O3on_01,784.7 -> 567.5
1110,,24212.161739349365,,784.7,637.6,11282023_FAD184_F3_WT_hippo_O3on_01,784.7 -> 637.6
1111,,24021.121757507324,,786.7,571.5,11282023_FAD184_F3_WT_hippo_O3on_01,786.7 -> 571.5
1112,,24651.841724395752,,786.7,597.5,11282023_FAD184_F3_WT_hippo_O3on_01,786.7 -> 597.5
1113,,26317.201904296875,,788.7,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,788.7 -> 599.5
1114,,27709.602027893063,,788.7,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,788.7 -> 599.5
1115,,24131.54176712036,,790.6,615.5,11282023_FAD184_F3_WT_hippo_O3on_01,790.6 -> 615.5
1116,,42680.60314178467,,790.7,601.5,11282023_FAD184_F3_WT_hippo_O3on_01,790.7 -> 601.5
1117,,24088.301719665527,,790.7,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,790.7 -> 629.5
1118,,24036.54177474976,,792.6,617.5,11282023_FAD184_F3_WT_hippo_O3on_01,792.6 -> 617.5
1119,,120387.58875656128,,792.7,603.5,11282023_FAD184_F3_WT_hippo_O3on_01,792.7 -> 603.5
1120,,57266.76396179199,,794.7,605.5,11282023_FAD184_F3_WT_hippo_O3on_01,794.7 -> 605.5
1121,,28233.3219871521,,796.7,607.5,11282023_FAD184_F3_WT_hippo_O3on_01,796.7 -> 607.5
1122,,24057.06170654297,,798.7,623.6,11282023_FAD184_F3_WT_hippo_O3on_01,798.7 -> 623.6
1123,,23995.20171737671,,798.7,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,798.7 -> 651.6
1124,,24164.381790161133,,798.7,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,798.7 -> 651.6
1125,,24128.56170272827,,798.8,637.6,11282023_FAD184_F3_WT_hippo_O3on_01,798.8 -> 637.6
1126,,24180.781742095947,,800.6,625.5,11282023_FAD184_F3_WT_hippo_O3on_01,800.6 -> 625.5
1127,,24122.40173339844,,800.6,653.5,11282023_FAD184_F3_WT_hippo_O3on_01,800.6 -> 653.5
1128,,24141.361736297607,,800.7,583.5,11282023_FAD184_F3_WT_hippo_O3on_01,800.7 -> 583.5
1129,,24033.18169784546,,802.6,627.5,11282023_FAD184_F3_WT_hippo_O3on_01,802.6 -> 627.5
1130,,24207.36171722412,,802.6,655.5,11282023_FAD184_F3_WT_hippo_O3on_01,802.6 -> 655.5
1131,,24013.361728668213,,804.6,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,804.6 -> 629.5
1132,,24220.64170074463,,804.7,615.5,11282023_FAD184_F3_WT_hippo_O3on_01,804.7 -> 615.5
1133,,24096.761726379395,,804.7,657.6,11282023_FAD184_F3_WT_hippo_O3on_01,804.7 -> 657.6
1134,,24036.541709899902,,806.6,631.5,11282023_FAD184_F3_WT_hippo_O3on_01,806.6 -> 631.5
1135,,24538.721740722656,,806.7,617.5,11282023_FAD184_F3_WT_hippo_O3on_01,806.7 -> 617.5
1136,,24071.92177200317,,808.7,633.6,11282023_FAD184_F3_WT_hippo_O3on_01,808.7 -> 633.6
1137,,24108.041702270508,,812.8,623.6,11282023_FAD184_F3_WT_hippo_O3on_01,812.8 -> 623.6
1138,,24039.26174545288,,812.8,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,812.8 -> 651.6
1139,,24304.701725006104,,814.7,597.5,11282023_FAD184_F3_WT_hippo_O3on_01,814.7 -> 597.5
1140,,24146.06175613404,,814.7,625.5,11282023_FAD184_F3_WT_hippo_O3on_01,814.7 -> 625.5
1141,,24286.74172592163,,816.7,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,816.7 -> 599.5
1142,,24223.101764678955,,816.7,627.5,11282023_FAD184_F3_WT_hippo_O3on_01,816.7 -> 627.5
1143,,24364.901763916016,,818.7,601.5,11282023_FAD184_F3_WT_hippo_O3on_01,818.7 -> 601.5
1144,,24462.141807556152,,818.7,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,818.7 -> 629.5
1145,,24204.28173065185,,818.7,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,818.7 -> 629.5
1146,,27255.7619972229,,820.7,603.5,11282023_FAD184_F3_WT_hippo_O3on_01,820.7 -> 603.5
1147,,25995.621894836426,,820.7,631.5,11282023_FAD184_F3_WT_hippo_O3on_01,820.7 -> 631.5
1148,,25996.001880645752,,822.7,605.5,11282023_FAD184_F3_WT_hippo_O3on_01,822.7 -> 605.5
1149,,26316.441871643063,,822.8,633.6,11282023_FAD184_F3_WT_hippo_O3on_01,822.8 -> 633.6
1150,,24428.90175628662,,824.7,607.5,11282023_FAD184_F3_WT_hippo_O3on_01,824.7 -> 607.5
1151,,24117.841762542725,,826.7,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,826.7 -> 651.6
1152,,24126.72173690796,,826.8,637.6,11282023_FAD184_F3_WT_hippo_O3on_01,826.8 -> 637.6
1153,,23954.681705474854,,828.6,653.5,11282023_FAD184_F3_WT_hippo_O3on_01,828.6 -> 653.5
1154,,24016.761726379395,,830.6,655.5,11282023_FAD184_F3_WT_hippo_O3on_01,830.6 -> 655.5
1155,,24134.14172363281,,832.7,615.5,11282023_FAD184_F3_WT_hippo_O3on_01,832.7 -> 615.5
1156,,24056.16178894043,,832.7,657.6,11282023_FAD184_F3_WT_hippo_O3on_01,832.7 -> 657.6
1157,,24127.681743621823,,834.7,617.5,11282023_FAD184_F3_WT_hippo_O3on_01,834.7 -> 617.5
1158,,24115.1616897583,,840.8,623.6,11282023_FAD184_F3_WT_hippo_O3on_01,840.8 -> 623.6
1159,,24174.96174621582,,840.8,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,840.8 -> 651.6
1160,,24181.181743621823,,840.8,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,840.8 -> 651.6
1161,,23988.061683654785,,842.7,625.5,11282023_FAD184_F3_WT_hippo_O3on_01,842.7 -> 625.5
1162,,24005.841747283936,,842.7,653.5,11282023_FAD184_F3_WT_hippo_O3on_01,842.7 -> 653.5
1163,,24432.82176589966,,844.7,627.5,11282023_FAD184_F3_WT_hippo_O3on_01,844.7 -> 627.5
1164,,24059.88176345825,,844.7,655.5,11282023_FAD184_F3_WT_hippo_O3on_01,844.7 -> 655.5
1165,,24153.181770324707,,846.7,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,846.7 -> 629.5
1166,TAG,76699.18535232544,[TG(50:3)]_FA18:1,846.8,547.5,11282023_FAD184_F3_WT_hippo_O3on_01,846.8 -> 547.5
1167,,24090.201747894287,,846.8,657.6,11282023_FAD184_F3_WT_hippo_O3on_01,846.8 -> 657.6
1168,,24318.061767578125,,848.7,631.5,11282023_FAD184_F3_WT_hippo_O3on_01,848.7 -> 631.5
1169,,24113.981731414795,,850.8,633.6,11282023_FAD184_F3_WT_hippo_O3on_01,850.8 -> 633.6
1170,TAG,42555.40357208252,[TG(51:6)]_FA16:1,854.7,583.4,11282023_FAD184_F3_WT_hippo_O3on_01,854.7 -> 583.4
1171,TAG,24197.02174758911,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD184_F3_WT_hippo_O3on_01,866.8 -> 567.5
1172,TAG,24574.84172821045,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD184_F3_WT_hippo_O3on_01,868.8 -> 571.5
1173,,23973.36172103882,,868.8,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,868.8 -> 651.6
1174,,23951.92172241211,,870.7,653.5,11282023_FAD184_F3_WT_hippo_O3on_01,870.7 -> 653.5
1175,TAG,24134.94174194336,[TG(52:5)]_FA16:1,870.8,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,870.8 -> 599.5
1176,,23985.78172302246,,872.7,655.5,11282023_FAD184_F3_WT_hippo_O3on_01,872.7 -> 655.5
1177,,23974.781757354736,,874.8,657.6,11282023_FAD184_F3_WT_hippo_O3on_01,874.8 -> 657.6
1178,TAG,24335.38176727295,[TG(53:6)]_FA18:1,882.8,583.5,11282023_FAD184_F3_WT_hippo_O3on_01,882.8 -> 583.5
1179,TAG,24760.10179901123,[TG(54:6)]_FA18:1,896.8,597.5,11282023_FAD184_F3_WT_hippo_O3on_01,896.8 -> 597.5
1180,TAG,31134.582221984863,[TG(54:5)]_FA18:1,898.8,599.5,11282023_FAD184_F3_WT_hippo_O3on_01,898.8 -> 599.5
1181,TAG,67670.78492736816,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_FAD184_F3_WT_hippo_O3on_01,900.8 -> 601.5
1182,TAG,24243.78172683716,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,900.8 -> 629.5
1183,TAG,286010.6788749695,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_FAD184_F3_WT_hippo_O3on_01,902.8 -> 603.5
1184,TAG,120656.56896209715,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_FAD184_F3_WT_hippo_O3on_01,904.8 -> 605.5
1185,TAG,36157.22253417969,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_FAD184_F3_WT_hippo_O3on_01,906.8 -> 607.5
1186,TAG,24143.601764678955,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_FAD184_F3_WT_hippo_O3on_01,908.9 -> 637.6
1187,TAG,24086.661769866943,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_FAD184_F3_WT_hippo_O3on_01,914.8 -> 615.5
1188,TAG,24738.181774139404,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_FAD184_F3_WT_hippo_O3on_01,916.8 -> 617.5
1189,TAG,24418.64176559448,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_FAD184_F3_WT_hippo_O3on_01,922.9 -> 623.6
1190,TAG,24002.38176727295,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,922.9 -> 651.6
1191,TAG,24306.761764526367,[TG(56:6)]_FA18:1,924.8,625.5,11282023_FAD184_F3_WT_hippo_O3on_01,924.8 -> 625.5
1192,TAG,25180.481842041016,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_FAD184_F3_WT_hippo_O3on_01,926.8 -> 627.5
1193,TAG,25042.9617843628,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_FAD184_F3_WT_hippo_O3on_01,928.8 -> 629.5
1194,TAG,25013.06181335449,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_FAD184_F3_WT_hippo_O3on_01,930.6 -> 631.5
1195,TAG,30987.24227523804,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_FAD184_F3_WT_hippo_O3on_01,932.9 -> 633.6
1196,TAG,24231.02175140381,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_FAD184_F3_WT_hippo_O3on_01,950.9 -> 651.6
1197,TAG,24038.261791229248,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_FAD184_F3_WT_hippo_O3on_01,952.8 -> 653.5
1198,TAG,24044.481742858887,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD184_F3_WT_hippo_O3on_01,954.8 -> 655.5
1199,TAG,24263.161781311035,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD184_F3_WT_hippo_O3on_01,956.9 -> 657.6
