Lipid,Class,FAD185_M1_Male_5xFAD_cerebellum_x,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum_x,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum_x,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum_x,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum_y,FAD185_M3_Male_5xFAD_cerebellum_y,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum_y,FAD189_M2_Male_5xFAD_cerebellum_y,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
DG(40:10)|DG(39:3)_C18:1,DAG,33775.16237258911,36051.72263336182,34086.14246368408,34544.82247543335,34087.262451171875,34234.062549591064,35829.36235809326,32097.08238220215,34100.362117767334,32332.54217529297,33630.462394714355,31570.38218688965,32244.02223587036,30970.34220123291,32141.82219696045,30911.122024536133,29276.662086486816,27943.32199478149,31156.482398986816,31117.10230255127,34416.722385406494,33775.16237258911,34087.262451171875,29357.5622177124,34100.362117767334,32244.02223587036,35216.84253692627,40660.7428894043,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C18:2,DAG,57955.70408630371,62354.92457962036,60247.58419036865,61776.74417114258,60263.62424087525,54150.983837127686,60333.3645401001,61948.444538116455,62336.90442276001,59014.82419204712,61285.38437271118,64431.82475280762,62509.80443191528,64695.82444763184,58454.32426834106,57831.984199523926,61472.80446624756,62329.18454742432,66348.2046508789,60286.90411758423,64468.34439468384,57955.70408630371,60263.62424087525,61788.22439956665,62336.90442276001,62509.80443191528,62370.56434631348,76717.20587158203,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C16:0,DAG,92150.3059387207,93045.36694335938,121680.44912719728,93353.94653320312,92519.22625732422,88805.44543457031,40224.20294570923,98130.5864868164,86937.12591552734,46213.003005981445,83896.90609741211,90894.22692871094,83218.78594970703,124181.92831420898,89992.1265258789,85424.56692504883,56693.10363006592,80110.84616088867,78504.08609008789,41398.22300338745,41163.203144073486,92150.3059387207,92519.22625732422,74206.14526367188,86937.12591552734,83218.78594970703,51417.44348144531,44765.923263549805,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C16:1,DAG,136846.66986083984,168509.51055908203,129885.72856903076,156926.9920654297,160064.73120117188,134208.48828125,68739.2650604248,110365.78792953493,72807.24488449097,83831.42557525635,98780.66695022584,110496.56823349,76946.94537353516,169490.93090820312,150767.71154785156,96095.74727249146,78473.04546356201,100001.72732162476,82770.62576675415,67219.68475723267,71485.90507125854,136846.66986083984,160064.73120117188,118086.72903442384,72807.24488449097,76946.94537353516,69012.78416824341,84970.68634033203,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C18:0,DAG,30403.70205307007,43759.78356170654,28463.382022857662,26006.041744232178,28949.062072753903,25440.001735687256,27433.341960906982,28069.74211120605,27194.781818389893,27175.001991271973,26626.5418548584,25936.641998291016,28564.86204528809,96040.34659957886,61875.02395248413,22245.881660461426,21399.08155441284,26806.50184631348,42456.94318771362,26794.001934051517,27156.841941833496,30403.70205307007,28949.062072753903,45946.22327041626,27194.781818389893,28564.86204528809,25793.121788024902,28217.882110595703,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C18:1,DAG,45953.32334899902,50527.28356933594,41102.58261871338,44759.183029174805,45250.4430809021,43949.06311035156,41726.38300704956,46305.12308883667,43641.74335861206,42784.28331756592,48539.22352218628,42021.84302902222,42337.082946777344,44628.243465423584,46406.84328460693,43558.7428855896,47633.16342544556,43144.00342559815,43720.22317504883,45015.20314025879,46587.98341369629,45953.32334899902,45250.4430809021,44175.40320968628,43641.74335861206,42337.082946777344,48648.46361541748,47715.043395996094,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:2)_C18:2,DAG,86642.02607345581,86133.42583465576,93753.56648635864,84896.94582748413,90098.18635940552,90810.5661239624,85649.56615066528,85123.06596755981,89025.72615814209,88319.32597732544,85574.86595535278,85823.48640823364,93011.26655960084,90847.02643585204,93028.10641860962,90210.766456604,90565.18670654295,89964.66584777832,84394.40613937378,92051.42641830444,88207.6060333252,86642.02607345581,90098.18635940552,87203.92617034912,89025.72615814209,93011.26655960084,91487.10632705688,110096.72729492188,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C16:0,DAG,221671.6962890625,223913.45599365237,219583.3358154297,252040.49975585935,260878.43823242188,185685.11346435547,61095.363708496094,261131.2795410156,172360.49255371094,84914.18611907959,227773.1167602539,214398.1762084961,184430.0555419922,220564.93572998047,188874.15502929688,227097.3553466797,126765.6676712036,200712.8544921875,244877.2578735352,81589.52520751953,61536.22437286377,221671.6962890625,260878.43823242188,208096.05487060547,172360.49255371094,184430.0555419922,108823.9277496338,105302.16809082033,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C16:1,DAG,88402.92674255371,102471.14776611328,99897.3470916748,102710.10678100586,98853.92645263672,84717.38534545898,41406.4426689148,78471.38566207886,42581.82300567627,49778.26357650757,64959.10460281372,73011.58491897583,46413.18347930908,137419.40908813477,96494.6071472168,60034.74423217773,47659.56370162964,72710.42541885376,50081.94343566895,39264.642822265625,39672.80268096924,88402.92674255371,98853.92645263672,81471.5053100586,42581.82300567627,46413.18347930908,41298.18273162842,48319.2433013916,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C18:0,DAG,25675.38191986084,35929.64237976074,24101.821811676025,22152.28160095215,24383.981685638428,21986.14154434204,23605.36170196533,23309.341468811035,24491.14167022705,22565.32152557373,22501.901615142822,22404.64160919189,23697.481559753414,73134.76558685303,37355.0428314209,21408.1414604187,20093.84140777588,20343.56134033203,30344.12210464477,22237.1615524292,21825.681518554688,25675.38191986084,24383.981685638428,33393.7622756958,24491.14167022705,23697.481559753414,20940.641357421875,22316.74155426025,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C18:1,DAG,36368.24268722534,36745.04267501831,34855.1622467041,33993.042419433594,35811.66262054443,34849.982555389404,33986.722385406494,35036.382541656494,35597.8423538208,35036.762619018555,39208.30244827271,33617.22245788574,35825.02234649658,33426.5022277832,36082.06253814697,33537.76231002808,33478.32261657715,31217.242321014404,35216.18239593506,36765.72276687622,33810.522552490234,36368.24268722534,35811.66262054443,32816.502323150635,35597.8423538208,35825.02234649658,35443.06253814697,33459.64236450195,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:3)_C18:2,DAG,49626.20344924927,51559.26375961304,52503.52373123169,51106.54373550415,50554.203552246094,50210.84355926514,55128.10368728638,54097.16362762451,53716.48391342163,54841.88408279419,56119.223808288574,55306.003856658936,54720.863777160645,56422.00393676758,51765.16351699829,51238.20385360718,52408.3233833313,51105.2834777832,54504.2036781311,55578.7837562561,55225.364307403564,49626.20344924927,50554.203552246094,55525.36396789551,53716.48391342163,54720.863777160645,51526.623680114746,60051.944244384766,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C16:0,DAG,182526.6134338379,197187.15505981445,178464.65005493164,199839.93118286133,161589.8516845703,154739.75201416016,41125.00281906128,168863.79104614258,132017.98971557617,59518.10439300537,145462.57012939453,161095.17071533203,137565.76953125,189465.1742401123,246571.8772277832,145646.66984558103,215788.3539047241,137164.16928100586,307833.3035583496,63815.6047782898,47079.40353775024,182526.6134338379,161589.8516845703,131807.02890014648,132017.98971557617,137565.76953125,178114.40859603882,431925.8089904785,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C16:1,DAG,213293.97393798828,231758.7951660156,171724.29112243652,256197.61709594727,263716.45666503906,174192.57391357422,59534.54427719116,169522.15008544922,60332.164279937744,87358.20634841919,157938.63162994385,176020.79222106934,64825.68483734131,234944.03704833984,201458.49249267575,143136.69054412842,66162.20453643799,168858.53093719482,99467.58686065674,62158.76433563232,63855.4243850708,213293.97393798828,263716.45666503906,227021.41708374023,60332.164279937744,64825.68483734131,62490.64421081543,103761.70715332033,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C18:0,DAG,26817.362071990967,36710.96249389648,24272.901683807373,23483.24167251587,23781.801643371586,22297.281574249268,24048.661743164062,22815.261600494385,25220.00187683105,24308.94166946411,23432.70176315308,21042.621559143063,23224.781581878666,67731.56480026245,47937.90328216553,22024.36151504517,21666.141525268555,21452.921619415283,27181.001998901367,22018.86166381836,22031.02149581909,26817.362071990967,23781.801643371586,28985.74208450317,25220.00187683105,23224.781581878666,21291.461444854736,21377.061401367188,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C18:1,DAG,27272.801902771,29193.58194732666,28817.16219711304,29438.842197418213,29766.122188568115,29465.242179870605,29135.421920776367,30292.74206161499,29748.162216186523,29393.30208969116,30824.602268218998,28526.222133636475,27470.70195007324,27929.4820022583,28130.001907348636,29431.86211776733,28946.16185760498,25353.921787261963,29618.442008972168,26927.36197280884,28050.801948547363,27272.801902771,29766.122188568115,26792.001892089844,29748.162216186523,27470.70195007324,29471.86215209961,31442.742294311523,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:4)_C18:2,DAG,41212.84292984009,41397.142906188965,40219.9231262207,35656.802642822266,38698.80284881592,38643.482597351074,41016.80282974243,36815.72259902954,39098.08274459839,43521.9631729126,39889.28285598755,40621.64277267456,40970.46276473999,44564.88331222534,41883.78299331665,40655.182762146,37650.32260131836,40121.60266494751,38753.66279602051,43365.7431640625,39936.0226020813,41212.84292984009,38698.80284881592,44387.86323547363,39098.08274459839,40970.46276473999,41676.44281768799,43262.382904052734,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C16:0,DAG,1815079.8317871091,2382113.098510742,1739492.6646728516,1625006.052734375,1150591.1717529297,1490761.2365722656,98246.56616973875,1333496.1384887695,1074815.046142578,261112.8177909851,1623047.964477539,1616657.3790283203,1243277.3227539062,2092905.6505126955,1603733.8275146484,1368933.0346679688,2981817.527206421,1367107.3837890625,2865173.2877197266,339314.7276992798,129287.39074325562,1815079.8317871091,1150591.1717529297,1467859.6395263672,1074815.046142578,1243277.3227539062,3027391.352409363,1741810.3216552734,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C16:1,DAG,187434.61526489255,199852.4937744141,140195.89101791382,222506.97729492188,173701.85250854492,151535.27046203613,37596.96253585816,110527.828830719,66343.30379486084,61216.60461044312,105960.10673522948,127314.10878372192,45930.64298629761,197873.4950256348,261870.0782775879,82003.50504684448,46009.30324554443,96390.2266998291,96974.84838104248,44972.84292221069,48997.2833404541,187434.61526489255,173701.85250854492,149118.1109008789,66343.30379486084,45930.64298629761,64582.92492675781,500211.4739990234,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C18:0,DAG,29449.082138061523,49640.84303665161,30786.182304382324,25719.06185531616,26706.841773986816,24153.62170791626,26292.321849823,25647.96197128296,26755.34205627441,25249.501972198486,24844.021797180176,25300.78193283081,25142.66169738769,117727.34902954102,58307.86401748657,22479.56172561645,21869.22164916992,24558.581672668457,39750.882762908936,22811.22173309326,25197.9418258667,29449.082138061523,26706.841773986816,51900.363693237305,26755.34205627441,25142.66169738769,25341.421825408936,25974.80177307129,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C18:1,DAG,30798.64200592041,28104.52210998535,29593.2220993042,29880.601860046387,29377.82187271118,31272.30213546753,29959.0022354126,28905.562034606934,30925.34222793579,29046.14214324951,31669.582221984863,30900.122093200684,28407.64197921753,28435.581981658936,30477.40226364136,27260.241771698,27862.062076568604,30595.54220199585,28471.58197784424,30663.802368164062,28044.20189666748,30798.64200592041,29377.82187271118,28385.502029418945,30925.34222793579,28407.64197921753,31237.622142791748,29045.50202178955,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:5)_C18:2,DAG,32795.282344818115,37435.802631378174,34114.80248641968,35484.02251815796,32771.362323760986,32357.84230041504,36034.98253250122,35966.68238449097,34104.60232925415,33236.00245666504,32706.20238494873,34870.46224594116,33267.68250274658,35223.262561798096,34438.06252670288,31945.122444152832,34169.72254562378,34788.74247741699,33864.982513427734,34577.48245239258,33701.28239440918,32795.282344818115,32771.362323760986,35613.62246322632,34104.60232925415,33267.68250274658,34150.922370910645,38127.762634277344,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C16:0,DAG,159330.91076660156,188151.07360839844,198174.3135986328,178660.33374023438,158670.45135498047,182458.73260498047,76926.86504364014,168395.59356689453,134646.72973632812,83668.96577453613,143108.95001220703,160499.19165039062,154670.15032958984,182652.07348632807,174956.4532470703,190740.0340576172,103004.48708724976,123029.0284423828,135561.57049560547,81147.50605392456,77063.00540924072,159330.91076660156,158670.45135498047,113843.58776855467,134646.72973632812,154670.15032958984,93034.807346344,125697.7084350586,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C16:1,DAG,1528313.1166992188,2144071.111694336,1070961.2985916138,1409454.473571777,1023208.1774291992,1188401.316040039,87594.94638061523,723685.28748703,139727.38944625854,202829.05237579343,819256.7672653198,923858.9334602356,126739.40914916992,1922033.5041503904,1280419.2182617188,562838.3025474548,92589.7664680481,725524.0887794495,405258.10596847534,96850.98669052124,106553.48678207396,1528313.1166992188,1023208.1774291992,1316564.2110595703,139727.38944625854,126739.40914916992,122403.74795150755,1100294.9600830078,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C18:0,DAG,49022.44341278076,86459.88621520996,48499.38343811035,45751.663314819336,44119.52320098877,41698.06311416626,43295.16291809082,45141.22305297852,42860.56315231323,44395.84323883057,45135.2433013916,41678.34266281128,45253.94313430786,216933.31657409668,100485.10776519775,40715.80296707153,35086.1224899292,36634.22258377075,85012.58567428589,40630.8828125,41062.98309326172,49022.44341278076,44119.52320098877,116990.2865600586,42860.56315231323,45253.94313430786,42109.043186187744,43090.48323059082,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C18:1,DAG,28803.72172164917,30918.7822265625,32372.122150421143,28790.28191757202,29956.98219680786,31814.52210998535,29745.642082214355,31907.40229034424,28604.34205245972,28042.901943206787,32881.342277526855,30400.142169952396,28886.342239379883,29742.14217376709,30047.242218017574,31382.382286071777,27528.041912078857,28515.961807250977,27862.5818901062,29402.08204650879,28009.36201095581,28803.72172164917,29956.98219680786,28486.581970214844,28604.34205245972,28886.342239379883,32465.4423828125,29399.98211669922,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:6)|DG(dO-40:0)_C18:2,DAG,29588.282070159912,38217.84292602539,32778.582290649414,33234.00241470337,29970.702110290527,32389.92226409912,31361.48217773437,32006.622455596924,31835.402141571045,33607.34226226807,31255.162143707275,34284.76238632202,32203.60229873657,35704.64249420166,32474.10231399536,32714.542400360107,31968.72226715088,34496.4423789978,34631.40245437622,35195.84257888794,32772.24231719971,29588.282070159912,29970.702110290527,32729.8224067688,31835.402141571045,32203.60229873657,30727.302001953125,35416.38252258301,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:7)|DG(39:0)_C16:0,DAG,327670.1408691406,376529.546875,399926.9497070313,365281.9052734375,345393.064453125,326789.103515625,201729.29516220093,331778.3625488281,317741.5048828125,215439.23544692996,285013.6818847656,303361.9020996094,318743.2434082031,463054.6506347656,310650.8244628906,340596.302734375,214462.6545829773,246560.51708984372,255679.17895507807,196804.53350448608,193377.994682312,327670.1408691406,345393.064453125,237214.95678710935,317741.5048828125,318743.2434082031,236996.1967277527,218439.61669921875,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:7)|DG(39:0)_C16:1,DAG,167456.95111083984,188491.5517578125,163770.43172836304,188165.533203125,166802.91241455078,177037.65234375,80607.42580032349,147181.9898147583,83124.90572357178,92975.6261253357,111539.30821609496,136663.31006622314,84890.38605880737,209899.59521484372,186432.83331298828,133871.54919433594,88262.40614700317,107993.62780380248,94236.68695449828,81007.9266242981,84664.26597213745,167456.95111083984,166802.91241455078,123810.9887084961,83124.90572357178,84890.38605880737,85417.22618865967,168705.9115600586,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:7)|DG(39:0)_C18:0,DAG,142282.23028945923,176698.37169265747,143817.99068832395,128452.86891174316,131235.7290611267,121563.72805786131,134885.54935455322,124451.58860778809,125457.68891906738,123750.74920272829,119727.0485572815,109798.8473739624,123662.00904846191,336993.2616043091,161300.01112365723,124447.70853042604,93654.14657211304,102477.26722335815,132409.40886688232,121051.4086341858,119594.7886428833,142282.23028945923,131235.7290611267,147113.29000854492,125457.68891906738,123662.00904846191,109464.84754943848,98338.76644515993,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:7)|DG(39:0)_C18:1,DAG,66268.40474319458,65477.26486206055,63816.8843421936,65933.68474197388,62718.56438446045,65738.94443130493,62608.26411056519,63984.02494049072,62904.72459793091,62983.72444534302,68896.2647972107,63401.18469619751,59074.82399749756,63375.80445098877,61170.76411437988,60531.74409866333,58464.16416931152,57112.92393112183,57603.34403991699,61620.984020233154,65984.34443664551,66268.40474319458,62718.56438446045,61642.824546813965,62904.72459793091,59074.82399749756,65348.38500213623,83091.02548217773,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:7)|DG(39:0)_C18:2,DAG,36864.282722473145,38209.24251937866,36685.522537231445,34177.96239852905,33998.50252914429,32847.54224395752,35436.06242752075,38126.32274246216,38351.00263595581,36757.80242538452,38424.20288848877,37187.78252029419,37808.14265441895,40498.90285491943,41452.10285186768,39610.98292541504,36429.14242553711,40703.34293746948,35245.9225692749,39287.96263504028,36994.32247543335,36864.282722473145,33998.50252914429,37015.76261520386,38351.00263595581,37808.14265441895,37551.58284378052,41299.88284301758,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:8)|DG(39:1)_C18:2,DAG,76032.96571350098,71648.18507766724,70231.72527694702,74050.46544647217,73889.08540725708,71378.04516983032,72572.16538619995,71579.52505493164,72282.78562927246,70442.06495666504,70462.96522140503,74567.86544036865,74324.08513641357,73310.68492889404,70250.52504348755,70813.30503463745,75150.76515197754,70481.9446220398,73026.00534057617,78935.96550750732,72127.24489593506,76032.96571350098,73889.08540725708,75417.36534881592,72282.78562927246,74324.08513641357,72791.72534942627,100498.66708374023,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:9)|DG(39:2)_C16:0,DAG,143066.31030273438,150862.65112304688,148255.99084472656,141802.2505493164,171207.8921508789,178536.79150390625,75570.36528015137,137755.3310546875,307574.6397705078,108043.04710006714,164308.63159179688,138391.2490234375,175994.4126586914,189757.97259521484,137789.52880859375,137960.8887939453,94417.44635391235,114729.62762451172,175618.71215820312,76984.3657951355,71244.18528747559,143066.31030273438,171207.8921508789,135012.76977539062,307574.6397705078,175994.4126586914,84265.36608505249,83894.46594238281,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:9)|DG(39:2)_C16:1,DAG,184670.8726806641,199750.9342041016,179048.15285873413,191526.1740722656,204295.2139892578,187255.01538085935,98322.00708007812,154176.3911857605,101132.9672050476,132717.62886810303,141573.48960876465,149857.17067718506,106103.00769042967,256047.4578857422,179684.61364746094,132304.66968154907,111545.1079788208,136002.21018218994,137461.7300415039,104710.86696624756,102827.32744598389,184670.8726806641,204295.2139892578,156871.111328125,101132.9672050476,106103.00769042967,100999.28729248048,108644.20764160156,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:9)|DG(39:2)_C18:0,DAG,24194.76183700561,44341.56296157837,23893.941738128666,21861.561630249023,22611.18166732788,21997.741539001465,22413.041526794437,17894.841339111328,21135.861492156982,21265.06157684326,18192.7813873291,13528.460926055908,17371.321216583252,84873.8860206604,73746.72640991211,19951.861366271973,8723.180618286133,11826.160820007324,20921.721557617188,17838.821281433105,13833.040920257568,24194.76183700561,22611.18166732788,28049.24197769165,21135.861492156982,17371.321216583252,16839.48122024536,5632.3604164123535,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:9)|DG(39:2)_C18:1,DAG,54206.60384750366,55934.66383361816,53254.46383666992,54219.92395782471,53280.48414611816,50251.60364151001,52081.34357070923,55283.82378005981,51466.28388977051,49554.36367797852,53504.34401702881,51160.00345230103,49791.94337463379,47819.94342422485,57042.92391586304,54054.44402313232,46801.32311630249,42486.302894592285,47254.10327529907,52340.26373291016,51452.26340484619,54206.60384750366,53280.48414611816,48147.5032119751,51466.28388977051,49791.94337463379,54567.363803863525,48174.54319763184,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(40:9)|DG(39:2)_C18:2,DAG,213502.25511932373,213311.11540222168,205804.53475952148,216900.17517089844,214933.1153411865,216336.8748321533,216649.29538726807,213297.33457946777,209583.593875885,211314.3352851868,214788.05517959595,208740.8141708374,223433.5557518005,226638.2954902649,216640.23601531985,209548.8945465088,215546.2547531128,213473.1955757141,216061.4557647705,227627.45574188232,216835.07594680783,213502.25511932373,214933.1153411865,213475.5559272766,209583.593875885,223433.5557518005,218472.1547241211,325401.08557128906,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
DG(41:5)_C16:0,DAG,11946538.780273438,5159733.672363281,7680246.93359375,17158339.219970703,11840790.772460938,8545704.48071289,1720739.2695350647,7869810.336425781,8661463.491455078,5638756.976161957,4893965.676025391,5639811.739746094,5766084.50769043,5455221.592285156,46455413.63867188,3671004.583007813,23320561.83972931,6184170.3427734375,57783027.388916016,4349201.729457855,4236692.446502686,11946538.780273438,11840790.772460938,6323439.392822266,8661463.491455078,5766084.50769043,4013553.36504364,97858455.88134766,Sex: Male | Genotype: 5xFAD,Brain Region: cerebellum,Sex: Male__Genotype: 5xFAD vs Brain Region: cerebellum_,16,11,Blank_Blank_Blank_Blank_Blank
