lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
PG(44:12),0.4666471714022239,7.978718912858656,1.5116571072267107,0.21888640054843736,0.739629753476238,PG,355332.0858154297,443505.1356201172,1279980.0764160156,1682471.385986328,2726880.913085937,1318506.9111328125,827451.71533203125,286448.82067871094,863915.8795166016,450975.65234375,978154.3688964844,162836.79052734375
Cer(d18:1/23:0),-0.4613316629005335,2.7343322400508945,1.5060736617979702,0.21973918967163258,0.7417346914961908,Cer,19187.9013710022,18870.64142227173,20136.96152496338,18170.38120651245,19373.30129623413,18317.78120803833,20086.40148925781,20499.06151199341,17924.56120300293,22476.56177520752,20705.161323547363,29695.122009277344
omega-linoleoyloxy-Cer(d18:0/31:0),-0.4611332992839274,1.430919973083974,1.5042236593857723,0.22002262490777633,0.7419153715542259,Cer,8337.580581665039,8552.14055633545,8231.74057006836,8392.92060470581,7763.260581970215,6560.7004737854,8685.480602264404,9387.480682373049,9011.340606689451,8012.960559844971,7620.240558624268,10269.740734100342
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.46323107370481764,5.137203143171036,1.4897450105381722,0.22225602711015258,0.7453851364482196,TAG,67926.324951171875,76278.36624145508,99299.50750732422,133257.16876220703,91103.40744018556,93479.4868774414,74213.32604980469,59774.18438720703,118692.66888427734,63582.14456176758,69203.72476196289,28787.042419433597
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.46323107370481764,5.137203143171036,1.4897450105381722,0.22225602711015258,0.7453851364482196,DAG,95210.84678649902,156407.79077148438,165916.4315185547,247686.7748031616,163688.2717704773,140464.64910888672,134671.44848632812,59356.6442527771,50907.64339065552,124526.64962768556,75321.9252166748,64479.08459472656
[TG(60:12)|TG(59:5)]_FA18:3,0.4630025745958491,4.826549835786417,1.4882760622631397,0.2224841312620703,0.7453851364482196,TAG,74954.42547607422,86291.28573608398,154044.97003173828,156543.36965942383,185007.2713623047,162474.5111694336,63640.16421508789,61488.38427734375,94835.1675415039,86844.04595947266,65653.94464111328,33929.242279052734
[TG(60:8)|TG(59:1)]_FA18:1,0.4634227191692131,5.5251957776686424,1.4909860987081625,0.22206352408577135,0.7453851364482196,TAG,121235.2078857422,135304.05004882812,218571.6159057617,277649.779296875,288252.76251220703,318402.06134033203,91680.326904296875,83110.64654541016,215834.95385742188,120623.84771728516,111903.62744140624,37119.102783203125
1-O-cerotoyl-Cer(d18:1/18:0),-0.45942742870347963,2.3793746851721824,1.4929710195349628,0.22175606098590045,0.7453851364482196,Cer,7792.660556793213,7122.800559997559,6531.320476531982,6674.2204513549805,6680.120403289795,6891.000469207764,8455.640617370605,7462.060451507568,7081.580478668213,6981.180500030518,7391.100601196289,68355.16482543945
Cer(d18:1/26:0),-0.45868628627704006,2.9087867294436767,1.4888969455285517,0.22238768385953936,0.7453851364482196,Cer,25096.76164245605,20349.181427001957,21997.681610107426,20915.80145263672,21842.9815826416,22321.101608276367,22282.261627197266,22945.581497192383,24246.72158813477,26039.861846923828,23604.30149841309,29251.602096557617
DG(30:0)_C16:0,0.46362591195442854,5.06355519269761,1.4922590727601346,0.22186628252081428,0.7453851364482196,DAG,122633.7476196289,161438.77200317383,169823.99197387695,168083.37173461914,116666.36883544922,163534.71221923828,121366.26904296876,56093.98387145996,48110.82309722901,122278.98858642578,77282.7059173584,58008.003997802734
DG(40:4)_C18:2,-0.4583852520350199,3.6851988197974994,1.48709003477353,0.22266850682865932,0.7453851364482196,DAG,37650.32260131836,38753.66279602051,41212.84292984009,38698.80284881592,39098.08274459839,40970.46276473999,40121.60266494751,43365.7431640625,39936.0226020813,44387.86323547363,41676.44281768799,43262.382904052734
DG(40:6)|DG(dO-40:0)_C18:0,-0.4575811116371557,3.997095588276188,1.4819182765822916,0.2234746311700204,0.7473084298296951,DAG,35086.1224899292,85012.58567428589,49022.44341278076,44119.52320098877,42860.56315231323,45253.94313430786,36634.22258377075,40630.8828125,41062.98309326172,116990.2865600586,42109.043186187744,43090.48323059082
[TG(62:13)|TG(61:6)]_FA22:5,0.4610705716840471,6.370972645094918,1.4760437554232342,0.22439454081596716,0.7496078501171077,TAG,266485.68127441406,307510.54498291016,480051.7138671875,413773.4343261719,382445.48693847656,530861.9366455078,244896.31744384769,219564.07397460935,167076.09118652344,221931.11572265625,229898.41650390625,72452.70501708984
[TG(62:11)|TG(61:4)]_FA18:1,0.45999299467805016,4.179974325709538,1.469113274384398,0.22548565114491506,0.752473832724551,TAG,57572.10394287109,64625.54412841797,91260.4670715332,85659.86627197266,111979.62872314452,91016.10607910156,47912.523040771484,37377.02255249024,50773.18392944336,49964.54379272461,45165.32327270508,30470.622024536133
[TG(53:7)|TG(52:0)]_FA18:3,-0.45510309037205326,6.437794065273346,1.46602188756151,0.2259744005859681,0.7525483908059021,TAG,368333.8679199219,311045.88220214844,138374.5098876953,269251.69842529297,472973.012878418,291098.6396484375,261673.5587158203,347871.22497558594,300789.2431640625,375442.7890625,366865.6260986328,31129.502151489258
PG(44:1),-0.45533275818544505,5.141620956940726,1.467464862625093,0.2257461075926504,0.7525483908059021,PG,125195.64907836914,120690.94969177246,96010.0859375,124235.44847106934,145503.89030456543,106807.28764343262,100570.92642211914,128490.44902038574,129923.78982543944,150236.9098968506,130933.41011047363,51173.14337921143
[TG(55:11)|TG(54:4)]_FA14:0,0.45808029496244745,4.413908756630009,1.4570497246295417,0.22740012436741006,0.7527986383873576,TAG,50044.523986816406,57345.74365234375,80939.78594970703,122157.44873046876,182919.6131591797,119117.5496826172,52029.58428955078,47607.80340576172,51729.34362792969,73559.94500732422,49516.38330078125,32437.08203125
[TG(65:0)]_FA16:0,-0.4543206892103022,2.988615896850461,1.4607302546353367,0.2268139653480908,0.7527986383873576,TAG,24108.401809692383,24556.32165527344,27679.02210998535,32222.88220214844,26793.28175354004,25706.52182769776,30772.742225646973,21626.121612548828,32390.042510986328,28044.82165527344,29892.482231140137,13740.780990600586
"Cer(d14:2(4E,6E)/16:0)",-0.45284877742988555,2.0555608416501814,1.4509491793954792,0.22837570970735568,0.7527986383873576,Cer,12511.280902862549,11523.980854034424,12583.200859069824,13321.900943756104,11171.260845184326,12822.860893249512,12777.740898132324,13693.900936126707,12075.36085510254,13198.540878295898,13519.560958862305,16321.661117553713
Cer(d18:0/30:0),-0.45404721069900333,3.206999004963099,1.4589768031376025,0.22709299224399737,0.7527986383873576,Cer,28090.98225402832,24526.52160263061,25524.66183853149,27595.30181121826,29354.80193328857,29697.761920928955,27708.961826324463,28551.80206298828,30297.72213745117,29722.942226409912,29686.841918945312,36017.642486572266
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:2,-0.45277802921333427,3.7055561068442615,1.4509077181908194,0.22838235729198114,0.7527986383873576,DAG,40755.10293197632,36852.682514190674,38959.60279464722,41017.6830444336,38595.182888031006,40169.96299362183,41886.68308258057,42010.18286895752,41791.24281692505,43086.96287536621,40716.14267730713,46965.44367980957
DG(36:4)|DG(O-37:4)_C18:2,-0.4535238903818302,3.5265122681478585,1.4556642599028464,0.22762124422534927,0.7527986383873576,DAG,36674.50253295898,37472.46253585816,33533.48239898682,37518.28247451782,26876.681930541992,29920.34206390381,37017.32279968262,36080.062450408936,34966.18260574341,37363.58250045776,35592.04239654541,45777.18324279785
DG(40:4)_C16:0,0.4583130405108551,5.932603764005904,1.458569680369692,0.22715783671928044,0.7527986383873576,DAG,215788.3539047241,307833.3035583496,182526.6134338379,161589.8516845703,132017.98971557617,137565.76953125,137164.16928100586,63815.6047782898,47079.40353775024,131807.02890014648,178114.40859603882,431925.8089904785
FA(28:1),0.457435636170669,9.225991541133734,1.4530892851835233,0.22803289674760874,0.7527986383873576,FA,2093312.4466552732,2261179.7627067566,1974347.264770508,3218756.532470703,5318947.9853515625,3080065.97253418,1745179.3719482422,2113616.423297882,1161270.1789245603,1265156.3953971865,1691238.217163086,140184.7899169922
PE(O-38:9)|PE(36:2)|PE(O-37:2)|PE(P-37:1),0.45744442145159986,8.40117853143488,1.453142079171812,0.22802444776567318,0.7527986383873576,PE,757759.9504394531,777622.1745605469,1617001.9935302734,2031367.378173828,3752184.997070313,1532988.348388672,1081260.3303222656,462176.99060058594,1228132.2869873047,774461.9686279297,1134146.5587158203,89604.54736328125
SM(d18:1/12:0),-0.4531811080142786,4.02026102574078,1.453484516551953,0.22796965431681504,0.7527986383873576,SM,38338.18259429932,39455.66293334961,37215.22254943848,37448.242893218994,34897.082374572754,37376.50277328491,41753.58267211914,40730.70296859741,38455.44271850586,40443.00287246704,38419.04302215576,123416.40893554688
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:1,0.4566718558127488,4.646212171514691,1.448199204034779,0.2288171253692599,0.7534621056802058,TAG,61650.36444091797,76907.98583984375,118530.84912109376,138659.40802001953,172551.39196777344,155375.35290527344,51660.64404296875,55180.5439453125,77033.18536376953,80938.185546875,64038.64459228516,30433.74227905273
[TG(52:7)|TG(51:0)]_FA18:0,0.4559923537071584,7.850111231628801,1.4440090378921013,0.22949169115612755,0.7541442844814904,TAG,942972.8248291016,593143.4063720703,1447815.3251953125,880946.392578125,740200.1279296875,2141659.0913085938,352093.7634277344,327955.6062011719,924370.21044921875,614687.2214355469,981720.160888672,78594.10485839844
Cer(d18:2/21:0),-0.451843979868897,3.3000757005253614,1.444861653622979,0.2293542365758897,0.7541442844814904,Cer,30001.16212081909,29406.30187988281,31623.862270355225,29316.60213470459,29658.222034454346,27691.62207794189,30604.98226547241,34522.18243408203,30371.662242889404,31952.842239379883,29488.662078857426,36043.38250732422
PC(26:1),-0.4507574463716623,6.878824283877387,1.4381456939090638,0.23043964329956243,0.7558088450235514,PC,379029.0104980469,439957.6096191406,383120.40270996094,452377.3099365234,395892.6486206055,378195.7878417969,498685.3583984375,391916.6673583984,481922.43518066406,421346.6466064453,361477.2053222656,147219.57196044922
SM(d16:1/16:0),-0.45075072946942857,4.680179565115295,1.43797903023804,0.2304666574227377,0.7558088450235514,SM,54905.24392700195,49390.903564453125,49329.743225097656,52264.02368164063,52214.043518066406,50564.86334228516,53241.46371459961,53318.08386230469,53781.48419189453,59977.3642578125,54175.18371582031,240187.5366821289
[TG(60:10)|TG(59:3)]_FA18:3,0.4543609469259121,5.772466697842402,1.4337551439784875,0.2311525733614516,0.7563630649798102,TAG,135065.16931152344,147222.609375,277799.6599121094,346399.9832763672,338310.46270751953,360281.86877441406,107157.62762451172,97366.9263305664,259889.6593017578,135618.4298095703,137095.1688232422,51920.20379638672
[TG(60:11)|TG(59:4)]_FA18:3,0.4541796680046194,5.43877476797765,1.4326108927025416,0.23133881163156883,0.7563630649798102,TAG,111662.92761230467,127436.62878417967,222804.33587646484,286640.119140625,250031.55725097656,264900.2973022461,85131.84576416016,78967.16564941406,194991.75311279297,121925.72869873048,101689.38775634766,44693.14318847656
DG(44:11)|DG(43:4)_C18:1,-0.45009912173197864,3.7018036779536345,1.4337728485028267,0.23114969319493056,0.7563630649798102,DAG,37548.64273071289,36486.74239349365,37732.96264266968,39241.18252944946,39931.262435913086,39435.4826965332,40068.66297912598,40945.142696380615,40479.94295120239,41510.60289001465,40019.06309509277,52952.24349975586
Cer(d18:0/21:0),-0.44953514573415615,4.1339767780618315,1.4301667843734833,0.2317372211182014,0.7568987981259473,Cer,37584.30250167847,35049.442684173584,34091.98222351074,39211.22263336182,34859.78244018555,34345.642333984375,35352.92248535156,38058.46258544922,36946.442291259766,42874.04292297363,37660.14265823364,161184.93188476562
[TG(48:6)]_FA20:4,0.45352587160403335,5.111165381587725,1.4285115219258842,0.23200751254922614,0.7570154125342293,TAG,90569.82586669922,121557.70919799805,127274.86981201172,196089.39529418945,305577.5415649414,161200.8911743164,82016.08560180664,83492.78546142578,90252.18658447266,117069.78686523438,81077.5053100586,39393.5027923584
[TG(51:7)|TG(50:0)]_FA16:1,-0.44843517240033526,6.781598608713829,1.4233532119142183,0.23285226844066165,0.7590043133919345,TAG,628023.3363037109,471666.4328613281,227420.0380859375,273981.28125,264271.9396972656,252582.85888671875,312600.58459472656,431071.0891113281,394098.5900878906,430328.37255859375,423267.2114257813,147937.61083984375
[TG(60:8)|TG(59:1)]_FA18:0,0.45117535798884745,5.112053814102439,1.413871305008478,0.2344147962203547,0.7602578365860146,TAG,85987.58563232422,100833.84716796876,172432.71185302734,229993.13763427731,218898.11529541016,199789.89428710935,69511.3851928711,63918.02380371094,156345.41131591797,100048.16809082033,74840.98596191406,36806.70263671875
Cer(d18:1/20:0),-0.44718575657874277,2.771121315534383,1.4150816198892926,0.23421464375630358,0.7602578365860146,Cer,21182.661415100098,18341.10139465332,20131.441513061523,19833.50128555298,17681.78134536743,20839.181522369385,21308.30143737793,20493.461456298828,20302.24150085449,21594.241485595703,20933.841506958008,29753.861755371097
FA(6:2),-0.44761331580943525,4.0455933043739485,1.4180228055190582,0.2337291138829339,0.7602578365860146,FA,42219.182525634766,62320.42376708984,38275.8229675293,58802.64465332031,79174.86532592773,47988.103515625,44214.14315795898,80284.68664550781,47236.86395263672,54908.10369873047,53950.96380615234,36849.022521972656
LPE(22:2),0.45132987538532393,5.061376646000275,1.414827254197462,0.23425669161863688,0.7602578365860146,PE,83746.14581298828,83248.42639160156,188430.37353515625,188190.09350585935,231787.39447021484,181493.5921020508,87551.92578125,76855.32598876953,100844.3471069336,82455.12512207031,83894.2456665039,47496.923278808594
PE(38:6),0.45172668062688826,9.406671146001347,1.4173570740531432,0.2338389059774829,0.7602578365860146,PE,966143.047607422,902814.639892578,3203677.743408203,4726118.489013672,9550091.053466797,2296351.3408203125,2263794.1772460938,888337.0661621094,2434783.3359375,888733.21484375,2912027.387939453,125977.90869140624
[TG(61:13)|TG(60:6)]_FA18:1,0.45035000060376806,4.315235188092679,1.4086989377831287,0.23527249706945694,0.762273441810379,TAG,62390.50451660156,64786.82507324219,100599.96697998048,101561.30618286131,124779.94979858398,107135.30792236328,45986.88314819336,46127.10311889648,53904.6435546875,61096.80453491211,51309.50387573242,27608.00177001953
[TG(49:4)]_FA14:0,-0.4444399907980593,4.4840176330755686,1.3980123386463674,0.2370566535751508,0.7666844401097083,TAG,85095.16653442383,103231.22729492188,64627.46484375,73962.54461669922,63056.92468261719,61820.54473876953,113337.28762817384,76694.0458984375,59113.62420654297,67668.80487060547,87344.94647216797,27751.90209960937
DG(33:2)_C18:2,-0.44423048394118553,4.5430361230960505,1.396668308436233,0.23728220181225973,0.7666844401097083,DAG,60444.244022369385,58103.243896484375,59855.20449447632,61049.82419204712,57883.40407562256,61710.124492645264,64933.64434814453,65853.64517211914,63038.52470397949,59609.72416687012,61991.08427810669,145297.4905090332
PI(31:0)|PI(O-32:0),0.44832732712263995,8.484409639138336,1.3962843353147036,0.23734668598376157,0.7666844401097083,PI,1185752.435546875,956164.0246582032,2249824.971923828,2013438.866455078,1029309.366455078,3119437.577148437,598026.7233886719,454154.671875,1941824.5915527344,637054.50439453125,1365459.75390625,147595.63037109375
DG(44:12)|DG(43:5)_C18:2,-0.44387284236464974,3.925478688501627,1.3943785404525786,0.23766705847717598,0.7669515977058469,DAG,48465.80314254761,40253.782958984375,45241.94313430786,45387.92333984375,44911.52327346802,43669.50300216675,46135.16319274902,46549.54316711426,47462.28303909302,44801.80295944214,51320.00351333618,62018.98402404785
CerP(d18:1/8:0),-0.44065073774041286,3.064095274564327,1.3740679535264346,0.24111418080755584,0.7749873950596675,Cer,24723.64185333252,24315.501831054688,23417.64185333252,24950.60166168213,24238.081825256348,27318.64190673828,25995.721759796143,26106.18189239502,26541.181980133057,28188.32176208496,24226.0016746521,33248.70245361328
DG(40:7)|DG(39:0)_C18:2,-0.44063294673186615,3.574861837483505,1.3740464455992196,0.2411178632289762,0.7749873950596675,DAG,36429.14242553711,35245.9225692749,36864.282722473145,33998.50252914429,38351.00263595581,37808.14265441895,40703.34293746948,39287.96263504028,36994.32247543335,37015.76261520386,37551.58284378052,41299.88284301758
PC(44:8)|PC(43:1),-0.44085933547588513,8.446525215537617,1.3756474094625437,0.24084394543137427,0.7749873950596675,PC,689076.289855957,873883.1448669434,1337632.664489746,1503307.0848083496,2572092.107666016,1074814.9180297852,1719739.396118164,582355.2909851074,1782667.1921691897,991229.6988525392,1743568.2973632812,57927.42330932617
PI(33:0)|PI(O-34:0),0.44532122613286157,7.949909081348895,1.3777779847587226,0.24048000021696386,0.7749873950596675,PI,815566.4967041016,671767.7904052734,1546908.441772461,1373112.1389160156,819137.1630859375,2021456.583984375,431169.0653076172,350692.6420898437,1290017.3010253906,467588.5324707031,889313.7800292969,127342.84948730467
CerP(d18:1/18:0),-0.43999133168828203,3.096704777924553,1.3699356693867915,0.2418229368995597,0.7764802162934121,Cer,22252.70152664185,23382.0216255188,25185.0016784668,25592.46188735962,23614.14172744751,19391.82146835327,22785.40167236328,24886.12163925171,24534.341705322266,26849.401859283447,23153.86180114746,46691.52333068848
[TG(44:4)]_FA16:1,0.44317657908621994,4.841929170899341,1.3645420614338946,0.24275185116347964,0.7770139325182762,TAG,109186.8062133789,116710.94940185548,62916.26388549805,66229.14471435547,73780.76531982422,55982.32434082031,61570.40524291992,38243.30285644531,47300.12371826172,50092.30322265625,44636.20324707031,236207.89666748047
[TG(51:6)]_FA22:6,0.4432230040609487,6.163694980599628,1.3649133303483727,0.24268777023434,0.7770139325182762,TAG,249757.37799072263,226150.69512939453,424669.99072265625,297519.8991088867,291972.0607910156,546690.342956543,170910.912109375,140155.49026489258,208358.03509521484,153657.27172851562,279161.8642578125,68924.44467163086
omega-linoleoyloxy-Cer(d18:1/29:0),-0.4397499642514701,0.6694842221734938,1.3671958592367162,0.24229425873306285,0.7770139325182762,Cer,3656.200275421143,4484.960289001465,5183.740364074707,5311.160388946533,4499.740325927734,4255.180290222168,5555.640399932861,4376.260326385498,4847.320327758789,4414.760311126709,4548.1203536987305,7571.480571746826
PS(P-41:0),0.4429721690952332,6.1725969266126555,1.363381506875271,0.24295229560301848,0.7770139325182762,PS,249323.45703125,215365.3154296875,373208.1457519531,330040.3256835937,537426.07568359375,314559.2814941406,174012.87280273438,143256.64965820312,198840.71453857425,222346.77661132807,201548.8342285156,105571.86682128906
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.43849744134542384,4.627656117662513,1.3608506864652556,0.24339010461559876,0.7772652819671751,DAG,77759.18545150757,75869.64539718628,77880.76517868042,74851.08535766602,76120.22496414185,78721.16609573364,86438.006591796875,79580.86548995972,78142.00521850586,84347.36633682251,76749.30533218384,78153.04583740234
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.43849744134542384,4.627656117662513,1.3608506864652556,0.24339010461559876,0.7772652819671751,TAG,119457.15045166016,114296.16876220705,140487.0297241211,126891.68817138672,106542.8276977539,153108.19219970703,107061.18896484376,128173.20971679688,135317.52996826172,102837.78729248048,132493.26885986328,46888.12365722656
PE(40:2),0.44244271607422087,5.807437401972892,1.3601435056825721,0.2435126123547611,0.7772652819671751,PE,127390.0888671875,134102.48876953125,299165.16271972656,309118.8815917969,467744.2940673828,265218.6967773437,118324.86840820312,124462.52880859376,182745.5535888672,161182.73278808594,139730.14978027344,86811.845703125
DG(42:8)|DG(41:1)_C18:2,-0.4377615064958681,5.212822196783137,1.356311110467459,0.24417782283970285,0.7786184133435979,DAG,110091.407207489,109545.40688705444,115274.70791625977,110151.5074119568,110268.7283706665,115887.0283203125,113501.7080001831,126023.6086730957,113667.98806381226,116943.44798660278,115928.70826721191,138341.94995117188
DG(36:6)_C18:2,-0.4362924878298022,3.3105026514444167,1.3470504485520678,0.245794423951948,0.7829996111480121,DAG,29150.46201705933,31525.182292938232,29987.86214447021,32787.06232070923,29465.902084350582,28684.06200027466,30723.16216278076,32215.902046203613,31592.40237045288,32488.62240600586,31830.602294921875,35194.90222930908
[TG(62:12)|TG(61:5)]_FA16:1,0.43924441084905796,4.239183507941009,1.3405836705197771,0.24693106297812353,0.7858447142311683,TAG,69675.34449768066,78829.8049621582,48217.96348571777,45542.64326477051,49096.703704833984,44556.86318969727,35658.00216674805,29441.722076416016,36378.342834472656,33262.942459106445,31871.12219238281,144594.8095855713
CerP(d18:1/16:0),-0.4349013709580816,2.675183102543405,1.3383398465407763,0.24732695191066972,0.7859430601026,Cer,18214.40129470825,19656.281280517574,19967.62144470215,15868.861156463625,21517.201629638672,20822.581439971924,20951.00152206421,19504.74118423462,19506.221405029297,22431.521514892574,19205.00146484375,23629.98181152344
DG(30:2)_C18:2,-0.43475012293488485,4.395816704079491,1.3376485904209403,0.2474490700539949,0.7859430601026,DAG,59253.08439254761,59556.044216156006,59413.56437301636,59099.76421737671,59726.88474273682,65639.50437545776,64450.504821777344,64084.00448989868,65808.04487609863,63843.76440429688,58987.48417663574,96256.80661010742
[TG(52:10)|TG(51:3)]_FA18:0,0.4381405411987438,4.9742253271406875,1.3340118100250038,0.24809276473718947,0.7872127353066966,TAG,77701.86560058594,76635.8251953125,96645.68719482422,171100.19396972656,307645.6608886719,194926.49151611328,65648.1047668457,67639.1646118164,86799.90673828125,126099.1489868164,75560.10510253906,32206.04211425781
[TG(46:5)]_FA18:3,0.43753279739208467,5.1810474030589395,1.3303505032790781,0.2487428724672344,0.7877264469595343,TAG,97843.62744140624,128363.26858520508,142783.23080444336,199509.21270751956,298271.53924560547,151329.7300415039,90309.7056274414,74628.664794921875,114437.68957519533,115843.70809936523,76599.8256225586,58477.58435058594
PI(41:6)|PI(O-42:6),0.43758184081354295,5.070951368935604,1.3306417484178605,0.24869108217248667,0.7877264469595343,PI,98596.146484375,86378.3464050293,215623.51513671875,207974.493347168,134195.94946289062,200147.93298339844,82634.68563842773,67346.34521484375,96271.60693359376,81714.10528564453,108334.0068359375,50292.90313720703
DG(34:2)_C18:2,-0.4324645609296078,4.9198145187024,1.323646107975037,0.24993873519538928,0.7907375475250208,DAG,85864.46641159058,89547.86638641357,89016.02601623535,92437.70683670044,87620.48648834229,93220.4461593628,93962.5467414856,97972.26679992676,92504.72646331789,94841.6266746521,88587.7462234497,124230.28894042967
1-O-behenoyl-Cer(d18:1/16:0),-0.43188006643042537,1.5819839522217016,1.3193559398485704,0.25070767205009464,0.792393396381641,Cer,9689.680694580078,8318.060626983643,6651.2405128479,8121.900547027588,8728.280662536621,9943.4807472229,9103.68058013916,9683.860694885254,8625.36058807373,8661.080646514893,9001.020645141602,13441.081062316896
[TG(50:7)|TG(49:0)]_FA14:0,0.4342192975351695,5.5768952161340435,1.3104542043220135,0.2523124356683113,0.7933387707181938,TAG,192719.6936645508,139392.36938476562,284375.5402832031,157263.4110107422,131361.05029296875,408913.9471435547,96554.02764892578,96214.14636230467,148645.63146972656,93317.9663696289,191458.3533935547,60887.56506347656
[TG(51:4)]_FA16:1,0.4346452031575105,5.965256854163233,1.3130180285807,0.25184895104704164,0.7933387707181938,TAG,112060.54766845705,146280.77130126953,154691.6103515625,403443.9675292969,701679.86376953125,399550.5528564453,92023.18692016602,92298.56692504884,159911.5512084961,423885.2348022461,117170.96942138672,30130.842315673828
[TG(60:9)|TG(59:2)]_FA18:1,0.43487217454507066,5.226623793003639,1.3143559878672026,0.25160749196969756,0.7933387707181938,TAG,98944.28704833984,116865.8685913086,184028.453125,223025.3960571289,233049.9944458008,227207.07568359372,74623.08526611328,67362.4644165039,172060.63214111328,109800.2074584961,84662.22595214844,37899.4228515625
Cer(d18:1/12:0),-0.43048558076516946,2.738900831942827,1.3112913769285797,0.2521609776032241,0.7933387707181938,Cer,19367.58120727539,19344.841499328613,19378.70127105713,19732.221336364742,21191.04148864746,21996.08132171631,22049.861473083496,20212.781406402588,21252.18154144287,20383.381408691406,21327.20162582397,25365.0817565918
DG(34:4)|DG(dO-36:4)_C18:2,-0.43015001508645623,6.002297356030837,1.309518532588754,0.2524818461504757,0.7933387707181938,DAG,110467.06803131104,111684.5881690979,107565.5476989746,112850.1679763794,107871.1476020813,113294.60815048218,111108.04792785645,120175.66836547852,116183.6284828186,114850.10824203493,116125.4083518982,709841.7547607422
PC(44:4),-0.4306422446965431,7.789681577417707,1.3125725839890947,0.2519294027744811,0.7933387707181938,PC,465945.869506836,568621.3743591309,852087.2764587402,969309.5370483398,1558876.5990905762,694496.54931640625,1068814.9039916992,378979.1037597656,1093797.8635864258,696619.8522644043,1077186.8029174805,34205.981857299805
[TG(56:11)|TG(55:4)]_FA14:0,0.43066244707199713,3.928735933412415,1.289155549318025,0.25620363048673456,0.7988107396914902,TAG,34260.78210449219,36520.88299560547,56767.264221191406,88200.94659423828,130244.16931152344,82235.98553466797,33186.062408447266,33206.782287597656,36726.06256103516,57074.58383178711,35292.982513427734,28369.582244873047
"Cer(d15:2(4E,6E)/20:0)",-0.42764911857565796,2.707312335652213,1.2939942672784355,0.25531316086648037,0.7988107396914902,Cer,16531.52128982544,17254.941120147705,18012.161205291748,17983.701194763184,15307.941104888916,17291.16117477417,18082.2813911438,18345.0212020874,18214.781085968018,19123.22145843506,15415.94108581543,39650.562911987305
DG(28:2)_C18:2,-0.4275961456615096,4.053729994157819,1.293930442516512,0.2553248816890957,0.7988107396914902,DAG,50522.48386383057,50238.64372253418,52052.14366531372,46925.58346939087,52473.92361831665,50068.26336288452,53134.94390106201,54328.30400466919,53488.403759002686,53091.323802948,49173.06369781494,60896.28402709961
DG(37:7)|DG(36:0)_C18:2,-0.42741746946391646,0.9633256114766708,1.2911627793227076,0.2558337757911782,0.7988107396914902,DAG,3229.3002548217773,3234.460235595703,3231.1602478027344,6227.260475158691,3228.840229034424,3234.240222930908,3239.3402252197266,5754.840396881104,3232.300224304199,3231.160228729248,3229.78023147583,19945.541400909424
DG(40:6)|DG(dO-40:0)_C18:2,-0.42770197965055023,3.3706171572297463,1.2944940867896548,0.2552213965964587,0.7988107396914902,DAG,31968.72226715088,34631.40245437622,29588.282070159912,29970.702110290527,31835.402141571045,32203.60229873657,34496.4423789978,35195.84257888794,32772.24231719971,32729.8224067688,30727.302001953125,35416.38252258301
DG(42:2)_C18:2,-0.4268590459306304,5.033195408468153,1.2895351052540602,0.25613364250806325,0.7988107396914902,DAG,102005.06763839722,99932.8265953064,103349.30699539185,101018.72731399536,96368.466552734375,101801.36709976196,102117.00734710692,108671.42786026,100392.5066871643,104818.76704025269,109588.98797607422,111876.568359375
PG(O-37:2)|PG(P-37:1),0.4306974985608575,9.490803692308733,1.289493207688793,0.25614136702542534,0.7988107396914902,PG,2139667.8828125,2182508.124023437,3317475.017578125,3990068.47265625,6304800.708984375,3365142.3984375,2450476.782714844,1284936.5869140625,2318474.1748046875,1719957.267578125,2078378.3115234373,414833.3088378906
SM(d16:0/16:0),-0.42825447964872243,4.671851277721572,1.2979172952149727,0.2545940042936817,0.7988107396914902,SM,50105.78372192383,48346.02349853516,48605.00341796875,48210.78402709961,48658.963928222656,49072.10357666016,48788.74331665039,50578.943603515625,50677.18353271485,56304.48394775391,49885.00396728516,254640.7589111328
[TG(40:2)]_FA18:1,0.34404545049904123,5.190545804236977,0.8253553372801434,0.36361902934649776,0.7998045453110915,TAG,107956.86834716795,142620.34985351562,145982.5098876953,128501.88928222656,194944.2149658203,267446.7580566406,80758.60595703125,110332.68768310548,107899.36877441406,95513.806884765625,94817.14685058594,52584.48400878906
