lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA18:3,-0.7298114941289469,3.778507649265467,1.891547874533444,0.16902744003116468,0.9953468558833344,TAG,92739.10652160645,70461.94456481934,89175.70523071289,83743.3056716919,169920.0928955078,45918.40351867676,21056.381454467773
DG(34:4)|DG(dO-36:4)_C18:0,0.7719214261901952,3.5572043701327716,1.8860095065809332,0.16965269716459755,0.9953468558833344,DAG,72299.985080719,42257.66299057007,43971.66324615479,180984.59301757807,38861.143032073975,38019.60270690918,44942.38348388672
CAR(22:0)_QUAL,-0.7273095798631367,8.75291269419215,1.87846219153289,0.17050903267345646,0.9965542524636044,CAR,1648583.6549301147,1746008.0389900208,1730418.995162964,1736203.1207885742,2504173.6973495483,1890975.7272720337,2740927.288986206
FA(9:0) | FA(10:7),-0.7267558045861551,2.915271712256573,1.875341236149779,0.17086459272485252,0.9965542524636044,FA,30817.062225341797,35225.5325088501,70407.09509277344,29259.342094421387,53706.8737487793,50534.44396972656,23753.311752319336
PC(31:4),0.7691137360408578,8.32722864660721,1.8730009273567703,0.17113177497732837,0.9965542524636044,PC,3436519.648071289,2410368.158569336,3364695.303222656,2229865.9844970703,1630820.9114990234,960284.77001953125,372392.70703125
FA(11:0),-0.725629657932843,2.8809237455854992,1.8694021546180015,0.17154356718487618,0.9971359714364529,FA,29881.14208984375,27951.321685791016,62875.62463378906,27687.981872558597,57330.98403930664,35999.722412109375,30716.54202270508
[TG(37:0)]_FA14:0,-0.0450791139135623,3.9193318989027786,0.00691015092888847,0.9337503047215662,0.9991975290191162,TAG,102726.1866455078,76987.42517089844,83257.80596923828,117497.42797851562,66010.965087890625,85667.64599609375,53841.62384033203
[TG(37:0)]_FA16:0,-0.360356099653129,5.441784189553428,0.45146376724005677,0.5016406530901562,0.9991975290191162,TAG,154496.5502319336,133137.84924316406,168021.9139404297,739715.1964111328,112886.82830810548,475194.974609375,63377.2846069336
[TG(37:0)]_FA18:0,0.3699606236549411,5.80229831713412,0.4498565669491654,0.502403076294778,0.9991975290191162,TAG,494381.7938842773,435350.8660888672,413390.39025878906,337943.5686035156,271753.2000732422,232724.77630615237,133977.5894165039
[TG(38:0)]_FA14:0,-0.3601273126580533,6.32675735619668,0.45088707261402305,0.5019139985012402,0.9991975290191162,TAG,502846.35546875,423534.0283203125,444194.83203125,537698.6728515625,515673.0126953125,432055.65234375,263183.95703125
[TG(38:0)]_FA16:0,0.0845060251666456,5.395479964667105,0.024041392283834284,0.8767796375627489,0.9991975290191162,TAG,258137.33862304688,228535.9353027344,250322.7978515625,378790.8054199219,168245.09155273438,237564.3154296875,139112.30981445312
[TG(38:0)]_FA18:0,0.052842433863113256,6.098309441473069,0.009424177535038325,0.9226642904241908,0.9991975290191162,TAG,408379.93115234375,392086.8244628906,517066.75634765625,584651.6628417969,327425.822265625,377423.1245117188,184773.5329589844
[TG(38:1)]_FA16:0 | DG(40:8)|DG(39:1)_C16:0,-0.067785444601846,4.762469045212747,0.015651769019996153,0.9004388176871642,0.9991975290191162,TAG | DAG,162996.9712524414,166568.14184570312,165140.3303451538,209904.64385986328,164131.9315185547,121603.69873046876,84683.08590698242
[TG(38:1)]_FA16:1 | DG(40:8)|DG(39:1)_C16:1,0.1494345423362594,5.65086647611281,0.07478433899450465,0.7844940608517278,0.9991975290191162,TAG | DAG,334741.34326171875,276433.48828125,243727.16744041443,476154.69274902344,222003.76525878903,242987.52690696716,172613.3723144531
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,0.13310978696512407,3.728274932321891,0.059413638135310975,0.8074251208371611,0.9991975290191162,TAG | DAG,90612.5265865326,76169.11540985107,90384.59623146056,126399.88964653017,70713.35536766052,64232.79431724548,31205.932207107548
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,0.07048848750535255,6.976653826722106,0.01674599240141106,0.8970361570440979,0.9991975290191162,TAG | DAG,798920.4132442474,705775.1914424896,736025.0770397186,845744.8381576538,511776.6732711792,623873.3283290863,524108.4887695313
[TG(39:0)]_FA14:0,-0.5474985674548855,4.114737443486477,1.0540953559611808,0.3045657714137627,0.9991975290191162,TAG,136171.44995117188,75933.02545166016,100936.72747802734,113082.74853515624,169067.41217041016,72240.50469970703,38063.52276611328
[TG(39:0)]_FA16:0,0.0348967082775522,4.245472082004616,0.004115685645956546,0.9488479153026178,0.9991975290191162,TAG,114190.00805664062,103713.50744628906,116132.14807128906,159922.51013183594,86124.2865600586,99845.38720703124,64290.10437011719
[TG(39:0)]_FA18:0,-0.4653162714723287,6.014158816003309,0.7577288820466492,0.38404019901068115,0.9991975290191162,TAG,286941.7204589844,247731.96118164065,243120.0562744141,977428.2493896484,175741.37268066406,755841.7919921875,76476.26623535156
[TG(39:1)]_FA14:0,0.009279507205289373,4.021640013112121,2.915987906817463e-4,0.9863757747714403,0.9991975290191162,TAG,118339.22967529295,100238.54748535156,112443.20794677734,114813.00756835938,96070.54504394533,75171.94610595703,43193.203216552734
[TG(39:1)]_FA16:0,-0.2074252679165134,4.031981873708074,0.1480459506421994,0.7004097555382406,0.9991975290191162,TAG,105676.1278076172,93957.245849609375,100081.6870727539,118776.2689819336,90132.80596923828,96543.86755371094,47120.243408203125
[TG(39:1)]_FA16:1,-0.02489374409599263,4.39336240996353,0.0021040721203462454,0.963413733294881,0.9991975290191162,TAG,139736.6505126953,119146.72839355467,125644.72912597656,173473.71264648438,98672.3074951172,120618.90942382812,62350.10430908203
[TG(39:1)]_FA18:0,-0.07300287061496052,5.050241350774925,0.018161141000746284,0.892799041110495,0.9991975290191162,TAG,207054.85498046875,181975.8922119141,240815.3753662109,299380.4805908203,153131.5703125,222515.6968994141,72345.824951171875
[TG(39:1)]_FA18:1,-0.5518207480249754,6.078126767877594,1.0711084153153934,0.3006952152180111,0.9991975290191162,TAG,303253.2413330078,264712.30114746094,247410.29638671875,980048.1213378906,182274.5528564453,830043.5471191406,76259.26550292969
[TG(40:0)]_FA14:0,0.03411136701472816,5.499152692774896,0.003932875599275576,0.9499953295081552,0.9991975290191162,TAG,292257.98291015625,256953.56005859372,280124.2587890625,293058.85986328125,180455.6337890625,242624.43896484372,178000.93212890625
[TG(40:0)]_FA16:0,0.027205897677121452,5.59772410080226,0.0025030710894498043,0.9600979227153257,0.9991975290191162,TAG,323377.484375,282088.2204589844,312809.0009765625,357354.08251953125,217053.79321289065,266049.6572265625,156035.61059570312
[TG(40:0)]_FA18:0,0.11358037565097026,5.328389174120631,0.04332897620952281,0.8351070581703075,0.9991975290191162,TAG,238036.177734375,212150.57397460935,295593.90185546875,397847.1423339844,168682.87377929688,237145.21533203125,102814.8074951172
[TG(40:1)]_FA14:0,-0.13511932882837485,3.649841496229633,0.06249744645720057,0.8025912981713572,0.9991975290191162,TAG,74566.5855102539,62498.70471191406,72956.104736328125,109357.20770263672,56327.38366699219,78832.38635253906,40020.12298583984
[TG(40:1)]_FA16:1,-0.04369380987069509,5.681333387662753,0.006491585714684334,0.9357836250009579,0.9991975290191162,TAG,357621.46337890625,299431.8830566406,318609.982421875,401270.0888671875,240820.07568359372,307395.72265625,142653.38940429688
[TG(40:1)]_FA18:0,-0.08383435059176007,4.788101900828772,0.023969300718817976,0.8769630496526529,0.9991975290191162,TAG,147193.29235839844,145215.56866455078,289829.2193603516,205773.1160888672,207837.69451904297,111009.4483642578,56847.50402832031
[TG(40:1)]_FA18:1,0.08325357172161105,5.323931166119023,0.023336388967436505,0.8785855517128066,0.9991975290191162,TAG,239119.95703125,219845.65307617188,292193.8825683594,400439.3740234375,172805.87182617188,244789.51708984372,93546.30700683594
[TG(40:2)]_FA14:0,-0.3858760485686971,3.75980974271959,0.5184972077327075,0.4714834352902918,0.9991975290191162,TAG,92652.38641357422,76561.40557861328,85831.12603759766,89302.34606933594,95614.14636230467,78329.86505126953,32060.7021484375
[TG(40:2)]_FA16:0,0.14503439219354144,4.072858452189635,0.07046685480020187,0.7906582492524558,0.9991975290191162,TAG,69346.5853881836,73103.54479980469,134777.36907958984,91604.10693359376,67017.4243774414,60244.58410644531,94824.2857055664
[TG(40:2)]_FA18:0,-0.00597960883860841,4.6471166517215625,1.2122762927901931e-4,0.9912151956636975,0.9991975290191162,TAG,129140.78857421876,133354.228515625,302780.142578125,173843.45239257812,179016.11267089844,103211.267578125,47691.243591308594
[TG(40:2)]_FA18:1,-0.06359891404672545,4.8198643038689095,0.01377386300737271,0.9065731146293063,0.9991975290191162,TAG,156302.2716064453,153955.57104492188,281809.8182373047,227616.3181152344,206791.99493408203,120848.02917480467,52584.48400878906
[TG(40:2)]_FA18:2,0.1427519980238079,5.423588089627915,0.06828250549074255,0.7938540613624442,0.9991975290191162,TAG,250085.2131347656,234003.4559326172,335607.6845703125,428990.009765625,179234.1728515625,254588.11865234372,101763.20703125
[TG(41:0)]_FA14:0,-0.08980031838413163,3.625590521785318,0.02751323353322732,0.8682583634656399,0.9991975290191162,TAG,79198.165283203125,63862.48513793945,84811.58624267578,105078.6273803711,61165.48419189453,75172.324951171875,32394.162384033203
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,-0.17313739415169496,4.555662482733644,0.10289894372681374,0.7483781382155588,0.9991975290191162,TAG | DAG,174596.7015838623,131560.80990600586,114357.82779502869,197051.2631225586,144251.36004638675,126107.47885131836,61289.40441894531
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,0.12597902916219827,4.24123290491334,0.05325005998351173,0.8175014559306842,0.9991975290191162,TAG | DAG,117633.93852996826,91628.5362071991,107645.1674118042,169780.12183570862,81400.19597625732,90665.97640228271,71211.89463806152
[TG(41:1)]_FA14:0,-0.08643609985989081,3.8706405746059955,0.025484334518296237,0.8731661358945684,0.9991975290191162,TAG,101468.24688720705,89632.36721801758,101275.58825683594,110527.10833740234,89271.50579833984,75953.8648071289,34149.50248718262
[TG(41:1)]_FA16:0,0.08265725332921992,3.7330662997299666,0.023003326089565235,0.8794484233465284,0.9991975290191162,TAG,94574.04675292967,79502.32696533203,93916.36779785156,101059.7276611328,68339.5845336914,66143.44445800781,36475.02239990234
[TG(41:1)]_FA16:1,0.05844883103925395,4.318495527789807,0.01152457148373287,0.9145092909897746,0.9991975290191162,TAG,145144.79119873047,109896.48645019533,148265.16967773438,178261.75225830078,105861.98797607422,109206.2875366211,41192.46307373047
[TG(41:1)]_FA18:0,-0.24594196586037184,3.9103853600781564,0.20868781877356923,0.6477978278117283,0.9991975290191162,TAG,98507.82818603516,83650.70587158203,91110.94610595705,118601.42822265624,81769.36584472656,97658.487548828125,37963.42251586914
[TG(41:1)]_FA18:1,0.10697259641824791,4.3474861422095,0.03845375600621992,0.8445347979349163,0.9991975290191162,TAG,140911.97021484375,118867.08837890624,135963.4100341797,182089.53247070312,87498.14697265625,119378.52807617188,51342.70361328125
[TG(41:2)]_FA14:0,-0.5314211110622941,3.407208356237651,0.9921413683946413,0.3192195679656312,0.9991975290191162,TAG,61201.98443603516,54031.86352539063,66337.6647644043,76172.22595214844,84445.44625854492,59284.76434326172,26025.10171508789
[TG(41:2)]_FA16:0,0.11081085896816094,3.121890662583626,0.04124728175020209,0.8390613517379854,0.9991975290191162,TAG,51965.38381958008,48283.32339477539,55939.044342041016,72727.08450317383,37728.2825012207,43973.78302001953,30333.022064208984
[TG(41:2)]_FA16:1,0.022000337681923207,3.8432012092292642,0.0016374332599298214,0.967722242320373,0.9991975290191162,TAG,104843.84832763672,86307.96649169922,101118.38665771484,108276.8081665039,78583.06512451172,73714.185546875,35800.64254760742
[TG(41:2)]_FA18:0,-0.017384725515833435,3.6651244972941392,0.0010255490885811014,0.9744527556820273,0.9991975290191162,TAG,87894.50607299805,69894.66458129883,89452.36608886719,111373.1273803711,66060.4848022461,73758.705322265625,28303.062103271484
[TG(41:2)]_FA18:1,-0.22038047622836082,4.028294843848124,0.16726804243626248,0.6825512862114191,0.9991975290191162,TAG,111931.02709960938,95709.06658935548,99702.40682983398,125595.4483642578,87804.126220703125,107101.7879638672,38625.762786865234
[TG(41:2)]_FA18:2,0.09871774171425793,4.497772020547159,0.03276978820485965,0.8563485219499327,0.9991975290191162,TAG,155786.87060546875,122947.74853515624,158113.47106933594,193664.85510253903,96607.46618652344,130067.3485107422,61773.204162597656
[TG(42:0)]_FA14:0,0.23517931817847038,5.19174900376189,0.18391224686706664,0.6680324533332752,0.9991975290191162,TAG,269388.8386230469,215709.59497070312,278453.880859375,256666.439453125,145477.98950195312,188241.4755859375,113048.08764648438
[TG(42:0)]_FA16:0 | DG(44:7)|DG(43:0)_C16:0,0.09658990886990114,5.532571830556378,0.03137826970169044,0.8593991103222207,0.9991975290191162,TAG | DAG,346036.3424129486,282889.71958732605,251338.3173904419,314846.46296691895,201215.70442581177,232284.5767288208,166154.8020915985
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,-0.03241090032349824,5.0255897112784265,0.0035687540457729483,0.9523634701828463,0.9991975290191162,TAG | DAG,192011.4228916168,168575.1113910675,179092.3626537323,273085.58852005005,148674.930683136,172289.40250778198,120412.78922271729
[TG(42:1)]_FA14:0,-0.02209483146752572,5.389093536337004,0.001657210617850069,0.9675280047017846,0.9991975290191162,TAG,261984.23681640625,239303.416015625,274204.419921875,279965.60009765625,188244.79296875,225026.87524414065,152156.83129882812
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,-0.22486013146671213,4.636968125846298,0.17419402720133803,0.6764110272815745,0.9991975290191162,TAG | DAG,149647.4503364563,133699.57929992676,126801.96865272522,195258.71265411377,123474.62907218932,150216.17082977295,84968.39628219604
[TG(42:1)]_FA16:1 | DG(44:8)|DG(43:1)_C16:1,0.11700260598635327,5.576890207033278,0.04596674869605977,0.8302362532996431,0.9991975290191162,TAG | DAG,346561.1848163605,288169.3499240875,271927.0003490448,338003.77244377136,216946.12448120117,227749.18644905093,169028.24241638184
[TG(42:1)]_FA18:1 | DG(44:8)|DG(43:1)_C18:1,-0.2378071518344342,5.06420729247235,0.19500732240885554,0.6587813371384722,0.9991975290191162,TAG | DAG,195170.86335372925,183766.91254997253,188964.2626209259,223008.0159664154,160825.29091072085,199401.57474517825,124857.18955230711
[TG(42:2)]_FA14:0,0.00359728308500065,3.0883053893200665,4.383838506782922e-5,0.9947172000882545,0.9991975290191162,TAG,53329.62341308594,50916.16290283203,63261.68426513672,66253.58435058594,42087.20324707031,47659.88354492188,22672.82162475586
[TG(42:2)]_FA16:0,-0.1028613133300549,3.9721524826093013,0.036134077065980846,0.8492388761364368,0.9991975290191162,TAG,108029.16772460938,99478.027099609375,137480.75006103516,108260.78778076172,103278.48767089844,83919.96572875977,26854.08209228516
[TG(42:2)]_FA16:1,-0.06680371466326322,4.5047779399740495,0.015200485049376766,0.9018772635363878,0.9991975290191162,TAG,146103.13037109375,120265.2686767578,161133.85021972656,179219.31286621094,104500.34741210938,139871.35021972656,63914.5048828125
[TG(42:2)]_FA18:0,0.004831409467019376,3.971106169180101,7.907388453531894e-5,0.9929050249092871,0.9991975290191162,TAG,87994.40704345703,92071.76727294922,163460.32928466797,113712.2681274414,98599.08752441406,75524.16595458984,31618.68270874023
[TG(42:2)]_FA18:2,-0.05070700938973243,5.2078957343336505,0.008747301948460517,0.9254848913751076,0.9991975290191162,TAG,239500.09716796875,204612.65588378903,255151.75805664065,315967.1435546875,176629.23266601562,228210.95458984372,92525.246826171875
[TG(42:3)]_FA14:0,0.01482343096081902,3.4596910198828286,7.437622302859381e-4,0.9782427857208419,0.9991975290191162,TAG,74634.8256225586,64678.164611816406,70641.56451416016,78306.1455078125,57667.424713134766,52597.403747558594,35728.92272949219
[TG(42:3)]_FA16:0,-0.03897166620292557,3.146750617304981,0.005161995429261879,0.9427236465829649,0.9991975290191162,TAG,53393.90362548828,51182.70327758789,59093.66436767578,73831.90563964844,42305.90280151367,51707.283752441406,25102.121856689453
[TG(42:3)]_FA16:1,-0.09780743695737786,4.059426908145013,0.032658499108208616,0.8565900075726226,0.9991975290191162,TAG,119058.42874145508,102995.70678710938,141100.68939208984,120112.74871826172,106444.46807861328,92557.24560546876,27811.601989746097
[TG(42:3)]_FA18:0,0.05287384998813071,3.3158714918776124,0.0094346429577854,0.9226214970015574,0.9991975290191162,TAG,70944.684814453125,60152.68438720703,64037.38458251953,80089.0259399414,48352.823303222656,54165.464111328125,26775.0419921875
[TG(42:3)]_FA18:3,-0.09335472314894935,5.48275479844003,0.029743685605865267,0.86307309313342,0.9991975290191162,TAG,289239.6208496094,256744.6579589844,291579.60205078125,358333.8464355469,206843.83447265625,284996.9020996094,120483.86853027344
[TG(42:4)]_FA14:0,-0.019262946514358205,3.074502320869507,0.0012592540679179365,0.9716922336360843,0.9991975290191162,TAG,53180.42428588867,42848.983306884766,47887.60359191895,91344.60665893556,34947.022552490234,56952.6845703125,19876.82141113281
[TG(42:4)]_FA16:0,-0.31827563035585127,5.0484901296419045,0.35121231056109536,0.5534276714628886,0.9991975290191162,TAG,138325.9107055664,123116.6279296875,148648.07080078125,525636.07177734375,106623.92767333984,341018.662109375,40400.123046875
[TG(42:4)]_FA16:1,-0.08738766197262056,3.3423249078518587,0.026049645154216705,0.8717791348282331,0.9991975290191162,TAG,65007.60479736328,57216.04357910156,62402.18420410156,88310.68698120117,48267.963775634766,63610.324645996094,26625.481826782227
[TG(42:4)]_FA18:0,0.03522819529264742,3.3468395143238783,0.004193916406620701,0.9483647284315787,0.9991975290191162,TAG,59332.28433227539,53939.50338745117,51928.18399047852,72750.4048461914,43085.80319213867,46756.50323486328,46545.34292602539
[TG(42:4)]_FA18:1,0.07017490953732351,3.4628038981080906,0.016596561728874804,0.8974940314446055,0.9991975290191162,TAG,82067.42532348633,68332.68493652344,71969.02478027344,89892.78594970703,52758.64410400391,62191.28436279297,26707.68170166016
[TG(42:4)]_FA18:2,0.011791148692905108,4.145658115628807,4.707246116595343e-4,0.9826903038964283,0.9991975290191162,TAG,100713.00744628906,98462.5668334961,199994.5333251953,120166.85037231444,106421.1875,89812.96728515625,35190.76235961914
[TG(42:4)]_FA20:4,0.05495873056102432,5.051053864995164,0.01019231257237152,0.9195846076218631,0.9991975290191162,TAG,217463.99353027344,163519.8525390625,186911.673828125,344458.92529296875,125895.6689453125,212650.8348388672,91566.78698730467
[TG(43:0)]_FA14:0,0.48337093381223517,4.508020489464356,0.7601335169274536,0.38328674210064706,0.9991975290191162,TAG,186210.2930908203,131186.84942626953,233303.47607421875,187823.37438964844,82077.16589355469,120111.52795410156,42054.46301269531
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,-0.01999970224195316,4.835759432086272,0.0013575962257164065,0.9706081369598377,0.9991975290191162,TAG | DAG,222009.45639038083,172904.56146240234,164228.5302810669,235167.58627319336,135089.75030517578,176765.0330810547,67402.0346069336
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,0.001533309627706801,4.060436924667993,7.96627000454464e-6,0.9977480072091596,0.9991975290191162,TAG | DAG,115505.7986984253,77517.40530586243,95582.31694221497,155882.90075683594,84855.1463546753,86552.10607147217,50327.69367980957
[TG(43:1)]_FA14:0,0.14978316039196696,4.113700732098495,0.07512909336060147,0.7840101802382056,0.9991975290191162,TAG,128399.16973876952,98336.64617919922,149783.05151367188,118719.5281982422,82708.52673339844,88746.886962890625,45029.04293823242
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0.054306534660488535,4.408268864324441,0.00995222187498257,0.9205342112779037,0.9991975290191162,TAG | DAG,173705.82209777832,138340.32879638672,116497.28922843932,178665.84270858765,116667.47789001463,110440.30864334106,46633.06350708008
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0.21711333966719557,4.821922168469534,0.15697944201474456,0.6919528349116509,0.9991975290191162,TAG | DAG,228898.06600952148,174881.18231201172,176742.56269836423,249557.28619384769,143018.6706237793,133527.3991394043,66643.11473083496
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,0.11307537474136943,3.5288530846158217,0.04294363138387769,0.8358314479570006,0.9991975290191162,TAG | DAG,74070.94571113586,57978.01461982727,65666.02487564087,101882.17722702026,51902.42342567444,55058.294483184814,41840.88304138184
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,-0.14858088566840208,4.107613313932861,0.0756457038788767,0.7832873198339294,0.9991975290191162,TAG | DAG,113850.9678955078,94939.14673614502,98381.2174987793,128280.99929618834,88125.25615882874,98495.36757659912,55267.993896484375
[TG(43:2)]_FA14:0,-0.09224523844385486,4.08567318026484,0.029036611332003304,0.8646945307127311,0.9991975290191162,TAG,66767.944091796875,58344.24444580078,61534.68453979492,87448.44659423828,51165.74368286133,61677.62347412109,130534.30740356444
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,-0.24610850327053957,3.820825365101123,0.20897175787195,0.6475745259945791,0.9991975290191162,TAG | DAG,93129.67618370056,82051.195104599,67325.24488639832,112863.97743415833,80541.98561096191,83007.54508781433,41220.87299346924
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.27968595813837965,4.4058316052006505,0.25912134923783015,0.6107244431318343,0.9991975290191162,TAG | DAG,187323.79294586185,134818.98991012573,113789.72763442992,190689.1946182251,124839.5185470581,76020.14608955383,50561.94362640381
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,0.14274105349771923,3.035429111427485,0.06826557888234674,0.793879037580966,0.9991975290191162,TAG | DAG,52019.50342178345,44540.20329475403,47965.87356567383,74312.41514015198,37800.51263999939,38764.31264305115,27619.251998901367
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,-0.06392811804871744,3.6096085102285187,0.013916479178988084,0.906092911828072,0.9991975290191162,TAG | DAG,77172.92520141602,68220.66471099854,68334.39474105835,86374.95657730103,57166.184034347534,64148.09490966797,45967.91323471069
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.19509313190036034,4.248937368372402,0.1308529782891128,0.7175492761114064,0.9991975290191162,TAG | DAG,124432.9794063568,95226.20664024352,116050.51886177064,136876.410238266,100091.20728683472,108617.89783096312,62520.58474731445
[TG(43:3)]_FA14:0,-0.4057484785007107,5.601198537079838,0.5740194103273097,0.44866611589199273,0.9991975290191162,TAG,125930.9091796875,110478.6883544922,132391.1492919922,487659.2925415039,105874.86682128906,329542.68182373047,306187.55657958984
[TG(43:3)]_FA16:0,-0.01315328883650016,3.3557727387154883,5.868619809916709e-4,0.9806729499062876,0.9991975290191162,TAG,60901.30407714844,53836.00457763672,61581.56408691406,72321.64538574219,44163.42303466797,52607.72415161133,41658.74337768555
[TG(43:3)]_FA16:1,-0.0301768821088615,3.623118975530225,0.0030930874490877613,0.9556480905551463,0.9991975290191162,TAG,85742.78527832031,71258.98541259766,84463.04541015625,104860.7474975586,64952.864196777344,71438.50555419922,27754.10195922852
[TG(43:3)]_FA18:0,0.30297638761275086,3.4281992493915197,0.3034525322279933,0.5817260451653158,0.9991975290191162,TAG,72366.14489746094,62140.92434692383,87506.56628417969,94284.62658691406,45872.72326660156,52637.08364868164,28597.6220703125
[TG(43:3)]_FA18:1,0.08204913526326188,3.2783390244365846,0.022666690816549817,0.8803270685311789,0.9991975290191162,TAG,72620.98495483398,57698.46350097656,62268.66473388672,84832.28594970703,42709.8430480957,58501.9838256836,22665.221618652344
[TG(43:3)]_FA18:2,-0.008701539745926377,3.984575279221263,2.5676122277218383e-4,0.9872154279683916,0.9991975290191162,TAG,107072.06802368164,95338.54791259766,107496.80743408205,128204.36877441406,80986.0863647461,89083.446533203125,39748.602966308594
[TG(43:3)]_FA18:3,-0.052852492821916355,4.7096539492991205,0.009504640056547942,0.9223358907060492,0.9991975290191162,TAG,204730.8143310547,148522.1513671875,180450.6544189453,215579.83489990237,138692.96936035156,161231.65258789062,50404.46350097656
[TG(43:4)]_FA14:0,-0.5182544274917029,3.0922069066079243,0.9428430616985679,0.3315477499131945,0.9991975290191162,TAG,47262.26318359375,37634.64266967773,56813.84338378906,66966.26495361328,73045.344970703125,41970.78305053711,20904.101501464844
[TG(43:4)]_FA16:0,-0.1272333784817432,3.5472120294417673,0.05538363275263691,0.8139469665508171,0.9991975290191162,TAG,60703.32467651367,54620.38343811035,59333.404205322266,154311.62991333008,37335.66250610352,100835.20611572266,22569.681671142574
[TG(43:4)]_FA16:1,-0.028719112425832288,3.53163952760437,0.0028011216718368814,0.9577911680342722,0.9991975290191162,TAG,73956.22564697266,66343.724365234375,68783.9047241211,84416.06658935547,54220.3039855957,61473.98361206055,40477.54309082031
[TG(43:4)]_FA18:0,-0.024044553250576795,3.1402533017189604,0.0019627211596571215,0.9646631920779578,0.9991975290191162,TAG,55020.2239074707,49272.243713378906,51444.40417480469,72685.38513183594,39035.3427734375,50641.80334472656,28845.041931152344
[TG(43:4)]_FA18:1,0.27554816229321655,3.514322646437683,0.25159080486503166,0.6159571636706815,0.9991975290191162,TAG,76944.58578491211,69924.94470214844,85212.6061706543,104662.4866027832,50264.64352416992,56882.60400390625,28784.60217285156
[TG(43:4)]_FA18:2,0.14848041477119758,3.3739414663223335,0.0738332667854707,0.7858351875578867,0.9991975290191162,TAG,69990.12509155273,62913.76477050781,73827.68521118164,91485.88668823242,47030.68312072754,56657.66409301758,25692.42185974121
[TG(43:4)]_FA18:3,0.04948925762371755,4.160950167479384,0.008267967169558688,0.9275495132493154,0.9991975290191162,TAG,130189.84924316406,110527.74609375,122536.548828125,141001.2894897461,89054.12646484375,99091.88708496094,43583.14306640625
[TG(43:4)]_FA20:4,0.025881904185750353,4.459176018867866,0.002265556118800305,0.9620367388918672,0.9991975290191162,TAG,154150.55053710938,110811.3080444336,128177.40893554688,201605.2542724609,96444.90686035156,129005.80981445312,63667.48425292969
[TG(44:0)|TG(O-45:0)]_FA14:0,0.3368705088384612,5.476937298924672,0.3740668334455677,0.5407957979266632,0.9991975290191162,TAG,352936.96484375,263025.2199707031,438226.5324707031,319563.4631347656,188173.83178710935,228699.33642578125,95614.7861328125
[TG(44:0)|TG(O-45:0)]_FA16:0,0.4296184171125217,5.663511042334875,0.6034202718219603,0.43727600505951747,0.9991975290191162,TAG,402935.4091796875,315222.1433105469,538937.9763183594,342730.7451171875,194853.71484375,259728.99975585935,106104.78759765624
[TG(44:0)|TG(O-45:0)]_FA18:0,0.1689641349726771,5.0463218608150715,0.09545487741024772,0.7573536831841937,0.9991975290191162,TAG,235241.9587402344,209749.9747314453,261163.5791015625,233204.73706054688,149611.4112548828,172159.072265625,89095.28625488281
[TG(44:1)]_FA14:0,-0.6681633558675422,4.911619023269136,1.5804723549590562,0.20869266770078854,0.9991975290191162,TAG,155650.85162353516,123125.89013671876,284262.1820678711,163855.37231445312,317860.2106323242,122855.52856445312,65254.60461425781
[TG(44:1)]_FA16:0,0.06793704631259007,5.277668655211255,0.015558539578705677,0.9007342384308356,0.9991975290191162,TAG,240138.61694335935,231218.2158203125,346244.3427734375,231561.05444335935,179656.91235351562,203990.8369140625,120223.98803710938
[TG(44:1)]_FA16:1,0.3972649837287801,5.764733271221508,0.5174549639750694,0.4719293456010638,0.9991975290191162,TAG,454575.44921875,326936.5231933594,575519.9636230469,382835.8081054688,203654.6540527344,301884.7819824219,99202.86669921876
[TG(44:1)]_FA18:0,0.19595353562448953,4.462923531353346,0.12809734529037087,0.7204129908198685,0.9991975290191162,TAG,146864.70947265625,133740.26928710938,199404.1962890625,191610.8135986328,107713.1278076172,117228.12719726562,42495.68280029297
