lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
CerP(d18:1/26:0),-0.57238097707922575,2.091277755333895,1.7498388330812986,0.1858969945739513,0.6373154296871322,Cer,11998.46086883545,12430.401035308838,11223.060832977297,11274.680866241457,13980.18097305298,12003.540813446043,16853.80121612549
DG(44:3)_C16:1,-0.571361129691678,4.696389043582784,1.7445194989713855,0.18656719373373712,0.6383482492131329,DAG,94535.60682678224,46745.92322921753,74184.7855758667,136028.29029083252,92796.9465637207,102292.24676895142,61041.584228515625
PC(36:7)|PC(35:0)|PC(O-36:0),0.5973891861338824,13.790174641788973,1.7435281804040912,0.18669240319495756,0.6383482492131329,PC,80754831.111328125,72199779.81982422,117663737.99414062,45600788.56347656,44682543.12402344,32377209.83984375,326317.0236816406
[TG(51:7)|TG(50:0)]_FA16:1,-0.5704837615345428,6.678770421482845,1.7391981840410153,0.18724045419439864,0.6388556372033004,TAG,431856.1083984375,547938.0441894531,237953.4157714844,295432.04150390625,503304.09338378906,327385.6658935547,147937.61083984375
DG(40:4)_C16:0,-0.5704929632388818,6.20984315164328,1.7392015533805534,0.1872400270077761,0.6388556372033004,DAG,178464.65005493164,41125.00281906128,145462.57012939453,246571.8772277832,175384.07122802734,159375.45086669922,431925.8089904785
[TG(64:16)|TG(63:9)|TG(62:2)]_FA20:4,0.5960559579013833,4.500759394751454,1.7357931833430484,0.18767274218938787,0.6396479283363252,TAG,148605.15045166016,117946.54949951172,102270.18743896484,82804.80603027344,47723.10345458984,65505.56488037109,27491.881896972656
[TG(61:13)|TG(60:6)]_FA22:6,0.5953229174906848,6.1041350814568265,1.7317689575688746,0.18818514290857888,0.6407112906056727,TAG,355371.8870239258,349462.20526123047,376436.08740234375,355421.3432006836,162105.33157348633,197140.5936279297,49654.78381347656
[TG(50:8)|TG(49:1)]_FA16:1,0.5948649030220264,8.055217466951493,1.7292223980530252,0.18851023497244435,0.641135341709473,TAG,1466595.7751464844,1244770.873046875,1264695.6909179688,1710125.7084960938,472667.1166992188,979945.669921875,130824.41003417967
PI(40:10)|PI(39:3)|PI(O-40:3)|PI(P-40:2),0.5940209424094386,4.788206920023918,1.724325793577691,0.18913717130795585,0.6425839922120455,PI,126292.18978881836,153767.29010009766,152100.95010375977,126084.4090576172,63292.98461914063,76777.26419067383,28578.182067871097
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),0.5932686598494707,6.750833271007647,1.7201921653977479,0.1896683109368843,0.6437044480522496,PI,633420.2819824219,470816.0947265625,472690.6936035156,686550.0887451172,190283.15258789065,387316.807006836,73757.48529052734
DG(44:9)|DG(43:2)_C16:0,-0.5670902154342257,5.170390789770721,1.7181732572316832,0.18992835676396172,0.6439034534192848,DAG,183151.53230285645,48825.34325790405,162496.1905899048,149053.03079223633,143222.64975738525,155687.79042816162,51129.26344299317
[TG(53:6)]_FA14:0,0.5917477334410772,4.958384011933656,1.7115334846594126,0.190786529536561,0.6461276853054931,TAG,186763.0347290039,120038.46862792967,139242.6294555664,170269.0731201172,65895.86492919922,88517.10607910156,40315.22271728516
[TG(58:9)|TG(57:2)]_FA18:0,0.5904013977795257,4.779026516761639,1.7039526887147076,0.191771861876052,0.6487773993838499,TAG,117568.22863769533,157764.71282958984,139853.1502685547,123519.24737548828,58042.94378662109,78284.70520019531,35907.48239135742
[TG(58:11)|TG(57:4)]_FA18:0,0.588077529721165,4.719279057882015,1.6909291442664198,0.1934785327927355,0.6531688166191926,TAG,136542.130859375,139626.62991333008,133413.80810546875,110208.70825195312,57752.184478759766,73227.10528564453,33692.96258544922
[TG(61:12)|TG(60:5)]_FA22:5,0.5882082457916525,5.901462384238805,1.6917484596187933,0.19337064400634857,0.6531688166191926,TAG,333385.2803955078,283223.13873291016,320901.9826660156,306543.0842285156,138367.89068603516,174189.0517578125,45626.92337036133
DG(34:0)_C18:0,-0.5622844280300809,4.9502784533493065,1.688668991522718,0.19377651833429488,0.653484735353102,DAG,72942.10501861572,73372.00518798828,68128.96439361572,158380.49047851562,100081.12657165527,106627.52673339844,102004.16799926758
[TG(40:2)]_FA14:0,-0.5611383515540235,4.505534799552902,1.6816688566088942,0.19470284825426884,0.6557763718665655,TAG,97167.82629394533,79646.56506347656,90895.926513671875,72424.4057006836,85571.7255859375,103578.2474975586,32060.7021484375
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:1,0.5861872482937129,5.430734312175986,1.6804377382795792,0.19486629755184146,0.6557763718665655,TAG,254670.84185791016,165524.91143798828,218508.3128662109,250380.0170288086,91071.0064086914,133418.009765625,38458.842834472656
PE(31:1)|PE(O-32:1)|PE(P-32:0),-0.5605928324979647,6.217018493308439,1.6784566274145618,0.19512965669843033,0.6559721477022942,PE,450628.4715576172,249019.17907714844,208823.9157714844,221617.47497558597,237452.4383544922,396366.5732421875,98334.36657714844
[TG(62:7)|TG(61:0)]_FA20:4,0.585257261074907,5.936546649376187,1.6752751115282083,0.19555346391890674,0.6567063278873371,TAG,256784.36059570312,341481.0202026367,298187.3237915039,218243.2352294922,105157.62713623048,181005.27529907227,123334.92785644533
Cer(d18:0/29:0),-0.5593243041356224,3.4197288636618253,1.6703796210003932,0.19620769507915922,0.658211963450233,Cer,30990.76211166382,32436.02244567871,29973.32201385498,33773.20251464844,37244.86247253418,32591.44235229492,36515.04244995117
PE(41:6)|PE(O-42:6),0.5833392437543433,6.222961233542055,1.6646277293348248,0.19697965371850443,0.660108965343877,PE,399234.7268066406,336521.90576171875,430159.5294189453,284887.099609375,162527.03100585938,203007.75354003903,108592.3680419922
[TG(48:7)|TG(47:0)]_FA16:0,0.5821881946401255,8.440467823671597,1.6582874668310974,0.1978347053479836,0.66228016020681,TAG,1872612.6528320312,1440939.6896972656,1694578.2426757812,2454458.2387695312,588899.38037109375,1339066.6352539062,149169.271484375
DG(39:4)_C16:1,-0.5562760624364584,4.444810755793897,1.6521661645923302,0.1986643607706204,0.6643618842925454,DAG,81875.76600265503,45825.62337875366,72928.58502960205,91453.86672973631,74305.18551635742,86644.92663574219,54039.04379272461
[TG(53:7)|TG(52:0)]_FA18:1,0.579118906328659,6.664543323893544,1.6412950516059936,0.20014787447876736,0.667925631219853,TAG,566352.1805419922,876904.8449707031,320207.9841308594,330996.4423828125,266754.6385498047,262920.337890625,72478.16540527344
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:0,0.5793030302441338,5.520711700210423,1.642267319275561,0.20001466656312777,0.667925631219853,TAG,282782.69921875,262769.5592041016,167852.17013549805,228359.8973388672,78606.285400390625,165171.53240966797,40287.16290283203
[TG(59:13)|TG(58:6)]_FA16:1,0.5780464132973894,4.278241434393839,1.6352244949139276,0.2009819476813139,0.6700096837718045,TAG,81487.10556030273,84522.7066192627,78641.14584350586,139281.60845947266,42275.0627746582,55224.58386230469,24047.56164550781
FA(28:6),-0.5529940927217575,5.772980770533387,1.6325380419202702,0.2013523608044279,0.6705453098872458,FA,417096.6289672852,137212.5704345703,113640.0870361328,229115.70053100583,314884.3088378906,157409.14883422852,34132.7825012207
[TG(47:5)]_FA22:5,-0.5518505441842343,5.94920520536793,1.625690591645252,0.20230013789325893,0.6716028461523872,TAG,194491.45196533203,157195.87084960938,340377.8042602539,252432.8173828125,263608.17950439453,252368.8021850586,76877.92596435547
[TG(50:5)]_FA20:4,0.5767428357932707,6.898801070878811,1.6282219943750538,0.20194914817535467,0.6716028461523872,TAG,451392.4331054688,736267.22119140625,632007.5677490234,517814.1171875,203747.87426757807,404681.46728515625,152610.17028808594
DG(40:10)|DG(39:3)_C16:1,-0.5518852845716942,5.143304738162517,1.625844208182798,0.20227881785756074,0.6716028461523872,DAG,124082.1688079834,79728.26572418213,127207.68942642212,142236.19006347656,131573.58880615234,126548.22833251952,88166.28607177734
LPS(12:0),-0.551201567508118,5.010976963245875,1.6217437608493128,0.2028488163572546,0.6716139107199598,PS,133556.990234375,76666.8851928711,107590.8677368164,108185.30725097656,97320.44659423828,138660.3106689453,84633.40588378906
omega-linoleoyloxy-Cer(d18:2/34:0),-0.551459697151038,1.098742176136515,1.6211342893140852,0.20293369964200225,0.6716139107199598,Cer,3789.8002433776855,6294.880470275879,6648.660491943359,5742.260437011719,6441.420520782471,5912.000415802002,9230.960613250732
PC(36:6),0.5759266023639866,13.843689477088827,1.6237723118670075,0.2025665937832034,0.6716139107199598,PC,83229761.66503906,74057073.19433594,121390454.93359376,48175293.44824219,46529881.63525391,34376542.599609375,399503.1044921875
[TG(66:6)]_FA16:1,0.574069997675768,4.0461752628846295,1.6133754506772675,0.2040179661434083,0.672417977072656,TAG,39621.46298217773,42457.44268798828,204228.9329528809,50485.44413757324,43683.7034072876,40537.64309692383,15879.261169433594
DG(44:6)_C16:1,-0.5499097190080658,4.938658793819777,1.6140287861630895,0.2039264023719845,0.672417977072656,DAG,137247.56994247437,51104.54346847534,94160.00635147096,138508.290058136,102976.54669570924,127755.06827926636,71337.96459579468
DG(O-38:9)|DG(36:2)_C16:0,-0.5500931934952201,6.963852576773308,1.6152198571071494,0.20375960056306086,0.672417977072656,DAG,323061.82345581055,41366.98299407959,1111739.8239440918,610741.5639953613,433537.4323425293,725317.3576049805,49106.84371948242
PI(38:8)|PI(37:1)|PI(O-38:1)|PI(P-38:0),0.5740814218498308,5.7519736598766595,1.6135946399631393,0.20398724176607672,0.672417977072656,PI,233032.4794921875,298241.65728759766,273183.04400634766,279904.60290527344,122363.1480102539,154103.1314086914,55807.26416015625
[TG(51:9)|TG(50:2)]_FA20:4,0.5736934946918234,5.089164153941578,1.611432707935819,0.20429052442192075,0.6726228698011129,TAG,146717.9893798828,134816.26989746094,265648.9794921875,142952.51000976562,84957.48638916016,88731.32638549805,34312.14239501953
[TG(58:12)|TG(57:5)]_FA18:3,0.5732031578032446,5.156944575462969,1.6087582550781008,0.20466644103207893,0.6731672962752637,TAG,160155.95056152344,197948.594909668,182400.7924194336,172745.431640625,76407.6452331543,106301.98754882812,39322.64300537109
[TG(55:8)|TG(54:1)]_FA22:6,0.5711226717606995,5.708578923015698,1.597446615665831,0.20626543817303272,0.6751850609059487,TAG,200818.93341064453,282267.32385253906,338467.30212402344,246144.17547607425,122996.24899291992,149410.5903930664,45933.6032409668
[TG(58:13)|TG(57:6)]_FA18:2,0.5702481764773261,4.910213276375702,1.5926341576141567,0.20695018956117675,0.6751850609059487,TAG,160926.8309326172,164741.22909545898,142484.7889404297,126873.4893798828,64376.644958496094,87958.16619873047,36622.20251464844
[TG(58:13)|TG(57:6)]_FA18:3,0.5716289402668829,5.224098478455918,1.600177239761706,0.20587809508471924,0.6751850609059487,TAG,170660.11181640625,206354.8170166016,217345.61700439453,169701.9327392578,76930.82482910156,119880.7078857422,32778.982330322266
[TG(62:12)|TG(61:5)]_FA18:2,0.5702613281925866,4.543986452205834,1.5926637311431477,0.20694597343242915,0.6751850609059487,TAG,133634.59051513672,113738.3091430664,94841.106689453125,104653.8273010254,50634.44378662109,63035.36437988281,36379.78253173828
Cer(d18:2/16:0),-0.5475408063441474,2.651099652397874,1.599353790269106,0.20599481210976087,0.6751850609059487,Cer,18287.261390686035,19136.64123535156,17956.421138763428,16530.881198883057,19238.101474761963,20257.46129226685,23382.72171020508
DG(35:6)_C16:1,-0.5474378949712673,3.5842657631263735,1.5991947401553264,0.20601736512335608,0.6751850609059487,DAG,55218.52389526367,32942.702575683594,47512.52352523804,66513.86492919922,49060.12350463867,62158.224197387695,3145.3802223205566
FA(42:6),-0.546288802564414,4.558008086951303,1.5924990051225905,0.2069694587700437,0.6751850609059487,FA,63016.0051574707,63384.78500366211,94079.20635604858,167786.09258651733,130850.56859588625,76464.80421066284,10848.6806640625
PI(39:8)|PI(38:1)|PI(O-39:1)|PI(P-39:0),0.570504394399177,5.330801695185558,1.5940616781374501,0.20674679185753395,0.6751850609059487,PI,228528.133972168,201426.935546875,183377.83279418945,207659.876159668,84235.38568115234,126336.10925292967,37497.4426574707
PI(42:3),0.5691421361012371,5.775002868714066,1.5866784899835695,0.20780132753243732,0.6772077921724792,PI,269898.717376709,307885.96619033813,244652.23794555664,195821.45446777344,93860.66616821288,170685.07218933103,98692.86666870116
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5,0.5688062385648823,6.910569784124416,1.5848983766991296,0.20805653040036765,0.6773490098675921,TAG,715945.7344970703,782361.3938903809,673547.0246582031,417884.3118286133,355697.385345459,294137.6804199219,39342.342681884766
DG(31:1)_C18:0,-0.5425702765455584,4.6108302072643585,1.5705091541053662,0.21013308760289254,0.6824343162333075,DAG,56088.62356185913,62474.86412811279,52811.46365737915,108326.08784484863,68131.78497314453,86210.42533874512,91238.0064239502
PC(34:4)|PC(O-35:4),0.5659821492941203,13.818302083175578,1.5696425568218988,0.2102589307131085,0.6824343162333075,PC,81028366.46386719,73165196.47216797,116846280.38671876,49530974.271484375,46564426.09375,33234177.76953125,372481.181640625
PC(48:0),-0.5428097732465597,4.15161672214559,1.5719148788843995,0.20992914467636253,0.6824343162333075,PC,72328.06518936157,65733.60474395752,89723.64527130127,53171.0239944458,91028.38577651978,59267.96477890015,16212.261154174805
[TG(60:11)|TG(59:4)]_FA18:2,0.5655263021274197,4.758604024959224,1.5670478888278012,0.21063625025309238,0.6829656106076434,TAG,170841.5333251953,137581.8505859375,111386.62817382812,122073.92892456056,61034.92398071289,77266.54525756836,30429.162078857426
