lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(50:5)]_FA18:1,0.15535557113960438,4.96005396908777,0.12147430024742789,0.7274409604293071,0.9999514498362397,TAG,74505.12521362305,90231.16589355467,65625.6042175293,69426.62493896484,66139.52548217773,23007.16162109375
[TG(50:5)]_FA18:2,0.20709169776743372,6.165198151219958,0.21630610350257484,0.6418690120447639,0.9999514498362397,TAG,123599.56909179688,287372.03704833984,128039.6489868164,123273.26947021484,233588.7176513672,33025.062072753906
[TG(50:5)]_FA20:4,0.4893091218335702,7.345654423855817,1.2188225529680494,0.26959185028462973,0.9999514498362397,TAG,268906.6179199219,701807.4857788086,188122.77325439453,183188.83276367188,583389.8630371094,152610.17028808594
[TG(50:5)]_FA22:5,0.05284769304533472,7.239882762359418,0.013997169473441318,0.9058223242645844,0.9999514498362397,TAG,407748.9733886719,405933.2317504883,326359.255065918,468377.133605957,262680.5562133789,40883.10287475586
[TG(50:6)]_FA14:0,-0.07292719835429397,4.876561813754908,0.026495644860460743,0.8706957277021329,0.9999514498362397,TAG,65119.56451416016,62096.82440185547,59560.22409057617,57660.62390136719,67239.20495605469,41217.00314331055
[TG(50:6)]_FA16:0,-0.16755963257199855,5.5078594602206215,0.13921146580014465,0.7090661836504836,0.9999514498362397,TAG,102383.1665649414,94944.50701904295,82640.78594970703,80723.18566894531,146649.1298828125,51137.48352050781
[TG(50:6)]_FA16:1,0.05827739387744086,5.1335993272993,0.017023855005390935,0.896190239916323,0.9999514498362397,TAG,84879.566162109375,91316.72637939452,74725.48529052734,74815.76580810547,82461.86553955078,28436.321868896484
[TG(50:6)]_FA18:0,0.03065463085886734,5.005015616404136,0.004704469140051515,0.9453166692542465,0.9999514498362397,TAG,81782.4455871582,73521.20477294922,59822.68389892578,50814.98385620117,102824.48596191406,30451.86215209961
[TG(50:6)]_FA18:1,0.1501722262169049,4.913767771480945,0.1134790087858164,0.7362175735436849,0.9999514498362397,TAG,84484.40612792969,67894.3843383789,58135.28381347656,61529.1240234375,70559.48501586914,28731.062133789062
[TG(50:6)]_FA18:2,0.152475788124331,5.108935095750537,0.11700014752796051,0.732311124906356,0.9999514498362397,TAG,83641.58563232422,97087.40573120116,71326.08465576172,79045.42681884766,70681.64492797852,27456.741821289062
[TG(50:6)]_FA18:3,0.11617829599219158,6.364983086233931,0.06782871032919502,0.7945248111013112,0.9999514498362397,TAG,139865.7889404297,313020.2389526367,146903.46914672852,139968.97018432617,284064.8189086914,40467.72314453125
[TG(50:6)]_FA22:5,0.003233285853711296,5.692601597104906,5.227350402492448e-5,0.9942313115544618,0.9999514498362397,TAG,111093.80801391602,129861.76947021484,117164.56811523438,99021.30825805664,112851.28839111328,60954.56405639648
[TG(50:6)]_FA22:6,0.15276604578494557,7.399251124715473,0.11745719565806212,0.7318088986414916,0.9999514498362397,TAG,463410.3276977539,484505.00427246094,367062.0002441406,497905.6226196289,283472.51651000977,45257.64306640625
[TG(50:7)|TG(49:0)]_FA14:0,0.448140150340131,5.893823623084604,1.0211341984049793,0.3122501251099542,0.9999514498362397,TAG,192719.6936645508,139392.36938476562,96554.02764892578,96214.14636230467,148645.63146972656,60887.56506347656
[TG(50:7)|TG(49:0)]_FA16:0,-0.07548854279935246,8.067195105905537,0.028389357263222337,0.8661966961791656,0.9999514498362397,TAG,774313.1999511719,540601.51171875,387225.3481445313,326390.1420898437,1287828.3347167969,129869.74865722656
[TG(50:7)|TG(49:0)]_FA16:1,-0.17869698736423326,5.503248803727684,0.15824037020365722,0.6907817589260348,0.9999514498362397,TAG,100806.54736328124,100589.5474243164,80705.905517578125,83707.60583496094,153912.43096923828,42989.16284179688
[TG(50:7)|TG(49:0)]_FA18:0,0.5368688546900674,8.279325769448883,1.469121054164134,0.2254844227601775,0.9999514498362397,TAG,1263193.7954101562,704700.4240722656,404195.650390625,330454.50341796875,1234010.428955078,93802.38623046876
