Lipid,Class,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cerebellum,FAD185_M4_Male_WT_cortex ,FAD185_M4_Male_WT_diencephalon,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cerebellum,FAD189_M3_Male_WT_cortex ,FAD189_M3_Male_WT_diencephalon,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,6651.2405128479,8606.400630950928,8591.540615081787,9422.880630493164,8121.900547027588,8032.560604095459,8456.700565338135,8103.28050994873,8728.280662536621,9455.100658416748,7244.800518035889,7853.820575714111,9943.4807472229,8996.280673980713,7988.360569000244,7526.620525360107,8661.080646514893,8372.62056350708,7816.26053237915,9328.74059677124,9001.020645141602,7941.820571899414,8907.860569000244,8502.580646514893,13441.081062316896,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-carboceroyl-Cer(d18:1/18:0),Cer,5350.420387268066,5083.880325317383,4904.220375061035,4728.700328826904,5962.440380096436,4992.280368804932,5379.720378875732,5426.940364837647,5874.600440979004,5169.540332794189,5725.460376739502,4840.38032913208,5175.200336456299,5385.900367736816,5644.440383911133,6039.360454559326,5883.54044342041,5207.060371398926,5258.760345458984,6087.420398712158,5280.9404220581055,5650.460433959961,5710.500385284424,4769.1403160095215,10754.940727233889,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-cerotoyl-Cer(d18:1/16:0),Cer,7565.280529022217,7682.240562438965,7001.560474395752,7963.640594482422,7315.440525054932,7889.780548095703,7538.640537261963,7556.000484466553,7504.920520782471,7599.900527954102,7471.060592651367,8617.040580749512,7392.36047744751,8540.080627441406,8155.760627746582,7841.540504455566,8735.280536651611,9290.400688171389,8148.64066696167,8501.54056930542,8516.400615692139,7143.50057220459,7521.940540313721,9123.6806640625,27056.321769714355,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-cerotoyl-Cer(d18:1/18:0),Cer,6531.320476531982,6025.6804122924805,7272.500537872314,7387.7204666137695,6674.2204513549805,6531.6804122924805,6505.300563812256,6929.780529022217,6680.120403289795,6861.660495758057,7301.840469360352,7407.040462493896,6891.000469207764,6835.160507202148,6282.000431060791,7077.020511627197,6981.180500030518,6837.580448150635,6925.360507965088,7972.80057144165,7391.100601196289,5950.34041595459,7045.340488433838,7738.960517883301,68355.16482543945,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-eicosanoyl-Cer(d18:1/16:0),Cer,9414.240657806396,10164.000652313232,9587.62073135376,9144.52071762085,8958.880603790283,9522.38064956665,9831.780689239502,9044.040603637695,9010.560565948486,9627.140628814695,9431.900661468506,9532.360694885254,10723.620670318604,8906.200630187988,11028.820724487305,7362.540512084961,10219.000663757324,9565.300636291504,8926.260597229004,10325.38069152832,10520.740711212158,8808.120651245117,10403.060832977297,9717.960689544678,13193.50090789795,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-lignoceroyl-Cer(d18:1/16:0),Cer,7164.900501251221,8036.820648193359,6957.680545806885,8497.62064743042,7889.580490112305,7571.140548706055,8124.060531616211,6567.540424346924,9662.620708465576,8321.620628356934,9102.000686645508,8389.480564117432,8948.160636901855,8472.860595703125,7994.120590209961,8646.800594329834,6952.5604820251465,8650.720581054688,8245.660610198975,8535.900554656982,7945.700611114502,9187.500675201416,8062.280567169189,9617.800693511965,13192.94090270996,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-pentacosanoyl-Cer(d18:1/16:0),Cer,7688.400592803955,7200.280479431152,8537.620693206787,9095.020606994629,7641.720508575439,7675.76053237915,9896.980716705322,7373.140491485596,8867.580646514893,7982.120601654053,7627.180492401123,8424.600608825684,8476.04061126709,8871.46057510376,8867.140655517578,8506.620639801025,8179.280578613281,9663.680641174316,8450.26053237915,8803.960636138916,8828.020603179932,7633.620571136475,6795.100513458252,7818.540576934814,12938.94090270996,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-tricosanoyl-Cer(d18:1/16:0),Cer,8411.940547943115,9140.360649108889,8683.720638275146,7998.040481567383,9123.76065826416,8521.640590667725,8911.160659790039,8090.720592498779,8241.660564422607,7924.540603637695,8944.500610351562,8871.680603027344,9300.860637664797,8394.86054611206,9326.140670776367,10224.440731048584,9397.540691375732,9130.02063369751,8991.360679626465,9259.84059906006,9237.920612335203,8344.720603942871,7866.760555267334,8220.380592346191,13541.00082397461,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
1-O-tricosanoyl-Cer(d18:1/18:0),Cer,5538.38037109375,4806.460300445557,4302.840286254883,4462.100303649902,4207.600303649902,4541.100345611572,4359.140319824219,4042.78031539917,4185.040294647217,4736.000328063965,5430.340396881104,4141.960292816162,4203.360305786133,4317.760311126709,4872.92036819458,4958.100357055664,4082.340297698975,4670.720272064209,4763.640342712402,4582.320308685303,5002.220348358154,4828.840335845947,5930.140460968018,4383.04029083252,7750.14049911499,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
CAR,CAR,42941.82299804688,45573.5832824707,43133.10283660889,44156.24300765991,45300.703125,43828.32273101807,44140.14300537109,43946.92301940918,44319.92311859131,42878.10280609131,43654.66324234009,44124.86301803589,44849.38299560547,45222.9833984375,45301.8030090332,42652.34308624268,46440.56329345703,47234.3635559082,43209.50308227539,45818.92294692993,44907.54349899292,45410.30307006836,43425.30322265625,44214.12307739258,43366.06298828125,Genotype: 5xFAD | Sex: Male,Genotype: WT | Sex: Male,Genotype: 5xFAD__Sex: Male vs Genotype: WT__Sex: MaleNo Averages Includes repeated Lipids,16,8,Blank_Blank_Blank_Blank_Blank
