Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(11:0)_QUAL,CAR,975705.0064086914,955191.4277381896,936028.9175796508,954372.5708656312,916378.5413360596,942803.9660987854,938378.08259964,981095.388343811,989260.4065742492,958958.3817367554,943764.8858032228,870968.1220703125,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(12:0),CAR,6745535.974380493,6719000.105945587,6536299.536567688,6606474.931880951,6758274.149066925,6607173.447193146,6508958.115943909,6678660.912193298,6701144.04000473,6800531.134380341,6639128.447193146,6397297.76171875,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(12:0)_QUAL,CAR,1185620.6024284365,1231905.3475875854,1161189.3405532837,1192792.445396423,1192158.3355522156,1164571.6839904785,1169944.6788101196,1192335.056098938,1158045.8211669922,1236211.186569214,1178170.2781333923,1316580.955078125,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(14:0),CAR,351659.0252189636,345185.3651618957,332927.7430534363,336576.90424728394,343159.0837364197,339383.0037384033,337150.12424468994,357919.7455329895,354003.20457458496,354786.8057899475,337522.3039932251,372286.3051757813,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(14:0)_QUAL,CAR,761843.1140289307,767607.0130500793,713829.2136383057,734547.4757080078,768051.2121162415,713456.0486755371,765062.256061554,747751.4731330872,733174.673248291,776756.1938323975,731135.1941871643,886736.28125,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(14:1),CAR,363025.8452415466,356100.3071556092,336109.3020401001,339588.00342559814,346242.2067642212,348505.52379608154,350389.9856529236,358175.605922699,362649.1644592285,367426.5475463867,354754.462310791,368998.5258789063,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(14:1)_QUAL,CAR,805187.0212173462,754330.134147644,715650.6092262268,718913.6894226074,773259.4165306091,701233.7068405151,762665.391254425,759985.7733268738,732112.7479362488,767197.8109855652,719702.2526626587,902707.2607421876,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(14:2),CAR,390176.2078399658,382627.4061203003,368244.14541625977,382283.7461395264,382226.4464111328,374254.64543533325,379983.5462379456,390802.4482498169,386611.48862075806,394912.0869789124,379640.6463165283,397565.6098632813,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(14:2)_QUAL,CAR,815737.9792633057,815013.1390686035,753526.3537979126,772708.3506698608,783264.2549667358,744232.7703971863,824324.7989883423,796397.3543815613,777356.4733657837,800865.2715682983,758700.0524291992,898668.984375,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(16:0),CAR,263566.538608551,254191.69914627075,242261.5566596985,248843.7773895264,258400.71842575076,242644.57736968997,255124.0784072876,261844.07703781128,262309.0381126404,261857.9980354309,249421.79866027832,283562.0600585937,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(16:0)_QUAL,CAR,739226.2096939087,713229.6112556458,719417.8522720337,785145.1504745483,775260.2955551147,742124.9953994751,763822.391960144,734761.513053894,739143.4885215759,724161.7909011841,707938.570438385,743383.630859375,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(16:1),CAR,251304.5781402588,246293.8966560364,234070.7368927002,243786.65781784055,243525.8972358704,245141.53705596924,245800.7378692627,247661.2379837036,247959.7371749878,252962.2583465576,235482.75677490237,271161.9794921875,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
CAR(16:1)_QUAL,CAR,766917.2532501221,720657.4304771423,702866.0491104126,749253.8325424194,745121.470867157,706428.0680923462,707643.2922325134,713666.6140708923,702181.8899688721,698302.7676239014,681140.4275474548,740003.9345703125,Genotype: 5xFAD | Brain Region: hippocampus,Genotype: WT | Brain Region: hippocampus,Genotype: 5xFAD__Brain Region: hippocampus vs Genotype: WT__Brain Region: hippocampusAveraging_All_Across_methods2,6,5,Blank_Blank_Blank_Blank_Blank
