Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Cage,Mouse,Genotype,Biology,Group_Sample,db,FAC,TG,Group,Cluster_Label
744.6,571.5,11.937800000000001,40.94000244140625,12012023_FAD131_M4_5xFAD_liver_O3on_01,744.6 -> 571.5,118,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-10,,TG(52:6),43,1
744.6,571.5,11.9822,41.000003814697266,12012023_FAD131_M4_5xFAD_liver_O3on_01,744.6 -> 571.5,118,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-10,,TG(52:6),43,1
744.6,571.5,11.049683333333334,80.46000671386719,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,1
744.6,571.5,11.094083333333334,41.02000427246094,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,1
744.6,571.5,11.1385,41.000003814697266,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,1
744.6,571.5,11.1829,41.08000183105469,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,1
744.6,571.5,11.227316666666667,41.18000411987305,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,1
744.6,571.5,11.271716666666666,41.08000183105469,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,1
744.6,571.5,11.316133333333333,41.000003814697266,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,1
744.6,571.5,11.36055,41.04000473022461,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,2
744.6,571.5,11.404950000000001,40.980003356933594,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,2
744.6,571.5,11.449366666666668,41.20000457763672,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,2
744.6,571.5,11.493766666666668,80.52000427246094,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,2
744.6,571.5,11.538166666666667,41.18000411987305,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,2
744.6,571.5,11.582583333333334,41.10000228881836,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,2
744.6,571.5,11.626983333333333,41.340003967285156,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,2
744.6,571.5,11.6714,41.160003662109375,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
744.6,571.5,11.7158,41.160003662109375,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
744.6,571.5,11.760200000000001,41.08000183105469,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
744.6,571.5,11.804616666666668,41.08000183105469,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
744.6,571.5,11.849016666666667,41.08000183105469,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
744.6,571.5,11.893433333333334,41.10000228881836,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
744.6,571.5,11.937833333333334,41.000003814697266,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
744.6,571.5,11.982233333333333,40.94000244140625,12012023_FAD173_M1_5xFAD_liver_O3on_01,744.6 -> 571.5,119,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-10,,TG(52:6),44,0
716.6,571.5,11.0526,41.160003662109375,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,0
716.6,571.5,11.097016666666667,41.02000427246094,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,0
716.6,571.5,11.141416666666668,41.000003814697266,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,0
716.6,571.5,11.185833333333333,41.04000473022461,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,0
716.6,571.5,11.230233333333334,41.02000427246094,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,0
716.6,571.5,11.274633333333334,41.1400032043457,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,0
716.6,571.5,11.31905,41.2400016784668,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,0
716.6,571.5,11.36345,41.12000274658203,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,2
716.6,571.5,11.407866666666667,41.20000457763672,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,2
716.6,571.5,11.452266666666667,41.28000259399414,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,2
716.6,571.5,11.496666666666668,41.160003662109375,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,2
716.6,571.5,11.541083333333335,41.160003662109375,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,2
716.6,571.5,11.585483333333334,41.26000213623047,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,2
716.6,571.5,11.629900000000001,41.02000427246094,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,2
716.6,571.5,11.6743,41.160003662109375,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.718716666666667,41.10000228881836,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.763116666666667,40.86000442504883,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.807516666666666,41.18000411987305,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.851933333333333,41.060001373291016,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.896333333333335,41.10000228881836,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.940750000000001,41.04000473022461,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.98515,41.000003814697266,12012023_DOD73_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,75,[TG(52:6)]_FA18:2,DOD73,M2,5xFAD,liver,-1,n-12,,TG(52:6),45,1
716.6,571.5,11.052633333333334,40.820003509521484,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.097033333333334,41.02000427246094,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.14145,40.70000457763672,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.18585,40.80000305175781,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.23025,40.880001068115234,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.274666666666667,40.70000457763672,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.319066666666668,40.820003509521484,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.363483333333335,40.980003356933594,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,1
716.6,571.5,11.407883333333334,40.76000213623047,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.452283333333334,40.70000457763672,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.4967,40.820003509521484,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.5411,40.7400016784668,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.585516666666667,40.70000457763672,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.629916666666666,40.80000305175781,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.674316666666668,40.76000213623047,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.718733333333335,40.70000457763672,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,0
716.6,571.5,11.763133333333334,40.78000259399414,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,2
716.6,571.5,11.80755,40.7400016784668,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,2
716.6,571.5,11.85195,40.80000305175781,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,2
716.6,571.5,11.89635,40.660003662109375,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,2
716.6,571.5,11.940766666666667,40.54000473022461,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,2
716.6,571.5,11.985166666666668,40.660003662109375,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,2
716.6,571.5,12.029583333333333,40.70000457763672,12012023_FAD131_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,76,[TG(52:6)]_FA18:2,FAD131,M1,5xFAD,liver,-1,n-12,,TG(52:6),46,2
716.6,571.5,11.05265,40.78000259399414,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.097050000000001,40.880001068115234,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.14145,40.660003662109375,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.185866666666668,40.92000198364258,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.230266666666667,40.6400032043457,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.274683333333334,40.92000198364258,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.319083333333333,40.900001525878906,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.363483333333335,40.92000198364258,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,1
716.6,571.5,11.4079,40.96000289916992,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,2
716.6,571.5,11.452300000000001,40.80000305175781,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,2
716.6,571.5,11.496716666666668,40.980003356933594,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,2
716.6,571.5,11.541116666666667,40.68000411987305,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,2
716.6,571.5,11.585516666666667,40.92000198364258,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,2
716.6,571.5,11.629933333333334,40.86000442504883,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,2
716.6,571.5,11.674333333333333,40.880001068115234,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,2
716.6,571.5,11.71875,40.76000213623047,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,0
716.6,571.5,11.763150000000001,40.840003967285156,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,0
716.6,571.5,11.80755,40.80000305175781,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,0
716.6,571.5,11.851966666666668,40.80000305175781,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,0
716.6,571.5,11.896366666666667,40.820003509521484,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,0
716.6,571.5,11.940783333333334,40.880001068115234,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,0
716.6,571.5,11.985183333333334,40.78000259399414,12012023_FAD131_M2_5xFAD_liver_O3on_01,716.6 -> 571.5,77,[TG(52:6)]_FA18:2,FAD131,M2,5xFAD,liver,-1,n-12,,TG(52:6),47,0
716.6,571.5,11.052616666666667,40.7400016784668,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,2
716.6,571.5,11.097033333333334,40.900001525878906,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,2
716.6,571.5,11.141433333333334,41.04000473022461,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,2
716.6,571.5,11.185833333333333,40.96000289916992,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,2
716.6,571.5,11.23025,41.02000427246094,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,2
716.6,571.5,11.274650000000001,40.840003967285156,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,2
716.6,571.5,11.319066666666668,40.76000213623047,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.363466666666667,40.86000442504883,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.407866666666667,40.980003356933594,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.452283333333334,40.880001068115234,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.496683333333333,40.96000289916992,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.5411,40.96000289916992,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.5855,40.820003509521484,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.629900000000001,40.880001068115234,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,0
716.6,571.5,11.674316666666668,41.10000228881836,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.718716666666667,41.060001373291016,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.763133333333334,41.04000473022461,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.807533333333334,40.94000244140625,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.851933333333333,40.92000198364258,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.89635,40.94000244140625,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.940750000000001,41.10000228881836,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.985166666666668,40.96000289916992,12012023_FAD131_M4_5xFAD_liver_O3on_01,716.6 -> 571.5,78,[TG(52:6)]_FA18:2,FAD131,M4,5xFAD,liver,-1,n-12,,TG(52:6),48,1
716.6,571.5,11.052633333333334,41.08000183105469,12012023_FAD173_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,79,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-12,,TG(52:6),49,1
716.6,571.5,11.097050000000001,41.04000473022461,12012023_FAD173_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,79,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-12,,TG(52:6),49,1
716.6,571.5,11.14145,40.980003356933594,12012023_FAD173_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,79,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-12,,TG(52:6),49,1
716.6,571.5,11.185866666666668,41.000003814697266,12012023_FAD173_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,79,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-12,,TG(52:6),49,1
716.6,571.5,11.230266666666667,40.980003356933594,12012023_FAD173_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,79,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-12,,TG(52:6),49,1
716.6,571.5,11.274666666666667,41.04000473022461,12012023_FAD173_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,79,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-12,,TG(52:6),49,1
716.6,571.5,11.319083333333333,41.1400032043457,12012023_FAD173_M1_5xFAD_liver_O3on_01,716.6 -> 571.5,79,[TG(52:6)]_FA18:2,FAD173,M1,5xFAD,liver,-1,n-12,,TG(52:6),49,1
