Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Cage,Mouse,Genotype,Biology,Group_Sample,db,FAC,TG,Group,Cluster_Label
722.7,547.5,13.583233333333334,42.60000228881836,11282023_DOD94_F3_WT_cereb_O3on_01,722.7 -> 547.5,340,[TG(50:3)]_FA18:1,DOD94,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),0,1
722.7,547.5,12.917116666666667,42.10000228881836,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,12.961516666666668,41.92000198364258,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.005933333333333,42.1400032043457,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.05035,42.08000183105469,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.094750000000001,42.10000228881836,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.139166666666668,42.12000274658203,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.183566666666668,42.060001373291016,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.227966666666667,42.000003814697266,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.272383333333334,42.08000183105469,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.316783333333333,44.840003967285156,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.3612,41.94000244140625,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.405600000000002,123.20001220703125,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.450000000000001,92.42000579833984,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.494416666666668,42.000003814697266,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5,344,[TG(50:3)]_FA18:1,FAD184,F3,WT,cereb,-1,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.050333333333334,43.000003814697266,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.094733333333334,43.02000427246094,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.13915,42.980003356933594,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.18355,42.94000244140625,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.227966666666667,42.94000244140625,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.272366666666667,181.80001831054688,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.316766666666668,109.50000762939453,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.361183333333335,43.04000473022461,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.405583333333334,43.10000228881836,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.450000000000001,42.94000244140625,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.4944,42.94000244140625,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.5388,42.94000244140625,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.583216666666667,42.96000289916992,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.627616666666666,42.8800048828125,11282023_FAD185_M4_WT_cereb_O3on_01,722.7 -> 547.5,352,[TG(50:3)]_FA18:1,FAD185,M4,WT,cereb,-1,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.050333333333334,42.86000442504883,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.094750000000001,42.8800048828125,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.13915,42.68000411987305,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.183566666666668,42.820003509521484,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.227966666666667,42.80000305175781,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.272383333333334,42.58000183105469,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.316783333333333,42.86000442504883,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.361183333333335,42.840003967285156,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.405600000000002,42.80000305175781,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.450000000000001,42.8800048828125,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.494416666666668,42.660003662109375,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.538816666666667,42.80000305175781,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.583233333333334,42.70000457763672,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.627633333333334,42.62000274658203,11282023_DOD94_F3_WT_cortex_O3on_01,722.7 -> 547.5,341,[TG(50:3)]_FA18:1,DOD94,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.05035,42.220001220703125,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.094750000000001,42.12000274658203,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.139166666666668,42.20000457763672,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.183566666666668,42.30000305175781,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.227983333333334,42.2400016784668,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.272383333333334,42.42000198364258,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.316783333333333,42.2400016784668,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.3612,42.060001373291016,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.405600000000002,42.1400032043457,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.450016666666667,42.2400016784668,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.494416666666668,42.20000457763672,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.538816666666667,42.500003814697266,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.583233333333334,42.400001525878906,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.627633333333334,42.220001220703125,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5,345,[TG(50:3)]_FA18:1,FAD184,F3,WT,cortex,-1,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.05035,42.660003662109375,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,1
722.7,547.5,13.094750000000001,42.720001220703125,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,1
722.7,547.5,13.139166666666668,42.840003967285156,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,1
722.7,547.5,13.183566666666668,42.660003662109375,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,1
722.7,547.5,13.227966666666667,218.20001220703125,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,1
722.7,547.5,13.272383333333334,222.12001037597656,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,2
722.7,547.5,13.316783333333333,42.78000259399414,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,2
722.7,547.5,13.3612,42.6400032043457,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,2
722.7,547.5,13.405600000000002,43.80000305175781,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,2
722.7,547.5,13.450016666666667,42.96000289916992,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,2
722.7,547.5,13.494416666666668,42.820003509521484,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.538816666666667,42.820003509521484,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.583233333333334,42.980003356933594,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.627633333333334,42.820003509521484,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,353,[TG(50:3)]_FA18:1,FAD185,M4,WT,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,12.961533333333334,42.28000259399414,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,1
722.7,547.5,13.005933333333333,42.12000274658203,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,1
722.7,547.5,13.05035,42.36000442504883,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,1
722.7,547.5,13.094750000000001,42.160003662109375,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,1
722.7,547.5,13.139166666666668,42.26000213623047,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,1
722.7,547.5,13.183566666666668,42.18000411987305,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,2
722.7,547.5,13.227966666666667,42.30000305175781,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,2
722.7,547.5,13.272383333333334,42.12000274658203,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,2
722.7,547.5,13.316783333333333,42.340003967285156,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,2
722.7,547.5,13.3612,42.12000274658203,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.405600000000002,42.04000473022461,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.450000000000001,42.42000198364258,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.494416666666668,42.18000411987305,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.538816666666667,42.1400032043457,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5,346,[TG(50:3)]_FA18:1,FAD184,F3,WT,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.094750000000001,42.480003356933594,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,1
722.7,547.5,13.139166666666668,42.70000457763672,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,1
722.7,547.5,13.183566666666668,42.36000442504883,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,1
722.7,547.5,13.227966666666667,42.46000289916992,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,1
722.7,547.5,13.272383333333334,42.44000244140625,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,1
722.7,547.5,13.316783333333333,42.58000183105469,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,1
722.7,547.5,13.3612,42.400001525878906,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,2
722.7,547.5,13.405600000000002,42.340003967285156,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,2
722.7,547.5,13.450000000000001,42.28000259399414,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,2
722.7,547.5,13.494416666666668,42.20000457763672,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,2
722.7,547.5,13.538816666666667,42.44000244140625,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,2
722.7,547.5,13.583233333333334,42.58000183105469,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.627633333333334,42.36000442504883,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.672033333333333,42.320003509521484,11282023_DOD94_F3_WT_hippo_O3on_01,722.7 -> 547.5,343,[TG(50:3)]_FA18:1,DOD94,F3,WT,hippo,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.361216666666667,42.840003967285156,11282023_FAD185_M4_WT_hippo_O3on_01,722.7 -> 547.5,355,[TG(50:3)]_FA18:1,FAD185,M4,WT,hippo,-1,n-10,FA18:1,TG(50:3),8,1
722.7,547.5,13.405633333333334,42.78000259399414,11282023_FAD185_M4_WT_hippo_O3on_01,722.7 -> 547.5,355,[TG(50:3)]_FA18:1,FAD185,M4,WT,hippo,-1,n-10,FA18:1,TG(50:3),8,1
722.7,547.5,13.450033333333334,42.54000473022461,11282023_FAD185_M4_WT_hippo_O3on_01,722.7 -> 547.5,355,[TG(50:3)]_FA18:1,FAD185,M4,WT,hippo,-1,n-10,FA18:1,TG(50:3),8,1
722.7,547.5,13.49445,42.80000305175781,11282023_FAD185_M4_WT_hippo_O3on_01,722.7 -> 547.5,355,[TG(50:3)]_FA18:1,FAD185,M4,WT,hippo,-1,n-10,FA18:1,TG(50:3),8,1
722.7,547.5,13.53885,42.7400016784668,11282023_FAD185_M4_WT_hippo_O3on_01,722.7 -> 547.5,355,[TG(50:3)]_FA18:1,FAD185,M4,WT,hippo,-1,n-10,FA18:1,TG(50:3),8,1
722.7,547.5,13.583250000000001,42.900001525878906,11282023_FAD185_M4_WT_hippo_O3on_01,722.7 -> 547.5,355,[TG(50:3)]_FA18:1,FAD185,M4,WT,hippo,-1,n-10,FA18:1,TG(50:3),8,1
