Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,db,FAC,TG,Group,Cluster_Label
722.7,547.5,13.09,61.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.14,93.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.18,42.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.23,98.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.27,42.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,0
722.7,547.5,13.32,42.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.36,42.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.41,42.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.45,185.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.49,132.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.54,149.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.58,408.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,2
722.7,547.5,13.63,332.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.67,381.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.72,42.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.76,42.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.81,74.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.85,43.0,11292023_FAD185_M3_5xFAD_cereb_O3on_01,722.7 -> 547.5,420,[TG(50:3)]_FA18:1,13.58,408.0,FAD185,M3,5xFAD,cereb,n-10,FA18:1,TG(50:3),1,1
722.7,547.5,13.14,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.18,43.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.23,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.27,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.32,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.36,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.41,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.45,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,1
722.7,547.5,13.49,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.54,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.58,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.63,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.67,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.72,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.76,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,0
722.7,547.5,13.81,41.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.85,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.89,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.94,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.98,119.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,14.03,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,14.07,42.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,14.12,108.0,11292023_FAD189_M1_5xFAD_cereb_O3on_01,722.7 -> 547.5,424,[TG(50:3)]_FA18:1,12.61,175.0,FAD189,M1,5xFAD,cereb,n-10,FA18:1,TG(50:3),2,2
722.7,547.5,13.14,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.18,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.23,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.27,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.32,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.36,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.41,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.45,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,1
722.7,547.5,13.49,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.54,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.58,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.63,97.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.67,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.72,127.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.76,60.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,2
722.7,547.5,13.81,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.85,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.89,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.94,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.98,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,14.03,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,14.07,42.0,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,14.16,167.0,DOD94,F4,5xFAD,cortex,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.14,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.18,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.23,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.27,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.32,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.36,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.41,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,1
722.7,547.5,13.45,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.49,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.54,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.58,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.63,74.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.67,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.72,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.76,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.81,131.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.85,232.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.89,227.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.94,170.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,13.98,91.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,14.03,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,14.07,42.0,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,13.85,232.0,FAD189,M1,5xFAD,cortex,n-10,FA18:1,TG(50:3),4,2
722.7,547.5,12.92,42.0,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,18.96,177.0,FAD189,M2,5xFAD,cortex,n-10,FA18:1,TG(50:3),5,2
722.7,547.5,12.96,42.0,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,18.96,177.0,FAD189,M2,5xFAD,cortex,n-10,FA18:1,TG(50:3),5,2
