Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,db,FAC,TG,Group,Cluster_Label
778.6,603.5,16.46,56.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,261,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2170.0,FAD131,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",105,0
778.6,603.5,16.5,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,261,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2170.0,FAD131,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",105,0
778.6,603.5,16.55,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,261,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2170.0,FAD131,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",105,0
778.6,603.5,16.59,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,261,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2170.0,FAD131,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",105,0
778.6,603.5,16.64,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,261,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2170.0,FAD131,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",105,0
778.6,603.5,16.68,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,261,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2170.0,FAD131,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",105,0
778.6,603.5,15.7,1253.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,15.75,1239.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,15.79,259.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,15.84,236.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,15.88,105.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,15.93,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,15.97,167.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,16.01,158.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,1
778.6,603.5,16.06,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,2
778.6,603.5,16.1,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,2
778.6,603.5,16.15,253.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,2
778.6,603.5,16.19,1254.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,2
778.6,603.5,16.24,1642.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,2
778.6,603.5,16.28,761.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,2
778.6,603.5,16.33,578.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,2
778.6,603.5,16.37,482.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,0
778.6,603.5,16.41,407.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,0
778.6,603.5,16.46,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,0
778.6,603.5,16.5,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,0
778.6,603.5,16.55,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,0
778.6,603.5,16.59,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,0
778.6,603.5,16.64,41.0,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,262,"[TG(55:10),TG(54:3)]_FA18:1",15.13,2876.0,FAD131,M2,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",106,0
778.6,603.5,15.75,200.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,0
778.6,603.5,15.79,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,0
778.6,603.5,15.84,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,0
778.6,603.5,15.88,105.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,0
778.6,603.5,15.93,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,0
778.6,603.5,15.97,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,0
778.6,603.5,16.01,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,2
778.6,603.5,16.06,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,2
778.6,603.5,16.1,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,2
778.6,603.5,16.15,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,2
778.6,603.5,16.19,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,2
778.6,603.5,16.24,559.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,2
778.6,603.5,16.28,448.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,2
778.6,603.5,16.33,268.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.37,154.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.41,243.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.46,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.5,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.55,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.59,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.64,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,16.68,41.0,12012023_FAD131_M4_5xFAD_liver_O3on_01,778.6 -> 603.5,263,"[TG(55:10),TG(54:3)]_FA18:1",14.5,635.0,FAD131,M4,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",107,1
778.6,603.5,15.75,553.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,1
778.6,603.5,15.79,216.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,1
778.6,603.5,15.84,152.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,1
778.6,603.5,15.88,103.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,1
778.6,603.5,15.93,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,1
778.6,603.5,15.97,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,1
778.6,603.5,16.01,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,1
778.6,603.5,16.06,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,2
778.6,603.5,16.1,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,2
778.6,603.5,16.15,142.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,2
778.6,603.5,16.19,72.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,2
778.6,603.5,16.24,303.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,2
778.6,603.5,16.28,339.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,2
778.6,603.5,16.33,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,2
778.6,603.5,16.37,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
778.6,603.5,16.41,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
778.6,603.5,16.46,120.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
778.6,603.5,16.5,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
778.6,603.5,16.55,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
778.6,603.5,16.59,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
778.6,603.5,16.64,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
778.6,603.5,16.68,41.0,12012023_FAD173_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,264,"[TG(55:10),TG(54:3)]_FA18:1",15.26,1310.0,FAD173,M1,5xFAD,liver,n-10,FA18:1,"TG(54:3), TG(55:10)",108,0
750.6,603.5,15.71,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,15.76,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,15.8,146.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,15.84,213.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,15.89,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,15.93,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,15.98,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,16.02,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,0
750.6,603.5,16.07,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.11,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.16,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.2,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.24,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.29,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.33,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.38,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,1
750.6,603.5,16.42,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,2
750.6,603.5,16.47,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,2
750.6,603.5,16.51,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,2
750.6,603.5,16.55,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,2
750.6,603.5,16.6,41.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,2
750.6,603.5,16.64,116.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,2
750.6,603.5,16.69,72.0,12012023_DOD73_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,145,"[TG(55:10),TG(54:3)]_FA18:1",14.25,2051.0,DOD73,M2,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",109,2
750.6,603.5,15.71,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,146,"[TG(55:10),TG(54:3)]_FA18:1",14.2,2537.0,FAD131,M1,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",110,0
750.6,603.5,15.76,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,146,"[TG(55:10),TG(54:3)]_FA18:1",14.2,2537.0,FAD131,M1,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",110,0
750.6,603.5,15.8,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,146,"[TG(55:10),TG(54:3)]_FA18:1",14.2,2537.0,FAD131,M1,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",110,0
750.6,603.5,15.84,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,146,"[TG(55:10),TG(54:3)]_FA18:1",14.2,2537.0,FAD131,M1,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",110,0
750.6,603.5,15.89,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,146,"[TG(55:10),TG(54:3)]_FA18:1",14.2,2537.0,FAD131,M1,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",110,0
750.6,603.5,15.93,41.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,146,"[TG(55:10),TG(54:3)]_FA18:1",14.2,2537.0,FAD131,M1,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",110,0
750.6,603.5,15.98,141.0,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,146,"[TG(55:10),TG(54:3)]_FA18:1",14.2,2537.0,FAD131,M1,5xFAD,liver,n-12,FA18:1,"TG(54:3), TG(55:10)",110,0
