Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Cage,Mouse,Genotype,Biology,Group_Sample,db,FAC,TG,Group,Cluster_Label
722.7,547.5,13.405583333333334,42.12000274658203,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.449983333333334,42.08000183105469,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.494383333333333,41.880001068115234,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.5388,42.04000473022461,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.583200000000001,41.900001525878906,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.627616666666666,97.260009765625,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.672016666666668,42.12000274658203,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.716416666666667,127.06000518798828,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.760833333333334,59.500003814697266,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.805233333333334,41.900001525878906,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.84965,41.880001068115234,11292023_DOD94_F4_5xFAD_cortex_O3on_01,722.7 -> 547.5,413,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),3,0
722.7,547.5,13.361166666666668,41.840003967285156,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.405583333333334,41.7400016784668,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.449983333333334,41.58000183105469,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.4944,41.62000274658203,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.5388,41.68000411987305,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.583200000000001,41.76000213623047,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.627616666666666,74.4800033569336,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.672016666666668,41.720001220703125,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.716433333333335,41.68000411987305,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.760833333333334,41.68000411987305,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.805250000000001,130.760009765625,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.84965,232.46002197265625,11292023_FAD189_M1_5xFAD_cortex_O3on_01,722.7 -> 547.5,425,[TG(50:3)]_FA18:1,FAD189,M1,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),4,0
722.7,547.5,13.13915,42.36000442504883,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.183566666666668,42.340003967285156,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.227966666666667,42.340003967285156,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.272366666666667,42.2400016784668,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.316783333333333,42.46000289916992,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.361183333333335,42.340003967285156,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.405600000000002,42.10000228881836,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.450000000000001,123.54000854492188,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.4944,42.20000457763672,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.538816666666667,42.36000442504883,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.583216666666667,42.42000198364258,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.627633333333334,42.340003967285156,11292023_FAD189_M2_5xFAD_cortex_O3on_01,722.7 -> 547.5,429,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,cortex,-1,n-10,FA18:1,TG(50:3),5,0
722.7,547.5,13.139166666666668,42.320003509521484,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.183566666666668,42.480003356933594,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.227983333333334,42.20000457763672,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.272383333333334,42.28000259399414,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.3168,42.320003509521484,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.3612,42.36000442504883,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.405600000000002,42.1400032043457,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.450016666666667,41.92000198364258,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.494416666666668,42.30000305175781,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.538833333333335,42.20000457763672,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.583233333333334,98.94001007080078,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.627633333333334,42.36000442504883,11292023_FAD185_M3_5xFAD_dienc_O3on_01,722.7 -> 547.5,422,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),6,0
722.7,547.5,13.3612,113.02000427246094,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.405600000000002,42.160003662109375,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.450016666666667,42.340003967285156,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.494416666666668,42.28000259399414,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.538833333333335,42.36000442504883,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.583233333333334,42.12000274658203,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.627633333333334,68.9800033569336,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.67205,95.84000396728516,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.71645,42.28000259399414,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.760866666666667,42.060001373291016,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.805266666666668,42.160003662109375,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.849683333333333,42.000003814697266,11292023_FAD189_M2_5xFAD_dienc_O3on_01,722.7 -> 547.5,430,[TG(50:3)]_FA18:1,FAD189,M2,5xFAD,dienc,-1,n-10,FA18:1,TG(50:3),7,0
722.7,547.5,13.139166666666668,42.320003509521484,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.183566666666668,42.220001220703125,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.227983333333334,42.20000457763672,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.272383333333334,42.220001220703125,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.3168,42.2400016784668,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.3612,42.340003967285156,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.405600000000002,42.340003967285156,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.450016666666667,42.26000213623047,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.494416666666668,42.2400016784668,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.538833333333335,42.220001220703125,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.583233333333334,42.30000305175781,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
722.7,547.5,13.627633333333334,41.96000289916992,11292023_FAD185_M3_5xFAD_hippo_O3on_01,722.7 -> 547.5,423,[TG(50:3)]_FA18:1,FAD185,M3,5xFAD,hippo,-1,n-10,FA18:1,TG(50:3),8,0
694.6,547.5,13.318283333333333,41.820003509521484,11292023_DOD94_F4_5xFAD_cereb_O3on_01,694.6 -> 547.5,292,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cereb,-1,n-12,FA18:1,TG(50:3),9,0
694.6,547.5,13.362683333333335,41.7400016784668,11292023_DOD94_F4_5xFAD_cereb_O3on_01,694.6 -> 547.5,292,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cereb,-1,n-12,FA18:1,TG(50:3),9,0
694.6,547.5,13.4071,41.900001525878906,11292023_DOD94_F4_5xFAD_cereb_O3on_01,694.6 -> 547.5,292,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cereb,-1,n-12,FA18:1,TG(50:3),9,0
694.6,547.5,13.451500000000001,41.94000244140625,11292023_DOD94_F4_5xFAD_cereb_O3on_01,694.6 -> 547.5,292,[TG(50:3)]_FA18:1,DOD94,F4,5xFAD,cereb,-1,n-12,FA18:1,TG(50:3),9,0
