Purity,Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Transition,FAC,TG,Group,Cluster_Label,Max_Intensity,RT_Start,RT_End,Area,Group_Intensity,Group_Threshold,Area_DDT,Area_HW_DDT,Area_Ratio,Area_DDT_Ratio,Area_HW_DDT_Ratio
Degummed,[TG(52:4)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,790.7,573.6,14.2,640.0,790.7 -> 573.6,FA18:1,TG(52:4),4,4,640.0,13.95,14.35,152.0,"[50.70000457763672, 56.12000274658203, 56.12000274658203, 77.96000671386719, 91.2800064086914, 98.3800048828125, 108.04000854492188, 108.04000854492188, 110.260009765625, 110.260009765625, 113.30001068115234, 113.30001068115234, 117.22000885009766, 117.22000885009766, 118.1600112915039, 123.68000793457031, 141.6800079345703, 141.6800079345703, 154.8800048828125, 156.9600067138672, 156.9600067138672, 160.02000427246094, 161.30001831054688, 163.78001403808594, 166.66001892089844, 169.62001037597656, 170.16001892089844, 170.16001892089844, 173.58001708984375, 175.40000915527344, 177.82000732421875, 177.82000732421875, 178.0600128173828, 178.260009765625, 178.260009765625, 179.4600067138672, 179.4600067138672, 182.86001586914062, 183.04000854492188, 183.04000854492188, 183.82000732421875, 192.54000854492188, 204.0600128173828, 205.2200164794922, 206.38002014160156, 207.260009765625, 208.02001953125, 209.6800079345703, 215.38002014160156, 215.6000213623047, 216.1400146484375, 216.1400146484375, 216.86001586914062, 220.02001953125, 224.0600128173828, 225.92001342773438, 229.38002014160156, 230.90000915527344, 237.52001953125, 245.1000213623047, 245.1000213623047, 245.20001220703125, 249.6400146484375, 253.42001342773438, 259.760009765625, 261.0600280761719, 269.9000244140625, 273.5600280761719, 274.6800231933594, 277.9000244140625, 279.02001953125, 290.9200134277344, 299.6200256347656, 302.4200134277344, 303.7400207519531, 306.9400329589844, 316.9200134277344, 316.9200134277344, 336.280029296875, 342.8600158691406, 343.3600158691406, 364.9200134277344, 387.4400329589844, 397.5600280761719, 430.1800231933594, 430.1800231933594, 512.1800537109375, 512.1800537109375, 532.760009765625, 532.760009765625, 540.1400146484375, 540.1400146484375, 557.3400268554688, 557.3400268554688, 568.6800537109375, 568.6800537109375, 616.8800659179688, 616.8800659179688, 621.5400390625, 621.5400390625, 625.3800659179688, 625.3800659179688, 626.9000244140625, 626.9000244140625, 640.02001953125, 640.02001953125]",224.0,164.0,256.0,1.730263157894737,1.2378048780487805,0.60546875
Degummed,[TG(52:4)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,762.6,573.6,14.19,1897.0,762.6 -> 573.6,FA18:1,TG(52:4),7,0,1897.0,14.14,14.55,263.0,"[211.42001342773438, 230.08001708984375, 244.20001220703125, 245.18002319335938, 248.7200164794922, 258.260009765625, 258.72003173828125, 303.1400146484375, 307.52001953125, 323.4000244140625, 325.02001953125, 328.6400146484375, 334.6600341796875, 387.3000183105469, 508.2000427246094, 525.3200073242188, 526.3600463867188, 528.6000366210938, 876.9400634765625, 1277.1201171875, 1429.840087890625, 1664.9400634765625, 1846.7801513671875, 1869.8001708984375, 1896.60009765625]",345.0,203.0,155.0,1.730263157894737,1.2378048780487805,0.60546875
Degummed,[TG(52:5)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,760.6,571.6,12.38,541.0,760.6 -> 571.6,FA18:1,TG(52:5),16,1,541.0,11.95,12.38,82.0,"[51.54000473022461, 60.72000503540039, 62.18000411987305, 99.56000518798828, 99.62001037597656, 115.12001037597656, 116.18000793457031, 124.22000885009766, 127.70001220703125, 133.82000732421875, 136.98001098632812, 147.02000427246094, 156.90000915527344, 188.6400146484375, 192.760009765625, 203.58001708984375, 212.12001037597656, 220.86001586914062, 235.66001892089844, 252.62001037597656, 274.3800048828125, 276.6600341796875, 277.1200256347656, 314.1200256347656, 332.8600158691406, 421.7000427246094, 541.1400146484375]",200.0,94.0,194.0,,,
Degummed,[TG(54:2)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,822.7,605.6,19.95,1345.0,822.7 -> 605.6,FA18:1,"TG(54:2), TG(55:9)",85,4,1345.0,19.75,20.02,267.0,"[310.9000244140625, 312.08001708984375, 328.34002685546875, 344.4400329589844, 359.7600402832031, 377.02001953125, 377.22003173828125, 379.52001953125, 379.52001953125, 380.10003662109375, 382.1600341796875, 384.3600158691406, 388.5400390625, 396.60003662109375, 396.60003662109375, 417.58001708984375, 426.2400207519531, 431.0000305175781, 432.3600158691406, 441.52001953125, 453.7000427246094, 453.84002685546875, 455.34002685546875, 455.34002685546875, 457.6800231933594, 458.2400207519531, 481.1400451660156, 481.1400451660156, 483.300048828125, 487.3200378417969, 490.1200256347656, 490.5800476074219, 491.780029296875, 492.2000427246094, 492.280029296875, 494.6400451660156, 499.5200500488281, 500.84002685546875, 500.84002685546875, 502.780029296875, 504.0400390625, 504.0400390625, 510.1600341796875, 519.06005859375, 520.0000610351562, 520.5000610351562, 520.5000610351562, 522.780029296875, 523.5800170898438, 526.2000122070312, 530.3800659179688, 549.300048828125, 549.800048828125, 549.800048828125, 550.260009765625, 552.9000244140625, 554.0400390625, 558.3400268554688, 558.9400634765625, 559.2000122070312, 566.300048828125, 572.7600708007812, 576.6800537109375, 576.6800537109375, 578.4600219726562, 588.8400268554688, 588.8400268554688, 589.320068359375, 593.52001953125, 594.8600463867188, 599.820068359375, 601.6400146484375, 607.8800659179688, 619.1600341796875, 619.1600341796875, 623.5400390625, 623.5400390625, 652.9000244140625, 693.0400390625, 693.0400390625, 785.6800537109375, 785.6800537109375, 825.7200317382812, 825.7200317382812, 953.0200805664062, 953.0200805664062, 1018.9400634765625, 1018.9400634765625, 1144.1800537109375, 1144.1800537109375, 1215.7401123046875, 1215.7401123046875, 1260.400146484375, 1260.400146484375, 1273.9801025390625, 1273.9801025390625, 1316.580078125, 1316.580078125, 1317.4801025390625, 1317.4801025390625, 1320.60009765625, 1320.60009765625, 1344.7200927734375, 1344.7200927734375]",518.0,269.0,263.0,3.202247191011236,3.241635687732342,2.2433460076045626
Degummed,[TG(54:2)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,794.6,605.6,19.92,5166.0,794.6 -> 605.6,FA18:1,"TG(54:2), TG(55:9)",88,0,5166.0,19.79,20.21,855.0,"[883.2000732421875, 891.0400390625, 931.820068359375, 934.56005859375, 952.8800659179688, 966.2800903320312, 1043.56005859375, 1076.9200439453125, 1132.880126953125, 1171.300048828125, 1207.9200439453125, 1231.380126953125, 1278.5400390625, 1350.7200927734375, 1482.800048828125, 1599.14013671875, 1786.7401123046875, 2161.860107421875, 2708.72021484375, 2815.10009765625, 3422.2802734375, 3722.76025390625, 4438.92041015625, 4552.060546875, 4712.240234375, 5166.14013671875]",1035.0,872.0,590.0,3.202247191011236,3.241635687732342,2.2433460076045626
Degummed,[TG(54:3)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,820.7,603.6,17.9,10785.0,820.7 -> 603.6,FA18:1,"TG(54:3), TG(55:10)",67,4,10785.0,17.5,18.2,1721.0,"[246.28001403808594, 262.6400146484375, 266.1000061035156, 284.1600341796875, 297.0600280761719, 313.2400207519531, 319.0400085449219, 320.58001708984375, 329.8600158691406, 338.0600280761719, 338.0600280761719, 340.5000305175781, 340.5000305175781, 341.760009765625, 348.3600158691406, 349.8200378417969, 350.72003173828125, 351.4400329589844, 354.10003662109375, 355.58001708984375, 358.9400329589844, 362.22003173828125, 364.4200134277344, 364.5400390625, 366.4400329589844, 367.9400329589844, 373.3600158691406, 380.02001953125, 381.3600158691406, 381.3600158691406, 405.8200378417969, 414.8800354003906, 423.780029296875, 426.2000427246094, 436.34002685546875, 437.96002197265625, 437.96002197265625, 440.1400451660156, 442.1400451660156, 446.5000305175781, 449.46002197265625, 465.48004150390625, 465.48004150390625, 473.6800231933594, 478.9400329589844, 478.9400329589844, 487.0400390625, 487.2000427246094, 501.0200500488281, 509.0200500488281, 518.9200439453125, 526.6800537109375, 526.6800537109375, 528.06005859375, 528.06005859375, 535.760009765625, 553.9000244140625, 553.9000244140625, 556.2000122070312, 556.2000122070312, 574.06005859375, 583.4400634765625, 583.4400634765625, 585.0800170898438, 591.800048828125, 634.9600219726562, 644.4800415039062, 644.4800415039062, 670.280029296875, 718.6600341796875, 720.9000244140625, 887.5400390625, 1058.10009765625, 1058.10009765625, 1179.380126953125, 1283.900146484375, 1373.06005859375, 1493.840087890625, 1493.840087890625, 1635.64013671875, 2158.26025390625, 2158.26025390625, 2336.740234375, 2949.14013671875, 2949.14013671875, 3214.7802734375, 4351.00048828125, 4443.00048828125, 4443.00048828125, 5630.72021484375, 5630.72021484375, 6575.92041015625, 6575.92041015625, 7100.5205078125, 7100.5205078125, 7758.46044921875, 7758.46044921875, 8730.060546875, 8730.060546875, 9442.7802734375, 9442.7802734375, 10097.80078125, 10097.80078125, 10785.3603515625, 10785.3603515625]",450.0,1731.0,1231.0,4.327716443927949,4.245522819179665,4.107229894394801
Degummed,[TG(54:3)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,792.6,603.6,17.88,61998.0,792.6 -> 603.6,FA18:1,"TG(54:3), TG(55:10)",70,2,61998.0,17.75,18.18,7448.0,"[764.6400756835938, 826.2400512695312, 926.320068359375, 1050.6600341796875, 1095.300048828125, 1097.5001220703125, 1426.56005859375, 1802.9600830078125, 2017.380126953125, 2037.440185546875, 3045.2802734375, 3243.100341796875, 5256.58056640625, 5421.62060546875, 8062.50048828125, 9744.6806640625, 12133.80078125, 15643.78125, 18624.021484375, 26979.482421875, 28559.201171875, 38430.84375, 43592.26171875, 52831.265625, 54008.765625, 58112.84375, 61997.8046875]",1195.0,7349.0,5056.0,4.327716443927949,4.245522819179665,4.107229894394801
Degummed,[TG(54:4)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,818.7,601.6,15.96,3479.0,818.7 -> 601.6,FA18:1,"TG(54:4), TG(55:11)",76,0,3479.0,15.84,16.27,479.0,"[169.12001037597656, 181.3400115966797, 188.88002014160156, 193.1800079345703, 202.8400115966797, 237.70001220703125, 265.58001708984375, 273.280029296875, 306.3800354003906, 330.34002685546875, 330.9400329589844, 336.4200134277344, 509.280029296875, 664.2600708007812, 800.3800659179688, 867.080078125, 1103.580078125, 1223.9200439453125, 1240.2401123046875, 1628.860107421875, 1821.2401123046875, 2195.020263671875, 2251.0400390625, 2882.60009765625, 2976.980224609375, 3228.6201171875, 3479.060302734375]",303.0,493.0,340.0,3.74321503131524,3.6997971602434077,4.070588235294117
Degummed,[TG(54:4)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,790.6,601.6,15.98,14145.0,790.6 -> 601.6,FA18:1,"TG(54:4), TG(55:11)",79,4,14145.0,15.6,16.2,1793.0,"[185.1800079345703, 185.1800079345703, 238.6000213623047, 238.6000213623047, 238.6000213623047, 240.3200225830078, 240.3200225830078, 240.3200225830078, 256.1400146484375, 256.1400146484375, 258.3000183105469, 258.3000183105469, 259.3600158691406, 259.3600158691406, 262.260009765625, 262.260009765625, 277.96002197265625, 277.96002197265625, 283.5400085449219, 283.5400085449219, 284.9000244140625, 284.9000244140625, 287.2400207519531, 287.2400207519531, 293.260009765625, 293.260009765625, 293.5000305175781, 293.5000305175781, 295.6800231933594, 295.6800231933594, 296.20001220703125, 296.20001220703125, 296.20001220703125, 297.9200134277344, 297.9200134277344, 299.8000183105469, 299.8000183105469, 303.1600341796875, 303.1600341796875, 307.1600341796875, 307.1600341796875, 311.6600341796875, 311.6600341796875, 312.70001220703125, 312.70001220703125, 318.3600158691406, 318.3600158691406, 321.260009765625, 321.260009765625, 324.20001220703125, 324.20001220703125, 326.34002685546875, 326.34002685546875, 328.96002197265625, 328.96002197265625, 337.780029296875, 337.780029296875, 343.780029296875, 343.780029296875, 359.9200134277344, 359.9200134277344, 360.3600158691406, 360.3600158691406, 361.1200256347656, 361.1200256347656, 367.9200134277344, 367.9200134277344, 372.58001708984375, 372.58001708984375, 377.08001708984375, 377.08001708984375, 382.2400207519531, 382.2400207519531, 385.22003173828125, 385.22003173828125, 388.0600280761719, 388.0600280761719, 393.6400146484375, 393.6400146484375, 405.8000183105469, 405.8000183105469, 405.8000183105469, 406.3200378417969, 406.3200378417969, 407.48004150390625, 407.48004150390625, 413.1800231933594, 413.1800231933594, 414.7600402832031, 414.7600402832031, 421.98004150390625, 421.98004150390625, 423.3000183105469, 423.3000183105469, 423.3000183105469, 423.96002197265625, 423.96002197265625, 434.6800231933594, 434.6800231933594, 458.1400451660156, 458.1400451660156, 458.1400451660156, 458.86004638671875, 458.86004638671875, 470.0000305175781, 470.0000305175781, 471.10003662109375, 471.10003662109375, 485.22003173828125, 485.22003173828125, 486.1600341796875, 486.1600341796875, 488.5000305175781, 488.5000305175781, 495.8800354003906, 495.8800354003906, 528.5800170898438, 528.5800170898438, 531.2400512695312, 531.2400512695312, 531.56005859375, 531.56005859375, 572.820068359375, 572.820068359375, 597.6400146484375, 597.6400146484375, 597.6400146484375, 685.1000366210938, 685.1000366210938, 685.1000366210938, 686.52001953125, 686.52001953125, 686.52001953125, 753.9000244140625, 753.9000244140625, 774.3400268554688, 774.3400268554688, 774.3400268554688, 806.3600463867188, 806.3600463867188, 806.3600463867188, 982.800048828125, 982.800048828125, 1101.340087890625, 1101.340087890625, 1101.340087890625, 1450.14013671875, 1450.14013671875, 1450.14013671875, 2139.460205078125, 2139.460205078125, 2139.460205078125, 2302.56005859375, 2302.56005859375, 2302.56005859375, 3737.2802734375, 3737.2802734375, 3737.2802734375, 4443.84033203125, 4443.84033203125, 4443.84033203125, 5689.7001953125, 5689.7001953125, 5689.7001953125, 7150.900390625, 7150.900390625, 7150.900390625, 9109.400390625, 9109.400390625, 9109.400390625, 10541.48046875, 10541.48046875, 10541.48046875, 12243.9404296875, 12243.9404296875, 12243.9404296875, 12696.6005859375, 12696.6005859375, 12696.6005859375, 14074.5009765625, 14074.5009765625, 14074.5009765625, 14145.28125, 14145.28125, 14145.28125]",394.0,1824.0,1384.0,3.74321503131524,3.6997971602434077,4.070588235294117
Degummed,[TG(54:5)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,816.7,599.6,14.21,1061.0,816.7 -> 599.6,FA18:1,TG(54:5),40,4,1061.0,14.135,14.28,103.0,"[160.1400146484375, 160.1400146484375, 163.86001586914062, 167.62001037597656, 167.62001037597656, 168.70001220703125, 168.70001220703125, 169.1800079345703, 169.1800079345703, 170.28001403808594, 170.28001403808594, 171.6800079345703, 171.80001831054688, 171.80001831054688, 179.1800079345703, 179.1800079345703, 182.0600128173828, 188.60000610351562, 192.2200164794922, 192.2200164794922, 197.66001892089844, 197.66001892089844, 200.48001098632812, 200.48001098632812, 206.92001342773438, 207.3400115966797, 211.80001831054688, 216.90000915527344, 216.90000915527344, 229.80001831054688, 230.24002075195312, 230.24002075195312, 236.8200225830078, 236.8200225830078, 237.12001037597656, 238.52001953125, 239.5600128173828, 249.00001525878906, 252.26002502441406, 254.9000244140625, 256.72003173828125, 261.0000305175781, 263.3000183105469, 266.1800231933594, 269.780029296875, 269.780029296875, 273.1000061035156, 273.9400329589844, 274.1400146484375, 275.5000305175781, 277.02001953125, 278.3600158691406, 282.760009765625, 287.3000183105469, 291.280029296875, 293.58001708984375, 300.32000732421875, 300.5000305175781, 312.5400085449219, 315.4000244140625, 315.7400207519531, 318.46002197265625, 320.7400207519531, 326.0000305175781, 326.0000305175781, 337.9400329589844, 339.3200378417969, 339.6400146484375, 350.8600158691406, 376.6400146484375, 377.70001220703125, 378.6400146484375, 379.7400207519531, 405.5000305175781, 409.4400329589844, 417.0600280761719, 429.9400329589844, 504.6400451660156, 504.6400451660156, 524.8400268554688, 524.8400268554688, 526.6400146484375, 558.9200439453125, 558.9200439453125, 565.7200317382812, 571.4000244140625, 624.300048828125, 627.0800170898438, 655.320068359375, 655.320068359375, 678.06005859375, 711.6800537109375, 711.6800537109375, 731.0400390625, 731.0400390625, 769.06005859375, 769.06005859375, 770.0400390625, 770.0400390625, 848.0000610351562, 848.0000610351562, 935.8800659179688, 935.8800659179688, 942.6600952148438, 942.6600952148438, 1060.780029296875, 1060.780029296875]",282.0,105.0,116.0,5.679611650485437,5.4,3.4224137931034484
Degummed,[TG(54:5)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,788.6,599.6,14.2,4061.0,788.6 -> 599.6,FA18:1,TG(54:5),43,0,4061.0,14.1,14.53,585.0,"[341.6200256347656, 366.8200378417969, 384.0400390625, 398.1600341796875, 405.780029296875, 408.4200439453125, 421.8800354003906, 471.780029296875, 499.6400451660156, 510.5200500488281, 513.4200439453125, 533.0800170898438, 593.6200561523438, 616.56005859375, 696.6200561523438, 903.9400634765625, 1254.9600830078125, 1469.9200439453125, 1701.340087890625, 1923.18017578125, 2100.940185546875, 2680.060302734375, 2714.340087890625, 3411.8203125, 3584.940185546875, 3918.000244140625, 4061.100341796875]",506.0,567.0,397.0,5.679611650485437,5.4,3.4224137931034484
Degummed,[TG(54:6)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,814.7,597.6,12.81,493.0,814.7 -> 597.6,FA18:1,TG(54:6),49,2,493.0,12.66,13.07,136.0,"[213.1000213623047, 252.96002197265625, 270.9800109863281, 275.46002197265625, 281.84002685546875, 281.96002197265625, 290.9000244140625, 295.5400085449219, 307.60003662109375, 310.280029296875, 319.4400329589844, 326.4000244140625, 347.52001953125, 365.4200134277344, 374.5000305175781, 379.780029296875, 388.96002197265625, 399.9400329589844, 410.1200256347656, 412.4000244140625, 414.9000244140625, 426.7600402832031, 428.5400390625, 462.4400329589844, 493.34002685546875]",375.0,162.0,193.0,0.7132352941176471,0.6234567901234568,0.7357512953367875
Degummed,[TG(54:6)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,786.6,597.6,12.9,435.0,786.6 -> 597.6,FA18:1,TG(54:6),52,2,435.0,12.68,13.08,97.0,"[113.06000518798828, 122.70001220703125, 128.16000366210938, 155.40000915527344, 157.12001037597656, 180.92001342773438, 182.42001342773438, 186.80001831054688, 212.00001525878906, 222.70001220703125, 233.54002380371094, 246.8200225830078, 247.02001953125, 251.2200164794922, 259.4000244140625, 264.4200134277344, 265.4200134277344, 277.52001953125, 284.5000305175781, 297.3600158691406, 309.8800354003906, 353.6400146484375, 354.70001220703125, 372.8800354003906, 434.6400451660156]",255.0,101.0,142.0,0.7132352941176471,0.6234567901234568,0.7357512953367875
Degummed,"[TG(54:7),]_FA18:1",DegummedCanola_O3on_150gN3_02082023,n-9,784.6,595.6,10.14,304.0,784.6 -> 595.6,FA18:1,TG(54:7),61,0,304.0,10.09,10.5,76.0,"[72.3800048828125, 105.70000457763672, 125.72000885009766, 127.7800064086914, 128.0600128173828, 138.1400146484375, 142.0600128173828, 142.9600067138672, 150.86001586914062, 157.02000427246094, 163.28001403808594, 166.7200164794922, 173.24000549316406, 175.50001525878906, 180.9600067138672, 189.4600067138672, 203.9400177001953, 216.260009765625, 216.4400177001953, 252.80001831054688, 257.52001953125, 267.8600158691406, 269.2400207519531, 270.780029296875, 291.5600280761719, 304.3600158691406]",228.0,106.0,119.0,,,
RBD,[TG(52:2)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,794.7,577.6,18.06,2689.0,794.7 -> 577.6,FA18:1,"TG(52:2), TG(53:9)",32,4,2689.0,17.95,18.681533333333334,692.0,"[313.9000244140625, 349.3600158691406, 352.22003173828125, 353.3600158691406, 383.22003173828125, 384.0400390625, 389.5600280761719, 396.0600280761719, 424.4000244140625, 433.7400207519531, 437.34002685546875, 439.5000305175781, 446.8200378417969, 448.84002685546875, 448.96002197265625, 457.46002197265625, 464.8200378417969, 468.6200256347656, 469.4200439453125, 481.8800354003906, 481.9200439453125, 485.6400451660156, 487.2400207519531, 488.780029296875, 512.1000366210938, 516.260009765625, 516.56005859375, 521.3400268554688, 525.9200439453125, 528.0400390625, 529.6800537109375, 531.8200073242188, 533.1800537109375, 543.4200439453125, 552.7400512695312, 554.6600341796875, 556.7200317382812, 557.4400634765625, 561.2400512695312, 561.4400634765625, 567.1200561523438, 567.780029296875, 584.6200561523438, 587.1200561523438, 593.0000610351562, 608.1000366210938, 608.1000366210938, 634.280029296875, 649.5400390625, 649.5400390625, 658.6000366210938, 681.3600463867188, 718.800048828125, 727.6000366210938, 727.6000366210938, 728.4400634765625, 751.6600341796875, 751.6600341796875, 766.9400634765625, 771.3400268554688, 771.3400268554688, 789.6400756835938, 789.6400756835938, 794.8800659179688, 794.8800659179688, 814.1000366210938, 825.1400756835938, 825.1400756835938, 837.6000366210938, 837.6000366210938, 847.56005859375, 884.9000854492188, 884.9000854492188, 911.6600341796875, 954.6600952148438, 967.2200927734375, 967.2200927734375, 1043.9000244140625, 1043.9000244140625, 1047.4000244140625, 1047.4000244140625, 1152.9600830078125, 1152.9600830078125, 1155.580078125, 1155.580078125, 1247.580078125, 1247.580078125, 1249.1800537109375, 1249.1800537109375, 1520.6201171875, 1520.6201171875, 1552.7200927734375, 1552.7200927734375, 1844.2200927734375, 1844.2200927734375, 1905.16015625, 1905.16015625, 2219.0400390625, 2219.0400390625, 2474.30029296875, 2474.30029296875, 2483.460205078125, 2483.460205078125, 2688.520263671875, 2688.520263671875]",557.0,688.0,307.0,2.508670520231214,2.4069767441860463,4.029315960912052
RBD,[TG(52:2)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,766.7,577.6,18.07,12642.0,766.7 -> 577.6,FA18:1,"TG(52:2), TG(53:9)",35,0,12642.0,17.86,18.26,1736.0,"[1140.840087890625, 1211.780029296875, 1215.280029296875, 1229.10009765625, 1332.4400634765625, 1363.7000732421875, 1477.16015625, 1642.9400634765625, 1865.5401611328125, 1872.0401611328125, 1977.3201904296875, 1978.7001953125, 2693.340087890625, 2716.60009765625, 3457.560302734375, 4143.18017578125, 5314.0205078125, 6457.900390625, 7909.34033203125, 9192.3603515625, 11092.1005859375, 11153.4208984375, 12621.880859375, 12641.9609375]",1329.0,1656.0,1237.0,2.508670520231214,2.4069767441860463,4.029315960912052
RBD,[TG(52:3)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,792.7,575.6,16.07,1009.0,792.7 -> 575.6,FA18:1,"TG(52:3), TG(53:10)",23,0,1009.0,15.93,16.35,236.0,"[285.0400085449219, 291.20001220703125, 293.0600280761719, 301.1400146484375, 302.780029296875, 314.6600341796875, 384.1200256347656, 397.02001953125, 414.4200439453125, 449.98004150390625, 457.8200378417969, 458.52001953125, 547.9200439453125, 548.2200317382812, 562.3600463867188, 598.4200439453125, 774.2200317382812, 787.4600830078125, 830.2000732421875, 906.300048828125, 947.1200561523438, 980.10009765625, 993.5200805664062, 996.2200927734375, 1009.3800659179688]",401.0,193.0,198.0,2.4661016949152543,2.523316062176166,1.7828282828282829
RBD,[TG(52:3)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,764.6,575.6,16.16,3097.0,764.6 -> 575.6,FA18:1,"TG(52:3), TG(53:10)",26,0,3097.0,15.88,16.31,582.0,"[582.4800415039062, 606.8800659179688, 624.5400390625, 710.56005859375, 743.0400390625, 767.4400634765625, 768.8400268554688, 821.6200561523438, 883.2000732421875, 934.4800415039062, 962.10009765625, 1003.0401000976562, 1058.360107421875, 1087.10009765625, 1126.300048828125, 1128.860107421875, 1164.380126953125, 1356.2000732421875, 1380.0400390625, 1591.1800537109375, 1669.1201171875, 2065.780029296875, 2081.480224609375, 2530.7802734375, 2694.340087890625, 2995.76025390625, 3096.64013671875]",843.0,487.0,353.0,2.4661016949152543,2.523316062176166,1.7828282828282829
RBD,[TG(52:4)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,790.7,573.6,14.31,492.0,790.7 -> 573.6,FA18:1,TG(52:4),5,0,492.0,14.12,14.54,143.0,"[190.36001586914062, 239.3200225830078, 243.8400115966797, 272.280029296875, 284.280029296875, 301.4000244140625, 304.9200134277344, 317.3800354003906, 323.4000244140625, 337.1800231933594, 351.5000305175781, 359.8800354003906, 385.5000305175781, 387.02001953125, 395.9200134277344, 396.1400146484375, 399.7400207519531, 409.72003173828125, 410.4200439453125, 412.34002685546875, 443.2000427246094, 456.2400207519531, 460.60003662109375, 473.46002197265625, 492.0800476074219]",372.0,104.0,120.0,1.972027972027972,2.355769230769231,2.5083333333333333
RBD,[TG(52:4)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,762.6,573.6,14.35,1317.0,762.6 -> 573.6,FA18:1,TG(52:4),8,2,1317.0,14.11,14.53,282.0,"[242.04002380371094, 275.22003173828125, 287.760009765625, 301.46002197265625, 328.4200134277344, 361.8000183105469, 370.4200134277344, 407.0000305175781, 425.8000183105469, 445.84002685546875, 476.0000305175781, 515.780029296875, 583.2000122070312, 620.0400390625, 631.4400634765625, 647.2000732421875, 701.2600708007812, 728.6400756835938, 933.5200805664062, 933.7600708007812, 1059.0400390625, 1163.4400634765625, 1269.4801025390625, 1290.300048828125, 1317.06005859375, 1317.2000732421875]",401.0,245.0,301.0,1.972027972027972,2.355769230769231,2.5083333333333333
RBD,[TG(52:5)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-7,788.6,571.6,12.01,324.0,788.6 -> 571.6,FA18:1,TG(52:5),14,1,324.0,11.95,12.37,60.0,"[49.52000427246094, 87.260009765625, 88.10000610351562, 99.44001007080078, 108.760009765625, 118.3800048828125, 126.90000915527344, 129.6800079345703, 132.54000854492188, 138.32000732421875, 143.0600128173828, 145.28001403808594, 146.66000366210938, 147.16000366210938, 148.6400146484375, 152.04000854492188, 155.1400146484375, 176.98001098632812, 181.16001892089844, 183.260009765625, 197.32000732421875, 218.6000213623047, 227.66001892089844, 243.04002380371094, 324.20001220703125]",199.0,13.0,16.0,1.8,4.461538461538462,4.125
RBD,[TG(52:5)]_FA18:1,RBDCanola_O3on_150gN3_02082023,n-9,760.6,571.6,12.05,366.0,760.6 -> 571.6,FA18:1,TG(52:5),17,0,366.0,11.95,12.38,108.0,"[106.18000793457031, 123.58000946044922, 166.2200164794922, 189.48001098632812, 189.78001403808594, 193.3400115966797, 213.96002197265625, 222.18002319335938, 227.92001342773438, 231.16001892089844, 234.12001037597656, 235.62001037597656, 251.30001831054688, 256.32000732421875, 260.70001220703125, 264.0400085449219, 275.1800231933594, 285.1000061035156, 297.9000244140625, 301.4800109863281, 307.0000305175781, 310.58001708984375, 316.280029296875, 326.22003173828125, 338.72003173828125, 353.8000183105469, 366.46002197265625]",290.0,58.0,66.0,1.8,4.461538461538462,4.125
