Start,End,Path,Edge_Genes,Edge_Reactions,Num_Reactions,Combo_Zscore
FA(16:0),FA(24:6),FA(16:0) -> FA(16:1) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5) -> FA(24:6),SCD3 ; ELOVL6 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL2 ; ELOVL2 ; FADS2,52 ; 53 ; 59 ; 55 ; 75 ; 76 ; 77 ; 78 ; 79 ; 80,10,3.029563354584433
FA(16:0),FA(20:1),FA(16:0) -> FA(16:1) -> FA(18:1) -> FA(20:1),SCD3 ; ELOVL6 ; ELOVL3,52 ; 53 ; 62,3,1.3685840961815428
FA(16:0),FA(22:1),FA(16:0) -> FA(16:1) -> FA(18:1) -> FA(20:1) -> FA(22:1),SCD3 ; ELOVL6 ; ELOVL3 ; ELOVL3,52 ; 53 ; 62 ; 63,4,1.4492237820289462
FA(16:0),FA(24:1),FA(16:0) -> FA(16:1) -> FA(18:1) -> FA(20:1) -> FA(22:1) -> FA(24:1),SCD3 ; ELOVL6 ; ELOVL3 ; ELOVL3 ; ELOVL3,52 ; 53 ; 62 ; 63 ; 64,5,1.564276231425896
FA(16:0),FA(18:0),FA(16:0) -> FA(18:0),ELOVL6,57,1,0.6327193408006029
FA(16:0),FA(18:1),FA(16:0) -> FA(18:0) -> FA(18:1),ELOVL6 ; SCD1,57 ; 58,2,0.6603345414126732
FA(16:0),FA(18:2),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2),ELOVL6 ; SCD1 ; FADS2,57 ; 58 ; 59,3,1.835060607428456
FA(16:0),FA(18:3),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3),ELOVL6 ; SCD1 ; FADS2 ; FADS2,57 ; 58 ; 59 ; 55,4,2.90738716473563
FA(16:0),FA(20:3),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 56,5,2.925973751645526
FA(16:0),FA(20:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1,57 ; 58 ; 59 ; 55 ; 56 ; 71,6,3.1950877338983155
FA(16:0),FA(22:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(22:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 72,7,3.1326133342994558
FA(16:0),FA(22:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(22:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 72,7,3.1326133342994558
FA(16:0),FA(20:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; FADS1,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77,7,2.988789021801775
FA(16:0),FA(22:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; FADS1 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78,8,2.8797556124012265
FA(16:0),FA(24:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; FADS1 ; ELOVL5 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79,9,2.928946811308533
FA(16:0),FA(24:6),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5) -> FA(24:6),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; FADS1 ; ELOVL5 ; ELOVL2 ; FADS2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79 ; 80,10,2.959540053296602
FA(16:0),FA(22:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; FADS1 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78,8,2.8797556124012265
FA(16:0),FA(24:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; FADS1 ; ELOVL2 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79,9,2.928946811308533
FA(16:0),FA(24:6),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5) -> FA(24:6),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; FADS1 ; ELOVL2 ; ELOVL2 ; FADS2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79 ; 80,10,2.959540053296602
FA(16:0),FA(20:3),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7,57 ; 58 ; 59 ; 55 ; 56,5,2.925973751645526
FA(16:0),FA(20:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1,57 ; 58 ; 59 ; 55 ; 56 ; 71,6,3.1950877338983155
FA(16:0),FA(22:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(22:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 72,7,3.1326133342994558
FA(16:0),FA(22:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(22:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 72,7,3.1326133342994558
FA(16:0),FA(20:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; FADS1,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77,7,2.988789021801775
FA(16:0),FA(22:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; FADS1 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78,8,2.8797556124012265
FA(16:0),FA(24:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; FADS1 ; ELOVL5 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79,9,2.928946811308533
FA(16:0),FA(24:6),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5) -> FA(24:6),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; FADS1 ; ELOVL5 ; ELOVL2 ; FADS2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79 ; 80,10,2.959540053296602
FA(16:0),FA(22:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; FADS1 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78,8,2.8797556124012265
FA(16:0),FA(24:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; FADS1 ; ELOVL2 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79,9,2.928946811308533
FA(16:0),FA(24:6),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(20:3) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5) -> FA(24:6),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; ELOVL7 ; FADS1 ; FADS1 ; ELOVL2 ; ELOVL2 ; FADS2,57 ; 58 ; 59 ; 55 ; 56 ; 71 ; 77 ; 78 ; 79 ; 80,10,2.959540053296602
FA(16:0),FA(18:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2,57 ; 58 ; 59 ; 55 ; 75,5,2.7873722624282617
FA(16:0),FA(20:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 75 ; 76,6,2.885155651334963
FA(16:0),FA(22:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(22:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 72,7,2.8456719826979384
FA(16:0),FA(22:4),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(22:4),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 72,7,2.8456719826979384
FA(16:0),FA(20:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 77,7,2.701847670200258
FA(16:0),FA(22:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5) -> FA(22:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL5,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 77 ; 78,8,2.611346555453547
FA(16:0),FA(24:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL5 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 77 ; 78 ; 79,9,2.675888325575746
FA(16:0),FA(24:6),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5) -> FA(24:6),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL5 ; ELOVL2 ; FADS2,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 77 ; 78 ; 79 ; 80,10,2.7194676944519522
FA(16:0),FA(22:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5) -> FA(22:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 77 ; 78,8,2.611346555453547
FA(16:0),FA(24:5),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL2 ; ELOVL2,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 77 ; 78 ; 79,9,2.675888325575746
FA(16:0),FA(24:6),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(18:2) -> FA(18:3) -> FA(18:4) -> FA(20:4) -> FA(20:5) -> FA(22:5) -> FA(24:5) -> FA(24:6),ELOVL6 ; SCD1 ; FADS2 ; FADS2 ; FADS2 ; ELOVL5 ; FADS1 ; ELOVL2 ; ELOVL2 ; FADS2,57 ; 58 ; 59 ; 55 ; 75 ; 76 ; 77 ; 78 ; 79 ; 80,10,2.7194676944519522
FA(16:0),FA(20:1),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(20:1),ELOVL6 ; SCD1 ; ELOVL3,57 ; 58 ; 62,3,0.8024294693848264
FA(16:0),FA(22:1),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(20:1) -> FA(22:1),ELOVL6 ; SCD1 ; ELOVL3 ; ELOVL3,57 ; 58 ; 62 ; 63,4,0.9589194927528919
FA(16:0),FA(24:1),FA(16:0) -> FA(18:0) -> FA(18:1) -> FA(20:1) -> FA(22:1) -> FA(24:1),ELOVL6 ; SCD1 ; ELOVL3 ; ELOVL3 ; ELOVL3,57 ; 58 ; 62 ; 63 ; 64,5,1.1257347432335045
FA(16:0),FA(20:0),FA(16:0) -> FA(18:0) -> FA(20:0),ELOVL6 ; ELOVL1,57 ; 65,2,1.7559021671222195
FA(16:0),FA(22:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0),ELOVL6 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66,3,1.7284534836043153
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL7,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL1 ; ELOVL3 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(22:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0),ELOVL6 ; ELOVL1 ; ELOVL7,57 ; 65 ; 66,3,1.7284534836043153
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL1 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL7,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL7 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL7 ; ELOVL1 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
FA(16:0),FA(28:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69,6,1.9653206982917717
FA(16:0),FA(30:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0) -> FA(28:0) -> FA(30:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL7 ; ELOVL3 ; ELOVL4 ; ELOVL4,57 ; 65 ; 66 ; 67 ; 68 ; 69 ; 70,7,1.9882330363973884
FA(16:0),FA(24:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL3,57 ; 65 ; 66 ; 67,4,1.581188500903558
FA(16:0),FA(26:0),FA(16:0) -> FA(18:0) -> FA(20:0) -> FA(22:0) -> FA(24:0) -> FA(26:0),ELOVL6 ; ELOVL1 ; ELOVL7 ; ELOVL3 ; ELOVL1,57 ; 65 ; 66 ; 67 ; 68,5,1.5633054800031765
