Lipid,Class,E-1LiverF,E-2LiverF,E-3LiverF,E-4LiverM,E-5LiverM,E-6LiverM,C-1LiverF,C-2LiverF,C-3LiverF,C-4LiverM,C-5LiverM,C-6LiverM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
CAR(14:0)_QUAL,CAR,7369.220539093018,8160.640529632568,7827.18049621582,7644.58056640625,7681.080471038818,8919.920673370361,7436.700572967529,7742.5605392456055,6667.68049621582,8157.420520782471,7755.900543212891,9201.80061340332,10098.500709533691,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(14:1),CAR,9302.440719604492,8408.820613861084,8641.060577392578,9702.060661315918,8364.960620880127,8662.780586242676,8577.240509033203,7983.020553588867,9028.160636901855,8728.30057144165,8628.42060470581,8286.180557250977,8637.660598754883,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(14:1)_QUAL,CAR,7225.580513000488,6679.800437927246,5918.860446929932,6793.180515289307,7359.680515289307,7155.7004470825195,6441.3404541015625,8962.800689697266,7054.860504150391,7147.0405197143555,7043.660484313965,7139.240497589111,9287.540687561035,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(14:2),CAR,6222.840442657471,5045.460342407227,5207.760356903076,5130.400352478027,6246.540454864502,6241.320518493652,5788.700435638428,6580.600494384766,6084.440464019775,6151.700408935547,5781.460475921631,5313.060409545898,9306.600570678711,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(14:2)_QUAL,CAR,65088.46443557739,67311.6247253418,65140.66478347778,64701.64421081543,67799.34468078613,62830.924896240234,64822.88501358032,62942.92421722412,65343.524517059326,68581.92517471313,62262.604290008545,64973.72484970093,80536.3257446289,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(16:0),CAR,3145.6602363586426,3010.120204925537,2866.3201904296875,3282.960235595703,3359.020248413086,3291.680244445801,3101.880195617676,2955.760208129883,2908.620204925537,2951.7001991271973,3065.440212249756,3351.340229034424,4314.000267028809,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(16:0)_QUAL,CAR,9119.520679473877,9159.540580749512,10573.500648498535,10065.360786437988,9309.48066329956,10289.680717468262,8622.120620727539,9881.760696411133,9239.000621795654,9232.180629730225,8923.900554656982,10061.220672607422,10733.06078338623,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(16:1),CAR,4407.940319061279,3260.32022857666,3555.9202575683594,2817.0602073669434,3348.0202255249023,3378.3802337646484,3874.140266418457,3957.2603034973145,3483.780227661133,3900.000312805176,3405.9602699279785,3938.180263519287,5797.720478057861,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(16:1)_QUAL,CAR,7528.42057800293,5890.060455322266,6089.100479125977,6625.080455780029,6373.840469360352,5660.400367736816,6680.6004638671875,6360.820487976074,5918.700412750244,7174.3204917907715,7095.660568237305,6401.960464477539,11013.300758361816,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(16:2),CAR,3978.0402870178223,3610.5602493286133,3712.9203147888184,4336.180320739746,4396.6403160095215,3822.3002967834473,3983.7802696228027,3362.8202323913574,4022.300262451172,3828.2202949523926,4181.420295715332,3793.2402877807617,6465.920524597168,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(16:2)_QUAL,CAR,4413.960296630859,4446.28035736084,3892.6002922058105,4873.800327301025,4672.300312042236,4307.780303955078,4292.300304412842,4602.140338897705,4253.220291137695,4327.500312805176,4612.260341644287,3928.0402488708496,5021.320365905762,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(17:0),CAR,17852.501209259033,18787.161365509033,17592.78127670288,16836.261108398438,18389.801193237305,17223.961170196533,18687.12130355835,18215.36131668091,18137.201389312744,17718.261386871338,17619.321437835693,18311.361331939697,19686.281394958496,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(17:0)_QUAL,CAR,11103.620807647705,11712.320835113525,10988.640842437744,11407.220905303955,10776.10075378418,12284.980899810791,9554.640739440918,10413.280704498291,11217.160865783691,10230.520732879639,10732.600826263428,10532.580730438232,15632.661148071289,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:0),CAR,6968.680442810059,8292.380603790283,8006.520568847656,7311.440517425537,7184.260517120361,7404.080493927002,8154.140613555908,7743.620555877686,7708.940593719482,8479.600532531738,7910.420505523682,8373.44058227539,8575.28059387207,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:0)_QUAL,CAR,7902.120555877686,8336.22057723999,8992.920589447021,7571.840530395508,8365.82069015503,8965.400630950928,7912.780532836914,7325.920558929443,8134.040576934814,7828.6605796813965,7444.320552825928,8742.220546722412,14055.081008911133,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:1),CAR,3513.280284881592,3460.7002487182617,4038.6603240966797,3092.1402130126953,3897.2002754211426,4241.760292053223,3826.500289916992,3270.3602256774902,3288.3002281188965,3687.940269470215,3535.5802688598633,4061.400302886963,6257.400451660156,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:1)_QUAL,CAR,10233.120765686035,9564.420692443848,9869.680644989014,10619.560771942139,11080.540824890137,12222.040828704834,10293.180736541748,10614.400825500488,10461.780799865723,10364.46076965332,10328.480735778809,10877.900688171387,13669.480964660645,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:2),CAR,8283.300594329834,7387.400485992432,7914.300594329834,8084.540622711182,7852.220527648926,7551.460544586182,8157.240528106689,8337.760597229004,8177.840595245361,6412.080432891846,7628.140544891357,7123.280536651611,15570.361053466797,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:2)_QUAL,CAR,6565.0204429626465,6016.240409851074,6584.420433044434,6127.480445861816,7209.400444030762,6982.920444488525,5704.340404510498,6291.540466308594,5616.880420684814,6819.82048034668,6466.300468444824,6869.200492858887,7260.000568389893,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:3),CAR,6552.42049407959,5711.900363922119,7466.040500640869,7169.50048828125,6579.920394897461,5794.480388641357,6824.6605224609375,6921.460487365723,6272.060417175293,6219.680442810059,6551.680465698242,6392.0804443359375,6574.480445861816,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:3)_QUAL,CAR,9734.040672302246,9037.520694732666,9910.020729064941,9967.600734710693,10545.400764465332,10186.660682678223,9389.320739746094,8795.260528564453,8016.060585021973,8995.880653381348,10033.280586242676,10843.620780944824,10625.70080947876,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:4),CAR,8443.56061553955,7863.66056060791,8167.340579986572,7970.780662536621,7590.58056640625,7474.400535583496,7889.0805015563965,8831.120700836182,7542.960556030273,7237.320472717285,7778.880558013916,7013.72053527832,8512.540561676025,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(18:4)_QUAL,CAR,10498.100791931152,10282.940658569336,9924.800720214844,10076.640743255615,10112.340721130371,9715.460678100586,8529.060550689697,8806.340572357178,10582.040733337402,10019.240737915039,9796.80071258545,10442.720790863037,11509.580810546875,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:0),CAR,3384.360252380371,3431.540241241455,3259.2202072143555,3770.320297241211,3989.840316772461,3523.4602279663086,3409.8402709960938,3195.2002296447754,2912.7001991271973,3483.9402389526367,3411.0002403259277,3088.200225830078,4040.3802795410156,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:0)_QUAL,CAR,11189.140830993652,11320.380794525146,10790.54069519043,11215.320793151855,10999.100769042969,11218.820808410645,12861.580982208252,11381.280838012695,11666.020847320557,11695.140899658203,11892.340801239014,11831.9008102417,10983.14079284668,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:1),CAR,5649.240367889404,5095.640354156494,5641.620407104492,5395.7003746032715,4785.540321350098,5712.780445098877,6214.760402679443,5936.780426025391,4615.0803146362305,5330.060409545898,5947.180404663086,5189.420394897461,10238.260486602783,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:1)_QUAL,CAR,5690.160411834717,5721.160388946533,5810.940425872803,6473.900444030762,6580.040435791016,5582.480415344238,6669.260467529297,6876.200466156006,6390.880416870117,6530.280456542969,6502.700489044189,5844.640411376953,6994.920455932617,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:2),CAR,8692.800590515137,8249.84062576294,8316.420608520508,8125.300586700439,9417.200630187988,8685.100646972656,8704.000579833984,8017.160568237305,7612.640563964844,8254.060600280762,7716.160530090332,8181.180583953857,11362.280754089355,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:2)_QUAL,CAR,5383.940368652344,5818.840381622314,5648.220401763916,5285.300422668457,6231.200420379639,5387.74036026001,4795.520324707031,5103.320373535156,5521.880432128906,5680.720432281494,5104.500358581543,6083.060428619385,6046.840408325195,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:4),CAR,3505.2202796936035,4308.780303955078,3859.2402572631836,3627.560291290283,4039.1602897644043,3758.180274963379,4542.380352020264,3712.7202491760254,3639.0202255249023,3364.360252380371,3690.940258026123,3601.0802612304688,4425.940315246582,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(20:4)_QUAL,CAR,6729.740505218506,7639.2205810546875,6586.100498199463,7533.160556793213,7508.180522918701,7647.180595397949,7523.860527038574,6967.780464172363,6904.180511474609,7577.520576477051,7485.620552062988,8398.460544586182,8200.92056274414,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:0),CAR,4371.700332641602,4319.960262298584,4430.400283813477,4879.340328216553,5168.700347900391,4168.420322418213,4683.080333709717,5499.120410919189,4032.900291442871,4343.340293884277,4806.020343780518,4828.540321350098,7062.320465087891,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:0)_QUAL,CAR,5750.360412597656,5710.660404205322,5822.300453186035,6056.8604164123535,6843.10041809082,7052.980525970459,6069.2003746032715,6156.400466918945,6349.660503387451,6750.140506744385,6588.120468139648,6428.160457611084,6993.86051940918,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:2),CAR,3641.460262298584,4756.840351104736,4629.6403465271,4581.180347442627,4978.400375366211,4129.34029006958,4903.4202880859375,4854.960342407227,4539.880298614502,5401.620407104492,4301.420269012451,4768.520355224609,5427.660346984863,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:2)_QUAL,CAR,9025.900634765625,10974.520893096924,11562.240837097168,10726.200855255127,10830.260799407959,11553.940776824951,9717.02066040039,10496.70065689087,10774.520740509033,10355.08080291748,10329.04069519043,12097.080989837646,11603.960777282715,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:4),CAR,4564.780311584473,4465.540267944336,4621.380374908447,4475.960308074951,6005.780479431152,4579.620346069336,4931.820388793945,5123.200355529785,5565.4604415893555,4566.280307769775,5551.4003257751465,4672.520355224609,4460.2802810668945,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:4)_QUAL,CAR,8433.36058807373,9753.800716400146,8291.580646514893,8398.600551605225,10532.220672607422,8885.42057800293,9699.160640716553,8631.260597229004,9096.160629272461,10131.040714263916,10203.000728607178,8812.72059249878,9533.180648803711,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:5),CAR,3616.3602600097656,4496.440311431885,4025.600238800049,4213.260326385498,3580.7802505493164,4121.520305633545,4241.860301971436,3782.0002670288086,4351.660312652588,4345.480293273926,4315.700286865234,4117.980266571045,4361.300304412842,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:5)_QUAL,CAR,18590.161296844482,17465.501258850098,17450.401348114014,18969.26134109497,20228.981380462646,18854.061305999756,17857.54132080078,18484.761211395264,20123.68145751953,19707.881427764893,19847.961486816406,20335.86142349243,20664.5414352417,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:6),CAR,6551.040458679199,7541.360595703125,8189.560565948486,7215.0205001831055,7625.440601348877,7640.140548706055,7273.140468597412,7026.380512237549,7197.140453338623,7264.3005294799805,6851.780494689941,8032.420509338379,10166.90071105957,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(22:6)_QUAL,CAR,8045.080535888672,8226.460605621338,8672.160682678223,8871.160568237305,9092.640647888184,9367.060710906982,8694.060581207275,7667.8405418396,8832.22061920166,9565.920696258545,8457.480583190918,8595.78067779541,14327.981048583984,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(26:0),CAR,9929.640697479248,8393.160522460938,8432.300552368164,8430.30061340332,8532.720558166504,8816.74061203003,7957.600608825684,7447.8005027771,7213.100440979004,8551.36054611206,8438.040592193604,7192.300525665283,11135.580696105957,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(26:0)_QUAL,CAR,4912.760383605957,4156.020305633545,3995.980293273926,4446.520313262939,4135.680313110352,5014.320369720459,4881.800365447998,5480.900386810303,4045.7602920532227,3874.5602645874023,4014.0402908325195,4730.300373077393,4934.44030380249,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(2:0),CAR,224549.97833251953,227853.2947845459,234492.47605895996,232166.49808502197,237539.95714950562,238239.41611862183,228020.4748954773,228464.37686157227,226522.05531311035,231485.19667053223,224830.53454208374,241486.1957435608,228032.9575805664,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(2:0)_QUAL,CAR,2276.2801628112793,2552.7201614379883,2151.6601524353027,2074.2001457214355,2463.880168914795,2667.940185546875,2439.0801734924316,2782.1801834106445,2445.280174255371,2928.3001976013184,2827.1801795959473,2879.6002197265625,2918.3402252197266,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(3:0),CAR,9303.420658111572,9186.600582122803,8846.52071762085,9260.880626678467,9346.460689544678,8896.34069442749,8492.360591888428,9121.32067489624,9239.220607757568,9513.02067565918,9768.060638427734,9008.260684967041,9091.040565490723,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(3:0)_QUAL,CAR,2607.640193939209,2546.5801696777344,2287.940155029297,2326.860164642334,2290.580177307129,2433.9001655578613,2480.3601684570312,2835.1601905822754,2020.460163116455,2028.000144958496,2377.260185241699,2971.3602294921875,2514.3801879882812,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
CAR(3:1),CAR,20933.421379089355,19269.641357421875,19944.261520385742,21322.121517181396,21938.10152053833,22110.361576080322,22190.08164215088,20814.001552581787,21566.26139831543,21683.06181716919,21576.161514282227,22828.961502075195,20445.221389770508,Type: Liver | experiment: E,Type: Liver | experiment: C,Type: Liver__experiment: E vs Type: Liver__experiment: C,6,6,BlankBrain_NA
