Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Purity,db,FAC,TG,Group,Cluster_Label
790.7,573.6,14.133500000000002,301.4000244140625,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.1498,395.9200134277344,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.166116666666667,409.72003173828125,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.182416666666667,359.8800354003906,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.198716666666668,412.34002685546875,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.215033333333334,443.2000427246094,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.231333333333334,473.46002197265625,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.24765,317.3800354003906,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.263950000000001,351.5000305175781,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.280266666666668,387.02001953125,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.296566666666667,456.2400207519531,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.312883333333334,492.0800476074219,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.329183333333335,460.60003662109375,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.345500000000001,410.4200439453125,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.3618,385.5000305175781,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.378116666666667,396.1400146484375,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.394416666666668,399.7400207519531,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.410733333333335,323.4000244140625,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.427033333333334,337.1800231933594,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.44335,272.280029296875,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.45965,243.8400115966797,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.475966666666668,190.36001586914062,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.492266666666668,239.3200225830078,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.508566666666667,284.280029296875,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.524883333333333,304.9200134277344,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.541183333333334,249.66001892089844,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.557500000000001,237.1000213623047,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.5738,317.3800354003906,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.590116666666667,326.3600158691406,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.606416666666668,292.3000183105469,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.068266666666668,254.86001586914062,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.084566666666667,259.5400085449219,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.100883333333334,259.3000183105469,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.117183333333333,242.80001831054688,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.133500000000002,301.4000244140625,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.1498,395.9200134277344,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.166116666666667,409.72003173828125,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.182416666666667,359.8800354003906,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.198716666666668,412.34002685546875,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.215033333333334,443.2000427246094,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.231333333333334,473.46002197265625,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.24765,317.3800354003906,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.263950000000001,351.5000305175781,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.280266666666668,387.02001953125,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.296566666666667,456.2400207519531,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.312883333333334,492.0800476074219,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.329183333333335,460.60003662109375,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.345500000000001,410.4200439453125,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.3618,385.5000305175781,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.378116666666667,396.1400146484375,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.394416666666668,399.7400207519531,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.410733333333335,323.4000244140625,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.427033333333334,337.1800231933594,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.44335,272.280029296875,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.45965,243.8400115966797,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.475966666666668,190.36001586914062,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.492266666666668,239.3200225830078,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.508566666666667,284.280029296875,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.524883333333333,304.9200134277344,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.541183333333334,249.66001892089844,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.557500000000001,237.1000213623047,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.5738,317.3800354003906,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.590116666666667,326.3600158691406,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
790.7,573.6,14.606416666666668,292.3000183105469,RBDCanola_O3on_150gN3_02082023,790.7 -> 573.6,35,[TG(52:4)]_FA18:1,RBD,n-7,FA18:1,TG(52:4),2,0
762.6,573.6,14.056583333333334,258.4800109863281,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.0729,258.4800109863281,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.0892,263.760009765625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.105516666666666,283.0600280761719,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.121816666666668,281.1200256347656,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.138133333333334,336.1200256347656,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.154433333333333,294.3600158691406,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.170733333333335,288.5000305175781,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.187050000000001,301.8000183105469,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.20335,313.58001708984375,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.219666666666667,452.2600402832031,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.235966666666668,646.02001953125,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.252283333333335,947.1200561523438,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.268583333333334,1303.9400634765625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.2849,1704.920166015625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.301200000000001,1874.7801513671875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.317516666666668,1863.420166015625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.333816666666667,1702.66015625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.350133333333334,1753.7401123046875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.366433333333333,1430.4801025390625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.382750000000001,1175.64013671875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.39905,745.080078125,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.415366666666667,629.4000244140625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.431666666666667,506.5400390625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.447983333333333,474.7000427246094,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.464283333333334,431.3000183105469,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.480583333333334,393.96002197265625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.4969,301.280029296875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.513216666666667,301.4400329589844,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.529516666666668,274.08001708984375,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.545833333333334,328.5000305175781,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.562133333333334,323.20001220703125,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.578433333333335,343.58001708984375,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.594750000000001,291.96002197265625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.056583333333334,258.4800109863281,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.0729,258.4800109863281,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.0892,263.760009765625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.105516666666666,283.0600280761719,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.121816666666668,281.1200256347656,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.138133333333334,336.1200256347656,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.154433333333333,294.3600158691406,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.170733333333335,288.5000305175781,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.187050000000001,301.8000183105469,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.20335,313.58001708984375,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.219666666666667,452.2600402832031,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.235966666666668,646.02001953125,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.252283333333335,947.1200561523438,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.268583333333334,1303.9400634765625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.2849,1704.920166015625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.301200000000001,1874.7801513671875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.317516666666668,1863.420166015625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.333816666666667,1702.66015625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.350133333333334,1753.7401123046875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.366433333333333,1430.4801025390625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.382750000000001,1175.64013671875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.39905,745.080078125,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.415366666666667,629.4000244140625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.431666666666667,506.5400390625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.447983333333333,474.7000427246094,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.464283333333334,431.3000183105469,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.480583333333334,393.96002197265625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.4969,301.280029296875,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.513216666666667,301.4400329589844,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.529516666666668,274.08001708984375,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.545833333333334,328.5000305175781,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.562133333333334,323.20001220703125,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.578433333333335,343.58001708984375,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,14.594750000000001,291.96002197265625,CrudeCanola_O3on_150gN3_02082023,762.6 -> 573.6,3,[TG(52:4)]_FA18:1,Crude,n-9,FA18:1,TG(52:4),3,0
762.6,573.6,13.92615,378.4200134277344,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,13.942450000000001,516.9000244140625,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,13.958766666666667,585.2000122070312,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,13.975066666666667,475.0800476074219,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,13.991383333333333,451.4400329589844,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,14.007683333333334,309.6400146484375,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,14.024000000000001,384.5400390625,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,14.0403,346.60003662109375,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,14.056616666666667,470.0800476074219,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
762.6,573.6,14.072916666666668,470.780029296875,DegummedCanola_O3on_150gN3_02082023,762.6 -> 573.6,4,[TG(52:4)]_FA18:1,Degummed,n-9,FA18:1,TG(52:4),4,0
