Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex ,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(10:0)_QUAL,CAR,1471178.2422294617,1420216.2540550232,1553006.9069480896,1469332.7677192688,1504513.7513008118,1552883.4630699158,1446191.0229263306,1478430.7510223389,1510906.8490447998,1461154.143615723,1464119.9964790344,1524739.723186493,1358931.08203125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(10:1),CAR,456883.1327896118,465105.2358818054,472870.6527290344,458949.9333877564,462073.6529541016,465064.4133415222,459563.1962890625,463854.8551826477,469846.89278793335,466560.0566825866,459266.55598831177,470096.8910675049,634009.9052734375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(10:1)_QUAL,CAR,1161861.2991142273,1133688.3053627014,1223388.7229423523,1159647.360107422,1178396.0200195312,1205198.602191925,1166871.539199829,1152066.73777771,1188577.2490234375,1125648.4397773745,1163263.6423950195,1172517.3888130188,1046036.49609375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(10:2),CAR,466466.7318916321,460608.3939208984,477107.171875,473931.9167480469,477851.7532348633,486582.8288574219,469187.1918334961,474116.2724838257,478029.55585098267,466608.2280311585,471062.3940734863,465915.6570625305,642041.1708984375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(10:2)_QUAL,CAR,686649.5900878906,652079.5024414062,639425.8439941406,665449.4080810547,632789.7221069336,651245.6447753906,579629.7597045898,602506.7243499756,633082.9434432983,600880.6587142944,653109.3824653625,606192.3217468262,585456.421875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(10:3),CAR,467282.83181762695,451108.0492782593,465020.26988220215,459617.4909515381,461934.0142211914,472539.2971191406,468108.49212265015,470671.4733543396,473136.5139160156,470697.6712036133,460852.37074661255,473883.7734375,611447.3291015625,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(10:3)_QUAL,CAR,746274.6158752441,682222.3889465332,670706.4097900391,736102.3311386108,659423.4671554565,702346.127243042,647800.7481269836,666427.1296043396,647108.7614135742,641976.5270996094,678101.4078559875,663728.0073547363,633677.9819335938,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(11:0),CAR,217638.55546569824,220808.29425430295,228364.27590179443,215391.51430511475,219324.81494140625,222769.0371246338,219353.91617584229,220078.1758270264,230991.2163734436,216354.03619003296,213329.99577713013,220441.4962081909,307762.5842285156,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(11:0)_QUAL,CAR,934787.2282104492,918568.4296531676,971594.3958740234,939842.6645050048,949083.5850601196,989258.566810608,936028.9175796508,954372.5708656312,958958.3817367554,916378.5413360596,942803.9660987854,943764.8858032228,870968.1220703125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(12:0),CAR,6607863.245319366,6664555.5596961975,6697081.9528160095,6635573.870006561,6636016.132194519,6676301.0075035095,6536299.536567688,6606474.931880951,6800531.134380341,6758274.149066925,6607173.447193146,6639128.447193146,6397297.76171875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(12:0)_QUAL,CAR,1231349.6988372805,1221284.5914916992,1241054.7493286133,1306356.8415679932,1193412.1874275208,1213965.2067642212,1161189.3405532837,1192792.445396423,1236211.186569214,1192158.3355522156,1164571.6839904785,1178170.2781333923,1316580.955078125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(14:0),CAR,341709.0861778259,339953.44495010376,354997.76723480225,334817.0441246033,338206.9849281311,339063.7844963074,332927.7430534363,336576.90424728394,354786.8057899475,343159.0837364197,339383.0037384033,337522.3039932251,372286.3051757813,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(14:0)_QUAL,CAR,727281.4342269897,761418.1294593811,764294.6153945923,741924.6730957031,751814.8503990173,748432.934261322,713829.2136383057,734547.4757080078,776756.1938323975,768051.2121162415,713456.0486755371,731135.1941871643,886736.28125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(14:1),CAR,347182.0241088867,358554.5650444031,366983.2272148132,343123.0645942688,346077.24448013306,361806.1068038941,336109.3020401001,339588.00342559814,367426.5475463867,346242.2067642212,348505.52379608154,354754.462310791,368998.5258789063,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(14:1)_QUAL,CAR,724341.1519584656,733591.5547332764,756387.4721946716,719726.5105552673,758138.393913269,754983.6320800781,715650.6092262268,718913.6894226074,767197.8109855652,773259.4165306091,701233.7068405151,719702.2526626587,902707.2607421876,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(14:2),CAR,381633.790145874,381604.8462371826,391972.246257782,378694.5857315064,378606.2049293518,382274.2672729492,368244.14541625977,382283.7461395264,394912.0869789124,382226.4464111328,374254.64543533325,379640.6463165283,397565.6098632813,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(14:2)_QUAL,CAR,767176.1962928772,789051.5732498169,802263.0186004639,774223.9913330078,761149.5116081238,808655.4323120117,753526.3537979126,772708.3506698608,800865.2715682983,783264.2549667358,744232.7703971863,758700.0524291992,898668.984375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(16:0),CAR,251473.47735977173,255412.83624649048,255909.8370552063,250881.0977783203,247474.23796463013,260033.4383468628,242261.5566596985,248843.7773895264,261857.9980354309,258400.71842575076,242644.57736968997,249421.79866027832,283562.0600585937,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(16:0)_QUAL,CAR,761272.3086395264,757181.172039032,714538.5910606384,763946.3106689453,721392.4711380005,742535.4524078369,719417.8522720337,785145.1504745483,724161.7909011841,775260.2955551147,742124.9953994751,707938.570438385,743383.630859375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(16:1),CAR,238651.93688964844,247915.0375175476,256811.7780532837,235559.25829696652,240942.0760192871,249647.53729248047,234070.7368927002,243786.65781784055,252962.2583465576,243525.8972358704,245141.53705596924,235482.75677490237,271161.9794921875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(16:1)_QUAL,CAR,758423.3161010742,721346.4516448975,703302.6930923462,812565.5787582397,735076.952545166,754551.427898407,702866.0491104126,749253.8325424194,698302.7676239014,745121.470867157,706428.0680923462,681140.4275474548,740003.9345703125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(16:2),CAR,243046.63777923584,242045.73767089844,251063.47832870483,235517.69748687744,232855.4962463379,248387.9770622253,234065.51695632932,241021.6171951294,250200.19537734985,235195.55652236936,233346.37580871585,231382.07596588132,256414.337890625,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(16:2)_QUAL,CAR,701309.7100067139,716002.735786438,688396.1675071716,733708.4512557983,684801.8274307251,689735.8322143555,672190.4879722595,718702.731842041,662673.0277786255,735353.2536010742,666488.748249054,647718.7468833923,720453.970703125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(17:0),CAR,1353571.8726654053,1272498.4499282837,1404791.521724701,1295091.9070358276,1300291.628364563,1350500.256099701,1323412.7336769104,1298430.0461006165,1353126.6807861328,1256010.5886001587,1303440.0905532837,1342317.3182106018,1142501.9833984375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(17:0)_QUAL,CAR,539171.1168403625,537797.8213729858,565967.7417640686,535650.5117263794,540114.2405166626,566670.0461387634,524084.7597351074,544247.1184806824,562570.2406730652,544579.76039505,537445.2820396423,534958.2737159729,595367.421875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:0),CAR,3212707.112350464,3266554.9107894897,3499383.6750068665,3156970.61000824,3147100.541255951,3332275.1471939087,3152338.077976227,3125446.245632172,3499921.774066925,3206437.527507782,3154476.9831314087,3232710.562191009,3204698.263671875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:0)_QUAL,CAR,702674.0927810669,704641.5527000427,733856.613407135,682358.8477783203,700399.5262145996,733271.0139122009,680055.5681686401,686212.0269203186,747540.3379364014,692955.5866088867,686706.8727798462,697593.447933197,760985.4560546875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:1),CAR,3163711.5511016846,3209502.482975006,3355950.292663574,3061767.8464126587,3129870.37625885,3248227.794692993,3117355.463287353,3032631.7442245483,3367397.8403167725,3135661.8673477173,3137405.0901641846,3200600.482662201,3208659.5,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:1)_QUAL,CAR,684254.9703979492,680631.1444206238,728707.2491493225,659237.9448890686,681394.0701217651,684351.1671180725,652836.6096572876,667999.2667655945,712744.3495368958,674752.2475852966,664495.7871170044,681471.0283279419,735194.3125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:2),CAR,3233295.9546928406,3293080.086883545,3450073.6081314087,3153841.6593818665,3171208.575946808,3378507.9884414678,3154983.2973480225,3117305.6686019897,3490407.823757172,3227121.770629883,3208946.618911743,3287624.5207862854,3252238.28515625,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:2)_QUAL,CAR,657429.1837158203,664824.4467277527,708036.3482475281,646209.2857894897,658525.7477798462,673538.2653198242,637167.9860610962,647105.3828582764,696330.5928192139,656226.0102424622,626037.9048919678,644688.2028961182,725255.8544921875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:3),CAR,3215544.002193451,3233189.695941925,3429904.116878509,3152076.383911133,3176414.3812561035,3312679.8973503117,3124648.587036133,3113804.3601646423,3403707.0223503117,3207768.7754745483,3167399.818286896,3265775.312194824,3175149.642578125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:3)_QUAL,CAR,699465.3496551514,696019.29246521,747649.1333656311,693745.6071548462,713923.1545372009,724785.8936004639,674675.5460586548,710249.2685241699,745413.3921546936,704185.2315292358,691361.1495399475,704370.0494613647,757884.5498046875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:4),CAR,3162778.693130493,3206804.1934432983,3399486.8254776,3073514.468444824,3099974.26984787,3229563.2268829346,3088093.288913727,3084062.9276657104,3388878.250629425,3151311.2214126587,3114249.332508087,3190959.591255188,3109092.08203125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(18:4)_QUAL,CAR,694115.5088729858,696792.8487167358,736047.5109024048,696220.6852416992,698410.2664146423,709531.2917251587,678610.269733429,695143.8686027527,738490.2113761902,680078.0080528259,691105.929813385,700743.2273521423,756819.1298828125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:0),CAR,586645.7002029419,582079.1347312927,631115.6622695923,574311.2203979492,575452.460319519,610788.9026222229,572608.2195358276,566178.4569587708,630978.9630126953,576807.3605537415,570718.543170929,595512.2205123901,631235.4873046875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:0)_QUAL,CAR,2091926.9437561035,2024557.981880188,2086055.1295394895,2003382.295475006,2046552.9743804927,2100954.6359443665,2042408.3503189087,2046230.581569672,2070868.5746955872,2031520.43227005,2030929.179382324,2088308.668598175,2018746.53125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:1),CAR,559269.5806694031,571172.1201248169,602110.226726532,548740.7184410095,556692.4851226807,577569.9802017212,545235.2370758057,538423.6376609802,594834.1255531311,553335.9367637634,548148.9205741882,564796.5011367798,602583.583984375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2043130.7114143367,2015235.4481315613,2088881.7276611328,2024805.646728516,2053102.1375083923,2069368.9885978696,2028297.7643814087,2010630.4911003115,2076457.0429763796,2024439.627975464,2020137.3960990903,2046993.6329727173,2005452.6015625,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,511996.2529373169,522356.77590560913,546378.7353973389,495884.21684265137,510662.513130188,525643.7546577454,496472.91438293457,491934.2335205078,545533.9381332397,505968.0964126587,499994.77617645264,518068.7759819031,542018.3017578125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,1993213.965396881,1964196.2334403992,2017963.706100464,1949975.3960990903,1966620.990161896,2029728.71906662,1960372.5642242432,1961801.5781326292,1998069.8691482544,1988470.6656303408,1952663.5864143367,1996353.573757172,1927371.623046875,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,531124.8779182434,531155.4191093445,565618.1993026733,517301.3766059876,528165.6165313721,549072.7575035095,517819.0538749695,522689.9145774841,572612.0991477966,526365.4971542358,530237.3162574768,527871.4763717651,571720.7197265625,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1760852.163131714,1724234.8637542725,1772002.6446914673,1712358.461566925,1732700.5193824768,1786049.7331314087,1712337.70570755,1733120.2202415466,1762131.056098938,1725329.1989135742,1717118.4767227173,1744770.0836753843,1701772.712890625,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,217366.69368743896,213810.9952697754,233769.3362197876,207493.0552597046,213845.4559326172,225604.91527938843,209507.5941467285,208874.9756011963,230060.87617874143,214503.79622650144,214124.13687896729,212991.15462493896,246921.7578163147,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,1648583.6549301147,1746008.0389900208,2504173.6973495483,1730418.995162964,1736203.1207885742,1890975.7272720337,1601205.023677826,1647985.9755516052,2198097.339538574,1683881.0427474976,1674280.313232422,1775421.633441925,2740927.288986206,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,257547.3189315796,261911.0191078186,281292.06059265137,255559.15911865237,260822.8589363098,272137.8990478516,254935.4981803894,251682.9585609436,285360.0610809326,265113.71658706665,260622.91743850708,262611.6785316467,311783.7636947632,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,1643261.155555725,1777193.2002410889,2534970.258289337,1725768.7186775208,1709172.9196128843,1904125.4772720337,1609999.834148407,1649533.837348938,2221287.711883545,1700951.377506256,1685397.1456298828,1807658.7081336973,2741514.162109375,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,267865.67892456055,270856.6806297302,292612.24086380005,262464.8190689087,273048.1981124878,272346.38008499146,264304.6591796875,265875.9799461365,285588.6399345398,268006.47843170166,268449.0194320679,280507.68016052246,317976.1638183594,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,1647175.846256256,1705225.0551643372,2457687.188598633,1674979.586021423,1682382.088680267,1862814.991649628,1572945.8248519895,1593700.6781311035,2152010.56930542,1653825.3530540466,1646769.956100464,1745542.322040558,2787949.4111328125,Sex: Male | Brain Region: cortex,Sex: Male | Brain Region: hippocampus,Sex: Male__Brain Region: cortex vs Sex: Male__Brain Region: hippocampus_,6,6,Blank_Blank_Blank_Blank_Blank
