,Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Transition,Cluster_Label,Group,Area,Area_RT,Area_Ratio,FAC,TG
94,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,30522.0,792.7 -> 603.5,0,10,168569.0,0.44406666666666617,16.03,FA18:1,"TG(54:3), TG(55:10)"
95,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,820.7,603.5,15.6,3716.0,820.7 -> 603.5,0,18,20547.0,0.17763333333333442,19.42,FA18:1,"TG(54:3), TG(55:10)"
96,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,792.7,603.5,15.66,72652.0,792.7 -> 603.5,0,10,399052.0,0.3996666666666666,19.42,FA18:1,"TG(54:3), TG(55:10)"
97,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,820.7,603.5,15.56,1762.0,820.7 -> 603.5,0,18,5950.0,0.04440000000000133,30.84,FA18:1,"TG(54:3), TG(55:10)"
98,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,792.7,603.5,15.61,24021.0,792.7 -> 603.5,0,10,183483.0,0.44406666666666617,30.84,FA18:1,"TG(54:3), TG(55:10)"
99,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,792.7,603.5,15.66,3514.0,792.7 -> 603.5,0,10,26264.0,0.2664333333333335,,FA18:1,"TG(54:3), TG(55:10)"
100,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,3356.0,790.7 -> 601.5,0,9,15964.0,0.13321666666666587,,FA18:1,"TG(54:4), TG(55:11)"
101,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,5919.0,790.7 -> 601.5,0,9,22120.0,0.04439999999999955,,FA18:1,"TG(54:4), TG(55:11)"
102,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-7,818.7,601.5,14.45,469.0,818.7 -> 601.5,0,16,938.0,0.0,54.35,FA18:1,"TG(54:4), TG(55:11)"
103,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.55,9925.0,790.7 -> 601.5,0,9,50980.0,0.13321666666666587,54.35,FA18:1,"TG(54:4), TG(55:11)"
104,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.59,2112.0,790.7 -> 601.5,0,9,4224.0,0.0,,FA18:1,"TG(54:4), TG(55:11)"
105,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,4175.0,790.7 -> 601.5,0,9,14579.0,0.08881666666666632,,FA18:1,"TG(54:4), TG(55:11)"
106,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,818.7,601.5,14.4,2441.0,818.7 -> 601.5,0,16,9805.0,0.08881666666666632,15.19,FA18:1,"TG(54:4), TG(55:11)"
107,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,34940.0,790.7 -> 601.5,0,9,148916.0,0.2220500000000012,15.19,FA18:1,"TG(54:4), TG(55:11)"
108,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,428.0,818.7 -> 601.5,0,16,855.0,0.0,19.19,FA18:1,"TG(54:4), TG(55:11)"
109,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,3275.0,790.7 -> 601.5,0,9,16405.0,0.13321666666666587,19.19,FA18:1,"TG(54:4), TG(55:11)"
110,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.41,1672.0,790.7 -> 601.5,0,9,9202.0,0.0888166666666681,,FA18:1,"TG(54:4), TG(55:11)"
111,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,790.7,601.5,14.5,3439.0,790.7 -> 601.5,0,9,17183.0,0.08881666666666632,,FA18:1,"TG(54:4), TG(55:11)"
112,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,790.7,601.5,14.5,1457.0,790.7 -> 601.5,0,9,5327.0,0.04439999999999955,,FA18:1,"TG(54:4), TG(55:11)"
113,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,1715.0,790.7 -> 601.5,0,9,3431.0,0.0,,FA18:1,"TG(54:4), TG(55:11)"
114,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,818.7,601.5,14.4,22476.0,818.7 -> 601.5,0,16,101188.0,0.2220333333333322,5.32,FA18:1,"TG(54:4), TG(55:11)"
115,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,102138.0,790.7 -> 601.5,0,9,538815.0,0.4884666666666657,5.32,FA18:1,"TG(54:4), TG(55:11)"
116,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-7,818.7,601.5,14.4,7481.0,818.7 -> 601.5,0,16,26062.0,0.1776166666666672,10.93,FA18:1,"TG(54:4), TG(55:11)"
117,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,67236.0,790.7 -> 601.5,0,9,284940.0,0.22203333333333397,10.93,FA18:1,"TG(54:4), TG(55:11)"
118,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,1655.0,818.7 -> 601.5,0,16,6222.0,0.08881666666666632,9.43,FA18:1,"TG(54:4), TG(55:11)"
119,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,14844.0,790.7 -> 601.5,0,9,58643.0,0.13321666666666587,9.43,FA18:1,"TG(54:4), TG(55:11)"
120,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,790.7,601.5,14.5,6223.0,790.7 -> 601.5,0,9,24020.0,0.0888166666666681,,FA18:1,"TG(54:4), TG(55:11)"
121,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-7,818.7,601.5,14.4,2300.0,818.7 -> 601.5,0,16,8092.0,0.08881666666666632,9.66,FA18:1,"TG(54:4), TG(55:11)"
122,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,17600.0,790.7 -> 601.5,0,9,78133.0,0.1776166666666672,9.66,FA18:1,"TG(54:4), TG(55:11)"
123,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,818.7,601.5,14.36,5009.0,818.7 -> 601.5,0,16,25193.0,0.13321666666666587,7.48,FA18:1,"TG(54:4), TG(55:11)"
124,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,35027.0,790.7 -> 601.5,0,9,188458.0,0.26645000000000074,7.48,FA18:1,"TG(54:4), TG(55:11)"
125,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,818.7,601.5,14.4,1071.0,818.7 -> 601.5,0,16,5243.0,0.08881666666666632,14.07,FA18:1,"TG(54:4), TG(55:11)"
126,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,14776.0,790.7 -> 601.5,0,9,73765.0,0.22203333333333397,14.07,FA18:1,"TG(54:4), TG(55:11)"
39,[TG(54:5)]_FA18:1,11282023_DOD94_F3_WT_cereb_O3on_01,n-9,788.7,599.5,13.3,778.0,788.7 -> 599.5,0,8,4917.0,0.04468333333333341,,FA18:1,TG(54:5)
40,[TG(54:5)]_FA18:1,11282023_DOD94_F3_WT_cortex_O3on_01,n-9,788.7,599.5,13.26,1414.0,788.7 -> 599.5,0,8,8626.0,0.08906666666666574,,FA18:1,TG(54:5)
41,[TG(54:5)]_FA18:1,11282023_DOD94_F3_WT_dienc_O3on_01,n-9,788.7,599.5,13.35,4714.0,788.7 -> 599.5,0,8,22998.0,0.1334833333333325,,FA18:1,TG(54:5)
42,[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_cereb_O3on_01,n-9,788.7,599.5,13.26,987.0,788.7 -> 599.5,0,8,4028.0,0.08881666666666632,,FA18:1,TG(54:5)
43,[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_cortex_O3on_01,n-7,816.7,599.5,13.21,1406.0,816.7 -> 599.5,0,14,4057.0,0.04439999999999955,13.71,FA18:1,TG(54:5)
44,[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_cortex_O3on_01,n-9,788.7,599.5,13.26,7540.0,788.7 -> 599.5,0,8,55636.0,0.2223000000000006,13.71,FA18:1,TG(54:5)
45,[TG(54:5)]_FA18:1,11282023_FAD184_F3_WT_dienc_O3on_01,n-9,788.7,599.5,13.26,727.0,788.7 -> 599.5,0,8,2574.0,0.04468333333333341,,FA18:1,TG(54:5)
46,[TG(54:5)]_FA18:1,11282023_FAD184_F4_WT_cortex_O3on_01,n-9,788.7,599.5,13.3,813.0,788.7 -> 599.5,0,8,2530.0,0.04441666666666677,,FA18:1,TG(54:5)
47,[TG(54:5)]_FA18:1,11282023_FAD184_F4_WT_dienc_O3on_01,n-9,788.7,599.5,13.26,617.0,788.7 -> 599.5,0,8,2061.0,0.08881666666666632,,FA18:1,TG(54:5)
48,[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cereb_O3on_01,n-7,816.7,599.5,13.16,9256.0,816.7 -> 599.5,0,14,31628.0,0.17763333333333442,8.86,FA18:1,TG(54:5)
49,[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cereb_O3on_01,n-9,788.7,599.5,13.26,26171.0,788.7 -> 599.5,0,8,280237.0,0.44406666666666617,8.86,FA18:1,TG(54:5)
50,[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cortex_O3on_01,n-7,816.7,599.5,13.16,2219.0,816.7 -> 599.5,0,14,8860.0,0.08881666666666632,20.24,FA18:1,TG(54:5)
51,[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_cortex_O3on_01,n-9,788.7,599.5,13.26,19727.0,788.7 -> 599.5,0,8,179313.0,0.3111000000000015,20.24,FA18:1,TG(54:5)
52,[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_dienc_O3on_01,n-7,816.7,599.5,13.21,583.0,816.7 -> 599.5,0,14,1166.0,0.0,18.46,FA18:1,TG(54:5)
53,[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_dienc_O3on_01,n-9,788.7,599.5,13.26,3594.0,788.7 -> 599.5,0,8,21520.0,0.13349999999999973,18.46,FA18:1,TG(54:5)
54,[TG(54:5)]_FA18:1,11282023_FAD185_M4_WT_hippo_O3on_01,n-9,788.7,599.5,13.26,1702.0,788.7 -> 599.5,0,8,9180.0,0.04466666666666619,,FA18:1,TG(54:5)
55,[TG(54:5)]_FA18:1,11282023_FAD189_M3_WT_cereb_O3on_01,n-7,816.7,599.5,13.21,654.0,816.7 -> 599.5,0,14,1309.0,0.0,48.96,FA18:1,TG(54:5)
56,[TG(54:5)]_FA18:1,11282023_FAD189_M3_WT_cereb_O3on_01,n-9,788.7,599.5,13.26,7969.0,788.7 -> 599.5,0,8,64085.0,0.22203333333333397,48.96,FA18:1,TG(54:5)
57,[TG(54:5)]_FA18:1,11282023_FAD189_M3_WT_cortex_O3on_01,n-7,816.7,599.5,13.21,1839.0,816.7 -> 599.5,0,14,6085.0,0.08881666666666632,24.85,FA18:1,TG(54:5)
58,[TG(54:5)]_FA18:1,11282023_FAD189_M3_WT_cortex_O3on_01,n-9,788.7,599.5,13.26,14770.0,788.7 -> 599.5,0,8,151223.0,0.4440833333333334,24.85,FA18:1,TG(54:5)
59,[TG(54:5)]_FA18:1,11282023_FAD189_M3_WT_dienc_O3on_01,n-7,816.7,599.5,13.21,596.0,816.7 -> 599.5,0,14,2101.0,0.04439999999999955,22.26,FA18:1,TG(54:5)
60,[TG(54:5)]_FA18:1,11282023_FAD189_M3_WT_dienc_O3on_01,n-9,788.7,599.5,13.21,5626.0,788.7 -> 599.5,0,8,46764.0,0.1334833333333343,22.26,FA18:1,TG(54:5)
61,[TG(54:6)]_FA18:1,11282023_DOD94_F3_WT_dienc_O3on_01,n-9,786.7,597.5,12.24,544.0,786.7 -> 597.5,0,6,1088.0,0.0,,FA18:1,TG(54:6)
62,[TG(54:6)]_FA18:1,11282023_FAD185_M4_WT_cereb_O3on_01,n-9,786.7,597.5,12.15,3069.0,786.7 -> 597.5,0,6,14293.0,0.08881666666666632,,FA18:1,TG(54:6)
63,[TG(54:6)]_FA18:1,11282023_FAD185_M4_WT_cortex_O3on_01,n-9,786.7,597.5,12.1,1377.0,786.7 -> 597.5,0,6,3977.0,0.04441666666666677,,FA18:1,TG(54:6)
64,[TG(54:6)]_FA18:1,11282023_FAD189_M3_WT_cortex_O3on_01,n-9,786.7,597.5,12.1,1207.0,786.7 -> 597.5,0,6,5550.0,0.08881666666666632,,FA18:1,TG(54:6)
173,"[TG(56:7),TG(55:0)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,812.8,623.6,13.16,424.0,812.8 -> 623.6,0,13,848.0,0.0,,FA18:1,"TG(55:0), TG(56:7)"
174,"[TG(56:7),TG(55:0)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,840.8,623.6,13.11,437.0,840.8 -> 623.6,0,22,874.0,0.0,,FA18:1,"TG(55:0), TG(56:7)"
175,"[TG(56:7),TG(55:0)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,812.8,623.6,13.16,657.0,812.8 -> 623.6,0,13,1314.0,0.0,,FA18:1,"TG(55:0), TG(56:7)"
193,"[TG(57:9),TG(56:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,822.8,633.6,17.91,679.0,822.8 -> 633.6,0,21,2290.0,0.04441666666666677,,FA18:1,"TG(56:2), TG(57:9)"
194,"[TG(57:9),TG(56:2)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,822.8,633.6,18.04,524.0,822.8 -> 633.6,0,21,2039.0,0.04439999999999955,,FA18:1,"TG(56:2), TG(57:9)"
195,"[TG(57:9),TG(56:2)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,822.8,633.6,18.04,732.0,822.8 -> 633.6,0,21,4871.0,0.13321666666666587,,FA18:1,"TG(56:2), TG(57:9)"
196,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,822.8,633.6,17.91,436.0,822.8 -> 633.6,0,21,871.0,0.0,,FA18:1,"TG(56:2), TG(57:9)"
197,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,822.8,633.6,17.91,511.0,822.8 -> 633.6,0,21,1022.0,0.0,,FA18:1,"TG(56:2), TG(57:9)"
198,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,822.8,633.6,17.91,407.0,822.8 -> 633.6,0,21,814.0,0.0,,FA18:1,"TG(56:2), TG(57:9)"
199,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,822.8,633.6,17.91,620.0,822.8 -> 633.6,0,21,2359.0,0.04441666666666677,,FA18:1,"TG(56:2), TG(57:9)"
200,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,822.8,633.6,17.91,549.0,822.8 -> 633.6,0,21,1971.0,0.08881666666666632,,FA18:1,"TG(56:2), TG(57:9)"
201,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,822.8,633.6,17.91,2292.0,822.8 -> 633.6,0,21,13007.0,0.17764999999999986,,FA18:1,"TG(56:2), TG(57:9)"
202,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,822.8,633.6,18.04,421.0,822.8 -> 633.6,0,21,1654.0,0.04439999999999955,,FA18:1,"TG(56:2), TG(57:9)"
203,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,822.8,633.6,17.91,418.0,822.8 -> 633.6,0,21,835.0,0.0,,FA18:1,"TG(56:2), TG(57:9)"
204,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,822.8,633.6,17.96,449.0,822.8 -> 633.6,0,21,898.0,0.0,,FA18:1,"TG(56:2), TG(57:9)"
205,"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,822.8,633.6,17.96,996.0,822.8 -> 633.6,0,21,6512.0,0.13321666666666587,,FA18:1,"TG(56:2), TG(57:9)"
176,"[TG(57:10),TG(56:3)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,820.7,631.5,16.76,663.0,820.7 -> 631.5,0,19,1326.0,0.0,,FA18:1,"TG(56:3), TG(57:10)"
177,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,820.7,631.5,16.71,1040.0,820.7 -> 631.5,0,19,3426.0,0.04441666666666677,,FA18:1,"TG(56:3), TG(57:10)"
178,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,820.7,631.5,16.67,693.0,820.7 -> 631.5,0,19,1385.0,0.0,,FA18:1,"TG(56:3), TG(57:10)"
179,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,848.7,631.5,16.57,429.0,848.7 -> 631.5,0,24,2507.0,0.0887999999999991,19.81,FA18:1,"TG(56:3), TG(57:10)"
180,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,820.7,631.5,16.67,9876.0,820.7 -> 631.5,0,19,49676.0,0.31085000000000207,19.81,FA18:1,"TG(56:3), TG(57:10)"
181,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,820.7,631.5,16.67,1097.0,820.7 -> 631.5,0,19,3429.0,0.04439999999999955,,FA18:1,"TG(56:3), TG(57:10)"
182,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,820.7,631.5,16.67,581.0,820.7 -> 631.5,0,19,1163.0,0.0,,FA18:1,"TG(56:3), TG(57:10)"
183,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,820.7,631.5,16.67,1140.0,820.7 -> 631.5,0,19,4034.0,0.04439999999999955,,FA18:1,"TG(56:3), TG(57:10)"
184,"[TG(57:10),TG(56:3)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,820.7,631.5,16.71,767.0,820.7 -> 631.5,0,19,1533.0,0.0,,FA18:1,"TG(56:3), TG(57:10)"
185,"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,818.7,629.5,15.56,566.0,818.7 -> 629.5,0,17,3057.0,0.04440000000000133,,FA18:1,"TG(56:4), TG(57:11)"
186,"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,846.7,629.5,15.51,674.0,846.7 -> 629.5,0,23,2691.0,0.04440000000000133,21.02,FA18:1,"TG(56:4), TG(57:11)"
187,"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,818.7,629.5,15.56,5517.0,818.7 -> 629.5,0,17,56578.0,0.3996499999999994,21.02,FA18:1,"TG(56:4), TG(57:11)"
188,"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,818.7,629.5,15.65,472.0,818.7 -> 629.5,0,17,943.0,0.0,,FA18:1,"TG(56:4), TG(57:11)"
189,"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,818.7,629.5,15.56,584.0,818.7 -> 629.5,0,17,2051.0,0.04440000000000133,,FA18:1,"TG(56:4), TG(57:11)"
190,"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,818.7,629.5,15.56,1377.0,818.7 -> 629.5,0,17,8074.0,0.0888166666666681,,FA18:1,"TG(56:4), TG(57:11)"
191,"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,818.7,629.5,15.56,550.0,818.7 -> 629.5,0,17,2916.0,0.04468333333333341,,FA18:1,"TG(56:4), TG(57:11)"
192,"[TG(57:12),TG(56:5)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,816.7,627.5,14.76,419.0,816.7 -> 627.5,0,15,838.0,0.0,,FA18:1,"TG(56:5), TG(57:12)"
