,Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Transition,Cluster_Label,Group,Area,Area_RT,Area_Ratio,FAC,TG
7,[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.49,695.0,736.7 -> 547.5,0,0,5468.0,0.44406666666666617,,FA18:1,TG(50:3)
8,[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.58,851.0,736.7 -> 547.5,0,0,22026.0,0.6661000000000001,,FA18:1,TG(50:3)
9,[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.58,676.0,736.7 -> 547.5,0,0,4944.0,0.1332333333333331,,FA18:1,TG(50:3)
10,[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.76,717.0,736.7 -> 547.5,0,0,9395.0,0.26644999999999897,,FA18:1,TG(50:3)
15,[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.67,3350.0,736.7 -> 547.5,0,0,76345.0,0.7549166666666665,,FA18:1,TG(50:3)
16,[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.63,4647.0,736.7 -> 547.5,0,0,77248.0,0.5772833333333338,,FA18:1,TG(50:3)
17,[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.63,1179.0,736.7 -> 547.5,0,0,19537.0,0.3108500000000003,,FA18:1,TG(50:3)
20,[TG(50:3)]_FA18:1,11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.98,771.0,736.7 -> 547.5,0,0,3084.0,0.0,,FA18:1,TG(50:3)
152,"[TG(55:8),TG(54:1)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,796.7,607.5,17.03,820.0,796.7 -> 607.5,0,10,6470.0,0.1332333333333331,,FA18:1,"TG(54:1), TG(55:8)"
153,"[TG(55:8),TG(54:1)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,796.7,607.5,17.12,570.0,796.7 -> 607.5,0,10,2280.0,0.0,,FA18:1,"TG(54:1), TG(55:8)"
154,"[TG(55:8),TG(54:1)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,796.7,607.5,16.99,991.0,796.7 -> 607.5,0,10,8944.0,0.13321666666666587,,FA18:1,"TG(54:1), TG(55:8)"
157,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.08,2329.0,794.7 -> 605.5,0,9,40148.0,0.6217000000000006,,FA18:1,"TG(54:2), TG(55:9)"
158,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.12,2027.0,794.7 -> 605.5,0,9,45614.0,0.577300000000001,,FA18:1,"TG(54:2), TG(55:9)"
159,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,2860.0,794.7 -> 605.5,0,9,51210.0,0.44406666666666794,,FA18:1,"TG(54:2), TG(55:9)"
160,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.12,1901.0,794.7 -> 605.5,0,9,36534.0,0.3996666666666684,,FA18:1,"TG(54:2), TG(55:9)"
161,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.03,4075.0,794.7 -> 605.5,0,9,68692.0,0.4440666666666644,,FA18:1,"TG(54:2), TG(55:9)"
162,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.03,3034.0,794.7 -> 605.5,0,9,49793.0,0.3108499999999985,,FA18:1,"TG(54:2), TG(55:9)"
163,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,2548.0,794.7 -> 605.5,0,9,45386.0,0.6217000000000006,,FA18:1,"TG(54:2), TG(55:9)"
164,"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.12,2445.0,794.7 -> 605.5,0,9,36498.0,0.3552500000000016,,FA18:1,"TG(54:2), TG(55:9)"
165,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.12,1402.0,794.7 -> 605.5,0,9,29179.0,0.577300000000001,,FA18:1,"TG(54:2), TG(55:9)"
166,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.03,1610.0,794.7 -> 605.5,0,9,31647.0,0.4884666666666675,,FA18:1,"TG(54:2), TG(55:9)"
167,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,1652.0,794.7 -> 605.5,0,9,43153.0,0.44406666666666794,,FA18:1,"TG(54:2), TG(55:9)"
168,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.08,2765.0,794.7 -> 605.5,0,9,49879.0,0.5328666666666635,,FA18:1,"TG(54:2), TG(55:9)"
175,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.08,2387.0,794.7 -> 605.5,0,9,49258.0,0.6661166666666674,,FA18:1,"TG(54:2), TG(55:9)"
176,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.08,4080.0,794.7 -> 605.5,0,9,69262.0,0.7104999999999997,,FA18:1,"TG(54:2), TG(55:9)"
177,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.16,1402.0,794.7 -> 605.5,0,9,30022.0,0.39966666666666484,,FA18:1,"TG(54:2), TG(55:9)"
178,"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.21,1836.0,794.7 -> 605.5,0,9,37845.0,0.5328833333333343,,FA18:1,"TG(54:2), TG(55:9)"
85,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,9306.0,792.7 -> 603.5,0,8,241298.0,0.7549166666666665,,FA18:1,"TG(54:3), TG(55:10)"
86,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.74,654.0,820.7 -> 603.5,0,17,2616.0,0.0,92.19,FA18:1,"TG(54:3), TG(55:10)"
87,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,8602.0,792.7 -> 603.5,0,8,241166.0,0.7549166666666665,92.19,FA18:1,"TG(54:3), TG(55:10)"
88,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,820.7,603.5,15.82,1197.0,820.7 -> 603.5,0,17,9328.0,0.13321666666666765,25.92,FA18:1,"TG(54:3), TG(55:10)"
89,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,10458.0,792.7 -> 603.5,0,8,241828.0,0.7105166666666651,25.92,FA18:1,"TG(54:3), TG(55:10)"
90,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.88,8914.0,792.7 -> 603.5,0,8,289539.0,0.7993166666666642,,FA18:1,"TG(54:3), TG(55:10)"
91,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1092.0,820.7 -> 603.5,0,17,4366.0,0.0,83.85,FA18:1,"TG(54:3), TG(55:10)"
92,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.79,15770.0,792.7 -> 603.5,0,8,366095.0,0.799316666666666,83.85,FA18:1,"TG(54:3), TG(55:10)"
93,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,10862.0,792.7 -> 603.5,0,8,282594.0,0.6660999999999984,,FA18:1,"TG(54:3), TG(55:10)"
94,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.79,7363.0,792.7 -> 603.5,0,8,243176.0,0.7549166666666647,,FA18:1,"TG(54:3), TG(55:10)"
95,"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7821.0,792.7 -> 603.5,0,8,210512.0,0.6660999999999984,,FA18:1,"TG(54:3), TG(55:10)"
96,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,7610.0,792.7 -> 603.5,0,8,250682.0,0.7549166666666665,,FA18:1,"TG(54:3), TG(55:10)"
97,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,10892.0,792.7 -> 603.5,0,8,253771.0,0.7549166666666665,,FA18:1,"TG(54:3), TG(55:10)"
99,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,9956.0,792.7 -> 603.5,0,8,231696.0,0.7549333333333319,105.17,FA18:1,"TG(54:3), TG(55:10)"
100,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,8270.0,792.7 -> 603.5,0,8,250822.0,0.799316666666666,,FA18:1,"TG(54:3), TG(55:10)"
107,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1724.0,820.7 -> 603.5,0,17,22262.0,0.17763333333333442,25.52,FA18:1,"TG(54:3), TG(55:10)"
108,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,38887.0,792.7 -> 603.5,0,8,568236.0,0.6660999999999984,25.52,FA18:1,"TG(54:3), TG(55:10)"
109,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.78,1908.0,820.7 -> 603.5,0,17,23898.0,0.17763333333333264,29.12,FA18:1,"TG(54:3), TG(55:10)"
110,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,41162.0,792.7 -> 603.5,0,8,695982.0,0.7105166666666651,29.12,FA18:1,"TG(54:3), TG(55:10)"
111,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.92,8434.0,792.7 -> 603.5,0,8,217788.0,0.7105166666666669,,FA18:1,"TG(54:3), TG(55:10)"
112,"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.92,6433.0,792.7 -> 603.5,0,8,217399.0,0.7104999999999979,,FA18:1,"TG(54:3), TG(55:10)"
119,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,1445.0,790.7 -> 601.5,0,7,14365.0,0.22203333333333397,,FA18:1,"TG(54:4), TG(55:11)"
120,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,3545.0,790.7 -> 601.5,0,7,53638.0,0.2664333333333335,,FA18:1,"TG(54:4), TG(55:11)"
121,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,3450.0,790.7 -> 601.5,0,7,42512.0,0.26643333333333175,,FA18:1,"TG(54:4), TG(55:11)"
122,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,790.7,601.5,15.03,1359.0,790.7 -> 601.5,0,7,34611.0,0.5328833333333343,,FA18:1,"TG(54:4), TG(55:11)"
123,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,940.0,818.7 -> 601.5,0,15,3761.0,0.0,38.29,FA18:1,"TG(54:4), TG(55:11)"
124,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,10918.0,790.7 -> 601.5,0,7,144026.0,0.35524999999999984,38.29,FA18:1,"TG(54:4), TG(55:11)"
125,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,4384.0,790.7 -> 601.5,0,7,72387.0,0.48848333333333294,,FA18:1,"TG(54:4), TG(55:11)"
126,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,1830.0,790.7 -> 601.5,0,7,37952.0,0.35526666666666706,,FA18:1,"TG(54:4), TG(55:11)"
127,"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.77,1717.0,790.7 -> 601.5,0,7,18819.0,0.17763333333333442,,FA18:1,"TG(54:4), TG(55:11)"
128,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,4148.0,790.7 -> 601.5,0,7,58767.0,0.26644999999999897,,FA18:1,"TG(54:4), TG(55:11)"
129,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,656.0,818.7 -> 601.5,0,15,2626.0,0.0,30.37,FA18:1,"TG(54:4), TG(55:11)"
130,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,6715.0,790.7 -> 601.5,0,7,79758.0,0.35524999999999984,30.37,FA18:1,"TG(54:4), TG(55:11)"
131,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,3355.0,790.7 -> 601.5,0,7,47077.0,0.2220500000000012,,FA18:1,"TG(54:4), TG(55:11)"
132,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.68,2489.0,790.7 -> 601.5,0,7,29831.0,0.26645000000000074,,FA18:1,"TG(54:4), TG(55:11)"
139,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,4105.0,818.7 -> 601.5,0,15,42710.0,0.17763333333333442,14.11,FA18:1,"TG(54:4), TG(55:11)"
140,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.72,48676.0,790.7 -> 601.5,0,7,602649.0,0.44406666666666617,14.11,FA18:1,"TG(54:4), TG(55:11)"
141,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,5122.0,818.7 -> 601.5,0,15,63058.0,0.26644999999999897,11.48,FA18:1,"TG(54:4), TG(55:11)"
142,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,56147.0,790.7 -> 601.5,0,7,724093.0,0.7105166666666669,11.48,FA18:1,"TG(54:4), TG(55:11)"
143,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,818.7,601.5,14.67,674.0,818.7 -> 601.5,0,15,2697.0,0.0,38.61,FA18:1,"TG(54:4), TG(55:11)"
144,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.72,8886.0,790.7 -> 601.5,0,7,104120.0,0.26645000000000074,38.61,FA18:1,"TG(54:4), TG(55:11)"
145,"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.68,2586.0,790.7 -> 601.5,0,7,40018.0,0.2220333333333322,,FA18:1,"TG(54:4), TG(55:11)"
47,[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,967.0,788.7 -> 599.5,0,6,6044.0,0.0002666666666666373,,FA18:1,TG(54:5)
48,[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.53,1047.0,788.7 -> 599.5,0,6,22756.0,0.22176666666666733,,FA18:1,TG(54:5)
49,[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,1571.0,788.7 -> 599.5,0,6,31023.0,0.39993333333333325,,FA18:1,TG(54:5)
50,[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,3508.0,788.7 -> 599.5,0,6,83316.0,0.2223000000000006,,FA18:1,TG(54:5)
51,[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,1140.0,788.7 -> 599.5,0,6,16574.0,0.17763333333333264,,FA18:1,TG(54:5)
52,[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.66,640.0,788.7 -> 599.5,0,6,2559.0,0.0,,FA18:1,TG(54:5)
53,[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.57,623.0,788.7 -> 599.5,0,6,4654.0,0.08881666666666632,,FA18:1,TG(54:5)
54,[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,1967.0,788.7 -> 599.5,0,6,43406.0,0.17788333333333384,,FA18:1,TG(54:5)
55,[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,4133.0,788.7 -> 599.5,0,6,71237.0,0.2223000000000006,,FA18:1,TG(54:5)
56,[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,2224.0,788.7 -> 599.5,0,6,31697.0,0.17763333333333264,,FA18:1,TG(54:5)
57,[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,920.0,788.7 -> 599.5,0,6,19774.0,0.22203333333333397,,FA18:1,TG(54:5)
63,[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,816.7,599.5,13.43,1792.0,816.7 -> 599.5,0,13,20534.0,0.17763333333333264,28.97,FA18:1,TG(54:5)
64,[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.53,24908.0,788.7 -> 599.5,0,6,594836.0,0.4884833333333347,28.97,FA18:1,TG(54:5)
65,[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,816.7,599.5,13.47,1563.0,816.7 -> 599.5,0,13,21160.0,0.17763333333333442,32.52,FA18:1,TG(54:5)
66,[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.52,25526.0,788.7 -> 599.5,0,6,688163.0,0.6216999999999988,32.52,FA18:1,TG(54:5)
67,[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,816.7,599.5,13.47,761.0,816.7 -> 599.5,0,13,5474.0,0.04441666666666677,20.29,FA18:1,TG(54:5)
68,[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.53,5131.0,788.7 -> 599.5,0,6,111075.0,0.2223000000000006,20.29,FA18:1,TG(54:5)
69,[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.53,1241.0,788.7 -> 599.5,0,6,23077.0,0.2223000000000006,,FA18:1,TG(54:5)
80,[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.46,3179.0,786.7 -> 597.5,0,4,39413.0,0.2664333333333335,,FA18:1,TG(54:6)
81,[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,786.7,597.5,12.46,2368.0,786.7 -> 597.5,0,4,32624.0,0.17763333333333442,,FA18:1,TG(54:6)
194,"[TG(57:9),TG(56:2)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,822.8,633.6,18.04,532.0,822.8 -> 633.6,0,19,2128.0,0.0,,FA18:1,"TG(56:2), TG(57:9)"
195,"[TG(57:9),TG(56:2)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,822.8,633.6,18.09,538.0,822.8 -> 633.6,0,19,2152.0,0.0,,FA18:1,"TG(56:2), TG(57:9)"
196,"[TG(57:9),TG(56:2)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,822.8,633.6,17.96,1145.0,822.8 -> 633.6,0,19,10100.0,0.08881666666666632,,FA18:1,"TG(56:2), TG(57:9)"
198,"[TG(57:9),TG(56:2)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,822.8,633.6,17.96,581.0,822.8 -> 633.6,0,19,4365.0,0.08881666666666632,,FA18:1,"TG(56:2), TG(57:9)"
189,"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,818.7,629.5,15.83,1635.0,818.7 -> 629.5,0,16,22201.0,0.1334833333333343,,FA18:1,"TG(56:4), TG(57:11)"
190,"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,818.7,629.5,15.83,2394.0,818.7 -> 629.5,0,16,60912.0,0.17789999999999928,,FA18:1,"TG(56:4), TG(57:11)"
