,Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Transition,Cluster_Label,Group,Area,Area_RT,Area_Ratio,FAC,TG
49,[TG(54:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.72,1291.0,814.7 -> 597.5,0,25,14583.0,0.17763333333333264,12.81,FA18:1,TG(54:6)
50,[TG(54:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.33,1403.0,786.7 -> 597.5,0,13,186823.0,0.9325499999999991,12.81,FA18:1,TG(54:6)
51,[TG(54:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.67,650.0,814.7 -> 597.5,0,25,19438.0,0.22203333333333397,8.34,FA18:1,TG(54:6)
52,[TG(54:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.33,1845.0,786.7 -> 597.5,0,13,162135.0,0.9325333333333319,8.34,FA18:1,TG(54:6)
53,[TG(54:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.67,709.0,814.7 -> 597.5,0,25,5605.0,0.04439999999999955,12.42,FA18:1,TG(54:6)
54,[TG(54:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.73,4295.0,786.7 -> 597.5,0,13,69636.0,0.35524999999999984,12.42,FA18:1,TG(54:6)
55,[TG(54:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,814.7,597.5,12.67,1020.0,814.7 -> 597.5,0,25,10523.0,0.17763333333333442,13.15,FA18:1,TG(54:6)
56,[TG(54:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,786.7,597.5,12.5,797.0,786.7 -> 597.5,0,13,138351.0,0.7549166666666665,13.15,FA18:1,TG(54:6)
142,"[TG(56:7),TG(55:0)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.73,512.0,840.8 -> 623.6,0,39,2049.0,0.0,21.23,FA18:1,"TG(55:0), TG(56:7)"
143,"[TG(56:7),TG(55:0)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.34,679.0,812.8 -> 623.6,0,23,43506.0,0.5328833333333343,21.23,FA18:1,"TG(55:0), TG(56:7)"
144,"[TG(56:7),TG(55:0)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.42,498.0,840.8 -> 623.6,0,39,8092.0,0.35524999999999984,11.16,FA18:1,"TG(55:0), TG(56:7)"
145,"[TG(56:7),TG(55:0)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.34,1223.0,812.8 -> 623.6,0,23,90314.0,0.5772833333333338,11.16,FA18:1,"TG(55:0), TG(56:7)"
146,"[TG(56:7),TG(55:0)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.38,1375.0,812.8 -> 623.6,0,23,82974.0,0.48848333333333294,,FA18:1,"TG(55:0), TG(56:7)"
147,"[TG(56:7),TG(55:0)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.38,441.0,812.8 -> 623.6,0,23,22691.0,0.44406666666666617,,FA18:1,"TG(55:0), TG(56:7)"
148,"[TG(56:7),TG(55:0)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.69,550.0,840.8 -> 623.6,0,39,2198.0,0.0,31.91,FA18:1,"TG(55:0), TG(56:7)"
149,"[TG(56:7),TG(55:0)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.34,911.0,812.8 -> 623.6,0,23,70134.0,0.5772833333333338,31.91,FA18:1,"TG(55:0), TG(56:7)"
111,"[TG(56:10),TG(55:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.72,828.0,806.7 -> 617.5,0,22,18256.0,0.17763333333333264,,FA18:1,"TG(55:3), TG(56:10)"
112,"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.71,786.0,834.7 -> 617.5,0,38,8611.0,0.13321666666666587,8.03,FA18:1,"TG(55:3), TG(56:10)"
113,"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.67,984.0,806.7 -> 617.5,0,22,69182.0,0.26644999999999897,8.03,FA18:1,"TG(55:3), TG(56:10)"
114,"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.67,1349.0,834.7 -> 617.5,0,38,11210.0,0.13321666666666943,9.92,FA18:1,"TG(55:3), TG(56:10)"
115,"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.63,1208.0,806.7 -> 617.5,0,22,111228.0,0.39966666666666484,9.92,FA18:1,"TG(55:3), TG(56:10)"
116,"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.67,402.0,806.7 -> 617.5,0,22,14216.0,0.2220333333333322,,FA18:1,"TG(55:3), TG(56:10)"
117,"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.67,1851.0,806.7 -> 617.5,0,22,32887.0,0.2220333333333322,,FA18:1,"TG(55:3), TG(56:10)"
118,"[TG(56:11),TG(55:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,666.0,804.7 -> 615.5,0,21,6730.0,0.3108499999999985,,FA18:1,"TG(55:4), TG(56:11)"
119,"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,832.7,615.5,15.6,416.0,832.7 -> 615.5,0,37,3458.0,0.04440000000000133,7.11,FA18:1,"TG(55:4), TG(56:11)"
120,"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.56,558.0,804.7 -> 615.5,0,21,24590.0,0.35526666666666706,7.11,FA18:1,"TG(55:4), TG(56:11)"
121,"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,832.7,615.5,15.6,417.0,832.7 -> 615.5,0,37,1668.0,0.0,21.06,FA18:1,"TG(55:4), TG(56:11)"
122,"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.52,459.0,804.7 -> 615.5,0,21,35135.0,0.35524999999999984,21.06,FA18:1,"TG(55:4), TG(56:11)"
123,"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.56,778.0,804.7 -> 615.5,0,21,7793.0,0.35526666666666706,,FA18:1,"TG(55:4), TG(56:11)"
124,"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.56,607.0,804.7 -> 615.5,0,21,12937.0,0.3996666666666666,,FA18:1,"TG(55:4), TG(56:11)"
177,"[TG(57:9),TG(56:2)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.27,409.0,822.8 -> 633.6,0,35,103032.0,0.39966666666666484,,FA18:1,"TG(56:2), TG(57:9)"
178,"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.26,702.0,850.8 -> 633.6,0,49,19871.0,0.2220333333333322,19.28,FA18:1,"TG(56:2), TG(57:9)"
179,"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.22,442.0,822.8 -> 633.6,0,35,383171.0,0.4884666666666675,19.28,FA18:1,"TG(56:2), TG(57:9)"
180,"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.17,609.0,850.8 -> 633.6,0,49,42172.0,0.39966666666666484,12.15,FA18:1,"TG(56:2), TG(57:9)"
181,"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.22,961.0,822.8 -> 633.6,0,35,512418.0,0.44406666666666794,12.15,FA18:1,"TG(56:2), TG(57:9)"
182,"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.4,633.0,822.8 -> 633.6,0,35,14113.0,0.13321666666666943,,FA18:1,"TG(56:2), TG(57:9)"
183,"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.3,798.0,850.8 -> 633.6,0,49,7730.0,0.08881666666666632,18.78,FA18:1,"TG(56:2), TG(57:9)"
184,"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.27,938.0,822.8 -> 633.6,0,35,145200.0,0.31085000000000207,18.78,FA18:1,"TG(56:2), TG(57:9)"
150,"[TG(57:10),TG(56:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.15,711.0,848.7 -> 631.5,0,48,11287.0,0.22203333333333575,14.0,FA18:1,"TG(56:3), TG(57:10)"
151,"[TG(57:10),TG(56:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.16,1238.0,820.7 -> 631.5,0,33,157963.0,0.3996666666666684,14.0,FA18:1,"TG(56:3), TG(57:10)"
152,"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.11,878.0,848.7 -> 631.5,0,48,71182.0,0.2664500000000025,9.03,FA18:1,"TG(56:3), TG(57:10)"
153,"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.11,663.0,820.7 -> 631.5,0,33,642419.0,0.4884833333333347,9.03,FA18:1,"TG(56:3), TG(57:10)"
154,"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.11,1602.0,848.7 -> 631.5,0,48,89344.0,0.5772833333333338,8.95,FA18:1,"TG(56:3), TG(57:10)"
155,"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.11,1255.0,820.7 -> 631.5,0,33,799599.0,0.6661000000000001,8.95,FA18:1,"TG(56:3), TG(57:10)"
156,"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.2,2185.0,820.7 -> 631.5,0,33,57269.0,0.31085000000000207,,FA18:1,"TG(56:3), TG(57:10)"
157,"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.15,822.0,848.7 -> 631.5,0,48,14855.0,0.1332333333333331,16.43,FA18:1,"TG(56:3), TG(57:10)"
158,"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.16,2312.0,820.7 -> 631.5,0,33,244106.0,0.3996666666666684,16.43,FA18:1,"TG(56:3), TG(57:10)"
159,"[TG(57:11),TG(56:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.04,1822.0,846.7 -> 629.5,0,46,15648.0,0.08881666666666632,17.29,FA18:1,"TG(56:4), TG(57:11)"
160,"[TG(57:11),TG(56:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,818.7,629.5,15.69,423.0,818.7 -> 629.5,0,31,270502.0,0.7995833333333326,17.29,FA18:1,"TG(56:4), TG(57:11)"
161,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.0,729.0,846.7 -> 629.5,0,46,63467.0,0.3108500000000003,9.99,FA18:1,"TG(56:4), TG(57:11)"
162,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,818.7,629.5,15.78,404.0,818.7 -> 629.5,0,31,634217.0,0.7549166666666665,9.99,FA18:1,"TG(56:4), TG(57:11)"
163,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.0,3329.0,846.7 -> 629.5,0,46,68320.0,0.1776166666666672,9.78,FA18:1,"TG(56:4), TG(57:11)"
164,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.0,2625.0,818.7 -> 629.5,0,31,668483.0,0.6663500000000013,9.78,FA18:1,"TG(56:4), TG(57:11)"
165,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.13,417.0,846.7 -> 629.5,0,46,1667.0,0.0,65.05,FA18:1,"TG(56:4), TG(57:11)"
166,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.05,1085.0,818.7 -> 629.5,0,31,108435.0,0.39965000000000117,65.05,FA18:1,"TG(56:4), TG(57:11)"
167,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.0,771.0,846.7 -> 629.5,0,46,21319.0,0.13323333333333132,18.34,FA18:1,"TG(56:4), TG(57:11)"
168,"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.05,3297.0,818.7 -> 629.5,0,31,390958.0,0.5770333333333362,18.34,FA18:1,"TG(56:4), TG(57:11)"
169,"[TG(57:12),TG(56:5)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.54,446.0,816.7 -> 627.5,0,28,48487.0,0.8881333333333341,,FA18:1,"TG(56:5), TG(57:12)"
170,"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.89,1829.0,844.7 -> 627.5,0,44,23628.0,0.22203333333333397,6.98,FA18:1,"TG(56:5), TG(57:12)"
171,"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.49,993.0,816.7 -> 627.5,0,28,164850.0,0.9325500000000009,6.98,FA18:1,"TG(56:5), TG(57:12)"
172,"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.84,1117.0,844.7 -> 627.5,0,44,26047.0,0.2220333333333322,7.31,FA18:1,"TG(56:5), TG(57:12)"
173,"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.49,1585.0,816.7 -> 627.5,0,28,190532.0,0.9325333333333337,7.31,FA18:1,"TG(56:5), TG(57:12)"
174,"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.49,455.0,816.7 -> 627.5,0,28,51514.0,0.9325333333333337,,FA18:1,"TG(56:5), TG(57:12)"
175,"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.84,669.0,844.7 -> 627.5,0,44,2677.0,0.0,41.33,FA18:1,"TG(56:5), TG(57:12)"
176,"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.49,1343.0,816.7 -> 627.5,0,28,110645.0,0.9325333333333319,41.33,FA18:1,"TG(56:5), TG(57:12)"
125,[TG(56:6)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,814.7,625.5,13.96,1160.0,814.7 -> 625.5,0,26,87381.0,0.8881333333333323,,FA18:1,TG(56:6)
126,[TG(56:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.04,435.0,842.7 -> 625.5,0,42,13705.0,0.7993333333333332,16.27,FA18:1,TG(56:6)
127,[TG(56:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,814.7,625.5,13.96,2206.0,814.7 -> 625.5,0,26,222926.0,0.9325333333333337,16.27,FA18:1,TG(56:6)
128,[TG(56:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.04,469.0,842.7 -> 625.5,0,42,18514.0,0.3552500000000016,13.69,FA18:1,TG(56:6)
129,[TG(56:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,814.7,625.5,13.96,3487.0,814.7 -> 625.5,0,26,253384.0,0.9325500000000009,13.69,FA18:1,TG(56:6)
130,[TG(56:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.31,435.0,842.7 -> 625.5,0,42,4352.0,0.04441666666666677,13.17,FA18:1,TG(56:6)
131,[TG(56:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.01,810.0,814.7 -> 625.5,0,26,57303.0,0.8881499999999996,13.17,FA18:1,TG(56:6)
132,[TG(56:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.22,466.0,842.7 -> 625.5,0,42,3932.0,0.04439999999999955,36.1,FA18:1,TG(56:6)
133,[TG(56:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,814.7,625.5,13.96,1802.0,814.7 -> 625.5,0,26,141938.0,0.8881333333333341,36.1,FA18:1,TG(56:6)
185,"[TG(58:7),TG(57:0)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.09,431.0,840.8 -> 651.6,0,41,22408.0,0.5328999999999997,,FA18:1,"TG(57:0), TG(58:7)"
186,"[TG(58:7),TG(57:0)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.09,405.0,840.8 -> 651.6,0,41,91458.0,0.7105166666666669,,FA18:1,"TG(57:0), TG(58:7)"
187,"[TG(58:7),TG(57:0)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.04,456.0,840.8 -> 651.6,0,41,84516.0,0.754900000000001,,FA18:1,"TG(57:0), TG(58:7)"
188,"[TG(58:7),TG(57:0)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.04,652.0,840.8 -> 651.6,0,41,24627.0,0.6219666666666654,,FA18:1,"TG(57:0), TG(58:7)"
189,"[TG(58:7),TG(57:0)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.09,809.0,840.8 -> 651.6,0,41,35444.0,0.62195,,FA18:1,"TG(57:0), TG(58:7)"
190,"[TG(59:11),TG(58:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.15,1534.0,846.8 -> 657.6,0,47,17202.0,0.13321666666666587,,FA18:1,"TG(58:4), TG(59:11)"
191,"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,874.8,657.6,17.19,1079.0,874.8 -> 657.6,0,50,4314.0,0.0,12.24,FA18:1,"TG(58:4), TG(59:11)"
192,"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.11,746.0,846.8 -> 657.6,0,47,52824.0,0.3996666666666684,12.24,FA18:1,"TG(58:4), TG(59:11)"
193,"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,874.8,657.6,17.1,778.0,874.8 -> 657.6,0,50,7089.0,0.08881666666666632,7.19,FA18:1,"TG(58:4), TG(59:11)"
194,"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.11,2416.0,846.8 -> 657.6,0,47,50958.0,0.17761666666666898,7.19,FA18:1,"TG(58:4), TG(59:11)"
195,"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.06,437.0,846.8 -> 657.6,0,47,49587.0,0.2664333333333353,,FA18:1,"TG(58:4), TG(59:11)"
196,"[TG(59:12),TG(58:5)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.0,590.0,844.7 -> 655.5,0,45,5864.0,0.5328833333333325,,FA18:1,"TG(58:5), TG(59:12)"
197,"[TG(59:12),TG(58:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.0,425.0,844.7 -> 655.5,0,45,11358.0,0.1776166666666672,,FA18:1,"TG(58:5), TG(59:12)"
198,"[TG(59:12),TG(58:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.0,543.0,844.7 -> 655.5,0,45,6986.0,0.13321666666666765,,FA18:1,"TG(58:5), TG(59:12)"
199,"[TG(59:12),TG(58:5)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.13,439.0,844.7 -> 655.5,0,45,1754.0,0.0,,FA18:1,"TG(58:5), TG(59:12)"
200,"[TG(59:12),TG(58:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.0,594.0,844.7 -> 655.5,0,45,8161.0,0.13323333333333487,,FA18:1,"TG(58:5), TG(59:12)"
201,"[TG(59:13),TG(58:6)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.51,489.0,842.7 -> 653.5,0,43,1956.0,0.0,,FA18:1,"TG(58:6), TG(59:13)"
202,"[TG(59:13),TG(58:6)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.24,489.0,842.7 -> 653.5,0,43,21332.0,0.3108500000000003,,FA18:1,"TG(58:6), TG(59:13)"
203,"[TG(59:13),TG(58:6)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.24,875.0,842.7 -> 653.5,0,43,20486.0,0.3108500000000003,,FA18:1,"TG(58:6), TG(59:13)"
204,"[TG(59:13),TG(58:6)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.29,730.0,842.7 -> 653.5,0,43,4721.0,0.04441666666666677,,FA18:1,"TG(58:6), TG(59:13)"
30,[TG(52:6)]_FA18:2,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,786.7,571.5,11.62,629.0,786.7 -> 571.5,0,12,2515.0,0.0,,,TG(52:6)
31,[TG(52:6)]_FA18:2,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,786.7,571.5,11.66,413.0,786.7 -> 571.5,0,12,1653.0,0.0,,,TG(52:6)
