,Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Transition,Cluster_Label,Group,Area,Area_RT,Area_Ratio,FAC,TG
119,"[TG(55:8),TG(54:1)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,796.7,607.5,16.94,550.0,796.7 -> 607.5,0,12,2200.0,0.0,,FA18:1,"TG(54:1), TG(55:8)"
120,"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,796.7,607.5,16.9,599.0,796.7 -> 607.5,0,12,4645.0,0.04441666666666677,,FA18:1,"TG(54:1), TG(55:8)"
121,"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,796.7,607.5,16.9,939.0,796.7 -> 607.5,0,12,6193.0,0.08881666666666632,,FA18:1,"TG(54:1), TG(55:8)"
123,"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,796.7,607.5,16.85,4912.0,796.7 -> 607.5,0,12,40908.0,0.17763333333333264,,FA18:1,"TG(54:1), TG(55:8)"
124,"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,796.7,607.5,16.99,682.0,796.7 -> 607.5,0,12,5394.0,0.13321666666666943,,FA18:1,"TG(54:1), TG(55:8)"
125,"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,796.7,607.5,16.85,1769.0,796.7 -> 607.5,0,12,18014.0,0.13321666666666943,,FA18:1,"TG(54:1), TG(55:8)"
126,"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-7,822.7,605.5,16.89,601.0,822.7 -> 605.5,0,19,2402.0,0.0,18.21,FA18:1,"TG(54:2), TG(55:9)"
127,"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,4860.0,794.7 -> 605.5,0,11,43733.0,0.39966666666666484,18.21,FA18:1,"TG(54:2), TG(55:9)"
128,"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,794.7,605.5,16.9,3377.0,794.7 -> 605.5,0,11,38157.0,0.39966666666666484,,FA18:1,"TG(54:2), TG(55:9)"
129,"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,794.7,605.5,16.94,6196.0,794.7 -> 605.5,0,11,69661.0,0.48848333333333116,,FA18:1,"TG(54:2), TG(55:9)"
130,"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,794.7,605.5,17.03,3317.0,794.7 -> 605.5,0,11,73975.0,0.4884666666666675,,FA18:1,"TG(54:2), TG(55:9)"
131,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-7,822.7,605.5,16.85,922.0,822.7 -> 605.5,0,19,7356.0,0.04439999999999955,7.5,FA18:1,"TG(54:2), TG(55:9)"
132,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,4539.0,794.7 -> 605.5,0,11,55140.0,0.3552500000000016,7.5,FA18:1,"TG(54:2), TG(55:9)"
133,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,822.7,605.5,16.85,653.0,822.7 -> 605.5,0,19,5010.0,0.04439999999999955,16.6,FA18:1,"TG(54:2), TG(55:9)"
134,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,794.7,605.5,16.85,7909.0,794.7 -> 605.5,0,11,83146.0,0.48848333333333116,16.6,FA18:1,"TG(54:2), TG(55:9)"
135,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,876.0,822.7 -> 605.5,0,19,3504.0,0.0,13.33,FA18:1,"TG(54:2), TG(55:9)"
136,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,794.7,605.5,16.85,3978.0,794.7 -> 605.5,0,11,46700.0,0.35524999999999807,13.33,FA18:1,"TG(54:2), TG(55:9)"
137,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,4789.0,794.7 -> 605.5,0,11,64990.0,0.39966666666666484,,FA18:1,"TG(54:2), TG(55:9)"
138,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-7,822.7,605.5,16.8,731.0,822.7 -> 605.5,0,19,5846.0,0.044400000000003104,6.95,FA18:1,"TG(54:2), TG(55:9)"
139,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,3208.0,794.7 -> 605.5,0,11,40637.0,0.2220333333333322,6.95,FA18:1,"TG(54:2), TG(55:9)"
140,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,794.7,605.5,16.94,1741.0,794.7 -> 605.5,0,11,15014.0,0.08881666666666632,,FA18:1,"TG(54:2), TG(55:9)"
141,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,794.7,605.5,16.9,4158.0,794.7 -> 605.5,0,11,50673.0,0.3108499999999985,,FA18:1,"TG(54:2), TG(55:9)"
142,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,1140.0,794.7 -> 605.5,0,11,17585.0,0.3996499999999976,,FA18:1,"TG(54:2), TG(55:9)"
143,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,822.7,605.5,16.8,3020.0,822.7 -> 605.5,0,19,33560.0,0.17764999999999986,13.22,FA18:1,"TG(54:2), TG(55:9)"
144,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,794.7,605.5,16.85,41704.0,794.7 -> 605.5,0,11,443580.0,0.4440833333333316,13.22,FA18:1,"TG(54:2), TG(55:9)"
145,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,794.7,605.5,16.85,3674.0,794.7 -> 605.5,0,11,37063.0,0.17763333333333264,,FA18:1,"TG(54:2), TG(55:9)"
146,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,794.7,605.5,16.9,1924.0,794.7 -> 605.5,0,11,24950.0,0.26644999999999897,,FA18:1,"TG(54:2), TG(55:9)"
147,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,3010.0,794.7 -> 605.5,0,11,42268.0,0.5772833333333338,,FA18:1,"TG(54:2), TG(55:9)"
148,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-10,780.7,605.5,16.9,609.0,780.7 -> 605.5,0,5,2436.0,0.0,,FA18:1,"TG(54:2), TG(55:9)"
149,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-7,822.7,605.5,16.85,1003.0,822.7 -> 605.5,0,19,7782.0,0.04441666666666677,11.28,FA18:1,"TG(54:2), TG(55:9)"
150,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,6888.0,794.7 -> 605.5,0,11,87758.0,0.31085000000000207,11.28,FA18:1,"TG(54:2), TG(55:9)"
151,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,822.7,605.5,16.76,842.0,822.7 -> 605.5,0,19,8236.0,0.0887999999999991,13.88,FA18:1,"TG(54:2), TG(55:9)"
152,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,794.7,605.5,16.85,9039.0,794.7 -> 605.5,0,11,114310.0,0.6661000000000001,13.88,FA18:1,"TG(54:2), TG(55:9)"
153,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,940.0,822.7 -> 605.5,0,19,3761.0,0.0,20.49,FA18:1,"TG(54:2), TG(55:9)"
154,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,794.7,605.5,16.85,5813.0,794.7 -> 605.5,0,11,77051.0,0.3552500000000016,20.49,FA18:1,"TG(54:2), TG(55:9)"
155,"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,1576.0,794.7 -> 605.5,0,11,19564.0,0.48848333333333116,,FA18:1,"TG(54:2), TG(55:9)"
60,"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-7,820.7,603.5,15.6,577.0,820.7 -> 603.5,0,17,4475.0,0.04441666666666677,32.37,FA18:1,"TG(54:3), TG(55:10)"
61,"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,792.7,603.5,15.7,8248.0,792.7 -> 603.5,0,10,144878.0,0.35524999999999984,32.37,FA18:1,"TG(54:3), TG(55:10)"
62,"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,792.7,603.5,15.66,10377.0,792.7 -> 603.5,0,10,141651.0,0.2664333333333335,,FA18:1,"TG(54:3), TG(55:10)"
63,"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-7,820.7,603.5,15.65,1241.0,820.7 -> 603.5,0,17,11376.0,0.08881666666666632,28.4,FA18:1,"TG(54:3), TG(55:10)"
64,"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,792.7,603.5,15.7,23010.0,792.7 -> 603.5,0,10,323026.0,0.39965000000000117,28.4,FA18:1,"TG(54:3), TG(55:10)"
65,"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-7,820.7,603.5,15.74,709.0,820.7 -> 603.5,0,17,2837.0,0.0,87.62,FA18:1,"TG(54:3), TG(55:10)"
66,"[TG(55:10),TG(54:3)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,792.7,603.5,15.79,8977.0,792.7 -> 603.5,0,10,248564.0,0.6661000000000019,87.62,FA18:1,"TG(54:3), TG(55:10)"
67,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-7,820.7,603.5,15.56,1076.0,820.7 -> 603.5,0,17,13859.0,0.13321666666666587,13.37,FA18:1,"TG(54:3), TG(55:10)"
68,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,11069.0,792.7 -> 603.5,0,10,185322.0,0.35526666666666706,13.37,FA18:1,"TG(54:3), TG(55:10)"
69,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,820.7,603.5,15.56,2337.0,820.7 -> 603.5,0,17,21582.0,0.13321666666666765,18.04,FA18:1,"TG(54:3), TG(55:10)"
70,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,792.7,603.5,15.61,33073.0,792.7 -> 603.5,0,10,389349.0,0.35524999999999984,18.04,FA18:1,"TG(54:3), TG(55:10)"
71,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,820.7,603.5,15.56,648.0,820.7 -> 603.5,0,17,2590.0,0.0,54.65,FA18:1,"TG(54:3), TG(55:10)"
72,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,792.7,603.5,15.66,9687.0,792.7 -> 603.5,0,10,141539.0,0.2664333333333335,54.65,FA18:1,"TG(54:3), TG(55:10)"
73,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-7,820.7,603.5,15.56,728.0,820.7 -> 603.5,0,17,7310.0,0.08881666666666632,22.11,FA18:1,"TG(54:3), TG(55:10)"
74,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,792.7,603.5,15.66,9171.0,792.7 -> 603.5,0,10,161601.0,0.3996499999999994,22.11,FA18:1,"TG(54:3), TG(55:10)"
75,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-7,820.7,603.5,15.56,673.0,820.7 -> 603.5,0,17,7147.0,0.08881666666666632,22.97,FA18:1,"TG(54:3), TG(55:10)"
76,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,12847.0,792.7 -> 603.5,0,10,164133.0,0.35524999999999984,22.97,FA18:1,"TG(54:3), TG(55:10)"
77,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,792.7,603.5,15.66,3957.0,792.7 -> 603.5,0,10,62164.0,0.17761666666666542,,FA18:1,"TG(54:3), TG(55:10)"
78,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,792.7,603.5,15.66,8381.0,792.7 -> 603.5,0,10,124688.0,0.26645000000000074,,FA18:1,"TG(54:3), TG(55:10)"
79,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD184_F4_WT_hippo_O3on_01,n-9,792.7,603.5,15.61,4193.0,792.7 -> 603.5,0,10,60733.0,0.22203333333333397,,FA18:1,"TG(54:3), TG(55:10)"
80,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,820.7,603.5,15.56,21692.0,820.7 -> 603.5,0,17,195846.0,0.26645000000000074,10.27,FA18:1,"TG(54:3), TG(55:10)"
81,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,177357.0,792.7 -> 603.5,0,10,2010649.0,0.5772833333333338,10.27,FA18:1,"TG(54:3), TG(55:10)"
82,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-7,820.7,603.5,15.56,3272.0,820.7 -> 603.5,0,17,30081.0,0.13321666666666587,16.94,FA18:1,"TG(54:3), TG(55:10)"
83,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,792.7,603.5,15.61,42833.0,792.7 -> 603.5,0,10,509514.0,0.3996666666666666,16.94,FA18:1,"TG(54:3), TG(55:10)"
84,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-7,820.7,603.5,15.6,842.0,820.7 -> 603.5,0,17,5378.0,0.04441666666666677,31.36,FA18:1,"TG(54:3), TG(55:10)"
85,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,792.7,603.5,15.66,12118.0,792.7 -> 603.5,0,10,168674.0,0.3552666666666653,31.36,FA18:1,"TG(54:3), TG(55:10)"
86,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,792.7,603.5,15.66,9855.0,792.7 -> 603.5,0,10,181905.0,0.4884833333333347,,FA18:1,"TG(54:3), TG(55:10)"
87,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-7,820.7,603.5,15.65,1551.0,820.7 -> 603.5,0,17,19258.0,0.13321666666666765,17.51,FA18:1,"TG(54:3), TG(55:10)"
88,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,792.7,603.5,15.66,30522.0,792.7 -> 603.5,0,10,337138.0,0.44406666666666617,17.51,FA18:1,"TG(54:3), TG(55:10)"
89,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,820.7,603.5,15.6,3716.0,820.7 -> 603.5,0,17,41094.0,0.17763333333333442,19.42,FA18:1,"TG(54:3), TG(55:10)"
90,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,792.7,603.5,15.66,72652.0,792.7 -> 603.5,0,10,798104.0,0.3996666666666666,19.42,FA18:1,"TG(54:3), TG(55:10)"
91,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,820.7,603.5,15.56,1762.0,820.7 -> 603.5,0,17,11900.0,0.04440000000000133,30.84,FA18:1,"TG(54:3), TG(55:10)"
92,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,792.7,603.5,15.61,24021.0,792.7 -> 603.5,0,10,366966.0,0.44406666666666617,30.84,FA18:1,"TG(54:3), TG(55:10)"
93,"[TG(55:10),TG(54:3)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,792.7,603.5,15.66,3514.0,792.7 -> 603.5,0,10,52528.0,0.2664333333333335,,FA18:1,"TG(54:3), TG(55:10)"
94,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,3356.0,790.7 -> 601.5,0,9,31928.0,0.13321666666666587,,FA18:1,"TG(54:4), TG(55:11)"
95,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,5919.0,790.7 -> 601.5,0,9,44241.0,0.04439999999999955,,FA18:1,"TG(54:4), TG(55:11)"
96,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.55,9925.0,790.7 -> 601.5,0,9,101959.0,0.13321666666666587,,FA18:1,"TG(54:4), TG(55:11)"
97,"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.59,2112.0,790.7 -> 601.5,0,9,8449.0,0.0,,FA18:1,"TG(54:4), TG(55:11)"
98,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,4175.0,790.7 -> 601.5,0,9,29158.0,0.08881666666666632,,FA18:1,"TG(54:4), TG(55:11)"
99,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,818.7,601.5,14.4,2441.0,818.7 -> 601.5,0,15,19610.0,0.08881666666666632,15.19,FA18:1,"TG(54:4), TG(55:11)"
100,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,790.7,601.5,14.46,34940.0,790.7 -> 601.5,0,9,297832.0,0.2220500000000012,15.19,FA18:1,"TG(54:4), TG(55:11)"
101,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,3275.0,790.7 -> 601.5,0,9,32810.0,0.13321666666666587,,FA18:1,"TG(54:4), TG(55:11)"
102,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.41,1672.0,790.7 -> 601.5,0,9,18404.0,0.0888166666666681,,FA18:1,"TG(54:4), TG(55:11)"
103,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,790.7,601.5,14.5,3439.0,790.7 -> 601.5,0,9,34367.0,0.08881666666666632,,FA18:1,"TG(54:4), TG(55:11)"
104,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,790.7,601.5,14.5,1457.0,790.7 -> 601.5,0,9,10654.0,0.04439999999999955,,FA18:1,"TG(54:4), TG(55:11)"
105,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,1715.0,790.7 -> 601.5,0,9,6861.0,0.0,,FA18:1,"TG(54:4), TG(55:11)"
106,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,818.7,601.5,14.4,22476.0,818.7 -> 601.5,0,15,202375.0,0.2220333333333322,5.32,FA18:1,"TG(54:4), TG(55:11)"
107,"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,790.7,601.5,14.46,102138.0,790.7 -> 601.5,0,9,1077629.0,0.4884666666666657,5.32,FA18:1,"TG(54:4), TG(55:11)"
