,Q1,Q3,Intensity,Transition,Lipid,Class
73,798.4863,521.4823,58221.02568054199,798.4863 -> 521.4823,,
74,800.5019,523.4979,140437.34628295898,800.5019 -> 523.4979,,
77,814.554,537.55,111107.20297241211,814.554 -> 537.55,,
80,822.4863,545.4823,152266.01121902466,822.4863 -> 545.4823,,
81,824.5019,547.4979,82089.4458770752,824.5019 -> 547.4979,,
82,826.5176,549.5136,256145.25552368164,826.5176 -> 549.5136,,
83,828.5332,551.5292,218993.52667236328,828.5332 -> 551.5292,,
