,Q1,Q3,Intensity,Transition,Lipid,Class
24,848.8,577.796,205813.22735595703,848.8 -> 577.796,,
27,850.8,577.796,204048.25952148438,850.8 -> 577.796,,
102,922.8,651.796,91917.818359375,922.8 -> 651.796,,
104,924.8,651.796,142900.60717773438,924.8 -> 651.796,,
