,Q1,Q3,Intensity,Transition,Lipid,Class
67,782.4914,505.4874,2915291.349914551,782.4914 -> 505.4874,,
96,854.5489,577.5449,1185552.935913086,854.5489 -> 577.5449,,
143,928.5645,651.5605,594028.0604248047,928.5645 -> 651.5605,,
