,Q1,Q3,Intensity,Transition,Lipid,Class
40,870.8,599.796,11175.101196289062,870.8 -> 599.796,,
43,872.8,599.796,11095.6611328125,872.8 -> 599.796,,
74,898.8,599.796,11415.420471191406,898.8 -> 599.796,,
102,922.8,651.796,24336.719116210938,922.8 -> 651.796,,
104,924.8,651.796,48532.76525878906,924.8 -> 651.796,,
156,964.9,693.896,19826.90121459961,964.9 -> 693.896,,
